,CLUSTER_GT_NEW_11,RAIL_FLAG,Year,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,CLUSTER_APTA_GROUPED,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,GasPrice_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,Total_FAC_cumsum
115,4,1,2007,12,114,10,652821.0,789754.0,-56297.0,1024542.588,198774.9465,70824.36918,3.635854863,1064361.305,2.777703965,6.531758966,0.043807853,-11762.7902,683850.3397,13374.42338,15826.07919,1933.288455,-1298.6561570000001,701922.6844,-16947.38473,183142.4996,14534.30383,15778.13666,3636.8390000000004,-1369.447885,197122.5598,1297292.2505060001,526650.037701,77581.12453,124814.29038,-5672.008738999999,-8023.2569220000005,2012642.4384420002
116,4,1,2008,12,114,10,789754.0,1367885.0,578131.0,1506336.85,481794.2615,373406.9011,6.981913179,947166.6435,3.283877245,6.636331717999999,0.04826691599999999,95417.62769,100263.5214,-262.6894469,43728.965260000004,3772.3662770000005,-628.8654528,242290.9258,83708.51151,357821.7041,2097.361834,31193.74475,7097.958337,-125.0190625,480952.5214,1392709.8781960001,626913.559101,77318.4350831,168543.25564000002,-1899.6424619999984,-8652.122374800001,2254933.364242
117,4,1,2009,12,114,10,1367885.0,1258963.0,-108922.0,1202985.847,-303351.0025,427633.1115,7.033951192000001,1227382.893,2.363058781,6.410177712,0.05469631,-89655.76448,-48978.44918,-10743.719579999999,-139501.3669,-2746.036691,-1242.356552,-292867.6934,-91282.75839,-52374.55036,-11097.82015,-144088.4095,-3266.9731920000004,-1240.49089,-304590.2046,1303054.1137160002,577935.109921,66574.7155031,29041.888740000024,-4645.679152999998,-9894.4789268,1962065.670842
118,4,1,2010,12,114,10,1258963.0,1454076.0,195113.0,1499016.1909999999,296030.3438,569135.428,5.687701774,1203240.584,2.800467615,6.798723084,0.052794117,53972.644660000005,142041.9744,8430.620632,69765.45652,8157.328451,-1041.798382,281326.2263,55105.41522,154847.705,7954.632112,70311.39366,8779.54612,-968.3482617999999,295134.2457,1357026.7583760002,719977.0843209999,75005.3361351,98807.34526000003,3511.649298000002,-10936.2773088,2243391.897142
119,4,1,2011,12,114,10,1454076.0,1466498.0,12422.0,1656628.717,157612.5257,705580.7796,6.250768869,1214138.211,3.565532372,7.213653076,0.054832893,-5518.170761,17455.58436,8834.950229,121102.0006,10140.1247,-859.9709795,151154.5181,-2296.3626050000003,18375.80632,8948.239985,123054.0184,10393.68558,-862.8619731000001,156741.0553,1351508.5876150003,737432.6686809999,83840.2863641,219909.34586000003,13651.773998000002,-11796.2482883,2394546.415242
120,4,1,2012,12,114,10,1466498.0,1978270.0,511772.0,1874290.4130000002,217661.6961,761930.925,6.122519027,1218560.17,3.671203513,6.745231531,0.055228893,36677.86665,129278.9788,14278.883530000001,14391.586140000001,-11571.8316,-183.61157419999998,182871.8719,42904.09183,153972.9763,16601.05791,16338.64474,-11943.68675,-211.3879958,217416.3558,1388186.4542650003,866711.6474809999,98119.1698941,234300.93200000003,2079.942398000003,-11979.8598625,2577418.287142
121,4,1,2013,12,114,10,1978270.0,2146841.0,168571.0,1877306.128,3015.71532,692422.0974,5.247729273,1407143.3869999999,3.5664260089999997,6.8894261960000005,0.054932017,26087.05542,-3007.486221,13548.14724,-17747.08391,2068.825277,-439.1333023,20510.3245,32914.57625,-30394.93367,11639.11688,-18429.57326,7695.739791,-409.2106662,2599.85979,1414273.5096850004,863704.16126,111667.31713410001,216553.84809000004,4148.767675000003,-12418.9931648,2597928.6116420003
122,4,1,2014,12,114,10,2146841.0,2216859.0,70018.0,1760426.1090000002,-116880.0189,611443.2096,5.62544865,1474811.4430000002,3.4380642160000003,6.926105245,0.055117532999999996,-40309.87022,-72530.01518999999,17372.27759,-26390.901319999997,1677.079858,428.6578812,-119752.7714,-32432.061289999998,-74387.33392,12939.47657,-24239.611259999998,855.3287559,384.1822112,-116449.2031,1373963.6394650005,791174.14607,129039.59472410001,190162.94677000004,5825.847533000003,-11990.3352836,2478175.8402420003
123,4,1,2015,12,114,10,2216859.0,2242261.0,25402.0,1575519.5559999999,-184906.5536,512294.1166,5.177420775,1542581.177,2.422981371,6.666669896,0.054263711,-10410.58946,-1462.60041,24797.55832,-238512.283,-9021.589212,-62.395242,-234671.89899999998,-3751.2382159999997,6201.322946,18793.12572,-201233.5,-5101.724296,185.4602644,-184488.3219,1363553.0500050006,789711.5456600001,153837.1530441,-48349.33622999996,-3195.741678999998,-12052.7305256,2243503.941242
124,4,1,2016,12,114,10,2242261.0,2233336.0,-8925.0,1554641.299,-20878.25624,485284.1887,4.448972606,1601438.76,2.2118739119999997,6.576106368,0.052761790999999995,181.9530579,-2997.6176,35289.12735,-61217.04667,-2301.409063,-401.36547310000003,-31446.3584,6320.362613,-3180.0396149999997,23381.92742,-43879.3104,-3253.4615,-267.7347664,-21079.19251,1363735.0030629006,786713.9280600001,189126.2803941,-109566.38289999997,-5497.150741999998,-12454.0959987,2212057.5828420003
125,4,1,2017,12,114,10,2233336.0,2101660.0,-131676.0,1686983.708,132342.4086,610524.014,4.928020453,1583978.3380000002,2.470840483,5.936621932,0.052855297999999995,24459.7712,37329.553289999996,35522.63437,76318.58596,-23694.14268,-293.8757235,149642.5264,23780.273540000002,50718.27618,22823.97579,53966.04422999999,-18720.13381,-226.0273597,132132.8511,1388194.7742629007,824043.48135,224648.9147641,-33247.79693999997,-29191.293422,-12747.9717222,2361700.109242
126,4,1,2018,12,114,10,2101660.0,1911101.0,-190559.0,1731951.372,44967.664189999996,631019.4820000001,6.118141767999999,1509442.62,2.7404913730000002,5.351962211,0.052802562000000004,-36685.84857,-13865.84144,25597.68532,70302.88033,-18859.12326,-295.20225760000005,26194.55012,-27251.55864,18688.25387,17115.085030000002,51945.439210000004,-15256.69784,-272.8574318,44677.71381,1351508.9256929008,810177.63991,250246.60008409998,37055.08339000003,-48050.416681999995,-13043.1739798,2387894.659362
127,5,0,2002,12,30,3,0.0,225376746.1,0.0,164886579.9,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,5,0,2003,12,30,3,225376746.1,214582585.3,-10794160.77,173181626.6,8295046.618,36506002.51,0.600491759,7115773.772000001,1.509955709,6.0352143289999995,0.31781861,343831.0591,-1489982.23,7715500.737000001,7799061.177999999,-24156.10396,-3131290.936,11212963.7,-6737061.123,-5443590.99,11558635.96,13376394.55,61382.479510000005,-4520714.261,-5468430.635,343831.0591,-1489982.23,7715500.737000001,7799061.177999999,-24156.10396,-3131290.936,11212963.7
129,5,0,2004,12,30,3,214582585.3,207171120.9,-7411464.44,183249166.0,10067539.4,36419123.53,0.6374532310000001,7404582.826,1.8113012880000001,6.0447442239999996,0.291003202,-86797.18499,-3245088.457,7629310.362000001,10954660.27,14703.681840000001,-2647746.4869999997,12619042.19,-47965.7692,-2052598.79,5845897.495,8338043.544,15790.261369999998,-2031627.34,8496347.168,257033.87411000003,-4735070.687,15344811.099000001,18753721.448,-9452.42212,-5779037.423,23832005.89
130,5,0,2005,12,30,3,207171120.9,213653394.5,6482273.65,197913492.6,14664326.63,34403594.97,0.624607456,7693347.722999999,2.256752231,6.041078722000001,0.267211447,-3659968.985,1393454.5890000002,7293000.536,13805192.98,-82609.55257,-2187496.1180000002,16561573.45,-3179603.4510000004,1231105.396,6415660.642000001,12197180.77,-72954.80553,-1927061.92,12963655.58,-3402935.1108899997,-3341616.0979999998,22637811.635,32558914.428,-92061.97469,-7966533.541000001,40393579.34
131,5,0,2006,12,30,3,213653394.5,219521743.1,5868348.53,239630795.9,41717303.3,34433513.88,0.42368102799999996,8096287.35,2.547490891,6.115614293999999,0.24469406800000001,733421.5169,26872455.13,8835855.376,8176797.449,335632.8933,-2281866.319,42672296.05,638563.0737,26709862.67,8423043.19,7826253.68,306754.5747,-2187173.89,39618975.96,-2669513.5939899995,23530839.031999998,31473667.011,40735711.877,243570.91861,-10248399.860000001,83065875.39
132,5,0,2007,12,30,3,219521743.1,220439095.9,917352.79,200284307.3,-39346488.61,35918368.23,0.9043152720000001,8295383.337,2.74603919,5.789232826,0.240494803,3213372.1119999997,-40051677.74,3906205.8839999996,5368759.482000001,-1139935.962,-1035106.3979999999,-29738382.63,3875215.26,-51471101.03,4476226.398,6121653.623,-1204487.102,-1143995.756,-40643295.68,543858.5180100002,-16520838.708000004,35379872.894999996,46104471.359,-896365.04339,-11283506.258000001,53327492.760000005
133,5,0,2008,12,30,3,220439095.9,217634627.9,-2804468.0,222690913.3,22406605.98,36932756.42,0.806334633,8478731.25,3.2270976030000003,5.603568188,0.23774597600000003,2331947.403,7459439.3379999995,2747524.685,12107899.24,-566943.4333,-1014892.145,23064975.09,2324713.937,7970008.44,2460210.469,11081828.57,-493681.2988,-936474.1331,21522549.62,2875805.92101,-9061399.370000005,38127397.58,58212370.599,-1463308.47669,-12298398.403,76392467.85000001
134,5,0,2009,12,30,3,217634627.9,199835448.6,-17799179.25,217985956.9,-4704956.345,37467385.88,0.6804811759999999,8488428.143,2.3041936240000003,5.87448679,0.220735035,912902.4594,25747018.59,960796.0457,-22466642.28,895715.0026,-1056280.674,4993509.147,998926.7413,15466549.93,930328.4677,-21903749.72,866023.5818,-1063035.3429999999,-5793249.695,3788708.38041,16685619.219999995,39088193.6257,35745728.319,-567593.4740899999,-13354679.077000001,81385976.99700001
135,5,0,2010,12,30,3,199835448.6,187767347.7,-12068100.93,191202768.7,-26783188.2,36617574.95,1.17721295,8484525.576,2.736302727,5.821187888,0.211998742,-1462699.644,-31234632.78,53814.02168,11055471.27,-181694.1524,-404120.1335,-22173861.42,-1307375.1570000001,-37791172.35,425292.6443,12608040.38,-277405.1417,-440568.5756,-27258252.52,2326008.7364100004,-14549013.560000006,39142007.647379994,46801199.589,-749287.6264899999,-13758799.210500002,59212115.57700001
136,5,0,2011,12,30,3,187767347.7,183261954.6,-4505393.1,223431309.9,32228541.23,34458942.65,0.824218439,8660789.341,3.4636473010000004,5.973846602,0.206216935,-4258671.89,23393435.94,2920467.745,15311498.8,486885.3003,-745200.2521,37108415.64,-3577408.9110000003,17581557.41,3023170.0510000004,15475434.04,538585.8623,-812797.2188,31309518.0,-1932663.1535899993,8844422.379999995,42062475.39237999,62112698.389,-262402.32618999993,-14503999.462600002,96320531.21700001
137,5,0,2012,12,30,3,183261954.6,183091229.0,-170725.59,250048846.3,26617536.37,34789966.74,0.703367799,8861281.427000001,3.5396448169999997,5.833400289,0.20779281800000002,397539.9389,19884468.37,3028110.4930000002,1395366.5690000001,-417978.9395,-137095.3657,24150411.06,449778.5188,21389901.16,3785526.546,1719902.9009999998,-544123.0481,-183449.705,26370521.92,-1535123.2146899994,28728890.749999996,45090585.88537999,63508064.958,-680381.2656899999,-14641094.828300003,120470942.27700001
138,5,0,2013,12,30,3,183091229.0,182387571.2,-703657.8,201516301.6,-48532544.68,35088416.88,1.176959425,9060813.849,3.428875549,5.906702934,0.209230287,549007.3037,-32511895.17,2777910.459,-1953258.729,274625.1947,-89760.10286,-30953371.04,1163098.022,-51121295.56,3967021.933,-2756168.838,365974.4805,-151174.7181,-48783584.35,-986115.9109899993,-3783004.4200000055,47868496.34437999,61554806.228999995,-405756.0709899999,-14730854.931160003,89517571.23700002
139,5,0,2014,12,30,3,182387571.2,182489821.2,102249.95,205550770.2,4034468.5330000003,34707363.87,1.114529872,9267940.131000001,3.28917624,5.95268044,0.209086295,-1222387.127,4023077.894,3317605.387,-2550568.809,112827.9656,-129238.0457,3551317.265,-1449283.708,4649895.9,3714022.602,-2848166.25,105826.43699999999,-137826.4485,3885908.7739999997,-2208503.037989999,240073.47399999434,51186101.73137999,59004237.419999994,-292928.1053899999,-14860092.976860004,93068888.50200002
140,5,0,2015,12,30,3,182489821.2,181097286.1,-1392535.02,160066536.7,-45484233.45,36929559.6,1.7905252040000001,9465530.982,2.3077933219999998,5.476925477000001,0.20794107399999998,4192740.913,-25383505.24,2964952.74,-19721655.24,-1421089.4219999998,-159043.5522,-39527599.81,5060282.15,-29527415.18,3382404.885,-22565865.07,-1658965.136,-174675.0933,-45676829.26,1984237.875010001,-25143431.766000003,54151054.471379995,39282582.17999999,-1714017.5273899997,-15019136.529060004,53541288.69200002
141,5,0,2016,12,30,3,181097286.1,174281959.3,-6815326.86,162613781.2,2547244.471,37992601.1,1.645656267,9619408.968,2.097567643,5.351074119,0.20480902399999998,1942487.4,4966964.88,2785724.896,-5223333.151000001,-415952.5896,-77090.5131,3978800.9239999996,1745417.36,3186443.079,2457284.631,-4425881.386,-350707.651,-65311.561579999994,2491104.455,3926725.275010001,-20176466.886000004,56936779.36737999,34059249.02899999,-2129970.1169899995,-15096227.042160004,57520089.61600002
142,5,0,2017,12,30,3,174281959.3,169348919.7,-4933039.58,173718058.1,11104276.88,38542294.05,1.6001445269999999,9824127.421,2.358735259,5.137305938,0.205810028,642457.5356,2763398.733,2887040.2339999997,6372987.07,-612708.277,-81371.39462,11971803.9,687135.9625,2349901.893,2801525.048,6005245.37,-658218.6961,-81312.70223,11022554.23,4569182.810610001,-17413068.153000005,59823819.60137999,40432236.09899999,-2742678.39399,-15177598.436780004,69491893.51600002
143,5,0,2018,12,30,3,169348919.7,162755905.2,-6593014.47,185223333.4,11505275.33,39722917.66,1.5405825880000001,10032694.3,2.627353766,4.955840993,0.205790483,1575954.97,2372437.562,2865342.577,5855319.76,-514897.6311,-72245.02581,12081912.21,1637397.456,1564954.592,2952888.82,6001959.136,-574265.7662,-77658.9071,11421300.54,6145137.780610001,-15040630.591000006,62689162.17837999,46287555.85899999,-3257576.0250899997,-15249843.462590003,81573805.72600001
144,5,1,2002,8,20,2,0.0,96651425.08,0.0,80379783.63,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,5,1,2003,8,20,2,96651425.08,90117700.06,-6533725.02,85431433.27,5051649.633,19221017.22,0.588167259,6894364.157000001,1.524067659,5.521240421,0.183839953,332828.609,-914664.0156,3343117.047,3502652.565,251253.8561,-808727.1503,5706460.911,790554.328,-844629.2252,2708790.098,2887161.6689999998,191493.9074,-681721.1445,4454652.566000001,332828.609,-914664.0156,3343117.047,3502652.565,251253.8561,-808727.1503,5706460.911
146,5,1,2004,12,30,3,90117700.06,99492160.54,1678573.48,100820478.7,6274259.304,18428309.54,0.585506636,7260691.908,1.8354813680000002,5.6433566420000005,0.17857643,-371903.9199,-344974.70200000005,3178652.247,4757832.32,219381.7912,-680935.0315,6758052.705,-373619.4282,-376538.9579,2986806.3910000003,4480229.295,202287.6681,-644905.6643,5662275.2979999995,-39075.31089999998,-1259638.7176,6521769.294,8260484.885,470635.6473,-1489662.1818,12464513.616
147,5,1,2005,12,30,3,99492160.54,102662511.8,3170351.28,110212552.3,9392073.597000001,16232912.96,0.544961896,7583706.714,2.279149381,5.808025257000001,0.183058348,-1013575.353,516346.7543,3526900.508,6632262.067000001,123599.4425,-726486.6261,9059046.793,-892564.1723,546645.0676,3592327.0439999998,6794906.621,114763.6753,-764004.6379,8580467.406,-1052650.6639,-743291.9633000002,10048669.802,14892746.952,594235.0898,-2216148.8079,21523560.409
148,5,1,2006,12,30,3,102662511.8,108990596.8,6328084.95,110966846.2,754293.8928,16549391.2,0.732254052,7984470.456,2.5672902680000003,6.04418752,0.176306433,1255090.4740000002,-7404556.841,4210640.304,3905810.863,374886.7404,-782462.6441,1559408.8969999999,1345460.886,-9708911.657,5045054.785,4693920.686000001,392784.4218,-1014015.229,-631606.9424,202439.81010000012,-8147848.8043,14259310.105999999,18798557.814999998,969121.8302,-2998611.452,23082969.306
149,5,1,2007,12,30,3,108990596.8,116559557.0,7568960.23,122757905.6,11791059.4,16460257.14,0.5589238470000001,8184426.376,2.767328995,5.673828744,0.16929336,151064.4494,8813765.517,2199345.17,2649858.296,-669017.7565,-424707.4889,12720308.19,79225.81385,7860156.292,2288441.211,2716017.006,-721924.9691,-430855.9559,11350417.7,353504.25950000016,665916.712700001,16458655.275999999,21448416.110999998,300104.07369999995,-3423318.9409,35803277.496
150,5,1,2008,12,30,3,116559557.0,123134046.2,6574489.17,132337750.6,9579844.986,18114470.3,0.5766137720000001,8269550.562000001,3.266578255,5.672258037000001,0.159450839,2809600.002,-844518.7136,1217749.804,6543573.659,-23761.2401,-412418.0924,9290225.419,2840051.7589999996,-1778170.1840000001,1482561.304,7585141.167,-70524.34036,-479214.721,8964638.652999999,3163104.2615,-178602.00089999905,17676405.08,27991989.769999996,276342.83359999995,-3835737.0333,45093502.915
151,5,1,2009,12,30,3,123134046.2,114738525.3,-8395520.82,115129009.7,-17208740.93,17816518.78,0.639786515,8276367.415,2.3326035519999997,5.91618038,0.152769598,-361023.2271,-3454299.41,-59549.30175,-12692268.94,516728.8976,-435351.2646,-16485763.24,-381343.9452,-3502388.229,-66767.31784,-13351652.67,544800.8852,-451389.6554,-17679188.9,2802081.0344000002,-3632901.410899999,17616855.778249998,15299720.829999996,793071.7312,-4271088.2979,28607739.674999997
152,5,1,2010,12,30,3,114738525.3,111419732.7,-3318792.68,108917545.6,-6211464.097999999,15727053.2,0.8013766940000001,8181789.499,2.7617982710000004,5.88034947,0.153753588,-3053403.5530000003,-7351415.499,-1237112.0320000001,6300579.2129999995,-60106.4435,-49662.61612,-5451120.931,-3096959.137,-8363138.03,-1327101.638,6686032.821,-77919.97975,-32378.13386,-6227990.369,-251322.51860000007,-10984316.909899998,16379743.746249998,21600300.042999998,732965.2877,-4320750.91402,23156618.743999995
153,5,1,2011,12,30,3,111419732.7,114273317.7,2853585.0,115865139.3,6947593.7020000005,14037733.75,0.8374887440000001,8332621.322000001,3.4956163069999997,5.977464305,0.147991501,-2023779.7869999998,-1542966.909,1588425.0580000002,9094195.591,188147.4165,-340835.7694,6963185.6,9332165.211000001,6309303.994,-1068637.102,-7922426.829,91392.03881,205796.388,6189461.752,-2275102.3055999996,-12527283.818899998,17968168.80425,30694495.633999996,921112.7042,-4661586.68342,30119804.343999997
154,5,1,2012,12,30,3,114273317.7,112628723.0,-1644594.72,111579734.2,-4285405.091,14011988.38,1.044556501,8563612.359,3.574081258,5.882888485,0.15464377699999998,1127660.009,-7590881.804,1703251.2680000002,923276.4806,-108813.1941,-20841.14814,-3966348.389,1215914.523,-8152977.916,1811437.243,980209.0878,-117373.1355,-22614.89279,-4309945.686000001,-1147442.2965999995,-20118165.622899998,19671420.072249997,31617772.114599995,812299.5101000001,-4682427.83156,26153455.955
155,5,1,2013,12,30,3,112628723.0,112450045.3,-178677.65,115245898.7,3666164.547,14051108.56,0.98941585,8753994.527999999,3.4697204210000003,5.955253329,0.158324987,1537819.215,2277584.0609999998,1541462.5659999999,-1108608.598,172966.5693,-32531.15563,4388692.658,1470869.138,1627822.3169999998,1515436.343,-1097981.313,176401.3672,-26383.30572,3645301.959,390376.91840000055,-17840581.561899997,21212882.638249997,30509163.516599994,985266.0794,-4714958.98719,30542148.612999998
156,5,1,2014,12,30,3,112450045.3,117178693.6,4728648.31,121288572.2,6042673.495,15696756.22,1.005244773,8939076.894,3.337595172,6.161542692,0.158658494,5411583.995,-495143.6549,1762509.754,-1471951.6230000001,397129.0961,-22890.88896,5581236.679,5832797.026000001,-474608.5906,1846039.409,-1536345.725,400486.4834,-25695.10817,6013746.95,5801960.913400001,-18335725.216799997,22975392.392249998,29037211.893599994,1382395.1755000001,-4737849.87615,36123385.291999996
157,5,1,2015,12,30,3,117178693.6,122031516.1,4852822.51,113705582.5,-7582989.685,16863848.94,1.00685165,9136529.054,2.347216216,5.628463715,0.160330208,4943174.501,-275343.849,1900053.428,-12617918.71,-1014703.574,-39134.41898,-7103872.624,5096849.796,-341080.6653,1985265.24,-13209068.56,-1079459.8909999998,-35495.60876,-7614720.147999999,10745135.4144,-18611069.065799996,24875445.820249997,16419293.183599994,367691.6015000001,-4776984.2951299995,29019512.667999998
158,5,1,2016,12,30,3,122031516.1,119253952.2,-2777563.96,112466335.3,-1239247.243,16755242.3,1.018692139,9344894.666000001,2.137072115,5.519302415,0.16242959699999998,1515110.9009999998,-1314298.197,2095533.247,-3409125.847,-209902.3089,-41483.33667,-1364165.542,1429221.22,-1228212.602,1972351.215,-3204630.119,-172790.0857,-35186.871960000004,-1269036.925,12260246.3154,-19925367.262799997,26970979.06725,13010167.336599994,157789.2926000001,-4818467.6318,27655347.126
159,5,1,2017,12,30,3,119253952.2,118962781.5,-291170.63,117793691.8,5327356.487,16647944.59,1.022754387,9580337.971,2.392234652,5.203239453,0.164901895,816871.1429999999,-766955.7726,2123959.685,4242751.199,-591768.387,-67403.68398999999,5757454.182999999,723119.1032,-751111.9994,2000325.053,4000405.966,-584748.8679,-60632.76795,5272585.051,13077117.4584,-20692323.035399996,29094938.752249997,17252918.535599995,-433979.0943999999,-4885871.315789999,33412801.308999997
160,5,1,2018,12,30,3,118962781.5,115256005.6,-3706775.89,121403604.8,3609913.0239999997,16513399.37,1.06275866,9798735.215,2.653808284,4.960093403,0.165574961,126660.4399,-1857024.614,1989951.5659999999,3984505.6539999996,-468310.2475,-58333.51752,3717449.28,121340.8345,-1800486.2219999998,1935284.7980000002,3880037.957,-472604.6983,-53659.64506,3560333.477,13203777.8983,-22549347.649399996,31084890.318249997,21237424.189599995,-902289.3418999999,-4944204.83331,37130250.588999994
161,6,0,2002,16,62,6,0.0,207738056.1,0.0,189850666.9,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,6,0,2003,16,62,6,207738056.1,207195529.8,-542526.28,199985947.2,10135280.33,24279703.39,0.473729494,3304283.3710000003,1.621527352,11.47245832,0.317317919,1519280.0669999998,1067279.122,1950047.165,8240344.982999999,-198927.1882,-763081.2776,11814942.87,819149.6793,726187.2231,1709965.792,7624416.022000001,-119974.7385,-624463.6451,9574781.933,1519280.0669999998,1067279.122,1950047.165,8240344.982999999,-198927.1882,-763081.2776,11814942.87
163,6,0,2004,16,62,6,207195529.8,206303148.3,-892381.49,207237098.6,7251151.324,23926367.11,0.5313136620000001,3360640.8439999996,1.9086623919999999,11.41669489,0.31436234399999996,-974376.3654,-3965298.548,2131106.029,9729645.076,-186116.4202,-756356.7013,5978603.07,-56036.96254,-1968332.233,1675068.533,8162038.549,-84816.59314,-476769.9689,6811575.227999999,544903.7015999998,-2898019.426,4081153.194,17969990.059,-385043.6084,-1519437.9789,17793545.939999998
164,6,0,2005,16,62,6,206303148.3,215877531.1,9574382.84,160555776.9,-46681321.67,23681186.71,1.209868685,3396717.627,2.327573854,11.3174352,0.30720985300000003,-286314.8691,-46269752.13,2222629.339,12630773.63,-305316.3332,-646939.6381,-32654920.01,-817671.0693,-60727041.56,2256603.461,13448120.3,-218036.6322,-623296.17,-47360451.03,258588.8324999998,-49167771.556,6303782.533,30600763.689000003,-690359.9416,-2166377.617,-14861374.070000004
165,6,0,2006,16,62,6,215877531.1,212717549.7,-3159981.43,179879292.3,19323515.39,24107206.2,0.9821972990000001,3463890.738,2.646731099,11.33754588,0.299417273,1269807.232,17134941.78,3456050.6689999998,8919002.38,136879.6021,-876242.6822,30040438.98,1000800.6170000001,9364019.359,2598596.502,6982620.901000001,-12031.507109999999,-610490.4861,18878003.04,1528396.0644999999,-32032829.776,9759833.202,39519766.069000006,-553480.3395,-3042620.2992000002,15179064.909999996
166,6,0,2007,16,62,6,212717549.7,208855470.6,-3862079.1,181749537.3,1870245.03,24046349.08,1.006065385,3441551.623,2.849525373,10.84679186,0.295776776,267266.8317,-1819607.657,-89368.70298,5235470.95,-1551558.626,106880.1205,2149082.9159999997,226997.6837,-1355483.281,-90924.47216,4265386.656,-1273113.136,97381.5791,1972695.89,1795662.8961999998,-33852437.433,9670464.499019999,44755237.01900001,-2105038.9655,-2935740.1787,17328147.825999998
167,6,0,2008,16,62,6,208855470.6,213529103.2,4673632.59,204782408.6,23032871.26,23678083.97,0.837512712,3440075.318,3.3228909910000004,11.07363761,0.299238618,-579870.1291,14279975.6,-149990.1203,10902128.1,629036.4999,81462.30517,25162742.25,-265679.8743,13166575.01,-89171.95337,9619491.743999999,522014.9177,79641.40921,23115239.71,1215792.7670999998,-19572461.832999997,9520474.378719999,55657365.11900001,-1476002.4655999998,-2854277.87353,42490890.076
168,6,0,2009,16,62,6,213529103.2,204277721.6,-9251381.61,172039972.1,-32742436.47,24081768.18,1.039589399,3416770.727,2.407827389,11.64506461,0.29984133399999996,542547.0255,-13846028.7,-1211277.469,-21242881.16,2021989.0369999998,-157207.5578,-33892858.83,1102298.1409999998,-14496678.5,-1131980.158,-20018095.85,1938331.592,-136311.6914,-32858434.14,1758339.7925999998,-33418490.532999996,8309196.909719998,34414483.95900001,545986.5714,-3011485.43133,8598031.246
169,6,0,2010,16,62,6,204277721.6,202168724.8,-2108996.82,171945453.3,-94518.84127,22622524.75,1.076847127,3452670.952,2.845533773,11.21915326,0.30113091,-6057374.083,-2873485.42,-308185.974,11053312.86,-1539055.6930000002,-149960.5164,125251.1713,-4954202.685,-2453330.491,-266759.8332,8933628.534,-1249785.174,-104069.1918,-165061.3037,-4299034.2904,-36291975.952999994,8001010.935719998,45467796.819000006,-993069.1216000002,-3161445.94773,8723282.417299999
170,6,0,2011,16,62,6,202168724.8,198463670.9,-3705053.86,183227975.3,11282522.09,21746861.33,1.115655674,3465759.477,3.6128540730000003,11.81945333,0.302304583,-2974327.828,-2879130.982,719291.4724,16843554.47,1928098.937,-78833.20697,13558652.87,-2026685.3630000001,928989.3134,662590.2549,10435191.89,1402096.8090000001,-119660.8081,11232279.2,-7273362.1184,-39171106.934999995,8720302.408119997,62311351.289000005,935029.8153999997,-3240279.1547000003,22281935.287299998
171,6,0,2012,16,62,6,198463670.9,189106334.7,-9357336.26,251234147.2,68006171.83,20739197.43,0.527996696,3452336.186,3.741373494,11.58976006,0.30020141,-2128432.372,79404808.82,975501.748,2426396.102,-789304.4213,-132508.4952,79756461.39,-2159725.523,67963226.02,931498.1473,2298704.563,-904963.7004,-122567.6742,67891333.5,-9401794.4904,40233701.885,9695804.156119997,64737747.391,145725.39409999968,-3372787.6499000005,102038396.6773
172,6,0,2013,16,62,6,189106334.7,190277689.5,1171354.86,245999728.8,-5234418.357,20462994.46,0.605166213,3424958.8639999996,3.624786416,11.3099969,0.294880491,479927.9723,-2633954.153,516364.69899999996,-2017635.9009999998,-799313.7572,-79444.43443,-4534055.574,645278.0142,-2555325.469,818273.3338,-2642126.793,-1379162.265,-121355.1775,-5418259.151000001,-8921866.518099999,37599747.732,10212168.855119996,62720111.49,-653588.3631000003,-3452232.0843300004,97504341.1033
