,CLUSTER_GT_NEW_11,Mode,Year,Unnamed: 0,CBSA,PROBLEM_FLAG,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_ADJ,FARE_per_UPT,FARE_ADJ_ORIGINAL,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,min_year,VRM_ADJ_LAGGED_1,VRM_ADJ_LAGGED_2,VRM_ADJ_LAGGED_3,FARE_per_UPT_LAGGED_1,FARE_per_UPT_LAGGED_2,FARE_per_UPT_LAGGED_3,AVG_SPEED_LAGGED_1,AVG_SPEED_LAGGED_2,AVG_SPEED_LAGGED_3,TNC_FLAG_LAGGED_1,TNC_FLAG_LAGGED_2,TNC_FLAG_LAGGED_3,FARE_per_UPT_2018_LAGGED_1,FARE_per_UPT_2018_LAGGED_2,FARE_per_UPT_2018_LAGGED_3,dockCt_LAGGED_1,dockCt_LAGGED_2,dockCt_LAGGED_3,docklessCt_LAGGED_1,docklessCt_LAGGED_2,docklessCt_LAGGED_3,scooterCt_LAGGED_1,scooterCt_LAGGED_2,scooterCt_LAGGED_3,TNC_FLAG_LAGGED_4,TNC_FLAG_LAGGED_5
172,6,Bus,2013,4901,83720,0.0,190277689.51,70797222.16,190277689.51,70797222.16,5584307.718,1416120790.5,27.337899999999998,1416120790.5,6916237057,8330445.0,6059866.0,1644753.0,99874.0,115087.0,111231.0,125428.0,8130148.0,54.5,30.1,315.5,84.6,250.8,64.6,3340352.0,378576.0,1198189.0,1204891.0,400260.0,158436.0,46.34,219652.0,294562.0,133.7,173.29999999999998,93.0,296812.5,3995890.75,4292703.25,28.02,371.98,14.47,229715.2,2436313.0,49.33,4.32,8055,1,0,1529410453.6999998,124293.96,120129.48,135462.24,237224.16,318126.95999999996,15.6276,29.524931999999996,0,0,0,8063.0,0.0,0.0,0,0,0,190277689.51,1171354.8600000003,-0.030637343999999997,-2.6555571930000004,13920408,70797222.16,515539.35000000003,0.031504217,3.305857053999999,-8660158.0,5584307.718,-18848.415999999997,0.010936748999999999,1.484546587,-243361.0,230179533.0,4883252.0,0.144106154,15.204747428000001,-19218200,5.4064214459999995,0.220914398,0.137876877,15.868233640999998,-81.2801056,49.33,0.3,0.020045316999999997,2.111127097,-88,0.0,0.0,0.0,0.0,-795487680,0.0,0.0,0.0,0.0,1088382936,0.0,0.0,0.0,0.0,83871540.8,0.0,0.0,0.0,0.0,-19538169400,0.0,0.0,0.0,0.0,-94.7587864,0.0,0.0,0.0,0.0,-248,16,62,8008,70281682.81,72722503.06,77128700.07,26.8359,25.373600000000003,24.8331,49.029999999999994,51.239999999999995,51.83,0,0,0,29.251131,28.418432,28.558065,0,0,0,0,0,0,0,0,0,0,0
173,6,Bus,2014,4905,83720,0.0,196849233.87,71411259.03999999,196849233.87,71411259.03999999,5620974.206,1393297777.3,26.2671,1393297777.3,6916237057,8341800.0,6073235.0,1622397.0,93845.0,115716.0,111691.0,128875.0,8141771.0,54.199999999999996,31.1,314.6,84.10000000000001,250.3,65.6,3343612.0,378763.0,1191424.0,1211735.0,397674.0,164016.0,46.05,223757.0,300027.0,130.9,172.3,96.8,253478.83000000002,4007854.33,4261333.17,23.95,376.04999999999995,13.98,229715.2,2436084.0,49.36,4.24,8055,4,1,1476895643.92,122658.95999999999,118392.46,136607.5,237182.41999999998,318028.62,14.8188,27.843126,0,0,0,8063.0,0.0,0.0,0,0,0,196849233.87,6571544.36,0.09773941900000001,10.007391236,13920408,71411259.03999999,614036.88,0.031395047,3.27060494,-8660158.0,5620974.206,36666.488,0.033463872,3.402659424,-243361.0,227042580.0,-3136953.0,-0.034048867999999996,-3.3491739229999995,-19218200,5.150616649,-0.255804797,-0.206556819,-19.910568225,-81.2801056,49.36,0.02999999999999997,-0.0011576449999999988,-0.07964833000000038,-88,0.0,0.0,0.0,0.0,-795487680,0.0,0.0,0.0,0.0,1088382936,0.0,0.0,0.0,0.0,83871540.8,0.0,0.0,0.0,0.0,-19538169400,0.0,0.0,0.0,0.0,-94.7587864,0.0,0.0,0.0,0.0,-248,16,62,8008,70797222.16,70281682.81,72722503.06,27.337899999999998,26.8359,25.373600000000003,49.33,49.029999999999994,51.239999999999995,1,0,0,29.524931999999996,29.251131,28.418432,0,0,0,0,0,0,0,0,0,0,0
174,6,Bus,2015,4909,83720,0.0,195714500.35,74216498.03,195714500.35,74216498.03,5867501.832,1372033835.6,26.0931,1372033835.6,6916237057,8346492.0,6047665.0,1619407.0,100743.0,120097.0,116665.0,131740.0,8146865.0,53.39999999999999,29.9,316.70000000000005,83.5,249.4,67.1,3345265.0,379208.0,1179591.0,1215408.0,399631.0,171427.0,46.49,229421.0,309729.0,127.39999999999999,171.29999999999998,101.3,223680.41,4043029.83,4266710.26,21.05,378.95,10.05,229715.2,2437494.0,49.08,4.24,8055,4,5,1454355865.6999998,127302.81999999999,123664.9,139644.4,243186.26,328312.74,10.653000000000002,27.658686,54,0,0,8063.0,0.0,1.0,0,0,0,195714500.35,-1134733.52,-0.016074486,-1.316207417,13920408,74216498.03,2805238.99,0.11235182299999999,11.544430128,-8660158.0,5867501.832,246527.626,0.13412696000000002,13.817307961,-243361.0,225443607.0,-1598973.0,-0.046326831,-4.260877557000001,-19218200,5.130815169,-0.01980148000000001,-0.030252347,-2.831116682,-81.2801056,49.08,-0.28,-0.022160042000000005,-2.196735497,-88,0.0,0.0,0.0,0.0,-795487680,0.0,0.0,0.0,0.0,1088382936,0.0,0.0,0.0,0.0,83871540.8,0.0,0.0,0.0,0.0,-19538169400,0.0,0.0,0.0,0.0,-94.7587864,0.0,0.0,0.0,0.0,-248,16,62,8008,71411259.03999999,70797222.16,70281682.81,26.2671,27.337899999999998,26.8359,49.36,49.33,49.029999999999994,4,1,0,27.843126,29.524931999999996,29.251131,0,0,0,0,0,0,0,0,0,0,0
175,6,Bus,2016,4913,83720,0.0,189112204.48,73728299.58,189112204.48,73728299.58,5807547.761,1428270011.5,27.7571,1428270011.5,6916237057,8329601.0,6029062.0,1619941.0,107885.0,125768.0,120880.0,137261.0,8131030.0,49.5,28.5,322.0,83.19999999999999,248.39999999999998,68.4,3348603.0,366073.0,1187106.0,1216900.0,409683.0,168841.0,44.31,238469.0,321691.0,121.69999999999999,170.3,108.0,220053.24,4055911.9299999997,4275965.17,20.72,379.28,9.08,229715.2,2437277.0,49.32,4.2,8055,4,9,1499683512.15,132056.4,126923.99999999999,144124.05,250392.44999999998,337775.55,9.533999999999999,29.144955,147,0,0,8063.0,0.0,4.0,0,0,0,189112204.48,-6602295.869999999,-0.16175848199999998,-15.728815958999999,13920408,73728299.58,-488198.44999999995,-0.015555782999999997,-1.4708862369999998,-8660158.0,5807547.761,-59954.070999999996,-0.037713236,-3.68558336,-243361.0,231716683.0,6273076.0,0.073669992,7.852025716999999,-19218200,5.351405675,0.22059050600000002,0.197513501,20.724176809,-81.2801056,49.32,0.23999999999999996,0.021512498,2.163429539,-88,0.0,0.0,0.0,0.0,-795487680,0.0,0.0,0.0,0.0,1088382936,0.0,0.0,0.0,0.0,83871540.8,0.0,0.0,0.0,0.0,-19538169400,0.0,0.0,0.0,0.0,-94.7587864,0.0,0.0,0.0,0.0,-248,16,62,8008,74216498.03,71411259.03999999,70797222.16,26.0931,26.2671,27.337899999999998,49.08,49.36,49.33,4,4,1,27.658686,27.843126,29.524931999999996,54,0,0,0,0,0,0,0,0,0,0
176,6,Bus,2017,4917,83720,0.0,177200522.97,74504264.28999999,177200522.97,74504264.28999999,5899855.988,1365998715.7,28.4919,1365998715.7,6916237057,8337242.0,6009744.0,1627017.0,111155.0,128690.0,123763.0,143674.0,8138847.0,50.2,29.200000000000003,320.6,82.6,247.20000000000002,70.2,3387825.0,359763.0,1192581.0,1245388.0,414060.0,176033.0,43.290000000000006,243852.0,329445.0,120.6,167.89999999999998,111.5,212924.07,4076113.09,4289037.17,20.36,379.64000000000004,10.33,229715.2,2432966.0,49.18,4.08,8055,4,13,1393318689.96,131263.80000000002,126238.26,146547.48,248729.03999999998,336033.89999999997,10.5366,29.061738,123,0,0,8063.0,0.0,4.0,0,0,0,177200522.97,-11911681.51,-0.24950010799999997,-23.868787845,13920408,74504264.28999999,775964.71,0.011754401,1.3039048240000002,-8660158.0,5899855.988,92308.22700000001,0.019563270000000008,2.243955024000001,-243361.0,223316673.0,-8400010.0,-0.156313057,-15.1812032,-19218200,5.312291392000001,-0.039114283,-0.022763096999999996,-2.1902485790000004,-81.2801056,49.18,-0.13999999999999996,-0.007551578,-0.718310844,-88,0.0,0.0,0.0,0.0,-795487680,0.0,0.0,0.0,0.0,1088382936,0.0,0.0,0.0,0.0,83871540.8,0.0,0.0,0.0,0.0,-19538169400,0.0,0.0,0.0,0.0,-94.7587864,0.0,0.0,0.0,0.0,-248,16,62,8008,73728299.58,74216498.03,71411259.03999999,27.7571,26.0931,26.2671,49.32,49.08,49.36,4,4,4,29.144955,27.658686,27.843126,147,54,0,0,0,0,0,0,0,1,0
177,6,Bus,2018,4921,83720,0.0,170206292.14,74918206.8,170206292.14,74918206.8,5954608.625,1362981155.9,29.9942,1362981155.9,6916237057,8338750.0,5990604.75,1632457.5,115393.0,132299.25,126979.0,149864.0,8140751.0,49.760000000000005,29.38,320.88,82.08,246.06,71.89,3418076.0,351746.75,1198566.0,1267127.0,419855.75,180780.5,42.02,250151.25,338251.0,118.35999999999999,165.86,115.81,193758.28,4100444.8200000003,4294203.1,18.31,381.69,11.48,0.0,2429678.5,48.97,4.0,8055,4,17,1362981155.9,132299.25,126979.0,149864.0,250151.25,338251.0,11.48,29.9942,203,1,2,8063.0,0.0,4.0,383,348,313,170206292.14,-6994230.83,-0.25172166700000004,-23.561129412,13920408,74918206.8,413942.51,-0.009838489999999993,-0.8553604899999994,-8660158.0,5954608.625,54752.637,0.010027891000000008,1.1904025939999998,-243361.0,218584934.5,-4731738.5,-0.10402447499999999,-10.205684602,-19218200,5.405482111,0.093190719,0.06848668299999999,7.444296087000001,-81.2801056,48.97,-0.21000000000000002,-0.018125583,-1.793963137,-88,0.0,0.0,0.0,0.0,-795487680,0.0,0.0,0.0,0.0,1088382936,0.0,0.0,0.0,0.0,83871540.8,0.0,0.0,0.0,0.0,-19538169400,0.0,0.0,0.0,0.0,-94.7587864,0.0,0.0,0.0,0.0,-248,16,62,8008,74504264.28999999,73728299.58,74216498.03,28.4919,27.7571,26.0931,49.18,49.32,49.08,4,4,4,29.061738,29.144955,27.658686,123,147,54,0,0,0,0,0,0,4,1
178,6,Rail,2002,4925,83720,0.0,47953836.855000004,15987816.944,47953836.855000004,15987816.944,764229.4992,410264304.03999996,24.083299999999998,410264304.03999996,6916237057,7669859.890000001,5773902.7659,1502141.8438,53186.156255,100529.07813000001,95633.42188000001,110053.26564,8066758.199999999,47.85,29.96,322.53,103.75,244.60999999999999,51.629999999999995,3403279.87,396371.01,1160187.27,1272016.49,417684.54,157020.6,48.09,162618.92188,206914.79689,174.31,177.85,47.84,219016.41999999998,4016615.16,4235631.59,20.91,379.09,5.59,0.0,2405244.0,66.75,5.6,8055,0,0,574370025.7,140740.70938,133886.79063,154074.57189,227666.49063000001,289680.71563999995,7.8260000000000005,33.716620000000006,0,0,0,8063.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,47953836.855000004,0.0,0.0,0.0,-795487680,15987816.944,0.0,0.0,0.0,1088382936,764229.4992,0.0,0.0,0.0,83871540.8,53654951.0,0.0,0.0,0.0,-19538169400,5.165597948,0.0,0.0,0.0,-94.7587864,66.75,0.0,0.0,0.0,-248,16,62,8008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,4
179,6,Rail,2003,4929,83720,0.0,48685753.465,15913957.687,48685753.465,15913957.687,739333.9632000001,413430713.71,24.065599999999996,413430713.71,6916237057,7813134.439,5857221.9385,1529193.625,59833.375,100699.6875,96339.3125,109759.9375,8066582.1899999995,47.7,29.770000000000003,322.78999999999996,100.78999999999999,245.82,53.41,3373943.51,389919.01,1158858.94,1255231.08,414102.88,155831.63,47.519999999999996,170311.3125,218886.8125,167.88,178.89999999999998,53.230000000000004,228848.33000000002,4001870.08,4230718.41,21.95,378.04999999999995,6.47,0.0,2409100.0,67.85,5.48,8055,0,0,566400077.77,137958.57188,131984.85813,150371.11439,233326.49813,299874.93314,8.8639,32.969871999999995,0,0,0,8063.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,48685753.465,731916.6099999999,-0.132806659,-11.937388571,-795487680,15913957.687,-73859.25700000001,-0.093595962,-9.159200619,1088382936,739333.9632000001,-24895.535999999996,-0.16471904299999998,-15.311311878000001,83871540.8,53956997.0,302046.0,-0.017325933000000005,-1.6572358930000002,-19538169400,5.1347785120000005,-0.03081943599999999,0.028834736,3.6507247109999996,-94.7587864,67.85,1.1,0.07170524700000001,8.344133734,-248,16,62,8008,15987816.944,74918206.8,74504264.28999999,24.083299999999998,29.9942,28.4919,66.75,48.97,49.18,0,4,4,33.716620000000006,29.9942,29.061738,0,203,123,0,1,0,0,2,0,4,4
180,6,Rail,2004,4933,83720,0.0,47000079.023,16428645.488,47000079.023,16428645.488,788136.8656,471447215.78,27.008200000000002,471447215.78,6916237057,7959854.25,5942599.25,1557041.5,66678.5,100799.25,96989.75,109391.25,8067079.25,47.58,29.55,323.06,97.78,247.04000000000002,55.21,3344031.0,383565.0,1157555.25,1238124.75,410336.5,154449.5,46.94,177970.75,230773.75,161.43,180.01,58.58,221235.66000000003,3998464.33,4219700.0,21.330000000000002,378.66999999999996,7.619999999999999,0.0,2412956.0,65.9,5.32,8055,0,0,627024796.98,134063.0025,128996.36750000001,145490.3625,236701.0975,306929.0875,10.1346,35.920906,0,0,0,8063.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,47000079.023,-1685674.4420000003,-0.026291888999999992,-2.1213091399999997,-795487680,16428645.488,514687.801,0.12120246300000001,12.97077045,1088382936,788136.8656,48802.9024,0.232176416,24.819040373,83871540.8,61003575.0,7046578.0,0.34531733,38.31861791,-19538169400,5.527154836999999,0.3923763250000001,0.25308202900000004,30.353672193,-94.7587864,65.9,-1.95,-0.111911788,-10.992113290999999,-248,16,62,8008,15913957.687,15987816.944,74918206.8,24.065599999999996,24.083299999999998,29.9942,67.85,66.75,48.97,0,0,4,32.969871999999995,33.716620000000006,29.9942,0,0,203,0,0,1,0,0,2,4,4
181,6,Rail,2005,4937,83720,0.0,48176342.925,11158031.444,48176342.925,11158031.444,578990.6712,493671709.85,27.181600000000003,493671709.85,6916237057,8092793.0,6019744.0,1581705.0,72732.0,101183.0,97862.0,109324.0,8064884.0,47.4,29.4,323.3,94.9,248.2,56.900000000000006,3316423.0,376819.0,1156153.0,1222302.0,407309.0,153840.0,46.31999999999999,185762.0,243001.0,155.0,180.9,64.10000000000001,208564.66000000003,4017065.34,4225630.0,20.0,380.0,9.3,229715.2,2416812.0,67.46,5.16,8055,0,0,636836505.75,130526.07,126241.98000000001,141027.96,239632.98,313471.29000000004,11.996999999999998,35.064264,0,0,0,8063.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,48176342.925,1176263.9019999998,0.267920773,31.839619479,-795487680,11158031.444,-5270614.044,-0.488335071,-33.189138036,1088382936,578990.6712,-209146.19439999998,-0.661241916,-53.572360535,83871540.8,63699886.0,2696311.0,0.08450933,9.203098043000002,-19538169400,5.335838099,-0.191316738,-0.30555833800000004,-22.897298768,-94.7587864,67.46,1.56,0.173694431,19.808109695000002,-248,16,62,8008,16428645.488,15913957.687,15987816.944,27.008200000000002,24.065599999999996,24.083299999999998,65.9,67.85,66.75,0,0,0,35.920906,32.969871999999995,33.716620000000006,0,0,0,0,0,0,0,0,0,4,4
182,6,Rail,2006,4941,83720,0.0,48802700.18,11856464.161,48802700.18,11856464.161,620244.952,491818695.58,26.7051,491818695.58,6916237057,8280856.0,6129819.0,1619106.0,81952.0,100430.0,97847.0,108051.0,8073458.0,47.400000000000006,29.0,323.59999999999997,91.5,249.5,59.0,3279597.0,371641.0,1155145.0,1201345.0,401326.0,150140.0,45.77,193026.0,253867.0,148.5,182.6,68.89999999999999,195360.91000000003,4063623.75,4258984.67,18.650000000000002,381.35,10.58,229715.2,2420668.0,66.4,5.0,8055,0,0,614773369.53,125537.5,122308.75,135063.75,241282.5,317333.75,13.225,33.381375,0,0,0,8063.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,48802700.18,626357.255,0.13529971,14.066535463000001,-795487680,11856464.161,698432.717,0.18311676799999999,18.819212723,1088382936,620244.952,41254.2808,0.241058277,24.937526492,83871540.8,63595375.0,-104511.0,-0.14464611700000002,-8.084960656999998,-19538169400,5.081727029,-0.25411107,-0.40594049400000004,-32.649053093000006,-94.7587864,66.4,-1.06,-0.058465302999999996,-5.754706272,-248,16,62,8008,11158031.444,16428645.488,15913957.687,27.181600000000003,27.008200000000002,24.065599999999996,67.46,65.9,67.85,0,0,0,35.064264,35.920906,32.969871999999995,0,0,0,0,0,0,0,0,0,0,4
183,6,Rail,2007,4945,83720,0.0,52201762.62,8645717.201,52201762.62,8645717.201,464547.7344,536755958.53,27.2494,536755958.53,6916237057,8248422.0,6108173.0,1605557.0,78506.0,104224.0,101381.0,111601.0,8038955.0,46.7,29.599999999999998,323.70000000000005,90.2,250.3,59.5,3279643.0,360191.0,1152560.0,1200925.0,407165.0,158802.0,44.86,202399.0,270178.0,142.3,181.10000000000002,76.6,190864.33000000002,4081612.08,4272476.41,18.27,381.73,11.399999999999999,229715.2,2424524.0,70.44,4.84,8055,0,0,649474709.86,126111.04000000001,122671.01000000001,135037.21,244902.78999999998,326915.38,13.793999999999999,32.971774,0,0,0,8063.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,52201762.62,3399062.44,0.068569395,8.471664492,-795487680,8645717.201,-3210746.96,-0.4702690779999999,-23.080166632,1088382936,464547.7344,-155697.2176,-0.7053193270000001,-47.5515966,83871540.8,69182125.0,5586750.0,0.49751659900000006,68.182427741,-19538169400,5.082104633,0.00037760399999998344,0.2988544349999999,43.276012078,-94.7587864,70.44,4.04,0.235217821,25.799705262,-248,16,62,8008,11856464.161,11158031.444,16428645.488,26.7051,27.181600000000003,27.008200000000002,66.4,67.46,65.9,0,0,0,33.381375,35.064264,35.920906,0,0,0,0,0,0,0,0,0,0,0
184,6,Rail,2008,4949,83720,0.0,55809630.95999999,8626281.143000001,55809630.95999999,8626281.143000001,459404.9648,567006799.0999999,27.531299999999998,567006799.0999999,6916237057,8230909.0,6071446.0,1613621.0,87963.0,107910.0,105382.0,117204.0,8033775.0,47.6,29.0,323.4,88.9,251.3,59.8,3301196.0,367873.0,1156599.0,1212685.0,407962.0,156077.0,45.18,210980.0,277431.0,137.10000000000002,181.1,81.8,224509.08999999997,4084935.33,4309444.42,21.39,378.61,13.28,229715.2,2428380.0,71.17,4.68,8055,0,0,663397954.95,126254.7,123296.93999999999,137128.68,246846.6,324594.27,15.537600000000001,32.211621,0,0,0,8063.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,55809630.95999999,3607868.34,0.36183238800000006,39.0264063,-795487680,8626281.143000001,-19436.057999999997,0.016631499,1.785624697,1088382936,459404.9648,-5142.7696,-0.031430493000000004,-2.894520731,83871540.8,73304512.0,4122387.0,0.29731512400000004,32.274487324,-19538169400,4.8771313769999995,-0.20497325600000002,-0.19898370800000004,-15.571695255000002,-94.7587864,71.17,0.73,0.048495619000000004,5.027666918,-248,16,62,8008,8645717.201,11856464.161,11158031.444,27.2494,26.7051,27.181600000000003,70.44,66.4,67.46,0,0,0,32.971774,33.381375,35.064264,0,0,0,0,0,0,0,0,0,0,0
185,6,Rail,2009,4953,83720,0.0,51805001.807,8656586.74,51805001.807,8656586.74,461570.1016,577703827.5799999,30.006400000000003,577703827.5799999,6916237057,8260933.0,6073316.0,1631264.0,82450.0,105632.0,102760.0,114747.0,8063404.0,51.900000000000006,30.4,317.9,87.9,251.6,60.5,3306419.0,386745.0,1176885.0,1189640.0,398069.0,155080.0,47.56,202947.0,270689.0,143.5,177.3,79.2,334522.83,3957974.33,4292497.16,31.61,368.39000000000004,9.620000000000001,229715.2,2432236.0,71.37,4.68,8055,0,0,675913478.27,123589.44,120229.2,134253.99000000002,237447.99,316706.13,11.2554,35.107488,0,0,0,8063.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,51805001.807,-4004629.153,-0.478221247,-41.01200789200001,-795487680,8656586.74,30305.59700000001,0.068958661,7.933467572999999,1088382936,461570.1016,2165.136800000001,0.028872296999999998,3.5035041789999988,83871540.8,74754542.0,1450030.0,0.02703535899999998,5.050705754000001,-19538169400,5.405955691999999,0.5288243149999999,0.505256605,54.851423534999995,-94.7587864,71.37,0.19999999999999998,0.039436592,4.117357718000001,-248,16,62,8008,8626281.143000001,8645717.201,11856464.161,27.531299999999998,27.2494,26.7051,71.17,70.44,66.4,0,0,0,32.211621,32.971774,33.381375,0,0,0,0,0,0,0,0,0,0,0
186,6,Rail,2010,4957,83720,0.0,50916376.594000004,17648999.071,50916376.594000004,17648999.071,819766.0704,613030439.35,31.2302,613030439.35,6916237057,8281520.0,6066424.0,1612282.0,86753.0,106841.0,104121.0,117576.0,8074790.0,0.0,0.0,0.0,87.6,251.5,60.900000000000006,3307022.0,370432.0,1192444.0,1213375.0,388808.0,141963.0,45.69,204163.0,269908.0,141.6,178.5,79.9,348900.83,3903075.42,4251976.25,33.040000000000006,366.96,11.36,229715.2,2436092.0,68.50999999999999,4.6,8055,0,0,704985005.25,122867.15,119739.15,135212.4,234787.45,310394.2,13.063999999999998,35.91473,0,0,0,8063.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,50916376.594000004,-888625.213,-0.124105,-12.120593078999999,-795487680,17648999.071,8992412.331,1.0784648270000001,241.89586045699997,1088382936,819766.0704,358195.96880000003,1.372849945,247.858875332,83871540.8,78576902.0,3822360.0,-0.039444081,-2.8376549769999992,-19538169400,5.493245718000001,0.087290026,0.01569369300000001,2.152473455000001,-94.7587864,68.50999999999999,-2.86,-0.29342638200000004,-21.247923538000002,-248,16,62,8008,8656586.74,8626281.143000001,8645717.201,30.006400000000003,27.531299999999998,27.2494,71.37,71.17,70.44,0,0,0,35.107488,32.211621,32.971774,0,0,0,0,0,0,0,0,0,0,0
