CBSA,MNAME,Year,Tot_Pop,TNC_CLUSTER
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2002,3817416.531,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2003,3970122.875,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2004,4125281.5,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2005,4270631,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2006,4455217,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2007,4482857,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2008,4522858,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2009,4588680,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2010,4560689,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2011,4591112,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2012,4640802,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2013,4684299,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2014,4732161,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2015,4774321,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2016,4794447,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2017,4836531,5
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",2018,4873125.5,5
14740,"Bremerton-Silverdale, WA Metro Area",2002,213851.2188,21
14740,"Bremerton-Silverdale, WA Metro Area",2003,219999.125,21
14740,"Bremerton-Silverdale, WA Metro Area",2004,226343.5,21
14740,"Bremerton-Silverdale, WA Metro Area",2005,231902,21
14740,"Bremerton-Silverdale, WA Metro Area",2006,240604,21
14740,"Bremerton-Silverdale, WA Metro Area",2007,236732,21
14740,"Bremerton-Silverdale, WA Metro Area",2008,239769,21
14740,"Bremerton-Silverdale, WA Metro Area",2009,240862,21
14740,"Bremerton-Silverdale, WA Metro Area",2010,251809,21
14740,"Bremerton-Silverdale, WA Metro Area",2011,254633,21
14740,"Bremerton-Silverdale, WA Metro Area",2012,254991,21
14740,"Bremerton-Silverdale, WA Metro Area",2013,253968,21
14740,"Bremerton-Silverdale, WA Metro Area",2014,254183,21
14740,"Bremerton-Silverdale, WA Metro Area",2015,260131,21
14740,"Bremerton-Silverdale, WA Metro Area",2016,264811,21
14740,"Bremerton-Silverdale, WA Metro Area",2017,266414,21
14740,"Bremerton-Silverdale, WA Metro Area",2018,268786.25,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2002,848855.2344,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2003,860814.0625,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2004,873113.75,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2005,884050,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2006,900440,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2007,895015,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2008,895030,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2009,901208,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2010,918714,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2011,925899,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2012,933835,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2013,939904,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2014,945438,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2015,948053,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2016,944177,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2017,949921,21
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",2018,953260,21
15180,"Brownsville-Harlingen, TX Metro Area",2003,352996.5625,22
15180,"Brownsville-Harlingen, TX Metro Area",2004,363980.75,22
15180,"Brownsville-Harlingen, TX Metro Area",2005,374081,22
15180,"Brownsville-Harlingen, TX Metro Area",2006,387717,22
15180,"Brownsville-Harlingen, TX Metro Area",2007,387210,22
15180,"Brownsville-Harlingen, TX Metro Area",2008,392736,22
15180,"Brownsville-Harlingen, TX Metro Area",2009,396371,22
15180,"Brownsville-Harlingen, TX Metro Area",2010,408054,22
15180,"Brownsville-Harlingen, TX Metro Area",2011,414123,22
15180,"Brownsville-Harlingen, TX Metro Area",2012,415557,22
15180,"Brownsville-Harlingen, TX Metro Area",2013,417276,22
15180,"Brownsville-Harlingen, TX Metro Area",2014,420392,22
15180,"Brownsville-Harlingen, TX Metro Area",2015,422156,22
15180,"Brownsville-Harlingen, TX Metro Area",2016,422135,22
15180,"Brownsville-Harlingen, TX Metro Area",2017,423725,22
15180,"Brownsville-Harlingen, TX Metro Area",2018,424912.25,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2002,1056271.984,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2003,1075067.063,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2004,1094413.75,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2005,1111554,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2006,1137520,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2007,1128183,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2008,1124309,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2009,1123804,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2010,1135198,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2011,1134039,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2012,1134210,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2013,1134115,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2014,1136360,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2015,1135230,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2016,1132804,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2017,1136856,22
15380,"Buffalo-Niagara Falls, NY Metro Area",2018,1139288.5,22
15540,"Burlington-South Burlington, VT Metro Area",2005,197382,22
15540,"Burlington-South Burlington, VT Metro Area",2006,205836,22
15540,"Burlington-South Burlington, VT Metro Area",2007,207288,22
15540,"Burlington-South Burlington, VT Metro Area",2008,209005,22
15540,"Burlington-South Burlington, VT Metro Area",2009,207688,22
15540,"Burlington-South Burlington, VT Metro Area",2010,211035,22
15540,"Burlington-South Burlington, VT Metro Area",2011,213624,22
15540,"Burlington-South Burlington, VT Metro Area",2012,213280,22
15540,"Burlington-South Burlington, VT Metro Area",2013,215539,22
15540,"Burlington-South Burlington, VT Metro Area",2014,215824,22
15540,"Burlington-South Burlington, VT Metro Area",2015,216661,22
15540,"Burlington-South Burlington, VT Metro Area",2016,217411,22
15540,"Burlington-South Burlington, VT Metro Area",2017,218341,22
15540,"Burlington-South Burlington, VT Metro Area",2018,219226,22
15940,"Canton-Massillon, OH Metro Area",2007,407631,22
15940,"Canton-Massillon, OH Metro Area",2008,408245,22
15940,"Canton-Massillon, OH Metro Area",2009,407897,22
15940,"Canton-Massillon, OH Metro Area",2010,403238,22
15940,"Canton-Massillon, OH Metro Area",2011,405693,22
15940,"Canton-Massillon, OH Metro Area",2012,403455,22
15940,"Canton-Massillon, OH Metro Area",2013,403707,22
15940,"Canton-Massillon, OH Metro Area",2014,403923,22
15940,"Canton-Massillon, OH Metro Area",2015,402976,22
15940,"Canton-Massillon, OH Metro Area",2016,401281,22
15940,"Canton-Massillon, OH Metro Area",2017,399927,22
15940,"Canton-Massillon, OH Metro Area",2018,398487.75,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2002,450701.4219,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2003,480302.3125,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2004,510106.75,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2005,539097,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2006,571344,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2007,590564,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2008,593136,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2009,586908,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2010,620151,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2011,631330,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2012,645293,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2013,661115,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2014,679513,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2015,701982,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2016,722336,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2017,739224,22
15980,"Cape Coral-Fort Myers, FL Metro Area",2018,756978.5,22
16300,"Cedar Rapids, IA Metro Area",2002,213584.3906,22
16300,"Cedar Rapids, IA Metro Area",2003,222238.4375,22
16300,"Cedar Rapids, IA Metro Area",2004,230994.25,22
16300,"Cedar Rapids, IA Metro Area",2005,239343,22
16300,"Cedar Rapids, IA Metro Area",2006,249320,22
16300,"Cedar Rapids, IA Metro Area",2007,252784,22
16300,"Cedar Rapids, IA Metro Area",2008,255452,22
16300,"Cedar Rapids, IA Metro Area",2009,256324,22
16300,"Cedar Rapids, IA Metro Area",2010,258223,22
16300,"Cedar Rapids, IA Metro Area",2011,260575,22
16300,"Cedar Rapids, IA Metro Area",2012,261761,22
16300,"Cedar Rapids, IA Metro Area",2013,262421,22
16300,"Cedar Rapids, IA Metro Area",2014,263885,22
16300,"Cedar Rapids, IA Metro Area",2015,266040,22
16300,"Cedar Rapids, IA Metro Area",2016,267799,22
16300,"Cedar Rapids, IA Metro Area",2017,270293,22
16300,"Cedar Rapids, IA Metro Area",2018,272603.25,22
16580,"Champaign-Urbana, IL Metro Area",2002,153107.4375,21
16580,"Champaign-Urbana, IL Metro Area",2003,168229.25,21
16580,"Champaign-Urbana, IL Metro Area",2004,183542,21
16580,"Champaign-Urbana, IL Metro Area",2005,198091,21
16580,"Champaign-Urbana, IL Metro Area",2006,215695,21
16580,"Champaign-Urbana, IL Metro Area",2007,221079,21
16580,"Champaign-Urbana, IL Metro Area",2008,222716,21
16580,"Champaign-Urbana, IL Metro Area",2009,224193,21
16580,"Champaign-Urbana, IL Metro Area",2010,234445,21
16580,"Champaign-Urbana, IL Metro Area",2011,232050,21
16580,"Champaign-Urbana, IL Metro Area",2012,234072,21
16580,"Champaign-Urbana, IL Metro Area",2013,234089,21
16580,"Champaign-Urbana, IL Metro Area",2014,238680,21
16580,"Champaign-Urbana, IL Metro Area",2015,239672,21
16580,"Champaign-Urbana, IL Metro Area",2016,239872,21
16580,"Champaign-Urbana, IL Metro Area",2017,241000,21
16580,"Champaign-Urbana, IL Metro Area",2018,241896,21
16620,"Charleston, WV Metro Area",2002,296163.4531,22
16620,"Charleston, WV Metro Area",2003,298059.1875,22
16620,"Charleston, WV Metro Area",2004,300022.25,22
16620,"Charleston, WV Metro Area",2005,301716,22
16620,"Charleston, WV Metro Area",2006,304487,22
16620,"Charleston, WV Metro Area",2007,302949,22
16620,"Charleston, WV Metro Area",2008,300975,22
16620,"Charleston, WV Metro Area",2009,304298,22
16620,"Charleston, WV Metro Area",2010,304571,22
16620,"Charleston, WV Metro Area",2011,304270,22
16620,"Charleston, WV Metro Area",2012,305091,22
16620,"Charleston, WV Metro Area",2013,224727,22
16620,"Charleston, WV Metro Area",2014,223371,22
16620,"Charleston, WV Metro Area",2015,219236,22
16620,"Charleston, WV Metro Area",2016,219579,22
16620,"Charleston, WV Metro Area",2017,215089,22
16620,"Charleston, WV Metro Area",2018,211807.25,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2002,492268.3594,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2003,519954.5625,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2004,547655.75,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2005,575297,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2006,603178,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2007,630100,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2008,644506,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2009,659191,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2010,667741,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2011,682121,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2012,697439,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2013,712220,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2014,727689,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2015,744526,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2016,761155,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2017,775831,22
16700,"Charleston-North Charleston-Summerville, SC Metro Area",2018,790995.25,22
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2002,1232338.016,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2003,1318910.938,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2004,1405847.25,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2005,1491330,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2006,1582627,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2007,1650667,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2008,1701600,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2009,1745524,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2010,1764313,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2011,1795472,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2012,1831084,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2013,2335358,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2014,2380314,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2015,2426363,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2016,2474314,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2017,2525305,21
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",2018,2575536,21
16860,"Chattanooga, TN-GA Metro Area",2002,413701.9063,22
16860,"Chattanooga, TN-GA Metro Area",2003,434825.375,22
16860,"Chattanooga, TN-GA Metro Area",2004,456000.5,22
16860,"Chattanooga, TN-GA Metro Area",2005,476969,22
16860,"Chattanooga, TN-GA Metro Area",2006,498764,22
16860,"Chattanooga, TN-GA Metro Area",2007,517253,22
16860,"Chattanooga, TN-GA Metro Area",2008,518515,22
16860,"Chattanooga, TN-GA Metro Area",2009,524221,22
16860,"Chattanooga, TN-GA Metro Area",2010,530205,22
16860,"Chattanooga, TN-GA Metro Area",2011,529123,22
16860,"Chattanooga, TN-GA Metro Area",2012,539094,22
16860,"Chattanooga, TN-GA Metro Area",2013,540387,22
16860,"Chattanooga, TN-GA Metro Area",2014,543153,22
16860,"Chattanooga, TN-GA Metro Area",2015,546351,22
16860,"Chattanooga, TN-GA Metro Area",2016,551200,22
16860,"Chattanooga, TN-GA Metro Area",2017,554876,22
16860,"Chattanooga, TN-GA Metro Area",2018,558845.25,22
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2002,8708009.781,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2003,8898323.875,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2004,9092055.5,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2005,9272117,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2006,9506859,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2007,9522879,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2008,9568532,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2009,9580609,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2010,9474211,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2011,9504024,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2012,9522446,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2013,9537040,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2014,9553810,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2015,9550108,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2016,9512968,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2017,9533895,4
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",2018,9540305.25,4
17020,"Chico, CA Metro Area",2002,187337.5938,22
17020,"Chico, CA Metro Area",2003,194256.625,22
17020,"Chico, CA Metro Area",2004,201254.5,22
17020,"Chico, CA Metro Area",2005,207937,22
17020,"Chico, CA Metro Area",2006,215881,22
17020,"Chico, CA Metro Area",2007,218779,22
17020,"Chico, CA Metro Area",2008,220337,22
17020,"Chico, CA Metro Area",2009,220577,22
17020,"Chico, CA Metro Area",2010,220072,22
17020,"Chico, CA Metro Area",2011,220266,22
17020,"Chico, CA Metro Area",2012,221539,22
17020,"Chico, CA Metro Area",2013,222090,22
17020,"Chico, CA Metro Area",2014,224241,22
17020,"Chico, CA Metro Area",2015,225411,22
17020,"Chico, CA Metro Area",2016,226864,22
17020,"Chico, CA Metro Area",2017,229294,22
17020,"Chico, CA Metro Area",2018,231479.75,22
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2002,1821186.188,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2003,1890039.25,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2004,1959657,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2005,2026216,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2006,2105010,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2007,2134864,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2008,2155435,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2009,2170828,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2010,2133203,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2011,2137735,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2012,2146560,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2013,2134109,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2014,2149971,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2015,2159329,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2016,2161441,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2017,2180746,21
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2018,2195752.75,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2002,2018736.313,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2003,2040465.75,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2004,2062968,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2005,2082379,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2006,2114155,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2007,2096471,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2008,2088291,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2009,2091286,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2010,2075758,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2011,2068283,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2012,2063535,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2013,2064725,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2014,2063598,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2015,2060810,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2016,2055612,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2017,2058844,21
17460,"Cleveland-Elyria-Mentor, OH Metro Area",2018,2059968.5,21
17780,"College Station-Bryan, TX Metro Area",2002,139840.7188,22
17780,"College Station-Bryan, TX Metro Area",2003,153899.125,22
17780,"College Station-Bryan, TX Metro Area",2004,168017.5,22
17780,"College Station-Bryan, TX Metro Area",2005,181896,22
17780,"College Station-Bryan, TX Metro Area",2006,196734,22
17780,"College Station-Bryan, TX Metro Area",2007,207734,22
