,CBSAFP,Year,PBS_Start,PBS_End,PBS_Flag,Link
200,12540,2015,0,0,0,https://www.bakersfield.com/news/company-surprises-bakersfield-by-dropping-electric-scooters-on-city-streets/article_415e977c-fa49-11e8-9ca6-13326c15ba8b.html
201,12540,2016,0,0,0,https://www.bakersfield.com/news/company-surprises-bakersfield-by-dropping-electric-scooters-on-city-streets/article_415e977c-fa49-11e8-9ca6-13326c15ba8b.html
202,12540,2017,0,0,0,https://www.bakersfield.com/news/company-surprises-bakersfield-by-dropping-electric-scooters-on-city-streets/article_415e977c-fa49-11e8-9ca6-13326c15ba8b.html
203,12540,2018,0,0,0,https://www.bakersfield.com/news/company-surprises-bakersfield-by-dropping-electric-scooters-on-city-streets/article_415e977c-fa49-11e8-9ca6-13326c15ba8b.html
204,20940,2002,0,0,0,nan
205,20940,2003,0,0,0,nan
206,20940,2004,0,0,0,nan
207,20940,2005,0,0,0,nan
208,20940,2006,0,0,0,nan
209,20940,2007,0,0,0,nan
210,20940,2008,0,0,0,nan
211,20940,2009,0,0,0,nan
212,20940,2010,0,0,0,nan
213,20940,2011,0,0,0,nan
214,20940,2012,0,0,0,nan
215,20940,2013,0,0,0,nan
216,20940,2014,0,0,0,nan
217,20940,2015,0,0,0,nan
218,20940,2016,0,0,0,nan
219,20940,2017,0,0,0,nan
220,20940,2018,0,0,0,nan
221,33700,2002,0,0,0,nan
222,33700,2003,0,0,0,nan
223,33700,2004,0,0,0,nan
224,33700,2005,0,0,0,nan
225,33700,2006,0,0,0,nan
226,33700,2007,0,0,0,nan
227,33700,2008,0,0,0,nan
228,33700,2009,0,0,0,nan
229,33700,2010,0,0,0,nan
230,33700,2011,0,0,0,nan
231,33700,2012,0,0,0,nan
232,33700,2013,0,0,0,nan
233,33700,2014,0,0,0,nan
234,33700,2015,0,0,0,nan
235,33700,2016,0,0,0,nan
236,33700,2017,0,0,0,nan
237,33700,2018,0,0,0,nan
238,34900,2002,0,0,0,nan
239,34900,2003,0,0,0,nan
240,34900,2004,0,0,0,nan
241,34900,2005,0,0,0,nan
242,34900,2006,0,0,0,nan
243,34900,2007,0,0,0,nan
244,34900,2008,0,0,0,nan
245,34900,2009,0,0,0,nan
246,34900,2010,0,0,0,nan
247,34900,2011,0,0,0,nan
248,34900,2012,0,0,0,nan
249,34900,2013,0,0,0,nan
250,34900,2014,0,0,0,nan
251,34900,2015,0,0,0,nan
252,34900,2016,0,0,0,nan
253,34900,2017,0,0,0,nan
254,34900,2018,0,0,0,nan
255,37100,2002,0,0,0,nan
256,37100,2003,0,0,0,nan
257,37100,2004,0,0,0,nan
258,37100,2005,0,0,0,nan
259,37100,2006,0,0,0,nan
260,37100,2007,0,0,0,nan
261,37100,2008,0,0,0,nan
262,37100,2009,0,0,0,nan
263,37100,2010,0,0,0,nan
264,37100,2011,0,0,0,nan
265,37100,2012,0,0,0,nan
266,37100,2013,0,0,0,nan
267,37100,2014,0,0,0,nan
268,37100,2015,0,0,0,nan
269,37100,2016,0,0,0,nan
270,37100,2017,0,0,0,nan
271,37100,2018,0,0,0,nan
272,41500,2002,0,0,0,nan
273,41500,2003,0,0,0,nan
274,41500,2004,0,0,0,nan
275,41500,2005,0,0,0,nan
276,41500,2006,0,0,0,nan
277,41500,2007,0,0,0,nan
278,41500,2008,0,0,0,nan
279,41500,2009,0,0,0,nan
280,41500,2010,0,0,0,nan
281,41500,2011,0,0,0,nan
282,41500,2012,0,0,0,nan
283,41500,2013,0,0,0,nan
284,41500,2014,0,0,0,nan
285,41500,2015,0,0,0,nan
286,41500,2016,0,0,0,nan
287,41500,2017,0,0,0,nan
288,41500,2018,0,0,0,nan
289,42020,2002,0,0,0,nan
290,42020,2003,0,0,0,nan
291,42020,2004,0,0,0,nan
292,42020,2005,0,0,0,nan
293,42020,2006,0,0,0,nan
294,42020,2007,0,0,0,nan
295,42020,2008,0,0,0,nan
296,42020,2009,0,0,0,nan
297,42020,2010,0,0,0,nan
298,42020,2011,0,0,0,nan
299,42020,2012,0,0,0,nan
300,42020,2013,0,0,0,nan
301,42020,2014,0,0,0,nan
302,42020,2015,0,0,0,nan
303,42020,2016,0,0,0,nan
304,42020,2017,0,0,0,nan
305,42020,2018,0,0,0,nan
306,42100,2002,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
307,42100,2003,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
308,42100,2004,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
309,42100,2005,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
310,42100,2006,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
311,42100,2007,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
312,42100,2008,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
313,42100,2009,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
314,42100,2010,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
315,42100,2011,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
316,42100,2012,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
317,42100,2013,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
318,42100,2014,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
319,42100,2015,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
320,42100,2016,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
321,42100,2017,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
322,42100,2018,0,0,0,https://www.kion546.com/news/electric-bike-share-program-launches-in-santa-cruz/740559300
323,42200,2002,0,0,0,nan
324,42200,2003,0,0,0,nan
325,42200,2004,0,0,0,nan
326,42200,2005,0,0,0,nan
327,42200,2006,0,0,0,nan
328,42200,2007,0,0,0,nan
329,42200,2008,0,0,0,nan
330,42200,2009,0,0,0,nan
331,42200,2010,0,0,0,nan
332,42200,2011,0,0,0,nan
333,42200,2012,0,0,0,nan
334,42200,2013,0,0,0,nan
335,42200,2014,0,0,0,nan
336,42200,2015,0,0,0,nan
337,42200,2016,0,0,0,nan
338,42200,2017,0,0,0,nan
339,42200,2018,0,0,0,nan
340,42220,2002,0,0,0,nan
341,42220,2003,0,0,0,nan
342,42220,2004,0,0,0,nan
343,42220,2005,0,0,0,nan
344,42220,2006,0,0,0,nan
345,42220,2007,0,0,0,nan
346,42220,2008,0,0,0,nan
347,42220,2009,0,0,0,nan
348,42220,2010,0,0,0,nan
349,42220,2011,0,0,0,nan
350,42220,2012,0,0,0,nan
351,42220,2013,0,0,0,nan
352,42220,2014,0,0,0,nan
353,42220,2015,0,0,0,nan
354,42220,2016,0,0,0,nan
355,42220,2017,0,0,0,nan
356,42220,2018,0,0,0,nan
357,44700,2002,0,0,0,nan
358,44700,2003,0,0,0,nan
359,44700,2004,0,0,0,nan
360,44700,2005,0,0,0,nan
361,44700,2006,0,0,0,nan
362,44700,2007,0,0,0,nan
363,44700,2008,0,0,0,nan
364,44700,2009,0,0,0,nan
365,44700,2010,0,0,0,nan
366,44700,2011,0,0,0,nan
367,44700,2012,0,0,0,nan
368,44700,2013,0,0,0,nan
369,44700,2014,0,0,0,nan
370,44700,2015,0,0,0,nan
371,44700,2016,0,0,0,nan
372,44700,2017,0,0,0,nan
373,44700,2018,0,0,0,nan
374,46700,2002,0,0,0,nan
375,46700,2003,0,0,0,nan
376,46700,2004,0,0,0,nan
377,46700,2005,0,0,0,nan
378,46700,2006,0,0,0,nan
379,46700,2007,0,0,0,nan
380,46700,2008,0,0,0,nan
381,46700,2009,0,0,0,nan
382,46700,2010,0,0,0,nan
383,46700,2011,0,0,0,nan
384,46700,2012,0,0,0,nan
385,46700,2013,0,0,0,nan
386,46700,2014,0,0,0,nan
387,46700,2015,0,0,0,nan
388,46700,2016,0,0,0,nan
389,46700,2017,0,0,0,nan
390,46700,2018,0,0,0,nan
391,17020,2002,0,0,0,nan
392,17020,2003,0,0,0,nan
393,17020,2004,0,0,0,nan
394,17020,2005,0,0,0,nan
395,17020,2006,0,0,0,nan
396,17020,2007,0,0,0,nan
397,17020,2008,0,0,0,nan
398,17020,2009,0,0,0,nan
399,17020,2010,0,0,0,nan
400,17020,2011,0,0,0,nan
401,17020,2012,0,0,0,nan
402,17020,2013,0,0,0,nan
403,17020,2014,0,0,0,nan
404,17020,2015,0,0,0,nan
405,17020,2016,0,0,0,nan
406,17020,2017,0,0,0,nan
407,17020,2018,0,0,0,nan
408,25260,2002,0,0,0,nan
409,25260,2003,0,0,0,nan
410,25260,2004,0,0,0,nan
411,25260,2005,0,0,0,nan
412,25260,2006,0,0,0,nan
413,25260,2007,0,0,0,nan
414,25260,2008,0,0,0,nan
415,25260,2009,0,0,0,nan
416,25260,2010,0,0,0,nan
417,25260,2011,0,0,0,nan
418,25260,2012,0,0,0,nan
419,25260,2013,0,0,0,nan
420,25260,2014,0,0,0,nan
421,25260,2015,0,0,0,nan
422,25260,2016,0,0,0,nan
423,25260,2017,0,0,0,nan
424,25260,2018,0,0,0,nan
425,32900,2002,0,0,0,nan
426,32900,2003,0,0,0,nan
427,32900,2004,0,0,0,nan
428,32900,2005,0,0,0,nan
429,32900,2006,0,0,0,nan
430,32900,2007,0,0,0,nan
431,32900,2008,0,0,0,nan
432,32900,2009,0,0,0,nan
433,32900,2010,0,0,0,nan
434,32900,2011,0,0,0,nan
435,32900,2012,0,0,0,nan
436,32900,2013,0,0,0,nan
437,32900,2014,0,0,0,nan
438,32900,2015,0,0,0,nan
439,32900,2016,0,0,0,nan
440,32900,2017,0,0,0,nan
441,32900,2018,0,0,0,nan
442,39820,2002,0,0,0,nan
443,39820,2003,0,0,0,nan
444,39820,2004,0,0,0,nan
445,39820,2005,0,0,0,nan
446,39820,2006,0,0,0,nan
447,39820,2007,0,0,0,nan
448,39820,2008,0,0,0,nan
449,39820,2009,0,0,0,nan
450,39820,2010,0,0,0,nan
451,39820,2011,0,0,0,nan
452,39820,2012,0,0,0,nan
453,39820,2013,0,0,0,nan
454,39820,2014,0,0,0,nan
455,39820,2015,0,0,0,nan
456,39820,2016,0,0,0,nan
457,39820,2017,0,0,0,nan
458,39820,2018,0,0,0,nan
459,49700,2002,0,0,0,nan
460,49700,2003,0,0,0,nan
461,49700,2004,0,0,0,nan
462,49700,2005,0,0,0,nan
463,49700,2006,0,0,0,nan
464,49700,2007,0,0,0,nan
465,49700,2008,0,0,0,nan
466,49700,2009,0,0,0,nan
467,49700,2010,0,0,0,nan
468,49700,2011,0,0,0,nan
469,49700,2012,0,0,0,nan
470,49700,2013,0,0,0,nan
471,49700,2014,0,0,0,nan
472,49700,2015,0,0,0,nan
473,49700,2016,0,0,0,nan
474,49700,2017,0,0,0,nan
475,49700,2018,0,0,0,nan
476,40140,2002,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
477,40140,2003,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
478,40140,2004,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
479,40140,2005,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
480,40140,2006,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
481,40140,2007,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
482,40140,2008,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
483,40140,2009,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
484,40140,2010,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
485,40140,2011,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
486,40140,2012,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
487,40140,2013,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
488,40140,2014,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
489,40140,2015,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
490,40140,2016,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
491,40140,2017,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
492,40140,2018,0,0,0,https://inlandempire.us/city-of-riverside-launches-bike-riverside-the-citys-first-bike-share-program/
493,40900,2002,0,0,0,https://www.sacog.org/bike-share
494,40900,2003,0,0,0,https://www.sacog.org/bike-share
495,40900,2004,0,0,0,https://www.sacog.org/bike-share
496,40900,2005,0,0,0,https://www.sacog.org/bike-share
497,40900,2006,0,0,0,https://www.sacog.org/bike-share
498,40900,2007,0,0,0,https://www.sacog.org/bike-share
499,40900,2008,0,0,0,https://www.sacog.org/bike-share
500,40900,2009,0,0,0,https://www.sacog.org/bike-share
501,40900,2010,0,0,0,https://www.sacog.org/bike-share
502,40900,2011,0,0,0,https://www.sacog.org/bike-share
503,40900,2012,0,0,0,https://www.sacog.org/bike-share
504,40900,2013,0,0,0,https://www.sacog.org/bike-share
505,40900,2014,0,0,0,https://www.sacog.org/bike-share
506,40900,2015,0,0,0,https://www.sacog.org/bike-share
507,40900,2016,0,0,0,https://www.sacog.org/bike-share
508,40900,2017,0,0,0,https://www.sacog.org/bike-share
509,40900,2018,0,0,0,https://www.sacog.org/bike-share
510,41740,2002,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
511,41740,2003,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
512,41740,2004,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
513,41740,2005,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
514,41740,2006,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
515,41740,2007,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
516,41740,2008,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
517,41740,2009,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
518,41740,2010,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
519,41740,2011,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
520,41740,2012,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
521,41740,2013,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
522,41740,2014,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
523,41740,2015,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
524,41740,2016,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
525,41740,2017,2018,0,0,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
526,41740,2018,2018,0,1,https://www.sandiegouniontribune.com/news/politics/sd-me-dockless-bike-20180215-story.html
527,41940,2002,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
528,41940,2003,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
529,41940,2004,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
530,41940,2005,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
531,41940,2006,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
532,41940,2007,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
533,41940,2008,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
534,41940,2009,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
535,41940,2010,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
536,41940,2011,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
537,41940,2012,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
538,41940,2013,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
539,41940,2014,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
540,41940,2015,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
541,41940,2016,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
542,41940,2017,2018,0,0,https://en.wikipedia.org/wiki/Bay_Wheels
543,41940,2018,2018,0,1,https://en.wikipedia.org/wiki/Bay_Wheels
544,31080,2002,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
545,31080,2003,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
546,31080,2004,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
547,31080,2005,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
548,31080,2006,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
549,31080,2007,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
550,31080,2008,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
551,31080,2009,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
552,31080,2010,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
553,31080,2011,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
554,31080,2012,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
555,31080,2013,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
556,31080,2014,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
557,31080,2015,2017,0,0,"https://la.streetsblog.org/2017/12/21/trying-out-l-a-s-three-dockless-bike-share-systems/
https://la.curbed.com/2018/7/31/17623336/bird-lime-scooter-bike-app-locations-cost-hours"
