CBSAFP,YearPlaceI,City,State,CityState,Year,AsOfDate,dockCt,dockNm,docklessCt,docklessNm,scooterCt,scooterNm,Type,Lat,Lon,,NAME
41860,2018CA0011,Albany,CA,"Albany, CA",2018,201812,0,-,0,-,0,-,,37.886944000000000,-122.297777999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2018CA0014,Burlingame,CA,"Burlingame, CA",2018,201812,0,-,0,-,0,-,,37.583333000000000,-122.363611000000000,,"San Francisco-Oakland-Hayward, CA"
40900,2018CA0024,Sacramento,CA,"Sacramento, CA",2018,201812,0,-,0,-,0,-,,38.581572000000000,-121.494399999999000,,"Sacramento--Roseville--Arden-Arcade, CA"
19740,2018CO0039,Aurora,CO,"Aurora, CO",2018,201812,0,-,0,-,0,-,,39.729432000000000,-104.831919999999000,,"Denver-Aurora-Lakewood, CO"
19740,2018CO0041,Broomfield,CO,"Broomfield, CO",2018,201812,0,-,0,-,0,-,,39.920541000000000,-105.086650000000000,,"Denver-Aurora-Lakewood, CO"
22660,2018CO0043,Fort Collins,CO,"Fort Collins, CO",2018,201812,0,-,0,-,0,-,,40.585259999999900,-105.084423000000000,,"Fort Collins, CO"
19740,2018CO0044,Lone Tree,CO,"Lone Tree, CO",2018,201812,0,-,0,-,0,-,,39.548889000000000,-104.892499999999000,,"Denver-Aurora-Lakewood, CO"
23540,2018FL0051,Gainesville,FL,"Gainesville, FL",2018,201812,0,-,0,-,0,-,,29.651634000000000,-82.324826000000000,,"Gainesville, FL"
29460,2018FL0054,Lakeland,FL,"Lakeland, FL",2018,201812,0,-,0,-,0,-,,28.039465000000000,-81.949804000000000,,"Lakeland-Winter Haven, FL"
33100,2018FL0062,South Miami,FL,"South Miami, FL",2018,201812,0,-,0,-,0,-,,25.710277999999900,-80.295169000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
42340,2018GA0069,Savannah,GA,"Savannah, GA",2018,201812,0,-,0,-,0,-,,32.083540999999900,-81.099834000000000,,"Savannah, GA"
23060,2018IN0085,Fort Wayne,IN,"Fort Wayne, IN",2018,201812,0,-,0,-,0,-,,41.079273000000000,-85.139351000000000,,"Fort Wayne, IN"
27540,2018IN0086,Huntingburg,IN,"Huntingburg, IN",2018,201812,0,-,0,-,0,-,,38.296944000000000,-86.954443999999900,,"Jasper, IN"
41460,2018KS0089,Salina,KS,"Salina, KS",2018,201812,0,-,0,-,0,-,,38.840280999999900,-97.611424000000000,,"Salina, KS"
28940,2018TN0092,Knoxville,TN,"Knoxville, TN",2018,201812,0,-,1,Pace,0,-,,35.960638000000000,-83.920738999999900,,"Knoxville, TN"
14460,2018MA0099,Brookline,MA,"Brookline, MA",2018,201812,0,-,0,-,0,-,,42.331667000000000,-71.121667000000000,,"Boston-Cambridge-Newton, MA-NH"
49340,2018MA00115,Worcester,MA,"Worcester, MA",2018,201812,0,-,0,-,0,-,,42.262593000000000,-71.802293000000000,,"Worcester, MA-CT"
12580,2018MD00116,Annapolis,MD,"Annapolis, MD",2018,201812,0,-,0,-,0,-,,38.978445000000000,-76.492182999999900,,"Baltimore-Columbia-Towson, MD"
47900,2018MD00120,Montgomery Co.,MD,"Montgomery Co., MD",2018,201812,0,-,0,-,0,-,,39.083996999999900,-77.152758000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
41540,2018MD00121,Salisbury,MD,"Salisbury, MD",2018,201812,0,-,0,-,0,-,,38.365833000000000,-75.593333000000000,,"Salisbury, MD-DE"
47900,2018MD00123,Takoma Park,MD,"Takoma Park, MD",2018,201812,0,-,0,-,0,-,,38.979999999999900,-77.002222000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
33460,2018MN00130,Edina,MN,"Edina, MN",2018,201812,0,-,0,-,0,-,,44.889687000000000,-93.349948999999900,,"Minneapolis-St. Paul-Bloomington, MN-WI"
33460,2018MN00131,Hastings,MN,"Hastings, MN",2018,201812,0,-,0,-,0,-,,44.733333000000000,-92.849999999999900,,"Minneapolis-St. Paul-Bloomington, MN-WI"
10740,2018NM00153,Albuquerque,NM,"Albuquerque, NM",2018,201812,0,-,0,-,0,-,,35.085334000000000,-106.605553000000000,,"Albuquerque, NM"
39900,2018NV00155,Reno,NV,"Reno, NV",2018,201812,0,-,0,-,0,-,,39.529632999999900,-119.813802999999000,,"Reno, NV"
27060,2018NY00158,Ithaca,NY,"Ithaca, NY",2018,201812,0,-,0,-,0,-,,42.443333000000000,-76.500000000000000,,"Ithaca, NY"
35620,2018NY00162,White Plains,NY,"White Plains, NY",2018,201812,0,-,0,-,0,-,,41.033985999999900,-73.762910000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
41780,2018OH00170,Sandusky,OH,"Sandusky, OH",2018,201812,0,-,0,-,0,-,,41.446666999999900,-82.709166999999900,,"Sandusky, OH"
19100,2018TX00193,Arlington,TX,"Arlington, TX",2018,201812,0,-,0,-,0,-,,32.735686999999900,-97.108065999999900,,"Dallas-Fort Worth-Arlington, TX"
19100,2018TX00197,Denton,TX,"Denton, TX",2018,201812,0,-,0,-,0,-,,33.214841000000000,-97.133067999999900,,"Dallas-Fort Worth-Arlington, TX"
26420,2018TX00206,The Woodlands,TX,"The Woodlands, TX",2018,201812,0,-,0,-,0,-,,30.177499999999900,-95.503889000000000,,"Houston-The Woodlands-Sugar Land, TX"
41620,2018UT00207,Draper,UT,"Draper, UT",2018,201812,0,-,0,-,0,-,,40.524670999999900,-111.863822999999000,,"Salt Lake City, UT"
36260,2018UT00208,Farmington,UT,"Farmington, UT",2018,201812,0,-,0,-,0,-,,40.986666999999900,-111.899167000000000,,"Ogden-Clearfield, UT"
36260,2018UT00209,Ogden,UT,"Ogden, UT",2018,201812,0,-,0,-,0,-,,41.222999999999900,-111.973830000000000,,"Ogden-Clearfield, UT"
41620,2018UT00211,Sandy,UT,"Sandy, UT",2018,201812,0,-,0,-,0,-,,40.564978000000000,-111.838972999999000,,"Salt Lake City, UT"
41620,2018UT00212,West Valley City,UT,"West Valley City, UT",2018,201812,0,-,0,-,0,-,,40.691612999999900,-112.001050000000000,,"Salt Lake City, UT"
47900,2018VA00213,Alexandria,VA,"Alexandria, VA",2018,201812,0,-,0,-,0,-,,38.804836000000000,-77.046920999999900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
42660,2018WA00224,Bothell,WA,"Bothell, WA",2018,201812,0,-,0,-,0,-,,47.771667000000000,-122.204443999999000,,"Seattle-Tacoma-Bellevue, WA"
30780,2017AR003,Little Rock,AR,"Little Rock, AR",2017,201712,0,-,0,-,0,-,,34.746481000000000,-92.289595000000000,,"Little Rock-North Little Rock-Conway, AR"
41860,2017CA0011,Albany,CA,"Albany, CA",2017,201712,0,-,0,-,0,-,,37.886944000000000,-122.297777999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2017CA0014,Burlingame,CA,"Burlingame, CA",2017,201712,0,-,0,-,0,-,,37.583333000000000,-122.363611000000000,,"San Francisco-Oakland-Hayward, CA"
31080,2017CA0015,Culver City,CA,"Culver City, CA",2017,201712,0,-,0,-,0,-,,34.021121999999900,-118.396467000000000,,"Los Angeles-Long Beach-Anaheim, CA"
41860,2017CA0016,El Cerrito,CA,"El Cerrito, CA",2017,201712,0,-,0,-,0,-,,37.915832999999900,-122.311667000000000,,"San Francisco-Oakland-Hayward, CA"
31080,2017CA0020,Monrovia,CA,"Monrovia, CA",2017,201712,0,-,0,-,0,-,,34.144261999999900,-118.001947999999000,,"Los Angeles-Long Beach-Anaheim, CA"
41940,2017CA0021,Mountain View,CA,"Mountain View, CA",2017,201712,0,-,0,-,0,-,,37.386051999999900,-122.083850999999000,,"San Jose-Sunnyvale-Santa Clara, CA"
41860,2017CA0023,Oakland,CA,"Oakland, CA",2017,201712,0,-,0,-,0,-,,37.804364000000000,-122.271113999999000,,"San Francisco-Oakland-Hayward, CA"
40900,2017CA0024,Sacramento,CA,"Sacramento, CA",2017,201712,0,-,0,-,0,-,,38.581572000000000,-121.494399999999000,,"Sacramento--Roseville--Arden-Arcade, CA"
41940,2017CA0027,San Jose,CA,"San Jose, CA",2017,201712,0,-,0,-,0,-,,37.338208000000000,-121.886329000000000,,"San Jose-Sunnyvale-Santa Clara, CA"
42200,2017CA0030,Santa Barbara,CA,"Santa Barbara, CA",2017,201712,0,-,0,-,0,-,,34.420831000000000,-119.698189999999000,,"Santa Maria-Santa Barbara, CA"
31080,2017CA0031,Santa Clarita,CA,"Santa Clarita, CA",2017,201712,0,-,0,-,0,-,,34.391663999999900,-118.542586000000000,,"Los Angeles-Long Beach-Anaheim, CA"
42100,2017CA0032,Santa Cruz,CA,"Santa Cruz, CA",2017,201712,0,-,0,-,0,-,,36.974117000000000,-122.030795999999000,,"Santa Cruz-Watsonville, CA"
41860,2017CA0036,Walnut Creek,CA,"Walnut Creek, CA",2017,201712,0,-,0,-,0,-,,37.910077999999900,-122.065181999999000,,"San Francisco-Oakland-Hayward, CA"
33100,2017FL0048,Coral Gables,FL,"Coral Gables, FL",2017,201712,0,-,0,-,0,-,,25.721489999999900,-80.268383999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2017FL0058,Miami Springs,FL,"Miami Springs, FL",2017,201712,0,-,0,-,0,-,,25.819721999999900,-80.291111000000000,,"Miami-Fort Lauderdale-West Palm Beach, FL"
44340,2017GA0071,Statesboro,GA,"Statesboro, GA",2017,201712,0,-,0,-,0,-,,32.445278000000000,-81.779167000000000,,"Statesboro, GA"
40420,2017IL0081,Rockford,IL,"Rockford, IL",2017,201712,0,-,0,-,0,-,,42.271130999999900,-89.093995000000000,,"Rockford, IL"
21140,2017IN0084,Elkhart,IN,"Elkhart, IN",2017,201712,0,-,0,-,0,-,,41.681994000000000,-85.976667000000000,,"Elkhart-Goshen, IN"
27540,2017IN0086,Huntingburg,IN,"Huntingburg, IN",2017,201712,0,-,0,-,0,-,,38.296944000000000,-86.954443999999900,,"Jasper, IN"
41460,2017KS0089,Salina,KS,"Salina, KS",2017,201712,0,-,0,-,0,-,,38.840280999999900,-97.611424000000000,,"Salina, KS"
28940,2017TN0092,Knoxville,TN,"Knoxville, TN",2017,201712,0,-,0,-,0,-,,35.960638000000000,-83.920738999999900,,"Knoxville, TN"
14460,2017MA0095,Arlington,MA,"Arlington, MA",2017,201712,0,-,0,-,0,-,,42.415278000000000,-71.156943999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA0096,Bedford,MA,"Bedford, MA",2017,201712,0,-,0,-,0,-,,42.490555999999900,-71.276667000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA0097,Belmont,MA,"Belmont, MA",2017,201712,0,-,0,-,0,-,,42.395833000000000,-71.179167000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA0099,Brookline,MA,"Brookline, MA",2017,201712,0,-,0,-,0,-,,42.331667000000000,-71.121667000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00101,Everett,MA,"Everett, MA",2017,201712,0,-,0,-,0,-,,42.408430000000000,-71.053663000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00104,Medford,MA,"Medford, MA",2017,201712,0,-,0,-,0,-,,42.418430000000000,-71.106164000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00105,Melrose,MA,"Melrose, MA",2017,201712,0,-,0,-,0,-,,42.458333000000000,-71.066666999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00106,Milton,MA,"Milton, MA",2017,201712,0,-,0,-,0,-,,42.250000000000000,-71.066666999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00107,Needham,MA,"Needham, MA",2017,201712,0,-,0,-,0,-,,42.283332999999900,-71.233333000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00108,Newton,MA,"Newton, MA",2017,201712,0,-,0,-,0,-,,42.337040999999900,-71.209220999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00109,Quincy,MA,"Quincy, MA",2017,201712,0,-,0,-,0,-,,42.252876999999900,-71.002270999999900,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00112,Waltham,MA,"Waltham, MA",2017,201712,0,-,0,-,0,-,,42.376485000000000,-71.235611000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00113,Watertown,MA,"Watertown, MA",2017,201712,0,-,0,-,0,-,,42.370832999999900,-71.183333000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00114,Winthrop,MA,"Winthrop, MA",2017,201712,0,-,0,-,0,-,,42.375000000000000,-70.983333000000000,,"Boston-Cambridge-Newton, MA-NH"
12580,2017MD00116,Annapolis,MD,"Annapolis, MD",2017,201712,0,-,0,-,0,-,,38.978445000000000,-76.492182999999900,,"Baltimore-Columbia-Towson, MD"
47900,2017MD00120,Montgomery Co.,MD,"Montgomery Co., MD",2017,201712,0,-,0,-,0,-,,39.083996999999900,-77.152758000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
41540,2017MD00121,Salisbury,MD,"Salisbury, MD",2017,201712,0,-,0,-,0,-,,38.365833000000000,-75.593333000000000,,"Salisbury, MD-DE"
12580,2017MD00124,Towson,MD,"Towson, MD",2017,201712,0,-,0,-,0,-,,39.393056000000000,-76.609443999999900,,"Baltimore-Columbia-Towson, MD"
29620,2017MI00129,Lansing,MI,"Lansing, MI",2017,201712,0,-,0,-,0,-,,42.732534999999900,-84.555535000000000,,"Lansing-East Lansing, MI"
33460,2017MN00130,Edina,MN,"Edina, MN",2017,201712,0,-,0,-,0,-,,44.889687000000000,-93.349948999999900,,"Minneapolis-St. Paul-Bloomington, MN-WI"
33460,2017MN00133,St. Paul,MN,"St. Paul, MN",2017,201712,0,-,0,-,0,-,,44.953702999999900,-93.089957999999900,,"Minneapolis-St. Paul-Bloomington, MN-WI"
17860,2017MO00134,Columbia,MO,"Columbia, MO",2017,201712,0,-,0,-,0,-,,38.951704999999900,-92.334072000000000,,"Columbia, MO"
41180,2017MO00135,Ferguson,MO,"Ferguson, MO",2017,201712,0,-,0,-,0,-,,38.744166999999900,-90.305278000000000,,"St. Louis, MO-IL"
27620,2017MO00136,Jefferson City,MO,"Jefferson City, MO",2017,201712,0,-,0,-,0,-,,38.576701999999900,-92.173516000000000,,"Jefferson City, MO"
41180,2017MO00138,St. Louis,MO,"St. Louis, MO",2017,201712,0,-,0,-,0,-,,38.627003000000000,-90.199404000000000,,"St. Louis, MO-IL"
39580,2017NC00142,Raleigh,NC,"Raleigh, NC",2017,201712,0,-,0,-,0,-,,35.779589999999900,-78.638178999999900,,"Raleigh, NC"
30700,2017NE00145,Lincoln,NE,"Lincoln, NE",2017,201712,0,-,0,-,0,-,,40.825763000000000,-96.685198000000000,,"Lincoln, NE"
35620,2017NJ00150,Keyport,NJ,"Keyport, NJ",2017,201712,0,-,0,-,0,-,,40.432113999999900,-74.201528999999900,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2017NJ00151,Morristown,NJ,"Morristown, NJ",2017,201712,0,-,0,-,0,-,,40.796562000000000,-74.477317999999900,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2017NJ00152,Plainfield,NJ,"Plainfield, NJ",2017,201712,0,-,0,-,0,-,,40.633713999999900,-74.407374000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
27060,2017NY00158,Ithaca,NY,"Ithaca, NY",2017,201712,0,-,0,-,0,-,,42.443333000000000,-76.500000000000000,,"Ithaca, NY"
35620,2017NY00162,White Plains,NY,"White Plains, NY",2017,201712,0,-,0,-,0,-,,41.033985999999900,-73.762910000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2017NY00163,Yonkers,NY,"Yonkers, NY",2017,201712,0,-,0,-,0,-,,40.931210000000000,-73.898747000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
18140,2017OH00168,Dublin,OH,"Dublin, OH",2017,201712,0,-,0,-,0,-,,40.099229000000000,-83.114076999999900,,"Columbus, OH"
17140,2017OH00169,Oxford,OH,"Oxford, OH",2017,201712,0,-,0,-,0,-,,39.507500000000000,-84.746667000000000,,"Cincinnati, OH-KY-IN"
41780,2017OH00170,Sandusky,OH,"Sandusky, OH",2017,201712,0,-,0,-,0,-,,41.446666999999900,-82.709166999999900,,"Sandusky, OH"
45780,2017OH00171,Toledo,OH,"Toledo, OH",2017,201712,0,-,0,-,0,-,,41.663938000000000,-83.555211999999900,,"Toledo, OH"
36420,2017OK00172,Norman,OK,"Norman, OK",2017,201712,0,-,0,-,0,-,,35.222566999999900,-97.439477999999900,,"Oklahoma City, OK"
44660,2017OK00174,Stillwater,OK,"Stillwater, OK",2017,201712,0,-,0,-,0,-,,36.115606999999900,-97.058368000000000,,"Stillwater, OK"
21660,2017OR00177,Eugene,OR,"Eugene, OR",2017,201712,0,-,0,-,0,-,,44.052069000000000,-123.086753999999000,,"Eugene, OR"
39300,2017RI00183,Providence,RI,"Providence, RI",2017,201712,0,-,0,-,0,-,,41.823988999999900,-71.412834000000000,,"Providence-Warwick, RI-MA"
16740,2017SC00186,Rock Hill,SC,"Rock Hill, SC",2017,201712,0,-,0,-,0,-,,34.924866999999900,-81.025077999999900,,"Charlotte-Concord-Gastonia, NC-SC"
32820,2017TN00191,Memphis,TN,"Memphis, TN",2017,201712,0,-,0,-,0,-,,35.149534000000000,-90.048980000000000,,"Memphis, TN-MS-AR"
19100,2017TX00197,Denton,TX,"Denton, TX",2017,201712,0,-,0,-,0,-,,33.214841000000000,-97.133067999999900,,"Dallas-Fort Worth-Arlington, TX"
31180,2017TX00202,Lubbock,TX,"Lubbock, TX",2017,201712,0,-,0,-,0,-,,33.577863000000000,-101.855166999999000,,"Lubbock, TX"
41620,2017UT00207,Draper,UT,"Draper, UT",2017,201712,0,-,0,-,0,-,,40.524670999999900,-111.863822999999000,,"Salt Lake City, UT"
36260,2017UT00208,Farmington,UT,"Farmington, UT",2017,201712,0,-,0,-,0,-,,40.986666999999900,-111.899167000000000,,"Ogden-Clearfield, UT"
36260,2017UT00209,Ogden,UT,"Ogden, UT",2017,201712,0,-,0,-,0,-,,41.222999999999900,-111.973830000000000,,"Ogden-Clearfield, UT"
41620,2017UT00211,Sandy,UT,"Sandy, UT",2017,201712,0,-,0,-,0,-,,40.564978000000000,-111.838972999999000,,"Salt Lake City, UT"
41620,2017UT00212,West Valley City,UT,"West Valley City, UT",2017,201712,0,-,0,-,0,-,,40.691612999999900,-112.001050000000000,,"Salt Lake City, UT"
47900,2017VA00213,Alexandria,VA,"Alexandria, VA",2017,201712,0,-,0,-,0,-,,38.804836000000000,-77.046920999999900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,2017VA00214,Arlington,VA,"Arlington, VA",2017,201712,0,-,0,-,0,-,,38.882409000000000,-77.101640000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
13980,2017VA00215,Blacksburg,VA,"Blacksburg, VA",2017,201712,0,-,0,-,0,-,,37.229573000000000,-80.413938999999900,,"Blacksburg-Christiansburg-Radford, VA"
16820,2017VA00216,Charlottesville,VA,"Charlottesville, VA",2017,201712,0,-,0,-,0,-,,38.029305999999900,-78.476678000000000,,"Charlottesville, VA"
25500,2017VA00218,Harrisonburg,VA,"Harrisonburg, VA",2017,201712,0,-,0,-,0,-,,38.449568999999900,-78.868915999999900,,"Harrisonburg, VA"
47260,2017VA00219,Norfolk,VA,"Norfolk, VA",2017,201712,0,-,0,-,0,-,,36.850769000000000,-76.285872999999900,,"Virginia Beach-Norfolk-Newport News, VA-NC"
47260,2017VA00222,Virginia Beach,VA,"Virginia Beach, VA",2017,201712,0,-,0,-,0,-,,36.852925999999900,-75.977985000000000,,"Virginia Beach-Norfolk-Newport News, VA-NC"
15540,2017VT00223,Burlington,VT,"Burlington, VT",2017,201712,0,-,0,-,0,-,,44.475883000000000,-73.212072000000000,,"Burlington-South Burlington, VT"
42660,2017WA00224,Bothell,WA,"Bothell, WA",2017,201712,0,-,0,-,0,-,,47.771667000000000,-122.204443999999000,,"Seattle-Tacoma-Bellevue, WA"
44060,2017WA00226,Spokane,WA,"Spokane, WA",2017,201712,0,-,0,-,0,-,,47.658780000000000,-117.426046999999000,,"Spokane-Spokane Valley, WA"
42660,2017WA00227,Tacoma,WA,"Tacoma, WA",2017,201712,0,-,0,-,0,-,,47.252876999999900,-122.444291000000000,,"Seattle-Tacoma-Bellevue, WA"
20260,2017WI00230,Superior,WI,"Superior, WI",2017,201712,0,-,0,-,0,-,,46.706881000000000,-92.085256000000000,,"Duluth, MN-WI"
27220,2017WY00231,Jackson,WY,"Jackson, WY",2017,201712,0,-,0,-,0,-,,43.475278000000000,-110.769166999999000,,"Jackson, WY-ID"
26620,2016AL002,Huntsville,AL,"Huntsville, AL",2016,201612,0,-,0,-,0,-,,34.730369000000000,-86.586104000000000,,"Huntsville, AL"
30780,2016AR003,Little Rock,AR,"Little Rock, AR",2016,201612,0,-,0,-,0,-,,34.746481000000000,-92.289595000000000,,"Little Rock-North Little Rock-Conway, AR"
22380,2016AZ004,Flagstaff,AZ,"Flagstaff, AZ",2016,201612,0,-,0,-,0,-,,35.198284000000000,-111.651302000000000,,"Flagstaff, AZ"
38060,2016AZ005,Mesa,AZ,"Mesa, AZ",2016,201612,0,-,0,-,0,-,,33.415184000000000,-111.831472000000000,,"Phoenix-Mesa-Scottsdale, AZ"
38060,2016AZ007,Scottsdale,AZ,"Scottsdale, AZ",2016,201612,0,-,0,-,0,-,,33.494169999999900,-111.926051999999000,,"Phoenix-Mesa-Scottsdale, AZ"
38060,2016AZ008,Tempe,AZ,"Tempe, AZ",2016,201612,0,-,0,-,0,-,,33.425510000000000,-111.940004999999000,,"Phoenix-Mesa-Scottsdale, AZ"
46060,2016AZ009,Tucson,AZ,"Tucson, AZ",2016,201612,0,-,0,-,0,-,,32.221742999999900,-110.926479000000000,,"Tucson, AZ"
41860,2016CA0010,Alameda,CA,"Alameda, CA",2016,201612,0,-,0,-,0,-,,37.765206999999900,-122.241636000000000,,"San Francisco-Oakland-Hayward, CA"
41860,2016CA0011,Albany,CA,"Albany, CA",2016,201612,0,-,0,-,0,-,,37.886944000000000,-122.297777999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2016CA0014,Burlingame,CA,"Burlingame, CA",2016,201612,0,-,0,-,0,-,,37.583333000000000,-122.363611000000000,,"San Francisco-Oakland-Hayward, CA"
31080,2016CA0015,Culver City,CA,"Culver City, CA",2016,201612,0,-,0,-,0,-,,34.021121999999900,-118.396467000000000,,"Los Angeles-Long Beach-Anaheim, CA"
41860,2016CA0016,El Cerrito,CA,"El Cerrito, CA",2016,201612,0,-,0,-,0,-,,37.915832999999900,-122.311667000000000,,"San Francisco-Oakland-Hayward, CA"
41740,2016CA0017,Imperial Beach,CA,"Imperial Beach, CA",2016,201612,0,-,0,-,0,-,,32.578333000000000,-117.117221999999000,,"San Diego-Carlsbad, CA"
31080,2016CA0020,Monrovia,CA,"Monrovia, CA",2016,201612,0,-,0,-,0,-,,34.144261999999900,-118.001947999999000,,"Los Angeles-Long Beach-Anaheim, CA"
41940,2016CA0021,Mountain View,CA,"Mountain View, CA",2016,201612,0,-,0,-,0,-,,37.386051999999900,-122.083850999999000,,"San Jose-Sunnyvale-Santa Clara, CA"
41740,2016CA0022,National City,CA,"National City, CA",2016,201612,0,-,0,-,0,-,,32.678108999999900,-117.099197000000000,,"San Diego-Carlsbad, CA"
41860,2016CA0023,Oakland,CA,"Oakland, CA",2016,201612,0,-,0,-,0,-,,37.804364000000000,-122.271113999999000,,"San Francisco-Oakland-Hayward, CA"
40900,2016CA0024,Sacramento,CA,"Sacramento, CA",2016,201612,0,-,0,-,0,-,,38.581572000000000,-121.494399999999000,,"Sacramento--Roseville--Arden-Arcade, CA"
41940,2016CA0027,San Jose,CA,"San Jose, CA",2016,201612,0,-,0,-,0,-,,37.338208000000000,-121.886329000000000,,"San Jose-Sunnyvale-Santa Clara, CA"
42200,2016CA0030,Santa Barbara,CA,"Santa Barbara, CA",2016,201612,0,-,0,-,0,-,,34.420831000000000,-119.698189999999000,,"Santa Maria-Santa Barbara, CA"
31080,2016CA0031,Santa Clarita,CA,"Santa Clarita, CA",2016,201612,0,-,0,-,0,-,,34.391663999999900,-118.542586000000000,,"Los Angeles-Long Beach-Anaheim, CA"
42100,2016CA0032,Santa Cruz,CA,"Santa Cruz, CA",2016,201612,0,-,0,-,0,-,,36.974117000000000,-122.030795999999000,,"Santa Cruz-Watsonville, CA"
40900,2016CA0034,South Lake Tahoe,CA,"South Lake Tahoe, CA",2016,201612,0,-,0,-,0,-,,38.939999999999900,-119.976944000000000,,"Sacramento--Roseville--Arden-Arcade, CA"
41860,2016CA0036,Walnut Creek,CA,"Walnut Creek, CA",2016,201612,0,-,0,-,0,-,,37.910077999999900,-122.065181999999000,,"San Francisco-Oakland-Hayward, CA"
19740,2016CO0039,Aurora,CO,"Aurora, CO",2016,201612,0,-,0,-,0,-,,39.729432000000000,-104.831919999999000,,"Denver-Aurora-Lakewood, CO"
19740,2016CO0044,Lone Tree,CO,"Lone Tree, CO",2016,201612,0,-,0,-,0,-,,39.548889000000000,-104.892499999999000,,"Denver-Aurora-Lakewood, CO"
14500,2016CO0045,Longmont,CO,"Longmont, CO",2016,201612,0,-,0,-,0,-,,40.167206999999900,-105.101928000000000,,"Boulder, CO"
33100,2016FL0048,Coral Gables,FL,"Coral Gables, FL",2016,201612,0,-,0,-,0,-,,25.721489999999900,-80.268383999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2016FL0049,Doral,FL,"Doral, FL",2016,201612,0,-,0,-,0,-,,25.819541999999900,-80.355329999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
