CLUSTER_GT,RAIL_FLAG,Year,CBSA,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_TOTAL_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_APTA,CLUSTER_APTA_HML,BUS_FLAG,POP_EMP,HH_EMP,TSD_POP_PCT,YEARS_SINCE_2002,YEARS_2002_2010,YEARS_AFTER_2010,YEARS_2002_2014,YEARS_AFTER_2014,YEARS_SINCE_2002_BUS,YEARS_SINCE_2002_RAIL,YEARS_2002_2010_BUS,YEARS_AFTER_2010_BUS,YEARS_2002_2010_RAIL,YEARS_AFTER_2010_RAIL,YEARS_2002_2014_BUS,YEARS_AFTER_2014_BUS,YEARS_2002_2014_RAIL,YEARS_AFTER_2014_RAIL
5,1,2004,266040,1174261900.595,344727956.46750003,1174261900.595,344727956.46750003,15089577.472799998,1520982967.0,9.650218013,30561829166,48509875.5,23874567.25,12345669.75,698542.75,236076.5,229757.5,289371.0,48928068.0,89.67999999999999,57.64,652.12,205.35999999999999,506.27,88.42,18169993.0,1953886.25,6253177.25,6732381.5,2276629.0,953919.0,87.02,432607.0,584287.25,260.65,361.27000000000004,178.16,1366532.5099999998,24180491.92,25547024.43,41.45,758.55,15.679999999999998,0.0,17477907.0,182.11999999999998,10.64,16093,0,0,2022907346.25,313981.74499999994,305577.475,384863.43,575367.31,777102.0424999999,20.8544,12.834789957999998,0,0,0,14093.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1174261900.595,62299137.99000001,0.33434412300000005,39.068644037,-1590975360,344727956.46750003,5737245.396,0.345420222,38.564555174,2176765872,15089577.472799998,202349.6511,0.142539009,16.461683741,167743081.6,1520982967.0,107189550.0,0.14079873800000003,20.857584393000003,-39076338800,12.834789957999998,-0.49610392700000006,-0.43059976799999994,-38.763102235000005,-189.51757279999998,182.11999999999998,4.000000000000001,0.20317007200000003,22.281922697000006,-496,80,8,0,72690367.42,42350484.92,3.3018165049197874,16,16,0,16,0,0,16,0,0,16,0,0,0,16,0
5,1,2005,266040,1206984544.576,347348079.0488,1206984544.576,347348079.0488,15213374.804,1637759281.0,10.087629656999999,30561829166,49550195.0,24508761.0,12464810.0,725474.0,237870.0,228343.0,293439.0,49380049.0,88.0,57.5,654.2,199.89999999999998,508.99999999999994,91.10000000000001,18186314.0,1921457.0,6287519.0,6695849.0,2298794.0,982695.0,85.32000000000001,460299.0,619882.0,246.1,357.4,196.5,1220619.8299999998,24596988.0,25817607.83,36.800000000000004,763.1999999999999,18.96,1281504.0,17338913.0,182.26999999999998,10.32,16093,0,0,2112709472.6199996,306852.30000000005,294562.47,378536.30999999994,593785.71,799647.78,24.4584,13.013042258999999,0,0,0,14093.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1206984544.576,32722643.981,0.540811342,61.093278242,-1590975360,347348079.0488,2620122.5812999997,0.20992115100000003,23.014580995,2176765872,15213374.804,123797.3312,0.189721576,20.302643287000002,167743081.6,1637759281.0,116776314.0,0.896132076,102.813240439,-39076338800,13.013042258999999,0.178252301,0.11102694199999999,12.298949838,-189.51757279999998,182.26999999999998,0.15000000000000002,0.020523202999999997,2.2931086950000004,-496,80,8,0,74147183.0,42783302.0,3.19822604647819,24,24,0,24,0,0,24,0,0,24,0,0,0,24,0
5,1,2006,266040,1252873530.982,358176776.87909997,1252873530.982,358176776.87909997,15522994.4279,1800371725.0,11.426529386,30561829166,50934998.0,25341394.0,12658118.0,757415.0,236459.0,223055.0,294126.0,49982769.0,86.6,57.6,655.9000000000001,193.8,511.9000000000001,94.29999999999998,18175806.0,1886052.0,6325543.0,6631683.0,2318846.0,1013682.0,83.54,489002.0,653892.0,230.4,354.99999999999994,214.60000000000002,1086176.08,25104934.75,26191110.83,32.61,767.39,21.45,1281504.0,17199919.0,193.04999999999998,10.0,16093,0,0,2250464656.5,295573.75,278818.75,367657.5,611252.5,817365.0,26.812500000000004,14.283161734,0,0,0,14093.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1252873530.982,45888986.405999996,-0.07244622,-0.9588944300000009,-1590975360,358176776.87909997,10828697.830300001,0.11597663799999999,13.021568593999998,2176765872,15522994.4279,309619.6239,-0.386838107,-24.725071123,167743081.6,1800371725.0,162612444.0,0.966751969,108.77013317300002,-39076338800,14.283161731,1.2701194719999997,0.787208851,91.264343184,-189.51757279999998,193.04999999999998,10.78,0.502447549,62.119837161,-496,80,8,0,76039932.75,43280740.75,3.0788772368700843,32,32,0,32,0,0,32,0,0,32,0,0,0,32,0
5,1,2007,266040,1260159894.349,379029274.714,1260159894.349,379029274.714,16793538.6714,1895202724.0,11.724103972000002,30561829166,50941867.0,25380270.0,12554755.0,769317.0,247866.0,233261.0,308337.0,49982533.0,84.1,56.79999999999999,659.1999999999999,190.29999999999998,514.1999999999999,95.50000000000001,18272614.0,1862550.0,6348838.0,6678051.0,2347350.0,1035825.0,82.22,513661.0,694241.0,219.4,346.7999999999999,233.8,1133365.51,25426342.6,26559708.08,32.85,767.1499999999999,23.25,1281504.0,17060925.0,184.73999999999998,9.68,16093,0,0,2293195295.97,299917.86,282245.81,373087.77,621529.81,840031.6100000001,28.1325,14.186165803,0,0,0,14093.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1260159894.349,7286363.366999998,0.556556893,71.07324905,-1590975360,379029274.714,20852497.8349,0.554896419,64.60044086100001,2176765872,16793538.6714,1270544.2434999999,0.938600425,116.90261169200001,167743081.6,1895202724.0,94830999.0,0.6787765550000001,89.141221078,-39076338800,14.186165806,-0.096995925,-0.13796587100000002,-9.226775338,-189.51757279999998,184.73999999999998,-8.31,-0.382916237,-31.70683681899999,-496,80,8,0,76368209.60000001,43698956.6,3.045334413243094,40,40,0,40,0,0,40,0,0,40,0,0,0,40,0
5,1,2008,266040,1321820076.641,387343632.855,1321820076.641,387343632.855,16989961.5249,2125966028.0,12.406126329,30561829166,51193259.0,25635744.0,12569934.0,812070.0,255876.0,239017.0,319620.0,50185951.0,86.1,58.0,655.8999999999999,188.39999999999998,513.8,97.8,18359790.0,1911667.0,6417499.0,6668608.0,2339060.0,1022956.0,83.84,532269.0,718663.0,213.4,338.9,247.7,1521632.0099999998,25363742.43,26885374.430000007,42.79,757.21,27.02,1281504.0,16921931.0,185.32,9.36,16093,0,0,2487380252.82,299374.92000000004,279649.88999999996,373955.4,622754.73,840835.71,31.613400000000002,14.515167805,0,0,0,14093.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1321820076.641,61660182.291999996,0.5647692830000001,59.366990224,-1590975360,387343632.855,8314358.140999999,0.3476750760000001,41.232637957,2176765872,16989961.5249,196422.85349999997,0.330947114,40.193794524999994,167743081.6,2125966028.0,230763304.0,1.023493091,110.50576497099999,-39076338800,14.515167805,0.32900199899999993,0.18979092,20.56207344,-189.51757279999998,185.32,0.58,0.015783394000000003,1.6885688409999995,-496,80,8,0,76557001.43,43723532.43,2.9948936846514265,48,48,0,48,0,0,48,0,0,48,0,0,0,48,0
5,1,2009,266040,1306132620.1330001,388070567.26500005,1306132620.1330001,388070567.26500005,17043411.2209,2249650235.0,13.150375832999998,30561829166,51761331.0,26093033.0,12527350.0,808857.0,244706.0,231018.0,309565.0,50766036.0,91.69999999999999,60.699999999999996,647.5,187.20000000000002,515.6,97.2,18303600.0,1919921.0,6406694.0,6636076.0,2305323.0,1035586.0,84.32999999999998,515620.0,696673.0,221.4,342.3,236.3,2474351.41,24356015.759999998,26830367.17,70.85,729.1499999999999,19.83,1281504.0,16782937.0,185.31,9.36,16093,0,0,2632090775.01,286306.01999999996,270291.05999999994,362191.05,603275.3999999999,815107.4099999999,23.2011,15.385939724,0,0,0,14093.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1306132620.1330001,-15687456.508,0.221932986,30.412417983000005,-1590975360,388070567.26500005,726934.4100000001,0.734739177,108.59470038999999,2176765872,17043411.2209,53449.69600000001,0.727000146,104.73397389600001,167743081.6,2249650235.0,123684207.0,0.79952257,88.870405975,-39076338800,15.385939724,0.8707719190000001,0.577589584,61.910960114000005,-189.51757279999998,185.31,-0.010000000000000009,0.007954143999999996,0.9835331300000005,-496,80,8,0,76117346.76,42659615.76,2.9206702299519463,56,56,0,56,0,0,56,0,0,56,0,0,0,56,0
5,1,2010,266040,1304459825.53,390988854.719,1304459825.53,390988854.719,16805516.9687,2261501656.0,13.697028429,30561829166,51842578.0,25940193.0,12371800.0,843191.0,242722.0,229458.0,310126.0,50907247.0,0.0,0.0,0.0,183.60000000000002,517.7,98.7,18552352.0,1998854.0,6529441.0,6691312.0,2323365.0,1009380.0,87.11999999999999,505900.0,683318.0,228.79999999999998,335.9,235.3,2642441.16,24319540.330000006,26961981.490000002,75.36,724.6400000000001,23.319999999999993,1281504.0,16643943.0,187.79,9.200000000000001,16093,1,0,2600726904.35,279130.3,263876.7,356644.9,581785.0,785815.6999999998,26.818000000000005,15.751582692000001,0,0,0,14093.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1304459825.53,-1672794.6029999992,0.42924734900000006,54.65489669800001,-1590975360,390988854.719,2918287.453999998,0.616709696,75.885600129,2176765872,16805516.9687,-237894.2522,0.504947865,65.947062871,167743081.6,2261501656.0,11851421.0,0.6963050009999999,95.300525118,-39076338800,15.751582692000001,0.365642968,0.12912319999999997,15.757613812000002,-189.51757279999998,187.79,2.4800000000000004,0.11173242199999997,11.873283414000001,-496,80,8,0,76162118.33,42871892.33,2.8768933280845648,64,64,0,64,0,0,64,0,0,64,0,0,0,64,0
5,1,2011,266040,1358879995.45,393277159.887,1358879995.45,393277159.887,17048355.6785,2439986867.0,14.260481197999999,30561829166,52297487.0,26323254.0,12368025.0,853324.0,244513.0,229719.0,314484.0,51364064.0,0.0,0.0,0.0,181.6,518.6,99.8,18647207.0,2069314.0,6622733.0,6701117.0,2288027.0,966016.0,89.3,509844.0,701017.0,230.6,327.79999999999995,241.60000000000002,2485673.41,24604951.010000005,27090624.430000007,69.85,730.15,29.25,1281504.0,16504949.0,184.38,8.96,16093,4,1,2732785291.08,273854.56000000006,257285.28000000003,352222.08,571025.28,785139.04,32.76,15.971738939999998,0,0,0,14093.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1358879995.45,54420169.92,0.40759322100000006,42.249077033999995,-1590975360,393277159.887,2288305.168,0.04027162199999999,4.284723242,2176765872,17048355.6785,242838.7098,0.191251936,20.169899409000003,167743081.6,2439986867.0,178485211.0,0.6814535890000001,72.643182656,-39076338800,15.971738939999998,0.22015624799999997,0.06239431200000001,8.088324781999999,-189.51757279999998,184.38,-3.41,-0.150975606,-14.455863589000002,-496,80,8,0,76902438.01,43252158.010000005,2.820396908164858,72,64,8,72,0,0,72,0,0,64,8,0,0,72,0
5,1,2012,266040,1393741146.08,405343614.82799995,1393741146.08,405343614.82799995,17622235.937,2580623461.0,14.706370626999998,30561829166,52809736.0,26514991.0,12506442.0,870370.0,249130.0,231139.0,320606.0,51873200.0,0.0,0.0,0.0,179.60000000000002,517.0999999999999,103.29999999999998,18760689.0,2061379.0,6631481.0,6771453.0,2296618.0,999758.0,88.49000000000001,523855.0,718317.0,223.89999999999998,325.8,250.3,2260845.84,25046450.5,27307296.34,62.79,737.21,30.380000000000006,1281504.0,16660711.0,183.81,8.72,16093,7,5,2812879572.51,271551.7,251941.51,349460.54000000004,571001.95,782965.53,33.114200000000004,16.029943983,0,0,0,14093.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1393741146.08,34861150.63,0.3360938070000001,35.202585715000005,-1590975360,405343614.82799995,12066454.941,0.285126257,29.977010540000002,2176765872,17622235.937,573880.2585,0.307314724,32.842499079999996,167743081.6,2580623461.0,140636594.0,0.562282808,59.464838489,-39076338800,16.029943982,0.058205042,0.008981088999999977,1.8242852969999999,-189.51757279999998,183.81,-0.5700000000000002,-0.021772414,-1.955965663,-496,80,8,0,77856186.5,43807139.5,2.8181487370815357,80,64,16,80,0,0,80,0,0,64,16,0,0,80,0
5,1,2013,266040,1398547513.5900002,415762609.58599997,1398547513.5900002,415762609.58599997,18245798.710600004,2787670846.0,15.434703877999999,30561829166,53292234.0,26843045.0,12493096.0,910776.0,253211.0,232399.0,326778.0,52330501.0,106.2,64.19999999999999,629.6999999999999,177.8,516.1999999999999,106.0,18895966.0,2024693.0,6661200.0,6819880.0,2351993.0,1038200.0,86.72000000000001,537020.0,744798.0,220.2,321.50000000000006,258.3,2077052.0799999998,25412043.760000005,27489095.819999993,56.870000000000005,743.1299999999999,29.409999999999997,1281504.0,16833511.0,179.99,8.64,16093,7,12,3010684513.7399993,273467.88,250990.92,352920.24,579981.6,804381.84,31.762800000000002,16.669480187,0,0,0,14093.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1398547513.5900002,4806367.51,0.184308602,19.136429415,-1590975360,415762609.58599997,10418994.758,0.313593303,32.526833993000004,2176765872,18245798.710600004,623562.7736000001,0.48591201500000003,52.083147595999996,167743081.6,2787670846.0,207047385.0,0.564959435,59.5544517,-39076338800,16.669480186,0.639536204,0.306917593,32.99098727,-189.51757279999998,179.99,-3.82,-0.172379152,-16.619651565999998,-496,80,8,0,78704277.76,44308009.760000005,2.8182586460724206,88,64,24,88,0,0,88,0,0,64,24,0,0,88,0
5,1,2014,266040,1427908634.9,426886423.13399994,1427908634.9,426886423.13399994,18629664.2204,2874282256.0,15.546677787,30561829166,53827462.0,27082366.0,12475145.0,943761.0,259730.0,240609.0,335705.0,52863133.0,103.30000000000001,64.1,632.6,175.9,515.2,108.89999999999999,19012428.0,2008892.0,6646173.0,6864852.0,2413518.0,1078993.0,85.81,554096.0,764854.0,212.4,316.7,270.90000000000003,1748305.4999999998,25914426.33,27662731.83,47.91,752.0899999999999,28.400000000000002,1281504.0,17035277.0,180.14999999999998,8.480000000000002,16093,8,19,3046739191.3999996,275313.8,255045.54,355847.3,587341.76,810745.24,30.104000000000003,16.479478455,0,0,0,14093.0,0.0,5.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1427908634.9,29361121.31,0.220997655,23.150719399,-1590975360,426886423.13399994,11123813.548,0.178224028,18.162551761,2176765872,18629664.2204,383865.5098,0.175179209,17.869743696,167743081.6,2874282256.0,86611410.0,0.36849446199999997,38.466323343999996,-39076338800,16.479478455,-0.190001731,-0.0020402550000000047,1.2354276600000005,-189.51757279999998,180.14999999999998,0.16000000000000006,0.003201517999999995,0.36968956099999994,-496,80,8,0,79741888.33,44926854.32999999,2.823206147793813,96,64,32,96,0,0,96,0,0,64,32,0,0,96,0
5,1,2015,266040,1400838798.8,430655790.419,1400838798.8,430655790.419,19056713.007600002,3045161026.0,16.676810082,30561829166,54234698.0,27134964.0,12498427.0,973658.0,268626.0,249397.0,347105.0,53290876.0,97.89999999999999,61.5,640.6,174.3,514.0,111.69999999999999,19179838.0,2014270.0,6672162.0,6898202.0,2455538.0,1139666.0,85.33,577204.0,797500.0,203.30000000000004,313.0,283.7,1474886.6600000001,26353519.340000004,27828406.010000005,40.64,759.3600000000001,21.36,1281504.0,17209537.0,178.39999999999998,8.480000000000002,16093,8,27,3227870687.56,284743.56,264360.82,367931.3,611836.24,845350.0,22.6416,17.677418686,1338,0,0,14093.0,0.0,6.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1400838798.8,-27069836.099999998,-0.065874419,-6.045691844000001,-1590975360,430655790.419,3769367.2849999997,0.077663591,7.977258729,2176765872,19056713.007600002,427048.78719999996,0.16330215,16.631291968,167743081.6,3045161026.0,170878770.0,0.451816476,47.13665205499999,-39076338800,17.677418686,1.197940231,0.517690894,53.877262183999996,-189.51757279999998,178.39999999999998,-1.75,-0.085886782,-8.400063519,-496,80,8,0,80588217.34,45533357.34,2.8284610034456272,104,64,40,96,8,0,104,0,0,64,40,0,0,96,8
5,1,2016,266040,1376644223.8700001,437481293.252,1376644223.8700001,437481293.252,19447471.2036,3072617179.0,17.001606234,30561829166,54366369.0,27166219.0,12470363.0,1000786.0,277651.0,258889.0,363824.0,53409693.0,92.5,57.6,649.7,173.20000000000002,512.4,114.39999999999999,19321162.0,2016350.0,6587275.0,6988216.0,2520993.0,1208328.0,84.91,602840.0,830062.0,195.69999999999996,307.9,296.4,1325828.5899999999,26867985.909999996,28193814.5,36.290000000000006,763.7100000000002,19.09,1281504.0,17318546.0,177.35,8.4,16093,8,35,3226248038.0,291533.55,271833.45,382015.2,632982.0,871565.1,20.0445,17.851686546,1712,0,0,14093.0,0.0,6.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1376644223.8700001,-24194574.93,0.23000142200000004,31.441944806,-1590975360,437481293.252,6825502.833000001,0.372927727,41.982792736,2176765872,19447471.2036,390758.196,0.42378094000000005,47.726820134,167743081.6,3072617179.0,27456153.0,0.24061929099999999,36.548302228000004,-39076338800,17.851686546,0.17426785999999997,-0.06521208000000002,-4.396254704999998,-189.51757279999998,177.35,-1.05,-0.051003282,-5.036953133999999,-496,80,8,0,81234354.91,46189147.91,2.8363217132401846,112,64,48,96,16,0,112,0,0,64,48,0,0,96,16
5,1,2017,266040,1346850155.72,452154001.505,1346850155.72,452154001.505,20209673.434800003,3051449893.0,17.213336031999997,30561829166,54790390.0,27345456.0,12495309.0,1018965.0,292549.0,270111.0,376340.0,53846036.0,88.3,55.1,656.9,171.39999999999998,511.0,117.59999999999998,19437118.0,2002160.0,6624037.0,7005750.0,2567624.0,1237547.0,83.55999999999999,630458.0,866843.0,187.10000000000002,300.50000000000006,312.40000000000003,1203887.02,27321577.059999995,28525464.08,32.85,767.15,21.35,1281504.0,17497797.0,176.14999999999998,8.159999999999998,16093,8,43,3112478890.74,298399.98,275513.22,383866.8,643067.16,884179.8600000001,21.777,17.557602753,1979,26,0,14093.0,0.0,7.0,0,0,0,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1346850155.72,-29794068.150000002,-0.057359287999999974,-4.28493973,-1590975360,452154001.505,14672708.253,0.317176897,33.973125405,2176765872,20209673.434800003,762202.2312,0.36463212700000003,38.702032892999995,167743081.6,3051449893.0,-21167286.0,0.009272716999999986,3.8848139029999995,-39076338800,17.557602753,-0.294083793,-0.16526829199999998,-15.382185572000001,-189.51757279999998,176.14999999999998,-1.2000000000000002,-0.046910876,-4.590046847,-496,80,8,0,82111967.05999999,46758695.059999995,2.840030647204948,120,64,56,96,24,0,120,0,0,64,56,0,0,96,24
5,1,2018,266040,1320650958.03,459103564.668,1320650958.03,459103564.668,20667525.355,3042438466.9,17.649264491,30561829166,55141323.5,27487697.5,12507002.5,1039381.25,305978.75,280900.5,389906.75,54202997.5,83.81,52.28,664.59,169.8,509.57000000000005,120.69999999999999,19559416.0,1992037.5,6630386.75,7041404.0,2618961.0,1276626.75,82.49,657580.5,902569.25,178.77,293.69,327.59,1091147.5400000003,27641830.9,28732978.46,29.480000000000004,770.52,24.11,0.0,17659487.5,175.14999999999998,8.0,16093,8,51,3042438466.9,305978.75,280900.5,389906.75,657580.5,902569.25,24.11,17.649264491,2272,34,35,14093.0,0.0,7.0,672,654,573,0.0,0.0,0.0,0.0,27840816,0.0,0.0,0.0,0.0,-17320316.0,0.0,0.0,0.0,0.0,-486722.0,0.0,0.0,0.0,0.0,-38436400,0.0,0.0,0.0,0.0,-162.5602112,0.0,0.0,0.0,0.0,-176,1320650958.03,-26199197.69,-0.10094330299999998,-9.670204300999998,-1590975360,459103564.668,6949563.163,0.200697472,20.542720205000002,2176765872,20667525.355,457851.92019999993,0.24623452499999998,25.200761925,167743081.6,3042438466.9,-9011426.099999994,-0.038249178999999967,-0.2693942759999981,-39076338800,17.649264491,0.09166173799999996,-0.09572689300000001,-6.6218333189999985,-189.51757279999998,175.14999999999998,-1.0,-0.04571170200000001,-4.51723449,-496,80,8,0,82783154.4,47201246.89999999,2.8446726954598134,128,64,64,96,32,0,128,0,0,64,64,0,0,96,32
6,0,2002,35620,1323822038.0,288501306.9,1323822038.0,288501306.9,12757044.97,1335228216.0,1.008616096,8859904557,17249872.14,9550995.797,2481356.344,557158.7656,30313.625,33093.76563,36352.0,17870637.16,12.51,6.86,80.7,27.07,62.21,10.72,6765897.72,2145729.94,2056750.63,1805969.31,512708.06,244739.78,31.71,47205.875,68247.78125,37.44,42.22,20.34,580008.42,8447648.25,9027656.67,6.42,93.58,1.41,0.0,13808513.0,22.62,1.4,2011,0,0,1869319502.0,42439.075,46331.27188,50892.8,66088.225,95546.89375,1.974,1.4120625340000001,0,0,0,0.0,0.0,0.0,0,0,0,1323822038.0,0.0,0.0,0.0,3480102,288501306.9,0.0,0.0,0.0,-2165039.5,12757044.97,0.0,0.0,0.0,-60840.25,1335228216.0,0.0,0.0,0.0,-4804550,1.412062535,0.0,0.0,0.0,-20.3200264,22.62,0.0,0.0,0.0,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-4884542350,0.0,0.0,0.0,0.0,-23.6896966,0.0,0.0,0.0,0.0,-62,10,1,1,25697520.39,15213545.969999999,0.8004994406874485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
