CLUSTER_GT_NEW_11,RAIL_FLAG,Year,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,CLUSTER_APTA_GROUPED,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled
9,0,2005,44,172,16,453316155.6,463461637.9,10145482.31,464581344.9,55167562.27,25692701.58,0.723360639,3758197.957,2.385711302,6.412681877,0.458081713,-2084387.605,79970661.33,10811272.69,25930724.89,486730.6755,-5307772.524,109807229.5,-2492574.433,28570739.11,9250172.162,23902956.61,672769.6096,-4736500.788,50693030.46
9,0,2006,44,172,16,463461637.9,476229783.4,12768145.52,479388563.1,14807218.22,25384022.7,0.774818541,3942033.562,2.689245221,6.515115018,0.428751041,-982709.7851,-9999764.339,12506569.7,18102219.16,756556.7763,-5506589.019,14876282.5,552555.7123,-13120917.73,13006527.81,19190510.1,983463.1798,-5804920.851,8418543.102
9,0,2007,44,172,16,476229783.4,486223058.9,9993275.46,495508263.1,16119699.93,25501376,0.791221808,3996597.51,2.940635449,6.485315049,0.413996031,2153065.583,-3250187.056,6394137.515,14173541.2,-200102.1776,-3082560.598,16187894.47,1871677.912,-6791561.795,8395143.666,17598516.04,-1014316.384,-3939759.51,10123724.13
9,0,2008,44,172,16,486223058.9,528507230.8,42284171.97,532554017.9,37045754.83,26235606.56,0.771725316,4032841.973,3.383568742,6.619541571,0.404190534,5016146.361,5419858.174,3644770.87,23412093.52,1118691.346,-2542152.484,36069407.79,5287439.59,5690789.474,3767347.158,23831709.23,1069694.462,-2601225.085,34378414.03
9,0,2009,44,172,16,528507230.8,490209568.7,-38297662.12,449272754.1,-83281263.79,25453969.74,0.901624291,4015240.744,2.489954696,6.670606771,0.391536273,-4295048.805,-28486400.1,-623318.0898,-50572693.63,450941.0691,-3061502.239,-86588021.79,-4225098.293,-27282980.85,-572852.2217,-48750950.64,504749.0604,-2954130.851,-86142275.78
9,0,2010,44,172,16,490209568.7,473050338,-17159230.72,465943524.4,16670770.34,25112607.42,0.926862922,4013412.641,2.938774162,6.899251778,0.391952672,-4598251.404,-4302399.928,517500.096,26766107.81,1956496.989,-1167687.94,19171765.62,-2937556.418,-3168911.029,-447810.7862,22151305.7,1700805.469,-627062.598,16086096.43
9,0,2011,44,172,16,473050338,487169808.4,14119470.41,502459456.8,36515932.38,24609532.87,0.9245865,4044409.505,3.643346956,7.034632029,0.381409817,-3018482.06,723241.5638,4435868.879,35828882.97,1117526.368,-2344612.246,36742425.48,-2785366.256,1078151.251,4274429.11,35054171.87,1137291.013,-2242744.599,34364215.86
9,0,2012,44,172,16,487169808.4,494364333.5,7194525.11,507151336.9,4691880.084,24005294.91,0.945470207,4107964.855,3.786408311,6.957373804,0.378961864,-2961064.297,-3727342.318,5275065.247,6497197.535,-600282.3908,12728.51005,4496302.285,-2091155.181,2015832.948,2402035.094,1239391.155,979149.854,146626.2129,3002520.208
9,0,2013,44,172,16,494364333.5,490361597.5,-4002736.07,506947817.2,-203519.6949,24608096.28,0.965236781,4206988.612,3.66556983,6.788256858,0.377715812,3103095.432,-3395582.77,8403916.191,-5550859.051,-1439470.695,-117125.0151,1003974.091,3161691.794,-4153101.704,8187636.403,-5799080.022,-1497771,-102895.1657,-293308.4563
9,0,2014,44,172,16,490361597.5,492388277.5,2026680.07,509013194.6,2065377.363,25198953.82,0.978445364,4293819.03,3.543672028,6.816612453,0.376547608,3425736.894,-2580871.946,7010874.571,-5671477.055,248470.8271,-81192.01429,2351541.276,3383008.603,-2942043.044,7023643.322,-5688169.782,373465.3948,-84527.13128,1978767.859
9,0,2015,44,172,16,492388277.5,472947971.9,-19440305.65,466915910.8,-42097283.76,25554198.49,1.01724303,4358635.745,2.728116997,6.591147256,0.378085809,2825694.469,-6622291.715,6797231.87,-41610037.71,-1837268.85,-107614.782,-40554286.72,2879886.269,-6665456.136,7112381.632,-43412586.29,-1900857.598,-110651.6333,-42211046.48
9,0,2016,44,172,16,472947971.9,447296517.7,-25651454.18,449017447.2,-17898463.57,26069982.23,1.057997552,4398413.196,2.418445326,6.169507774,0.383214385,3823233.627,-6818950.17,5682544.665,-17751854.8,-3212808.122,64972.79172,-18212862,3616688.104,-7186711.597,5202733.967,-16601722.92,-2998149.241,68698.11196,-17825971.73
9,0,2017,44,172,16,447296517.7,429070122.6,-18226395.05,473592852.3,24575405.05,26596953.42,1.064066894,4468795.887,2.700996484,6.105147592,0.382287169,2361809.996,-240661.0355,5646612.274,16104898.87,-489869.919,19615.70252,23402405.89,2865337.157,1109363.516,5511404.448,15628411.16,-555010.5852,15899.36207,24584466.16
9,0,2018,44,172,16,429070122.6,421042855,-8027267.65,504938315.2,31345462.96,27026445.62,1.043208449,4563929.505,3.100141318,5.963137309,0.382021324,1710015.59,3132226.316,4534640.721,19349396.22,-1071264.079,21849.97963,27676864.75,1994114.459,3722197.69,5151723.436,21674256.42,-1229464.919,32635.87381,31390412.91
9,1,2002,28,106,10,0,102597408.6,0,103298676.8,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,2003,28,106,10,102597408.6,103623681.6,1026273.046,107366679.5,4068002.689,4291104.916,0.927800695,3219043.117,1.739587742,6.251594571,0.555008283,701877.4914,-1416005.265,1906279.979,4992927.702,223183.3393,-1527133.042,4881130.204,1021339.386,-2646335.515,2010371.363,5036816.42,190389.6179,-1544578.583,2448681.7
9,1,2004,32,116,11,103623681.6,118282451,11719962.37,115716166.6,2267602.188,2921977.397,0.73278777,3304942.917,2.017963155,6.417474652,0.52543515,-9532174.938,8780344.002,2217959.549,4510689.76,219091.6371,-1433695.18,4762214.83,-11235443.68,7669105.825,2401372.98,4762479.742,254324.7318,-1584237.415,486090.5017
9,1,2005,32,116,11,118282451,133854427.5,15571976.45,144566483.3,28850316.71,4946777.45,0.758857879,3407286.023,2.412484061,6.519699037,0.500695854,32453587.61,-1282932.028,2559148.044,6573155.411,199418.3979,-1463151.414,39039226.02,22429109.06,-1455040.009,2511529.343,6567815.354,182843.3996,-1385940.442,27395761.59
9,1,2006,36,140,13,133854427.5,146995896.4,13118131.59,160814931.6,16120678.99,5777286.009,0.793438004,3553153.255,2.718364819,6.689580721,0.47207135,9312932.424,-1614743.804,3285182.576,5248999.282,426114.5804,-1717566.821,14940918.24,9619884.362,-1105341.973,3482471.611,5517085.48,457495.2492,-1850915.737,14045199.56
9,1,2007,36,140,13,146995896.4,162783759,15787862.59,171826044.1,11011112.48,6220607.756,0.82138934,3591849.82,2.970198987,6.536513351,0.462136466,5138620.43,-1874297.115,1650547.599,4381470.074,-305991.5274,-978056.1333,8012293.327,7277192.484,-1749202.299,2051264.909,5201611.852,-496502.5022,-1273251.967,9143862.77
9,1,2008,36,140,13,162783759,176300872,13517112.99,182466664.6,10640620.59,6834252.84,0.888502631,3671766.875,3.406936446,6.707797774,0.444701053,4922996.977,-3947429.548,1029138.038,7757543.512,356777.239,-906338.0449,9212688.172,6344298.017,-4277387.536,1130648.334,7925430.739,451622.5582,-933991.5265,9663602.658
9,1,2009,40,150,14,176300872,175814247.8,-11834965.23,174612404.1,-23974975.39,6643441.587,0.979703986,3605311.386,2.515661131,6.657041564,0.427365771,409729.2278,-6923098.479,-320451.9817,-16680818.26,-738.6297125,-1107727.157,-24623105.28,921051.0832,-6473471.636,-305091.1655,-16904842.63,-67809.71767,-1144811.327,-25170761.76
9,1,2010,40,150,14,175814247.8,180756925,4942677.257,180464724.1,5852319.942,6401138.582,0.997187615,3752958.405,2.972461834,6.914980945,0.419043098,1017664.506,-4159331.701,324355.3785,9473968.451,764755.4327,-568794.229,6852617.839,1170506.727,-4869801.194,94734.80608,9162737.697,806905.4651,-512763.5598,5372860.851
9,1,2011,44,172,16,180756925,189340535.9,7944579.881,196076296.3,14025218.52,6510310.607,1.008671338,3799546.073,3.68174909,7.192124847,0.409538536,654961.3795,-1561746.319,1722323.244,13483073.6,584536.3705,-949370.8922,13933777.38,695452.9445,-1132905.853,1645508.502,13113876.56,621426.8305,-918140.4675,13126832.32
9,1,2012,44,172,16,189340535.9,190021102.7,680566.827,197005733.4,929437.1533,6628374.599,1.081071113,3836602.145,3.839495308,7.171510805,0.411173944,1419161.939,-5090803.292,1940500.974,2791668.286,-2904.201169,32546.10416,1090169.809,1163186.558,-4368405.793,1558930.837,2289179.974,182493.4945,104052.0825,920865.2731
9,1,2013,44,172,16,190021102.7,198276374,8255271.276,195484109.7,-1521623.737,7258008.936,1.185380426,3851811.95,3.700385864,6.887519323,0.408885469,5798162.351,-6267752.795,2130463.367,-2254638.697,-843201.7937,160177.1517,-1276790.416,5833088.117,-6356926.518,2026591.668,-2350943.211,-822912.0097,149478.2172,-1383439.237
9,1,2014,44,172,16,198276374,213209634.3,14933260.28,204152282.3,8668172.551,7693719.929,1.101965484,3904106.47,3.577917879,6.724246462,0.412030136,3467118.071,5856504.818,2735600.865,-2178007.237,-292141.0556,-52456.26472,9536619.197,3712231.197,4862188.537,2676971.554,-2216156.913,-314929.2803,-52132.5433,8616507.362
9,1,2015,44,172,16,213209634.3,218461778,5252143.735,191397664.4,-12754617.89,7993062.717,1.128618438,4018802.597,2.778652907,6.615136353,0.410763328,3080827.035,-1723219.992,3015844.011,-17335732.4,-328019.1435,-55326.1403,-13345626.63,3637689.714,-1451123.515,3083309.654,-17668365.99,-302033.9628,-54093.79281,-12807860.87
9,1,2016,44,172,16,218461778,220677472,2215693.944,186836451.6,-4561212.783,8385581.392,1.153889616,4134798.586,2.446269902,6.176781059,0.405950165,4132295.484,-1622004.928,2657158.771,-8393872.027,-1646326.755,-11717.43468,-4884466.889,3863206.221,-1703477.842,2382824.695,-7557938.69,-1529709.94,-16117.227,-4582984.723
9,1,2017,44,172,16,220677472,218718074.4,-1959397.552,195110575.5,8274123.902,8707139.067,1.189335984,4219041.919,2.733480071,6.119218997,0.402499834,1545208.076,-1794021.956,2750645.381,7985348.354,-285446.3316,-26290.97693,10175442.55,990393.552,-1562774.358,2293092.693,6817370.052,-243255.1518,-20702.8849,8257946.294
9,1,2018,44,172,16,218718074.4,218976547.4,258472.983,205677436.2,10566860.74,8749464.199,1.233170566,4291554.049,3.131402308,5.947767632,0.400213473,919133.1707,-1411333.245,2181561.225,10105252.33,-584825.0936,-24977.2168,11184811.17,1001713.106,-1328484.507,1968622.911,9474896.022,-533826.4527,-16060.33542,10558852.5
10,0,2002,18,200,18,0,307523066.2,0,283737648.8,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,2003,18,200,18,307523066.2,313170779.7,5647713.52,271596259.5,-12141389.34,18569277.86,0.53273418,3253547.571,1.600989179,8.984564506,0.407201645,-445029.885,-19168851.34,2336060.092,12074959.31,-722106.4414,-2236204.852,-8161173.109,730457.2475,-25518553.75,3948532.87,11606291.92,-323885.9378,-2584231.692,-14968708.91
10,0,2004,18,200,18,313170779.7,311584385.7,-1586393.97,269274462.9,-2321796.55,17980835.9,0.686626293,3307085.329,1.891968156,8.673687604,0.399143793,-1679195.199,-16341897.78,3031132.473,14668635.3,-973863.3177,-1961875.126,-3257063.65,-1274136.277,-15256057.63,4318072.367,12776916.62,-554924.8184,-2331666.809,-4851030.929
10,0,2005,18,200,18,311584385.7,304196417.9,-7387967.8,321779833.3,52505370.37,17303476.76,0.400838828,3361083.59,2.294999133,8.350830161,0.393162463,-4858961.811,55443208.5,3118054.047,18293664.57,-1194837.154,-1650768.145,69150360,-1400279.172,35989916.67,4851432.935,15797377.25,-487408.8194,-2245668.482,49990966.44
10,0,2006,18,200,18,304196417.9,300199106.7,-3997311.199,297843181.9,-23936651.36,17164056.96,0.632991468,3443284.983,2.614127749,7.807773894,0.386915829,-9772102.77,-26397277.76,3530381.172,12149313.25,-1418104.267,-1643619.758,-23551410.14,-7049478.337,-31143392.72,5011312.076,12487401.08,-1157033.65,-2085459.814,-26559606.7
10,0,2007,18,200,18,300199106.7,305286661.9,5087555.168,283470745.4,-14372436.49,18206771.01,0.892530928,3616083.397,2.871548782,7.750933864,0.374183047,1346092.131,-20565751.16,3447090.951,8809140.666,40508.54945,-1742306.964,-8665225.83,-5647307.765,-3989383.217,301889.9563,-3101470.876,-1240024.239,-696140.3463,-31873877.83
10,0,2008,18,200,18,305286661.9,321418546.8,16131884.94,297021647.8,13550902.4,18097010.31,0.968096388,3573293.611,3.318245862,7.748085108,0.37088734,1258237.015,-3376454.655,1017013.745,15080390.36,42969.75895,-1148497.278,12873658.94,1397141.949,-1846160.19,1205266.617,13912834.87,54367.89365,-1172548.738,12346966.72
10,0,2009,18,200,18,321418546.8,296409088.2,-25009458.6,260189665.8,-36831982.09,18053177.34,0.985494001,3576431.357,2.421924915,7.86174616,0.362548034,-289480.2318,-7077366.085,-1892171.437,-31337285.02,810362.4168,-1276264.984,-41062205.34,50233.93419,-5071460.316,-1640445.976,-29756472.77,890840.5524,-1304677.51,-38217057.1
10,0,2010,18,200,18,296409088.2,290974503.1,-5434585.165,286538594.9,26348929.12,18022028.41,0.777262953,3657979.85,2.858838048,8.276804883,0.351526483,-105088.3022,19955630.25,2868984.664,16256652.31,2117981.667,-1152433.109,39941727.48,-190115.6929,8403597.156,2868779.138,14775157.6,1778003.328,-1286492.411,24908335.86
10,0,2011,18,200,18,290974503.1,304043279.8,13068776.7,307089195.5,20550600.58,17442301.95,0.803314669,3664766.333,3.592859281,8.637220536,0.343334259,-1969633.074,-3190097.053,2071342.848,23293411.69,1832357.337,-803825.1407,21233556.6,-1720214.693,-2493107.788,1908308.196,21988302.88,1638690.899,-771378.9163,19792682.18
10,0,2012,18,200,18,304043279.8,315280221.5,11236941.72,323299574.1,16210378.65,16687894.07,0.727136599,3689125.791,3.710171597,8.563456994,0.341026377,-2989136.472,16271296.45,2884749.472,3337762.633,-221284.9678,-358036.6301,18925350.48,-3087445.602,13669379.97,2859984.691,3326307.582,-197025.3011,-360822.6959,15847042.75
10,0,2013,18,200,18,315280221.5,303375788.4,-11904433.09,315156959,-8142615.1,16457947.09,0.784059111,3668455.35,3.592128101,8.305029659,0.340572631,657888.8371,-6643850.939,3469014.323,-3453131.349,-1403948.704,-425307.4094,-7799335.242,655185.6962,-6893728.051,3526278.012,-3533112.354,-1477454.455,-419783.9484,-8557200.672
10,0,2014,18,200,18,303375788.4,298875893,-4499895.43,316117646.7,960687.6842,16755664.65,0.790966603,3722611.379,3.455836414,8.47263721,0.338542846,1762586.762,-987102.4715,3848869.56,-4146480.029,1053436.504,-333357.0196,1197953.306,1710944.522,-1073526.181,3759366.318,-4135414.447,1024097.181,-324779.709,642386.0039
10,0,2015,18,200,18,298875893,293305630.9,-5570262.09,293328228.1,-22789418.54,17461895.13,0.784599786,3758139.142,2.578585876,8.150843755,0.340365505,4235793.311,1337032.533,3746361.873,-27986098.91,-1503951.178,-317684.4394,-20488546.81,4548713.02,1682378.319,4036635.95,-31188193.96,-1538223.653,-330728.2073,-23136323.78
10,0,2016,18,200,18,293305630.9,284590272.8,-8715358.09,290848708.7,-2479519.469,18177856.38,0.785897968,3806310.783,2.306197555,8.122613413,0.343633685,4547317.885,542113.1264,3317799.062,-10230674.96,-223130.9082,-248329.8243,-2294905.621,5196669.417,488236.0282,3936931.362,-11526644.6,-272961.8986,-301749.7766,-2847857.72
10,0,2017,18,200,18,284590272.8,269989756,-14600516.76,302570493.8,11721785.11,18539438.06,0.807352048,3860189.265,2.576203065,7.806774149,0.341813828,2043538.924,-2189388.026,3556610.238,10186402.58,-1663558.431,-337887.8636,11595717.43,1904049.39,-2429392.336,3651745.194,10539610.75,-1616135.483,-328092.4102,11400490.92
10,0,2018,18,200,18,269989756,236268380.3,-33721375.76,281362388.9,-21208104.85,17102087.66,4.527330422,3906496.957,2.926538537,7.512345067,0.341700481,-16798762.15,-29039304.75,3020041.635,11073442.12,-1210022.975,-291832.5252,-33246438.64,-12346940.35,-22551389.58,3344542.038,11868870.88,-1214979.681,-308208.1554,-21537667.84
10,1,2002,4,46,4,0,374856.6,0,1000047.661,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,2003,4,46,4,374856.6,632413.795,257557.195,993569.3145,-6478.346224,218183.1781,2.209117462,5853311.958,1.545995909,7.590071595,0.241153823,20694.92291,-24113.84663,2249.447097,13169.86562,-197.1675543,-274.3899289,11528.83152,-10628.16587,-29659.68377,3864.957696,30035.80191,159.0838604,-250.3400463,-6486.97668
10,1,2004,4,46,4,632413.795,1367863.382,735449.5875,1754155.637,760586.3222,138130.4364,0.881983682,4463326.774,1.844546299,7.449990714,0.212112355,9422.365158,142537.3992,13912.89666,32861.52645,-3392.102205,-2237.490815,193104.5945,24994.19735,682965.5059,9178.56758,45118.21354,-787.2703038,-882.8919489,761106.5292
10,1,2005,4,46,4,1367863.382,2303418.69,935555.3075,2461940.752,707785.1155,416817.2892,0.440728468,5662283.902,2.265337533,7.466072016,0.232426563,253995.0613,108016.4942,11797.91533,87557.6437,-1723.999872,-1438.547851,458204.5668,419533.6807,153778.757,13404.71249,122500.7827,-523.7493291,-909.0680616,707559.7647
10,1,2006,4,46,4,2303418.69,2887907.098,584488.408,2437534.081,-24406.67124,516563.7259,0.554838501,5929301.51,2.551178537,7.471351026,0.235772317,78341.65632,-190955.4906,18397.72591,88051.70306,-2088.585959,-2296.307148,-10549.29847,224466.9445,-494912.9125,27642.14912,217252.1992,3309.282251,-2164.333747,-25666.74729
10,1,2007,6,67,6,2887907.098,4367867.417,-2296.17,6020084.713,43147.2812,551834.8606,0.570879084,6011731.796,2.814541372,7.558918089,0.240193411,20848.41027,-57331.49522,-7376.922549,93226.09591,1267.620293,2416.370389,53050.07909,17057.14687,-46903.51589,-6335.075019,76324.39721,930.0681393,2074.259884,44920.48744
10,1,2008,6,67,6,4367867.417,7217702.087,2849834.67,8167638.469,2147553.757,555324.7769,0.751890193,4444836.827,3.225512513,8.282874442,0.293446999,585638.3989,-137627.7268,58723.94138,218599.4455,35048.93429,-33317.8531,727065.1402,1775236.913,-130383.9991,207098.4781,330130.3954,61033.03349,-95561.0641,1891496.517
10,1,2009,6,67,6,7217702.087,7336788.377,119086.29,7355780.304,-811858.1646,696208.1672,0.872473667,3111443.187,2.292764653,9.332175129,0.325128531,128520.3362,-145973.6496,59037.08446,-739152.2344,84074.82644,-62934.65443,-676428.2913,165545.9478,-189812.0527,78000.15732,-891831.0495,104787.1867,-78548.35418,-910005.8568
10,1,2010,6,67,6,7336788.377,8621796.648,1285008.271,8134903.211,779122.9061,771258.3309,0.836911131,3124265.813,2.72923225,9.718151736,0.32544125,209562.8992,72323.09193,-21220.24051,412722.4723,48661.77819,5624.427916,727674.4291,248020.5485,75152.57024,-17683.34693,420440.5835,49853.42286,3339.128018,780340.4924
10,1,2011,6,67,6,8621796.648,9264505.126,642708.478,8828217.699,693314.4879,769158.444,0.852279395,2956319.48,3.454335622,10.18617323,0.322542606,-91317.45781,36953.66631,52342.51266,705658.3559,56680.50282,-38349.89156,721967.6883,-56041.44993,-154346.7998,71919.36545,803642.0563,70008.66888,-41867.35298,637415.9961
10,1,2012,6,67,6,9264505.126,9822162.098,557656.972,9018419.456,190201.7572,735080.2072,0.778330413,2903154.213,3.524912756,9.900936508,0.326702817,-132614.7769,259412.7929,78575.40162,66810.69586,-52669.356,3524.915097,223039.6725,-128098.2813,235938.0526,69151.87509,58222.26366,-48339.00857,3326.855732,193315.4359
10,1,2013,6,67,6,9822162.098,11147190.59,1325028.495,9075774.087,57354.63083,768855.9025,0.798529225,2866380.163,3.409930785,10.45109598,0.324673231,73804.91307,-136700.691,167696.3474,-108124.2696,85457.53789,-28133.13947,54000.69827,68120.26139,-118030.0477,153993.5395,-99189.84896,78153.95572,-25693.22913,33893.75292
10,1,2014,6,67,6,11147190.59,10083015.75,-1064174.845,9048626.062,-27148.02416,898974.6115,0.882519356,2728926.236,3.252710731,10.21427637,0.326770195,477846.1918,-368756.7218,119914.4386,-170151.8911,-57165.45175,-8994.558093,-7307.992373,168032.1352,-136536.862,49030.93146,-79433.92638,-24402.77778,-3837.524656,-29115.75654
10,1,2015,6,67,6,10083015.75,9970157.935,-112857.813,7956229.753,-1092396.309,832478.8311,0.872504623,2913779.666,2.289357599,9.707352551,0.32482963,-181618.8565,45472.75548,84240.01648,-1083429.746,-74981.19814,5324.217176,-1204992.812,-161811.4108,28688.04259,76465.89766,-972785.9374,-67724.25646,4771.355005,-1088153.922
10,1,2016,6,67,6,9970157.935,10528154.63,557996.693,8371936.165,415706.4123,1002856.099,0.853783561,2972905.841,2.064097932,10.46061778,0.324263183,572846.3725,60164.41174,37448.92897,-308276.0496,127586.2051,1771.763094,491541.6318,467191.0737,55857.49174,29297.4658,-243587.9062,105510.4085,1437.878731,416869.197
10,1,2017,6,67,6,10528154.63,11477864.48,949709.855,9112203.816,740267.6503,1090673.778,0.786856026,2833347.708,2.327048449,9.700203114,0.327603144,260549.9016,355609.2318,51284.48915,395892.2117,-146570.0184,1876.838774,918642.6547,208557.697,285434.4876,42400.85737,320713.2033,-118336.776,1498.181066,741458.4174
10,1,2018,6,67,6,11477864.48,11304085.31,-173779.176,9365098.802,252894.9864,1023759.083,0.753251806,3132602.874,2.621002601,9.171303319,0.323124912,-136446.6418,13039.59242,60741.94494,425464.3514,-82060.96486,1464.204879,282202.487,-86546.22579,29158.24968,49739.05386,321627.8218,-62604.92388,1521.010744,254304.3464
11,0,2002,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2003,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2004,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2005,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2006,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2007,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2008,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2009,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2010,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2011,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2012,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2013,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2014,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2015,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2016,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2017,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2018,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2002,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2003,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2004,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2005,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2006,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2007,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2008,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2009,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2010,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2011,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2012,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2013,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2014,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2015,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2016,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2017,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2018,5,10,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,2002,100,100,1,0,1323822038,0,1187317429,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,2003,100,100,1,1323822038,1281862733,-41959305,1158936553,-28380875.69,270698672.7,1.104170008,26042245.27,1.64,31.36,0.778803991,-28082922.29,-46146692.1,14124304,54215725.47,-7667983.387,-16068715.92,-29626284.23,-26902392.49,-44206810.46,13530556.61,51936643.58,-7345642.186,-15393230.74,-43127016.8
100,0,2004,100,100,1,1281862733,1289530122,7667389,1209144863,50208310.15,285674876.3,1.160469932,26563773.75,1.93,31,0.7576963,23448791.19,-24811238.08,20403669.55,60199747.08,-7636450.289,-15140382.98,56464136.47,20850831.24,-22062328.66,18143087.5,53530041.56,-6790385.694,-13462935.8,38236972.26
100,0,2005,100,100,1,1289530122,1349312532,59782410,1312702254,103557390.2,292395695.3,1.11417281,27081157.5,2.35,30.68,0.738640231,10134208.72,20844082.15,19963910.07,78352948.81,-6830822.576,-13758456.74,108705870.4,9654236.727,19856873.79,19018388.04,74642030.5,-6507304.125,-13106834.69,91071315.75
100,0,2006,100,100,1,1349312532,1305932855,-43379677,919512569.7,-393189683.8,271397714.5,2.474937868,27655014.75,2.68,30.18,0.715800049,-33429604.68,-415268798,22722998.2,56992628.75,-11151315.13,-17236749.88,-397370840.8,-33077856.62,-410899317.8,22483905.61,56392949.3,-11033980.4,-17055383.88,-410065610
100,0,2007,100,100,1,1305932855,1255878227,-50054628,1372355124,452842553.9,302119347.7,1.193874806,27714120,2.86,30.4,0.711403409,48005815.55,529632174.7,2222413.569,27751882.09,4777283.532,-3228023.118,609161546.3,35686881.83,393721481.7,1652112.551,20630378.32,3551368.744,-2399669.253,451058671.9
100,0,2008,100,100,1,1255878227,1279870177,23991950,1434579221,62224096.92,307251216,1.23788475,27956797.67,3.35,30.42,0.699813141,7141347.543,-18329109.26,8750575.764,67859071.04,416959.5767,-8166898.823,57671945.85,7705027.031,-19775859.03,9441274.548,73215310.35,449870.9508,-8811526.93,52717060.22
