CLUSTER_GT,RAIL_FLAG,Year,CLUSTER_APTA,CLUSTER_APTA_HML,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled
6,0,2016,10.0,1,1160473735.9999983,1162084608.9999988,1610873.0000004768,1116238221.3450065,-44728029.23069954,279086354.6,1.674698427,29437697.49999995,2.31,29.879999999999995,0.671404373027713,-1580053.0390805076,-15287788.565760553,2628170.146999837,-28275863.66405063,-3937779.0829113484,1323509.3501382214,-45129804.8546588,-1565986.3530465271,-15151686.47514113,2604772.423387191,-28024133.065985836,-3902722.347054732,1311726.587135363,-43427980.50855793
6,0,2017,10.0,1,1162084608.9999988,1100306571.0000002,-61778037.99999857,1128806162.0705361,12567940.72552967,274821215.5000002,1.7528460670000001,29668394.669999976,2.6400000000000006,29.999999999999996,0.6728151876917117,-6092601.778678731,-31712473.595436856,10207866.653730089,39577450.236849606,1635612.270190644,556824.6178029843,14172678.404452575,-5402751.394869355,-28121747.847052045,9052054.902895821,35096192.43798389,1450415.8970577465,493776.72951818636,13005808.324807564
6,0,2018,10.0,1,1100306571.0000002,1107464473.9999995,7157902.999999285,1169797574.3772562,40991412.30672002,274036302.4000001,1.7398975980000002,29807700.83999996,2.9199999999999995,30.01,0.6746876908065566,-1073656.8736596908,4995417.311797314,5789846.57892144,29113438.464529954,128971.89206056105,699811.4008074197,39653828.774462864,-1109872.9415120531,5163920.282116173,5985146.848217205,30095478.712875806,133322.30876118873,723417.0962556392,41739231.35417608
6,1,2002,10.0,1,0.0,2028458449.0000012,0.0,2353420944.5582733,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1,2003,10.0,1,2028458449.0000012,1999850729.9999993,-28607719.000001907,2338899673.4089193,-14521271.149353981,503552796.7000007,1.4122819790000003,26042245.26999999,1.6399999999999997,31.36,0.7788039910085592,41460408.54742961,-121953979.05387713,30510625.70024832,66215334.295991026,-8304234.066502587,-14888219.829080224,-6960064.405781985,86501761.96359143,-254441150.87682387,63656461.046781875,138149701.99965736,-17325706.708577223,-31062338.574002348,-79328809.50942148
6,1,2004,10.0,1,1999850729.9999993,2115153451.9999995,115302722.00000024,2461386643.1398616,122486969.73094225,521860484.00000006,1.4342283499999997,26563773.749999993,1.9299999999999997,31.0,0.7576962999033687,24526150.25547355,-17325677.465031177,44923306.63164116,74816035.46228929,-8420542.448087435,-14282018.654660802,104237253.7816228,28820155.12661524,-20359033.39964511,52788417.76790719,87914724.71307717,-9894799.513020543,-16782494.963989597,102766218.48235095
6,1,2005,10.0,1,2115153451.9999995,2507212522.9999957,392059070.9999962,2825353301.8137054,363966658.67384386,527998936.70000035,1.250680924,27081157.49999996,2.35,30.68,0.738640230756752,8459469.758910077,165467932.2636283,46208859.52829378,102242854.7121196,-7918329.763167355,-13641985.56277684,300818800.93700945,10235280.948904699,200202946.8772253,55909019.486996226,123705666.29124264,-9580544.890148522,-16505710.040378783,343996071.3510966
6,1,2006,10.0,1,2507212522.9999957,2603647774.9999986,96435252.00000286,2943039375.4589767,117686073.6452713,539962610.0999992,1.2738114759999997,27655014.75000005,2.6800000000000006,30.180000000000003,0.7158000494831266,19247817.70605044,-24508902.109511692,59598091.15173265,84399514.82079236,-14650252.887634724,-19369321.03112662,104716947.65029798,21631647.43523312,-27544313.727105953,66979276.055898696,94852339.94782765,-16464677.19832476,-21768198.868252467,93221897.47687568
6,1,2007,10.0,1,2603647774.9999986,2751026060.0000033,147378285.00000477,3023036586.4949946,79997211.0360179,543107372.7999997,1.263113852,27714120.0,2.86,30.4,0.7114034086331262,5165909.819815548,11823256.939186506,6235118.771044195,44186228.44648253,6722346.202751384,-3884058.5841138903,70248801.59516165,5882781.89328264,13463967.48442623,7100364.715633997,50317940.82822356,7655204.581820433,-4423048.467363691,74960377.1878768
6,1,2008,10.0,1,2751026060.0000033,2818659238.999998,67633178.99999475,3117031525.059215,93994938.56422043,558408346.8999993,1.3277246580000002,27956797.669999953,3.349999999999999,30.42,0.6998131405405582,26212801.182214797,-73404250.02020441,27002634.8507284,118332176.81098641,644958.1227021031,-10805393.037689617,87982927.9087328,28003962.760528356,-78420076.88308543,28847766.995196477,126417998.96744688,689029.1169073718,-11543742.39276801,81662394.25364107
6,1,2009,10.0,1,2818659238.999998,2717269399.9999986,-101389838.99999952,2765766605.2205462,-351264919.8386688,562176551.3,1.399351325,27734538.00000004,2.43,30.610000000000003,0.6930675084306094,6477896.350718232,-80889962.31584388,-25093545.64172208,-226408745.96876043,6283993.886005544,-6448736.523683582,-326079100.2132762,6978238.534361609,-87137771.51017477,-27031730.31495198,-243896189.45670822,6769359.358482893,-6946826.449689099,-358748307.8705625
6,1,2010,10.0,1,2717269399.9999986,2812782058.0000014,95512658.00000286,2827933227.365544,62166622.1449976,552453534.0999991,1.4249620580000002,27553600.74999996,2.86,30.93,0.6940865115999312,-16133294.23977392,-27577459.792790834,-19852875.035232693,115480539.72124387,10210647.562539017,940351.138625458,63067909.35462056,-15902737.497110516,-27183357.434880454,-19569162.72374813,113830237.1430201,10064729.834422505,926912.8232845765,63080288.69642679
6,1,2011,10.0,1,2812782058.0000014,2875478446.9999957,62696388.99999428,2868261785.211634,40328557.84609032,542784230.6000009,1.5565862050000001,27682634.670000013,3.63,31.299999999999997,0.6861391782666084,-16901590.896458685,-139274597.43875253,14761766.55385665,186195287.31466803,12224631.010427048,-7580159.605097675,49425336.93863284,-13790837.420189813,-113640978.63962966,12044849.73196738,151925872.03729647,9974676.337831229,-6185024.201177143,35281893.084129505
6,1,2012,10.0,1,2875478446.9999957,2926682201.0000033,51203754.00000763,2923909457.655433,55647672.44379902,541132314.1000004,1.561612505,27909105.420000028,3.77,31.509999999999998,0.6863024806231975,-2990049.117373289,-5420957.521056407,26368326.721568502,30344891.347607575,7086306.157353989,159448.81474007934,55547966.402830236,-2995416.1178073552,-5430687.890099349,26415656.653420787,30399359.02978979,7099025.750487582,159735.01801779444,55807694.17882646
6,1,2013,10.0,1,2926682201.0000033,3025842522.000005,99160321.00000143,2871831523.4917374,-52077934.16369581,553170967.4999999,1.6330246600000002,28818049.080000035,3.6500000000000004,29.93,0.6642937252268252,22063107.80468469,-76302753.85998587,106994990.97516766,-26160304.031094257,-53699898.4372062,-21789937.18220819,-48894794.730621375,23499455.96518287,-81270200.92673434,113960558.10334305,-27863387.064807076,-57195858.79882138,-23208501.44188108,-76797350.96027482
6,1,2014,10.0,1,3025842522.000005,3134495495.999999,108652973.99999428,2879789430.038673,7957906.546935558,560050466.9000001,1.6551606369999998,29110612.080000013,3.539999999999999,30.2,0.6659050371218506,12792194.602291813,-24240392.156719375,34436587.92260742,-25419980.186339583,9590767.558985883,1655966.064606584,8815143.805427367,11548205.159463806,-21883111.575045977,31087768.33733726,-22947989.416042965,8658104.011961803,1494930.0292664892,9307460.647213386
6,1,2015,10.0,1,3134495495.999999,3047199073.999998,-87296422.00000095,2552480862.303167,-327308567.73550606,561246899.2000009,1.7834350840000006,29378317.829999972,2.55,30.17,0.6680474802060518,2283993.3881893894,-138912019.6936049,32312320.940591414,-260262249.34926048,-1101966.6879365293,2281085.7276985683,-363398835.6743337,2057162.905374808,-125116235.2317121,29103283.91022401,-234414796.38220027,-992526.9508677714,2054544.0136853347,-325458066.874036
6,1,2016,10.0,1,3047199073.999998,3069648696.9999967,22449622.99999857,2467080131.8671355,-85400730.43603134,560737093.9000003,1.809794641,29437697.499999948,2.31,29.879999999999995,0.671404373027713,-945045.4810651563,-27470004.68308252,6901110.63250496,-74247424.04824696,-10339912.402002038,3475301.8022387484,-102625974.17964214,-786424.441018801,-22859305.19801892,5742794.585356509,-61785374.48633416,-8604411.103857962,2891990.2078329795,-82994145.96132967
6,1,2017,10.0,1,3069648696.9999967,3090688329.9999957,21039632.999999046,2534019936.7993007,66939804.932165146,563993926.6000005,1.8668886560000004,29668394.669999976,2.6400000000000006,29.999999999999996,0.6728151876917117,6073898.099842028,-58756168.552317664,26964099.111282796,104543909.80590616,4320472.911441788,1470853.2831936453,84617064.65933785,4805006.597879019,-46481480.742543384,21331058.243954953,82703754.34821881,3417887.574698577,1163578.909965792,67860301.82685891
6,1,2018,10.0,1,3090688329.9999957,3025899128.9999986,-64789200.99999714,2522298605.039647,-11721331.759653568,559394026.1000001,1.970029948,29807700.83999996,2.919999999999999,30.01,0.6746876908065566,-8627222.398647055,-103190704.12457488,16263295.817364423,81777721.66417035,362273.5083071634,1965723.905211906,-11448911.628154365,-8832502.091306468,-105646066.354639,16650271.394525994,83723574.5463495,370893.5937770366,2012497.1516253103,-9660948.41968714
