CLUSTER_GT_8_GROUPS,RAIL_FLAG,Year,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,CLUSTER_APTA_GROUPED,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled
B,0,2018,138,72,264,25,775619565.3,754005052.4,-21614512.95,917317294.4,49299754.73,28756941.94,1.070948324,5515952.458,2.948128142,6.740794357,0.323498584,3671415.265,4465030.709,7670217.294,31256745.31,-2508650.217,-104937.2268,44449821.13,4094098.126,3986885.746,8583740.916,35644048.13,-2861715.767,-147302.4203,49088840.11
B,1,2002,97,52,188,18,0,247202670.5,0,230216390.1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,1,2003,97,52,188,18,247202670.5,242427135.2,-4775535.364,241742252.5,11525862.41,10645035.9,0.821271572,4675730.698,1.633250342,7.024771434,0.369434681,823585.7874,-2004721.93,5746094.761,10412038.63,407863.4936,-2543801.187,12841059.55,-533100.8814,-6517795.019,6154101.94,14633888.18,517146.0657,-2728377.876,4765736.487
B,1,2004,111,60,208,20,242427135.2,264774690.6,11712861.41,265421913.1,8482989.563,9630396.323,0.78838891,4794271.291,1.92964003,7.182105363,0.360335883,-9306317.786,5531748.167,5951166.791,11554810.26,378530.3707,-2329918.333,11780019.47,-10969874.31,3670866.496,6035580.9,11847634.25,387742.2372,-2488960.007,5773307.528
B,1,2005,111,60,208,20,264774690.6,284693282.2,19918591.63,301036612.9,35614699.71,9083939.622,0.783027979,4981572.011,2.348530889,7.140218566,0.351974466,26871790.44,-1464666.176,6660997.634,16076283.23,231271.5568,-2367931.754,46007744.93,16320362.46,-1717808.068,6728627.519,16428860.22,202847.8416,-2348190.264,33127531.6
B,1,2006,120,64,232,22,284693282.2,304789193.4,20072573.8,321839032.4,20674650.21,9440478.646,0.856175616,5138529.268,2.652584272,7.267167551,0.33979543,11506474.56,-8650055.616,8300028.363,11151699.02,821048.2037,-2719100.671,20410093.86,11878302.09,-10460743.95,9310314.15,12153544.4,871518.9813,-3078285.461,17005476.82
B,1,2007,120,64,232,22,304789193.4,331545078.6,26755885.26,340148629.4,18309597.04,9312753.934,0.796984164,5212509.005,2.878660895,6.933234143,0.334541306,861734.3079,6647630.132,3857637.274,8200286.23,-1399014.245,-1390153.54,16778120.16,2317997.331,5863683.656,4359284.956,9160587.211,-1696047.82,-1695908.291,16005140.64
B,1,2008,120,64,232,22,331545078.6,355244549.1,23699470.5,362807043.3,22658413.88,10154690.38,0.842479333,5261466.559,3.344726409,7.024267672,0.3255668,7741697.493,-4837277.589,2207746.944,17034268.44,438535.9875,-1304434.195,21280537.08,9090605.471,-6548633.576,2506835.193,18472948.63,512889.2743,-1376231.114,21142589.47
B,1,2009,129,68,242,23,355244549.1,342357774.9,-24235115.2,331913882.8,-47013875.35,9901276.119,0.922437089,5199763.554,2.435570717,7.187544298,0.315791614,319862.1836,-12109860.49,-655318.9903,-34924606.88,1084222.412,-1598450.515,-47884152.28,785170.7805,-11523451.04,-617313.8437,-34981419.19,959458.5645,-1636320.622,-48708720.72
B,1,2010,129,68,242,23,342357774.9,343093034.3,735259.364,343158547.4,11244664.54,9781066.938,1.006819308,5199097.784,2.883035008,7.244905395,0.315878143,13398790.44,-12659805.9,-915808.7682,18571110.26,427131.8912,-676552.0003,18144865.92,8639873.241,-14032542.15,-1247206.778,17963151.57,504379.3799,-582990.7318,10724400.84
B,1,2011,138,72,264,25,343093034.3,357398150.6,13666085.29,371233006.7,26488105.63,9326012.603,1.041091448,5232537.596,3.611498937,7.487075961,0.311980304,538887.1905,-4583472.299,3512805.988,26819947.88,1154174.743,-1322274.221,26120069.28,12013596.59,3688007.415,796715.978,9629299.096,1109678.587,-749192.0379,24789695.88
B,1,2012,138,72,264,25,357398150.6,358799166.9,1401016.334,370940320.8,-292685.889,9349081.587,1.128642927,5303218.913,3.740628699,7.448004109,0.316150179,2721650.769,-10958822.61,3952007.614,4381811.423,-202030.4416,-22396.25252,-127779.4973,2375312.975,-10415140.84,3735172.617,4051725.304,-82506.58558,42750.63481,-370667.9604
B,1,2013,138,72,264,25,358799166.9,365319222.4,6520055.45,370462397.4,-477923.3689,9624825.627,1.185344142,5348073.569,3.616998326,7.295509899,0.316613085,7403843.753,-5679340.761,3882903.579,-3968218.223,-998826.9882,102030.783,742392.1434,7337539.504,-6553302.522,3779708.617,-4113200.255,-1024042.854,95374.14177,-390670.4041
B,1,2014,138,72,264,25,365319222.4,383015431.2,17696208.85,383347865.2,12885467.76,10343936.85,1.154829924,5414535.047,3.493963454,7.21352407,0.320445634,8898013.003,4281739.802,4656317.395,-4268470.357,-36432.34895,-92171.91399,13438995.58,9555483.046,3225745.239,4697059.381,-4421897.073,-74820.37005,-96102.46117,12785017.63
B,1,2015,138,72,264,25,383015431.2,391173338.5,8157907.273,356600534.7,-26747330.49,10867862.32,1.181598414,5539047.11,2.611938861,6.973755933,0.321791122,8443638.706,-3412595.211,5138474.238,-35365073.3,-1090538.579,-92404.80191,-26378498.95,9157413.484,-3366583.09,5309457.347,-36650505.25,-1109942.846,-87170.13231,-26829509.94
B,1,2016,138,72,264,25,391173338.5,388762565.3,-2410773.214,345982794.6,-10617740.14,11035536.12,1.220265931,5694360.963,2.32868123,6.586911636,0.318716292,5593442.606,-5710864.547,4800635.153,-13364381.73,-2299956.094,-38755.4672,-11019880.08,5232406.728,-5752703.713,4409379.192,-12311902.24,-2157879.616,-37040.492,-10655147.54
B,1,2017,138,72,264,25,388762565.3,384083434.1,-4679131.151,360911904,14929109.46,11155910.3,1.246908867,5791752.424,2.612122954,6.418723711,0.318960358,2451263.214,-3155540.674,5028515.261,14254869.05,-1022210.649,-128666.8465,17428229.36,1786419.659,-2926070.289,4438643.427,12708274.16,-963760.1337,-114397.3617,14826843.3
B,1,2018,138,72,264,25,384083434.1,377512686.4,-6570747.742,374485123,13573218.94,11125038.57,1.303631192,5921642.762,2.954013972,6.188935054,0.317390635,647802.0854,-4824304.463,4270317.539,15673302.44,-1252959.597,-104255.464,14409902.54,689996.0173,-4462264.089,3982024.671,14602701.18,-1153404.722,-85834.12207,13489185.79
C,0,2002,90,18,200,18,0,307523066.2,0,283737648.8,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,2003,90,18,200,18,307523066.2,313170779.7,5647713.52,271596259.5,-12141389.34,18569277.86,0.53273418,3253547.571,1.600989179,8.984564506,0.407201645,-445029.885,-19168851.34,2336060.092,12074959.31,-722106.4414,-2236204.852,-8161173.109,730457.2475,-25518553.75,3948532.87,11606291.92,-323885.9378,-2584231.692,-14968708.91
C,0,2004,90,18,200,18,313170779.7,311584385.7,-1586393.97,269274462.9,-2321796.55,17980835.9,0.686626293,3307085.329,1.891968156,8.673687604,0.399143793,-1679195.199,-16341897.78,3031132.473,14668635.3,-973863.3177,-1961875.126,-3257063.65,-1274136.277,-15256057.63,4318072.367,12776916.62,-554924.8184,-2331666.809,-4851030.929
C,0,2005,90,18,200,18,311584385.7,304196417.9,-7387967.8,321779833.3,52505370.37,17303476.76,0.400838828,3361083.59,2.294999133,8.350830161,0.393162463,-4858961.811,55443208.5,3118054.047,18293664.57,-1194837.154,-1650768.145,69150360,-1400279.172,35989916.67,4851432.935,15797377.25,-487408.8194,-2245668.482,49990966.44
C,0,2006,90,18,200,18,304196417.9,300199106.7,-3997311.199,297843181.9,-23936651.36,17164056.96,0.632991468,3443284.983,2.614127749,7.807773894,0.386915829,-9772102.77,-26397277.76,3530381.172,12149313.25,-1418104.267,-1643619.758,-23551410.14,-7049478.337,-31143392.72,5011312.076,12487401.08,-1157033.65,-2085459.814,-26559606.7
C,0,2007,90,18,200,18,300199106.7,305286661.9,5087555.168,283470745.4,-14372436.49,18206771.01,0.892530928,3616083.397,2.871548782,7.750933864,0.374183047,1346092.131,-20565751.16,3447090.951,8809140.666,40508.54945,-1742306.964,-8665225.83,-5647307.765,-3989383.217,301889.9563,-3101470.876,-1240024.239,-696140.3463,-31873877.83
C,0,2008,90,18,200,18,305286661.9,321418546.8,16131884.94,297021647.8,13550902.4,18097010.31,0.968096388,3573293.611,3.318245862,7.748085108,0.37088734,1258237.015,-3376454.655,1017013.745,15080390.36,42969.75895,-1148497.278,12873658.94,1397141.949,-1846160.19,1205266.617,13912834.87,54367.89365,-1172548.738,12346966.72
C,0,2009,90,18,200,18,321418546.8,296409088.2,-25009458.6,260189665.8,-36831982.09,18053177.34,0.985494001,3576431.357,2.421924915,7.86174616,0.362548034,-289480.2318,-7077366.085,-1892171.437,-31337285.02,810362.4168,-1276264.984,-41062205.34,50233.93419,-5071460.316,-1640445.976,-29756472.77,890840.5524,-1304677.51,-38217057.1
C,0,2010,90,18,200,18,296409088.2,290974503.1,-5434585.165,286538594.9,26348929.12,18022028.41,0.777262953,3657979.85,2.858838048,8.276804883,0.351526483,-105088.3022,19955630.25,2868984.664,16256652.31,2117981.667,-1152433.109,39941727.48,-190115.6929,8403597.156,2868779.138,14775157.6,1778003.328,-1286492.411,24908335.86
C,0,2011,90,18,200,18,290974503.1,304043279.8,13068776.7,307089195.5,20550600.58,17442301.95,0.803314669,3664766.333,3.592859281,8.637220536,0.343334259,-1969633.074,-3190097.053,2071342.848,23293411.69,1832357.337,-803825.1407,21233556.6,-1720214.693,-2493107.788,1908308.196,21988302.88,1638690.899,-771378.9163,19792682.18
C,0,2012,90,18,200,18,304043279.8,315280221.5,11236941.72,323299574.1,16210378.65,16687894.07,0.727136599,3689125.791,3.710171597,8.563456994,0.341026377,-2989136.472,16271296.45,2884749.472,3337762.633,-221284.9678,-358036.6301,18925350.48,-3087445.602,13669379.97,2859984.691,3326307.582,-197025.3011,-360822.6959,15847042.75
C,0,2013,90,18,200,18,315280221.5,303375788.4,-11904433.09,315156959,-8142615.1,16457947.09,0.784059111,3668455.35,3.592128101,8.305029659,0.340572631,657888.8371,-6643850.939,3469014.323,-3453131.349,-1403948.704,-425307.4094,-7799335.242,655185.6962,-6893728.051,3526278.012,-3533112.354,-1477454.455,-419783.9484,-8557200.672
C,0,2014,90,18,200,18,303375788.4,298875893,-4499895.43,316117646.7,960687.6842,16755664.65,0.790966603,3722611.379,3.455836414,8.47263721,0.338542846,1762586.762,-987102.4715,3848869.56,-4146480.029,1053436.504,-333357.0196,1197953.306,1710944.522,-1073526.181,3759366.318,-4135414.447,1024097.181,-324779.709,642386.0039
C,0,2015,90,18,200,18,298875893,293305630.9,-5570262.09,293328228.1,-22789418.54,17461895.13,0.784599786,3758139.142,2.578585876,8.150843755,0.340365505,4235793.311,1337032.533,3746361.873,-27986098.91,-1503951.178,-317684.4394,-20488546.81,4548713.02,1682378.319,4036635.95,-31188193.96,-1538223.653,-330728.2073,-23136323.78
C,0,2016,90,18,200,18,293305630.9,284590272.8,-8715358.09,290848708.7,-2479519.469,18177856.38,0.785897968,3806310.783,2.306197555,8.122613413,0.343633685,4547317.885,542113.1264,3317799.062,-10230674.96,-223130.9082,-248329.8243,-2294905.621,5196669.417,488236.0282,3936931.362,-11526644.6,-272961.8986,-301749.7766,-2847857.72
C,0,2017,90,18,200,18,284590272.8,269989756,-14600516.76,302570493.8,11721785.11,18539438.06,0.807352048,3860189.265,2.576203065,7.806774149,0.341813828,2043538.924,-2189388.026,3556610.238,10186402.58,-1663558.431,-337887.8636,11595717.43,1904049.39,-2429392.336,3651745.194,10539610.75,-1616135.483,-328092.4102,11400490.92
C,0,2018,90,18,200,18,269989756,236268380.3,-33721375.76,281362388.9,-21208104.85,17102087.66,4.527330422,3906496.957,2.926538537,7.512345067,0.341700481,-16798762.15,-29039304.75,3020041.635,11073442.12,-1210022.975,-291832.5252,-33246438.64,-12346940.35,-22551389.58,3344542.038,11868870.88,-1214979.681,-308208.1554,-21537667.84
C,1,2002,20,4,46,4,0,374856.6,0,1000047.661,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,2003,20,4,46,4,374856.6,632413.795,257557.195,993569.3145,-6478.346224,218183.1781,2.209117462,5853311.958,1.545995909,7.590071595,0.241153823,20694.92291,-24113.84663,2249.447097,13169.86562,-197.1675543,-274.3899289,11528.83152,-10628.16587,-29659.68377,3864.957696,30035.80191,159.0838604,-250.3400463,-6486.97668
C,1,2004,20,4,46,4,632413.795,1367863.382,735449.5875,1754155.637,760586.3222,138130.4364,0.881983682,4463326.774,1.844546299,7.449990714,0.212112355,9422.365158,142537.3992,13912.89666,32861.52645,-3392.102205,-2237.490815,193104.5945,24994.19735,682965.5059,9178.56758,45118.21354,-787.2703038,-882.8919489,761106.5292
C,1,2005,20,4,46,4,1367863.382,2303418.69,935555.3075,2461940.752,707785.1155,416817.2892,0.440728468,5662283.902,2.265337533,7.466072016,0.232426563,253995.0613,108016.4942,11797.91533,87557.6437,-1723.999872,-1438.547851,458204.5668,419533.6807,153778.757,13404.71249,122500.7827,-523.7493291,-909.0680616,707559.7647
C,1,2006,20,4,46,4,2303418.69,2887907.098,584488.408,2437534.081,-24406.67124,516563.7259,0.554838501,5929301.51,2.551178537,7.471351026,0.235772317,78341.65632,-190955.4906,18397.72591,88051.70306,-2088.585959,-2296.307148,-10549.29847,224466.9445,-494912.9125,27642.14912,217252.1992,3309.282251,-2164.333747,-25666.74729
C,1,2007,30,6,67,6,2887907.098,4367867.417,-2296.17,6020084.713,43147.2812,551834.8606,0.570879084,6011731.796,2.814541372,7.558918089,0.240193411,20848.41027,-57331.49522,-7376.922549,93226.09591,1267.620293,2416.370389,53050.07909,17057.14687,-46903.51589,-6335.075019,76324.39721,930.0681393,2074.259884,44920.48744
C,1,2008,30,6,67,6,4367867.417,7217702.087,2849834.67,8167638.469,2147553.757,555324.7769,0.751890193,4444836.827,3.225512513,8.282874442,0.293446999,585638.3989,-137627.7268,58723.94138,218599.4455,35048.93429,-33317.8531,727065.1402,1775236.913,-130383.9991,207098.4781,330130.3954,61033.03349,-95561.0641,1891496.517
C,1,2009,30,6,67,6,7217702.087,7336788.377,119086.29,7355780.304,-811858.1646,696208.1672,0.872473667,3111443.187,2.292764653,9.332175129,0.325128531,128520.3362,-145973.6496,59037.08446,-739152.2344,84074.82644,-62934.65443,-676428.2913,165545.9478,-189812.0527,78000.15732,-891831.0495,104787.1867,-78548.35418,-910005.8568
C,1,2010,30,6,67,6,7336788.377,8621796.648,1285008.271,8134903.211,779122.9061,771258.3309,0.836911131,3124265.813,2.72923225,9.718151736,0.32544125,209562.8992,72323.09193,-21220.24051,412722.4723,48661.77819,5624.427916,727674.4291,248020.5485,75152.57024,-17683.34693,420440.5835,49853.42286,3339.128018,780340.4924
C,1,2011,30,6,67,6,8621796.648,9264505.126,642708.478,8828217.699,693314.4879,769158.444,0.852279395,2956319.48,3.454335622,10.18617323,0.322542606,-91317.45781,36953.66631,52342.51266,705658.3559,56680.50282,-38349.89156,721967.6883,-56041.44993,-154346.7998,71919.36545,803642.0563,70008.66888,-41867.35298,637415.9961
C,1,2012,30,6,67,6,9264505.126,9822162.098,557656.972,9018419.456,190201.7572,735080.2072,0.778330413,2903154.213,3.524912756,9.900936508,0.326702817,-132614.7769,259412.7929,78575.40162,66810.69586,-52669.356,3524.915097,223039.6725,-128098.2813,235938.0526,69151.87509,58222.26366,-48339.00857,3326.855732,193315.4359
C,1,2013,30,6,67,6,9822162.098,11147190.59,1325028.495,9075774.087,57354.63083,768855.9025,0.798529225,2866380.163,3.409930785,10.45109598,0.324673231,73804.91307,-136700.691,167696.3474,-108124.2696,85457.53789,-28133.13947,54000.69827,68120.26139,-118030.0477,153993.5395,-99189.84896,78153.95572,-25693.22913,33893.75292
C,1,2014,30,6,67,6,11147190.59,10083015.75,-1064174.845,9048626.062,-27148.02416,898974.6115,0.882519356,2728926.236,3.252710731,10.21427637,0.326770195,477846.1918,-368756.7218,119914.4386,-170151.8911,-57165.45175,-8994.558093,-7307.992373,168032.1352,-136536.862,49030.93146,-79433.92638,-24402.77778,-3837.524656,-29115.75654
C,1,2015,30,6,67,6,10083015.75,9970157.935,-112857.813,7956229.753,-1092396.309,832478.8311,0.872504623,2913779.666,2.289357599,9.707352551,0.32482963,-181618.8565,45472.75548,84240.01648,-1083429.746,-74981.19814,5324.217176,-1204992.812,-161811.4108,28688.04259,76465.89766,-972785.9374,-67724.25646,4771.355005,-1088153.922
C,1,2016,30,6,67,6,9970157.935,10528154.63,557996.693,8371936.165,415706.4123,1002856.099,0.853783561,2972905.841,2.064097932,10.46061778,0.324263183,572846.3725,60164.41174,37448.92897,-308276.0496,127586.2051,1771.763094,491541.6318,467191.0737,55857.49174,29297.4658,-243587.9062,105510.4085,1437.878731,416869.197
C,1,2017,30,6,67,6,10528154.63,11477864.48,949709.855,9112203.816,740267.6503,1090673.778,0.786856026,2833347.708,2.327048449,9.700203114,0.327603144,260549.9016,355609.2318,51284.48915,395892.2117,-146570.0184,1876.838774,918642.6547,208557.697,285434.4876,42400.85737,320713.2033,-118336.776,1498.181066,741458.4174
C,1,2018,30,6,67,6,11477864.48,11304085.31,-173779.176,9365098.802,252894.9864,1023759.083,0.753251806,3132602.874,2.621002601,9.171303319,0.323124912,-136446.6418,13039.59242,60741.94494,425464.3514,-82060.96486,1464.204879,282202.487,-86546.22579,29158.24968,49739.05386,321627.8218,-62604.92388,1521.010744,254304.3464
D,0,2002,196,84,889,81,0,47290855.1,0,45193730.35,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,0,2003,217,93,983,90,47290855.1,52314133.23,3530214.131,50767708.71,4343658.39,2346673.473,0.543090627,496514.8344,1.57629754,6.329273598,0.145865466,3666215.527,-1736097.432,1227783.662,1792654.837,101383.5497,-239625.7886,4812314.355,3749519.835,-2160349.71,1182461.206,1789214.147,25403.88346,-242590.9714,4073288.178
D,0,2004,259,111,1176,108,52314133.23,68752196.16,1790078.84,71145427.51,5796751.975,2361184.457,0.558098768,504555.958,1.867120112,6.600177428,0.142656324,65083.50224,1086296.357,1484785.279,2565118.772,49864.80021,-239547.3906,5011601.319,300289.0955,1632737.839,1519579.455,2592703.976,15148.22206,-263706.6134,5491749.297
D,0,2005,280,120,1274,117,68752196.16,77238084.2,5639845.043,80064227.07,5848793.84,2452939.65,0.596903628,496831.0301,2.29539507,6.706389946,0.143256298,692266.2003,-1673502.715,2099853.172,4365324.772,207807.7666,-302837.7316,5388911.464,1124086.146,-2159425.248,2280032.567,4759790.033,192295.7573,-347985.4158,5432707.517
D,0,2006,343,147,1565,144,77238084.2,92797178.34,5933975.137,97415352.73,6183883.372,2436405.418,0.69098465,512847.4235,2.589474316,6.806822913,0.135126708,13228201.82,-1598242.518,2619268.745,2976550.433,-31659.642,-352862.8339,16841256,1760946.235,-621188.4284,2481429.564,2800342.304,110698.1054,-348344.409,5744044.454
D,0,2007,364,156,1664,153,92797178.34,101398325.6,4526658.822,107194281,5607063.196,2337122.005,0.656564219,489880.4362,2.830088712,7.273331294,0.131883083,1548409.836,-1269367.97,1096240.673,2665509.239,771208.4603,-176279.737,4635720.502,1802003.107,-1098541.288,1294744.352,2935465.086,859083.3634,-185691.4236,5406344.697
D,0,2008,364,156,1664,153,101398325.6,108834078.4,7435752.865,110386287.8,3192006.764,2273476.72,0.679108783,496723.3893,3.286170022,7.043849379,0.125635389,-177013.6544,-1884701.024,346455.1024,5176581.882,-384631.0872,-86964.47508,2989726.745,-241512.7016,-1902657.636,371502.5639,5393588.14,-340586.2808,-88327.32201,3101394.778
D,0,2009,364,156,1664,153,108834078.4,106622808.2,-2211270.184,98715096.26,-11671191.53,2398940.773,0.71344132,490869.5688,2.377026895,7.307516711,0.123839716,1230216.997,-1656324.832,-596807.625,-10881628.41,495520.5179,-119959.4693,-11528982.82,843247.6583,-1487830.662,-582712.2495,-10773269.09,439639.3983,-110266.5756,-11775701.22
D,0,2010,371,159,1698,156,106622808.2,107389608.6,729502.4729,105060451.1,6183260.83,2387029.85,0.709085125,492571.9535,2.818782712,7.602171434,0.122189194,-313815.0191,3635.925762,620330.1589,5895223.331,558400.8915,-171781.3271,6591993.961,-1272878.387,300559.5009,669040.0234,6054729.737,596609.319,-164799.3635,5920424.673
D,0,2011,371,159,1698,156,107389608.6,113825663.3,6436054.741,114638756.4,9578305.395,2438454.373,0.715423152,498346.1924,3.557480691,7.60368765,0.120936099,496798.0808,-8982.781841,463540.2212,8737574.851,-21329.40193,-78627.74951,9588973.22,692513.0897,171488.2319,427457.632,8184719.638,180823.742,-78696.93961,9501113.229
D,0,2012,371,159,1698,156,113825663.3,117128061.1,3302397.747,116631767.1,1993010.623,2431720.197,0.716044324,502305.7224,3.656891114,7.696736281,0.120746642,-152161.1009,807889.6958,628768.1848,1079807.709,186007.2193,-46933.73614,2503377.972,-161505.5227,288165.7704,623788.0868,1056500.932,236867.2396,-50805.88313,1945460.833
D,0,2013,371,159,1698,156,117128061.1,116874994.1,-253067.0109,114125598.5,-2506168.523,2422814.812,0.759336736,505295.0682,3.557042549,7.483640325,0.12076675,110633.1235,-1815667.582,801628.527,-1123538.058,-412458.6381,475.4878605,-2438927.14,205514.3398,-2034638.914,819153.8675,-1164354.451,-328680.8074,-3162.558168,-2532735.153
D,0,2014,371,159,1698,156,116874994.1,117734701.3,859707.2759,114018356.6,-107241.9824,2480187.769,0.760549147,509194.224,3.420644949,7.412629176,0.120448175,988049.1536,-74035.89618,736756.2071,-1571249.653,-120506.4542,-40289.95098,-81276.59373,882193.6124,-111890.4646,618596.2466,-1375129.034,-75466.09421,-45546.24827,-130665.4936
D,0,2015,371,159,1698,156,117734701.3,110909387.7,-6825313.592,101498120.6,-12520235.97,2531675.894,0.802986059,511709.6052,2.477127419,7.224847805,0.119248628,583863.9384,-1982784.692,802228.5327,-11871163.6,-333930.5571,-49469.58524,-12851255.97,558704.1188,-1899787.405,762988.6488,-11573309.76,-322052.7726,-46778.80049,-12565348.78
D,0,2016,371,159,1698,156,110909387.7,104404601,-6504786.752,98653423.17,-2844697.427,2586437.963,0.832113892,516991.8769,2.229468476,7.467693119,0.11853544,501181.9212,-1233083.549,802161.9649,-3482089.379,450047.2492,-25075.05632,-2986856.849,491911.0942,-1285108.526,713257.275,-3207370.502,463683.7271,-21070.49454,-2860421.195
D,0,2017,371,159,1698,156,104404601,101726810,-2677790.967,102251028.4,3597605.194,2617515.974,0.844697504,521317.367,2.493044674,7.228736475,0.118133082,363264.5,-412848.0842,727861.6279,3678334.409,-399400.4394,-42482.12947,3914729.884,284740.2648,-356898.9873,696377.6278,3436484.036,-420738.9505,-42358.79723,3557123.985
D,0,2018,371,159,1698,156,101726810,99094296.63,-2632513.393,106459811.5,4208783.125,2707619.441,0.862951515,533016.6633,2.793923859,7.098682799,0.116814058,125325.8518,-321925.1465,691361.3496,3749231.68,-194701.1515,-36133.86405,4013158.719,169975.6387,-166891.9725,675858.1655,3738865.685,-172664.0839,-36360.30829,4166950.835
E,0,2002,120,90,917,82,0,63806408.38,0,55870907.62,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E,0,2003,144,108,1120,100,63806408.38,72595616.23,2690673.987,68700636.82,6611494.538,4286107.177,0.679946103,1070845.472,1.598764532,5.698844981,0.114911194,2003289.344,407815.7513,1635092.915,2570093.048,392327.7708,-230479.7502,6778139.079,1997425.28,671032.2046,1481429.497,2345127.163,313479.1478,-196998.7531,6435955.104
E,0,2004,152,114,1187,106,72595616.23,79416902.62,-210705.6075,76979721.3,3077405.249,3927813.576,0.729084153,1052848.332,1.897272097,6.147404602,0.104711547,-2307857.819,-883739.5787,1942670.648,3604812.381,329728.5704,-227705.162,2457909.04,-2018481.835,-279584.5535,1826232.252,3460031.712,297915.2892,-208707.6156,2855767.105
E,0,2005,172,129,1355,121,79416902.62,90564420.85,7361777.973,91106974.96,10214756.06,3899149.773,0.688887317,1098406.385,2.320593039,6.494280771,0.100603875,857225.5901,14106.40142,2285687.475,5020469.764,191002.5313,-234306.6721,8134185.089,2024979.189,1375032.952,2070048.917,4605790.771,365873.304,-226969.0702,9978386.888
