CLUSTER_APTA_HML,RAIL_FLAG,Year,CBSA,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_TOTAL_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_APTA,CLUSTER_GT,BUS_FLAG,POP_EMP,HH_EMP,TSD_POP_PCT,YEARS_SINCE_2002,YEARS_2002_2010,YEARS_AFTER_2010,YEARS_2002_2014,YEARS_AFTER_2014,YEARS_SINCE_2002_BUS,YEARS_SINCE_2002_RAIL,YEARS_2002_2010_BUS,YEARS_AFTER_2010_BUS,YEARS_2002_2010_RAIL,YEARS_AFTER_2010_RAIL,YEARS_2002_2014_BUS,YEARS_AFTER_2014_BUS,YEARS_2002_2014_RAIL,YEARS_AFTER_2014_RAIL
2,1,2006,335900,67624686.174,16700011.0926,67624686.174,16700011.0926,976610.0786,54475071.0,74.14795379,17501530427,21068161.0,13037192.0,5723793.0,282211.0,282580.0,274524.0,312884.0,20670391.0,131.1,87.5,881.3000000000002,275.2,690.1,134.7,8072008.0,610255.0,2813883.0,3155695.0,1068988.0,423187.0,82.76,558614.0,730142.0,376.59999999999997,519.8,203.6,529741.24,10065589.42,10595330.67,53.00000000000001,1047.0,28.92,564000.0,5260583.0,200.34,13.75,22151,0,0,68093838.75,353225.0,343155.0,391105.0,698267.5,912677.5,36.15,92.684942247,0,0,0,18140.0,2019.0,1.0,0,0,0,0.0,0.0,0.0,0.0,38281122,0.0,0.0,0.0,0.0,-23815434.5,0.0,0.0,0.0,0.0,-669242.75,0.0,0.0,0.0,0.0,-52850050,0.0,0.0,0.0,0.0,-223.52029039999996,0.0,0.0,0.0,0.0,-242,67624686.174,6343863.893,1.099474947,121.65764090700002,-2187591120,16700011.0926,1137735.8467,0.49647846900000003,51.91414048200001,2993053074,976610.0786,205818.61740000002,1.1978886480000002,191.273815198,230646737.19999996,54475071.0,11719111.0,4.595171046999999,2533.66927659,-53729965850,92.684942247,61.753948065,3.212208095,1733.081352154,-260.58666259999995,200.34,-8.919999999999998,-0.701763559,-33.858151867000004,-682,247,21,0,31133750.419999994,18137597.42,2.991623818293094,44,44,0,44,0,0,44,0,0,44,0,0,0,44,0
2,1,2007,445120,73782658.91190001,19336424.4258,73782658.91190001,19336424.4258,1105070.101,62269522.0,44.452354191999994,19962808604,24277952.0,15005965.0,6709773.0,321824.0,370726.0,356206.0,417441.0,23799323.0,162.2,111.8,1125.6999999999998,344.50000000000006,882.7,172.80000000000004,9280387.0,681884.0,3240329.0,3613037.0,1253861.0,491276.0,100.25999999999998,736446.0,974586.0,455.5,665.2,279.3,627494.4199999999,11632332.5,12259826.91,67.83,1332.17,39.86,631123.2,5877885.0,291.87,16.940000000000005,28193,0,0,75346121.61999999,448578.45999999996,431009.26,505103.61,891099.6599999999,1179249.06,48.2306,53.787348578,0,0,0,22170.0,2019.0,1.0,0,0,0,0.0,0.0,0.0,0.0,48721428,0.0,0.0,0.0,0.0,-30310553.0,0.0,0.0,0.0,0.0,-851763.5,0.0,0.0,0.0,0.0,-67263700,0.0,0.0,0.0,0.0,-284.48036959999996,0.0,0.0,0.0,0.0,-308,73782658.91190001,4339996.2489,2.876387861,1899.873211393,-2784206880,19336424.4258,1670998.6766,3.4227506659999998,1863.8331595320003,3809340276,1105070.101,76159.4014,1.6890210779999995,298.375827527,293550392.79999995,62269522.0,1764685.0,-1.9426733750000003,44.464557682000006,-68383592900,53.787348578,-60.626937248,-2.150567445,-28.039094887000008,-331.6557523999999,291.87,18.039999999999996,1.734815945,457.48315343300004,-868,315,27,0,35910284.5,20912719.5,3.565816430324511,70,70,0,70,0,0,70,0,0,70,0,0,0,70,0
2,1,2008,445120,87176871.4492,23212158.9418,87176871.4492,23212158.9418,1327417.1291999999,76925012.0,35.95151680400001,19962808604,24488276.0,15224262.0,6713275.0,340925.0,380056.0,364655.0,424080.0,24017980.0,169.60000000000002,115.00000000000001,1115.5,341.9,883.1999999999999,174.9,9330907.0,706751.0,3268279.0,3619733.0,1244925.0,491219.0,105.79999999999998,755429.0,992161.0,450.1,653.3,296.59999999999997,797926.3300000001,11506109.58,12304035.92,87.3,1312.7,46.269999999999996,631123.2,5851636.0,284.05999999999995,16.38,28193,0,0,90002264.04,444665.51999999996,426646.3500000001,496173.6,883851.9300000002,1160828.37,54.135899999999985,42.063274659,0,0,0,22170.0,2019.0,1.0,0,0,0,0.0,0.0,0.0,0.0,48721428,0.0,0.0,0.0,0.0,-30310553.0,0.0,0.0,0.0,0.0,-851763.5,0.0,0.0,0.0,0.0,-67263700,0.0,0.0,0.0,0.0,-284.48036959999996,0.0,0.0,0.0,0.0,-308,87176871.4492,13394212.5378,6.550615903000001,1735.2847697480006,-2784206880,23212158.9418,3875734.516,4.613082065,1160.8950369259999,3809340276,1327417.1291999999,222347.0282,4.787059612999999,1555.8162092590003,293550392.79999995,76925012.0,14655490.0,3.0181551980000005,inf,-68383592900,42.063274659,-11.724073918999999,-1.7043987240000005,inf,-331.6557523999999,284.05999999999995,-7.81,-0.17497256500000002,-7.725595858000013,-868,315,27,0,35994385.58,20837016.58,3.489995817429398,84,84,0,84,0,0,84,0,0,84,0,0,0,84,0
2,1,2009,455860,78474456.007,24095565.765100002,78474456.007,24095565.765100002,1381289.6232,83892609.0,44.707660159,20611778373,25538341.0,15764616.0,7042420.0,357708.0,388913.0,371751.0,439963.0,25061626.0,200.8,130.0,1169.1999999999998,365.6,944.8000000000001,189.60000000000002,9716241.0,748165.0,3461234.0,3740150.0,1269056.0,497636.0,111.80000000000001,767714.0,1018944.0,514.3,693.8,291.90000000000003,1325666.9100000001,11361413.75,12687080.67,145.67000000000002,1354.3300000000002,35.79,659212.7999999999,6076124.0,331.09999999999997,17.549999999999997,30207,0,0,98154352.53000002,455028.21,434948.67000000004,514756.70999999996,898225.3799999999,1192164.4799999997,41.8743,52.30796238699999,0,0,0,24185.0,2019.0,1.0,0,0,0,0.0,0.0,0.0,0.0,52201530,0.0,0.0,0.0,0.0,-32475592.5,0.0,0.0,0.0,0.0,-912603.75,0.0,0.0,0.0,0.0,-72068250,0.0,0.0,0.0,0.0,-304.800396,0.0,0.0,0.0,0.0,-330,78474456.007,-10053502.4422,-1.30409245,-116.36670405899999,-2983078800,24095565.765100002,69521.82330000005,-0.866454655,-60.89052597,4081436010,1381289.6232,33765.49399999999,-1.2140037699999997,-83.97560335700003,314518277.99999994,83892609.0,4297868.0,0.998463235,141.37334002000003,-73268135250,52.30796238699999,7.9327841050000005,2.302555685,289.745435092,-355.3454489999999,331.09999999999997,6.56,0.346730944,36.786786826,-930,337,29,0,36899754.75,21077654.75,3.7253328626003523,105,105,0,105,0,0,105,0,0,105,0,0,0,105,0
2,1,2010,455860,74495052.8984,25200678.6708,74495052.8984,25200678.6708,1415695.8697000002,81774224.0,35.969365717,20611778373,25577963.0,15782547.0,7002732.0,357113.0,386640.0,370730.0,442927.0,25101312.0,0.0,0.0,0.0,362.1,945.3,192.60000000000002,9801069.0,776323.0,3526857.0,3758426.0,1249592.0,489871.0,115.42,760870.0,1006731.0,520.8,688.0,291.2,1353357.02,11553700.9,12907057.93,150.31,1349.69,42.44,659212.7999999999,6046724.0,304.14,17.25,30207,0,0,94040357.60000001,444636.0,426339.5,509366.05,875000.5,1157740.65,48.806000000000004,41.364770569,0,0,0,24185.0,2019.0,1.0,0,0,0,0.0,0.0,0.0,0.0,52201530,0.0,0.0,0.0,0.0,-32475592.5,0.0,0.0,0.0,0.0,-912603.75,0.0,0.0,0.0,0.0,-72068250,0.0,0.0,0.0,0.0,-304.800396,0.0,0.0,0.0,0.0,-330,74495052.8984,-3979403.1086,0.5540660900000002,72.88469777,-2983078800,25200678.6708,1105112.9057,3.466345758,652.907872761,4081436010,1415695.8697000002,34406.2465,4.489775972,906.8895006509998,314518277.99999994,81774224.0,-2118385.0,-0.868617361,-69.881457743,-73268135250,41.364770569,-10.943191817999999,-1.681310544,-131.90454663,-355.3454489999999,304.14,-26.959999999999997,-1.022353976,-77.843748011,-930,337,29,0,37131663.9,21354769.9,3.6793320808031456,120,120,0,120,0,0,120,0,0,120,0,0,0,120,0
2,1,2011,503120,79252400.5986,27041036.0186,79252400.5986,27041036.0186,1518233.5145,89022770.0,36.114182882,21946777721,27416664.0,16655499.0,7743155.0,414468.0,417272.0,394952.0,479910.0,26890880.0,0.0,0.0,0.0,381.79999999999995,1009.9,208.30000000000004,10419104.0,851346.0,3749874.0,3965098.0,1331622.0,521164.0,129.16000000000003,817539.0,1099439.0,560.0,713.9999999999999,326.0,1271460.25,12435472.83,13706933.09,145.48999999999998,1454.5099999999998,57.07,709529.6,6425820.0,347.35,17.92000000000001,32221,0,0,99705502.4,467344.6399999999,442346.23999999993,537499.2,915643.6799999998,1231371.68,63.91839999999999,40.447884834,0,0,0,26203.0,2019.0,1.0,0,0,0,0.0,0.0,0.0,0.0,55681632,0.0,0.0,0.0,0.0,-34640632.0,0.0,0.0,0.0,0.0,-973444.0,0.0,0.0,0.0,0.0,-76872800,0.0,0.0,0.0,0.0,-325.1204224,0.0,0.0,0.0,0.0,-352,79252400.5986,4118316.7002,0.7760708550000001,88.99155483400003,-3181950720,27041036.0186,1683399.3478,0.594736828,131.856305773,4353531744,1518233.5145,90408.6448,-0.528644476,-25.132855399999997,335486163.1999999,89022770.0,7248546.0,1.042254543,117.28847871799998,-78152677600,40.447884834,-0.9168857349999999,-0.13031516800000004,-1.254759760999999,-379.0351455999999,347.35,30.269999999999996,1.1245094310000001,156.914981108,-992,359,31,0,39852136.83,22854576.83,3.871286143899013,144,128,16,144,0,0,144,0,0,128,16,0,0,144,0
2,1,2012,503120,85426704.2314,29823275.9498,85426704.2314,29823275.9498,1636960.8287,95341652.0,36.739006151999995,21946777721,27601697.0,16802584.0,7768291.0,418475.0,423624.0,399654.0,486837.0,27072472.0,0.0,0.0,0.0,377.2,1007.0999999999998,215.7,10493002.0,864768.0,3752327.0,3968143.0,1362577.0,545187.0,126.79999999999998,831386.0,1121184.0,552.4000000000001,708.0999999999999,339.49999999999994,1122608.84,12612317.06,13734925.91,129.64,1470.3600000000001,58.79,709529.6,6440407.0,344.94,17.44,32221,0,0,103922400.68000002,461750.16000000003,435622.8599999999,530652.33,906210.74,1222090.56,64.0811,40.045516708,0,0,0,26203.0,2019.0,2.0,0,0,0,0.0,0.0,0.0,0.0,55681632,0.0,0.0,0.0,0.0,-34640632.0,0.0,0.0,0.0,0.0,-973444.0,0.0,0.0,0.0,0.0,-76872800,0.0,0.0,0.0,0.0,-325.1204224,0.0,0.0,0.0,0.0,-352,85426704.2314,6174303.6328,1.7730042080000001,274.26344898499997,-3181950720,29823275.9498,2782239.9312,1.6341990819999999,225.367285239,4353531744,1636960.8287,118727.3142,1.774112004,242.57415406400003,335486163.1999999,95341652.0,6318882.0,-0.2108160979999999,inf,-78152677600,40.045516708,-0.40236812600000005,-1.4417139190000001,inf,-379.0351455999999,344.94,-2.41,-0.1408979989999999,-11.115809093,-992,359,31,0,40214014.059999995,23105319.060000002,3.8564479373750347,160,128,32,160,0,0,160,0,0,128,32,0,0,160,0
2,1,2013,503120,89532577.0204,34939181.6562,89532577.0204,34939181.6562,1846991.9827,107874143.0,38.63907526199999,21946777721,28296875.0,17179759.0,7980946.0,431008.0,431762.0,407887.0,489990.0,27749412.0,241.8,145.90000000000003,1212.3000000000002,372.5,1004.0999999999999,223.4,10750986.0,872314.0,3812618.0,4087236.0,1417547.0,561271.0,127.21,848432.0,1149340.0,534.3,713.2,352.5,1031523.8300000001,12778318.57,13809842.42,117.32000000000001,1482.6799999999998,57.11,709529.6,6466775.0,333.66,17.28,32221,4,0,116504074.44,466302.9600000001,440517.96,529189.2,916306.56,1241287.2,61.678799999999995,41.730201281,0,0,0,26203.0,2019.0,4.0,0,0,0,0.0,0.0,0.0,0.0,55681632,0.0,0.0,0.0,0.0,-34640632.0,0.0,0.0,0.0,0.0,-973444.0,0.0,0.0,0.0,0.0,-76872800,0.0,0.0,0.0,0.0,-325.1204224,0.0,0.0,0.0,0.0,-352,89532577.0204,4105872.789,0.6518309720000001,82.358784737,-3181950720,34939181.6562,5115905.7064000005,1.0389694509999998,125.38005346199999,4353531744,1846991.9827,210031.15399999998,1.4163081110000002,164.479660907,335486163.1999999,107874143.0,12600487.0,1.4132037200000003,161.532739048,-78152677600,41.730201281,1.7630465710000003,0.785319326,102.40407971699999,-379.0351455999999,333.66,-11.28,-0.37696577299999995,-33.056579299999996,-992,359,31,0,41075193.57,23529304.57,3.8526320046950873,176,128,48,176,0,0,176,0,0,128,48,0,0,176,0
2,1,2014,585920,89518730.7639,35999870.1974,89518730.7639,35999870.1974,1762575.0596,109385150.0,42.862399761000006,24396393810,31861480.0,18552086.0,9377642.0,648334.0,488153.0,458331.0,552714.0,31247092.0,277.4,164.89999999999998,1357.6000000000001,412.90000000000003,1125.6000000000001,261.5,12030265.0,955516.0,4286628.0,4571164.0,1586419.0,630538.0,141.30999999999997,961925.0,1317804.0,597.5999999999999,796.3999999999999,405.99999999999994,989351.2400000001,14547861.76,15537213.0,113.27000000000001,1686.7299999999998,62.10000000000001,773843.2,7003557.0,374.36,19.080000000000002,36248,17,5,115948259.0,517442.18000000005,485830.86,585876.84,1019640.5000000001,1396872.2399999998,65.826,45.434143747,0,0,0,30235.0,2019.0,5.0,0,0,0,0.0,0.0,0.0,0.0,62641836,0.0,0.0,0.0,0.0,-38970711.0,0.0,0.0,0.0,0.0,-1095124.5,0.0,0.0,0.0,0.0,-86481900,0.0,0.0,0.0,0.0,-365.76047520000003,0.0,0.0,0.0,0.0,-396,89518730.7639,-1207868.9396,-0.18076521600000003,-12.594595431999997,-3579694560,35999870.1974,562589.2863,0.29832664400000003,34.875792675,4897723212,1762575.0596,-108167.1421,0.20783779600000005,29.282458762000005,377421933.5999999,109385150.0,1139647.0,0.938343034,138.085167793,-87921762300,45.434143747,3.0653399750000005,0.9319879089999998,139.72323737,-426.4145387999999,374.36,2.0199999999999996,0.08950771599999997,14.156006579999998,-1116,406,34,0,46409341.76000001,26578126.760000005,4.212304724830619,216,144,72,216,0,0,216,0,0,144,72,0,0,216,0
2,1,2015,585920,89090788.1866,36679542.0006,89090788.1866,36679542.0006,1809943.5789,113316544.0,47.80273395100001,24396393810,32189559.0,18631021.0,9463377.0,695008.0,511925.0,482077.0,576304.0,31576231.0,259.59999999999997,160.1,1380.1999999999998,409.09999999999997,1123.0,267.9,12190170.0,948939.0,4295560.0,4667257.0,1606413.0,672001.0,140.43,1000093.0,1350758.0,574.6,801.1,424.29999999999995,835132.32,14803982.91,15639115.25,97.09,1702.91,45.260000000000005,773843.2,7037660.0,372.78,19.080000000000002,36248,18,22,120115536.64,542640.5,511001.62,610882.2399999999,1060098.5800000003,1431803.48,47.97560000000001,50.670897978,162,0,0,30235.0,2019.0,7.0,0,0,0,0.0,0.0,0.0,0.0,62641836,0.0,0.0,0.0,0.0,-38970711.0,0.0,0.0,0.0,0.0,-1095124.5,0.0,0.0,0.0,0.0,-86481900,0.0,0.0,0.0,0.0,-365.76047520000003,0.0,0.0,0.0,0.0,-396,89090788.1866,-427942.57729999995,0.823389506,117.63787346,-3579694560,36679542.0006,679671.8032,1.435112196,208.25768471199999,4897723212,1809943.5789,47368.5193,1.433666719,209.63011956400004,377421933.5999999,113316544.0,3931394.0,2.090926936,inf,-87921762300,50.670897978,5.236754230999999,1.845640079,inf,-426.4145387999999,372.78,-1.5799999999999998,0.00031587999999999755,1.4808208060000032,-1116,406,34,0,46993541.91,26994152.909999996,4.204532730717171,234,144,90,216,18,0,234,0,0,144,90,0,0,216,18
2,1,2016,631200,89293520.039,37521761.9147,89293520.039,37521761.9147,1898567.6974,109711466.0,47.144264642,28192219226,36728789.0,21316315.0,10958616.0,775066.0,591740.0,556323.0,670572.0,36028945.0,264.4,171.20000000000002,1564.5,455.9,1241.6,302.5,13995484.0,1027972.0,4869869.0,5327374.0,1947259.0,823010.0,146.94,1160404.0,1575499.0,600.2,891.2000000000002,508.5999999999999,867546.34,17283189.51,18150735.840000004,97.17,1902.83,44.99999999999999,848723.2,7615038.0,380.45000000000005,21.000000000000007,40276,20,44,115197039.30000001,621327.0000000001,584139.15,704100.6,1218424.2,1654273.9500000002,47.25000000000001,49.501477869999995,368,0,0,34261.0,2019.0,12.0,0,0,0,0.0,0.0,0.0,0.0,69602040,0.0,0.0,0.0,0.0,-43300790.0,0.0,0.0,0.0,0.0,-1216805.0,0.0,0.0,0.0,0.0,-96091000,0.0,0.0,0.0,0.0,-406.40052800000007,0.0,0.0,0.0,0.0,-440,89293520.039,-1527350.1475999998,-0.30522992200000004,-26.223385027,-3977438400,37521761.9147,732225.9140999999,0.36338289900000004,40.535178143,5441914680,1898567.6974,70969.1185,0.5607841980000001,59.607994841,419357703.9999999,109711466.0,-3894697.0,-0.595298554,-50.38723984000001,-97690847000,49.501477869999995,-2.088878864,-0.5197979679999999,-43.408037475,-473.79393199999987,380.45000000000005,-4.51,-0.19644512000000003,-18.561081360000003,-1240,454,38,0,54011978.51,31278673.509999998,4.448388785278883,280,160,120,240,40,0,280,0,0,160,120,0,0,240,40
2,1,2017,631200,87737298.0852,37936110.303399995,87737298.0852,37936110.303399995,1945975.1679999998,111332392.0,46.76163446500001,28192219226,37111137.0,21545372.0,10928826.0,789807.0,608798.0,576784.0,689394.0,36397236.0,260.0,163.5,1576.6000000000001,451.6000000000001,1237.6999999999998,310.7000000000001,14167931.0,1000690.0,4842813.0,5474298.0,1983907.0,866223.0,139.29999999999998,1201755.0,1629172.0,580.2,880.8,539.0000000000001,780498.5800000002,17649666.24,18430164.839999996,87.11999999999999,1912.8799999999999,50.41000000000001,848723.2,7653717.0,377.02000000000004,20.399999999999995,40276,20,64,113559039.84000002,620973.9600000001,588319.6800000002,703181.88,1225790.1000000003,1661755.4400000002,51.4182,47.69686716000001,543,7,0,34261.0,2019.0,15.0,0,0,0,0.0,0.0,0.0,0.0,69602040,0.0,0.0,0.0,0.0,-43300790.0,0.0,0.0,0.0,0.0,-1216805.0,0.0,0.0,0.0,0.0,-96091000,0.0,0.0,0.0,0.0,-406.40052800000007,0.0,0.0,0.0,0.0,-440,87737298.0852,-1556221.9538,0.753050304,114.59098911500004,-3977438400,37936110.303399995,414348.3887,1.871796574,300.21028579499995,5441914680,1945975.1679999998,47407.4706,2.028059132,314.76413934199985,419357703.9999999,111332392.0,1620926.0,0.17131084300000005,37.768598473,-97690847000,47.69686716000001,-1.80461071,-0.928310106,-74.91299960100001,-473.79393199999987,377.02000000000004,-3.4300000000000006,-0.15622991100000003,-13.097828804000002,-1240,454,38,0,54760803.239999995,31817597.239999995,4.4309914711180935,300,160,140,240,60,0,300,0,0,160,140,0,0,240,60
2,1,2018,652540,86474359.4682,38422857.1803,86474359.4682,38422857.1803,2012424.5632000002,111646817.0,47.899130665,28797126776,38314929.0,22231990.75,11053754.25,828479.75,648764.25,619809.0,742943.25,37574803.25,272.19000000000005,169.29999999999998,1658.8400000000001,475.27,1294.53,330.34,14610084.75,988305.0,4909532.0,5699130.75,2079995.25,933121.75,138.30999999999997,1289275.75,1751412.75,596.28,915.4000000000001,588.48,719586.01,18273934.390000004,18993520.400000002,81.85,2018.1499999999999,59.32,0.0,8068526.5,378.24999999999994,21.0,42290,21,88,111646817.0,648764.25,619809.0,742943.25,1289275.75,1751412.75,59.32,47.899130665,633,6,17,36276.0,2019.0,18.0,1893,1013,1504,0.0,0.0,0.0,0.0,73082142,0.0,0.0,0.0,0.0,-45465829.5,0.0,0.0,0.0,0.0,-1277645.25,0.0,0.0,0.0,0.0,-100895550,0.0,0.0,0.0,0.0,-426.7205544000001,0.0,0.0,0.0,0.0,-462,86474359.4682,-1330491.6018000005,0.25268665,52.870163197,-4176310320,38422857.1803,473827.0175,1.049980643,155.581105863,5714010414,2012424.5632000002,64187.241599999994,1.011573806,139.82673573799997,440325589.19999987,111646817.0,314425.0,-0.23031737400000002,-4.549478746000012,-102575389350,47.899130665,0.20226350500000007,-0.952657853,-39.011655376,-497.48362859999986,378.24999999999994,1.4200000000000002,0.036519925,5.592661556000001,-1302,476,41,0,56588863.38999999,32884019.140000004,4.863817360096831,336,168,168,252,84,0,336,0,0,168,168,0,0,252,84
3,0,2002,2578720,139705051.5072,93716874.1976,139705051.5072,93716874.1976,6560833.736500001,91113862.0,97.82286963900002,24199486159,22205902.8441,13940029.86017,6806979.953585003,190309.18751000002,1988119.2033100012,1917763.4689800013,2248022.6095800004,23732501.990000002,1129.2499999999993,786.14,6584.490000000001,2210.7300000000005,5292.8099999999995,996.5100000000002,9766328.099999996,570956.2399999998,3300973.4600000014,3951521.4999999995,1361209.74,581667.0700000002,510.72000000000014,3226494.343959999,4131993.5158699956,3921.980000000002,3837.4800000000005,740.5900000000003,683369.8999999999,12072880.25,12756250.17,459.73,8040.270000000001,117.02999999999993,0.0,3665775.0,1549.2299999999993,119.00000000000018,171290,0,0,127559406.80000003,2783366.88456,2684868.8564800005,3147231.6533300015,4517092.08146,5784790.922140001,163.8419999999998,136.952017504,0,0,0,72614.0,4038.0,2.0,0,0,0,139705051.5072,0.0,0.0,0.0,295808670,93716874.1976,0.0,0.0,0.0,-184028357.5,6560833.736500001,0.0,0.0,0.0,-5171421.25,91113862.0,0.0,0.0,0.0,-408386750,136.952017504,0.0,0.0,0.0,-1727.2022439999978,1549.2299999999993,0.0,0.0,0.0,-1870,0.0,0.0,0.0,0.0,-16904113200,0.0,0.0,0.0,0.0,23128137390,0.0,0.0,0.0,0.0,1782270242.0000026,0.0,0.0,0.0,0.0,-415186099750,0.0,0.0,0.0,0.0,-2013.6242109999982,0.0,0.0,0.0,0.0,-5270,2757,194,85,34278783.094100006,21839208.35,14.11414703930057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,2003,2966140,166610216.21649998,114827384.44060001,166610216.21649998,114827384.44060001,7859041.7234,101839607.0,3371.046790615,28838957434,27346653.4375,16965473.3125,8405660.875,269115.5625,2267972.5,2194801.0,2550419.125,28493712.61999999,1358.5699999999997,910.4099999999997,7531.029999999999,2518.19,6124.280000000001,1157.74,11585803.57,724272.25,3845818.7499999986,4659564.169999999,1656922.869999999,699225.9600000001,618.2200000000003,3874532.25,4976935.6875,4371.100000000001,4460.720000000004,968.3700000000003,852543.9000000001,14301146.19,15153690.08,554.6900000000003,9245.310000000005,156.02999999999994,0.0,4161155.0,1994.5199999999995,134.2600000000002,197484,0,0,139520261.59000003,3107122.3252200005,3006877.3702600007,3494074.2014800003,5308109.182719999,6818401.892180001,213.7611000000004,4618.334103218999,0,0,0,86738.0,4038.0,2.0,0,0,0,166610216.21649998,5907635.534699998,13.255205592999998,3997.8243518450004,341049996,114827384.44060001,7491151.2634000005,14.622823767000007,3793.4930250469993,-212173871.0,7859041.7234,238486.46709999998,8.672635166000003,2978.4702507919997,-5962344.5,101839607.0,-130669.0,4.879587291,4747.264673209997,-470845900,4618.334103218999,-20.845391576000008,-10.050899441999999,1912.0084878419996,-1991.3625871999973,1994.5199999999995,271.94000000000005,5.951133704000001,2752.394828922,-2156,0.0,0.0,0.0,0.0,-19489448160,0.0,0.0,0.0,0.0,26665381932,0.0,0.0,0.0,0.0,2054852749.6000032,0.0,0.0,0.0,0.0,-478685150300,0.0,0.0,0.0,0.0,-2321.5902667999976,0.0,0.0,0.0,0.0,-6076,3177,227,98,41647799.62750001,25886949.760000005,14.997984131606648,98,98,0,98,0,98,0,98,0,0,0,98,0,0,0
