,CLUSTER_GT_8_GROUPS,RAIL_FLAG,Year,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,CLUSTER_APTA_GROUPED,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,GasPrice_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,Total_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_GasPrice_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_Total_FAC_cumsum
139,D,0,2005,280,120,1274,117,68752196.16,77238084.2,5639845.043,80064227.07,5848793.84,2452939.65,0.596903628,496831.0301,2.29539507,6.706389946,0.143256298,692266.2003,-1673502.715,2099853.172,4365324.772,207807.7666,-302837.7316,5388911.464,1124086.146,-2159425.248,2280032.567,4759790.033,192295.7573,-347985.4158,5432707.517000001,4423565.22954,-2323303.79,4812422.113,8723098.381,359056.11650999996,-782010.9108,15212827.138,72814518.97046,79561387.99000001,72425662.087,68514985.819,76879028.08349,78020095.1108,62025257.06200001
140,D,0,2006,343,147,1565,144,77238084.2,92797178.34,5933975.137,97415352.73,6183883.372,2436405.418,0.69098465,512847.4235,2.589474316,6.8068229129999995,0.135126708,13228201.82,-1598242.5180000002,2619268.745,2976550.433,-31659.642000000003,-352862.8339,16841256.0,1760946.235,-621188.4284,2481429.5640000002,2800342.3039999995,110698.1054,-348344.409,5744044.454,17651767.04954,-3921546.308,7431690.858,11699648.814,327396.47451,-1134873.7447,32054083.138,75145411.29046,96718724.648,85365487.48200001,81097529.52600001,92469781.86549,93932052.0847,60743095.20200001
141,D,0,2007,364,156,1664,153,92797178.34,101398325.6,4526658.822,107194281.0,5607063.196,2337122.005,0.656564219,489880.4362,2.830088712,7.273331294,0.131883083,1548409.836,-1269367.97,1096240.673,2665509.239,771208.4603,-176279.737,4635720.502,1802003.1069999998,-1098541.288,1294744.352,2935465.086,859083.3634,-185691.4236,5406344.697000001,19200176.885539997,-5190914.278,8527931.531,14365158.053,1098604.93481,-1311153.4817,36689803.64,82198148.71446,106589239.87799999,92870394.06899999,87033167.54699999,100299720.66519,102709479.0817,64708521.95999999
142,D,0,2008,364,156,1664,153,101398325.6,108834078.4,7435752.865,110386287.8,3192006.764,2273476.72,0.679108783,496723.3893,3.286170022,7.043849379,0.12563538900000001,-177013.6544,-1884701.024,346455.1024,5176581.882,-384631.0872,-86964.47507999999,2989726.745,-241512.7016,-1902657.636,371502.5639,5393588.14,-340586.2808,-88327.32201,3101394.778,19023163.23114,-7075615.302,8874386.633399999,19541739.935,713973.84761,-1398117.95678,39679530.385,89810915.16886,115909693.702,99959691.76660001,89292338.465,108120104.55239001,110232196.35678001,69154548.01500002
143,D,0,2009,364,156,1664,153,108834078.4,106622808.2,-2211270.184,98715096.26,-11671191.53,2398940.773,0.71344132,490869.5688,2.377026895,7.307516711,0.123839716,1230216.997,-1656324.832,-596807.625,-10881628.41,495520.5179,-119959.4693,-11528982.82,843247.6583,-1487830.6619999998,-582712.2495,-10773269.09,439639.3983,-110266.5756,-11775701.22,20253380.22814,-8731940.134,8277579.008399999,8660111.524999999,1209494.36551,-1518077.42608,28150547.564999998,86369427.97186,115354748.334,98345229.19160001,97962696.67500001,105413313.83449,108140885.62608,78472260.635
144,D,0,2010,371,159,1698,156,106622808.2,107389608.6,729502.4729,105060451.1,6183260.83,2387029.85,0.709085125,492571.9535,2.818782712,7.602171434,0.122189194,-313815.0191,3635.925762,620330.1589,5895223.331,558400.8915,-171781.3271,6591993.961,-1272878.387,300559.5009,669040.0234,6054729.737000001,596609.319,-164799.3635,5920424.6729999995,19939565.20904,-8728304.208238,8897909.167299999,14555334.855999999,1767895.2570099998,-1689858.75318,34742541.526,87450043.39096,116117912.808238,98491699.4327,92834273.74399999,105621713.34299,109079467.35317999,72647067.074
145,D,0,2011,371,159,1698,156,107389608.6,113825663.3,6436054.741,114638756.4,9578305.395,2438454.373,0.7154231520000001,498346.1924,3.5574806910000003,7.60368765,0.120936099,496798.0808,-8982.781841,463540.2212,8737574.851,-21329.40193,-78627.74951000001,9588973.22,692513.0897,171488.2319,427457.63200000004,8184719.637999999,180823.742,-78696.93961,9501113.229,20436363.28984,-8737286.990079,9361449.3885,23292909.707,1746565.85508,-1768486.50269,44331514.746,93389300.01016,122562950.290079,104464213.91149999,90532753.593,112079097.44492,115594149.80269,69494148.55399999
146,D,0,2012,371,159,1698,156,113825663.3,117128061.1,3302397.747,116631767.1,1993010.6230000001,2431720.1969999997,0.7160443240000001,502305.7224,3.6568911139999996,7.696736281000001,0.12074664199999999,-152161.1009,807889.6958,628768.1848,1079807.709,186007.2193,-46933.73614,2503377.972,-161505.5227,288165.7704,623788.0868,1056500.932,236867.2396,-50805.88313,1945460.833,20284202.18894,-7929397.294279001,9990217.5733,24372717.415999997,1932573.07438,-1815420.23883,46834892.718,96843858.91105999,125057458.39427899,107137843.52669999,92755343.684,115195488.02562,118943481.33883,70293168.382
147,D,0,2013,371,159,1698,156,117128061.1,116874994.1,-253067.0109,114125598.5,-2506168.523,2422814.812,0.759336736,505295.0682,3.5570425489999997,7.483640325,0.12076675,110633.1235,-1815667.582,801628.527,-1123538.058,-412458.6381,475.48786050000007,-2438927.14,205514.3398,-2034638.914,819153.8675,-1164354.451,-328680.8074,-3162.558168,-2532735.153,20394835.31244,-9745064.876279,10791846.100300001,23249179.358,1520114.43628,-1814944.7509694998,44395965.578,96480158.78755999,126620058.97627899,106083147.9997,93625814.742,115354879.66372,118689938.8509695,72479028.52199998
148,D,0,2014,371,159,1698,156,116874994.1,117734701.3,859707.2759,114018356.6,-107241.9824,2480187.769,0.760549147,509194.224,3.4206449489999997,7.412629176,0.120448175,988049.1536,-74035.89618,736756.2071,-1571249.6530000002,-120506.4542,-40289.95098,-81276.59373,882193.6124,-111890.4646,618596.2466,-1375129.034,-75466.09421,-45546.24827,-130665.4936,21382884.46604,-9819100.772459,11528602.307400001,21677929.705,1399607.98208,-1855234.7019494998,44314688.98427,96351816.83396,127553802.072459,106206098.9926,96056771.595,116335093.31792,119589936.0019495,73420012.31573
149,D,0,2015,371,159,1698,156,117734701.3,110909387.7,-6825313.592,101498120.6,-12520235.97,2531675.894,0.8029860590000001,511709.6052,2.477127419,7.224847805,0.11924862800000001,583863.9384,-1982784.6919999998,802228.5327,-11871163.6,-333930.5571,-49469.58524,-12851255.97,558704.1188,-1899787.405,762988.6488,-11573309.76,-322052.7726,-46778.800489999994,-12565348.78,21966748.40444,-11801885.464459,12330830.840100002,9806766.104999999,1065677.4249800001,-1904704.2871894997,31463433.01427,88942639.29556,122711273.164459,98578556.8599,101102621.595,109843710.27502,112814091.9871895,79445954.68573001
150,D,0,2016,371,159,1698,156,110909387.7,104404601.0,-6504786.752,98653423.17,-2844697.4269999997,2586437.963,0.8321138920000001,516991.8769,2.229468476,7.467693119,0.11853544,501181.9212,-1233083.549,802161.9649,-3482089.3789999997,450047.2492,-25075.05632,-2986856.849,491911.0942,-1285108.5259999998,713257.275,-3207370.502,463683.7271,-21070.49454,-2860421.195,22467930.32564,-13034969.013459,13132992.805000002,6324676.725999999,1515724.67418,-1929779.3435094997,28476576.16527,81936670.67436,117439570.013459,91271608.195,98079924.274,102888876.32582,106334380.3435095,75928024.83473
151,D,0,2017,371,159,1698,156,104404601.0,101726810.0,-2677790.9669999997,102251028.4,3597605.1939999997,2617515.974,0.8446975040000001,521317.367,2.493044674,7.228736475,0.11813308199999999,363264.5,-412848.0842,727861.6279,3678334.409,-399400.4394,-42482.12947,3914729.8839999996,284740.2648,-356898.9873,696377.6278,3436484.0360000003,-420738.9505,-42358.797230000004,3557123.985,22831194.82564,-13447817.097659001,13860854.432900002,10003011.134999998,1116324.23478,-1972261.4729794997,32391306.04927,78895615.17436,115174627.097659,87865955.5671,91723798.86500001,100610485.76522,103699071.4729795,69335503.95073
152,D,0,2018,371,159,1698,156,101726810.0,99094296.63,-2632513.393,106459811.5,4208783.125,2707619.441,0.862951515,533016.6633,2.793923859,7.098682799,0.11681405800000001,125325.8518,-321925.1465,691361.3496,3749231.68,-194701.1515,-36133.86405,4013158.7189999996,169975.6387,-166891.9725,675858.1655,3738865.685,-172664.0839,-36360.30829,4166950.835,22956520.67744,-13769742.244159002,14552215.782500003,13752242.814999998,921623.08328,-2008395.3370294997,36404464.76827,76137775.95256,112864038.874159,84542080.8475,85342053.815,98172673.54672,101102691.9670295,62689831.861729994
153,E,0,2002,120,90,917,82,0.0,63806408.38,0.0,55870907.62,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63806408.38,63806408.38,63806408.38,63806408.38,63806408.38,63806408.38,63806408.38
154,E,0,2003,144,108,1120,100,63806408.38,72595616.23,2690673.9869999997,68700636.82,6611494.538,4286107.177,0.679946103,1070845.472,1.598764532,5.698844981000001,0.11491119400000001,2003289.344,407815.7513,1635092.915,2570093.048,392327.7708,-230479.7502,6778139.079,1997425.28,671032.2046,1481429.497,2345127.163,313479.1478,-196998.7531,6435955.103999999,2003289.344,407815.7513,1635092.915,2570093.048,392327.7708,-230479.7502,6778139.079,70592326.886,72187800.4787,70960523.315,70025523.18200001,72203288.45920001,72826095.98020001,65817477.15100001
155,E,0,2004,152,114,1187,106,72595616.23,79416902.62,-210705.6075,76979721.3,3077405.249,3927813.5760000004,0.729084153,1052848.332,1.8972720969999999,6.147404602000001,0.10471154699999999,-2307857.819,-883739.5787,1942670.648,3604812.381,329728.5704,-227705.16199999998,2457909.04,-2018481.835,-279584.5535,1826232.2519999999,3460031.712,297915.2892,-208707.6156,2855767.105,-304568.4750000001,-475923.82739999995,3577763.563,6174905.429,722056.3412,-458184.9122,9236048.118999999,79721471.095,79892826.4474,75839139.05700001,73241997.191,78694846.27880001,79875087.53220001,70180854.501
156,E,0,2005,172,129,1355,121,79416902.62,90564420.85,7361777.972999999,91106974.96,10214756.06,3899149.773,0.688887317,1098406.385,2.3205930390000002,6.494280771000001,0.100603875,857225.5901,14106.401419999998,2285687.475,5020469.7639999995,191002.5313,-234306.6721,8134185.089,2024979.189,1375032.9519999998,2070048.917,4605790.771000001,365873.304,-226969.0702,9978386.888,552657.1150999999,-461817.42597999994,5863451.038000001,11195375.193,913058.8725,-692491.5843,17370233.207999997,90011763.7349,91026238.27598,84700969.81199999,79369045.65699999,89651361.97749999,91256912.43429999,73194187.64199999
157,E,0,2006,204,153,1613,144,90564420.85,103571771.9,7098388.542,111666610.4,11056884.57,3675110.325,0.626712891,1111075.428,2.617967188,6.648701765,0.090308815,552690.7396,3432077.88,2757110.108,3529144.925,367595.4951,-285435.2456,10353183.9,1207861.5420000001,5861984.458,2122673.68,1784187.5969999998,206370.805,-126193.5135,9149981.152,1105347.8547,2970260.45402,8620561.146000002,14724520.118,1280654.3676,-977926.8299,27723417.107999995,102466424.0453,100601511.44598001,94951210.75400001,88847251.782,102291117.53240001,104549698.7299,75848354.79200001
158,E,0,2007,208,156,1646,147,103571771.9,107544842.9,3161014.095,112302035.6,-255816.9729,3470247.521,0.713892324,1055563.102,2.826196265,6.577203053,0.084348739,995893.0341,-4570458.041,1115930.239,2610326.55,-109009.0314,-99870.20753,-57187.45685,1070295.06,-5703202.1620000005,1307700.8290000001,3012578.018,140044.2429,-83232.96101,-274675.6746,2101240.8888,-1600197.5869800001,9736491.385000002,17334846.668,1171645.3362,-1077797.03743,27666229.651149996,105443602.01120001,109145040.48698,97808351.515,90209996.23200001,106373197.5638,108622639.93743001,79878613.24885002
159,E,0,2008,208,156,1646,147,107544842.9,114406747.1,6861904.157000001,120244597.2,7942561.607999999,3497612.15,0.71329732,1052887.7140000002,3.31555871,6.731718447,0.083158754,249500.6548,49160.3943,671126.422,5821006.062000001,308217.6812,-112720.5186,6986290.695,558777.7495,423448.7747,751872.1266,6064863.351,229177.0337,-85577.42719,7916547.393999999,2350741.5436,-1551037.19268,10407617.807000002,23155852.730000004,1479863.0174,-1190517.55603,34652520.346149996,112056005.5564,115957784.29268,103999129.293,91250894.36999999,112926884.0826,115597264.65603,79754226.75385
160,E,0,2009,212,159,1680,150,114406747.1,121176093.8,6769346.703,108226726.1,-12017871.14,3445742.039,0.745795598,1027485.777,2.396025061,6.663780592999999,0.082292448,1430462.7280000001,-1604079.395,-407599.4156,-11471392.45,-130260.12800000001,-103757.5224,-12286626.18,1190684.852,-1397526.257,-490602.6011,-11105225.99,-146745.387,-68455.75589,-12021255.03,3781204.2716,-3155116.58768,10000018.391400002,11684460.280000005,1349602.8894,-1294275.07843,22365894.166149996,117394889.5284,124331210.38768,111176075.4086,109491633.52,119826490.91059999,122470368.87843,98810199.63385001
161,E,0,2010,212,159,1680,150,121176093.8,123039844.0,1751048.7240000002,114909360.1,6591313.7360000005,3270759.6539999996,0.73794584,969272.0199,2.827303844,6.669073466,0.083795019,-238082.0502,151770.696,585354.2095,6574693.387,126429.7842,-94513.67173999999,7105652.355,-192362.1263,271273.21,678618.8053,5846426.482999999,95785.73531,-108428.3709,6478387.905,3543122.2214,-3003345.89168,10585372.600900002,18259153.667000003,1476032.6735999999,-1388788.75017,29471546.521149997,119496721.7786,126043189.89168,112454471.3991,104780690.333,121563811.3264,124428632.75016999,93568297.47885
162,E,0,2011,220,165,1748,156,123039844.0,132482684.9,9334037.944,125485906.6,10218747.34,3212712.534,0.791161488,985922.8558,3.5656477460000002,6.857004397000001,0.08272318,-862450.4613,862883.7269,714841.6405,9985652.049,374580.0482,-29724.38748,11045782.62,-607206.6542,917452.6485,615154.8971,8998609.081,325874.4877,-31137.11625,10186109.8,2680671.7601,-2140462.1647799998,11300214.241400002,28244805.716000006,1850612.7218,-1418513.13765,40517329.14115,129802013.1399,134623147.06478,121182470.6586,104237879.184,130632072.1782,133901198.03765,91965355.75885001
163,E,0,2012,220,165,1748,156,132482684.9,132642935.7,160250.7736,124732364.0,-753542.6541,3140899.297,0.77606506,1004929.1170000001,3.675743223,7.073415173,0.08479211199999999,-2570858.651,4525516.076,1063628.27,1364411.504,305671.3419,-26556.6881,4661811.852,-2611551.284,-683964.4139,1014079.238,1294138.909,259160.3604,-25405.46377,-778115.2453,109813.1091,2385053.9112200006,12363842.511400001,29609217.220000006,2156284.0637,-1445069.8257499998,45179140.993149996,132533122.5909,130257881.78878,120279093.1886,103033718.47999999,130486651.6363,134088005.52575,87463794.70685
164,E,0,2013,220,165,1748,156,132642935.7,129395701.9,-3247233.808,126051259.0,1318895.055,3070522.505,0.8046672440000001,1006168.47,3.56937604,6.834363238,0.08342778,114536525.2,-23087.52593,2718854.627,-1324637.006,-518829.7528,-110459.3093,115278366.2,1604391.042,-1253863.366,2831210.57,-1305665.648,-418693.3881,-138484.1553,1072382.8190000001,114646338.3091,2361966.3852900006,15082697.138400001,28284580.214000005,1637454.3109,-1555529.13505,160457507.19314998,14749363.590900004,127033735.51471001,114313004.7616,101111121.686,127758247.5891,130951231.03505,-31061805.293149978
165,E,0,2014,220,165,1748,156,129395701.9,128833614.7,-562087.1666,126473201.7,421942.6529,3059359.508,0.818781428,999758.4043,3.442132553,6.91067516,0.080788157,1400418.0569999998,-896483.5451,893077.15,-1577790.0659999999,361612.479,-6396.971762,174437.1027,1470022.851,-883231.7691,887617.678,-1658935.216,615034.0088,-8564.900437,409813.1917,116046756.3661,1465482.8401900006,15975774.288400002,26706790.148000006,1999066.7899,-1561926.1068119998,160631944.29584998,12786858.333900005,127368131.85981001,112857840.4116,102126824.552,126834547.9101,130395540.806812,-31798329.595849976
166,E,0,2015,224,168,1780,159,128833614.7,127257546.5,-2023706.264,116741068.7,-10155201.83,3077726.887,0.8018595270000001,1007579.8620000001,2.48523765,6.953503952999999,0.079484912,1114338.84,531713.7285,1368926.149,-13096011.1,171950.6116,-46102.47492,-9955184.242,1258504.652,448966.9969,1340200.58,-13186460.43,20334.50531,-36748.13564,-10186793.49,117161095.2061,1997196.5686900006,17344700.437400002,13610779.048000006,2171017.4015,-1608028.5817319998,150676760.05384997,10096451.293899998,125260349.93131,109912846.0626,113646767.45199999,125086529.0985,128865575.081732,-23419213.553849965
167,E,0,2016,224,168,1780,159,127257546.5,118348529.9,-8909016.566,112374544.9,-4366523.746,3152826.729,0.8678174590000001,1039088.551,2.251133753,6.539033684,0.079011476,656497.4614,-3098413.048,1481879.424,-3783093.9289999995,-863658.1711,-12000.13228,-5618788.396000001,2444780.577,-2119787.715,8173852.521000001,-13170111.92,409059.5545,-104316.7619,-7365820.715,117817592.6675,-1101216.4793099994,18826579.8614,9827685.119000006,1307359.2304000002,-1620028.7140119998,145057971.65784997,530937.2325000018,119449746.37931001,99521950.0386,108520844.781,117041170.66960001,119968558.614012,-26709441.75784996
168,E,0,2017,224,168,1780,159,118348529.9,114349759.8,-3998770.1360000004,118247708.5,5873163.597999999,3210315.104,0.842438155,1075431.396,2.522460894,6.323453056,0.077199308,736042.7862,528907.1304,1208765.068,4232043.365,-374525.8164,-10942.74069,6320289.792,688893.9549,403256.5834,1168108.514,3987023.0889999997,-362699.6952,-11418.847829999999,5861835.081,118553635.4537,-572309.3489099994,20035344.9294,14059728.484000007,932833.4140000002,-1630971.4547019997,151378261.44984996,-4203875.653700009,114922069.14891,94314414.8706,100290031.31599998,113416926.38599999,115980731.254702,-37028501.649849966
169,E,0,2018,224,168,1780,159,114349759.8,113263071.8,-1086687.99,126958978.0,8711269.445,3261168.026,0.804874944,1077712.327,2.8104688739999997,6.084078851,0.07721469,1231271.749,2549016.9,1041420.007,3995533.998,-433041.9449,-9613.81316,8374586.896000001,1418730.765,2442135.509,1115432.867,4173528.896,-426196.9774,-12361.61504,8697327.281,119784907.2027,1976707.5510900007,21076764.9364,18055262.48200001,499791.4691000002,-1640585.2678619996,159752848.34584996,-6521835.402700007,111286364.24891,92186306.8636,95207809.31799999,112763280.3309,114903657.067862,-46489776.545849964
170,E,1,2002,8,6,57,5,0.0,527677.0,0.0,576276.011,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527677.0,527677.0,527677.0,527677.0,527677.0,527677.0,527677.0
171,E,1,2003,8,6,57,5,527677.0,475713.0,-51964.0,583370.8568,7094.845866,64545.32547999999,3.573003163,862277.0827,1.53,6.990197791,0.060434135,4236.961646,-23997.6654,13293.89889,19485.833280000003,-1254.930815,-1868.1738469999998,9895.923762,15902.88885,-56837.90247000001,21107.46587,31483.78072,-1541.823723,-3019.563385,-2539.137495,4236.961646,-23997.6654,13293.89889,19485.833280000003,-1254.930815,-1868.1738469999998,9895.923762,471476.038354,499710.6654,462419.10111,456227.16672,476967.930815,477581.173847,465817.076238
172,E,1,2004,12,9,91,8,475713.0,560441.0,44736.0,645024.3881,58539.42324,65533.45221,3.720565474,894069.9158,1.85,6.8393257279999995,0.054820372,24698.34967,-11030.05097,11678.00952,25613.98822,-1177.67716,-1535.8776699999999,48246.7416,24139.66525,-8851.260343,14785.98072,31693.056419999997,-1322.4279210000002,-1905.590882,55928.4018,28935.311316,-35027.71637,24971.90841,45099.821500000005,-2432.607975,-3404.051517,58142.665362,531505.688684,595468.71637,535469.09159,515341.1785,562873.607975,563845.051517,502298.334638
173,E,1,2005,12,9,91,8,560441.0,698452.0,138011.0,820099.8919,175075.5038,57782.90136,3.572251141,904712.8899,2.295004934,6.710092587999999,0.049075951,1301876.588,-7612.495129000001,15451.060630000002,37369.35748,-1310.4365890000001,-1584.226322,1344189.8490000002,100707.5807,17668.82434,17778.198080000002,41858.46372,-1099.956761,-1837.6063,172396.9612,1330811.899316,-42640.211499000005,40422.96904,82469.17898,-3743.044564,-4988.277839,1402332.5143620002,-632359.899316,741092.211499,658029.03096,615982.82102,702195.044564,703440.277839,-703880.5143620002
174,E,1,2006,12,9,91,8,698452.0,652821.0,-45631.0,594713.7555,-225386.1364,59599.06635,10.71143223,977198.5316,2.5740184580000003,6.30719136,0.04580948,-21756.85861,-114560.0905,23783.73211,26519.03221,-3862.2526299999995,-1736.322926,-91612.76032,-18899.18497,-268783.4484,32741.76723,35998.10547,-3925.673522,-2517.702221,-229642.6893,1309055.040706,-157200.30199900002,64206.70115000001,108988.21119,-7605.297193999999,-6724.600765,1310719.754042,-656234.040706,810021.301999,588614.29885,543832.78881,660426.297194,659545.600765,-657898.754042
175,E,1,2007,16,12,114,10,652821.0,789754.0,-56297.0,1024542.588,198774.9465,70824.36918,3.635854863,1064361.305,2.777703965,6.531758966,0.043807853,-11762.7902,683850.3397,13374.42338,15826.07919,1933.288455,-1298.6561570000001,701922.6844,-16947.38473,183142.4996,14534.30383,15778.13666,3636.8390000000004,-1369.447885,197122.5598,1297292.2505060001,526650.037701,77581.12453,124814.29038,-5672.008738999999,-8023.2569220000005,2012642.4384420002,-507538.2505060001,263103.962299,712172.87547,664939.70962,795426.008739,797777.256922,-1222888.4384420002
176,E,1,2008,16,12,114,10,789754.0,1367885.0,578131.0,1506336.85,481794.2615,373406.9011,6.981913179,947166.6435,3.283877245,6.636331717999999,0.04826691599999999,95417.62769,100263.5214,-262.6894469,43728.965260000004,3772.3662770000005,-628.8654528,242290.9258,83708.51151,357821.7041,2097.361834,31193.74475,7097.958337,-125.0190625,480952.5214,1392709.8781960001,626913.559101,77318.4350831,168543.25564000002,-1899.6424619999984,-8652.122374800001,2254933.364242,-24824.87819600012,740971.440899,1290566.5649169,1199341.74436,1369784.642462,1376537.1223748,-887048.364242
177,E,1,2009,16,12,114,10,1367885.0,1258963.0,-108922.0,1202985.847,-303351.0025,427633.1115,7.033951192000001,1227382.893,2.363058781,6.410177712,0.05469631,-89655.76448,-48978.44918,-10743.719579999999,-139501.3669,-2746.036691,-1242.356552,-292867.6934,-91282.75839,-52374.55036,-11097.82015,-144088.4095,-3266.9731920000004,-1240.49089,-304590.2046,1303054.1137160002,577935.109921,66574.7155031,29041.888740000024,-4645.679152999998,-9894.4789268,1962065.670842,-44091.113716000225,681027.890079,1192388.2844969,1229921.11126,1263608.679153,1268857.4789268,-703102.670842
178,E,1,2010,16,12,114,10,1258963.0,1454076.0,195113.0,1499016.1909999999,296030.3438,569135.428,5.687701774,1203240.584,2.800467615,6.798723084,0.052794117,53972.644660000005,142041.9744,8430.620632,69765.45652,8157.328451,-1041.798382,281326.2263,55105.41522,154847.705,7954.632112,70311.39366,8779.54612,-968.3482617999999,295134.2457,1357026.7583760002,719977.0843209999,75005.3361351,98807.34526000003,3511.649298000002,-10936.2773088,2243391.897142,97049.24162399978,734098.9156790001,1379070.6638649,1355268.65474,1450564.350702,1465012.2773088,-789315.897142
179,E,1,2011,16,12,114,10,1454076.0,1466498.0,12422.0,1656628.717,157612.5257,705580.7796,6.250768869,1214138.211,3.565532372,7.213653076,0.054832893,-5518.170761,17455.58436,8834.950229,121102.0006,10140.1247,-859.9709795,151154.5181,-2296.3626050000003,18375.80632,8948.239985,123054.0184,10393.68558,-862.8619731000001,156741.0553,1351508.5876150003,737432.6686809999,83840.2863641,219909.34586000003,13651.773998000002,-11796.2482883,2394546.415242,114989.41238499968,729065.3313190001,1382657.7136359,1246588.65414,1452846.226002,1478294.2482883,-928048.415242
180,E,1,2012,16,12,114,10,1466498.0,1978270.0,511772.0,1874290.4130000002,217661.6961,761930.925,6.122519027,1218560.17,3.671203513,6.745231531,0.055228893,36677.86665,129278.9788,14278.883530000001,14391.586140000001,-11571.8316,-183.61157419999998,182871.8719,42904.09183,153972.9763,16601.05791,16338.64474,-11943.68675,-211.3879958,217416.3558,1388186.4542650003,866711.6474809999,98119.1698941,234300.93200000003,2079.942398000003,-11979.8598625,2577418.287142,590083.5457349997,1111558.352519,1880150.8301059,1743969.068,1976190.057602,1990249.8598625,-599148.2871420002
181,E,1,2013,16,12,114,10,1978270.0,2146841.0,168571.0,1877306.128,3015.71532,692422.0974,5.247729273,1407143.3869999999,3.5664260089999997,6.8894261960000005,0.054932017,26087.05542,-3007.486221,13548.14724,-17747.08391,2068.825277,-439.1333023,20510.3245,32914.57625,-30394.93367,11639.11688,-18429.57326,7695.739791,-409.2106662,2599.85979,1414273.5096850004,863704.16126,111667.31713410001,216553.84809000004,4148.767675000003,-12418.9931648,2597928.6116420003,732567.4903149996,1283136.83874,2035173.6828659,1930287.15191,2142692.232325,2159259.9931648,-451087.61164200027
182,E,1,2014,16,12,114,10,2146841.0,2216859.0,70018.0,1760426.1090000002,-116880.0189,611443.2096,5.62544865,1474811.4430000002,3.4380642160000003,6.926105245,0.055117532999999996,-40309.87022,-72530.01518999999,17372.27759,-26390.901319999997,1677.079858,428.6578812,-119752.7714,-32432.061289999998,-74387.33392,12939.47657,-24239.611259999998,855.3287559,384.1822112,-116449.2031,1373963.6394650005,791174.14607,129039.59472410001,190162.94677000004,5825.847533000003,-11990.3352836,2478175.8402420003,842895.3605349995,1425684.85393,2087819.4052759,2026696.05323,2211033.152467,2228849.3352836,-261316.8402420003
183,E,1,2015,16,12,114,10,2216859.0,2242261.0,25402.0,1575519.5559999999,-184906.5536,512294.1166,5.177420775,1542581.177,2.422981371,6.666669896,0.054263711,-10410.58946,-1462.60041,24797.55832,-238512.283,-9021.589212,-62.395242,-234671.89899999998,-3751.2382159999997,6201.322946,18793.12572,-201233.5,-5101.724296,185.4602644,-184488.3219,1363553.0500050006,789711.5456600001,153837.1530441,-48349.33622999996,-3195.741678999998,-12052.7305256,2243503.941242,878707.9499949994,1452549.45434,2088423.8469559,2290610.33623,2245456.741679,2254313.7305256,-1242.941242000088
184,E,1,2016,16,12,114,10,2242261.0,2233336.0,-8925.0,1554641.299,-20878.25624,485284.1887,4.448972606,1601438.76,2.2118739119999997,6.576106368,0.052761790999999995,181.9530579,-2997.6176,35289.12735,-61217.04667,-2301.409063,-401.36547310000003,-31446.3584,6320.362613,-3180.0396149999997,23381.92742,-43879.3104,-3253.4615,-267.7347664,-21079.19251,1363735.0030629006,786713.9280600001,189126.2803941,-109566.38289999997,-5497.150741999998,-12454.0959987,2212057.5828420003,869600.9969370994,1446622.07194,2044209.7196058999,2342902.3829,2238833.150742,2245790.0959987,21278.417157999706
185,E,1,2017,16,12,114,10,2233336.0,2101660.0,-131676.0,1686983.708,132342.4086,610524.014,4.928020453,1583978.3380000002,2.470840483,5.936621932,0.052855297999999995,24459.7712,37329.553289999996,35522.63437,76318.58596,-23694.14268,-293.8757235,149642.5264,23780.273540000002,50718.27618,22823.97579,53966.04422999999,-18720.13381,-226.0273597,132132.8511,1388194.7742629007,824043.48135,224648.9147641,-33247.79693999997,-29191.293422,-12747.9717222,2361700.109242,713465.2257370993,1277616.51865,1877011.0852359,2134907.79694,2130851.293422,2114407.9717222,-260040.10924200015
