ID,Year,estimated_effects
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Bus",2017,0.5130589403772384
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Bus",2018,0.5130589403772388
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2002,0.9317033774975583
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2003,0.9317033774975598
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2004,0.931703377497559
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2005,0.9317033774975629
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2006,0.9317033774975625
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2007,0.9317033774975599
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2008,0.9317033774975609
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2009,0.9317033774975607
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2010,0.931703377497562
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2011,0.931703377497562
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2012,0.9317033774975618
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2013,0.9317033774975614
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2014,0.9317033774975619
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2015,0.9317033774975603
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2016,0.9317033774975609
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2017,0.9317033774975607
"Sacramento--Arden-Arcade--Roseville, CA Metro Area-Rail",2018,0.9317033774975623
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2004,0.46924634880995586
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2005,0.4692463488099574
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2006,0.469246348809957
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2007,0.46924634880995747
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2008,0.46924634880995447
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2009,0.4692463488099595
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2010,0.4692463488099574
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2011,0.4692463488099573
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2012,0.46924634880995764
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2013,0.4692463488099561
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2014,0.4692463488099602
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2015,0.469246348809956
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2016,0.46924634880995664
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2017,0.4692463488099595
"Saginaw-Saginaw Township North, MI Metro Area-Bus",2018,0.46924634880995847
"St. Cloud, MN Metro Area-Bus",2002,0.8931212993515902
"St. Cloud, MN Metro Area-Bus",2003,0.8931212993515922
"St. Cloud, MN Metro Area-Bus",2004,0.8931212993515888
"St. Cloud, MN Metro Area-Bus",2005,0.8931212993515881
"St. Cloud, MN Metro Area-Bus",2006,0.8931212993515885
"St. Cloud, MN Metro Area-Bus",2007,0.8931212993515915
"St. Cloud, MN Metro Area-Bus",2008,0.893121299351589
"St. Cloud, MN Metro Area-Bus",2009,0.8931212993515877
"St. Cloud, MN Metro Area-Bus",2010,0.8931212993515893
"St. Cloud, MN Metro Area-Bus",2011,0.8931212993515898
"St. Cloud, MN Metro Area-Bus",2012,0.8931212993515897
"St. Cloud, MN Metro Area-Bus",2013,0.8931212993515876
"St. Cloud, MN Metro Area-Bus",2014,0.8931212993515865
"St. Cloud, MN Metro Area-Bus",2015,0.8931212993515896
"St. Cloud, MN Metro Area-Bus",2016,0.8931212993515893
"St. Cloud, MN Metro Area-Bus",2017,0.8931212993515903
"St. Cloud, MN Metro Area-Bus",2018,0.8931212993515878
"St. Louis, MO-IL Metro Area-Bus",2002,0.38499043549832557
"St. Louis, MO-IL Metro Area-Bus",2003,0.3849904354983283
"St. Louis, MO-IL Metro Area-Bus",2004,0.38499043549832895
"St. Louis, MO-IL Metro Area-Bus",2005,0.38499043549833245
"St. Louis, MO-IL Metro Area-Bus",2006,0.3849904354983332
"St. Louis, MO-IL Metro Area-Bus",2007,0.3849904354983228
"St. Louis, MO-IL Metro Area-Bus",2008,0.3849904354983283
"St. Louis, MO-IL Metro Area-Bus",2009,0.38499043549832734
"St. Louis, MO-IL Metro Area-Bus",2010,0.38499043549832695
"St. Louis, MO-IL Metro Area-Bus",2011,0.3849904354983267
"St. Louis, MO-IL Metro Area-Bus",2012,0.38499043549832324
"St. Louis, MO-IL Metro Area-Bus",2013,0.38499043549833467
"St. Louis, MO-IL Metro Area-Bus",2014,0.3849904354983299
"St. Louis, MO-IL Metro Area-Bus",2015,0.3849904354983283
"St. Louis, MO-IL Metro Area-Bus",2016,0.38499043549833034
"St. Louis, MO-IL Metro Area-Bus",2017,0.3849904354983302
"St. Louis, MO-IL Metro Area-Bus",2018,0.3849904354983288
"St. Louis, MO-IL Metro Area-Rail",2002,0.8017354171584393
"St. Louis, MO-IL Metro Area-Rail",2003,0.8017354171584411
"St. Louis, MO-IL Metro Area-Rail",2004,0.801735417158439
"St. Louis, MO-IL Metro Area-Rail",2005,0.8017354171584452
"St. Louis, MO-IL Metro Area-Rail",2006,0.8017354171584433
"St. Louis, MO-IL Metro Area-Rail",2007,0.8017354171584381
"St. Louis, MO-IL Metro Area-Rail",2008,0.8017354171584405
"St. Louis, MO-IL Metro Area-Rail",2009,0.8017354171584407
"St. Louis, MO-IL Metro Area-Rail",2010,0.8017354171584443
"St. Louis, MO-IL Metro Area-Rail",2011,0.8017354171584377
"St. Louis, MO-IL Metro Area-Rail",2012,0.801735417158441
"St. Louis, MO-IL Metro Area-Rail",2013,0.8017354171584421
"St. Louis, MO-IL Metro Area-Rail",2014,0.8017354171584431
"St. Louis, MO-IL Metro Area-Rail",2015,0.8017354171584418
"St. Louis, MO-IL Metro Area-Rail",2016,0.8017354171584415
"St. Louis, MO-IL Metro Area-Rail",2017,0.8017354171584388
"St. Louis, MO-IL Metro Area-Rail",2018,0.801735417158437
"Salem, OR Metro Area-Bus",2004,0.7435911285920637
"Salem, OR Metro Area-Bus",2005,0.7435911285920569
"Salem, OR Metro Area-Bus",2006,0.7435911285920602
"Salem, OR Metro Area-Bus",2007,0.7435911285920624
"Salem, OR Metro Area-Bus",2008,0.7435911285920607
"Salem, OR Metro Area-Bus",2009,0.7435911285920584
"Salem, OR Metro Area-Bus",2010,0.7435911285920577
"Salem, OR Metro Area-Bus",2011,0.7435911285920591
"Salem, OR Metro Area-Bus",2012,0.7435911285920643
"Salem, OR Metro Area-Bus",2013,0.7435911285920589
"Salem, OR Metro Area-Bus",2014,0.743591128592059
"Salem, OR Metro Area-Bus",2015,0.7435911285920542
"Salem, OR Metro Area-Bus",2016,0.7435911285920649
"Salem, OR Metro Area-Bus",2017,0.743591128592062
"Salem, OR Metro Area-Bus",2018,0.7435911285920598
"Salinas, CA Metro Area-Bus",2002,0.5731072917296977
"Salinas, CA Metro Area-Bus",2003,0.5731072917296911
"Salinas, CA Metro Area-Bus",2004,0.5731072917296939
"Salinas, CA Metro Area-Bus",2005,0.5731072917296934
"Salinas, CA Metro Area-Bus",2006,0.5731072917296962
"Salinas, CA Metro Area-Bus",2007,0.5731072917296958
"Salinas, CA Metro Area-Bus",2008,0.5731072917296934
"Salinas, CA Metro Area-Bus",2009,0.5731072917296929
"Salinas, CA Metro Area-Bus",2010,0.5731072917296905
"Salinas, CA Metro Area-Bus",2011,0.5731072917296934
"Salinas, CA Metro Area-Bus",2012,0.5731072917296969
"Salinas, CA Metro Area-Bus",2013,0.5731072917296949
"Salinas, CA Metro Area-Bus",2014,0.5731072917296977
"Salinas, CA Metro Area-Bus",2015,0.5731072917296942
"Salinas, CA Metro Area-Bus",2016,0.5731072917296924
"Salinas, CA Metro Area-Bus",2017,0.5731072917296957
"Salinas, CA Metro Area-Bus",2018,0.5731072917296917
"Salisbury, MD Metro Area-Bus",2006,-0.6602481256921539
"Salisbury, MD Metro Area-Bus",2007,-0.6602481256921546
"Salisbury, MD Metro Area-Bus",2008,-0.6602481256921573
"Salisbury, MD Metro Area-Bus",2009,-0.6602481256921553
"Salisbury, MD Metro Area-Bus",2010,-0.660248125692158
"Salisbury, MD Metro Area-Bus",2011,-0.660248125692156
"Salisbury, MD Metro Area-Bus",2012,-0.6602481256921597
"Salisbury, MD Metro Area-Bus",2013,-0.6602481256921563
"Salisbury, MD Metro Area-Bus",2014,-0.6602481256921585
"Salisbury, MD Metro Area-Bus",2015,-0.6602481256921554
"Salisbury, MD Metro Area-Bus",2016,-0.6602481256921542
"Salisbury, MD Metro Area-Bus",2017,-0.6602481256921562
"Salisbury, MD Metro Area-Bus",2018,-0.6602481256921567
"Salt Lake City, UT Metro Area-Bus",2002,0.32031856949226944
"Salt Lake City, UT Metro Area-Bus",2003,0.32031856949226617
"Salt Lake City, UT Metro Area-Bus",2004,0.32031856949226534
"Salt Lake City, UT Metro Area-Bus",2005,0.32031856949226345
"Salt Lake City, UT Metro Area-Bus",2006,0.3203185694922644
"Salt Lake City, UT Metro Area-Bus",2007,0.3203185694922653
"Salt Lake City, UT Metro Area-Bus",2008,0.3203185694922604
"Salt Lake City, UT Metro Area-Bus",2009,0.32031856949226883
"Salt Lake City, UT Metro Area-Bus",2010,0.32031856949226534
"Salt Lake City, UT Metro Area-Bus",2011,0.32031856949226334
"Salt Lake City, UT Metro Area-Bus",2012,0.3203185694922629
"Salt Lake City, UT Metro Area-Bus",2013,0.3203185694922672
"Salt Lake City, UT Metro Area-Bus",2014,0.3203185694922652
"Salt Lake City, UT Metro Area-Bus",2015,0.3203185694922641
"Salt Lake City, UT Metro Area-Bus",2016,0.3203185694922621
"Salt Lake City, UT Metro Area-Bus",2017,0.3203185694922626
"Salt Lake City, UT Metro Area-Bus",2018,0.32031856949226534
"Salt Lake City, UT Metro Area-Rail",2002,0.9854860698219862
"Salt Lake City, UT Metro Area-Rail",2003,0.9854860698219885
"Salt Lake City, UT Metro Area-Rail",2004,0.9854860698219895
"Salt Lake City, UT Metro Area-Rail",2005,0.9854860698219894
"Salt Lake City, UT Metro Area-Rail",2006,0.9854860698219903
"Salt Lake City, UT Metro Area-Rail",2007,0.9854860698219907
"Salt Lake City, UT Metro Area-Rail",2008,0.985486069821986
"Salt Lake City, UT Metro Area-Rail",2009,0.9854860698219845
"Salt Lake City, UT Metro Area-Rail",2010,0.98548606982199
"Salt Lake City, UT Metro Area-Rail",2011,0.9854860698219899
"Salt Lake City, UT Metro Area-Rail",2012,0.9854860698219823
"Salt Lake City, UT Metro Area-Rail",2013,0.9854860698219893
"Salt Lake City, UT Metro Area-Rail",2014,0.9854860698219883
"Salt Lake City, UT Metro Area-Rail",2015,0.9854860698219906
"Salt Lake City, UT Metro Area-Rail",2016,0.9854860698219888
"Salt Lake City, UT Metro Area-Rail",2017,0.9854860698219866
"Salt Lake City, UT Metro Area-Rail",2018,0.9854860698219872
"San Antonio-New Braunfels, TX Metro Area-Bus",2002,0.5556423460228865
"San Antonio-New Braunfels, TX Metro Area-Bus",2003,0.5556423460228906
"San Antonio-New Braunfels, TX Metro Area-Bus",2004,0.555642346022891
"San Antonio-New Braunfels, TX Metro Area-Bus",2005,0.5556423460228926
"San Antonio-New Braunfels, TX Metro Area-Bus",2006,0.5556423460228963
"San Antonio-New Braunfels, TX Metro Area-Bus",2007,0.5556423460228903
"San Antonio-New Braunfels, TX Metro Area-Bus",2008,0.5556423460228946
"San Antonio-New Braunfels, TX Metro Area-Bus",2009,0.5556423460228923
"San Antonio-New Braunfels, TX Metro Area-Bus",2010,0.5556423460228926
"San Antonio-New Braunfels, TX Metro Area-Bus",2011,0.555642346022892
"San Antonio-New Braunfels, TX Metro Area-Bus",2012,0.5556423460228922
"San Antonio-New Braunfels, TX Metro Area-Bus",2013,0.5556423460228908
"San Antonio-New Braunfels, TX Metro Area-Bus",2014,0.5556423460228901
"San Antonio-New Braunfels, TX Metro Area-Bus",2015,0.5556423460228923
"San Antonio-New Braunfels, TX Metro Area-Bus",2016,0.5556423460228913
"San Antonio-New Braunfels, TX Metro Area-Bus",2017,0.5556423460228919
"San Antonio-New Braunfels, TX Metro Area-Bus",2018,0.5556423460228944
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2002,0.6496964062423112
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2003,0.6496964062423132
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2004,0.649696406242315
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2005,0.6496964062423126
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2006,0.6496964062423127
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2007,0.6496964062423064
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2008,0.649696406242314
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2009,0.6496964062423104
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2010,0.6496964062423101
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2011,0.6496964062423127
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2012,0.6496964062423166
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2013,0.6496964062423064
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2014,0.6496964062423117
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2015,0.6496964062423124
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2016,0.6496964062423112
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2017,0.6496964062423134
"San Diego-Carlsbad-San Marcos, CA Metro Area-Bus",2018,0.6496964062423135
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2002,0.9240514153864331
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2003,0.9240514153864325
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2004,0.9240514153864368
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2005,0.9240514153864388
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2006,0.9240514153864405
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2007,0.9240514153864297
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2008,0.9240514153864376
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2009,0.9240514153864363
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2010,0.9240514153864361
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2011,0.9240514153864373
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2012,0.9240514153864364
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2013,0.9240514153864341
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2014,0.9240514153864361
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2015,0.9240514153864372
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2016,0.9240514153864339
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2017,0.9240514153864374
"San Diego-Carlsbad-San Marcos, CA Metro Area-Rail",2018,0.9240514153864356
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2002,1.1508064719849804
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2003,1.1508064719849773
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2004,1.1508064719849784
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2005,1.1508064719849809
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2006,1.1508064719849809
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2007,1.150806471984983
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2008,1.1508064719849738
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2009,1.150806471984983
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2010,1.150806471984982
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2011,1.150806471984978
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2012,1.1508064719849735
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2013,1.15080647198498
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2014,1.150806471984977
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2015,1.1508064719849758
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2016,1.1508064719849829
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2017,1.1508064719849844
"San Francisco-Oakland-Fremont, CA Metro Area-Bus",2018,1.1508064719849793
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2002,0.9806799083999177
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2003,0.9806799083999167
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2004,0.9806799083999153
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2005,0.9806799083999135
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2006,0.9806799083999167
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2007,0.9806799083999144
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2008,0.9806799083999084
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2009,0.980679908399916
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2010,0.9806799083999135
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2011,0.9806799083999131
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2012,0.9806799083999129
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2013,0.9806799083999177
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2014,0.9806799083999153
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2015,0.9806799083999099
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2016,0.9806799083999136
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2017,0.9806799083999181
"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2018,0.9806799083999165
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2002,0.5505248206004052
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2003,0.5505248206004005
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2004,0.5505248206003995
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2005,0.5505248206004026
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2006,0.550524820600403
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2007,0.5505248206004021
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2008,0.5505248206004011
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2009,0.5505248206004021
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2010,0.5505248206004035
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2011,0.5505248206004046
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2012,0.550524820600401
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2013,0.550524820600402
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2014,0.5505248206004008
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2015,0.5505248206004031
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2016,0.5505248206004025
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2017,0.5505248206003991
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Bus",2018,0.550524820600402
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2002,0.6497705425636243
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2003,0.6497705425636231
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2004,0.6497705425636233
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2005,0.6497705425636279
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2006,0.6497705425636247
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2007,0.6497705425636189
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2008,0.6497705425636224
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2009,0.6497705425636229
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2010,0.6497705425636221
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2011,0.6497705425636244
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2012,0.6497705425636217
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2013,0.6497705425636203
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2014,0.6497705425636209
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2015,0.6497705425636198
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2016,0.6497705425636202
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2017,0.6497705425636212
"San Jose-Sunnyvale-Santa Clara, CA Metro Area-Rail",2018,0.6497705425636233
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2002,0.6259811062981832
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2003,0.6259811062981863
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2004,0.6259811062981824
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2005,0.6259811062981842
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2006,0.6259811062981824
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2007,0.6259811062981818
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2008,0.6259811062981822
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2009,0.6259811062981853
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2010,0.6259811062981817
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2011,0.625981106298184
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2012,0.6259811062981824
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2013,0.6259811062981837
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2014,0.6259811062981835
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2015,0.6259811062981824
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2016,0.6259811062981813
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2017,0.6259811062981868
"San Luis Obispo-Paso Robles, CA Metro Area-Bus",2018,0.6259811062981793
"Santa Cruz-Watsonville, CA Metro Area-Bus",2002,1.1393815042022009
"Santa Cruz-Watsonville, CA Metro Area-Bus",2003,1.1393815042021918
"Santa Cruz-Watsonville, CA Metro Area-Bus",2004,1.139381504202198
"Santa Cruz-Watsonville, CA Metro Area-Bus",2005,1.1393815042021966
"Santa Cruz-Watsonville, CA Metro Area-Bus",2006,1.1393815042021962
"Santa Cruz-Watsonville, CA Metro Area-Bus",2007,1.1393815042021957
"Santa Cruz-Watsonville, CA Metro Area-Bus",2008,1.1393815042021953
"Santa Cruz-Watsonville, CA Metro Area-Bus",2009,1.1393815042021949
"Santa Cruz-Watsonville, CA Metro Area-Bus",2010,1.1393815042021929
"Santa Cruz-Watsonville, CA Metro Area-Bus",2011,1.1393815042021938
"Santa Cruz-Watsonville, CA Metro Area-Bus",2012,1.1393815042021969
"Santa Cruz-Watsonville, CA Metro Area-Bus",2013,1.139381504202199
"Santa Cruz-Watsonville, CA Metro Area-Bus",2014,1.139381504202195
"Santa Cruz-Watsonville, CA Metro Area-Bus",2015,1.1393815042021966
"Santa Cruz-Watsonville, CA Metro Area-Bus",2016,1.1393815042021955
"Santa Cruz-Watsonville, CA Metro Area-Bus",2017,1.1393815042021962
"Santa Cruz-Watsonville, CA Metro Area-Bus",2018,1.1393815042021924
"Santa Fe, NM Metro Area-Bus",2002,0.41496955437973754
"Santa Fe, NM Metro Area-Bus",2003,0.4149695543797345
"Santa Fe, NM Metro Area-Bus",2004,0.41496955437973443
"Santa Fe, NM Metro Area-Bus",2005,0.4149695543797327
"Santa Fe, NM Metro Area-Bus",2006,0.41496955437973426
"Santa Fe, NM Metro Area-Bus",2007,0.41496955437973543
"Santa Fe, NM Metro Area-Bus",2008,0.4149695543797359
"Santa Fe, NM Metro Area-Bus",2009,0.4149695543797352
"Santa Fe, NM Metro Area-Bus",2010,0.4149695543797337
"Santa Fe, NM Metro Area-Bus",2011,0.4149695543797352
"Santa Fe, NM Metro Area-Bus",2012,0.4149695543797345
"Santa Fe, NM Metro Area-Bus",2013,0.414969554379738
"Santa Fe, NM Metro Area-Bus",2014,0.4149695543797334
"Santa Fe, NM Metro Area-Bus",2015,0.4149695543797365
"Santa Fe, NM Metro Area-Bus",2016,0.4149695543797316
"Santa Fe, NM Metro Area-Bus",2017,0.41496955437973504
"Santa Fe, NM Metro Area-Bus",2018,0.4149695543797335
"Santa Rosa-Petaluma, CA Metro Area-Bus",2002,0.6309914884820516
"Santa Rosa-Petaluma, CA Metro Area-Bus",2003,0.6309914884820498
"Santa Rosa-Petaluma, CA Metro Area-Bus",2004,0.6309914884820511
"Santa Rosa-Petaluma, CA Metro Area-Bus",2005,0.6309914884820496
"Santa Rosa-Petaluma, CA Metro Area-Bus",2006,0.6309914884820474
"Santa Rosa-Petaluma, CA Metro Area-Bus",2007,0.6309914884820533
"Santa Rosa-Petaluma, CA Metro Area-Bus",2008,0.6309914884820511
"Santa Rosa-Petaluma, CA Metro Area-Bus",2009,0.6309914884820481
"Santa Rosa-Petaluma, CA Metro Area-Bus",2010,0.6309914884820492
"Santa Rosa-Petaluma, CA Metro Area-Bus",2011,0.630991488482049
"Santa Rosa-Petaluma, CA Metro Area-Bus",2012,0.6309914884820529
"Santa Rosa-Petaluma, CA Metro Area-Bus",2013,0.6309914884820479
"Santa Rosa-Petaluma, CA Metro Area-Bus",2014,0.6309914884820503
"Santa Rosa-Petaluma, CA Metro Area-Bus",2015,0.6309914884820494
"Santa Rosa-Petaluma, CA Metro Area-Bus",2016,0.6309914884820449
"Santa Rosa-Petaluma, CA Metro Area-Bus",2017,0.6309914884820502
"Santa Rosa-Petaluma, CA Metro Area-Bus",2018,0.630991488482044
"Savannah, GA Metro Area-Bus",2002,0.776459125209737
"Savannah, GA Metro Area-Bus",2003,0.7764591252097316
"Savannah, GA Metro Area-Bus",2004,0.7764591252097347
"Savannah, GA Metro Area-Bus",2005,0.7764591252097353
"Savannah, GA Metro Area-Bus",2006,0.7764591252097311
"Savannah, GA Metro Area-Bus",2007,0.776459125209734
"Savannah, GA Metro Area-Bus",2008,0.7764591252097377
"Savannah, GA Metro Area-Bus",2009,0.7764591252097355
"Savannah, GA Metro Area-Bus",2010,0.7764591252097329
"Savannah, GA Metro Area-Bus",2011,0.7764591252097306
"Savannah, GA Metro Area-Bus",2012,0.7764591252097343
"Savannah, GA Metro Area-Bus",2013,0.7764591252097326
"Savannah, GA Metro Area-Bus",2014,0.7764591252097329
"Savannah, GA Metro Area-Bus",2015,0.7764591252097374
"Savannah, GA Metro Area-Bus",2016,0.7764591252097369
"Savannah, GA Metro Area-Bus",2017,0.7764591252097357
"Savannah, GA Metro Area-Bus",2018,0.7764591252097328
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2002,0.3180608442367749
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2003,0.3180608442367719
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2004,0.3180608442367754
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2005,0.3180608442367769
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2006,0.3180608442367741
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2007,0.3180608442367746
