,CBSA,MNAME,MODE,Year,UPT_ADJUSTED,VRM_ADJUSTED,FARE_ADJUSTED,min_year,max_year,FARE_per_UPT,PROBLEM_FLAG,NOTE,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link,walkscore,transit,bike,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_GT_8_GROUPS,CLUSTER_APTA,CLUSTER_NOTE,TOTAL_EMPLOYMENT,JTW_DA_PCT,JTW_CARPOOLED_PCT,JTW_TRANSIT_PCT,JTW_WALK_PCT,JTW_BICYCLE_PCT,JTW_OTHER_PCT,JTW_HOME_PCT,NOTE_JTW,AVG_FARE_2018,WEIGHTED_POP_DENSITY,_merge
33,10500.0,"Albany, GA Metro Area",Bus,2018,739896.0,659043.0,428766.5,2002,2018,0.5794956318185258,,,150067.25,122098.5,22998.0,1237.25,22244.25,20404.25,28218.5,14676.25,143939.5,24.58,10.68,64.9,23.5,60.55,15.95,57799.0,5066.0,21362.5,21266.75,6852.0,3251.75,8.76,45955.25,55355.25,40.18,46.43,13.4,3192.64,65589.18,68781.82,4.64,95.36,2.71,,1268.25,17.51,1.0,2017,https://www.walb.com/story/35150573/uber-drivers/,1,1,857533.0,22244.25,20404.25,28218.5,45955.25,55355.25,2.71,0,0,0,2016.0,,1.0,https://cdphpcycle.com/,59,0,50,1,1,H,34,,60334.5,78.025,11.55,0.9,1.35,0.15,1.125,7.1,,0.5794956318185258,916.4495246207739,both
34,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2002,11630074.0,6270056.0,9323334.0,2002,2018,0.8016573239344823,,,732133.0,602945.5,94954.125,5637.78125,30576.35938,29208.57813,37128.84375,33688.28125,792878.47,11.96,7.29,80.75,25.7,61.81,12.49,337471.77,28420.27,130131.81,122834.42,44341.5,11743.77,8.42,43992.35938,55772.73438,41.74,46.53,11.73,18182.42,426338.92,444521.33,4.09,95.91,1.41,,197684.0,11.81,1.4,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,91458032.4,42806.90313,40892.00938,51980.38125,61589.30312999999,78081.82813,1.974,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,354944.4219,82.95,8.25,2.1,2.9,0.2,0.9,2.7,,1.1223202535082752,2919.4843040290802,both
35,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2003,11531176.0,6040701.0,8782740.0,2002,2018,0.7616517170495013,,,760442.0,616621.0,103204.5,6354.875,29881.5625,28856.6875,35255.625,30702.875,799845.13,11.46,7.05,81.49,24.72,62.55,12.73,337543.94,28957.94,127566.75,125348.31,43441.0,12229.94,8.58,46275.5625,58221.0625,39.23,47.38,13.39,19154.42,426348.33,445502.75,4.3,95.7,1.64,,196278.0,11.08,1.37,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,84319928.16,40937.74063,39533.66188,48300.20625,63397.52062999999,79762.85562999999,2.2468,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,370173.3125,82.8,8.4,2.1,2.9,0.2,0.9,2.7,,1.0434628523578169,2919.414506503823,both
36,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2004,11363591.0,6620612.0,9215554.0,2002,2018,0.8109719894001817,,,789259.0,630727.0,111445.0,7030.5,29153.75,28467.25,33348.5,27797.5,806876.5,10.95,6.8,82.25,23.73,63.3,12.98,337629.25,29460.25,125049.0,127841.75,42545.0,12733.25,8.73,48565.75,60614.75,36.68,48.3,15.03,19216.0,430702.08,449918.08,4.27,95.73,1.93,,194872.0,11.94,1.33,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,85912272.91,38774.4875,37861.4425,44353.505,64592.4475,80617.6175,2.5669,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,385815.75,82.6,8.6,2.1,2.9,0.2,0.9,2.7,,1.0785927459022417,2919.2638070298894,both
37,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2005,12370522.0,7487717.0,9434072.0,2002,2018,0.7626252150070951,,,816044.0,643111.0,119725.0,7872.0,28558.0,28228.0,31577.0,24572,813649.0,10.5,6.6,82.9,22.8,64.0,13.2,337662.0,30104.0,122342.0,130417.0,41631.0,13168.0,8.92,50828.0,63227.0,34.3,48.9,16.8,18041.42,436270.42,454311.83,3.97,96.03,2.35,17900.8,193466.0,12.54,1.29,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,85307994.96,36839.82,36414.12,40734.33,65568.12,81562.83,3.0315,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,399804,82.5,8.7,2.1,2.9,0.2,0.9,2.7,,0.9837865273591527,2920.002804948544,both
38,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2006,12736051.0,6780087.0,9359450.0,2002,2018,0.7348784956969786,,,850957.0,662383.0,127847.0,8050.0,27434.0,27388.0,29263.0,22627,821457.0,9.8,6.2,84.0,21.6,64.9,13.5,337905.0,30182.0,120392.0,132665.0,40789.0,13877.0,8.93,53202.0,64965.0,31.2,50.8,18.0,17582.83,438094.42,455677.25,3.86,96.14,2.68,17900.8,192060.0,11.21,1.25,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,82017661.3,34292.5,34235.0,36578.75,66502.5,81206.25,3.35,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,420409,79.8,9,2.6,3.9,0.3,1.1,3.3,,0.9185981196212233,2918.422502775782,both
39,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2007,13180680.0,7014552.0,10167637.0,2002,2018,0.7714045861063313,,,853358.0,654103.0,136601.0,10882.0,28423.0,28951.0,29119.0,15560,825123.0,10.1,6.6,83.3,21.5,65.0,13.5,337307.0,32523.0,115414.0,136222.0,39659.0,13489.0,9.64,55129.0,70200.0,31.0,47.5,21.5,18099.0,434437.67,452536.67,4.0,96.0,2.86,17900.8,190654.0,11.52,1.21,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,86252789.71,34391.83,35030.71,35233.99,66706.09,84942.0,3.4606,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,414547,79.6,8.9,3,3.4,0.2,1.1,3.7,,0.9333995491886609,2920.266315456107,both
40,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2008,15046646.0,7507807.0,10896882.0,2002,2018,0.7242067102529028,,,853919.0,658323.0,130726.0,10898.0,29971.0,30008.0,30574.0,21626,822273.0,10.5,5.8,83.8,21.3,65.1,13.6,337729.0,29909.0,120124.0,136120.0,38269.0,13307.0,8.86,58765.0,70913.0,29.8,47.8,22.4,22724.17,436999.0,459723.17,4.94,95.06,3.35,17900.8,189248.0,11.93,1.17,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,89386689.58,35066.07,35109.36,35771.58,68755.05,82968.21,3.9195,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,431154,79.2,9,3.4,3.6,0.2,0.8,3.6,,0.8473218509958963,2921.1661281927613,both
41,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2009,13890238.0,7094183.0,12685805.0,2002,2018,0.9132892467357291,,,857592.0,657658.0,131750.0,8863.0,29153.0,29213.0,31894.0,20502,824549.0,9.9,6.9,83.2,21.3,64.7,14.0,336492.0,30823.0,117523.0,130563.0,42618.0,14965.0,9.16,57677.0,73357.0,29.9,46.4,23.7,31675.67,425586.08,457261.75,6.93,93.07,2.43,17900.8,187842.0,11.7,1.17,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,104042730.8,34109.01,34179.21,37315.98,67482.09,85827.69,2.8431,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,421034,79.2,8.4,2.8,3.9,0.4,0.8,4.5,,1.068548418680803,2912.633318120903,both
42,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2010,13558883.0,7123007.0,14913757.0,2002,2018,1.0999251929528413,,,870832.0,672027.0,131341.0,9681.0,29811.0,30340.0,30281.0,17235,840023.0,,0.0,0.0,21.3,64.8,13.9,348634.0,37056.0,125555.0,132327.0,39712.0,13984.0,10.63,55796.0,71547.0,31.9,44.3,23.8,33404.83,425697.67,459102.5,7.28,92.72,2.86,17900.8,186436.0,11.94,1.15,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,120202740.8,34282.65,34891.0,34823.15,64165.4,82279.05,3.289,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,426127,80.8,7.8,3.1,3.3,0.2,1.1,3.8,,1.2649139718957674,2943.902378724152,both
43,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2011,14176006.0,7551431.0,14177425.0,2002,2018,1.0001000987160982,,,871478.0,678153.0,127679.0,10938.0,30513.0,30706.0,31556.0,23705,840939.0,,0.0,0.0,20.9,64.9,14.2,345662.0,33817.0,123067.0,135796.0,38424.0,14558.0,9.78,58617.0,73004.0,28.2,47.9,23.9,32111.0,417238.08,449349.08,7.15,92.85,3.63,17900.8,185030.0,12.47,1.12,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,111304093.4,34174.56,34390.72,35342.72,65651.04,81764.48,4.0656,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,429768,81.3,7.5,3.2,3.3,0.4,1,3.4,,1.12011211056203,2906.821917100395,both
44,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2012,15213240.0,7450813.0,14987224.0,2002,2018,0.9851434671378352,,,874646.0,681722.0,123818.0,8964.0,30928.0,30561.0,33962.0,28265,843802.0,,0.0,0.0,20.6,64.6,14.8,342705.0,34704.0,124356.0,129954.0,38578.0,15113.0,10.13,60625.0,75558.0,29.2,45.8,25.0,33292.08,421999.08,455291.17,7.31,92.69,3.77,17900.8,184627.0,12.22,1.09,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,114500271.8,33711.52,33311.49,37018.58,66081.25,82358.22,4.1093,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,422420,79.6,8.1,3.2,4.1,0.2,1.1,3.6,,1.0738063791802404,2919.1009393174286,both
45,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2013,16052777.0,7437216.0,15785176.0,2002,2018,0.9833299247849765,,,877905.0,678826.0,123959.0,10292.0,30400.0,30751.0,32200.0,16951,846922.0,12.5,7.2,80.3,20.5,64.6,14.9,347942.0,34985.0,125422.0,130336.0,42960.0,14239.0,10.05,59626.0,76670.0,29.2,44.7,26.1,28646.83,427120.67,455767.5,6.28,93.72,3.65,17900.8,184456.0,12.08,1.08,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,119482831.7,32832.0,33211.08,34776.0,64396.08,82803.6,3.942,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,423582,80.4,7.7,3.4,3.3,0.2,0.9,4.1,,1.0619963187677748,2951.3543210348294,both
46,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2014,16608585.0,7711321.0,15500819.0,2002,2018,0.9333016027554425,,,880167.0,673235.0,135272.0,10166.0,31625.0,31502.0,34811.0,27769,848344.0,11.7,6.5,81.8,20.3,64.3,15.4,347291.0,32412.0,126603.0,131455.0,41901.0,14920.0,9.33,62265.0,79446.0,27.1,45.6,27.3,22594.33,424274.33,446868.67,5.05,94.95,3.54,17900.8,182846.0,12.01,1.06,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,115016077.0,33522.5,33392.12,36899.66,66000.9,84212.76,3.7524,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,435735,79.8,7.6,3.5,4.3,0.2,0.8,3.7,,0.9892996989207691,2924.481199283397,both
47,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2015,16592640.0,7845161.0,16093361.0,2002,2018,0.9699096105261128,,,881830.0,673152.0,135485.0,7727.0,31801.0,31429.0,35378.0,29063,849858.0,10.2,6.5,83.2,20.1,63.9,16.0,342766.0,32804.0,126214.0,127685.0,41861.0,14202.0,9.57,63080.0,81725.0,26.7,45.4,27.9,20047.08,429871.83,449918.92,4.46,95.54,2.55,17900.8,183193.0,11.82,1.06,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,119412738.6,33709.06,33314.74,37500.68,66864.8,86628.5,2.7030000000000003,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,437973,79.3,8.3,3.7,3.3,0.3,0.9,4.1,,1.0281041871576797,2939.2962800585615,both
48,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2016,16515295.0,7980016.0,17855542.0,2002,2018,1.0811518655888375,,,881839.0,662303.0,138500.0,10509.0,32397.0,33227.0,33152.0,22303,851290.0,9.9,6.5,83.6,20.0,63.8,16.2,343069.0,34405.0,121295.0,129000.0,42191.0,16178.0,10.03,65855.0,85684.0,26.9,42.7,30.4,18597.17,432395.42,450992.58,4.12,95.88,2.31,17900.8,183110.0,11.74,1.05,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,0,0,131238233.7,34016.85,34888.35,34809.6,69147.75,89968.2,2.4255,0,0,0,2017.0,,0.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,443938,79.4,7.4,4,3.7,0.3,0.8,4.3,,1.1352094588682793,2944.3239895712204,both
49,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2017,16356553.0,8214968.0,18354163.0,2002,2018,1.12212903293255,,,886188.0,671822.0,133400.0,8287.0,35068.0,34895.0,36742.0,23981,855393.0,10.4,6.1,83.5,19.7,63.4,16.9,348421.0,37135.0,116013.0,139591.0,40175.0,15507.0,10.66,68681.0,89097.0,24.9,42.1,33.0,19532.08,432476.17,452008.25,4.32,95.68,2.64,17900.8,184560.0,11.91,1.02,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,1,0,131048723.8,35769.36,35592.9,37476.84,70054.62,90878.94,2.6928,74,0,0,2017.0,,1.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,0,0,0,1,1,H,23,,440268,80.5,7.3,3.4,3.2,0.3,1.1,4.3,,1.144571613591201,2934.587074085998,both
50,10580.0,"Albany-Schenectady-Troy, NY Metro Area",Bus,2018,15395053.0,8389544.0,19484564.0,2002,2018,1.2656379942310039,,,889452.0,676249.0,130328.75,7316.0,37220.25,36595.5,38878.0,23549.5,858828.25,10.7,5.8,83.53,19.45,63.08,17.48,352510.75,39582.75,110821.75,147863.0,38745.5,15497.75,11.23,71494.25,92646.5,23.45,40.98,35.58,17906.09,434209.45,452115.55,3.96,96.04,2.92,,185626.75,12.31,1.0,2017,https://www.democratandchronicle.com/story/news/politics/albany/2017/06/27/uber-lyft-launch-thursday/103237788/,1,1,136391948.0,37220.25,36595.5,38878.0,71494.25,92646.5,2.92,76,0,0,2017.0,,1.0,https://www.cdta.org/CDPHP%20Cycle%21%20Launches,93,69,58,1,1,H,23,,439006.75,81.35,7,3.025,2.925,0.3,1.3,4.35,,1.2656379942310039,2942.3687335265736,both
51,10740.0,"Albuquerque, NM Metro Area",Bus,2002,7159620.0,167746.0,2485844.0,2002,2018,0.3472033431941919,,,698465.0938,411188.1875,235734.2188,3497.484375,21691.35938,19474.28125,27806.32813,19960.65625,715422.3,13.75,8.61,77.64,24.22,65.78,10.0,319945.48,18777.25,112399.34,127421.33,51009.25,10338.31,5.87,38653.67188,51103.25,43.92,45.31,10.76,19305.58,358778.5,378084.08,5.11,94.89,1.32,,272794.0,16.37,1.4,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,6960363.2,30367.90313,27263.99375,38928.85938,54115.14063,71544.55,1.848,0,0,0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,328977.1094,74.325,16.575,1.3,1.8,0.7,1.2,4.1,,0.4860846804718686,3517.3680419577026,both
52,10740.0,"Albuquerque, NM Metro Area",Bus,2003,6620336.0,3748806.0,2880009.0,2002,2018,0.4350245969388865,,,727097.625,409722.25,255979.125,5079.0625,22193.5625,19639.875,28326.6875,22277.375,736730.81,14.01,8.96,77.03,24.42,65.18,10.4,319802.06,18664.0,111645.63,126630.69,50048.0,12813.75,5.84,40138.3125,53002.0,42.71,45.55,11.74,20593.08,360750.17,381343.25,5.4,94.6,1.5,,269643.0,14.89,1.37,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,7891224.66,30405.180630000006,26906.62875,38807.56188,54989.48813,72612.74,2.055,0,0,0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,342235.5625,75.35,15.55,1.3,1.8,0.7,1.2,4.1,,0.5959836978062746,3517.4058099074405,both
53,10740.0,"Albuquerque, NM Metro Area",Bus,2004,6604625.0,3954103.0,2847866.0,2002,2018,0.431192686942862,,,755951.5,407841.0,276340.5,6757.75,22688.75,19784.5,28866.25,24518.5,758149.75,14.28,9.35,76.38,24.63,64.58,10.8,319577.75,18563.0,110814.5,125825.25,49046.0,15329.0,5.81,41641.75,54905.0,41.48,45.8,12.73,19779.5,367680.17,387459.67,5.11,94.89,1.79,,266492.0,15.29,1.33,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,7575323.56,30176.0375,26313.385,38392.1125,55383.5275,73023.65,2.3807,0,0,0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,355807.75,76.6,14.3,1.3,1.8,0.7,1.2,4.1,,0.5734862736340065,3517.409769605715,both
54,10740.0,"Albuquerque, NM Metro Area",Bus,2005,7758914.0,4782626.0,3024632.0,2002,2018,0.3898267205951761,,,783920.0,407621.0,296236.0,8048.0,23212.0,20013.0,29329.0,27062,779127.0,14.5,9.6,75.9,24.8,64.0,11.2,319677.0,18413.0,110293.0,125079.0,48207.0,17685.0,5.76,43070.0,56791.0,40.3,46.0,13.7,19014.58,375221.0,394235.58,4.83,95.17,2.23,28089.6,263341.0,16.65,1.29,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,7803550.56,29943.48,25816.77,37834.41,55560.3,73260.39,2.8767,0,0,0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,368125,77.5,13.5,1.3,1.8,0.7,1.2,4.1,,0.5028764695677772,3517.2540875332993,both
55,10740.0,"Albuquerque, NM Metro Area",Bus,2006,9072409.0,4634851.0,3499539.0,2002,2018,0.38573426308271597,,,815430.0,400756.0,317995.0,10892.0,23623.0,19906.0,30099.0,28396,801871.0,14.9,10.4,74.7,25.1,63.3,11.6,318482.0,18459.0,108533.0,124096.0,46716.0,20678.0,5.8,44799.0,58745.0,38.9,46.4,14.7,15859.17,386438.5,402297.67,3.94,96.06,2.52,28089.6,260190.0,16.38,1.25,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,8748847.5,29528.75,24882.5,37623.75,55998.75,73431.25,3.15,0,0,0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,385462,79.6,11.8,1.4,1.8,0.8,1,3.6,,0.48216782885339493,3517.735466816993,both
56,10740.0,"Albuquerque, NM Metro Area",Bus,2007,9791599.0,4901212.0,3766172.0,2002,2018,0.38463298997436474,,,832774.0,420471.0,332300.0,7521.0,24483.0,21141.0,29640.0,34568,817548.0,14.6,9.0,76.4,24.9,63.1,12.0,322464.0,17721.0,111727.0,124060.0,47833.0,21123.0,5.5,45325.0,60427.0,38.4,46.0,15.6,15005.75,389242.83,404248.58,3.71,96.29,2.72,28089.6,257039.0,16.18,1.21,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,9114136.24,29624.43,25580.61,35864.4,54843.25,73116.67,3.2912,0,0,0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,382720,78,11.9,1.6,2,0.6,1.6,4.3,,0.46540591786898133,3516.9628555225217,both
57,10740.0,"Albuquerque, NM Metro Area",Bus,2008,10942102.0,5041793.0,3645357.0,2002,2018,0.333149608731485,,,841408.0,421805.0,324703.0,10091.0,25312.0,22284.0,30385.0,33284,826682.0,14.5,10.4,75.1,24.8,62.9,12.3,331371.0,20772.0,113448.0,128920.0,47402.0,20829.0,6.27,47198.0,63503.0,36.9,45.3,17.8,18586.5,388752.92,407339.42,4.56,95.44,3.19,28089.6,253888.0,16.13,1.17,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,8530135.38,29615.04,26072.28,35550.45,55221.66,74298.51,3.7323,0,0,0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,395827,76.8,12.5,2,1.9,1.2,1.5,4.1,,0.38978504221583743,3517.4610193657263,both
58,10740.0,"Albuquerque, NM Metro Area",Bus,2009,10639235.0,5144295.0,4294880.0,2002,2018,0.4036831595504752,,,856216.0,432274.0,329891.0,11065.0,25253.0,23216.0,30017.0,27978,846650.0,15.9,10.4,73.7,24.8,63.1,12.1,334647.0,17776.0,120045.0,127430.0,47757.0,21639.0,5.31,46824.0,61059.0,36.7,46.6,16.7,31447.33,372776.25,404223.58,7.78,92.22,2.27,28089.6,250737.0,16.23,1.17,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,10050019.2,29546.01,27162.72,35119.89,54784.08,71439.03,2.6559,0,0,0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,396357,78.7,10.9,1.6,1.6,1,1.5,4.8,,0.4723092966740559,3520.5435981307332,both
59,10740.0,"Albuquerque, NM Metro Area",Rail,2009,1351087.0,813885.0,2669729.0,2009,2018,1.975986002381786,,,856216.0,432274.0,329891.0,11065.0,25253.0,23216.0,30017.0,27978,846650.0,15.9,10.4,73.7,24.8,63.1,12.1,334647.0,17776.0,120045.0,127430.0,47757.0,21639.0,5.31,46824.0,61059.0,36.7,46.6,16.7,31447.33,372776.25,404223.58,7.78,92.22,2.27,28089.6,250737.0,16.23,1.17,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,10050019.2,29546.01,27162.72,35119.89,54784.08,71439.03,2.6559,0,0,0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,396357,78.7,10.9,1.6,1.6,1,1.5,4.8,,2.3119036227866894,3520.5435981307332,both
60,10740.0,"Albuquerque, NM Metro Area",Bus,2010,11527241.0,5102876.0,3460174.0,2002,2018,0.3001736495315748,,,892014.0,459673.0,332367.0,9139.0,25891.0,23628.0,31267.0,26156,881703.0,,0.0,0.0,24.4,63.2,12.4,344800.0,16484.0,120481.0,136269.0,48104.0,23462.0,4.78,47383.0,63619.0,36.8,45.3,17.9,34020.5,390669.08,424689.58,8.01,91.99,2.7,28089.6,247586.0,13.51,1.15,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,7958400.2,29774.65,27172.2,35957.05,54490.45,73161.85,3.105,0,0,0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,397604,80.5,9.4,2.1,1.6,0.9,1.1,4.4,,0.34519969696131103,3517.7062027099337,both
61,10740.0,"Albuquerque, NM Metro Area",Rail,2010,1165687.0,1415143.0,2846221.0,2009,2018,2.4416683037556393,,,892014.0,459673.0,332367.0,9139.0,25891.0,23628.0,31267.0,26156,881703.0,,0.0,0.0,24.4,63.2,12.4,344800.0,16484.0,120481.0,136269.0,48104.0,23462.0,4.78,47383.0,63619.0,36.8,45.3,17.9,34020.5,390669.08,424689.58,8.01,91.99,2.7,28089.6,247586.0,13.51,1.15,2014,http://www.bizjournals.com/albuquerque/news/2014/04/30/uber-follows-lyft-to-albuquerque.html,0,0,7958400.2,29774.65,27172.2,35957.05,54490.45,73161.85,3.105,0,0,0,2015.0,,0.0,"https://ridepace.com/albuquerque/
https://www.zagster.com/pressroom/albuquerque-launches-scooter-share-program-with-zagster-and-spin",0,0,0,2,2,G,22,,397604,80.5,9.4,2.1,1.6,0.9,1.1,4.4,,2.807918549318985,3517.7062027099337,both
