,CBSA,Mode,Year,Mechanical_Failures,Other_Failures,Total_Failures
527,13140.0,Bus,2002,53.0,83.0,136.0
528,13140.0,Bus,2003,56.0,80.0,136.0
529,13140.0,Bus,2004,56.0,93.0,149.0
530,13140.0,Bus,2005,48.0,123.0,171.0
531,13140.0,Bus,2006,50.0,72.0,122.0
532,13140.0,Bus,2007,48.0,31.0,79.0
533,13140.0,Bus,2008,49.0,32.0,81.0
534,13140.0,Bus,2009,59.0,20.0,79.0
535,13140.0,Bus,2010,40.0,135.0,175.0
536,13140.0,Bus,2011,26.0,6.0,32.0
537,13140.0,Bus,2012,28.0,8.0,36.0
538,13140.0,Bus,2013,30.0,9.0,39.0
539,13140.0,Bus,2014,36.0,12.0,48.0
540,13140.0,Bus,2015,42.0,8.0,50.0
541,13140.0,Bus,2016,5.0,15.0,20.0
542,13140.0,Bus,2017,6.0,18.0,24.0
543,13140.0,Bus,2018,7.0,19.0,26.0
544,13380.0,Bus,2002,135.0,133.0,268.0
545,13380.0,Bus,2003,58.0,176.0,234.0
546,13380.0,Bus,2004,62.0,292.0,354.0
547,13380.0,Bus,2005,41.0,254.0,295.0
548,13380.0,Bus,2006,28.0,214.0,242.0
549,13380.0,Bus,2007,57.0,48.0,105.0
550,13380.0,Bus,2008,144.0,9.0,153.0
551,13380.0,Bus,2009,94.0,43.0,137.0
552,13380.0,Bus,2010,64.0,41.0,105.0
553,13380.0,Bus,2011,70.0,32.0,102.0
554,13380.0,Bus,2012,87.0,28.0,115.0
555,13380.0,Bus,2013,133.0,72.0,205.0
556,13380.0,Bus,2014,175.0,55.0,230.0
557,13380.0,Bus,2015,156.0,48.0,204.0
558,13380.0,Bus,2016,124.0,51.0,175.0
559,13380.0,Bus,2017,146.0,12.0,158.0
560,13380.0,Bus,2018,127.0,16.0,143.0
561,13460.0,Bus,2002,0.0,0.0,0.0
562,13460.0,Bus,2003,0.0,0.0,0.0
563,13460.0,Bus,2004,0.0,0.0,0.0
564,13460.0,Bus,2005,0.0,0.0,0.0
565,13460.0,Bus,2006,0.0,0.0,0.0
566,13460.0,Bus,2007,0.0,0.0,0.0
567,13460.0,Bus,2008,0.0,0.0,0.0
568,13460.0,Bus,2009,5.0,68.0,73.0
569,13460.0,Bus,2010,52.0,11.0,63.0
570,13460.0,Bus,2011,0.0,0.0,0.0
571,13460.0,Bus,2012,5.0,5.0,10.0
572,13460.0,Bus,2013,5.0,5.0,10.0
573,13460.0,Bus,2014,25.0,16.0,41.0
574,13460.0,Bus,2015,31.0,25.0,56.0
575,13460.0,Bus,2016,6.0,3.0,9.0
576,13460.0,Bus,2017,28.0,4.0,32.0
577,13460.0,Bus,2018,18.0,15.0,33.0
578,13740.0,Bus,2002,23.0,9.0,32.0
579,13740.0,Bus,2003,27.0,12.0,39.0
580,13740.0,Bus,2004,25.0,9.0,34.0
581,13740.0,Bus,2005,21.0,7.0,28.0
582,13740.0,Bus,2006,19.0,4.0,23.0
583,13740.0,Bus,2007,20.0,6.0,26.0
584,13740.0,Bus,2008,37.0,95.0,132.0
585,13740.0,Bus,2009,54.0,78.0,132.0
586,13740.0,Bus,2010,56.0,86.0,142.0
587,13740.0,Bus,2011,52.0,96.0,148.0
588,13740.0,Bus,2012,61.0,134.0,195.0
589,13740.0,Bus,2013,73.0,158.0,231.0
590,13740.0,Bus,2014,73.0,158.0,231.0
591,13740.0,Bus,2015,216.0,274.0,490.0
592,13740.0,Bus,2016,248.0,283.0,531.0
593,13740.0,Bus,2017,198.0,347.0,545.0
594,13740.0,Bus,2018,303.0,205.0,508.0
595,13780.0,Bus,2002,228.0,970.0,1198.0
596,13780.0,Bus,2003,295.0,917.0,1212.0
597,13780.0,Bus,2004,214.0,602.0,816.0
598,13780.0,Bus,2005,300.0,550.0,850.0
599,13780.0,Bus,2006,183.0,499.0,682.0
600,13780.0,Bus,2007,208.0,550.0,758.0
601,13780.0,Bus,2008,221.0,544.0,765.0
602,13780.0,Bus,2009,277.0,629.0,906.0
603,13780.0,Bus,2010,247.0,660.0,907.0
604,13780.0,Bus,2011,169.0,538.0,707.0
605,13780.0,Bus,2012,111.0,485.0,596.0
606,13780.0,Bus,2013,134.0,494.0,628.0
607,13780.0,Bus,2014,155.0,494.0,649.0
608,13780.0,Bus,2015,210.0,384.0,594.0
609,13780.0,Bus,2016,193.0,557.0,750.0
610,13780.0,Bus,2017,208.0,484.0,692.0
611,13780.0,Bus,2018,174.0,454.0,628.0
612,13820.0,Bus,2002,0.0,0.0,0.0
613,13820.0,Bus,2003,0.0,0.0,0.0
614,13820.0,Bus,2004,1401.0,999.0,2400.0
615,13820.0,Bus,2005,840.0,574.0,1414.0
616,13820.0,Bus,2006,1141.0,607.0,1748.0
617,13820.0,Bus,2007,1246.0,668.0,1914.0
618,13820.0,Bus,2008,1069.0,710.0,1779.0
619,13820.0,Bus,2009,1078.0,708.0,1786.0
620,13820.0,Bus,2010,1021.0,652.0,1673.0
621,13820.0,Bus,2011,876.0,635.0,1511.0
622,13820.0,Bus,2012,788.0,572.0,1360.0
623,13820.0,Bus,2013,967.0,690.0,1657.0
624,13820.0,Bus,2014,391.0,471.0,862.0
625,13820.0,Bus,2015,576.0,792.0,1368.0
626,13820.0,Bus,2016,1136.0,950.0,2086.0
627,13820.0,Bus,2017,749.0,608.0,1357.0
628,13820.0,Bus,2018,350.0,257.0,607.0
629,13900.0,Bus,2002,0.0,0.0,0.0
630,13900.0,Bus,2003,0.0,0.0,0.0
631,13900.0,Bus,2004,0.0,0.0,0.0
632,13900.0,Bus,2005,0.0,0.0,0.0
633,13900.0,Bus,2006,0.0,0.0,0.0
634,13900.0,Bus,2007,0.0,0.0,0.0
635,13900.0,Bus,2008,0.0,0.0,0.0
636,13900.0,Bus,2009,18.0,0.0,18.0
637,13900.0,Bus,2010,4.0,0.0,4.0
638,13900.0,Bus,2011,6.0,0.0,6.0
639,13900.0,Bus,2012,5.0,0.0,5.0
640,13900.0,Bus,2013,0.0,0.0,0.0
641,13900.0,Bus,2014,0.0,0.0,0.0
642,13900.0,Bus,2015,0.0,0.0,0.0
643,13900.0,Bus,2016,0.0,0.0,0.0
644,13900.0,Bus,2017,0.0,0.0,0.0
645,13900.0,Bus,2018,0.0,0.0,0.0
646,13980.0,Bus,2002,0.0,0.0,0.0
647,13980.0,Bus,2003,0.0,0.0,0.0
648,13980.0,Bus,2004,0.0,0.0,0.0
649,13980.0,Bus,2005,3.0,17.0,20.0
650,13980.0,Bus,2006,10.0,4.0,14.0
651,13980.0,Bus,2007,8.0,25.0,33.0
652,13980.0,Bus,2008,13.0,18.0,31.0
653,13980.0,Bus,2009,94.0,146.0,240.0
654,13980.0,Bus,2010,131.0,116.0,247.0
655,13980.0,Bus,2011,188.0,91.0,279.0
656,13980.0,Bus,2012,127.0,153.0,280.0
657,13980.0,Bus,2013,205.0,38.0,243.0
658,13980.0,Bus,2014,168.0,53.0,221.0
659,13980.0,Bus,2015,120.0,82.0,202.0
660,13980.0,Bus,2016,136.0,76.0,212.0
661,13980.0,Bus,2017,155.0,118.0,273.0
662,13980.0,Bus,2018,173.0,139.0,312.0
663,14020.0,Bus,2002,102.0,0.0,102.0
664,14020.0,Bus,2003,123.0,210.0,333.0
665,14020.0,Bus,2004,116.0,190.0,306.0
666,14020.0,Bus,2005,171.0,160.0,331.0
667,14020.0,Bus,2006,124.0,134.0,258.0
668,14020.0,Bus,2007,105.0,78.0,183.0
669,14020.0,Bus,2008,125.0,96.0,221.0
670,14020.0,Bus,2009,153.0,93.0,246.0
671,14020.0,Bus,2010,181.0,119.0,300.0
672,14020.0,Bus,2011,184.0,126.0,310.0
673,14020.0,Bus,2012,204.0,151.0,355.0
674,14020.0,Bus,2013,222.0,88.0,310.0
675,14020.0,Bus,2014,181.0,94.0,275.0
676,14020.0,Bus,2015,122.0,102.0,224.0
677,14020.0,Bus,2016,151.0,125.0,276.0
678,14020.0,Bus,2017,162.0,93.0,255.0
679,14020.0,Bus,2018,116.0,40.0,156.0
680,14060.0,Bus,2002,87.0,372.0,459.0
681,14060.0,Bus,2003,95.0,437.0,532.0
682,14060.0,Bus,2004,144.0,557.0,701.0
683,14060.0,Bus,2005,190.0,277.0,467.0
684,14060.0,Bus,2006,180.0,391.0,571.0
685,14060.0,Bus,2007,191.0,258.0,449.0
686,14060.0,Bus,2008,153.0,303.0,456.0
687,14060.0,Bus,2009,199.0,259.0,458.0
688,14060.0,Bus,2010,143.0,240.0,383.0
689,14060.0,Bus,2011,21.0,229.0,250.0
690,14060.0,Bus,2012,26.0,226.0,252.0
691,14060.0,Bus,2013,31.0,187.0,218.0
692,14060.0,Bus,2014,38.0,208.0,246.0
693,14060.0,Bus,2015,29.0,273.0,302.0
694,14060.0,Bus,2016,45.0,300.0,345.0
695,14060.0,Bus,2017,43.0,399.0,442.0
696,14060.0,Bus,2018,65.0,355.0,420.0
697,14260.0,Bus,2002,309.0,292.0,601.0
698,14260.0,Bus,2003,209.0,130.0,339.0
699,14260.0,Bus,2004,195.0,58.0,253.0
700,14260.0,Bus,2005,124.0,131.0,255.0
701,14260.0,Bus,2006,320.0,104.0,424.0
702,14260.0,Bus,2007,164.0,124.0,288.0
703,14260.0,Bus,2008,135.0,277.0,412.0
704,14260.0,Bus,2009,94.0,40.0,134.0
705,14260.0,Bus,2010,100.0,73.0,173.0
706,14260.0,Bus,2011,215.0,29.0,244.0
707,14260.0,Bus,2012,97.0,38.0,135.0
708,14260.0,Bus,2013,92.0,22.0,114.0
709,14260.0,Bus,2014,87.0,16.0,103.0
710,14260.0,Bus,2015,77.0,32.0,109.0
711,14260.0,Bus,2016,94.0,15.0,109.0
712,14260.0,Bus,2017,101.0,26.0,127.0
713,14260.0,Bus,2018,30.0,59.0,89.0
714,14460.0,Bus,2002,1860.0,3615.0,5475.0
715,14460.0,Bus,2003,2097.0,3915.0,6012.0
716,14460.0,Bus,2004,1812.0,1883.0,3695.0
717,14460.0,Bus,2005,6406.0,292.0,6698.0
718,14460.0,Bus,2006,8198.0,423.0,8621.0
719,14460.0,Bus,2007,4378.0,516.0,4894.0
720,14460.0,Bus,2008,2686.0,463.0,3149.0
721,14460.0,Bus,2009,3220.0,2888.0,6108.0
722,14460.0,Bus,2010,3528.0,2012.0,5540.0
723,14460.0,Bus,2011,2978.0,2752.0,5730.0
724,14460.0,Bus,2012,2191.0,1948.0,4139.0
725,14460.0,Bus,2013,1735.0,1954.0,3689.0
726,14460.0,Bus,2014,2002.0,1626.0,3628.0
727,14460.0,Bus,2015,1983.0,1590.0,3573.0
728,14460.0,Bus,2016,1733.0,1492.0,3225.0
729,14460.0,Bus,2017,2144.0,1116.0,3260.0
730,14460.0,Bus,2018,1252.0,756.0,2008.0
731,14460.0,Rail,2002,1962.0,385.0,2347.0
732,14460.0,Rail,2003,2291.0,924.0,3215.0
733,14460.0,Rail,2004,3134.0,817.0,3951.0
734,14460.0,Rail,2005,2234.0,1004.0,3238.0
735,14460.0,Rail,2006,1757.0,1185.0,2942.0
736,14460.0,Rail,2007,1639.0,1006.0,2645.0
737,14460.0,Rail,2008,1539.0,59.0,1598.0
738,14460.0,Rail,2009,2542.0,665.0,3207.0
739,14460.0,Rail,2010,2932.0,283.0,3215.0
740,14460.0,Rail,2011,2508.0,231.0,2739.0
741,14460.0,Rail,2012,2181.0,193.0,2374.0
742,14460.0,Rail,2013,1775.0,149.0,1924.0
743,14460.0,Rail,2014,1674.0,142.0,1816.0
744,14460.0,Rail,2015,2099.0,220.0,2319.0
745,14460.0,Rail,2016,1795.0,148.0,1943.0
746,14460.0,Rail,2017,1496.0,145.0,1641.0
747,14460.0,Rail,2018,1287.0,142.0,1429.0
748,14740.0,Bus,2002,92.0,53.0,145.0
749,14740.0,Bus,2003,114.0,26.0,140.0
750,14740.0,Bus,2004,92.0,32.0,124.0
751,14740.0,Bus,2005,129.0,28.0,157.0
752,14740.0,Bus,2006,106.0,41.0,147.0
753,14740.0,Bus,2007,139.0,25.0,164.0
754,14740.0,Bus,2008,96.0,20.0,116.0
755,14740.0,Bus,2009,90.0,21.0,111.0
756,14740.0,Bus,2010,96.0,30.0,126.0
757,14740.0,Bus,2011,109.0,48.0,157.0
758,14740.0,Bus,2012,48.0,34.0,82.0
759,14740.0,Bus,2013,140.0,2.0,142.0
760,14740.0,Bus,2014,22.0,57.0,79.0
761,14740.0,Bus,2015,123.0,17.0,140.0
762,14740.0,Bus,2016,80.0,14.0,94.0
763,14740.0,Bus,2017,20.0,23.0,43.0
764,14740.0,Bus,2018,21.0,28.0,49.0
765,14860.0,Bus,2002,916.0,757.0,1673.0
766,14860.0,Bus,2003,968.0,718.0,1686.0
767,14860.0,Bus,2004,1097.0,811.0,1908.0
768,14860.0,Bus,2005,1291.0,1066.0,2357.0
769,14860.0,Bus,2006,1206.0,858.0,2064.0
770,14860.0,Bus,2007,1166.0,761.0,1927.0
771,14860.0,Bus,2008,1355.0,907.0,2262.0
772,14860.0,Bus,2009,1608.0,743.0,2351.0
773,14860.0,Bus,2010,1553.0,711.0,2264.0
774,14860.0,Bus,2011,1279.0,699.0,1978.0
775,14860.0,Bus,2012,1145.0,727.0,1872.0
776,14860.0,Bus,2013,791.0,869.0,1660.0
777,14860.0,Bus,2014,695.0,881.0,1576.0
778,14860.0,Bus,2015,636.0,749.0,1385.0
779,14860.0,Bus,2016,669.0,816.0,1485.0
780,14860.0,Bus,2017,652.0,1056.0,1708.0
781,14860.0,Bus,2018,376.0,1102.0,1478.0
782,15180.0,Bus,2002,200.0,361.0,561.0
783,15180.0,Bus,2003,101.0,406.0,507.0
784,15180.0,Bus,2004,86.0,342.0,428.0
785,15180.0,Bus,2005,52.0,220.0,272.0
786,15180.0,Bus,2006,38.0,160.0,198.0
787,15180.0,Bus,2007,413.0,97.0,510.0
788,15180.0,Bus,2008,772.0,267.0,1039.0
789,15180.0,Bus,2009,995.0,250.0,1245.0
790,15180.0,Bus,2010,1053.0,188.0,1241.0
791,15180.0,Bus,2011,157.0,185.0,342.0
792,15180.0,Bus,2012,187.0,358.0,545.0
793,15180.0,Bus,2013,301.0,427.0,728.0
794,15180.0,Bus,2014,979.0,1517.0,2496.0
795,15180.0,Bus,2015,871.0,562.0,1433.0
796,15180.0,Bus,2016,247.0,103.0,350.0
797,15180.0,Bus,2017,142.0,38.0,180.0
798,15180.0,Bus,2018,151.0,17.0,168.0
799,15380.0,Bus,2002,1424.0,2158.0,3582.0
800,15380.0,Bus,2003,1978.0,2885.0,4863.0
801,15380.0,Bus,2004,1799.0,2907.0,4706.0
802,15380.0,Bus,2005,1722.0,2718.0,4440.0
803,15380.0,Bus,2006,1949.0,2984.0,4933.0
804,15380.0,Bus,2007,1732.0,2935.0,4667.0
805,15380.0,Bus,2008,1703.0,3507.0,5210.0
806,15380.0,Bus,2009,1581.0,2907.0,4488.0
807,15380.0,Bus,2010,1652.0,2834.0,4486.0
808,15380.0,Bus,2011,1434.0,2670.0,4104.0
809,15380.0,Bus,2012,1078.0,1947.0,3025.0
810,15380.0,Bus,2013,904.0,1936.0,2840.0
811,15380.0,Bus,2014,951.0,1986.0,2937.0
812,15380.0,Bus,2015,880.0,1473.0,2353.0
813,15380.0,Bus,2016,985.0,1533.0,2518.0
814,15380.0,Bus,2017,786.0,1519.0,2305.0
815,15380.0,Bus,2018,726.0,1329.0,2055.0
816,15380.0,Rail,2002,3.0,6.0,9.0
817,15380.0,Rail,2003,3.0,3.0,6.0
818,15380.0,Rail,2004,3.0,4.0,7.0
819,15380.0,Rail,2005,18.0,11.0,29.0
820,15380.0,Rail,2006,3.0,28.0,31.0
821,15380.0,Rail,2007,4.0,33.0,37.0
822,15380.0,Rail,2008,3.0,36.0,39.0
823,15380.0,Rail,2009,3.0,42.0,45.0
824,15380.0,Rail,2010,3.0,45.0,48.0
825,15380.0,Rail,2011,4.0,47.0,51.0
826,15380.0,Rail,2012,2.0,47.0,49.0
827,15380.0,Rail,2013,1.0,49.0,50.0
828,15380.0,Rail,2014,3.0,64.0,67.0
829,15380.0,Rail,2015,7.0,44.0,51.0
830,15380.0,Rail,2016,5.0,51.0,56.0
831,15380.0,Rail,2017,7.0,41.0,48.0
832,15380.0,Rail,2018,54.0,9.0,63.0
833,15540.0,Bus,2002,52.0,58.0,110.0
834,15540.0,Bus,2003,53.0,70.0,123.0
835,15540.0,Bus,2004,51.0,120.0,171.0
836,15540.0,Bus,2005,55.0,104.0,159.0
837,15540.0,Bus,2006,109.0,155.0,264.0
838,15540.0,Bus,2007,117.0,158.0,275.0
839,15540.0,Bus,2008,109.0,174.0,283.0
840,15540.0,Bus,2009,90.0,23.0,113.0
841,15540.0,Bus,2010,85.0,15.0,100.0
842,15540.0,Bus,2011,83.0,12.0,95.0
843,15540.0,Bus,2012,47.0,5.0,52.0
844,15540.0,Bus,2013,56.0,40.0,96.0
845,15540.0,Bus,2014,59.0,46.0,105.0
846,15540.0,Bus,2015,47.0,30.0,77.0
847,15540.0,Bus,2016,98.0,108.0,206.0
848,15540.0,Bus,2017,121.0,137.0,258.0
849,15540.0,Bus,2018,84.0,110.0,194.0
850,15940.0,Bus,2002,3.0,511.0,514.0
851,15940.0,Bus,2003,238.0,253.0,491.0
852,15940.0,Bus,2004,114.0,118.0,232.0
853,15940.0,Bus,2005,103.0,113.0,216.0
854,15940.0,Bus,2006,118.0,120.0,238.0
855,15940.0,Bus,2007,129.0,107.0,236.0
856,15940.0,Bus,2008,117.0,184.0,301.0
857,15940.0,Bus,2009,144.0,177.0,321.0
858,15940.0,Bus,2010,44.0,143.0,187.0
859,15940.0,Bus,2011,94.0,117.0,211.0
860,15940.0,Bus,2012,86.0,85.0,171.0
861,15940.0,Bus,2013,94.0,103.0,197.0
862,15940.0,Bus,2014,26.0,113.0,139.0
863,15940.0,Bus,2015,84.0,79.0,163.0
864,15940.0,Bus,2016,136.0,389.0,525.0
865,15940.0,Bus,2017,119.0,431.0,550.0
866,15940.0,Bus,2018,105.0,841.0,946.0
867,15980.0,Bus,2002,377.0,247.0,624.0
868,15980.0,Bus,2003,168.0,157.0,325.0
869,15980.0,Bus,2004,175.0,438.0,613.0
870,15980.0,Bus,2005,135.0,310.0,445.0
871,15980.0,Bus,2006,86.0,285.0,371.0
872,15980.0,Bus,2007,58.0,99.0,157.0
873,15980.0,Bus,2008,157.0,193.0,350.0
874,15980.0,Bus,2009,264.0,167.0,431.0
875,15980.0,Bus,2010,232.0,154.0,386.0
876,15980.0,Bus,2011,189.0,110.0,299.0
877,15980.0,Bus,2012,197.0,108.0,305.0
878,15980.0,Bus,2013,123.0,74.0,197.0
879,15980.0,Bus,2014,93.0,46.0,139.0
880,15980.0,Bus,2015,111.0,35.0,146.0
881,15980.0,Bus,2016,115.0,34.0,149.0
882,15980.0,Bus,2017,206.0,36.0,242.0
883,15980.0,Bus,2018,195.0,92.0,287.0
884,16220.0,Bus,2002,0.0,0.0,0.0
885,16220.0,Bus,2003,0.0,0.0,0.0
886,16220.0,Bus,2004,0.0,0.0,0.0
887,16220.0,Bus,2005,0.0,0.0,0.0
888,16220.0,Bus,2006,0.0,0.0,0.0
889,16220.0,Bus,2007,0.0,0.0,0.0
890,16220.0,Bus,2008,0.0,0.0,0.0
891,16220.0,Bus,2009,8.0,0.0,8.0
892,16220.0,Bus,2010,26.0,14.0,40.0
893,16220.0,Bus,2011,0.0,0.0,0.0
894,16220.0,Bus,2012,0.0,0.0,0.0
895,16220.0,Bus,2013,0.0,0.0,0.0
896,16220.0,Bus,2014,0.0,0.0,0.0
897,16220.0,Bus,2015,0.0,0.0,0.0
898,16220.0,Bus,2016,0.0,0.0,0.0
899,16220.0,Bus,2017,0.0,0.0,0.0
900,16220.0,Bus,2018,0.0,0.0,0.0
901,16300.0,Bus,2002,213.0,64.0,277.0
902,16300.0,Bus,2003,131.0,87.0,218.0
903,16300.0,Bus,2004,229.0,77.0,306.0
904,16300.0,Bus,2005,234.0,80.0,314.0
905,16300.0,Bus,2006,198.0,112.0,310.0
906,16300.0,Bus,2007,277.0,87.0,364.0
907,16300.0,Bus,2008,0.0,0.0,0.0
908,16300.0,Bus,2009,162.0,96.0,258.0
909,16300.0,Bus,2010,74.0,71.0,145.0
910,16300.0,Bus,2011,74.0,104.0,178.0
911,16300.0,Bus,2012,48.0,80.0,128.0
912,16300.0,Bus,2013,49.0,109.0,158.0
913,16300.0,Bus,2014,49.0,72.0,121.0
914,16300.0,Bus,2015,32.0,56.0,88.0
915,16300.0,Bus,2016,25.0,78.0,103.0
916,16300.0,Bus,2017,31.0,74.0,105.0
917,16300.0,Bus,2018,25.0,80.0,105.0
918,16580.0,Bus,2002,139.0,100.0,239.0
919,16580.0,Bus,2003,65.0,168.0,233.0
920,16580.0,Bus,2004,73.0,178.0,251.0
921,16580.0,Bus,2005,51.0,125.0,176.0
922,16580.0,Bus,2006,24.0,114.0,138.0
923,16580.0,Bus,2007,63.0,23.0,86.0
924,16580.0,Bus,2008,103.0,42.0,145.0
925,16580.0,Bus,2009,124.0,48.0,172.0
926,16580.0,Bus,2010,131.0,50.0,181.0
927,16580.0,Bus,2011,128.0,32.0,160.0
928,16580.0,Bus,2012,108.0,31.0,139.0
929,16580.0,Bus,2013,84.0,43.0,127.0
930,16580.0,Bus,2014,75.0,40.0,115.0
931,16580.0,Bus,2015,65.0,47.0,112.0
932,16580.0,Bus,2016,85.0,46.0,131.0
933,16580.0,Bus,2017,89.0,41.0,130.0
934,16580.0,Bus,2018,200.0,229.0,429.0
935,16620.0,Bus,2002,16.0,1563.0,1579.0
936,16620.0,Bus,2003,12.0,1661.0,1673.0
937,16620.0,Bus,2004,13.0,1583.0,1596.0
938,16620.0,Bus,2005,8.0,1282.0,1290.0
939,16620.0,Bus,2006,10.0,1217.0,1227.0
940,16620.0,Bus,2007,5.0,1423.0,1428.0
941,16620.0,Bus,2008,9.0,1567.0,1576.0
942,16620.0,Bus,2009,288.0,1107.0,1395.0
943,16620.0,Bus,2010,178.0,1024.0,1202.0
944,16620.0,Bus,2011,342.0,970.0,1312.0
945,16620.0,Bus,2012,378.0,1004.0,1382.0
946,16620.0,Bus,2013,255.0,945.0,1200.0
947,16620.0,Bus,2014,300.0,572.0,872.0
948,16620.0,Bus,2015,296.0,1017.0,1313.0
949,16620.0,Bus,2016,285.0,1039.0,1324.0
950,16620.0,Bus,2017,298.0,1109.0,1407.0
951,16620.0,Bus,2018,271.0,1146.0,1417.0
952,16700.0,Bus,2002,0.0,0.0,0.0
953,16700.0,Bus,2003,0.0,0.0,0.0
954,16700.0,Bus,2004,0.0,0.0,0.0
955,16700.0,Bus,2005,0.0,0.0,0.0
956,16700.0,Bus,2006,0.0,0.0,0.0
957,16700.0,Bus,2007,0.0,0.0,0.0
958,16700.0,Bus,2008,17.0,57.0,74.0
959,16700.0,Bus,2009,128.0,425.0,553.0
960,16700.0,Bus,2010,99.0,378.0,477.0
961,16700.0,Bus,2011,15.0,221.0,236.0
962,16700.0,Bus,2012,10.0,185.0,195.0
963,16700.0,Bus,2013,185.0,32.0,217.0
964,16700.0,Bus,2014,221.0,31.0,252.0
965,16700.0,Bus,2015,161.0,36.0,197.0
966,16700.0,Bus,2016,133.0,27.0,160.0
967,16700.0,Bus,2017,177.0,36.0,213.0
968,16700.0,Bus,2018,154.0,32.0,186.0
969,16740.0,Bus,2002,819.0,3708.0,4527.0
970,16740.0,Bus,2003,1278.0,4251.0,5529.0
971,16740.0,Bus,2004,712.0,3914.0,4626.0
972,16740.0,Bus,2005,767.0,8339.0,9106.0
973,16740.0,Bus,2006,907.0,10002.0,10909.0
974,16740.0,Bus,2007,1359.0,10172.0,11531.0
975,16740.0,Bus,2008,887.0,10684.0,11571.0
976,16740.0,Bus,2009,874.0,11023.0,11897.0
977,16740.0,Bus,2010,911.0,11063.0,11974.0
978,16740.0,Bus,2011,859.0,6539.0,7398.0
979,16740.0,Bus,2012,883.0,9199.0,10082.0
980,16740.0,Bus,2013,872.0,8863.0,9735.0
981,16740.0,Bus,2014,937.0,15047.0,15984.0
982,16740.0,Bus,2015,996.0,6607.0,7603.0
983,16740.0,Bus,2016,622.0,1954.0,2576.0
984,16740.0,Bus,2017,880.0,1883.0,2763.0
985,16740.0,Bus,2018,908.0,2634.0,3542.0
986,16740.0,Rail,2002,0.0,0.0,0.0
987,16740.0,Rail,2003,0.0,0.0,0.0
988,16740.0,Rail,2004,0.0,0.0,0.0
989,16740.0,Rail,2005,5.0,7.0,12.0
990,16740.0,Rail,2006,4.0,0.0,4.0
991,16740.0,Rail,2007,0.0,0.0,0.0
992,16740.0,Rail,2008,19.0,0.0,19.0
993,16740.0,Rail,2009,80.0,4.0,84.0
994,16740.0,Rail,2010,76.0,38.0,114.0
995,16740.0,Rail,2011,71.0,49.0,120.0
996,16740.0,Rail,2012,89.0,31.0,120.0
997,16740.0,Rail,2013,86.0,8.0,94.0
998,16740.0,Rail,2014,111.0,6.0,117.0
999,16740.0,Rail,2015,95.0,2.0,97.0
1000,16740.0,Rail,2016,280.0,40.0,320.0
1001,16740.0,Rail,2017,274.0,44.0,318.0
1002,16740.0,Rail,2018,410.0,35.0,445.0
1003,16820.0,Bus,2002,8.0,9.0,17.0
1004,16820.0,Bus,2003,13.0,69.0,82.0
1005,16820.0,Bus,2004,14.0,20.0,34.0
1006,16820.0,Bus,2005,13.0,8.0,21.0
1007,16820.0,Bus,2006,88.0,128.0,216.0
1008,16820.0,Bus,2007,9.0,142.0,151.0
1009,16820.0,Bus,2008,72.0,164.0,236.0
1010,16820.0,Bus,2009,104.0,113.0,217.0
1011,16820.0,Bus,2010,87.0,144.0,231.0
1012,16820.0,Bus,2011,0.0,0.0,0.0
1013,16820.0,Bus,2012,0.0,0.0,0.0
1014,16820.0,Bus,2013,0.0,0.0,0.0
1015,16820.0,Bus,2014,0.0,0.0,0.0
1016,16820.0,Bus,2015,0.0,0.0,0.0
1017,16820.0,Bus,2016,0.0,0.0,0.0
1018,16820.0,Bus,2017,0.0,0.0,0.0
1019,16820.0,Bus,2018,0.0,0.0,0.0
1020,16860.0,Bus,2002,8.0,287.0,295.0
1021,16860.0,Bus,2003,9.0,279.0,288.0
1022,16860.0,Bus,2004,8.0,284.0,292.0
1023,16860.0,Bus,2005,7.0,277.0,284.0
1024,16860.0,Bus,2006,8.0,283.0,291.0
1025,16860.0,Bus,2007,136.0,314.0,450.0
1026,16860.0,Bus,2008,204.0,284.0,488.0
1027,16860.0,Bus,2009,128.0,313.0,441.0
1028,16860.0,Bus,2010,147.0,462.0,609.0
1029,16860.0,Bus,2011,214.0,395.0,609.0
1030,16860.0,Bus,2012,219.0,460.0,679.0
1031,16860.0,Bus,2013,239.0,399.0,638.0
1032,16860.0,Bus,2014,222.0,178.0,400.0
1033,16860.0,Bus,2015,161.0,80.0,241.0
1034,16860.0,Bus,2016,207.0,128.0,335.0
1035,16860.0,Bus,2017,201.0,109.0,310.0
1036,16860.0,Bus,2018,215.0,114.0,329.0
1037,16860.0,Rail,2002,0.0,5.0,5.0
1038,16860.0,Rail,2003,0.0,6.0,6.0
1039,16860.0,Rail,2004,0.0,7.0,7.0
1040,16860.0,Rail,2005,0.0,6.0,6.0
1041,16860.0,Rail,2006,0.0,5.0,5.0
1042,16860.0,Rail,2007,2.0,7.0,9.0
1043,16860.0,Rail,2008,2.0,0.0,2.0
1044,16860.0,Rail,2009,1.0,0.0,1.0
1045,16860.0,Rail,2010,3.0,0.0,3.0
1046,16860.0,Rail,2011,7.0,0.0,7.0
1047,16860.0,Rail,2012,117.0,0.0,117.0
1048,16860.0,Rail,2013,0.0,0.0,0.0
1049,16860.0,Rail,2014,2.0,0.0,2.0
1050,16860.0,Rail,2015,1.0,0.0,1.0
1051,16860.0,Rail,2016,1.0,0.0,1.0
