,CLUSTER_GT_NEW_11,Mode,Year,Unnamed: 0,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,CBSA,PROBLEM_FLAG,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_ADJ,FARE_per_UPT,FARE_ADJ_ORIGINAL,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_GT_NEW_11.1,CLUSTER_GT_ORIGINAL.1,CLUSTER_APTA.1,min_year,VRM_ADJ_LAGGED_1,VRM_ADJ_LAGGED_2,VRM_ADJ_LAGGED_3,FARE_per_UPT_LAGGED_1,FARE_per_UPT_LAGGED_2,FARE_per_UPT_LAGGED_3,AVG_SPEED_LAGGED_1,AVG_SPEED_LAGGED_2,AVG_SPEED_LAGGED_3,TNC_FLAG_LAGGED_1,TNC_FLAG_LAGGED_2,TNC_FLAG_LAGGED_3,FARE_per_UPT_2018_LAGGED_1,FARE_per_UPT_2018_LAGGED_2,FARE_per_UPT_2018_LAGGED_3,dockCt_LAGGED_1,dockCt_LAGGED_2,dockCt_LAGGED_3,docklessCt_LAGGED_1,docklessCt_LAGGED_2,docklessCt_LAGGED_3,scooterCt_LAGGED_1,scooterCt_LAGGED_2,scooterCt_LAGGED_3,TNC_FLAG_LAGGED_4,TNC_FLAG_LAGGED_5
305,10,Rail,2010,8154,6,67,100500,0,8621796.648,1555861.092,8621796.648,1555861.092,182786.1428,46130220.64,13.7291,46130220.64,6564345100,8254286,5075850,2250149,123728,73427,69953,82451,8157579,0,0,0,68.6,188.5,42.9,3223105,276035,1274034,1197952,345277,129807,26.53,137879,189038,115.7,132,52.3,482352.51,3521497.41,4003849.92,32.63,267.37,8.27,231072,2067684,24.45,3.45,6042,0,0,53049753.73,84441.05,80445.95,94818.65,158560.85,217393.7,9.5105,15.788465,0,0,0,6047,0,0,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,8621796.648,1285008.271,0.283211205,31.24208192,-596615760,1555861.092,107656.8775,0.081580033,9.43302589,816287202,182786.1428,18992.7481,0.132937052,15.06685098,62903655.6,7397716,1035846,0.136127363,16.61436759,-14653627050,2.979748486,-0.301773401,-0.198809261,-18.36748954,-71.0690898,24.45,-0.5,-0.050596901,-4.984297996,-186,30,6,67,6011,1448204.215,1379545.145,968165.9616,14.9125,13.9963,12.2492,24.95,24.59,23.58,0,0,0,17.447625,16.375671,14.821532,0,0,0,0,0,0,0,0,0,1,1
306,10,Rail,2011,8157,6,67,100500,0,9264505.126,1500115.224,9264505.126,1500115.224,184435.6106,49284505.6,15.5249,49284505.6,6564345100,8301645,5134077,2223216,135726,73798,70684,82408,8194619,0,0,0,67.9,188.8,43.3,3202752,284134,1267051,1181384,345532,124651,27.65,136804,190599,118.7,127.3,54,409029.58,3549948.58,3958978.17,28.91,271.09,10.48,231072,2066148,24.24,3.36,6042,0,0,55198646.26,82653.76,79166.08,92296.96,153220.48,213470.88,11.7376,17.387888,0,0,0,6047,0,0,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,9264505.126,642708.478,-0.086064895,-5.640748859,-596615760,1500115.224,-55745.8684,-0.044935839,-4.073575431,816287202,184435.6106,1649.4678,-0.026614677,-2.302460282,62903655.6,7869286,471570,0.157267544,16.27738288,-14653627050,3.316581001,0.336832515,0.164032667,20.86372503,-71.0690898,24.24,-0.21,-0.01693182,-1.419704949,-186,30,6,67,6011,1555861.092,1448204.215,1379545.145,13.7291,14.9125,13.9963,24.45,24.95,24.59,0,0,0,15.788465,17.447625,16.375671,0,0,0,0,0,0,0,0,0,0,1
307,10,Rail,2012,8160,6,67,100500,0,9822162.098,1485585.271,9822162.098,1485585.271,187338.8958,46049638.77,16.1208,46049638.77,6564345100,8340312,5140587,2227063,137894,75095,70600,83262,8235091,0,0,0,67.1,188.2,44.7,3241186,293835,1286105,1184612,349200,127434,27.52,139091,195913,116.6,126.8,56.6,357539.5,3622168.33,3979707.83,25.3,274.7,10.72,231072,2067472,23.67,3.27,6042,0,0,50194106.26,81853.55,76954,90755.58,151609.19,213545.17,11.6848,17.571672,0,0,0,6047,0,0,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,9822162.098,557656.972,-0.144709196,-11.35572323,-596615760,1485585.271,-14529.9523,-0.044562178,-1.59495943,816287202,187338.8958,2903.2852,0.037388824,5.927777876,62903655.6,7572394,-296892,0.084507883,12.21195084,-14653627050,3.493734262,0.177153261,0.147764113,20.00386622,-71.0690898,23.67,-0.57,-0.083836627,-7.997150749,-186,30,6,67,6011,1500115.224,1555861.092,1448204.215,15.5249,13.7291,14.9125,24.24,24.45,24.95,0,0,0,17.387888,15.788465,17.447625,0,0,0,0,0,0,0,0,0,0,0
308,10,Rail,2013,8163,6,67,100500,0,11147190.59,1489569.068,11147190.59,1489569.068,205679.4492,53548166.5,15.1767,53548166.5,6564345100,8406529,5178977,2230865,144056,77179,72493,84777,8296240,51.6,28.4,220.1,66.6,187.5,45.9,3277374,291198,1281407,1203440,369569,131760,27.66,143718,202280,112.8,127.9,59.3,333762,3693559.08,4027321.08,23.22,276.78,10.42,231072,2070932,22.94,3.24,6042,1,0,57832019.82,83353.32,78292.44,91559.16,155215.44,218462.4,11.2536,16.390836,0,0,0,6047,0,0,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,11147190.59,1325028.495,0.12288182,14.09424503,-596615760,1489569.068,3983.7964,-0.027543708,-2.39527535,816287202,205679.4492,18340.5534,0.086403466,10.2170627,62903655.6,8903176,1330782,0.297580554,37.03881909,-14653627050,3.394586977,-0.099147285,0.14704877,21.7049627,-71.0690898,22.94,-0.73,-0.112988718,-10.71958246,-186,30,6,67,6011,1485585.271,1500115.224,1555861.092,16.1208,15.5249,13.7291,23.67,24.24,24.45,0,0,0,17.571672,17.387888,15.788465,0,0,0,0,0,0,0,0,0,0,0
309,10,Rail,2014,8166,6,67,100500,0,10083015.75,1641310.723,10083015.75,1641310.723,227079.2267,52519938.42,16.1489,52519938.42,6564345100,8464042,5190079,2248545,146688,78627,74700,87431,8355602,50,29.4,220.6,65.8,187.1,47.1,3279034,284127,1279710,1206040,372388,136769,26.94,146122,207802,109.9,127.8,62.3,288867.08,3761691.5,4050558.58,20.47,279.53,9.99,231072,2074631,23.05,3.18,6042,2,1,55671134.72,83344.62,79182,92676.86,154889.32,220270.12,10.5894,17.117834,0,0,0,6047,0,1,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,10083015.75,-1064174.845,-0.156385416,-14.10252077,-596615760,1641310.723,151741.6548,0.16280905,17.60495377,816287202,227079.2267,21399.7775,0.141432972,15.10372235,62903655.6,8844627,-58549,0.009485427,1.433569234,-14653627050,3.500884384,0.106297407,0.109794442,11.55203934,-71.0690898,23.05,0.11,0.020628733,2.090372599,-186,30,6,67,6011,1489569.068,1485585.271,1500115.224,15.1767,16.1208,15.5249,22.94,23.67,24.24,1,0,0,16.390836,17.571672,17.387888,0,0,0,0,0,0,0,0,0,0,0
310,10,Rail,2015,8169,6,67,100500,0,9970157.935,1561134.65,9970157.935,1561134.65,217520.7994,52443837.81,17.4775,52443837.81,6564345100,8540156,5240398,2255219,141662,80809,77483,89397,8431776,48.8,28.2,222.9,65.5,186.4,48.1,3322709,288483,1281202,1235784,372823,144417,26.5,150882,211063,107.3,128.3,64.4,230430.41,3828619.76,4059050.17,17.14,282.86,7.06,231072,2081516,23.33,3.18,6042,3,3,55590468.08,85657.54,82131.98,94760.82,159934.92,223726.78,7.4836,18.52615,30,0,0,6047,0,1,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,9970157.935,-112857.813,0.035445881,3.667530104,-596615760,1561134.65,-80176.0728,-0.092700325,-9.018486701,816287202,217520.7994,-9558.4273,-0.104814219,-10.16144265,62903655.6,8693618,-151009,0.040340538,7.087561084,-14653627050,3.701881096,0.200996712,0.004894657,3.18424097,-71.0690898,23.33,0.28,0.012439138,1.33499582,-186,30,6,67,6011,1641310.723,1489569.068,1485585.271,16.1489,15.1767,16.1208,23.05,22.94,23.67,2,1,0,17.117834,16.390836,17.571672,0,0,0,0,0,0,0,0,0,0,0
311,10,Rail,2016,8172,6,67,100500,0,10528154.63,1801673.795,10528154.63,1801673.795,247188.4332,55213554.65,17.0605,55213554.65,6564345100,8598671,5262850,2248882,168891,82823,79554,91677,8481598,46.1,27.1,226.7,65.2,185.6,49.2,3364484,286263,1294363,1249109,381599,153150,26.94,156061,222012,103.9,127.9,68.2,209400.75,3938170.17,4147570.92,15.3,284.7,6.39,231072,2090360,23.69,3.15,6042,3,6,57974232.39,86964.15,83531.7,96260.85,163864.05,233112.6,6.7095,17.913525,61,0,0,6047,0,2,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,10528154.63,557996.693,0.026571852,3.809322427,-596615760,1801673.795,240539.1453,0.266003068,29.44132391,816287202,247188.4332,29667.6338,0.204938748,22.08253557,62903655.6,9069052,375434,0.043010356,4.497725351,-14653627050,3.630720868,-0.071160228,-0.011997728,-0.69141471,-71.0690898,23.69,0.36,0.060205495,6.178915969,-186,30,6,67,6011,1561134.65,1641310.723,1489569.068,17.4775,16.1489,15.1767,23.33,23.05,22.94,3,2,1,18.52615,17.117834,16.390836,30,0,0,0,0,0,0,0,0,0,0
312,10,Rail,2017,8175,6,67,100500,0,11477864.48,1967555.522,11477864.48,1967555.522,273712.7796,52820132.03,16.2756,52820132.03,6564345100,8680163,5265814,2265940,172464,85804,82918,94774,8560962,47.1,26.9,226,64.7,184.8,50.5,3398848,274079,1284269,1280768,398509,161223,25.28,161151,228235,100.2,127.5,72.3,180913.09,4028791.58,4209704.67,13.11,286.89,7.17,231072,2100996,21.77,3.06,6042,3,9,53876534.67,87520.08,84576.36,96669.48,164374.02,232799.7,7.3134,16.601112,202,0,0,6047,0,3,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,11477864.48,949709.855,0.321929587,39.65656284,-596615760,1967555.522,165881.727,0.215625892,23.68260158,816287202,273712.7796,26524.3464,0.393423877,47.14616693,62903655.6,8712678,-356374,-0.103428338,-10.10799284,-14653627050,3.259747378,-0.37097349,-0.512320533,-43.95561017,-71.0690898,21.77,-1.92,-0.176345216,-16.18338754,-186,30,6,67,6011,1801673.795,1561134.65,1641310.723,17.0605,17.4775,16.1489,23.69,23.33,23.05,3,3,2,17.913525,18.52615,17.117834,61,30,0,0,0,0,0,0,0,1,0
313,10,Rail,2018,8178,6,67,100500,0,11304085.31,1894429.551,11304085.31,1894429.551,276818.8248,53008279.15,13.2461,53008279.15,6564345100,8755910.75,5273650,2277149.25,181951,88543.25,85958.75,97666.75,8632940.5,47.18,26.49,226.44,64.25,184.01,51.76,3435064.75,264386,1279988.75,1307843.5,413385.5,169461,24.15,166263.25,235639.5,96.58,127.11,76.34,169141.82,4076584.82,4245726.64,12.21,287.79,8.01,0,2111184,21.07,3,6042,3,12,53008279.15,88543.25,85958.75,97666.75,166263.25,235639.5,8.01,13.2461,250,0,1,6047,0,3,279,143,223,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,11304085.31,-173779.176,0.370398581,46.47656991,-596615760,1894429.551,-73125.9715,-0.016230375,-0.820275881,816287202,276818.8248,3106.0452,0.061831074,6.511297051,62903655.6,8539256,-173422,-0.06941072,-6.840891936,-14653627050,2.525910546,-0.733836832,-0.499217183,-40.65201505,-71.0690898,21.07,-0.7,-0.077610665,-7.499172367,-186,30,6,67,6011,1967555.522,1801673.795,1561134.65,16.2756,17.0605,17.4775,21.77,23.69,23.33,3,3,3,16.601112,17.913525,18.52615,202,61,30,0,0,0,0,0,0,2,1
314,11,Bus,2002,2318,5,10,31100,0,515680989.1,144749166.5,515680989.1,144749166.5,11512904.87,1635856302,3.1722,1635856302,4127773292,12169104.5,5564076.766,2179951.078,112605.8438,24639.23438,30392.26563,35233.6875,12448809.08,15.96,12.55,71.16,30.67,61.07,8.26,4170584.75,377396.95,1372954.77,1573503.39,593832.78,252896.86,9.05,41491.76563,63336.625,40.85,44.11,15.04,395916.5,5880452.92,6276369.42,6.31,93.69,1.5,0,0,12.57,1.4,2012,0,0,2290198823,34494.92813,42549.17188,49327.1625,58088.47188,88671.275,2.1,4.44108,0,0,0,0,0,0,0,0,0,515680989.1,0,0,0,3480102,144749166.5,0,0,0,-2165039.5,11512904.87,0,0,0,-60840.25,308395079,0,0,0,-4804550,0.837248453,0,0,0,-20.3200264,12.57,0,0,0,-22,0,0,0,0,-198871920,0,0,0,0,272095734,0,0,0,0,20967885.2,0,0,0,0,-4884542350,0,0,0,0,-23.6896966,0,0,0,0,-62,11,5,10,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,11,Bus,2003,2319,5,10,31100,0,477241839.2,143514843.4,477241839.2,143514843.4,11329605.6,1668882824,3.4969,1668882824,4127773292,12350557,5724210.938,2170094.688,112479.625,24676.0625,29457.9375,35079.25,12516701.69,15.48,12.09,72.18,29.71,61.51,8.78,4164885,369913.19,1377735.94,1560548.44,593035.88,263651.56,8.88,44947.9375,67051.5,38.69,43.95,17.36,402834.67,5882404.75,6285239.42,6.41,93.59,1.82,0,0,12.67,1.37,2012,0,0,2286369469,33806.20563,40357.37438,48058.5725,61578.67438,91860.555,2.4934,4.790753,0,0,0,0,0,0,0,0,0,477241839.2,-38439149.9,-0.077464973,-7.454056037,3480102,143514843.4,-1234323.1,-0.00856389,-0.85273244,-2165039.5,11329605.6,-183299.27,-0.016049305,-1.592120078,-60840.25,316117794,7722715,0.024733225,2.50416285,-4804550,0.90746733,0.070218877,0.080536702,8.386862555,-20.3200264,12.67,0.1,0.007923972,0.795544948,-22,0,0,0,0,-198871920,0,0,0,0,272095734,0,0,0,0,20967885.2,0,0,0,0,-4884542350,0,0,0,0,-23.6896966,0,0,0,0,-62,11,5,10,2002,144749166.5,310655.1168,331639.392,3.1722,1.3847,1.2185,12.57,12.65,13.06,0,1,1,4.44108,1.3847,1.24287,0,0,0,0,0,0,0,0,0,0,0
316,11,Bus,2004,2320,5,10,31100,0,538767213.4,154680042.4,538767213.4,154680042.4,12396938.65,1525240440,2.831,1525240440,4127773292,12537029,5888003.25,2161855.25,112587.5,24691.75,28485.25,34861,12587250.25,15,11.63,73.2,28.75,61.95,9.3,4158772,362357.25,1382542.25,1547059.25,592288.5,274524.75,8.71,48422.25,70739,36.53,43.8,19.68,374515,5948079.67,6322594.67,5.92,94.08,2.1,0,0,12.48,1.33,2012,0,0,2028569785,32840.0275,37885.3825,46365.13,64401.5925,94082.87,2.793,3.76523,0,0,0,0,0,0,0,0,0,538767213.4,61525374.2,0.121260229,12.89186512,3480102,154680042.4,11165199,0.074920273,7.779821749,-2165039.5,12396938.65,1067333.05,0.090030295,9.420743208,-60840.25,291339618,-24778176,-0.081625251,-7.838273096,-4804550,0.719200579,-0.188266751,-0.232517277,-20.74639436,-20.3200264,12.48,-0.19,-0.015109631,-1.499605367,-22,0,0,0,0,-198871920,0,0,0,0,272095734,0,0,0,0,20967885.2,0,0,0,0,-4884542350,0,0,0,0,-23.6896966,0,0,0,0,-62,11,5,10,2002,143514843.4,144749166.5,310655.1168,3.4969,3.1722,1.3847,12.67,12.57,12.65,0,0,1,4.790753,4.44108,1.3847,0,0,0,0,0,0,0,0,0,1,0
317,11,Bus,2005,2321,5,10,31100,0,551985577.2,157688227.9,551985577.2,157688227.9,13045911.96,1812043909,3.2828,1812043909,4127773292,12703423,6037163,2147148,111759,24792,27666,34898,12647175,14.5,11.2,74.2,27.8,62.4,9.8,4154312,355090,1387248,1535707,591343,284924,8.55,51824,74536,34.4,43.6,22,315710.92,6051809.08,6367520,4.96,95.04,2.48,0,0,12.09,1.29,2012,0,0,2337536643,31981.68,35689.14,45018.42,66852.96,96151.44,3.1992,4.234812,0,0,0,0,0,0,0,0,0,551985577.2,13218363.8,0.024238326,2.453446214,3480102,157688227.9,3008185.5,0.019261102,1.944779335,-2165039.5,13045911.96,648973.31,0.051025266,5.234948146,-60840.25,340422150,49082532,0.155696806,16.8471876,-4804550,0.795572551,0.076371972,0.100921757,10.61900869,-20.3200264,12.09,-0.39,-0.031748698,-3.125,-22,0,0,0,0,-198871920,0,0,0,0,272095734,0,0,0,0,20967885.2,0,0,0,0,-4884542350,0,0,0,0,-23.6896966,0,0,0,0,-62,11,5,10,2002,154680042.4,143514843.4,144749166.5,2.831,3.4969,3.1722,12.48,12.67,12.57,0,0,0,3.76523,4.790753,4.44108,0,0,0,0,0,0,0,0,0,1,1
318,11,Bus,2006,2322,5,10,31100,0,578063691.8,157845703.7,578063691.8,157845703.7,12769571.39,1861554735,3.2203,1861554735,4127773292,12950129,6244853,2158312,114676,24554,26233,33914,12749595,14.1,10.6,75.3,26.8,62.8,10.4,4143240,346668,1392356,1515807,591190,297219,8.37,55516,77895,32.1,43.6,24.3,284625.08,6121035.83,6405660.92,4.44,95.56,2.8,0,0,12.36,1.25,2012,0,0,2326943419,30692.5,32791.25,42392.5,69395,97368.75,3.5,4.025375,0,0,0,0,0,0,0,0,0,578063691.8,26078114.6,0.046162138,4.724419564,3480102,157845703.7,157475.8,0.000998155,0.099865286,-2165039.5,12769571.39,-276340.57,-0.021409719,-2.118215812,-60840.25,351484207,11062057,0.031978315,3.249511526,-4804550,0.760046453,-0.035526098,-0.045682492,-4.465475582,-20.3200264,12.36,0.27,0.022086787,2.23325062,-22,0,0,0,0,-198871920,0,0,0,0,272095734,0,0,0,0,20967885.2,0,0,0,0,-4884542350,0,0,0,0,-23.6896966,0,0,0,0,-62,11,5,10,2002,157688227.9,154680042.4,143514843.4,3.2828,2.831,3.4969,12.09,12.48,12.67,0,0,0,4.234812,3.76523,4.790753,0,0,0,0,0,0,0,0,0,0,1
319,11,Bus,2007,2323,5,10,31100,0,572245662.9,159625124,572245662.9,159625124,13152895.55,1960545670,3.4261,1960545670,4127773292,12875587,6218422,2065991,102611,25669,27255,37014,12682034,13.3,10.7,76,26,63.4,10.6,4158616,342865,1395855,1530098,587867,301931,8.24,58047,83006,30.5,42.8,26.7,311857.33,6158478.42,6470335.75,4.82,95.18,3.05,0,0,12.14,1.21,2012,0,0,2372260261,31059.49,32978.55,44786.94,70236.87,100437.26,3.6905,4.145581,0,0,0,0,0,0,0,0,0,572245662.9,-5818028.9,-0.010115676,-1.006468488,3480102,159625124,1779420.3,0.011210094,1.12731627,-2165039.5,13152895.55,383324.16,0.029576823,3.001856118,-60840.25,371691220,20207013,0.055898676,5.749052901,-4804550,0.785932346,0.025885893,0.033491161,3.40583038,-20.3200264,12.14,-0.22,-0.017959666,-1.779935275,-22,0,0,0,0,-198871920,0,0,0,0,272095734,0,0,0,0,20967885.2,0,0,0,0,-4884542350,0,0,0,0,-23.6896966,0,0,0,0,-62,11,5,10,2002,157845703.7,157688227.9,154680042.4,3.2203,3.2828,2.831,12.36,12.09,12.48,0,0,0,4.025375,4.234812,3.76523,0,0,0,0,0,0,0,0,0,0,0
320,11,Bus,2008,2324,5,10,31100,0,579105029.6,159316440.5,579105029.6,159316440.5,13256505.14,2113721405,3.65,2113721405,4127773292,12872808,6321223,2047928,129074,26289,27725,37364,12676390,14,10.6,75.4,25.7,63.5,10.8,4139921,346835,1379376,1523876,585925,303909,8.38,60264,85966,29.9,42,28.1,459682.25,6084763.25,6544445.5,7.02,92.98,3.51,0,0,12.02,1.17,2012,0,0,2473054044,30758.13,32438.25,43715.88,70508.88,100580.22,4.1067,4.2705,0,0,0,0,0,0,0,0,0,579105029.6,6859366.7,0.01191548,1.198675175,3480102,159316440.5,-308683.5,-0.001935675,-0.193380273,-2165039.5,13256505.14,103609.59,0.007846458,0.787732174,-60840.25,401677686,29986466,0.077586535,8.067574478,-4804550,0.811533087,0.025600741,0.032054444,3.257372105,-20.3200264,12.02,-0.12,-0.009933857,-0.988467875,-22,0,0,0,0,-198871920,0,0,0,0,272095734,0,0,0,0,20967885.2,0,0,0,0,-4884542350,0,0,0,0,-23.6896966,0,0,0,0,-62,11,5,10,2002,159625124,157845703.7,157688227.9,3.4261,3.2203,3.2828,12.14,12.36,12.09,0,0,0,4.145581,4.025375,4.234812,0,0,0,0,0,0,0,0,0,0,0
321,11,Bus,2009,2325,5,10,31100,0,538859223.2,156150690.4,538859223.2,156150690.4,13076332.29,2102236115,3.9013,2102236115,4127773292,12874797,6350331,1973591,116863,24955,26961,36765,12665582,14.8,10.8,74.4,25.2,63.9,10.9,4142093,344855,1379800,1504465,599839,313134,8.33,58525,82000,30.4,43.4,26.2,707091.75,5796868.42,6503960.17,10.87,89.13,2.65,0,0,11.94,1.17,2012,0,0,2459616255,29197.35,31544.37,43015.05,68474.25,95940,3.1005,4.564521,0,0,0,0,0,0,0,0,0,538859223.2,-40245806.4,-0.072029504,-6.949655821,3480102,156150690.4,-3165750.1,-0.020070911,-1.987083122,-2165039.5,13076332.29,-180172.85,-0.013684485,-1.359127825,-60840.25,400436151,-1241535,-0.00309566,-0.309087371,-4804550,0.869448413,0.057915326,0.068933844,7.136532931,-20.3200264,11.94,-0.08,-0.006677821,-0.665557404,-22,0,0,0,0,-198871920,0,0,0,0,272095734,0,0,0,0,20967885.2,0,0,0,0,-4884542350,0,0,0,0,-23.6896966,0,0,0,0,-62,11,5,10,2002,159316440.5,159625124,157845703.7,3.65,3.4261,3.2203,12.02,12.14,12.36,0,0,0,4.2705,4.145581,4.025375,0,0,0,0,0,0,0,0,0,0,0
322,11,Bus,2010,2326,5,10,31100,0,523465191,148584665,523465191,148584665,12585257.82,1988079479,3.7979,1988079479,4127773292,12849383,6350958,1967146,122881,24990,26399,36343,12658588,0,0,0,24.4,64.5,11.1,4188650,360340,1398045,1532693,591894,305678,8.6,56691,80086,31.5,42.6,25.9,764849.5,5689711.33,6454560.83,11.85,88.15,3.08,0,0,11.81,1.15,2012,0,0,2286291401,28738.5,30358.85,41794.45,65194.65,92098.9,3.542,4.367585,0,0,0,0,0,0,0,0,0,523465191,-15394032.2,-0.02898382,-2.856781797,3480102,148584665,-7566025.4,-0.049666575,-4.845335862,-2165039.5,12585257.82,-491074.47,-0.038277786,-3.755445022,-60840.25,381662173,-18773978,-0.048018477,-4.688382393,-4804550,0.838473133,-0.03097528,-0.036276464,-3.562635751,-20.3200264,11.81,-0.13,-0.010947478,-1.088777219,-22,0,0,0,0,-198871920,0,0,0,0,272095734,0,0,0,0,20967885.2,0,0,0,0,-4884542350,0,0,0,0,-23.6896966,0,0,0,0,-62,11,5,10,2002,156150690.4,159316440.5,159625124,3.9013,3.65,3.4261,11.94,12.02,12.14,0,0,0,4.564521,4.2705,4.145581,0,0,0,0,0,0,0,0,0,0,0
