,Id2,Cluster_upt,Geography_x,Year,RailBus,upt,VRM,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,CBSA Code,Pop_TSD,Tot_Emp_TSD,Tot_Retail_TSD,gasPrice,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,MNAME,,,,,Geog_Blank,Total_Labor_MSA,Unemployment_Labor_MSA,Employment_Labor:MSA,Unemployment_Rate_MSA,Geography_y,Geography_Blank
1996,26620,3,"Huntsville, AL Metro Area",2005,DemandResponse,9264.75,36729,146870,5972,47046,57149,27589,9114,,,,,,146812,16440,212,21.1,48006,64499,37.6,43.8,18.6,358646,197985,138019,6109,24702,21566,30868,26719,356721,10.5,6.8,82.7,24.4,63.8,11.8,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",193889.25,7253.833333,186635.4167,3.75,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
1997,26620,3,"Huntsville, AL Metro Area",2006,Bus,28513.91667,48605.25,148226,6265,45880,57581,27378,11122,,,,,,150947,17750,331,21,50331,65374,36.3,43.7,20,376753,206905,147181,4180,24701,21469,29682,31446,367173,12,7.6,80.4,23.9,64.1,12,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",197096.3333,6620.25,190476.0833,3.358333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
1998,26620,3,"Huntsville, AL Metro Area",2006,DemandResponse,8102.5,36481.58333,148226,6265,45880,57581,27378,11122,,,,,,150947,17750,331,21,50331,65374,36.3,43.7,20,376753,206905,147181,4180,24701,21469,29682,31446,367173,12,7.6,80.4,23.9,64.1,12,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",197096.3333,6620.25,190476.0833,3.358333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
1999,26620,3,"Huntsville, AL Metro Area",2007,Bus,27655.83333,50620.91667,148848,6378,47038,57457,25689,12286,,,,,,151871,18038,497,22.3,50647,66018,34.2,45.6,20.2,386632,218336,147164,5121,25307,21539,30575,27168,374486,11.7,8.3,80,24.3,63.6,12.1,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",201625,6284.5,195340.5,3.133333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2000,26620,3,"Huntsville, AL Metro Area",2007,DemandResponse,7754.75,40927.5,148848,6378,47038,57457,25689,12286,,,,,,151871,18038,497,22.3,50647,66018,34.2,45.6,20.2,386632,218336,147164,5121,25307,21539,30575,27168,374486,11.7,8.3,80,24.3,63.6,12.1,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",201625,6284.5,195340.5,3.133333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2001,26620,3,"Huntsville, AL Metro Area",2008,Bus,22867.83333,52267.58333,153326,7029,47436,61115,26367,11379,,,,,,159717,20629,582,22,53363,71267,32.1,45.3,22.6,395645,225147,143815,7176,27142,24335,32101,30108,383633,11.5,6.4,82.1,24.1,63.5,12.4,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",205766.4167,8776.583333,196989.8333,4.266666667,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2002,26620,3,"Huntsville, AL Metro Area",2008,DemandResponse,7061.666667,41458.5,153326,7029,47436,61115,26367,11379,,,,,,159717,20629,582,22,53363,71267,32.1,45.3,22.6,395645,225147,143815,7176,27142,24335,32101,30108,383633,11.5,6.4,82.1,24.1,63.5,12.4,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",205766.4167,8776.583333,196989.8333,4.266666667,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2003,26620,3,"Huntsville, AL Metro Area",2009,Bus,24116.25,49534.58333,155251,7855,45183,60240,29240,12733,,,,,,166620,14663,656,21.5,54550,73316,31.3,44.1,24.6,406316,233907,148552,6692,27291,23225,33564,25017,392378,10.7,7.8,81.5,23.9,63.5,12.6,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",207175.1667,17321.66667,189853.5,8.358333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2004,26620,3,"Huntsville, AL Metro Area",2009,DemandResponse,6546.583333,33855.41667,155251,7855,45183,60240,29240,12733,,,,,,166620,14663,656,21.5,54550,73316,31.3,44.1,24.6,406316,233907,148552,6692,27291,23225,33564,25017,392378,10.7,7.8,81.5,23.9,63.5,12.6,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",207175.1667,17321.66667,189853.5,8.358333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2005,26620,3,"Huntsville, AL Metro Area",2010,Bus,22807.5,52948.41667,160762,8409,49971,63132,27556,11694,,,,,,162498,15770,986,21.2,52384,72752,33.7,42.3,24,419181,232958,158093,5743,26865,24863,31805,31366,408988,,,,23.8,64,12.2,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",208153.3333,17872.58333,190280.75,8.608333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2006,26620,3,"Huntsville, AL Metro Area",2010,DemandResponse,6740.5,37675.91667,160762,8409,49971,63132,27556,11694,,,,,,162498,15770,986,21.2,52384,72752,33.7,42.3,24,419181,232958,158093,5743,26865,24863,31805,31366,408988,,,,23.8,64,12.2,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",208153.3333,17872.58333,190280.75,8.608333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2007,26620,3,"Huntsville, AL Metro Area",2011,Bus,25174.08333,49097.5,165821,6822,52896,64069,29506,12528,,,,,,168124,13882,1005,22.1,51734,72434,34.6,41,24.4,425480,245125,154030,7439,25945,23067,32319,31987,411374,,,,23.3,64.2,12.5,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",210715.5833,17572.41667,193143.1667,8.333333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2008,26620,3,"Huntsville, AL Metro Area",2011,DemandResponse,6553.083333,39492.66667,165821,6822,52896,64069,29506,12528,,,,,,168124,13882,1005,22.1,51734,72434,34.6,41,24.4,425480,245125,154030,7439,25945,23067,32319,31987,411374,,,,23.3,64.2,12.5,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",210715.5833,17572.41667,193143.1667,8.333333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2009,26620,3,"Huntsville, AL Metro Area",2012,Bus,35385.08333,50402.83333,167556,8484,52957,64788,26776,14551,,,,,,171364,16405,393,21.8,54617,72719,31.7,44,24.3,430734,241627,158224,7768,27210,24648,33077,30175,419921,,,,23.3,63.7,13,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",209199.25,14488.83333,194710.4167,6.933333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2010,26620,3,"Huntsville, AL Metro Area",2012,DemandResponse,7749.916667,38946.25,167556,8484,52957,64788,26776,14551,,,,,,171364,16405,393,21.8,54617,72719,31.7,44,24.3,430734,241627,158224,7768,27210,24648,33077,30175,419921,,,,23.3,63.7,13,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",209199.25,14488.83333,194710.4167,6.933333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2011,26620,3,"Huntsville, AL Metro Area",2013,Bus,39469.41667,47162.41667,169951,8951,52866,66277,28734,13123,,,,,,174703,14610,484,21.8,55857,75740,31.9,42,26.1,435737,245828,158532,8271,27858,25827,33676,26311,423978,15,8.2,76.7,22.9,63.8,13.3,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",210797,13277.66667,197519.3333,6.3,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2012,26620,3,"Huntsville, AL Metro Area",2013,DemandResponse,7449.583333,43083.83333,169951,8951,52866,66277,28734,13123,,,,,,174703,14610,484,21.8,55857,75740,31.9,42,26.1,435737,245828,158532,8271,27858,25827,33676,26311,423978,15,8.2,76.7,22.9,63.8,13.3,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",210797,13277.66667,197519.3333,6.3,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2013,26620,3,"Huntsville, AL Metro Area",2014,Bus,49133,47538.58333,172409,8690,53996,67650,29946,12127,,,,,,176309,14851,551,21.5,56453,77477,32.9,41.1,26,441086,248491,161510,8366,29339,25228,35117,41256,429348,14.4,8.3,77.4,22.6,63.5,13.9,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",209645.5,12910.25,196735.25,6.158333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2014,26620,3,"Huntsville, AL Metro Area",2014,DemandResponse,7522.666667,42141.83333,172409,8690,53996,67650,29946,12127,,,,,,176309,14851,551,21.5,56453,77477,32.9,41.1,26,441086,248491,161510,8366,29339,25228,35117,41256,429348,14.4,8.3,77.4,22.6,63.5,13.9,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",209645.5,12910.25,196735.25,6.158333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2015,26620,3,"Huntsville, AL Metro Area",2015,Bus,50312.58333,46917.91667,172549,8037,54500,68443,27148,14421,,,,,,178837,13163,317,21.5,57792,78342,31.7,41.2,27.1,444752,253099,161687,6418,28261,24071,35001,34734,431970,13.8,7.2,79,22.5,63.4,14.1,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",210925.4167,11559,199366.4167,5.475,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2016,26620,3,"Huntsville, AL Metro Area",2015,DemandResponse,7545.75,40213.83333,172549,8037,54500,68443,27148,14421,,,,,,178837,13163,317,21.5,57792,78342,31.7,41.2,27.1,444752,253099,161687,6418,28261,24071,35001,34734,431970,13.8,7.2,79,22.5,63.4,14.1,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",210925.4167,11559,199366.4167,5.475,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2017,26620,3,"Huntsville, AL Metro Area",2016,Bus,51244.83333,47250.66667,175549,8729,58219,67642,27540,13419,,,,,,189722,13129,60,N,58238,82195,31.2,39.9,28.9,449720,251801,166354,8942,30085,26223,34838,36112,437846,14,8.1,77.9,22.3,63.3,14.4,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",214599.0833,11014.41667,203584.6667,5.125,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2018,26620,3,"Huntsville, AL Metro Area",2016,DemandResponse,7995.5,40487.91667,175549,8729,58219,67642,27540,13419,,,,,,189722,13129,60,N,58238,82195,31.2,39.9,28.9,449720,251801,166354,8942,30085,26223,34838,36112,437846,14,8.1,77.9,22.3,63.3,14.4,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",214599.0833,11014.41667,203584.6667,5.125,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2019,26620,3,"Huntsville, AL Metro Area",2017,Bus,51205.75,47127.16667,180708,7989,57784,66702,31805,16428,,,,,,189355,12341,726,23,61331,81282,30.4,39.6,30,455448,255524,168068,8674,30780,26848,36597,21479,442744,13.2,7.8,79,22.1,62.9,15,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",217390.1667,8534.416667,208855.75,3.908333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2020,26620,3,"Huntsville, AL Metro Area",2017,DemandResponse,7925.083333,38597.75,180708,7989,57784,66702,31805,16428,,,,,,189355,12341,726,23,61331,81282,30.4,39.6,30,455448,255524,168068,8674,30780,26848,36597,21479,442744,13.2,7.8,79,22.1,62.9,15,"Huntsville, AL Metro Area",,,,,"Huntsville,ALMetroArea",217390.1667,8534.416667,208855.75,3.908333333,"Huntsville, AL  Metro Area","Huntsville,ALMetroArea"
2021,26980,2,"Iowa City, IA Metro Area",2005,Bus,343503.75,89397.75,57769,3651,17830,24775,6975,4538,26980,37380,40777,4302,2.246666667,52046,7225,3706,18.1,43138,55061,40.5,45.5,14,129932,84723,36518,944,23309,23766,22988,16290,129683,18.4,7,74.6,20.1,70.2,9.7,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",86065.5,2776.916667,83288.58333,3.216666667,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2022,26980,2,"Iowa City, IA Metro Area",2005,DemandResponse,5989.25,17173.5,57769,3651,17830,24775,6975,4538,26980,37380,40777,4302,2.246666667,52046,7225,3706,18.1,43138,55061,40.5,45.5,14,129932,84723,36518,944,23309,23766,22988,16290,129683,18.4,7,74.6,20.1,70.2,9.7,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",86065.5,2776.916667,83288.58333,3.216666667,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2023,26980,2,"Iowa City, IA Metro Area",2006,Bus,479616.0833,119398.5,58652,3235,20603,23411,8902,2501,26980,37502.6,41853,4273,2.54425,50965,9937,3411,18.1,46174,62403,37.3,46,16.7,139567,88684,40274,882,23893,24086,24012,10777,130411,16.7,6.6,76.7,21.4,69.3,9.3,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",88056.16667,2342.083333,85714.08333,2.658333333,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2024,26980,2,"Iowa City, IA Metro Area",2006,DemandResponse,7629.416667,23592.91667,58652,3235,20603,23411,8902,2501,26980,37502.6,41853,4273,2.54425,50965,9937,3411,18.1,46174,62403,37.3,46,16.7,139567,88684,40274,882,23893,24086,24012,10777,130411,16.7,6.6,76.7,21.4,69.3,9.3,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",88056.16667,2342.083333,85714.08333,2.658333333,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2025,26980,2,"Iowa City, IA Metro Area",2007,Bus,491486.6667,127433,59020,3835,20802,22531,8214,3638,26980,37625.2,36460,4338,2.821583333,56001,8888,3471,17,51319,63847,34.8,47.3,17.9,147038,94160,42329,1392,24047,26011,20784,16048,138317,14.8,6,79.3,21.2,69.2,9.6,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",89533.16667,2504.083333,87029.08333,2.8,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2026,26980,2,"Iowa City, IA Metro Area",2007,DemandResponse,8092.5,28027.5,59020,3835,20802,22531,8214,3638,26980,37625.2,36460,4338,2.821583333,56001,8888,3471,17,51319,63847,34.8,47.3,17.9,147038,94160,42329,1392,24047,26011,20784,16048,138317,14.8,6,79.3,21.2,69.2,9.6,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",89533.16667,2504.083333,87029.08333,2.8,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2027,26980,2,"Iowa City, IA Metro Area",2008,Bus,530235,132180.75,57692,3796,20953,22572,6903,3468,26980,37747.8,37572,4442,3.2295,54293,9805,4797,18.6,53786,69723,32.5,47.6,19.9,149437,92592,44845,1367,24434,26537,21109,16266,139407,15.3,6.6,78,21.6,69.1,9.3,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",91288.33333,2888.416667,88399.91667,3.15,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2028,26980,2,"Iowa City, IA Metro Area",2008,DemandResponse,7860.416667,31451.25,57692,3796,20953,22572,6903,3468,26980,37747.8,37572,4442,3.2295,54293,9805,4797,18.6,53786,69723,32.5,47.6,19.9,149437,92592,44845,1367,24434,26537,21109,16266,139407,15.3,6.6,78,21.6,69.1,9.3,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",91288.33333,2888.416667,88399.91667,3.15,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2029,26980,2,"Iowa City, IA Metro Area",2009,Bus,532008.4167,136927.5833,60765,3490,21987,23387,8174,3727,26980,37870.4,44621,4143,2.33225,58049,10135,3957,17.7,48767,64636,36.7,45.1,18.2,152263,94298,48144,1093,23333,24799,20684,9533,145109,17,8.3,74.8,20.3,69.7,10,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",92649.83333,4255,88394.83333,4.6,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2030,26980,2,"Iowa City, IA Metro Area",2009,DemandResponse,8278.25,32034.75,60765,3490,21987,23387,8174,3727,26980,37870.4,44621,4143,2.33225,58049,10135,3957,17.7,48767,64636,36.7,45.1,18.2,152263,94298,48144,1093,23333,24799,20684,9533,145109,17,8.3,74.8,20.3,69.7,10,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",92649.83333,4255,88394.83333,4.6,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2031,26980,2,"Iowa City, IA Metro Area",2010,Bus,534782.4167,137767.25,61883,3596,20194,25690,8562,3841,26980,37993,46795,4194,2.778083333,55781,7514,4448,18.1,48425,67331,36.7,45.1,18.2,152918,93699,44139,1525,23826,25056,21647,15553,143203,,,,20.3,70,9.7,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",91672.58333,3982.166667,87690.41667,4.341666667,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2032,26980,2,"Iowa City, IA Metro Area",2010,DemandResponse,9883.666667,38595.66667,61883,3596,20194,25690,8562,3841,26980,37993,46795,4194,2.778083333,55781,7514,4448,18.1,48425,67331,36.7,45.1,18.2,152918,93699,44139,1525,23826,25056,21647,15553,143203,,,,20.3,70,9.7,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",91672.58333,3982.166667,87690.41667,4.341666667,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2033,26980,2,"Iowa City, IA Metro Area",2011,Bus,567580.75,138200.0833,63209,4555,21653,25789,7953,3259,26980,38115.6,46964,4231,3.531833333,58542,9416,5049,18.4,52602,67022,35.7,45.5,18.8,154893,98294,42322,883,26785,27598,27821,28605,146673,,,,20.1,70,9.9,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",91966.83333,3790.583333,88176.25,4.125,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2034,26980,2,"Iowa City, IA Metro Area",2011,DemandResponse,10620.5,41061.66667,63209,4555,21653,25789,7953,3259,26980,38115.6,46964,4231,3.531833333,58542,9416,5049,18.4,52602,67022,35.7,45.5,18.8,154893,98294,42322,883,26785,27598,27821,28605,146673,,,,20.1,70,9.9,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",91966.83333,3790.583333,88176.25,4.125,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2035,26980,2,"Iowa City, IA Metro Area",2012,Bus,577755.1667,137995.3333,64540,4007,22546,25291,9642,3054,26980,38238.2,46458,3739,3.613333333,59641,8868,4638,19.1,52767,69241,34.4,43.2,22.4,158231,95081,47256,1263,26413,27581,26297,21431,149364,,,,20.2,69.5,10.3,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",92428.91667,3465.833333,88963.08333,3.75,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2036,26980,2,"Iowa City, IA Metro Area",2012,DemandResponse,11577.25,43293.33333,64540,4007,22546,25291,9642,3054,26980,38238.2,46458,3739,3.613333333,59641,8868,4638,19.1,52767,69241,34.4,43.2,22.4,158231,95081,47256,1263,26413,27581,26297,21431,149364,,,,20.2,69.5,10.3,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",92428.91667,3465.833333,88963.08333,3.75,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2037,26980,2,"Iowa City, IA Metro Area",2013,Bus,590063.1667,136834,64564,5297,23041,23338,9647,3241,26980,38360.8,47572,4181,3.518416667,57673,7140,6098,19,52220,72991,31.9,43.8,24.3,161170,94407,51352,1595,27271,30737,22674,67332,152657,15.6,6.7,77.7,20.8,68.7,10.5,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",95008.08333,3283.25,91724.83333,3.45,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2038,26980,2,"Iowa City, IA Metro Area",2013,DemandResponse,11960.41667,42556,64564,5297,23041,23338,9647,3241,26980,38360.8,47572,4181,3.518416667,57673,7140,6098,19,52220,72991,31.9,43.8,24.3,161170,94407,51352,1595,27271,30737,22674,67332,152657,15.6,6.7,77.7,20.8,68.7,10.5,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",95008.08333,3283.25,91724.83333,3.45,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2039,26980,2,"Iowa City, IA Metro Area",2014,Bus,592683.0833,134110,64409,3147,22047,26791,8286,4138,26980,38483.4,48967,4206,3.3645,60617,7139,3795,19,59791,85522,31,42.5,26.5,164357,98192,49793,1262,29045,30086,26659,45314,155885,16,8,76,20.8,68.3,10.9,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",96512.33333,3028.916667,93483.41667,3.125,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2040,26980,2,"Iowa City, IA Metro Area",2014,DemandResponse,11992.08333,41880.58333,64409,3147,22047,26791,8286,4138,26980,38483.4,48967,4206,3.3645,60617,7139,3795,19,59791,85522,31,42.5,26.5,164357,98192,49793,1262,29045,30086,26659,45314,155885,16,8,76,20.8,68.3,10.9,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",96512.33333,3028.916667,93483.41667,3.125,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2041,26980,2,"Iowa City, IA Metro Area",2015,Bus,573975.6667,134246.0833,64183,4374,22854,24602,8702,3651,26980,38606,48279,4281,2.40275,64233,8777,6083,18.2,55332,76186,31.5,44,24.5,166498,101912,47475,1019,27307,31279,24283,33852,158174,19.4,6.4,74.1,20.9,67.8,11.3,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",96328.91667,2645.5,93683.41667,2.733333333,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2042,26980,2,"Iowa City, IA Metro Area",2015,DemandResponse,11619.66667,44068.25,64183,4374,22854,24602,8702,3651,26980,38606,48279,4281,2.40275,64233,8777,6083,18.2,55332,76186,31.5,44,24.5,166498,101912,47475,1019,27307,31279,24283,33852,158174,19.4,6.4,74.1,20.9,67.8,11.3,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",96328.91667,2645.5,93683.41667,2.733333333,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2043,26980,2,"Iowa City, IA Metro Area",2016,Bus,521838.6667,135962.9167,65343,4251,21633,25098,9982,4379,,,,,,61893,7798,4583,19.3,57777,75411,31.9,41.8,26.3,168828,98303,49740,1813,27303,31428,23915,31047,159202,17.7,7.3,75,20.8,67.6,11.6,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",96664.08333,2531.5,94132.58333,2.616666667,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2044,26980,2,"Iowa City, IA Metro Area",2016,DemandResponse,11132.08333,45893.66667,65343,4251,21633,25098,9982,4379,,,,,,61893,7798,4583,19.3,57777,75411,31.9,41.8,26.3,168828,98303,49740,1813,27303,31428,23915,31047,159202,17.7,7.3,75,20.8,67.6,11.6,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",96664.08333,2531.5,94132.58333,2.616666667,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2045,26980,2,"Iowa City, IA Metro Area",2017,Bus,486600.5,133468.1667,67822,3715,24212,25610,10805,3480,,,,,,66700,10031,3035,20.6,60888,78361,28.9,42.8,28.3,171491,99465,53712,1635,30504,34428,27444,7249,163231,15.7,7.6,76.8,20.8,66.8,12.4,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",97453.75,2464.833333,94988.91667,2.533333333,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2046,26980,2,"Iowa City, IA Metro Area",2017,DemandResponse,11444,46587.91667,67822,3715,24212,25610,10805,3480,,,,,,66700,10031,3035,20.6,60888,78361,28.9,42.8,28.3,171491,99465,53712,1635,30504,34428,27444,7249,163231,15.7,7.6,76.8,20.8,66.8,12.4,"Iowa City, IA Metro Area",,,,,"IowaCity,IAMetroArea",97453.75,2464.833333,94988.91667,2.533333333,"Iowa City, IA  Metro Area","IowaCity,IAMetroArea"
2047,27060,1,"Ithaca, NY Metro Area",2005,Bus,257542.5833,36421.41667,36514,3754,13560,12942,4705,1553,27060,16309,11091,1186,2.35025,27581,5101,2372,17.4,43306,55025,43,41.8,15.2,87080,49515,27333,1231,21171,21081,21346,15228,86766,20.7,6.2,73.1,18.6,70.8,10.6,"Ithaca, NY Metro Area",,,,,"Ithaca,NYMetroArea",,,,,,
2048,27060,1,"Ithaca, NY Metro Area",2005,DemandResponse,5094.916667,29150.41667,36514,3754,13560,12942,4705,1553,27060,16309,11091,1186,2.35025,27581,5101,2372,17.4,43306,55025,43,41.8,15.2,87080,49515,27333,1231,21171,21081,21346,15228,86766,20.7,6.2,73.1,18.6,70.8,10.6,"Ithaca, NY Metro Area",,,,,"Ithaca,NYMetroArea",,,,,,
2049,27060,1,"Ithaca, NY Metro Area",2006,Bus,0,0,37861,3883,14588,13143,4360,1887,27060,16409.6,11367,1130,2.676166667,26900,5231,3111,17.9,45534,60977,36.3,47.1,16.6,100407,53519,29621,2278,20164,21282,18169,17166,88066,18.1,7.8,74.2,15.9,74.7,9.4,"Ithaca, NY Metro Area",,,,,"Ithaca,NYMetroArea",,,,,,
2050,27060,1,"Ithaca, NY Metro Area",2006,DemandResponse,0,0,37861,3883,14588,13143,4360,1887,27060,16409.6,11367,1130,2.676166667,26900,5231,3111,17.9,45534,60977,36.3,47.1,16.6,100407,53519,29621,2278,20164,21282,18169,17166,88066,18.1,7.8,74.2,15.9,74.7,9.4,"Ithaca, NY Metro Area",,,,,"Ithaca,NYMetroArea",,,,,,
2051,27060,1,"Ithaca, NY Metro Area",2007,Bus,258745,127954.4167,37644,5458,12418,15060,3450,1258,27060,16510.2,10835,766,2.85625,28848,5112,3690,18.2,43392,63048,41.6,40.4,18,101055,57345,29460,1658,19346,20115,16021,13505,89123,21.2,5.3,73.5,15.4,75.1,9.5,"Ithaca, NY Metro Area",,,,,"Ithaca,NYMetroArea",,,,,,
2052,27060,1,"Ithaca, NY Metro Area",2007,DemandResponse,4813.916667,30702.41667,37644,5458,12418,15060,3450,1258,27060,16510.2,10835,766,2.85625,28848,5112,3690,18.2,43392,63048,41.6,40.4,18,101055,57345,29460,1658,19346,20115,16021,13505,89123,21.2,5.3,73.5,15.4,75.1,9.5,"Ithaca, NY Metro Area",,,,,"Ithaca,NYMetroArea",,,,,,
2053,27060,1,"Ithaca, NY Metro Area",2008,Bus,276189.8333,135196.1667,37443,4556,16639,11970,3486,792,27060,16610.8,7898,710,3.354416667,27496,7666,3348,18.3,48567,62913,36.5,44.2,19.3,101136,57440,30992,1330,20309,20337,19732,28750,86863,18.5,6.2,75.3,15.4,74.5,10.1,"Ithaca, NY Metro Area",,,,,"Ithaca,NYMetroArea",,,,,,
