CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,Tot_NonUSA_POP_pct,PCT_HH_NO_VEH,TSD_POP_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE_BUS,scooter_flag_BUS,BIKE_SCOOTER_SCOOTER_RAIL,MAINTENANCE,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,Tot_NonUSA_POP_pct_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_BUS_FAC,scooter_flag_BUS_FAC,BIKE_SCOOTER_SCOOTER_RAIL_FAC,MAINTENANCE_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_2018_log_FAC_scaled,POP_EMP_log_FAC_scaled,GAS_PRICE_2018_log_FAC_scaled,TOTAL_MED_INC_INDIV_2018_log_FAC_scaled,Tot_NonUSA_POP_pct_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,YEARS_SINCE_TNC_BUS_FAC_scaled,YEARS_SINCE_TNC_RAIL_FAC_scaled,BIKE_SHARE_BUS_FAC_scaled,scooter_flag_BUS_FAC_scaled,BIKE_SCOOTER_SCOOTER_RAIL_FAC_scaled,MAINTENANCE_FAC_scaled,Total_FAC_scaled
10.0,0,2010,100,1245049720.0000021,1222463994.9999998,-22585725.000002384,1330954364.2202175,-63579237.38986635,284108756.3,1.5355214740000003,27553600.74999996,3.2889999999999997,35213.00000000002,2.8418260206682007,30.93,0.6940865115999312,0.0,0.0,0.0,0.0,0.0,0.0,-64409977.50051214,-11641109.860536022,-6138749.7947819475,21603783.682085674,3451628.462814387,-2774177.8368502483,2962728.967652343,839911.6481272961,0.0,0.0,0.0,0.0,0.0,0.0,-56105962.23199844,-72989341.71822235,-13191697.59969681,-6956426.999069271,24481392.647059523,3911382.974085011,-3143696.395785446,3357362.4061075565,951787.2956529305,0.0,0.0,0.0,0.0,0.0,0.0,-63579237.38986885
10.0,0,2011,100,1222463994.9999998,1189791728.0000012,-32672266.99999857,1322030718.635629,-8923645.584588528,276891484.3,1.642813446,27682634.670000013,4.0656,34147.68000000002,2.8267817983897685,31.3,0.6861391782666084,0.0,0.0,0.0,0.0,0.0,0.0,-17721661.075282034,-35459431.04710454,4320674.709843595,32301005.91581999,13137223.164383495,-580235.7250829041,3364137.4230435593,-6412698.821117594,0.0,0.0,0.0,0.0,0.0,0.0,-7050985.455494536,-22428329.14692536,-44877045.52686847,5468195.905423959,40879779.23622854,16626317.587033313,-734339.6180347705,4257613.386182505,-8115837.407630633,0.0,0.0,0.0,0.0,0.0,0.0,-8923645.584590906
10.0,0,2012,100,1189791728.0000012,1198669782.0,8878053.999998808,1313695990.064377,-8334728.571251869,275254101.49999976,1.604317617,27909105.42000003,4.109300000000001,33963.31,2.6874131264136203,31.509999999999998,0.6863024806231975,1.0,0.0,0.0,0.0,0.0,0.0,-3997970.6964909495,12464305.315590871,7343117.445215559,1602687.58365997,2243351.7046181434,-5221354.16336109,1857239.958550136,128591.36106568851,-23597325.76957097,0.0,0.0,0.0,0.0,0.0,-7177357.260728451,-4642655.977764287,14474213.538607946,8527218.10401904,1861125.9700573457,2605099.1846474893,-6063313.855659144,2156725.7116900696,149327.12029742013,-27402468.367141,0.0,0.0,0.0,0.0,0.0,-8334728.571245119
10.0,0,2013,100,1198669782.0,1202744794.9999988,4075012.999998808,1234248629.6520965,-79447360.41228056,279698963.9000004,1.682726539,28818049.080000035,3.942,33700.32,2.7186342796927963,29.930000000000003,0.6642937252268252,2.0,0.0,1.0,0.0,0.0,0.0,10946819.406898879,-24989052.35680011,29364135.759169232,-6237528.944023279,3246506.3263153597,1181582.899714627,-13984594.364500953,-17332491.09990199,-23773405.605652846,0.0,-31635928.73715274,0.0,0.0,0.0,-73213956.71593276,11878826.740131367,-27116609.154931862,31864185.21137199,-6768589.382767328,3522912.430320756,1282182.3420204092,-15175236.505887019,-18808171.679606717,-25797462.780325435,0.0,-34329397.63260788,0.0,0.0,0.0,-79447360.41228172
10.0,0,2014,100,1202744794.9999988,1192647739.9999998,-10097054.999999046,1219051144.2355702,-15197485.416526318,282626037.69999975,1.7042543940000003,29110612.08000001,3.7524,33580.79999999999,2.7695328739036604,30.2,0.6659050371218506,3.0,0.0,1.0,0.0,0.0,0.0,7127032.1023276895,-6808189.577981337,9209350.894627776,-7351015.326545138,1487759.7728716293,1933436.1889343273,2414414.490523823,1283245.0724945718,-23854225.97699452,0.0,0.0,0.0,0.0,0.0,-14558192.359743314,7440001.0497010425,-7107157.212074517,9613760.586362174,-7673820.036253521,1553091.6814942914,2018339.060168301,2520438.5340208937,1339596.1389405192,-24901735.21888327,0.0,0.0,0.0,0.0,0.0,-15197485.416524084
10.0,0,2015,100,1192647739.9999998,1160473735.9999983,-32174004.00000143,1137931180.7598062,-81119963.47576404,280202617.09999955,1.7363153480000006,29378317.829999972,2.7030000000000003,34173.339999999975,2.8173293387450045,30.17,0.6680474802060518,4.0,0.0,1.0,0.0,0.0,0.0,-5814443.082965887,-9941809.52023626,8273127.936627605,-45733314.8460558,-7236479.188682709,1800268.456600635,-265719.91004098556,1692210.2924927892,-23653969.503074694,0.0,0.0,0.0,0.0,0.0,-80880129.36533874,-5831684.669933715,-9971290.000312315,8297660.2697814405,-45868927.99317824,-7257937.543935695,1805606.798504927,-266507.8501536813,1697228.2091719194,-23724110.69570523,0.0,0.0,0.0,0.0,0.0,-81119963.4757606
10.0,0,2016,100,1160473735.9999983,1162084608.9999988,1610873.0000004768,1078578569.3486617,-59352611.411144495,279086354.6,1.7584333489999997,29437697.49999995,2.4255,35302.049999999996,2.7022769193883347,29.879999999999995,0.671404373027713,5.0,0.0,1.0,0.0,0.0,0.0,-2625884.4447676963,-6616484.1638687365,1770831.8315143122,-14080018.902820818,-13047143.986447379,-4205761.4426867645,-2496920.46519621,2580953.731062218,-23015857.440406602,0.0,0.0,0.0,0.0,0.0,-61736285.28361123,-2524497.519487772,-6361017.86302879,1702458.9848177256,-13536381.18590426,-12543386.170635581,-4043374.547869467,-2400512.9141559517,2481301.606764229,-22127201.801650826,0.0,0.0,0.0,0.0,0.0,-59352611.411150694
10.0,0,2017,100,1162084608.9999988,1100306571.0000002,-61778037.99999857,1057100383.6232247,-21478185.725436926,274821215.5000002,1.787902989,29668394.669999976,2.6928000000000005,35945.81999999998,2.797300667549962,29.999999999999996,0.6728151876917117,6.0,0.0,1.0,0.0,0.0,0.0,-10112236.722825957,-8737861.76679322,6870671.849598666,13764350.063363694,-7284293.798845129,3489980.210057998,1036219.0888570488,1085513.9341857596,-23047806.13702287,0.0,0.0,0.0,0.0,0.0,-22935463.27943059,-9469723.623469433,-8182673.948369378,6434121.876951902,12889788.335602982,-6821463.041060856,3268233.2253977484,970379.6156877659,1016542.3563473923,-21583390.52251889,0.0,0.0,0.0,0.0,0.0,-21478185.725430768
10.0,0,2018,100,1100306571.0000002,1107464473.9999995,7157902.999999285,1006277315.0154414,-50823068.60778332,274036302.4000001,1.7398975980000002,29807700.83999996,2.9199999999999995,36801.50000000002,2.839204619656265,30.01,0.6746876908065566,7.0,0.0,1.0,1.0,0.0,0.0,-1784534.7131381775,13657663.056481961,3899234.1715015103,10343597.3826239,-8970069.708576243,1455987.3743185613,81727.62379732436,1364364.1636453932,-21822552.629384685,0.0,0.0,-50829572.6045191,0.0,0.0,-52604155.88324002,-1724113.4019924197,13195237.807488937,3767212.732315182,9993380.76244792,-8666358.400036931,1406690.1174367978,78960.46541687586,1318169.1128902463,-21083678.102199946,0.0,0.0,-49108569.70155919,0.0,0.0,-50823068.60779253
10.0,1,2002,100,0.0,2028458449.0000012,0.0,2320376463.6240067,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2003,100,2028458449.0000012,1999850729.9999993,-28607719.000001907,2331246462.741197,10869999.117190361,503552796.7000007,1.9348263110000001,26042245.26999999,2.2467999999999995,41148.63500000003,3.0865949941727546,31.36,0.7788039910085592,0.0,0.0,0.0,0.0,0.0,0.0,69399763.40488218,-83521903.53515644,20515221.206706222,28090820.353122998,21911733.049948405,-9154565.81657246,-5266339.137081504,-28916493.838877402,0.0,0.0,0.0,0.0,0.0,0.0,13058235.686972901,57770083.57238228,-69525703.12380923,17077378.732590217,23383495.271433882,18239869.81232561,-7620487.539804212,-4383831.2573887445,-24070806.35054019,0.0,0.0,0.0,0.0,0.0,0.0,10869999.117189601
10.0,1,2004,100,1999850729.9999993,2115153451.9999995,115302722.00000024,2449525604.2201104,118279141.4789133,521860484.00000006,1.9075237059999997,26563773.749999993,2.5669,39531.59,2.9462506947296014,31.0,0.7576962999033687,0.0,0.0,0.0,0.0,0.0,0.0,40943788.010984376,13319629.006288493,30170218.485102225,29686247.44033365,28092380.054371547,-8837567.066850007,-5340213.531231284,-27741723.42584812,0.0,0.0,0.0,0.0,0.0,0.0,100292758.97314511,48286597.60103505,15708355.217381947,35580909.10236753,35010143.27378754,33130433.632004566,-10422485.692204673,-6297920.989064048,-32716890.666387804,0.0,0.0,0.0,0.0,0.0,0.0,118279141.47892013
10.0,1,2005,100,2115153451.9999995,2507212522.9999957,392059070.9999962,2734203861.312117,284678257.0920067,527998936.70000035,1.613378391,27081157.49999996,3.0314999999999994,38116.91999999998,2.8229971403892486,30.68,0.738640230756752,0.0,0.0,0.0,0.0,0.0,0.0,14083737.737917548,166452778.5433312,31036658.63739305,40977547.26620043,26990629.648258477,-8211050.673705209,-5021285.171036473,-26507239.83254207,0.0,0.0,0.0,0.0,0.0,0.0,239801776.15582067,16719367.040743124,197602735.24015394,36844855.89928007,48646081.45382208,32041653.440837372,-9747665.893707385,-5960967.986841598,-31467802.102285337,0.0,0.0,0.0,0.0,0.0,0.0,284678257.0920023
10.0,1,2006,100,2507212522.9999957,2603647774.9999986,96435252.00000286,2851168098.595106,116964237.28298903,539962610.0999992,1.5922643450000002,27655014.75000005,3.3499999999999996,36028.75000000002,2.660956197655333,30.180000000000003,0.7158000494831266,0.0,0.0,0.0,0.0,0.0,0.0,32083647.552018154,14486881.918606734,40017326.32483137,30054515.010805894,49635698.87025571,-12788149.767573366,-9293814.83137468,-37612954.90210608,0.0,0.0,0.0,0.0,0.0,0.0,106583150.17545566,35208561.193776876,15897889.032452002,43914971.96304715,32981793.2699701,54470163.912499115,-14033702.150504649,-10199022.65425252,-41276417.28399019,0.0,0.0,0.0,0.0,0.0,0.0,116964237.28299786
10.0,1,2007,100,2603647774.9999986,2751026060.0000033,147378285.00000477,2907897082.4449368,56728983.84983063,543107372.7999997,1.5283677610000002,27714120.0,3.4605999999999995,36660.58,2.6754587641106062,30.4,0.7114034086331262,0.0,0.0,0.0,0.0,0.0,0.0,8594727.189821227,46563569.570255026,4201064.842917841,10264575.451504543,-15701960.221041422,1191868.1516182937,4257933.0114246635,-7564782.986305316,0.0,0.0,0.0,0.0,0.0,0.0,51806995.010208726,9411280.076155573,50987400.169049494,4600192.30181205,11239774.376008982,-17193744.736876085,1305103.087159528,4662463.3023238005,-8283484.725817894,0.0,0.0,0.0,0.0,0.0,0.0,56728983.84981545
10.0,1,2008,100,2751026060.0000033,2818659238.999998,67633178.99999475,2997639985.728957,89742903.28402042,558408346.8999993,1.55343785,27956797.669999953,3.9195,36716.94000000002,2.921433689146378,30.42,0.6998131405405582,0.0,0.0,0.0,0.0,0.0,0.0,43720065.691013604,-19210906.03951846,18171795.680629008,42542237.090445906,-1470045.5320563493,21437490.088421337,408691.8661729073,-21020767.607657988,0.0,0.0,0.0,0.0,0.0,0.0,84578561.23743774,46389600.029551364,-20383918.30599953,19281360.174542893,45139853.5614226,-1559806.0794163013,22746456.92135239,433646.4711897499,-22304289.48860977,0.0,0.0,0.0,0.0,0.0,0.0,89742903.28403339
10.0,1,2009,100,2818659238.999998,2717269399.9999986,-101389838.99999952,2836105241.851332,-161534743.877625,562176551.3,1.6372410510000002,27734538.00000004,2.8430999999999997,35494.290000000015,2.9125114919949855,30.610000000000003,0.6930675084306094,0.0,0.0,0.0,0.0,0.0,0.0,10778651.121210886,-63911426.85777246,-16938627.699059606,-106988735.06302862,33410787.9228041,-793514.7178836033,3980537.229580775,-12555127.238100143,0.0,0.0,0.0,0.0,0.0,0.0,-153017455.3022468,11378614.582054876,-67468877.63838173,-17881469.02326549,-112943963.69394884,35270505.96416865,-837683.4947572912,4202102.698712439,-13253973.272209557,0.0,0.0,0.0,0.0,0.0,0.0,-161534743.87762696
10.0,1,2010,100,2717269399.9999986,2812782058.0000014,95512658.00000286,2851899505.3353233,15794263.483991146,552453534.0999991,1.6387063670000002,27553600.74999996,3.2889999999999997,35213.00000000002,2.8418260206682007,30.93,0.6940865115999312,0.0,0.0,0.0,0.0,0.0,0.0,-26771163.411338724,-1071791.9208615809,-13397566.94344482,47149362.29498578,7533036.031825742,-6054528.1245726915,6466033.1511060335,1833072.353254988,0.0,0.0,0.0,0.0,0.0,0.0,15686453.430961968,-26955156.597544376,-1079158.145759572,-13489645.908839498,47473411.02095727,7584809.175936115,-6096139.761074825,6510472.984493307,1845670.7158154296,0.0,0.0,0.0,0.0,0.0,0.0,15794263.483983845
10.0,1,2011,100,2812782058.0000014,2875478446.9999957,62696388.99999428,2850934669.413229,-964835.9220943451,542784230.6000009,1.7433765490000002,27682634.670000013,4.0656,34147.68000000002,2.8267817983897685,31.299999999999997,0.6861391782666084,0.0,0.0,0.0,0.0,0.0,0.0,-28045387.72371786,-76649683.47278994,9941492.22554602,74321771.6570625,30227594.235787623,-1335071.3342881026,7740584.117721427,-14755055.577237947,0.0,0.0,0.0,0.0,0.0,0.0,1446244.1280874552,18709979.17944215,51135466.409469776,-6632288.859221165,-49582441.6471484,-20165799.252542417,890668.9796438679,-5163992.350756828,9843571.619021164,0.0,0.0,0.0,0.0,0.0,0.0,-964835.9220918603
10.0,1,2012,100,2875478446.9999957,2926682201.0000033,51203754.00000763,2927022024.6372323,76087355.22400331,541132314.1000004,1.702157631,27909105.420000028,4.109300000000001,33963.31,2.6874131264136203,31.509999999999998,0.6863024806231975,0.0,1.0,0.0,0.0,0.0,0.0,-4969681.891769202,31084509.0487608,17746783.281978734,3873361.610805166,5421713.165306328,-12618923.974313002,4488561.607917042,310778.4988859675,0.0,30827814.660161514,0.0,0.0,0.0,0.0,76164916.00772347,-4964621.1309547825,31052854.856650442,17728711.254961435,3869417.262437013,5416192.088881005,-12606073.784429599,4483990.784835574,310462.02477688395,0.0,30796421.866855223,0.0,0.0,0.0,0.0,76087355.22401321
10.0,1,2013,100,2926682201.0000033,3025842522.000005,99160321.00000143,2884121964.217141,-42900060.42009115,553170967.4999999,1.763666633,28818049.080000035,3.9420000000000006,33700.32,2.7186342796927963,29.93,0.6642937252268252,0.0,2.0,0.0,0.0,1.0,0.0,36774696.76634965,-46413345.45343977,71695720.34319316,-15229603.025644034,7926697.0965161715,2884962.725789955,-34144902.98278821,-42319155.75316816,0.0,31376766.72755176,0.0,0.0,-53083292.62627184,0.0,-40531456.18190872,38923760.99507403,-49125679.455352895,75885522.61188708,-16119600.71313096,8389922.702162607,3053556.099505319,-36140285.57043526,-44792230.769851066,0.0,33210383.12459878,0.0,0.0,-56185409.444551535,0.0,-42900060.4200939
10.0,1,2014,100,3025842522.000005,3134495495.999999,108652973.99999428,2964407936.907228,80285972.69008684,560050466.9000001,1.7544702760000002,29110612.080000013,3.7523999999999993,33580.79999999999,2.7695328739036604,30.2,0.6659050371218506,0.0,3.0000000000000004,0.0,0.0,1.0,0.0,21298675.850147903,7171612.800622939,23168710.14767812,-18493544.804684896,3742877.792521272,4864102.059199623,6074138.139304913,3228363.5918799033,0.0,32439857.984806508,0.0,0.0,0.0,0.0,83494793.5614605,20480138.158330403,6895997.760996427,22278304.440764774,-17782812.194617722,3599033.800969841,4677167.861960579,5840700.575049351,3104293.0955994185,0.0,31193149.191048954,0.0,0.0,0.0,0.0,80285972.69010203
10.0,1,2015,100,3134495495.999999,3047199073.999998,-87296422.00000095,2797594117.4474573,-166813819.45977068,561246899.2000009,1.8904411890000001,29378317.829999972,2.7030000000000003,34173.339999999975,2.8173293387450045,30.17,0.6680474802060518,0.0,4.0,0.0,0.0,1.0,0.0,3798390.4583973065,-105454015.59571958,21743287.129518226,-120195481.52760665,-19018785.399135273,4731433.4145349255,-698360.3232426319,4447436.876963763,0.0,33604719.34839689,0.0,0.0,0.0,0.0,-177041375.61789024,3578960.1044015805,-99362011.04118961,20487192.674743813,-113251872.8204023,-17920083.499367476,4458101.823054288,-658016.5369404835,4190511.566368501,0.0,31663398.26955838,0.0,0.0,0.0,0.0,-166813819.45977333
10.0,1,2016,100,3047199073.999998,3069648696.9999967,22449622.99999857,2748186494.6902013,-49407622.75725603,560737093.9000003,1.900284374,29437697.499999948,2.4255,35302.049999999996,2.7022769193883347,29.879999999999995,0.671404373027713,0.0,5.0,0.0,0.0,1.0,0.0,-1571115.1494536772,-7348730.237889047,4649891.634600631,-36971642.90030785,-34259495.790818274,-11043586.749144683,-6556472.1487135375,6777128.663366529,0.0,32668820.169351064,0.0,0.0,0.0,0.0,-53655202.50900074,-1446738.824616224,-6766972.713923773,4281785.940625782,-34044806.46267182,-31547364.742544778,-10169328.275244894,-6037433.229103048,6240621.612057657,0.0,30082613.938157603,0.0,0.0,0.0,0.0,-49407622.75726348
10.0,1,2017,100,3069648696.9999967,3090688329.9999957,21039632.999999046,2456399146.585978,-291787348.10422325,563993926.6000005,1.9042264290000006,29668394.669999976,2.6928000000000005,35945.81999999998,2.797300667549962,29.999999999999996,0.6728151876917117,0.0,6.0,0.0,0.0,1.0,1.0,10105364.882617695,-2959844.776352124,18148892.71167959,36358556.777905166,-19241475.874490418,9218789.338909762,2737174.6870081527,2867387.1143651474,0.0,32909501.09594834,0.0,0.0,0.0,-404853872.09842896,-314709526.14084554,9369330.686878968,-2744261.5693349144,16827000.25101574,33710345.51516508,-17840004.043971214,8547329.745360525,2537809.875074061,2658538.1521447315,0.0,30512505.1979591,0.0,0.0,0.0,-375365941.91450804,-639813142.2483065
10.0,1,2018,100,3090688329.9999957,3025899128.9999986,-64789200.99999714,2362064429.7337427,-94334716.85223532,559394026.1000001,1.970029948,29807700.83999996,2.919999999999999,36801.50000000002,2.839204619656265,30.01,0.6746876908065566,0.0,7.0,0.0,0.0,3.0,1.0,-14330751.459626213,-48792307.93983978,10952690.702232402,29054480.4177982,-25196332.093506195,4089772.1644468047,229567.48579575671,3832408.6300935308,0.0,33135065.612809345,0.0,0.0,-111099211.05618785,0.0,-118124617.53597577,-11444586.31421066,-38965701.223710105,8746855.631939119,23203005.780459464,-20121875.552586626,3266105.8056398975,183333.3662598036,3060574.4215157335,0.0,26461774.84140955,0.0,0.0,-88724203.60895807,0.0,-94334716.85224189
