,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,WEIGHTED_POP_DENSITY_log,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE,scooter_flag,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,WEIGHTED_POP_DENSITY,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,WEIGHTED_POP_DENSITY_ratio,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS_diff,YEARS_SINCE_TNC_RAIL_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,WEIGHTED_POP_DENSITY_log_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS_FAC_ratio,YEARS_SINCE_TNC_RAIL_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,WEIGHTED_POP_DENSITY_log_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
3964,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area-Rail",2017,1,22,14.15363643,12.87842255,0.694793093,14.74622115,1.255388091,10.3662431,6.66,8.156358349,3.4,0,3,0,0,-2.78401978,0.008768116,14.14486831,3.55E-15,1402316,1390074.069,391766,1.003294536,2536309.83,2.5092,31767.9,3484.470596,0.999630577,1.001348046,1.00038591,1.04605617,0.998725653,-0.07,0.999744722,-0.1,0,1,0,0,0.996172496,0.999388535,1.000738313,1.013224492,1.004782227,0.999484364,0.997827458,1.000035273,1,0.989510929,1,1,1391329,1.007896766,1.001000811,10987,1389.810969,1651310,0,1,1.006889055,1619.628011,-5325.31713,-850.7488474,1027.236214,18399.61868,6653.651667,-717.4194425,-3022.721117,49.07643467,0,-14593.74845,0,0,1392.457857,9594.542143,0,10987,2
3965,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area-Rail",2018,1,22,14.19494102,12.85702189,0.603540058,14.75039132,1.311031877,10.35894845,6.67,8.158802561,3.3,0,4,1,1,-2.78401978,0.05679226,14.13814876,0,1461451,1380764.702,383471,0.828580637,2546908.75,2.71,31537,3493.000244,0.998338254,0.868661568,1.000282796,1.044323971,0.999296307,0.01,1.000299669,-0.1,0,1,1,1,0.982904222,1.061489178,1.000541192,1.013313861,1.002634555,1.000073684,1.002555717,1.000035273,1,0.989510929,1.00540357,0.938893831,1402316,1.042169525,0.993302971,59135,-9309.366987,1651310,0,1,1.049195987,-3707.704434,-23973.68286,86227.25826,758.922035,18670.24082,3694.47887,103.3282673,3583.92348,49.46397981,0,-14708.99187,7577.513112,-85690.15854,-9391.351557,68526.35156,0,59135,2
3966,"Visalia-Porterville, CA Metro Area-Bus",2004,0,31,13.96883575,13.72761661,0.428317329,13.22173425,1.333157263,10.11314801,8.83,7.940799099,3,0,0,0,0,-3.669865192,0.116677716,13.85215804,1.78E-15,1165703,1037326.278,915857,0.534673,552236.92,2.793,24664.185,2808.604765,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1165703,1165703,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165703,1165703,3
3967,"Visalia-Porterville, CA Metro Area-Bus",2005,0,31,14.13823009,13.8761813,0.396880761,13.25502028,1.434894031,10.08726596,8.2,7.940741725,3,0,0,0,0,-3.669865192,0.112674802,14.02555528,1.78E-15,1380877,1233732.239,1062548,0.48717859,570928.08,3.1992,24033.99,2808.44357,1.010822322,0.926604492,1.002517524,1.076312653,0.997440752,-0.63,0.999992775,0,0,0,0,0,1.127165481,1.02076997,1.004327934,1.024476637,1.009379041,0.995368835,0.999940086,1,1,1,1,1,1165703,1.184587326,1.189338654,215174,196405.9611,1165703,0,1,0.996005087,211491.1464,148237.1832,24211.61602,5045.085521,28532.48975,10933.17586,-5398.562465,-69.84146437,0,0,0,0,0,220712.6368,-5538.636779,0,215174,3
3968,"Visalia-Porterville, CA Metro Area-Bus",2006,0,31,14.15668245,13.83576994,0.40617011,13.29020828,1.504077397,10.06676432,7.64,7.940948302,3.6,0,0,0,0,-3.669865192,0.145480953,14.0112015,-7.11E-15,1406594,1216149.98,1020465,0.501057875,591375.58,3.5,23546.25,2809.023996,0.997087718,1.023405892,1.002654693,1.048214965,0.997967572,-0.56,1.000026015,0.6,0,0,0,0,0.967962953,0.993943859,1.004575799,1.016580194,1.007422094,0.995882348,1.000215749,0.999788388,1,1,1,1,1380877,1.018623672,0.985748724,25717,-17582.25924,1165703,0,1,1.033350206,-18819.44357,-44239.22143,-8362.786141,6318.615018,22895.20862,10248.999,-5685.970554,297.9224056,-292.2104876,0,0,0,0,-19679.2599,45396.2599,0,25717,3
3969,"Visalia-Porterville, CA Metro Area-Bus",2007,0,31,14.16322861,13.85394057,0.471232217,13.29700342,1.545539187,10.01969824,6.91,7.940567635,3.1,0,0,0,0,-3.669865192,0.157819034,14.00540957,0,1415832,1209126.49,1039177,0.601966949,595407.75,3.6905,22463.65,2807.954518,1.001313308,1.160184382,1.000511289,1.027566261,0.995324607,-0.73,0.999952063,-0.5,0,0,0,0,1.014748697,0.958346517,1.000882003,1.009903803,1.017121057,0.994635705,0.999602554,1.000176378,1,1,1,1,1406594,1.006567638,0.994224815,9238,-7023.490613,1165703,0,1,1.012414509,-6446.819916,20745.42904,-58589.53857,1240.620761,13930.63054,24082.37651,-7545.385351,-559.0447394,248.0918911,0,0,0,0,-8123.33998,17361.33998,0,9238,3
3970,"Visalia-Porterville, CA Metro Area-Bus",2008,0,31,14.25546855,14.0406082,0.484747831,13.31071699,1.630553403,10.07969839,5.41,7.940901909,3.6,0,0,0,0,-3.669865192,0.119024153,14.1364444,-3.55E-15,1552641,1378413.387,1252444,0.623765494,603629.17,4.1067,23852.79,2808.893634,1.013473973,1.02868143,1.001031327,1.055006186,1.005988219,-1.5,1.000042097,0.5,0,0,0,0,1.162307805,0.99120072,1.001780809,1.020412635,0.978591191,0.989008657,1.000349138,0.999823653,1,1,1,1,1415832,1.09662799,1.140007599,136809,169286.8973,1165703,0,1,0.961948002,203135.9414,229800.5847,-12458.3022,2521.325927,28900.86156,-30311.27688,-15561.8956,494.3210556,-249.6772313,0,0,0,0,198227.2396,-61418.23959,0,136809,3
3971,"Visalia-Porterville, CA Metro Area-Bus",2009,0,31,14.21706938,14.19084836,0.523616821,13.30911731,1.411108917,9.992311744,6.24,7.94167984,4.1,0,0,0,0,-3.669865192,-0.000916996,14.21798638,-1.78E-15,1494151,1495521.76,1455482,0.688122258,602664.33,3.1005,21856.77,2811.080388,1.010700403,1.080183938,0.999879821,0.865417174,0.99133043,0.83,1.000097965,0.5,0,0,0,0,1.128688201,0.974902829,0.999792477,0.949177067,1.03202126,1.006134286,1.000812713,0.999823653,1,1,1,1,1552641,0.962328703,1.084958819,-58490,117108.3735,1165703,0,1,0.886972635,141837.6146,199806.5766,-38966.89603,-322.2093671,-78909.77009,49717.5216,9524.34353,1261.851418,-273.8030403,0,0,0,0,131910.5458,-190400.5458,0,-58490,3
3972,"Visalia-Porterville, CA Metro Area-Bus",2010,0,31,14.23968423,14.26403196,0.539155027,13.32415948,1.513367444,9.990210971,8.59,7.939535747,3.5,0,0,0,0,-3.669865192,-0.069411929,14.30909616,1.78E-15,1528326,1638178.562,1565994,0.714557496,611798.25,3.542,21810.9,2805.057486,1.005157098,1.029674765,1.001130216,1.072466785,0.999789761,2.35,0.99973002,-0.6,0,0,0,0,1.060740996,0.989890597,1.001953507,1.024603698,1.000758009,1.01746588,0.997763458,1.000211657,1,1,1,1,1494151,1.022872521,1.095389318,34175,142656.8014,1165703,0,1,0.933798192,139535.4773,90756.21938,-15104.97418,2918.833865,36761.63982,1132.580434,26096.6621,-3341.731727,316.2475754,0,0,0,0,142526.0455,-108351.0455,0,34175,3
3973,"Visalia-Porterville, CA Metro Area-Bus",2011,0,31,14.35344499,14.29634965,0.493755663,13.33414813,1.65723711,9.970400128,6.94,7.946535858,4.3,0,0,0,0,-3.669865192,-0.048887494,14.40233249,0,1712465,1798263.315,1617430,0.638458176,617939.92,4.2448,21383.04,2824.769111,1.002265677,0.915795342,1.000749664,1.095065918,0.998016975,-1.65,1.000881678,0.8,0,0,0,0,1.026381989,1.03013294,1.001296787,1.034787905,1.007171113,0.987916189,1.007336905,0.99971786,1,1,1,1,1528326,1.120484111,1.097721187,184139,160084.7538,1165703,0,1,1.02073651,144796.1855,40320.28024,46052.95575,1981.913362,53167.25959,10959.79786,-18468.00269,11213.18281,-431.2014603,0,0,0,0,149349.831,34789.16896,0,184139,3
3974,"Visalia-Porterville, CA Metro Area-Bus",2012,0,31,14.39520737,14.2684208,0.543660337,13.33867041,1.676928322,9.908179528,6.11,7.93842856,2.9,0,0,0,0,-3.669865192,0.034391299,14.36081607,1.78E-15,1785496,1725134.345,1572882,0.722299535,620740.75,4.3491,20093.06,2801.952374,0.998046435,1.101071598,1.00033915,1.011881953,0.993759468,-0.83,0.998979769,-1.4,0,0,0,0,0.977747639,0.967892739,1.000586902,1.004691389,1.02269591,0.993903114,0.991569397,1.000493936,1,1,1,1,1712465,1.042646711,0.959333558,73031,-73128.97015,1165703,0,1,1.086844771,-69216.07849,-38106.38923,-54982.56053,1005.048544,8033.838826,38865.95169,-10440.70336,-14437.11274,845.8483025,0,0,0,0,-69639.85796,142670.858,0,73031,3
3975,"Visalia-Porterville, CA Metro Area-Bus",2013,0,31,14.39316495,14.34614234,0.567526571,13.34760899,1.636352445,9.862898864,6.78,7.952421313,1.6,0,0,0,0,-3.669865192,-0.042523502,14.43568846,1.78E-15,1781853,1859257.77,1700005,0.763898773,626314.17,4.1364,19203.48,2841.449083,1.005447102,1.043899164,1.000670125,0.975803452,0.995429971,0.67,1.00176266,-1.3,0,0,0,0,1.064626637,0.984514384,1.001160381,0.99040185,1.016466266,1.004948852,1.014719726,1.000458647,1,1,1,1,1785496,0.997959671,1.077746655,-3643,134123.4249,1165703,0,1,0.925968741,138013.0264,115390.6027,-27649.50543,2071.856222,-17137.4584,29400.45221,8836.155749,26282.01122,818.9121533,0,0,0,0,138816.3417,-142459.3417,0,-3643,3
3976,"Visalia-Porterville, CA Metro Area-Bus",2014,0,31,14.34928151,14.3430039,0.633474525,13.35466262,1.595866232,9.947654666,6.32,7.939736462,3.1,0,0,0,0,-3.669865192,0.015690433,14.33359108,-3.55E-15,1705350,1678801.131,1694678,0.88414573,630747.58,3.9326,20902.14,2805.620761,0.999781235,1.116202407,1.000528456,0.975258256,1.008593397,-0.46,0.998404907,1.5,0,0,0,0,0.997474397,0.957791529,1.00091557,0.990422958,0.969892194,0.996616398,0.986840733,0.999471053,1,1,1,1,1781853,0.957065482,0.90294157,-76503,-180456.6392,1165703,0,1,1.05994173,-179210.1642,-4500.253436,-75209.29078,1631.411421,-17064.88067,-53647.68472,-6029.08191,-23447.87895,-942.5051993,0,0,0,0,-172943.8538,96440.8538,0,-76503,3
3977,"Visalia-Porterville, CA Metro Area-Bus",2015,0,31,14.30037447,14.32735286,0.691256682,13.36990005,1.43789011,9.9493267,6.7,7.950180303,2.5,0,0,0,0,-3.669865192,0.039437243,14.26093723,1.78E-15,1623953,1561155.157,1668361,0.996222575,640432.17,3.2118,20937.12,2835.08626,0.998908804,1.091214651,1.001140983,0.90100917,1.000168083,0.38,1.001315389,-0.6,0,0,0,0,0.987468355,0.962919655,1.001978891,0.963146783,0.9993971,1.002803813,1.010966052,1.000211657,1,1,1,1,1705350,0.952269622,0.929922627,-81397,-117645.9738,1165703,0,1,1.024031011,-121263.5067,-21370.84103,-63234.96608,3374.701535,-62847.63443,-1028.155384,4781.481833,18700.95756,360.9493302,0,0,0,0,-119506.4488,38109.44884,0,-81397,3
3978,"Visalia-Porterville, CA Metro Area-Bus",2016,0,31,14.21045855,14.46786543,0.644516019,13.37169332,1.330385167,10.03739762,6.62,7.959354978,2.9,0,0,0,0,-3.669865192,-0.146025816,14.35648437,0,1484306,1717677.745,1920056,0.905064791,641581.67,2.7825,22864.8,2861.226158,1.009807294,0.932383058,1.000134127,0.925234243,1.008851948,-0.08,1.001154021,0.4,0,0,0,0,1.119876105,1.031036878,1.000232689,0.974770787,0.968733165,0.999410723,1.009627033,0.99985892,1,1,1,1,1623953,0.914007979,1.100260751,-139647,156522.588,1165703,0,1,0.830719523,168154.3244,194673.1603,50402.43044,377.8767517,-40971.05663,-50775.8709,-956.9576298,15633.84907,-229.1069786,0,0,0,0,162818.7468,-302465.7468,0,-139647,3
3979,"Visalia-Porterville, CA Metro Area-Bus",2017,0,31,14.17618539,14.53030817,0.694586739,13.38244222,1.388541834,10.00011141,5.12,7.964376432,4.6,1,0,0,0,-3.669865192,-0.196163341,14.37234873,-1.78E-15,1434296,1745144.921,2043772,1.00288119,648515.17,3.009,22027.92,2875.634841,1.004315961,1.077687316,1.000803854,1.043714158,0.996285271,-1.5,1.000630887,1.7,1,0,0,0,1.05160047,0.967787649,1.001395555,1.013919283,1.013539508,0.989008657,1.005257609,0.999400548,0.976320005,1,1,1,1484306,0.966307486,1.015990878,-50010,27467.17536,1165703,0,1,0.951098616,27057.8359,76590.88704,-47812.98569,2071.431224,20660.47527,20096.77254,-16314.51685,7803.901026,-889.7698186,-35148.35884,0,0,0,23735.35624,-73745.35624,0,-50010,3
3980,"Visalia-Porterville, CA Metro Area-Bus",2018,0,31,14.12310775,14.51125187,0.690224859,13.39322424,1.481604541,9.997342128,4,7.972719112,5.975,2,0,0,0,-3.669865192,-0.237266555,14.36037431,1.78E-15,1360152,1724372.418,2005194,0.994163888,655545.32,3.4,21967,2899.734071,0.998688514,0.993720179,1.000805685,1.067021897,0.999723074,-1.12,1.001047499,1.375,1,0,0,0,0.984762662,1.002856422,1.00139986,1.022366605,1.000999346,0.991781652,1.008750209,0.999515122,0.976320005,1,1,1,1434296,0.948306347,0.988096976,-74144,-20772.50211,1165703,0,1,0.959730066,-16133.12982,-21854.85253,4096.954991,2007.813987,32080.33229,1433.357842,-11787.54421,12550.38934,-695.4592402,-33964.12229,0,0,0,-17072.4599,-57071.5401,0,-74144,3
3981,"Waco, TX Metro Area-Bus",2006,0,34,13.30627201,13.43197963,0.584849185,12.71443625,1.423108334,10.09197755,5.78,7.423769144,2,0,0,0,0,-2.966522042,-0.309810353,13.61608236,0,600952,819198.0391,681450,0.794720294,332512.67,3.15,24147.5,1674.336206,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,600952,600952,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600952,600952,3
3982,"Waco, TX Metro Area-Bus",2007,0,34,13.32789515,13.45069543,0.550449189,12.71823611,1.456566414,10.14545796,6.82,7.422018398,3.3,0,0,0,0,-2.966522042,-0.320294552,13.6481897,-1.78E-15,614088,845927.145,694324,0.734031751,333778.58,3.2912,25474.13,1671.405684,1.001393376,0.941181425,1.000298862,1.023510564,1.0052993,1.04,0.99976417,1.3,0,0,0,0,1.015194546,1.022750002,1.000493123,1.007984381,0.980895141,1.00769229,0.99817339,0.999541563,1,1,1,1,600952,1.021858651,1.032628381,13136,26729.10588,600952,0,1,0.989570568,19665.81595,9131.193039,13671.65916,296.3434117,4798.229881,-11481.10308,4622.696832,-1097.704902,-275.4983978,0,0,0,0,19608.09093,-6472.090926,0,13136,3
3983,"Waco, TX Metro Area-Bus",2008,0,34,13.44765332,13.5764815,0.587804129,12.72537203,1.554411342,10.09382233,7.54,7.42182659,2.8,0,0,0,0,-2.966522042,-0.325549248,13.77320257,-1.78E-15,692215,958573.5084,787391,0.800031435,336168.92,3.7323,24192.09,1671.084934,1.00935164,1.067862648,1.000561077,1.067175054,0.994910469,0.72,0.999974157,-0.5,0,0,0,0,1.106666315,0.975868538,1.000926256,1.023529379,1.018798837,1.00531915,0.999799718,1.000176378,1,1,1,1,614088,1.127224437,1.133163197,78127,112646.3634,600952,0,1,0.994759086,80497.46139,65502.50394,-14818.84152,568.8026558,14449.10944,11544.14024,3266.426212,-122.991029,108.3114625,0,0,0,0,81773.92157,-3646.921566,0,78127,3
3984,"Waco, TX Metro Area-Bus",2009,0,34,13.34676534,13.56397653,0.620510693,12.73515093,1.296342301,10.01202846,7.06,7.429674414,1.6,0,0,0,0,-2.966522042,-0.369485747,13.71625108,-3.55E-15,625786,905506.7217,777606,0.859877626,339472.42,2.6559,22292.01,1684.258788,0.999078925,1.055641944,1.000768457,0.833976352,0.99189664,-0.48,1.001057398,-1.2,0,0,0,0,0.989974712,0.978839395,1.00126954,0.940502837,1.029941522,0.996469545,1.00822905,1.000423359,1,1,1,1,692215,0.904034151,0.944639836,-66429,-53066.78663,600952,0,1,0.957014727,-37621.91289,-6939.654549,-14647.68796,878.7944449,-41184.82852,20725.97044,-2443.834224,5696.272115,293.0553638,0,0,0,0,-38321.13592,-28107.86408,0,-66429,3
3985,"Waco, TX Metro Area-Bus",2010,0,34,13.51644797,13.59369113,0.526999784,12.7385284,1.412205743,10.07299612,6.47,7.408655619,1.9,0,0,0,0,-2.966522042,-0.264479885,13.78092786,0,741512,966007.4468,801059,0.693842783,340620.92,3.105,23693.45,1649.206349,1.002190699,0.849300084,1.000265209,1.089377198,1.006089442,-0.59,0.997170967,0.3,0,0,0,0,1.024231472,1.063057608,1.000438296,1.027922386,0.978249751,0.995662239,0.978289498,0.999894188,1,1,1,1,625786,1.184929033,1.06681422,115726,60500.72503,600952,0,1,1.110717122,42394.1457,15163.71573,39460.56807,274.2793473,17473.43795,-13611.00129,-2714.510167,-13586.12844,-66.21549463,0,0,0,0,41811.40328,73914.59672,0,115726,3
3986,"Waco, TX Metro Area-Bus",2011,0,34,13.68204202,13.56096277,0.476787404,12.74697272,1.57492928,10.02903592,6.67,7.445118069,3.4,0,0,0,0,-2.966522042,-0.200001297,13.88204332,-1.78E-15,875054,1068794.977,775266,0.610890939,343509.42,3.8304,22674.4,1710.487353,0.997592386,0.904720303,1.000662896,1.115226509,0.995635836,0.2,1.004921601,1.5,0,0,0,0,0.973973782,1.033380246,1.001096183,1.039435599,1.015982267,1.001474712,1.038811469,0.999471053,1,1,1,1,741512,1.180094186,1.10640449,133542,102787.5299,600952,0,1,1.06660274,76839.41316,-19298.75274,24751.85332,812.8331998,29241.97019,11851.04257,1093.516827,28779.1701,-392.2202984,0,0,0,0,78900.20636,54641.79364,0,133542,3
3987,"Waco, TX Metro Area-Bus",2012,0,34,13.74802476,13.563462,0.477219897,12.74728536,1.56946972,10.06291187,8.03,7.426163878,2.1,0,0,0,0,-2.966522042,-0.112959332,13.8609841,5.33E-15,934740,1046522.312,777206,0.611587789,343616.83,3.8041,23455.71,1678.352998,1.000184297,1.000907099,1.000024526,0.996533457,1.003377788,1.36,0.997454145,-1.3,0,0,0,0,1.002015791,0.999717221,1.000040563,0.998703155,0.987855711,1.010071031,0.980401003,1.000458647,1,1,1,1,875054,1.068208362,0.979160957,59686,-22272.66487,600952,0,1,1.09094246,-18145.88777,1763.926011,-247.4467981,35.49450076,-1134.809452,-10626.90833,8812.696128,-17150.18061,401.3407789,0,0,0,0,-18235.28825,77921.28825,0,59686,3
3988,"Waco, TX Metro Area-Bus",2013,0,34,13.8052794,13.58645959,0.782426215,12.80034725,1.534628156,10.04379543,6.13,7.42437447,2.4,0,0,0,0,-2.966522042,0.1358236,13.6694558,1.78E-15,989820,864109.3828,795287,1.186771413,362342.25,3.6396,23011.56,1675.350638,1.001695555,1.639550697,1.004162603,0.977800423,0.998100307,-1.9,0.99975904,0.3,0,0,0,0,1.018703069,0.819072566,1.006908105,0.991752681,1.006918886,0.98609809,0.998133091,0.999894188,1,1,1,1,934740,1.058925477,0.825696092,55080,-182412.9291,600952,0,1,1.282463621,-161260.7128,17482.50638,-169120.11,6457.282519,-7709.098833,6467.359465,-12994.6711,-1745.07475,-98.90644957,0,0,0,0,-162928.8352,218008.8352,0,55080,3
3989,"Waco, TX Metro Area-Bus",2014,0,34,13.89806426,13.62952791,0.726144522,12.81901071,1.48460005,10.06993545,6.04,7.415346652,4.1,0,0,0,0,-2.966522042,0.186690596,13.71137367,0,1086056,901100.9374,830287,1.067095583,369168.33,3.4132,23621.04,1660.284956,1.003169944,0.92806773,1.001458043,0.967400503,1.002602604,-0.09,0.99878403,1.7,0,0,0,0,1.035311464,1.037489766,1.002424368,0.988179205,0.99061593,0.999337088,0.990616672,0.999400548,1,1,1,1,989820,1.097225758,1.04280888,96236,36991.55466,600952,0,1,1.052182939,42933.48433,34951.99341,37108.11988,2399.688184,-11700.45915,-9288.53979,-656.1634007,-9287.805485,-593.3493241,0,0,0,0,42373.08536,53862.91464,0,96236,3
3990,"Waco, TX Metro Area-Bus",2015,0,34,13.86927121,13.65448581,0.785022343,12.82215294,1.219353906,10.06629409,6.52,7.38589544,3.6,1,0,0,0,-2.966522042,0.288622267,13.58064894,-1.78E-15,1055231,790679.2574,851270,1.192455927,370330.17,2.385,23535.18,1612.071558,1.001831164,1.081082787,1.000245123,0.821334949,0.999638393,0.48,0.996028343,-0.5,1,0,0,0,1.020313402,0.962229986,1.000407762,0.938899772,1.001314257,1.003542964,0.969712638,1.000176378,0.976320005,1,1,1,1086056,0.971617486,0.877459144,-30825,-110421.68,600952,0,1,1.107307808,-138019.0765,22061.49198,-41020.35049,442.8528584,-66358.26868,1427.356435,3847.857019,-32893.77099,191.5561185,-25717.80079,0,0,0,-133086.2316,102261.2316,0,-30825,3
3991,"Waco, TX Metro Area-Bus",2016,0,34,13.87111081,13.61323892,0.79284861,12.83783034,1.141512123,10.11299049,6.02,7.409706067,3.6,2,0,0,0,-2.966522042,0.364909261,13.50620155,0,1057174,733952.9399,816872,1.209681992,376181.75,2.1315,24660.3,1650.940715,0.996979242,1.009969483,1.001222681,0.936161452,1.004638887,-0.5,1.003223797,0,1,0,0,0,0.967311506,0.994895268,1.002036087,0.981667847,0.983298241,0.996322713,1.025176829,1,0.976320005,1,1,1,1055231,1.001841303,0.928256221,1943,-56726.31752,600952,0,1,1.079272274,-77001.79273,-34493.91265,-5386.671548,2148.54237,-19344.65565,-17624.2138,-3880.387209,26567.3707,0,-24987.86494,0,0,0,-75706.25915,77649.25915,0,1943,3
3992,"Waco, TX Metro Area-Bus",2017,0,34,13.92818099,13.51865319,0.738443841,12.85064192,1.207765603,10.11005935,8.17,7.403526805,3.7,3,0,0,0,-2.966522042,0.458759511,13.46942148,0,1119262,707448.4662,743149,1.092676442,381032.25,2.346,24588.12,1640.764415,0.993051931,0.931380634,1.000997955,1.058040102,0.99971016,2.15,0.999166059,0.1,1,0,0,0,0.926619289,1.036217162,1.001663582,1.015872487,1.001057786,1.01596762,0.993567857,0.999964728,0.976320005,1,1,1,1057174,1.058730162,0.963888048,62088,-26504.47369,600952,0,1,1.098395249,-34621.90313,-77576.17963,38287.8419,1758.695395,16779.98079,1118.264003,16880.55284,-6799.894818,-37.28844922,-25033.87517,0,0,0,-38176.61725,100264.6172,0,62088,3
3993,"Waco, TX Metro Area-Bus",2018,0,34,14.03904283,13.58449989,0.674781011,12.86067111,1.2753628,10.12233188,9.53,7.406207195,3.775,4,0,1,0,-2.966522042,0.46777518,13.57126765,0,1250485,783296.3449,793730,0.963602922,384872.93,2.58,24891.75,1645.170886,1.004870804,0.913787852,1.000780442,1.055968805,1.001213893,1.36,1.000362042,0.075,1,0,1,0,1.054488705,1.042509546,1.001302053,1.016196998,0.995583236,1.010071031,1.002803016,0.999973546,0.976320005,1,1.00540357,1,1119262,1.117240646,1.107213292,131223,75847.87871,600952,0,1,1.009056433,117132.6775,60987.13655,47579.31966,1457.338574,18128.68424,-4943.516127,11272.12251,3137.308774,-29.60893495,-26504.1187,0,6048.01092,0,119999.7632,11223.23681,0,131223,3
3994,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2002,0,10,12.16806959,12.4284439,0.779983211,15.80990874,1.051520681,10.82165315,11,8.74131431,4.1,0,0,0,0,-3.061897997,-1.880154519,14.04822411,-5.33E-15,192541,1262018.925,249806,1.181435642,7347778.658,1.862,50092.83125,6255.112783,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,192541,192541,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192541,192541,1
3995,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2003,0,10,12.79487824,12.97133116,0.572849701,15.83162646,1.130143255,10.82029887,10.69,8.741254976,4.1,0,0,0,0,-3.061897997,-1.845875614,14.64075385,0,360366,2282434.996,429909,0.77331327,7509101.108,2.0961,50025.03625,6254.741592,1.043681033,0.734438501,1.001373678,1.074770354,0.999874855,-0.31,0.999993212,0,0,0,0,0,1.548724422,1.145052122,1.002821673,1.018863566,1.00048859,0.997718486,0.99993804,1,1,1,1,1,192541,1.871632535,1.808558455,167825,1020416.072,192541,0,1,1.034873198,137398.5862,105651.949,27928.48066,543.2877685,3632.009892,94.07360565,-439.2849037,-11.92985484,0,0,0,0,0,155680.6534,12144.34657,0,167825,1
3996,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2004,0,10,19.00415381,18.07718972,0.621990914,15.85630872,1.241413087,10.80994843,10.39,8.741262004,4.1,0,0,0,0,-3.061897997,0.250306753,18.75384705,3.55E-15,179225222.8,139537933.4,70928984.12,0.862632695,7696749,2.4605,49509.915,6254.785562,1.393626413,1.085783782,1.001559048,1.098456396,0.999043423,-0.3,1.000000804,0,0,0,0,0,61.19390872,0.968376077,1.003207458,1.026800652,1.003740253,0.997792002,1.00000734,1,1,1,1,1,360366,497.3422099,61.1355564,178864856.8,137255498.4,192541,0,1,8.135053906,21691810.64,21691838.11,-11396.1865,1155.858949,9658.043903,1347.859946,-795.6872873,2.645094424,0,0,0,0,0,21670809.92,157194046.9,0,178864856.8,1
