,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,WEIGHTED_POP_DENSITY_log,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,YEARS_SINCE_TNC_BUS_SQRD,BIKE_SHARE,scooter_flag,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,WEIGHTED_POP_DENSITY,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,WEIGHTED_POP_DENSITY_ratio,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS_diff,YEARS_SINCE_TNC_RAIL_diff,YEARS_SINCE_TNC_BUS_SQRD_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,WEIGHTED_POP_DENSITY_log_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS_FAC_ratio,YEARS_SINCE_TNC_RAIL_FAC_ratio,YEARS_SINCE_TNC_BUS_SQRD_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,WEIGHTED_POP_DENSITY_log_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,YEARS_SINCE_TNC_BUS_SQRD_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
32,"Albany, GA Metro Area-Bus",2017,0,34,13.49118386,13.30868692,0.505782841,12.28459922,1.255388091,10.04302599,9.77,6.825686164,5.5,0,0,0,1,0,-2.304499523,-0.085225091,13.57640896,0,723013,787333.8835,602405,0.658283184,216337.42,2.5092,22993.86,920.2082873,1.000676792,0.874747652,1.000464892,1.04605617,0.993943331,-1.34,0.999220364,2,0,0,0,0,0,1.007275974,1.04852712,1.000683516,1.013574172,1.022101536,0.990215096,0.994374175,0.998484271,1,1,1,1,1,655363,1.103225235,1.076453104,67650,55918.94287,628324,0,1,1.024870643,49306.79876,4768.404012,31802.8791,447.9513133,8896.009891,14484.5287,-6412.664078,-3686.957478,-993.3526981,0,0,0,0,0,50104.53591,17545.46409,0,67650,3
33,"Albany, GA Metro Area-Bus",2018,0,34,13.51426627,13.39854558,0.457105576,12.28144646,1.311031877,10.00988378,8.76,6.821597564,7.1,1,0,1,1,0,-2.304499523,-0.16035451,13.67462078,-1.78E-15,739896,868584.0402,659043,0.579495632,215656.43,2.71,22244.25,916.4495246,1.00675188,0.903758568,0.999743356,1.044323971,0.996699978,-1.01,0.999400998,1.6,1,0,1,0,0,1.075056735,1.032362912,0.99962269,1.01366592,1.01190926,0.992615889,0.995678163,0.998787233,0.983953735,1,0.998087659,1,1,723013,1.023350894,1.103196571,16883,81250.15669,628324,0,1,0.927623427,73559.48489,54266.99526,23398.80604,-272.8001947,9880.638159,8610.550129,-5338.808429,-3124.744057,-876.846378,-11601.65816,0,-1382.647488,0,0,74612.46209,-57729.46209,0,16883,3
34,"Albany-Schenectady-Troy, NY Metro Area-Bus",2002,0,23,16.26910497,15.651296,0.75250995,13.96261325,1.089907848,10.66447802,8.42,7.979504739,2.7,0,0,0,0,0,-2.596654995,0.111988408,16.15711657,-3.55E-15,11630074,10397921.3,6270056,1.122320254,1158471.92,1.974,42806.90313,2919.484304,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,11630074,11630074,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11630074,11630074,2
35,"Albany-Schenectady-Troy, NY Metro Area-Bus",2003,0,23,16.26056497,15.61403079,0.714645845,13.98676386,1.177669896,10.6198321,8.58,7.97948084,2.7,0,0,0,0,0,-2.596654995,0.067291397,16.19327357,3.55E-15,11531176,10780758.46,6040701,1.043462852,1186790.33,2.2468,40937.74063,2919.414507,0.997619033,0.949682919,1.001729663,1.080522448,0.995813586,0.16,0.999997005,0,0,0,0,0,0,0.970432015,1.025084503,1.002894977,1.021638902,1.016076055,1.00117479,0.999974683,1,1,1,1,1,1,11630074,0.991496357,1.036818624,-98898,382837.1534,11630074,0,1,0.956287183,433521.7565,-343877.8582,291734.6257,33668.79257,251662.0307,186965.7129,13662.89373,-294.4407843,0,0,0,0,0,0,428203.3201,-527101.3201,0,-98898,2
36,"Albany-Schenectady-Troy, NY Metro Area-Bus",2004,0,23,16.24592512,15.70569852,0.7316911,14.01433033,1.271696871,10.56554356,8.73,7.979429236,2.7,0,0,0,0,0,-2.596654995,-0.05670072,16.30262584,-3.55E-15,11363591,12026531.86,6620612,1.078592746,1219961.08,2.5669,38774.4875,2919.263807,1.005870856,1.023851332,1.001970897,1.079841538,0.994888004,0.15,0.999993533,0,0,0,0,0,0,1.076624289,0.988908998,1.003305117,1.02320139,1.019581954,1.001101325,0.999945336,1,1,1,1,1,1,11531176,0.98546679,1.115555265,-167585,1245773.402,11630074,0,1,0.883386805,1299199.258,883568.1607,-127892.2979,38111.89144,267539.3163,225802.9545,12699.57397,-630.3410737,0,0,0,0,0,0,1332488.1,-1500073.1,0,-167585,2
37,"Albany-Schenectady-Troy, NY Metro Area-Bus",2005,0,23,16.33082702,15.82877464,0.685007406,14.04050473,1.394138515,10.51436175,8.92,7.979682263,2.7,0,0,0,0,0,-2.596654995,-0.154417765,16.48524479,0,12370522,14436130.99,7487717,0.983786527,1252314.42,3.0315,36839.82,2920.002805,1.007836399,0.936197537,1.001867688,1.096282099,0.995155781,0.19,1.00003171,0,0,0,0,0,0,1.104206791,1.031017152,1.003137951,1.030318131,1.01845108,1.001395217,1.000268076,1,1,1,1,1,1,11363591,1.088610282,1.200356941,1006931,2409599.136,11630074,0,1,0.906905481,2145382.336,1184163.356,352466.2289,35658.3954,344522.8455,209670.5301,15854.67116,3046.308958,0,0,0,0,0,0,2276774.333,-1269843.333,0,1006931,2
38,"Albany-Schenectady-Troy, NY Metro Area-Bus",2006,0,23,16.35994727,15.72950064,0.651594774,14.06941795,1.470175845,10.44271111,8.93,7.979141103,3.3,0,0,0,0,0,-2.596654995,-0.113851897,16.47379917,0,12736051,14271842.48,6780087,0.91859812,1289051.42,3.35,34292.5,2918.422503,0.993728258,0.951222962,1.002059272,1.054540728,0.993185451,0.01,0.999932183,0.6,0,0,0,0,0,0.923156337,1.022103119,1.003466867,1.018721136,1.025925058,1.000073384,0.999426894,0.99954504,1,1,1,1,1,12370522,1.029548389,0.98861963,365529,-164288.5123,11630074,0,1,1.041399902,-93795.3364,-950596.2244,273427.1231,42886.95066,231590.2299,320706.5027,907.7979817,-7089.622086,-5628.094359,0,0,0,0,0,-140781.1176,506310.1176,0,365529,2
39,"Albany-Schenectady-Troy, NY Metro Area-Bus",2007,0,23,16.39426275,15.76349755,0.659279878,14.06844331,1.495283286,10.44560339,9.64,7.979772471,3.7,0,0,0,0,0,-2.596654995,-0.112439767,16.50670252,0,13180680,14749245.01,7014552,0.933399549,1287795.67,3.4606,34391.83,2920.266315,1.002161347,1.0117943,0.999930726,1.017077849,1.000276966,0.71,1.000079127,0.4,0,0,0,0,0,1.027759912,0.994984143,0.999883344,1.00614334,0.998967367,1.005223667,1.000669055,0.99969667,1,1,1,1,1,12736051,1.034911057,1.033450659,444629,477402.5318,11630074,0,1,1.001413128,424460.6986,353551.6583,-63882.21419,-1485.739561,78241.88658,-13151.66955,66528.88334,8521.116977,-3863.223294,0,0,0,0,0,426029.2951,18599.70489,0,444629,2
40,"Albany-Schenectady-Troy, NY Metro Area-Bus",2008,0,23,16.52666573,15.8314541,0.613736942,14.07086493,1.593206899,10.46501779,8.86,7.980080445,3.6,0,0,0,0,0,-2.596654995,-0.07648933,16.60315506,-3.55E-15,15046646,16242714.09,7507807,0.847321851,1290918,3.9195,35066.07,2921.166128,1.004311007,0.930920179,1.000172131,1.065488335,1.001858619,-0.78,1.000038594,-0.1,0,0,0,0,0,1.056258735,1.030247872,1.000289906,1.024174427,0.993088872,0.99429261,1.000326301,1.000075847,1,1,1,1,1,13180680,1.141568265,1.101257323,1865966,1493469.071,11630074,0,1,1.036604468,1301652.383,741528.3802,398687.5187,3821.160774,318635.383,-91093.36557,-75227.28184,4300.874928,999.7126593,0,0,0,0,0,1334640.376,531325.6236,0,1865966,2
41,"Albany-Schenectady-Troy, NY Metro Area-Bus",2009,0,23,16.44669692,15.77478585,0.726847114,14.06485121,1.346279333,10.43734617,9.16,7.977156144,4.5,0,0,0,0,0,-2.596654995,0.01584094,16.43085598,-3.55E-15,13890238,13671937.17,7094183,1.068548419,1283178.08,2.8431,34109.01,2912.633318,0.996420528,1.184297481,0.999572612,0.845012241,0.997355798,0.3,0.99963355,0.9,0,0,0,0,0,0.955384491,0.928662703,0.999280426,0.941544273,1.009933742,1.002203863,0.996906975,0.999317637,1,1,1,1,1,15046646,0.923145131,0.84172738,-1156408,-2570776.916,11630074,0,1,1.096726978,-2509267.302,-671313.7671,-1073387.053,-10827.1733,-879562.6321,149469.4944,33160.74923,-46539.65211,-10267.26812,0,0,0,0,0,-2381472.086,1225064.086,0,-1156408,2
42,"Albany-Schenectady-Troy, NY Metro Area-Bus",2010,0,23,16.42255254,15.77884067,0.817536777,14.07520254,1.456053606,10.44242384,10.63,7.987830947,3.8,0,0,0,0,0,-2.596654995,-0.001058648,16.42361118,3.55E-15,13558883,13573244.68,7123007,1.264913972,1296529.67,3.289,34282.65,2943.902379,1.000257044,1.124771304,1.000735971,1.081539002,1.000486491,1.47,1.001338172,-0.7,0,0,0,0,0,1.003271144,0.942386675,1.001239807,1.027139366,0.998187821,1.010845437,1.011372388,1.000531049,1,1,1,1,1,13890238,0.976144757,0.992781382,-331355,-98692.48556,11630074,0,1,0.983242409,-69816.69251,45436.96297,-800262.7952,17221.21482,376972.2525,-25171.59571,150645.7061,157965.1711,7376.390897,0,0,0,0,0,-100268.3158,-231086.6842,0,-331355,2
43,"Albany-Schenectady-Troy, NY Metro Area-Bus",2011,0,23,16.46706145,15.83724777,0.75146897,14.06915777,1.622472591,10.43926605,9.78,7.975159598,3.4,0,0,0,0,0,-2.596654995,-0.068463178,16.53552462,-3.55E-15,14176006,15180534.76,7551431,1.120112111,1288716.08,4.0656,34174.56,2906.821917,1.003701609,0.919186746,0.999570538,1.114294546,0.999697599,-0.85,0.998413668,-0.4,0,0,0,0,0,1.048165935,1.044177147,0.999276711,1.041430415,1.001128649,0.993782004,0.986666467,1.000303422,1,1,1,1,1,13558883,1.045514295,1.118416054,617123,1607290.078,11630074,0,1,0.934816964,1558332.603,653076.2781,598992.7725,-9806.986404,561750.1505,15303.22199,-84309.08174,-180787.8129,4114.060644,0,0,0,0,0,1605589.424,-988466.4243,0,617123,2
44,"Albany-Schenectady-Troy, NY Metro Area-Bus",2012,0,23,16.53767673,15.82383385,0.729385749,14.07529155,1.631062409,10.42562456,10.13,7.979373463,3.6,0,0,0,0,0,-2.596654995,-0.016076569,16.55375329,3.55E-15,15213240,15459793.28,7450813,1.073806379,1296645.08,4.1093,33711.52,2919.100939,0.999153014,0.970613263,1.000435974,1.005294276,0.998693252,0.35,1.000528374,0.2,0,0,0,0,0,0.989254386,1.014554279,1.000734474,1.002097541,1.004884839,1.002571646,1.004473879,0.999848324,1,1,1,1,1,14176006,1.073168282,1.018395829,1037234,279258.5149,11630074,0,1,1.053783065,261113.0721,-152329.8945,206321.5505,10411.9134,29734.75642,69247.51382,36455.66403,63421.73375,-2150.165314,0,0,0,0,0,260779.376,776454.624,0,1037234,2
45,"Albany-Schenectady-Troy, NY Metro Area-Bus",2013,0,23,16.59139248,15.82200728,0.7236746,14.08173404,1.597770108,10.39918939,10.05,7.990358206,4.1,0,0,0,0,0,-2.596654995,0.022610071,16.56878241,0,16052777,15693895.01,7437216,1.061996319,1305025.67,3.942,32832,2951.354321,0.999884569,0.99216992,1.000457716,0.979588579,0.997464404,-0.08,1.001376642,0.5,0,0,0,0,0,0.998529938,1.003743881,1.000771454,0.991911779,1.009487774,0.999413122,1.011704507,0.999620852,1,1,1,1,1,15213240,1.055184629,1.015142617,839537,234101.734,11630074,0,1,1.039444712,230987.2889,-22364.41248,56956.5615,11736.31089,-123048.0432,144339.784,-8928.314621,178063.4696,-5768.066821,0,0,0,0,0,230368.2721,609168.7279,0,839537,2
46,"Albany-Schenectady-Troy, NY Metro Area-Bus",2014,0,23,16.62543035,15.8582002,0.687782667,14.08128617,1.558649754,10.42000196,9.33,7.981214259,3.7,0,0,0,0,0,-2.596654995,0.035710562,16.58971979,0,16608585,16025948.13,7711321,0.989299699,1304441.33,3.7524,33522.5,2924.481199,1.002287505,0.950403215,0.999968196,0.975515655,1.002001365,-0.72,0.998855627,-0.4,0,0,0,0,0,1.029579316,1.023762566,0.999946393,0.990502622,0.992592997,0.994730481,0.990360246,1.000303422,1,1,1,1,1,16052777,1.034623791,1.021158107,555808,332053.1172,11630074,0,1,1.013186678,349598.0891,474830.1695,381455.1672,-860.5398935,-152459.2843,-118902.9603,-84590.41186,-154744.8137,4870.762443,0,0,0,0,0,339646.3809,216161.6191,0,555808,2
47,"Albany-Schenectady-Troy, NY Metro Area-Bus",2015,0,23,16.62446984,15.87540759,0.707101459,14.08683672,1.309143302,10.42555159,9.57,7.986265631,4.1,0,0,0,0,0,-2.596654995,0.088903674,16.53556617,3.55E-15,16592640,15181165.45,7845161,1.028104187,1311701.83,2.703,33709.06,2939.29628,1.001085079,1.028088512,1.000394179,0.839921412,1.000532593,0.24,1.000632908,0.4,0,0,0,0,0,1.013955563,0.987438981,1.000664613,0.940952156,0.998019553,1.001762702,1.005365445,0.99969667,1,1,1,1,1,16608585,0.999039954,0.947286571,-15945,-844782.6799,11630074,0,1,1.054633288,-866043.2834,231782.1603,-208620.7459,11038.28784,-980701.1387,-32892.41584,29275.99151,89112.45542,-5037.878103,0,0,0,0,0,-875495.4674,859550.4674,0,-15945,2
48,"Albany-Schenectady-Troy, NY Metro Area-Bus",2016,0,23,16.61979754,15.8924511,0.758564749,14.08876562,1.231247446,10.43464067,10.03,7.987974104,4.3,0,0,0,0,0,-2.596654995,0.121161075,16.49863646,3.55E-15,16515295,14630755.27,7980016,1.135209459,1314234.42,2.4255,34016.85,2944.32399,1.001073579,1.072780631,1.00013693,0.940498603,1.000871808,0.46,1.000213926,0.2,0,0,0,0,0,1.013821729,0.96688743,1.000230914,0.981177979,0.996758508,1.003381242,1.001811486,0.999848324,1,1,1,1,1,16592640,0.995338596,0.963743878,-77345,-550410.1811,11630074,0,1,1.032783311,-598702.0814,229338.9775,-549424.9618,3831.467414,-312307.0136,-53784.9143,56103.73437,30057.34052,-2516.711618,0,0,0,0,0,-601584.7741,524239.7741,0,-77345,2
49,"Albany-Schenectady-Troy, NY Metro Area-Bus",2017,0,23,16.61013923,15.92146854,0.762939819,14.09213055,1.306384978,10.4848749,10.66,7.984662737,4.3,0,0,0,1,0,-2.596654995,0.083625383,16.52651385,-3.55E-15,16356553,15044360.81,8214968,1.144571614,1318664.17,2.6928,35769.36,2934.587074,1.001825863,1.005767562,1.000238837,1.061025533,1.004814179,0.63,0.999585456,0,0,0,0,1,0,1.023646296,0.99714142,1.000402858,1.018497561,0.982215609,1.004633723,0.996498294,1,1,1,1,1.005481901,1,16515295,0.990388183,1.028269596,-158742,413605.5399,11630074,0,1,0.96316004,470977.6002,390525.5559,-47210.29281,6653.313079,305492.6737,-293714.4684,76527.3016,-57831.69993,0,0,0,0,90535.21701,0,466880.7167,-625622.7167,0,-158742,2
50,"Albany-Schenectady-Troy, NY Metro Area-Bus",2018,0,23,16.54955685,15.94249685,0.817856394,14.09591304,1.366091654,10.52463511,11.23,7.987310032,4.35,1,0,1,1,0,-2.596654995,0.052366364,16.49719048,-3.55E-15,15395053,14609614.75,8389544,1.265637994,1323661.45,2.92,37220.25,2942.368734,1.001320752,1.07198022,1.000268411,1.045703737,1.00379215,0.57,1.000331547,0.05,1,0,1,0,0,1.017080733,0.964705179,1.000452861,1.014671038,0.98589743,1.004191492,1.002808312,0.999962079,0.983953735,1,0.998087659,1,1,16356553,0.941216221,0.971102391,-961500,-434746.0593,11630074,0,1,0.969224493,-461082.7671,279381.9223,-577301.6159,7407.243754,239967.6037,-230669.4383,68558.36922,45934.30092,-620.2609797,-262461.583,0,-31279.30884,0,0,-472665.2765,-488834.7235,0,-961500,2
51,"Albuquerque, NM Metro Area-Bus",2002,0,22,15.7839676,12.03021217,0.39614493,13.87117664,1.046616994,10.32117444,5.87,8.165752537,4.1,0,0,0,0,0,-2.94087074,2.37571049,13.40825712,-3.55E-15,7159620,665474.5089,167746,0.48608468,1057243.594,1.848,30367.90313,3517.368042,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,7159620,7159620,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7159620,7159620,2
52,"Albuquerque, NM Metro Area-Bus",2003,0,22,15.70565683,15.13694821,0.467490285,13.89971272,1.116779593,10.32240118,5.84,8.165763271,4.1,0,0,0,0,0,-2.94087074,-0.178010803,15.88366764,1.78E-15,6620336,7910230.734,3748806,0.595983698,1087847.795,2.055,30405.18063,3517.40581,1.258244493,1.180099124,1.002057221,1.067037512,1.000118856,-0.03,1.000001315,0,0,0,0,0,0,12.20943605,0.954390526,1.003421568,1.01726231,0.999561887,0.99977988,1.000011371,1,1,1,1,1,1,7159620,0.924677008,11.88660216,-539284,7244756.225,7159620,0,1,0.077791641,80072213.49,80255302.56,-326546.504,24497.13007,123591.58,-3136.722433,-1575.972652,81.41543488,0,0,0,0,0,0,77943934.55,-78483218.55,0,-539284,2
53,"Albuquerque, NM Metro Area-Bus",2004,0,22,15.70328087,15.19026458,0.453293714,13.93207745,1.218082789,10.31483657,5.81,8.165764397,4.1,0,0,0,0,0,-2.94087074,-0.263686051,15.96696692,-1.78E-15,6604625,8597369.184,3954103,0.573486274,1123631.67,2.3807,30176.0375,3517.40977,1.003522267,0.969632373,1.002328446,1.090710107,0.999267166,-0.03,1.000000138,0,0,0,0,0,0,1.043877096,1.009332306,1.003881526,1.025019098,1.002705849,0.99977988,1.000001192,1,1,1,1,1,1,6620336,0.997626858,1.086867055,-15711,687138.4496,7159620,0,1,0.91789227,560060.2087,290481.1177,61782.99987,25697.00451,165634.8325,17913.62644,-1457.265676,7.893383782,0,0,0,0,0,0,575089.0926,-590800.0926,0,-15711,2
54,"Albuquerque, NM Metro Area-Bus",2005,0,22,15.86435306,15.38050054,0.407380918,13.96319063,1.354984276,10.30710028,5.76,8.165720148,4.1,0,0,0,0,0,-2.94087074,-0.325342815,16.18969588,-1.78E-15,7758914,10742257.12,4782626,0.50287647,1159141,2.8767,29943.48,3517.254088,1.012523544,0.898712922,1.002233205,1.112390955,0.999249985,-0.05,0.999994581,0,0,0,0,0,0,1.165579889,1.030497227,1.003731147,1.033958728,1.002767342,0.999633161,0.999953127,1,1,1,1,1,1,6604625,1.174769801,1.249481892,1154289,2144887.933,7159620,0,1,0.940205544,1559488.157,1093593.074,201422.7488,24642.82972,224284.6644,18277.25528,-2422.834507,-309.5804265,0,0,0,0,0,0,1647734.343,-493445.3428,0,1154289,2
55,"Albuquerque, NM Metro Area-Bus",2006,0,22,16.0207485,15.34911483,0.393505765,13.99938882,1.423108334,10.29315351,5.8,8.165856962,3.6,0,0,0,0,0,-2.94087074,-0.179497895,16.20024639,0,9072409,10856193.46,4634851,0.482167829,1201868.5,3.15,29528.75,3517.735467,0.997959383,0.965940592,1.002592401,1.050276641,0.998646877,0.04,1.000016755,-0.5,0,0,0,0,0,0.975038332,1.009120057,1.004342272,1.016756583,1.00499443,1.000293568,1.000144942,1.000379292,1,1,1,1,1,7758914,1.169288511,1.010606369,1313495,113936.3397,7159620,0,1,1.157016744,85887.11752,-193675.4354,70761.73957,33691.31347,130012.8886,38751.35389,2277.770277,1124.596057,2942.89114,0,0,0,0,0,82293.90262,1231201.097,0,1313495,2
56,"Albuquerque, NM Metro Area-Bus",2007,0,22,16.09703543,15.40499328,0.382132281,14.01601401,1.456566414,10.29638839,5.5,8.165637367,4.3,0,0,0,0,0,-2.94087074,-0.161689138,16.25872457,-3.55E-15,9791599,11509973.57,4901212,0.465405918,1222016.83,3.2912,29624.43,3516.962856,1.0036405,0.971097033,1.001187565,1.023510564,1.000314275,-0.3,0.999973108,0.7,0,0,0,0,0,1.046033403,1.007469601,1.001991993,1.008194943,0.998845117,0.997800983,0.999767402,0.999469233,1,1,1,1,1,9072409,1.07927222,1.060221855,719190,653780.1128,7159620,0,1,1.017968278,540467.6826,417633.8625,67767.27088,18072.17581,74347.87545,-10477.568,-19950.38032,-2110.221172,-4815.332566,0,0,0,0,0,546357.3032,172832.6968,0,719190,2
57,"Albuquerque, NM Metro Area-Bus",2008,0,22,16.20812857,15.43327253,0.329149089,14.02265636,1.554411342,10.29607139,6.27,8.165778962,4.1,0,0,0,0,0,-2.94087074,-0.138768225,16.34689679,0,10942102,12570919.3,5041793,0.389785042,1230160.92,3.7323,29615.04,3517.461019,1.001835719,0.861348557,1.000473912,1.067175054,0.999969212,0.77,1.00001734,-0.2,0,0,0,0,0,1.023037869,1.035275626,1.000795396,1.024154769,1.000113246,1.005666352,1.000150009,1.000151699,1,1,1,1,1,9791599,1.117498991,1.092176209,1150503,1060945.734,7159620,0,1,1.023185615,874830.0835,225577.5757,345404.7867,7788.2007,236513.812,1108.863227,55482.6421,1468.823385,1485.379616,0,0,0,0,0,902552.4801,247950.5199,0,1150503,2
58,"Albuquerque, NM Metro Area-Bus",2009,0,22,16.18005923,15.45339909,0.386832118,14.0217059,1.296342301,10.29373783,5.31,8.166654695,4.8,0,0,0,0,0,-2.94087074,-0.076425209,16.25648444,-3.55E-15,10639235,11484218.62,5144295,0.472309297,1228992.25,2.6559,29546.01,3520.543598,1.001304102,1.175248941,0.999932219,0.833976352,0.999773355,-0.96,1.000107244,0.7,0,0,0,0,0,1.016342312,0.962960514,0.999886237,0.938988838,1.000833928,0.992980153,1.000928125,0.999469233,1,1,1,1,1,10942102,0.972320949,0.913554398,-302867,-1086700.688,7159620,0,1,1.064327364,-958644.7748,178819.2405,-405289.8302,-1244.804199,-667590.3601,9124.924909,-76811.88556,10155.64314,-5807.703345,0,0,0,0,0,-945896.5955,643029.5955,0,-302867,2
59,"Albuquerque, NM Metro Area-Bus",2010,0,22,16.26022366,15.44531506,0.296542476,14.06446538,1.412205743,10.30144622,4.78,8.165848645,4.4,0,0,0,0,0,-2.94087074,-0.075015618,16.33523928,-3.55E-15,11527241,12425224.51,5102876,0.345199697,1282683.08,3.105,29774.65,3517.706203,0.999476877,0.766592176,1.003049521,1.089377198,1.000748843,-0.53,0.9999013,-0.4,0,0,0,0,0,0.993510159,1.060857843,1.00513137,1.028666164,0.997250233,0.996118346,0.999146487,1.000303422,1,1,1,1,1,10639235,1.083465212,1.081939044,888006,941005.8964,7159620,0,1,1.001410585,861608.0422,-69046.94533,647480.8946,54593.84979,304986.0501,-29255.42153,-41297.83327,-9080.727913,3228.175802,0,0,0,0,0,871768.7467,16237.25334,0,888006,2
60,"Albuquerque, NM Metro Area-Bus",2011,0,22,16.33106328,15.48573496,0.310953061,14.06905702,1.57492928,10.23695098,6.85,8.170217474,4.7,0,0,0,0,0,-2.94087074,-0.110174172,16.44123745,0,12373445,13814611.33,5313359,0.364725161,1288586.25,3.8304,27914.88,3533.112459,1.002616969,1.04859535,1.000326471,1.115226509,0.993739205,2.07,1.000535012,0.3,0,0,0,0,0,1.033090466,0.990615252,1.000549764,1.040492047,1.023306126,1.015305877,1.004638786,0.999772494,1,1,1,1,1,11527241,1.073409066,1.111819856,846204,1389386.817,7159620,0,1,0.965452328,1242300.133,381441.7808,-108180.2505,6337.264976,466761.5873,268655.3256,176434.5345,53472.40604,-2622.51588,0,0,0,0,0,1288974.43,-442770.4301,0,846204,2
61,"Albuquerque, NM Metro Area-Bus",2012,0,22,16.38070773,15.48633685,0.302143183,14.07058582,1.56946972,10.23718595,6.09,8.166744901,4.4,0,0,0,0,0,-2.94087074,-0.05651815,16.43722588,0,13003221,13759304.01,5316558,0.352754905,1290557.75,3.8041,27921.44,3520.861277,1.000038867,0.971668143,1.000108664,0.996533457,1.000022953,-0.76,0.999574972,-0.3,0,0,0,0,0,1.000484885,1.005781081,1.000183012,0.998669117,0.999916071,0.994438546,0.996328134,1.000227558,1,1,1,1,1,12373445,1.050897385,0.995996462,629776,-55307.32347,7159620,0,1,1.055121601,-49142.33391,5999.698676,71531.89179,2264.489459,-16467.61033,-1038.493798,-68814.35038,-45433.63223,2815.672905,0,0,0,0,0,-49537.55909,679313.5591,0,629776,2
62,"Albuquerque, NM Metro Area-Bus",2013,0,22,16.37731227,15.50675424,0.299377268,14.06966842,1.534628156,10.23190458,5.5,8.17067929,4.1,0,0,0,0,0,-2.94087074,-0.071511469,16.44882374,0,12959144,13919811.51,5426224,0.349018469,1289374.33,3.6396,27774.36,3534.744946,1.001318413,0.99084568,0.9999348,0.977800423,0.999484099,-0.59,1.000481757,-0.3,0,0,0,0,0,1.016580409,1.001811419,0.999890194,0.99153699,1.001888367,0.995679864,1.00417654,1.000227558,1,1,1,1,1,13003221,0.996610301,1.01166538,-44077,160507.5078,7159620,0,1,0.985118521,153325.3931,215598.726,23554.27628,-1427.829726,-110046.3958,24554.84895,-56175.68915,54308.47318,2958.983294,0,0,0,0,0,151687.5124,-195764.5124,0,-44077,2
63,"Albuquerque, NM Metro Area-Bus",2014,0,22,16.37147032,15.50649749,0.285098698,14.07392704,1.48460005,10.21118914,5.97,8.178991121,4.5,0,0,0,0,0,-2.94087074,-0.094145974,16.4656163,-3.55E-15,12883658,14155534.34,5424831,0.329893279,1294877,3.4132,27204.9,3564.255935,0.999983443,0.952305763,1.000302681,0.967400503,0.997975408,0.47,1.001017275,0.4,0,0,0,0,0,0.999793232,1.009386462,1.000509881,0.98787063,1.007427316,1.003454874,1.008843904,0.99969667,1,1,1,1,1,12959144,0.994175078,1.01693434,-75486,235722.8272,7159620,0,1,0.977619734,220084.7363,-2679.536798,121640.509,6607.619814,-157186.2569,96251.66174,44772.21334,114609.4201,-3930.89404,0,0,0,0,0,219454.5565,-294940.5565,0,-75486,2
