RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ_BUS,VRM_ADJ_RAIL,FARE_per_UPT_cleaned_2018_BUS,FARE_per_UPT_cleaned_2018_RAIL,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,RESTRUCTURE,YEARS_SINCE_TNC_BUS_HINY,YEARS_SINCE_TNC_BUS_MIDLOW,YEARS_SINCE_TNC_RAIL_HINY,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_BUS_log_FAC,VRM_ADJ_RAIL_log_FAC,FARE_per_UPT_cleaned_2018_BUS_log_FAC,FARE_per_UPT_cleaned_2018_RAIL_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,RESTRUCTURE_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
0,3.0,2005,3019,179482597.0,231594576.0,152484264.0,183906927.0,3908444.9999999935,208779015.1636333,4010208.566921467,2099012.6453733784,0.0,0.832919993749873,0.0,623605.4970942934,0.23106518352019925,2.963679865403886,29296.88526487322,7.045178511596865,3.1541646759211988,0.0,0.0,0.0,0.0,0.0,0.0,0.01579894679148196,0.0,-1422027.3843189604,0.0,492495.26002911234,0.0,1246649.6953129892,-370608.1598167291,2798361.5131083173,458438.3518615351,31633.821974726823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3177507.752677006,3213895.398870829,616353.6011291648,27514218.0,31344466.999999993
0,3.0,2006,3637,205950695.0,264702125.0,183906927.0,223127262.00000003,12752237.000000034,248124095.88054296,9197267.882705025,1996582.2992606508,0.0,0.8587490219638221,0.0,625346.506410734,0.22820859414647335,3.25527416816923,27812.987350267256,7.024741965886544,3.5884451611100414,0.0,0.0,0.0,0.0,0.0,0.0,0.013768518722405865,0.0,2801073.366113607,0.0,-271602.27327941696,0.0,1601615.8553827815,-35181.58707108089,1830390.0911379012,768304.9574743721,45806.90689468935,-465907.27640573133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6335795.981808018,6539966.777533401,6249007.222466639,26468097.999999993,39257072.00000003
0,3.0,2007,3929,218134244.0,278272739.0,223127262.00000003,244013701.0,8702889.999999989,267337510.81172818,5368463.416251833,2003873.1521186286,0.0,0.8553307482958121,0.0,623133.823903214,0.22073030793252674,3.433478254874552,28098.797510458066,7.174146498245368,3.719708442017935,0.0,0.0,0.0,0.0,0.0,0.0,0.01299949951920433,0.0,2987581.394790961,0.0,312721.0713352953,0.0,626656.0916714275,-340143.87342832994,1325623.2282261364,-187173.08829948472,42170.93221234515,-242001.0957134454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4467825.851964673,4462329.475603099,4162407.5243968847,12183549.000000002,20808285.99999998
0,3.0,2008,3961,222149843.0,283132628.0,244013701.0,265912325.0,17883025.00000001,279212671.16239536,6847856.502660509,2045451.3560733872,0.0,0.8367588098993162,0.0,631406.7649657473,0.2142332512508587,3.8553356378928423,28303.270758760606,7.135702416409093,3.721821454539583,0.0,0.0,0.0,0.0,0.0,0.0,0.012764519486966282,0.0,1639878.3772369658,0.0,1157047.2611708713,0.0,224149.63614407653,-427889.0814058111,3188946.4325709213,-121559.27838309575,-13058.654078724452,57244.615807169816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5683145.0442081075,5739957.59277567,12167313.40722434,4015598.999999997,21922870.0
0,3.0,2009,4061,235398184.0,298120651.0,265912325.0,271144146.99999994,-8016519.000000027,281342325.8538557,-10536868.721094724,2019529.288407386,0.0,0.8788058380979518,0.0,609605.2800536654,0.2208146492497639,2.786362418891047,26722.04127340166,7.178415948952266,3.718743516729932,0.0,0.0,0.0,0.0,0.0,0.0,0.012046125215647373,0.0,1383767.3761584794,0.0,-4040605.8601401593,0.0,-222967.11468661999,703949.3710855349,-9296950.029176475,978074.7852626024,46970.13686789014,78355.44594456372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10294921.515496986,-10281453.56038723,2301921.5603872,13248340.999999993,5268808.999999962
0,3.0,2010,4125,237168721.0,301099961.0,271144146.99999994,275991775.00000006,3077091.000000014,290970884.39995277,7190469.114300434,1978915.2493904748,0.0,0.8611925140160182,0.0,612874.2069129604,0.22330040009627147,3.2463067363760847,26688.25603915409,7.435073328493428,4.076624109719761,0.0,0.0,0.0,0.0,0.0,0.0,0.028423094628907665,0.0,524753.9895169914,0.0,1439996.0605507651,0.0,485485.3907621369,277424.9442867126,4477529.010767046,-60883.63698108088,146018.8781832085,-621733.1862394167,0.0,0.0,0.0,0.0,0.0,0.0,-45409.69827582358,0.0,6594248.476884602,6666585.3154360205,-3561515.3154360075,1770537.0000000014,4875607.000000015
0,3.0,2011,4190,238441735.0,302346992.0,275991775.00000006,293951540.0,16686751.00000002,301222245.7675183,9528227.45453945,1946387.8468207,0.0,0.826897736791989,0.0,614648.4643480967,0.21560801705150962,3.989888700422348,26432.95466378652,7.489976490692788,3.942773775740224,0.0,0.009298718196292266,0.0,0.0,0.0,0.0,0.02827134687641826,0.0,-282303.18891704467,0.0,2531896.787579633,0.0,370350.5884132805,-733136.1887609584,6468232.399212852,114271.56979679108,52614.54556281583,188725.62120417727,0.0,115179.42627311911,0.0,0.0,0.0,0.0,0.0,0.0,8753502.694895174,8813865.440594055,7790364.559405962,1273013.9999999995,17877244.000000022
0,3.0,2012,4289,244651063.0,308556320.0,293951540.0,308556319.99999994,8395451.999999909,308203651.52852637,-126029.68013602076,1935564.754765754,0.0,0.8282175769253152,0.0,608223.9675215333,0.20287939749310768,3.9967645859037226,25928.146323228397,7.330939047953371,3.796474549141856,0.0,0.018125427069981697,0.0,0.0,0.0,0.0,0.038681875663871546,0.0,418133.24407033506,0.0,-331557.2331918592,0.0,489773.878980289,-1203020.457022738,68276.93062073394,342342.71775774966,-67834.09558340465,266999.0348928393,0.0,111408.05717736726,0.0,0.0,0.0,0.0,-29481.834363189184,0.0,111829.56562389596,171949.3774375112,8191616.622562401,6209327.999999999,14572893.999999912
0,3.0,2013,4289,244651063.0,308556320.0,308556319.99999994,305701207.0,-2855112.999999877,302418210.8456736,-5785440.682853064,1946060.6725757904,0.0,0.886742509388547,0.0,617901.4056732748,0.20234804564720724,3.846750424908639,25948.276808231323,7.338880297896927,3.7100248896118644,0.0,0.018125427069981697,0.0,0.0,0.0,0.0,0.038681875663871546,0.0,1030600.1193978485,0.0,-6147447.976054833,0.0,849016.3068010451,-50255.83811237254,-1341369.4178015226,-10200.601846291494,16728.110248489866,225427.10246918479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5376295.703838867,-5379038.674267745,2587318.6742678653,0.0,-2791719.999999877
0,3.0,2014,4289,244651063.0,308556320.0,305701207.0,305480098.0,-221109.00000005407,303397948.6614883,979737.815814897,1979471.6415816392,0.0,0.8755863848710329,0.0,622817.909209027,0.19973660886183878,3.633806426952659,26285.55047723222,7.44553066439346,3.876277225903572,0.0,0.018125427069981697,0.0,0.0,0.0,0.0,0.05645668500528855,0.0,3061470.305211094,0.0,447741.3588865698,0.0,513119.40310287586,-279876.1318663015,-1969835.9408327069,-302731.08114346076,20152.559959247777,-392203.63969469315,0.0,0.0,0.0,0.0,0.0,0.0,-68057.01017687767,0.0,1029819.2223812037,1086241.9658893372,-1254992.9658893913,0.0,-168751.00000005338
0,3.0,2015,4289,244651063.0,308556320.0,305480098.0,293875997.0,-11604101.000000002,286142705.94381917,-17255242.717669435,2031768.266734026,0.0,0.9261074408920658,0.0,628390.2445736151,0.1967381472992254,2.634110899841872,27172.0242436115,7.263707467462282,3.899855960568625,0.0,0.018125427069981697,0.0,0.5885249025057373,0.0,0.0,0.11664877172432314,0.0,2988159.902433087,0.0,-3853910.5798514965,0.0,588375.7973767408,-365963.9162158001,-10505049.983458055,-681892.7948245233,-96413.3152292133,29256.10816664553,0.0,0.0,0.0,-5651722.122204464,0.0,0.0,-169861.99772245012,0.0,-17609419.477459628,-17312444.020566236,5776743.020566238,0.0,-11535701.000000002
0,3.0,2016,4289,244651063.0,308556320.0,293875997.0,275294854.0,-18581142.999999978,272534394.92510045,-13608311.01871851,2070163.5346603047,0.0,0.9823149988138488,0.0,633203.8914855404,0.2006708018847058,2.3486757765466972,27560.6967677921,7.091042686402311,4.460140486697988,0.0,0.018125427069981697,0.0,1.3895032207564944,0.0,0.0,0.19620894514568288,0.0,2000583.3408287617,0.0,-4226856.192831832,0.0,541102.9599720086,490957.34551744437,-3408896.1221574266,-265351.8666549846,-75496.86377192025,-1271342.565547487,0.0,0.0,0.0,-7625349.81182031,0.0,0.0,-269074.43521273544,0.0,-14069116.839975433,-13800639.54781686,-4687291.452183116,0.0,-18487930.999999978
0,3.0,2017,4289,244651063.0,308556320.0,275294854.0,266796306.0,-8498547.999999994,266688953.4393514,-4957406.7555057835,2092519.5821608345,0.0,0.9755344435858455,0.0,637940.4648803548,0.19912958800177846,2.5615476818083565,27766.121232206624,7.052877314548911,4.761915211870551,0.0,0.018125427069981697,0.0,2.2760238037469716,0.0,0.0,0.42140254669565846,0.0,1574497.8194190932,0.0,491585.7243333177,0.0,459385.5822176635,-73528.7797460381,2445879.9282500558,-221327.91332938653,-23881.302125138387,-617315.6692332455,0.0,0.0,0.0,-8110982.298401489,0.0,0.0,-631691.4482295209,0.0,-4772072.892613,-4883204.853507951,-3510509.1464920454,0.0,-8393713.999999998
0,3.0,2018,4289,244651063.0,308556320.0,266796306.0,263469331.0,-3326975.0000000214,262240270.76200768,-5383787.788948983,2110597.338198996,0.0,0.9756925012041106,0.0,643261.4569610275,0.19904869355537147,2.818343535176056,28105.315492605278,6.9794359227421445,5.12831738728231,0.0,0.018125427069981697,0.0,3.2621241012143076,0.0,0.0,0.5760533646240482,0.06718717588404673,1660266.4426704631,0.0,872883.8236769424,0.0,483546.06628416525,-111296.70116720142,2681608.5482426314,-255662.7902710481,-30438.040526688703,-761228.0891560839,0.0,0.0,0.0,-8766277.582489317,0.0,0.0,-433456.3755630753,-775450.7432232904,-5442636.029715946,-5514510.033818421,2283229.0338183967,0.0,-3231281.0000000224
0,10.0,2002,100,1201007994.0000014,1032661299.0,0.0,1201007994.0000014,0.0,1298572219.750922,0.0,253905652.00000006,0.0,0.9795634856000001,0.0,25697520.38999998,0.7031992213674026,1.9740000000000002,42439.07499999996,31.709999999999997,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201007994.0000014,1201007994.0000014
0,10.0,2003,100,1201007994.0000014,1032661299.0,1201007994.0000014,1127691152.9999995,-73316841.0000019,1209263545.7649295,-89308673.98599243,232535028.99999985,0.0,1.1512130358200001,0.0,26042245.26999999,0.7019812107303405,2.2467999999999995,41148.63500000003,31.36,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46579034.45108234,0.0,-56502325.61861579,0.0,3491462.180697776,-583253.2617847003,15205112.537418077,2636539.7898162464,-841477.7121329325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83172976.53568366,-82598741.72519296,9281900.725191057,0.0,-73316841.0000019
0,10.0,2004,100,1201007994.0000014,1032661299.0,1127691152.9999995,1109237034.0000017,-18454118.999997854,1238549546.8176355,29286001.052706003,243107286.99999982,0.0,1.20597552096,0.0,26563773.749999993,0.6983934181649077,2.5669,39531.590000000004,31.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22784448.220681097,0.0,-16308411.813094266,0.0,4881593.782726177,-1612398.9423768432,15302946.917330813,3215167.5956603787,-812675.1894287844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27450670.57149857,27310477.033353873,-45764596.03335173,0.0,-18454118.999997854
0,10.0,2005,100,1201007994.0000014,1032661299.0,1109237034.0000017,1185413968.9999993,76176934.99999762,1304788031.6400714,66238484.822435856,254087770.99999955,0.0,1.1702642382000001,0.0,27081157.49999996,0.6960498952101299,3.0314999999999994,38116.91999999998,30.68,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22266464.220942914,0.0,10540834.094417743,0.0,4671012.904861275,-1036230.3578777062,19641413.347507898,2874339.0643200567,-710585.0369656452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58247248.23720654,59322762.363346435,16854172.63665118,0.0,76176934.99999762
0,10.0,2006,100,1201007994.0000014,1032661299.0,1185413968.9999993,1159540668.9999998,-25873299.999999523,1313920402.0068417,9132370.366770267,252268421.00000003,0.0,1.202828105,0.0,27655014.75000005,0.700814212384599,3.3499999999999996,36028.75000000002,30.18,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3826210.6589630716,0.0,-10186709.025641235,0.0,5427302.620582201,2254493.7563626226,12991766.468287263,4752422.210571388,-1186324.5079158128,-1811889.2047870613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8414851.658496294,8296856.761663958,-34170156.76166348,0.0,-25873299.999999523
0,10.0,2007,100,1201007994.0000014,1032661299.0,1159540668.9999998,1100711966.9999993,-58828702.00000048,1318300970.6878183,4380568.680976629,256261700.99999994,0.0,1.23098549827,0.0,27714120.0,0.699781056604655,3.4605999999999995,36660.58,30.400000000000002,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8222083.634554224,0.0,-8503364.23321023,0.0,539413.4957697577,-477670.03641741496,4180925.82406305,-1430668.9727603549,510957.99376833276,887188.279090271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3928865.984857635,3865871.5788125605,-62694573.57881304,0.0,-58828702.00000048
0,10.0,2008,100,1201007994.0000014,1032661299.0,1100711966.9999993,1112567173.9999998,11855207.000000477,1344788139.4059362,26487168.718117952,260943221.0000002,0.0,1.24213280256,0.0,27956797.669999957,0.698611198618527,3.9194999999999998,36716.94000000002,30.420000000000005,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9001569.91282335,0.0,-3174594.655327407,0.0,2092505.9210791092,-513418.1282418733,15560198.20482004,-120071.20528899526,44085.24339879325,-841533.3617262483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22048741.931536768,22115392.63660651,-10260185.636606034,0.0,11855207.000000477
0,10.0,2009,100,1201007994.0000014,1032661299.0,1112567173.9999998,1079011273.9999983,-33555900.00000143,1283761520.539922,-61026618.86601424,261208990.99999958,0.0,1.29848948775,0.0,27734538.00000004,0.7070517472051521,2.8430999999999997,35494.290000000015,30.61,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509651.4268323737,0.0,-15890580.953013187,0.0,-1932859.9884963538,3751403.2410938293,-38693166.636340536,2678971.8098488036,423392.663593295,-1700543.8647492847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50853732.301231064,-50488408.471932136,16932508.471930705,0.0,-33555900.00000143
0,10.0,2010,100,1201007994.0000014,1032661299.0,1079011273.9999983,1055804062.9999982,-23207211.00000012,1233718575.190532,-50042945.34939003,234440206.99999973,0.0,1.3328625246499994,0.0,27553600.74999996,0.7119828236147823,3.2889999999999997,35213.00000000002,30.93,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51229712.27728623,0.0,-9241846.782597337,0.0,-1537412.1365938976,2124029.23905605,17113954.214266352,609847.7953176168,691665.2884005642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41469474.65943688,-42061474.30984505,18854263.309844933,0.0,-23207211.00000012
0,10.0,2011,100,1201007994.0000014,1032661299.0,1055804062.9999982,1024067732.9999994,-31736329.999998808,1230381802.763415,-3336772.427116871,228510747.99999994,0.0,1.4103132355200003,0.0,27682634.670000013,0.7118492125651293,4.0656,34147.68000000002,31.299999999999997,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12098335.235923765,0.0,-19795021.104775462,0.0,1075130.8060596623,-56257.41945482237,25490543.071328282,2305887.8702718234,782576.528218789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2295475.484275493,-2855576.593156387,-28880753.40684242,0.0,-31736329.999998808
0,10.0,2012,100,1201007994.0000014,1032661299.0,1024067732.9999994,1032661299.000001,8593566.00000155,1217968573.4375336,-12413229.325881481,227959423.99999982,0.0,1.36910030643,0.0,27909105.42000003,0.7070256588618667,4.109300000000001,33963.31,31.51,4.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1112310.6612620158,0.0,10286120.541312335,0.0,1819259.9217173886,-1968084.8518792442,1261776.0729549783,393791.3828387491,430744.9157299041,-1565273.6671887983,0.0,0.0,-19681089.60611977,0.0,0.0,0.0,0.0,0.0,-10135065.951896474,-10331742.217264349,18925308.217265896,0.0,8593566.000001548
0,10.0,2013,100,1201007994.0000014,1032661299.0,1032661299.000001,1031511812.0000011,-1149486.9999998808,1119990332.9644685,-97978240.47306514,232024740.99999997,0.0,1.6314814638000001,0.0,28818049.080000035,0.7081898861779363,3.9420000000000006,33700.32,29.93,4.2,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,8244938.498447102,0.0,-60981754.96096926,0.0,7234929.613736238,479581.23928396194,-4916635.667247653,570221.6980069423,-3262187.9211362186,-789506.2110032149,0.0,0.0,-19846245.422509637,0.0,0.0,0.0,-11132935.68565619,0.0,-84399594.81904793,-83071385.65578026,81921898.65578038,0.0,-1149486.9999998808
0,10.0,2014,100,1201007994.0000014,1032661299.0,1031511812.0000011,1020949725.9999985,-10562086.000002623,1097422027.7076032,-22568305.256865263,232003465.00000018,0.0,1.6276280739800004,0.0,29110612.08000001,0.7103362327597715,3.7523999999999997,33580.79999999999,30.2,4.2,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-42554.895286797226,0.0,876336.061947256,0.0,2272260.1431499366,883335.3635527766,-5768488.541753655,260289.45901652463,557874.1593662268,0.0,0.0,0.0,-19824153.95734669,0.0,0.0,0.0,0.0,0.0,-20785102.20735442,-20785423.555987813,10223337.55598519,0.0,-10562086.000002623
0,10.0,2015,100,1201007994.0000014,1032661299.0,1020949725.9999985,997331165.9999996,-23618559.999998808,1030754130.9469631,-66667896.760640144,232760765.0,0.0,1.6811518782800001,0.0,29378317.829999972,0.7135012348669447,2.7030000000000003,34173.339999999975,30.169999999999998,4.1,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1497949.2020632012,0.0,-11860897.96736949,0.0,2037984.3999222724,1289490.5172834338,-35871107.97676714,-1267381.6407826832,-61332.889912483966,781149.5143406846,0.0,0.0,-19621166.054989263,0.0,0.0,0.0,0.0,0.0,-63075312.89621147,-62022238.67599168,38403678.67599287,0.0,-23618559.999998808
0,10.0,2016,100,1201007994.0000014,1032661299.0,997331165.9999996,999255570.0000013,1924404.000001669,991899562.3979853,-38854568.54897773,232107588.99999964,0.0,1.68756526155,0.0,29437697.49999995,0.7142650075002228,2.4255,35302.049999999996,29.879999999999995,4.5,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,-1260097.3164545686,0.0,-1379866.005224499,0.0,438786.82458246447,303833.251656355,-11074738.074421775,-2298836.8140127496,-579018.1155606735,-3046484.337170274,0.0,0.0,-19167251.747616496,0.0,0.0,0.0,0.0,0.0,-38063672.33422221,-37594680.43050979,39519084.43051146,0.0,1924404.000001669
0,10.0,2017,100,1201007994.0000014,1032661299.0,999255570.0000013,942661585.999999,-56593984.000002265,972623070.8839443,-19276491.514041066,230935446.9999999,0.0,1.7337943710600001,0.0,29668394.669999976,0.7155507514900755,2.6928000000000005,35945.81999999998,30.000000000000004,4.5,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,-2273424.5677918154,0.0,-9827234.53405224,0.0,1700726.4471894214,512516.7982515031,10821232.96798432,-1281589.887870758,240154.57721616325,0.0,0.0,0.0,-19204235.988347776,0.0,0.0,0.0,0.0,0.0,-19311854.18742118,-19419447.53851464,-37174536.46148762,0.0,-56593984.000002265
0,10.0,2018,100,1201007994.0000014,1032661299.0,942661585.999999,935808062.9999993,-6853522.999999762,961993169.4613082,-10629901.422636032,230662402.0000001,0.0,1.7232403280000002,0.0,29807700.83999996,0.7144049260778089,2.9199999999999995,36801.50000000002,30.010000000000005,4.6,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,-501590.6352797426,0.0,2115371.192332549,0.0,962459.4918775002,-430666.1197093515,8102906.694905798,-1573577.778983392,18877.34966332891,-720698.2364322533,0.0,0.0,-18116582.081893373,0.0,0.0,0.0,0.0,0.0,-10143500.123518936,-10302449.154304849,3448926.1543050874,0.0,-6853522.999999762
1,1.0,2002,140,1288939109.9999993,1600147407.0,0.0,1288939109.9999993,0.0,1026555708.5869949,0.0,0.0,49932404.401088044,0.0,1.6442848039163855,8455732.946906213,0.4434556536420732,1.9562821014237048,43683.908616914974,11.084471518324863,3.9025609440930067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288939109.9999993,1288939109.9999993
1,1.0,2003,140,1288939109.9999993,1600147407.0,1288939109.9999993,1274900577.9999995,-14038531.999999512,1334420921.8322222,63604637.27905088,0.0,53602940.28816924,0.0,1.6341998736408214,8598581.789669557,0.4474937843691494,2.234123263712589,42670.71677801889,10.997673646437804,3.9025609440930067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52907869.729852535,0.0,954635.7128078544,5109044.02591171,-2790897.2210295056,16589414.076456543,2182484.837656844,-223889.86075443932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68965400.19295853,69719250.90633675,-79995838.90633664,0.0,-10276587.999999873
1,1.0,2004,150,1296634996.9999993,1611534497.0,1274900577.9999995,1354636471.0000007,72040006.00000082,1394737116.4590552,53291850.59196493,0.0,53750208.32053817,0.0,1.6039632578583236,8769753.884576874,0.4460377742324066,2.5561682244003165,41259.96284920821,10.890791800554803,3.8966104678570535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20110817.42880425,0.0,6288260.070081212,6122847.937780026,-761930.0919412122,17595757.87565361,2961073.8115839926,-220782.35278385621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52096044.67917801,53310443.854430616,18729562.145570204,7695887.0000000065,79735893.00000083
1,1.0,2005,160,1304536664.9999993,1622733011.0,1354636471.0000007,1404388432.999999,41850293.99999857,1441930754.2206707,38102294.32319473,0.0,53886815.94728081,0.0,1.6171605728613287,8932883.770892609,0.44446829477549893,3.015366314497108,40066.28686063777,10.770660834933297,3.8984481190492253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7897513.684584692,0.0,-3029852.5129537536,6652285.722896423,-546858.8076355493,23847854.022976946,2886342.190431725,-247548.42001174978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37459735.880288735,37653524.26058997,4196769.739408607,7901667.999999994,49751961.99999857
1,1.0,2006,160,1304536664.9999993,1622733011.0,1404388432.999999,1466313949.0000007,61925516.00000182,1498435879.8661628,56505125.64549228,0.0,55602614.908346206,0.0,1.658079210260276,9184079.128083345,0.4443989649861208,3.3069910161743135,38280.206029726636,10.702248974849624,4.164099051137056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38487982.437890165,0.0,-6623356.332588972,8773115.098623209,-9297.988873398805,14197292.17249828,4609569.432586638,-197179.93108661083,-2873764.0559148667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56364360.83313444,56519022.69443063,5406493.305571187,0.0,61925516.00000182
1,1.0,2007,160,1304536664.9999993,1622733011.0,1466313949.0000007,1490391379.0000002,24077429.999999464,1559445250.4824138,61009370.616251305,0.0,59370868.79309195,0.0,1.6687248847563712,9248151.068920162,0.436462752570804,3.4716298018220133,38809.484575858114,10.561024614543891,4.380766749396039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66275237.44219579,0.0,-2623517.2869072515,2516214.377588783,-4550519.621114551,7876550.383550961,-1391021.552226412,-401673.18840727553,-2432030.269200978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65269240.28547906,65016958.37258305,-40939528.37258358,0.0,24077429.999999464
1,1.0,2008,160,1304536664.9999993,1622733011.0,1490391379.0000002,1563634307.000001,73242928.00000069,1598617048.5208726,39171798.03845857,0.0,60720696.18024268,0.0,1.722467661812845,9291879.474183628,0.4400733086625724,3.9047266684501354,38748.318441506344,10.706049757620264,4.476041056308677,0.0,0.0,0.0,0.0,0.0,0.0,0.18946376796546413,0.0,0.0,28743799.177805662,0.0,-11093609.661896918,2128584.312894087,2001990.8934588865,19908572.390547566,76777.21507098543,431928.2098693895,-1017422.5894107767,0.0,0.0,0.0,0.0,0.0,0.0,-3064394.866102579,0.0,38116225.0822363,37979747.76193072,35263180.23806996,0.0,73242928.00000069
1,1.0,2009,170,1315885005.9999993,1636775019.0,1563634307.000001,1542166468.9999995,-32816179.000001542,1543391890.977737,-71740037.67760125,0.0,60228814.57282232,0.0,1.8289380326975502,9223489.118233902,0.4415106811686826,2.8462521151519984,37103.4499177851,10.803246040976623,4.639437237040757,0.0,0.0,0.0,0.0,0.0,0.0,0.18782981101921636,0.0,0.0,3863411.1025754563,0.0,-23450327.45808749,-697589.3338202694,721034.3643563339,-53689810.90752232,4905990.075117949,381828.0635872288,-1992265.405442425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69957729.49923553,-69535886.19389422,36719707.19389268,11348341.000000006,-21467838.00000153
1,1.0,2010,190,1357920541.9999993,1684310471.0,1542166468.9999995,1584263533.0000002,61528.000000629574,1622567577.1421897,31862829.842756458,0.0,58542062.920650855,0.0,1.846390263400272,9075411.166639486,0.45550484064964714,3.304943030857029,36269.585627315035,11.060411609569712,4.865012725022904,0.0,0.0,0.0,0.0,0.0,0.0,0.19551027088004713,0.0,0.0,-3614236.942445636,0.0,-130934.76552842488,921481.1028837069,9023447.511270298,25011456.430961367,2661130.016819781,878898.6049782807,-2719614.3752265805,0.0,0.0,0.0,0.0,0.0,0.0,-320113.3602638494,0.0,31711514.223448947,31538553.38615707,-31477025.386156436,42035535.99999999,42097064.000000626
