RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,RESTRUCTURE,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,RESTRUCTURE_FAC,YEARS_SINCE_TNC_BUS_NY_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_NY_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
1,1.0,2009,180,1318962067.9999993,1652157743.0,1569203376.000001,1550224962.9999995,-30326754.000001535,1618493352.6733813,-37272624.31981217,60094979.920444734,1.8300204332162906,9213955.771536332,0.44168584296614405,2.8468452607200376,10.794676571024784,4.640511703252408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873916149649274,0.0,5919408.803437381,-29717793.614640675,-733393.497446577,2663841.414012769,-14673877.953215437,2236719.5501564452,-3034027.499558198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37339122.797254294,-37204298.620817006,6877544.620815465,11348341.000000006,-18978413.000001524
1,1.0,2010,190,1348461645.9999993,1684310471.0,1550224962.9999995,1584263533.0000002,4538992.000000615,1685054914.6836126,37458490.01391481,58921440.61759477,1.840247588289843,9102911.018159462,0.45513338431330663,3.30328017509554,11.084825245322547,4.860558554143704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19688169388245277,0.0,-1024541.881471632,-503213.91562713357,981628.8489149326,32426613.52078436,6719731.111290654,5184461.598189191,-4180372.766577553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49273.98809225079,0.0,39555032.52741057,38502902.587827474,-33963910.58782686,29499578.0,34038570.00000062
1,1.0,2011,190,1348461645.9999993,1684310471.0,1584263533.0000002,1649966415.0000002,65702881.99999989,1695327589.6665208,10272674.982908392,59029313.6300401,1.8564863393677276,9187108.464835577,0.45042543885263525,4.054846028529312,11.381459884458591,4.824749344112973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12169437631895379,0.0,0.36148987436606717,0.0,4069641.7483256496,-4027936.4563313667,3764528.2515347656,-10175496.347203992,9834396.466990013,5536128.750684978,723597.3049259228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-581160.0794456803,0.0,-393845.39043475105,0.0,8749854.249045536,8624956.501321048,57077925.49867885,0.0,65702881.99999989
1,1.0,2012,190,1348461645.9999993,1684310471.0,1649966415.0000002,1684310471.0000002,34344055.99999991,1708965207.9210262,13637618.254505659,60620023.9843658,1.869854584851908,9293102.742620526,0.4463144994622848,4.083216373152744,11.26917532499845,4.881582318508153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6173261430677723,0.0,0.3671970348350569,0.0,27286642.158028647,-2503304.993713511,4775412.801677725,-9199766.425466847,367781.4938628101,-2169731.2363206754,-1151384.0224438896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2511366.253160997,0.0,-17902.037555443145,0.0,14876381.484907825,14934785.895957345,19409270.10404256,0.0,34344055.99999991
1,1.0,2013,190,1348461645.9999993,1684310471.0,1684310471.0000002,1692923428.0000007,8612957.000000417,1692859880.2509985,-16105327.670028064,61912327.96519177,2.002397801512324,9387755.496650938,0.44664992778051077,3.9249606180582464,10.930591668700675,4.8838862169610415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.540398340702973,0.0,0.3671970348350569,0.0,25511373.31270045,-32204366.667930704,4326756.622686233,635648.9609904074,-2071602.1387393714,-6540917.148955979,-56114.034804903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4822060.85717327,0.0,0.0,0.0,-15221281.951227147,-15559997.994124137,24172954.994124554,0.0,8612957.000000417
1,1.0,2014,190,1348461645.9999993,1684310471.0,1692923428.0000007,1741056553.0,48133124.999999456,1724854655.575053,31994775.324054934,63808073.87868043,1.9743789871324182,9499424.734585779,0.446255929598957,3.714473176719332,10.899748533767344,5.136309629528758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4930767871465287,0.0,0.5959422245221203,0.0,34888491.060998544,6086650.007222343,5105635.4745422695,-851321.4380813029,-2844188.968018457,-735833.7080314616,-4789565.198125247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5013198.373182258,0.0,-670466.2708550517,0.0,31176202.586469397,31476406.265762385,16656718.734237071,0.0,48133124.999999456
1,1.0,2015,190,1348461645.9999993,1684310471.0,1741056553.0,1722971063.9999995,-18085489.000000395,1677681695.9662051,-47172959.60884782,64475637.40105674,2.1168833723129103,9597316.039325247,0.44720697187630387,2.732754028623962,10.90634035688398,5.159796659207317,0.0916460741516709,0.0,0.0,0.0,0.0,0.0,0.0,3.4930767871465287,0.0,0.900199451427334,0.0,17451114.08288828,-31426662.539344914,4728353.207352629,1969187.0385891264,-15417366.468465565,-238992.60180827836,-629625.4585968116,-18146422.213808857,0.0,0.0,0.0,0.0,0.0,0.0,-5474465.078091496,0.0,-858162.6136923856,0.0,-48043042.64497827,-47581857.34190011,29496368.34189971,0.0,-18085489.000000395
1,1.0,2016,190,1348461645.9999993,1684310471.0,1722971063.9999995,1698078949.999999,-24892114.000000734,1654616471.7265182,-23065224.239686888,64972951.7216145,2.1667661301475274,9670646.831501197,0.4469585951880513,2.4309537042598244,10.82197380818201,5.667432337560159,0.1832921483033418,0.0,0.0,0.0,0.0,0.0,0.0,4.493076787146529,0.0,0.9948920482681641,0.0,22234936.76940552,-9715916.034745416,3561916.605583113,-528612.7670546789,-5659319.597343582,-1990264.7070899613,-10000132.190785455,-17443764.9748058,0.0,0.0,0.0,0.0,0.0,0.0,-5417598.241813196,0.0,-309201.24009821546,0.0,-25267956.37874767,-24709197.760249995,-182916.23975074012,0.0,-24892114.000000734
1,1.0,2017,190,1348461645.9999993,1684310471.0,1698078949.999999,1666633098.0000002,-31445851.999998268,1683490142.7554572,28873671.028938506,66908995.53310968,2.124763901431831,9766946.324071702,0.44589046285177103,2.6448248546655364,10.630065689936574,5.819167414272901,0.1832921483033418,0.0,0.0,0.0,0.0,0.0,0.0,5.493076787146529,0.0,0.9948920482681641,0.0,28471984.734386574,7824419.164097917,4358186.931272432,-2633989.0911066458,3970508.782313499,-3293444.4057878787,-2963028.695062658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5339329.096231412,0.0,0.0,0.0,30395308.323881827,30389788.538206138,-61835640.5382044,0.0,-31445851.999998268
1,1.0,2018,190,1348461645.9999993,1684310471.0,1666633098.0000002,1636184632.9999995,-30448465.000000685,1684004511.594202,514368.83874502406,67730287.3401063,2.1117986924347303,9850048.84434978,0.44665465359601886,2.9166976773397972,10.47046408296584,6.059877641395667,0.0916460741516709,0.0,0.0,0.0,0.0,0.0,0.0,6.49307678714653,0.0,1.0,0.6413485415513257,10663767.39020225,1914075.7044573687,3802920.703869852,1838065.9620674548,4746180.7578406315,-2829547.2493412094,-4603632.782985888,16653765.632277882,0.0,0.0,0.0,0.0,0.0,0.0,-5240452.802794423,0.0,-14364.801121218086,-26698600.905263577,232177.60920912027,485867.39605635405,-30934332.39605704,0.0,-30448465.00000068
1,2.0,2002,131,47103514.99999999,65733970.0,0.0,47103514.99999999,0.0,47001396.96935406,0.0,2988066.6864974704,1.2244613250611416,2748238.41346597,0.3866640822278649,1.9586372174560647,7.6754355225931645,3.550166844236571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31724360697922416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47103514.99999999,47103514.99999999
1,2.0,2003,155,47563478.99999999,66035486.0,47103514.99999999,47597707.99999998,34228.99999998859,50183930.458616376,2775224.9830950215,3067152.004992234,0.9542567032798952,2800412.087069391,0.3834665949560622,2.224829338305972,7.721179241325051,3.558385180360755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31417569349794594,0.0,569567.8382816259,2517175.29415054,198471.24929811698,-187189.4166320081,156406.81073488924,24594.983118583987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3279026.758951748,3424677.499623285,-3390448.499623297,459964.0,494192.99999998853
1,2.0,2004,155,47563478.99999999,66035486.0,47597707.99999998,52276659.00000001,4678951.000000035,51910612.83049857,1726682.3718821881,2963269.754665506,0.8875860043211086,2846929.327745254,0.38021307951249844,2.5316819613868025,7.764047847719464,3.558385180360755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31417569349794594,0.0,736887.2026986389,747088.5487950166,215648.48123537592,-210568.92234107477,166962.4172140728,25725.102329069792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681742.8299310992,1703799.1663087283,2975151.8336913064,0.0,4678951.000000035
1,2.0,2005,155,47563478.99999999,66035486.0,52276659.00000001,58690113.00000001,6413453.999999994,54310566.976646714,2399954.1461481433,3111608.723926416,0.8444540385382715,2900400.9844958903,0.37600376212261766,2.9878722656284245,7.782543499393725,3.558385180360755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31417569349794594,0.0,1707539.129373194,456392.7950835629,271634.97124250827,-300895.9568495432,243626.07313677683,13116.630255999598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2391413.6422424987,2417948.708720122,3995505.2912798724,0.0,6413453.999999994
1,2.0,2006,155,47563478.99999999,66035486.0,58690113.00000001,64424944.99999997,5734831.999999959,57070113.73782493,2759546.7611782206,3372635.915642189,0.8251541095091743,2968493.450452537,0.37538676958347605,3.273630072875872,7.8729895351010795,3.603952780661818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31417569349794594,0.0,2162223.3933984316,342443.8721054329,353576.5339240521,-27813.432174964633,156440.89366098892,75968.82203608757,-45753.84788607362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017086.2350639547,3033037.2669897815,2701794.733010178,0.0,5734831.999999959
1,2.0,2007,199,49238964.999999985,73818234.0,64424944.99999997,70014924.00000001,3914493.000000055,61265473.69872838,806362.6599840564,3742531.768847252,0.9980241334568685,2929215.472349011,0.37154202438963596,3.471538263771386,7.680723815579795,3.9632681860798664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30348503466715826,0.0,2987488.8511226266,-1082983.8689466054,112749.80210868258,-562226.3214928494,116792.78117842323,-193746.07463597236,-271225.64101621485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106849.5283180908,1084195.592095244,2830297.4079048117,1675486.0000000012,5589979.000000056
1,2.0,2008,223,53725603.999999985,78291320.0,70014924.00000001,83554060.99999996,9052497.999999935,72996406.30501175,7806148.312733426,3896924.8286649873,0.9397704566662355,2895500.6518289633,0.35047201012238266,3.8638884750686096,7.630155217612816,3.987652155571858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27814092141244223,0.0,6063281.247103269,-442238.294804045,32308.671115764482,68672.39043593258,225485.23897903867,106618.5348965396,26770.751782182604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6080898.539508682,6056730.366255567,2995767.6337443674,4486638.999999996,13539136.999999931
1,2.0,2009,223,53725603.999999985,78291320.0,83554060.99999996,73672879.00000001,-9881181.999999946,70882451.42021656,-2113954.884795187,3862212.998123986,1.1350311080918885,2873615.5909563685,0.3530681851555629,2.800585588102462,7.974824460233151,4.058198755662198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27814092141244223,0.0,343651.6444494318,-3256423.1972592254,-110859.37557715413,291955.9039842012,-789071.9926152005,342109.6402561943,-74439.4942062959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3253076.870968049,-3130221.6855928106,-6750960.314407134,0.0,-9881181.999999946
1,2.0,2010,245,54891290.999999985,79420623.0,73672879.00000001,70894166.99999999,-3944399.000000025,71556510.6697387,-355871.0346091328,3651703.660462585,1.1679414328146647,2852151.6969436985,0.35513308630725005,3.2660852247490406,7.930105432754352,4.0089942719693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722342420403264,0.0,-742065.3757825621,-345172.43071436184,41195.259020699115,197133.62691002633,330296.15551499213,37285.135827566526,75502.31067535127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-405825.31854828866,-389284.22695137054,-3555114.7730486547,1165687.0000000005,-2778712.000000024
1,2.0,2011,268,55360618.999999985,80022377.0,70894166.99999999,75273404.99999997,3909909.999999983,74754363.34931533,3197852.67957664,3875937.024187538,1.197579923785102,2865273.642831006,0.3532018858437294,3.992770496037986,8.350291656962867,4.079186161195199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269926335180609,0.0,2773450.8368812785,-237814.09277584046,106773.37252588409,-254570.13059055078,427831.1324296941,396701.59891160333,-85869.50642549893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3126503.2109565698,3092463.0430283677,817446.956971615,469328.00000000006,4379237.999999982
1,2.0,2012,290,57011928.999999985,81673687.0,75273404.99999997,81673687.00000003,4748972.000000066,79207805.43302841,2738712.4225052507,4140949.1879227594,1.1695809610757317,2873847.8133243476,0.34747122969710204,4.003753191483839,8.362440679388342,4.424885790129991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34080460599745693,0.0,3319989.2728912034,296435.5755966124,167797.3295429714,-734834.239019123,7412.221188169127,-8239.964174044628,-259574.25445227028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7167.156798805603,0.0,2799639.1049678214,2690671.5476339273,1925874.452366139,1651310.0000000002,6267856.000000066
1,2.0,2013,290,57011928.999999985,81673687.0,81673687.00000003,85768165.99999997,4094478.9999999423,83736550.12914303,4528744.696114602,4862612.5704346225,1.250058703893384,2917601.6226869817,0.34637836707024877,3.8547261390717016,8.199510983920575,4.380354557026127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5100678842141967,0.0,5927510.033949669,-1173846.0587737877,251406.98836725712,-172471.1617514408,-95646.21273763363,-142933.7133164879,-8367.656396569531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32200.296154937285,0.0,4546753.364919632,4350513.118266289,-469311.11826634855,0.0,3881201.9999999423
1,2.0,2014,290,57011928.999999985,81673687.0,85768165.99999997,84117985.99999999,-1650179.9999999802,84327556.92859775,591006.7994547258,4904447.609659306,1.2614354281215399,2945078.256791731,0.3441530957093445,3.6457047931179454,8.201402916572075,4.447543507956028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349181870341555,0.5181357396274032,0.0,1321494.8132306517,74567.6211849025,211950.56472136918,-258875.31759119258,-142327.03088653207,-11269.927219289628,-86169.469947601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-425588.9816288567,-492.4103461719172,0.0,674576.7196491404,656829.6434681388,-2269872.6434681187,0.0,-1613042.9999999797
1,2.0,2015,290,57011928.999999985,81673687.0,84117985.99999999,82760977.00000003,-1357008.9999999716,81602617.16768947,-2724939.7609082833,4977211.784673998,1.2778337219458034,2976106.336919764,0.34353704348631453,2.670304746222497,7.951851918920337,4.584447344344374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208919136905541,0.6795255603436957,0.0,643938.3677418877,-532091.8816171454,231133.29595456127,-27815.2503367171,-765139.3352866222,-226998.71158081992,-169838.95526975236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1828099.3152311356,-17055.78640826288,0.0,-2776233.1070671086,-2744202.4194336687,1327338.4194336976,0.0,-1416863.9999999711
1,2.0,2016,290,57011928.999999985,81673687.0,82760977.00000003,81652157.00000003,-1108819.999999999,80734345.06879656,-868272.0988929197,5050092.680462525,1.2250585189097662,2998380.811708595,0.34039172880135266,2.36845730098871,7.482956867325082,5.269407688345365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2089191369055414,0.7795800945447751,0.0,1595872.4233764259,951173.9596418208,189885.17313711165,-410707.1373116005,-272934.2068449229,-288845.4208719536,-652117.5220216679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1973531.307887428,-8659.845668934578,0.0,-877219.568136736,-899206.4282046492,-182431.57179535087,0.0,-1081638.0
1,2.0,2017,290,57011928.999999985,81673687.0,81652157.00000003,78504089.99999999,-3148067.000000043,78136069.76240261,-2598275.306393929,5041073.941953198,1.2577969833949754,3021319.5660561216,0.33817861116871034,2.5841557617845203,7.404936930129131,5.509938058752582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.208919136905541,0.8055791446733894,0.0,150064.29839168003,-341583.5783394901,196229.68346367613,-312449.0010203064,198381.4615800329,-210447.45711406655,-322959.8095845384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1947090.2113207246,-13397.384802246163,0.0,-2616086.5770859974,-2594846.2808547737,-568186.7191452691,0.0,-3163033.000000043
1,2.0,2018,290,57011928.999999985,81673687.0,78504089.99999999,76851197.00000004,-1652892.9999999441,77250419.9385447,-885649.8238579063,5087908.412124013,1.2557276465082503,3045539.47900957,0.34064764087298893,2.867404808737484,7.234377963250462,5.8615759225582424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.208919136905541,0.8403890175335061,0.5472642751659921,1764330.1689865235,199520.77546800766,174521.50510575055,325803.30136388965,238087.9005357607,-214552.98774115802,-394865.43186128716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1872020.9092289023,-3604.6534892028967,-1137190.8073321655,-943990.8603804788,-855781.7503759696,-779447.2496239742,0.0,-1635228.9999999437
1,10.0,2002,100,2028458449.0000012,2929500931.0,0.0,2028458449.0000012,0.0,2645674838.433066,0.0,474570591.9999994,1.7610024586000002,25697520.38999998,0.7031992213674026,1.9740000000000002,31.71,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028458449.0000012,2028458449.0000012
1,10.0,2003,100,2028458449.0000012,2929500931.0,2028458449.0000012,1999850729.9999993,-28607719.000001907,2664695387.26326,19020548.830193996,503552796.99999994,1.92921531457,26042245.26999999,0.7019812107303405,2.2467999999999995,31.36,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67041019.65144223,-52127012.28515898,6238322.34931851,-3425996.3152387566,6875873.729805204,-8264687.641090081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16337519.489078134,14583195.341599453,-43190914.34160136,0.0,-28607719.000001904
1,10.0,2004,100,2028458449.0000012,2929500931.0,1999850729.9999993,2115153451.9999995,115302722.00000024,2725917393.212259,61222005.94899893,521860484.00000006,1.9019918870399999,26563773.749999993,0.6983934181649077,2.5669,31.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39561123.24250365,8236802.806749776,9158557.974700345,-9933009.056928877,7263694.34234945,-8380444.47925129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45906724.83012305,45947042.90568668,69355679.09431356,0.0,115302722.00000024
1,10.0,2005,100,2028458449.0000012,2929500931.0,2115153451.9999995,2507212522.9999957,392059070.9999962,2881474082.2068973,155556688.99463844,527998936.9999998,1.60869959421,27081157.49999996,0.6960498952101299,3.0314999999999994,30.68,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13611248.603685131,101566874.0634461,9422912.668373648,-6868181.09421424,10009597.72677214,-7880614.488421609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119861837.47964117,120702948.85971224,271356122.14028394,0.0,392059070.9999962
1,10.0,2006,100,2028458449.0000012,2929500931.0,2507212522.9999957,2603647774.9999986,96435252.00000286,2945769637.175648,64295554.96875095,539962610.0000004,1.58764677875,27655014.75000005,0.700814212384599,3.3499999999999996,30.18,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31004123.261724524,8959033.571743097,12144127.635430755,16632790.027078753,7361644.027895075,-14580546.511002455,-5841190.869916715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55679981.14295303,55944497.84792927,40490754.15207359,0.0,96435252.00000286
1,10.0,2007,100,2028458449.0000012,2929500931.0,2603647774.9999986,2751026060.0000033,147378285.00000477,2999027948.816218,53258311.64056969,543107373.0000006,1.5239354946199999,27714120.0,0.699781056604655,3.4605999999999995,30.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8306851.617674925,28729736.525557756,1281231.7472473306,-3730554.852769328,2521824.8625784833,6690226.426343894,3038240.48823813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46837556.81487119,47072888.13533157,100305396.8646732,0.0,147378285.00000477
1,10.0,2008,100,2028458449.0000012,2929500931.0,2751026060.0000033,2818659238.999998,67633178.99999475,3041704961.857464,42677013.04124594,558408347.0,1.54893287952,27956797.669999957,0.698611198618527,3.9195,30.42,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42246843.87251229,-11909080.997674769,5532422.722567794,-4462847.537346933,10406921.874026453,641880.0655659833,-3206477.001843593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39249662.99780722,39147876.25962935,28485302.74036541,0.0,67633178.99999475
1,10.0,2009,100,2028458449.0000012,2929500931.0,2818659238.999998,2717269399.9999986,-101389838.99999952,3010618061.308963,-31086900.548501015,562176551.0000006,1.63249305102,27734538.00000004,0.7070517472051521,2.8430999999999997,30.61,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10417533.256770067,-39740316.72723778,-5179629.674779198,33212083.014906522,-26709533.365576584,6253973.8344874345,-6566785.408583097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28312675.07001264,-28807323.70222987,-72582515.29776965,0.0,-101389838.99999952
1,10.0,2010,100,2028458449.0000012,2929500931.0,2717269399.9999986,2812782058.0000014,95512658.00000286,3021132855.5531726,10514794.244209766,552453533.999999,1.6339541182000001,27553600.74999996,0.7119828236147823,3.2889999999999997,30.93,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25880179.125408463,-663609.9562658062,-4095273.6589145535,18659415.37066117,11525843.487597354,10161832.02355112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9708028.141220817,9490253.517799022,86022404.48220384,0.0,95512658.00000286
1,10.0,2011,100,2028458449.0000012,2929500931.0,2812782058.0000014,2875478446.9999957,62696388.99999428,2975188896.497218,-45943959.05595446,542784231.0,1.7392984156800004,27682634.670000013,0.7118492125651293,4.0656,31.299999999999997,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27112048.556558505,-48139670.59146475,3029916.3307507746,-521524.7229926642,18107275.215699065,12166169.891204106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42469882.43336196,-42775458.705344774,105471847.70533904,0.0,62696388.99999427
1,10.0,2012,100,2028458449.0000012,2929500931.0,2875478446.9999957,2929500930.999995,54022483.99999952,3009517664.6361117,34328768.138893604,542311539.0000002,1.6964752675200003,27909105.42000003,0.7070256588618667,4.109300000000001,31.51,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1373871.9979351389,20013548.144825853,5403837.36316064,-19184969.296030186,952546.0798012904,7052449.332183717,-6699160.241574263,0.0,0.0,0.0,0.0,0.0,0.0,27106530.153815757,0.0,0.0,0.0,0.0,33270909.538247667,33178274.163252376,20844209.836747147,0.0,54022483.99999952
1,10.0,2013,100,2028458449.0000012,2929500931.0,2929500930.999995,3028731445.999999,99230515.00000381,3003699398.3641562,-5818266.27195549,554417452.0000008,1.75772764368,28818049.080000035,0.7081898861779363,3.942,29.93,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,35692053.65657442,-28822989.38413653,21715087.412660882,4737170.709907879,-3758189.9830502584,-53497474.842092745,-3414499.592974,0.0,0.0,0.0,0.0,0.0,0.0,27615788.741045926,0.0,0.0,-4861377.574039228,0.0,-4594430.856103655,-5663570.830895924,104894085.83089975,0.0,99230515.00000381
1,10.0,2014,100,2028458449.0000012,2929500931.0,3028731445.999999,3137384053.9999976,108652607.99999857,3078521730.8030734,74822332.43891716,561346638.9999994,1.74858594174,29110612.08000001,0.7103362327597715,3.7523999999999997,30.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,20705525.449261777,4430221.94826494,7057908.75203966,9035336.18600992,-4565160.327119581,9554041.956454853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28551213.922143195,0.0,0.0,0.0,0.0,74769087.88705476,75445882.24914669,33206725.750851884,0.0,108652607.99999857
1,10.0,2015,100,2028458449.0000012,2929500931.0,3137384053.9999976,3049980992.999996,-87403061.00000143,3038959212.063566,-39562518.7395072,562540969.0000007,1.8840690435600003,29378317.829999972,0.7135012348669447,2.7030000000000003,30.17,4.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3659756.6056359336,-65752615.95077947,6625108.881541618,13811236.479506586,-30038763.75532596,-1097719.7543419846,3661066.3514251583,0.0,0.0,0.0,0.0,0.0,0.0,29575459.191001125,0.0,0.0,0.0,0.0,-39556471.951337,-40318966.79093009,-47084094.20907134,0.0,-87403061.00000143
