,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_2012,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_cleaned_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,JTW_HOME_PCT,YEARS_SINCE_TNC,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,estimated_effects,residual,PREDICT,EXP_PREDICT,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_cleaned_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,JTW_HOME_PCT_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_cleaned_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,JTW_HOME_PCT_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4,DIFF,PCT_DIFF,estimated_effects2
3718,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2006,0,10,186302248.0,19.009553196950964,17.96415176250605,0.6577610975558091,15.91144130857849,1.4439734727065685,10.780590370719093,9.76,4.1,0,0,0,0,0,0,0,0,0,0,4.320177238375555,0.04740832072934792,14.641967637846061,2285207.0713717714,18.96214487622162,3.552713678800501e-15,180195547.00000018,171852115.33916527,63347863.99999992,0.93046536875,8133006.249999993,3.2375,48077.49999999996,1.0002382856771048,0.9944898062970026,1.001821750835271,1.0478685382540303,0.9981319347556216,-0.3200000000000003,0.0,1.0027874896355229,1.0016910620344013,1.008303369673618,1.014301592726396,1.0029687060267145,0.9995636162819632,1.0,170976461.99999982,1.0539201998459904,1.029909002180127,9219085.000000358,4990659.642219126,179225222.99999985,0.0,1.0,1.0233139019885185,5063610.923186666,476595.1157433725,289131.8036644529,1419680.7694733178,2445235.725324134,507578.8531657234,-74611.34418433438,0.0,5113735.374708384,4105349.6252919734,0.0,9219085.000000358,1.0,-8343431.6608349085,-0.04630209680395099,4.320177238375555
3719,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2007,0,10,186302248.0,19.01439134983872,18.03355023022481,0.649773877452366,15.918178708908234,1.4761122129390096,10.79665642254483,9.54,4.4,0,0,0,0,0,0,0,0,0,0,4.320177238375554,-0.0009252033323460373,14.695139314795515,2410003.8424869776,19.01531655317107,0.0,181069473.00000012,181237076.60248128,67900245.99999999,0.91510773101,8187986.580000003,3.3758999999999997,48856.169999999984,1.0038631641858875,0.9878569588059813,1.000423431177546,1.022257154192868,1.0014902756967163,-0.22000000000000064,0.3000000000000007,1.0461738589075,1.0037098629872647,1.001927347482536,1.0069426730353626,0.9976423821039321,0.999699965733515,0.9981471368269408,180195547.00000018,1.0048498756742303,1.0546106822414956,873925.9999999404,9384961.263316005,179225222.99999985,0.0,0.9999999999999991,0.9528159470320987,9774387.974194486,8320323.762937799,668500.7902852214,347299.4338746641,1251038.7652493075,-424832.24639894854,-54064.83876799935,-333877.69298556144,9840601.75854949,-8966675.758549549,0.0,873925.9999999404,1.0,167603.6024811566,0.0009256314700885912,4.320177238375554
3720,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2008,0,10,186302248.0,19.049338431506175,18.051919236611052,0.6244422112644661,15.929197384944953,1.5812441780633186,10.778937123039679,9.36,4.6,0,0,0,0,0,0,0,0,0,0,4.320177238375552,-0.016572985496557918,14.745734178627178,2535075.0096156,19.065911417002734,0.0,187509192.00000015,190642672.9826666,69159031.99999997,0.8672041614599999,8278706.249999999,3.8610000000000007,47998.08000000002,1.0010186017812208,0.9610146436061413,1.0006922070821176,1.071222203977966,0.9983588160249176,-0.17999999999999972,0.1999999999999993,1.0120196050816292,1.0118133844131199,1.0031540086881339,1.022890391726055,1.0026066857604214,0.9997545107217948,0.9987643761143895,181069473.00000012,1.0355649071779207,1.0518966458547288,6439719.00000003,9405596.380185336,179225222.99999985,0.0,0.9999999999999982,0.9844740083014027,9235079.542317566,2176383.557798731,2139043.2900300277,571094.6909978214,4144751.166600343,471991.2169161157,-44450.61423177037,-223733.76579370437,9396898.315383377,-2957179.3153833468,0.0,6439719.00000003,1.0,3133480.9826664627,0.016711079330268035,4.320177238375552
3721,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2009,0,10,186302248.0,19.0097922919203,18.044846702464902,0.6729558744019222,15.93731462693418,1.3247380554207848,10.757527278247535,9.85,4.5,0,0,0,0,0,0,0,0,0,0,4.320177238375555,0.019440409086909843,14.670174644457834,2350583.654808971,18.99035188283339,3.552713678800501e-15,180238635.9999997,176768562.27607924,68671627.99999988,0.9600223464,8346179.999999996,2.7612,46981.35000000002,0.9996082115118371,1.0776911974595986,1.0005095826106656,0.8377820919747523,0.9980137332143463,0.4900000000000002,-0.09999999999999964,0.9954103032789356,0.9777593697674848,1.0023225326199414,0.9462774304908765,1.0031504561935911,1.0006685818104657,1.0006183850703725,187509192.00000015,0.9612256022094082,0.927224526967009,-7270556.000000447,-13874110.706587374,179225222.99999985,0.0,1.0000000000000027,1.036669732157183,-13836854.698773865,-860610.3236918265,-4170322.604469703,435496.2149588591,-10073475.600819586,590739.4952916653,125365.2350663199,115952.88489040783,-13646070.145833949,6375514.145833502,0.0,-7270556.000000447,1.0,-3470073.7239204645,-0.019252663030142274,4.320177238375555
3722,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2010,0,10,186302248.0,18.965623783093793,18.04141160563152,0.6763103361661553,15.959732213080287,1.4371062896694937,10.74985247787473,9.85,4.9,0,0,0,0,0,0,0,0,0,0,4.320177238375554,-0.0501902757924093,14.695636820510646,2411203.131971559,19.015814058886203,0.0,172451014.00000012,181327265.5172729,68436138.9999999,0.9666082062499999,8535394.17,3.2085,46622.15000000001,0.999809635576848,1.0049846682254084,1.0014066100011743,1.0848229835241026,0.9992865646375517,0.0,0.40000000000000036,0.9977681685964686,0.9984460284600148,1.0064273253580198,1.0244850834766495,1.0011282066872482,1.0,0.9975302789951658,180238635.9999997,0.9567927156306287,1.0257891062895776,-7787621.999999583,4558703.241193652,179225222.99999985,0.0,0.9999999999999991,0.9327382306361994,4647469.734354745,-402262.2479544731,-280085.71074974333,1158452.355657702,4413158.0481774295,203346.43443569803,0.0,-445139.14521186927,4648193.341292488,-12435815.341292072,0.0,-7787621.999999584,1.0,8876251.51727277,0.05147114714717053,4.320177238375554
3723,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2011,0,10,186302248.0,19.02448600118076,18.06688365501365,0.7445648359063511,15.976586079418528,1.6001145849732161,10.745424497431188,10.56,4.6,0,0,0,0,0,0,0,0,0,0,4.320177238375555,-0.019634227717553028,14.723942990522762,2480430.240995723,19.044120228898315,0.0,182906563.00000033,186533279.50911993,70201739.00000007,1.1055249867199999,8680467.670000002,3.9536,46416.15999999999,1.0014118656532496,1.1009218639583636,1.0010560243814384,1.1134281413111142,0.9995880891898139,0.7100000000000009,-0.3000000000000007,1.0167060604596432,0.9688515880838782,1.00482831262207,1.0357146729395845,1.0006507642356819,1.0009689067821863,1.0018563026478735,172451014.00000012,1.060629095518106,1.0287105967047803,10455549.000000209,5206013.991847038,179225222.99999985,0.0,1.0000000000000009,1.0310276755457206,5100516.000775031,2880977.0662107742,-5371575.219424897,832647.4075849818,6159031.563109716,112224.95231827679,167088.95705950595,320121.2739166718,4951171.514284419,5504377.48571579,0.0,10455549.000000209,1.0,3626716.5091196,0.0198282470001888,4.320177238375555
3724,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2012,0,10,186302248.0,19.04288090742595,18.079684234224732,0.7386892334894807,15.993263085024376,1.5985387315650998,10.713969890692272,10.37,5.0,1,1,0,0,1,0,0,0,0,0,4.320177238375552,-0.018605591420297857,14.741309260470695,2523882.287455036,19.061486498846246,0.0,186302247.99999973,189800958.385651,71106137.99999994,1.0931900321499999,8826445.75,3.9458,44978.84999999999,1.0007085106350109,0.9921086759224693,1.0010438403750932,0.999015162149689,0.9970727441483177,-0.19000000000000128,0.40000000000000036,1.00836077110995,1.0027277334067397,1.0047775245424393,0.9996608148923064,1.0046319605421397,0.9997408741957267,0.9975302789951658,182906563.00000033,1.0185651348114797,1.0175179404186228,3395684.999999404,3267678.8765310645,179225222.99999985,0.0,0.9999999999999973,1.0010291655250165,3188053.653301401,1529239.9077506594,498920.3422070418,873840.5937057203,-62039.182269020595,847215.9827143828,-47395.81024424766,-451728.1805631352,3204146.2728090757,191538.7271903283,0.0,3395684.999999404,1.0,3498710.3856512606,0.018779753992293563,4.320177238375552
3725,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2013,0,10,186302248.0,19.05427622846761,18.108279330553014,0.7622491801348771,16.01297698605224,1.5711959201772325,10.710383865717002,10.01,5.0,2,2,0,0,2,0,0,0,0,0,,,14.748769555732238,2542781.611599312,,,188437363.99999985,,73168775.00000001,1.1430910015200002,9002175.919999985,3.8124000000000002,44817.84000000003,1.0015816148090768,1.0318942602345806,1.0012326378252556,0.9828951211203394,0.9996652944695704,-0.35999999999999943,0.0,1.0187734513122373,0.9891366820791608,1.0056499688506828,0.9941310523266702,1.000526992493945,0.9995090817085753,1.0,186302247.99999973,1.011460495098267,,2135116.000000119,,179225222.99999985,0.0,,,1439600.0908981597,3497536.1821883516,-2023860.5493910199,1052601.8980121817,-1093398.1449357087,98179.88630109007,-91459.18127673483,0.0,,,0.0,,1.0,,,4.320177238375552
3726,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2014,0,10,186302248.0,19.039853704182647,18.10610275742318,0.7716357620509126,16.024387600858528,1.529225190308926,10.697458774496729,9.73,5.1,3,3,0,0,3,0,0,0,0,0,,,14.738126671352612,2515862.5724671176,,,185739126.0000003,,73009691.00000012,1.1633020085,9105484.579999993,3.6145999999999994,44242.27999999999,0.9998798023219047,1.0123143220887092,1.0007125854746577,0.9732873988983041,0.9987932186761629,-0.27999999999999936,0.09999999999999964,0.9985852706451782,0.9956576910697523,1.0032663810855151,0.9910054251767585,1.0019007401149735,0.9996181538308316,0.9993819970933985,188437363.99999985,0.9856809820370892,,-2698237.999999553,,179225222.99999985,0.0,,,-1994485.3146252758,-266587.87039603794,-818253.2484895309,615508.2415739303,-1694913.9699923943,358170.456914671,-71954.08557158471,-116454.838664329,,,0.0,,1.0,,,4.320177238375552
3727,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2015,0,10,186302248.0,18.98366556460411,18.094175996452957,0.8052107804390782,16.035260976119194,1.2682425393437544,10.709698204665594,10.06,5.1,4,4,0,0,4,0,0,0,0,0,,,14.66037939407337,2327671.487966488,,,175590574.00000027,,72144093.99999994,1.23716800038,9205032.169999992,2.5546,44787.120000000024,0.9993412850280365,1.043511485650856,1.000678551688308,0.8293366780647595,1.0011441437099102,0.33000000000000007,0.0,0.9922723660782539,0.9845546260919211,1.0031123528368082,0.9453659545756213,0.9982034161432665,1.000450220247382,1.0,185739126.0000003,0.9453612589950487,,-10148552.00000003,,179225222.99999985,0.0,,,-14123800.772438059,-1435323.970673082,-2868810.2504297793,578085.6957123801,-10147679.846968409,-333695.91533539665,83623.51525622721,0.0,,,0.0,,1.0,,,4.320177238375552
3728,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2016,0,10,186302248.0,18.925847411989228,18.110340925830183,0.8153578149632463,16.045835053049835,1.2001153739986312,10.72534342140441,10.15,5.7,5,5,0,0,5,0,0,0,0,0,,,14.648660290425962,2300552.468493369,,,165726170.0,,73319774.99999993,1.2599841838500003,9302883.329999998,2.3204999999999996,45493.35000000003,1.0008933774812623,1.012601712210851,1.0006594265566608,0.9462822265996729,1.0014608457157084,0.08999999999999986,0.6000000000000005,1.0105697923539263,0.9953067262981008,1.0030265533316336,0.9854409133767649,0.9977040667345071,1.0001227672430966,0.9962977067558196,175590574.00000027,0.9438215629957434,,-9864404.000000268,,179225222.99999985,0.0,,,-2024818.1222471087,1855955.906486733,-824094.6232555873,531434.2367431564,-2556438.377089582,-403144.2399535992,21556.770683723684,-650087.7958619535,,,0.0,,1.0,,,4.320177238375552
3729,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2017,0,10,186302248.0,18.899930452411414,18.09617461899374,0.7732493202950541,16.061842744317072,1.2553880912720916,10.759172712412399,9.53,6.0,6,6,0,0,6,0,0,0,0,0,,,14.667771415303404,2344941.4437152306,,,161486231.99999973,,72288427.00000009,1.16679543996,9452999.32999999,2.5091999999999994,47058.71999999998,0.9992177780145354,0.9483558090749515,1.000997622823263,1.0460561696575044,1.0031541452500696,-0.620000000000001,0.2999999999999998,0.9908279840787901,1.0197139507469262,1.0045853446306987,1.0119699354037415,0.9950421795093249,0.999154679497678,0.9981471368269408,165726170.0,0.9744160020110266,,-4239938.000000268,,179225222.99999985,0.0,,,3221917.3884962685,-1520043.0698011324,3267117.552856713,759911.6037757611,1983731.5496094779,-821640.601467098,-140091.72927230116,-307067.91720515105,,,0.0,,1.0,,,4.320177238375552
3730,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Bus",2018,0,10,186302248.0,18.87420226138342,18.0961107339759,0.7464595669087462,16.07339396411356,1.3110318766193438,10.789576775677162,9.1,6.375,7,7,0,0,7,0,0,0,0,0,,,14.688058323112667,2392998.8952396233,,,157384475.00000027,,72283808.99999994,1.109518172,9562826.109999983,2.7100000000000004,48511.50000000001,0.999996469694884,0.9653543136952444,1.0007191715160189,1.044323970996784,1.0028258737058553,-0.4299999999999997,0.375,0.9999584474687687,1.012497593108377,1.0033066968783373,1.0120507766817037,0.995543040182618,0.9994136533644078,0.9976844577045346,161486231.99999973,0.9745999584658123,,-4101756.9999994636,,179225222.99999985,0.0,,,3303146.8404495926,-6710.16169860195,2018189.2201409754,533986.0192488504,1946034.5190017961,-719737.6470844315,-94686.90882766218,-373928.20033133397,,,0.0,,1.0,,,4.320177238375552
3731,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Rail",2002,1,10,283212684.0,19.325556301934466,17.633233455293873,0.9850737145519913,15.809908738204507,1.0515206811342592,10.821653150749475,11.0,4.1,0,0,0,0,0,0,0,0,0,0,4.999358759022773,0.16906386879206514,14.157133674119628,1407228.8353684202,19.156492433142397,-3.552713678800501e-15,247162432.00000027,208717543.28790542,45500479.99999998,1.6780092854,7347778.6580000045,1.862,50092.83124999997,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,247162432.00000027,247162432.00000027,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247162432.00000027,247162432.00000027,1.0,-38444888.71209484,-0.15554503328440628,4.999358759022773
3732,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Rail",2003,1,10,283212684.0,19.335562575792814,17.802482989995458,0.988120741319521,15.831626457071868,1.1301432549474573,10.820298873880068,10.69,4.1,0,0,0,0,0,0,0,0,0,0,4.999358759022771,0.047487675498340515,14.288716141271701,1605130.3372677194,19.288074900294472,0.0,249648021.99999973,238069902.4044932,53891481.00000005,1.6861816958300002,7509101.107999994,2.0961,50025.03625000003,1.0095983266557826,1.0030931967044876,1.0013736776870117,1.0747703542343923,0.999874854899659,-0.3100000000000005,0.0,1.1163748891938863,0.9985883487179864,1.0062260437183388,1.0170695626381867,1.0001989882244293,0.9995772503902227,1.0,247162432.00000027,1.0100565040564071,1.1406319691876552,2485589.9999994636,29352359.116587788,247162432.00000027,0.0,0.9999999999999982,0.8855235798201675,34117086.7866963,28763500.636891484,-348907.1639983979,1538844.1071629405,4218954.6148305675,49182.41348931248,-104487.82167960468,0.0,34758939.52136996,-32273349.521370493,0.0,2485589.9999994636,1.0,-11578119.59550652,-0.046377774206865265,4.999358759022771
3733,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Rail",2004,1,10,283212684.0,19.352899154215613,17.842132834021058,1.0198085188398613,15.856308719801875,1.241413087299781,10.809948429299622,10.39,4.1,0,0,0,0,0,0,0,0,0,0,4.9993587590227735,0.021606210023772304,14.331934185169066,1676021.8358984247,19.33129294419184,0.0,254013799.0000002,248584389.18782502,56071196.99999997,1.7726638002499997,7696748.999999995,2.4605,49509.91500000003,1.0022272086454391,1.0320687302626852,1.0015590478209508,1.0984563964481626,0.9990434234117662,-0.29999999999999893,0.0,1.0261252949942203,0.9854164430419514,1.0070789217114031,1.0242428633693956,1.0015218293855497,0.9995908846844522,1.0,249648021.99999973,1.0174877291837725,1.044165544141179,4365777.000000477,10514486.783331811,247162432.00000027,0.0,1.0000000000000027,0.9744505888013933,10978580.628730496,6522128.219473602,-3640756.148301162,1767238.8031446417,6052182.887785868,379921.69592395204,-102134.82929640652,0.0,11025840.735399017,-6660063.73539854,0.0,4365777.000000477,1.0,-5429409.8121751845,-0.021374467975951102,4.9993587590227735
3734,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Rail",2005,1,10,283212684.0,19.405834139370118,17.881766519834866,1.0606433311388273,15.882507337570075,1.378010141532193,10.800766907992546,10.08,4.1,0,0,0,0,0,0,0,0,0,0,4.9993587590227735,0.02987405200202263,14.376601328345323,1752582.1238426934,19.375960087368096,0.0,267822266.99999964,259939659.58366525,58338132.000000045,1.88822847903,7901057.830000005,2.9669999999999996,49057.40999999999,1.0022213535894227,1.0400416465881455,1.0016522519983155,1.1100335219838278,0.9991506415255239,-0.3100000000000005,0.0,1.0261145105220268,0.9812464293881533,1.0075154455810345,1.0298426260533762,1.0013498462576005,0.9995772503902227,1.0,254013799.0000002,1.0543610939813526,1.0456797405216802,13808467.999999434,11355270.395840228,247162432.00000027,0.0,1.0,1.0083021149731939,11594741.35152011,6633446.026725518,-4763665.715929934,1909026.8832163252,7580438.815954465,342879.57595903194,-107384.2344052956,0.0,11603284.427246245,2205183.572753189,0.0,13808467.999999434,1.0,-7882607.416334391,-0.0294322331919265,4.9993587590227735
3735,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Rail",2006,1,10,283212684.0,19.435170573232533,17.875944137431738,1.0615764807700039,15.91144130857849,1.4439734727065685,10.780590370719093,9.76,4.1,0,0,0,0,0,0,0,0,0,0,4.999358759022773,0.038433015804981895,14.397378798404779,1789377.2988415784,19.396737557427553,3.552713678800501e-15,275795600.0000003,265397047.12221262,57999451.99999996,1.8909248862499997,8133006.249999993,3.2375,48077.49999999996,0.9996743955695502,1.0008797958783888,1.001821750835271,1.0478685382540303,0.9981319347556216,-0.3200000000000003,0.0,0.9962200495092735,0.9995674710076912,1.008303369673618,1.014301592726396,1.0029687060267145,0.9995636162819632,1.0,267822266.99999964,1.0297709861443323,1.0209948245192297,7973333.000000656,5457387.538547367,247162432.00000027,0.0,0.9999999999999991,1.008595696456678,5604128.772068773,-1012354.9095741449,-115840.89526337727,2223827.2897274494,3830284.985694105,795085.5781312408,-116873.2766464994,0.0,5622881.498007286,2350451.5019933693,0.0,7973333.000000656,1.0,-10398552.87778768,-0.03770383892196855,4.999358759022773
3736,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Rail",2007,1,10,283212684.0,19.465347318412363,18.074176842010427,1.0309455601147843,15.918178708908234,1.4761122129390096,10.79665642254483,9.54,4.4,0,0,0,0,0,0,0,0,0,0,4.999358759022775,-0.0788588732836224,14.544847432673212,2073704.0253842918,19.544206191695988,3.552713678800501e-15,284245061.00000024,307567824.5232464,70715605.00000006,1.8037156634199998,8187986.580000003,3.3758999999999997,48856.169999999984,1.011089355787569,0.9711458183088215,1.000423431177546,1.022257154192868,1.0014902756967163,-0.22000000000000064,0.3000000000000007,1.1376202192029086,1.0143022799491213,1.001927347482536,1.0069426730353626,0.9976423821039321,0.999699965733515,0.9981471368269408,275795600.0000003,1.0306366780325718,1.1588969352082301,8449460.99999994,42170777.40103379,247162432.00000027,0.0,1.0000000000000027,0.8893255708444473,43101889.154585436,37955050.92719773,3944505.8799358704,531553.9553545312,1914758.6753916396,-650220.6422167905,-82748.13054577672,-511011.5105317709,43823075.583914995,-35373614.583915055,0.0,8449460.99999994,1.0,23322763.52324617,0.08205160519304908,4.999358759022775
3737,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Rail",2008,1,10,283212684.0,19.50159951818127,18.130716268800054,1.0653205829744223,15.929197384944953,1.5812441780633186,10.778937123039679,9.36,4.6,0,0,0,0,0,0,0,0,0,0,4.99935875902277,-0.09034817783683863,14.592588936995334,2175107.131704481,19.591947696018106,0.0,294738628.0000004,322607732.57691044,74829013.99999997,1.9017690927300004,8278706.249999999,3.8610000000000007,47998.08000000002,1.0031281882037477,1.0333431988938493,1.0006922070821176,1.071222203977966,0.9983588160249176,-0.17999999999999972,0.1999999999999993,1.0374601114739073,0.9841895279948153,1.0031540086881339,1.022890391726055,1.0026066857604214,0.9997545107217948,0.9987643761143895,284245061.00000024,1.0369173239565987,1.0488994844534762,10493567.000000179,15039908.053664029,247162432.00000027,0.0,0.9999999999999947,0.9885764454581344,13876733.727236725,10647851.670967579,-4494048.579552523,896511.3919531424,6506480.792486405,740937.5529788258,-69779.11485829,-351219.9867384119,13899436.94134692,-3405869.9413467404,0.0,10493567.000000179,1.0,27869104.57691002,0.09455531759111663,4.99935875902277
3738,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Rail",2009,1,10,283212684.0,19.50834661527116,18.135417344152263,1.129430133791485,15.93731462693418,1.3247380554207848,10.757527278247535,9.85,4.5,0,0,0,0,0,0,0,0,0,0,4.999358759022774,-0.008469083435047167,14.517456939683438,2017675.0558553992,19.516815698706214,3.552713678800501e-15,296733981.9999995,299257718.643498,75181618.99999996,2.09389289265,8346179.999999996,2.7612,46981.35000000002,1.0002592879002965,1.0601786465423073,1.0005095826106656,0.8377820919747523,0.9980137332143463,0.4900000000000002,-0.09999999999999964,1.0030624489305797,0.9707151836276118,1.0023225326199414,0.9462774304908765,1.0031504561935911,1.0006685818104657,1.0006183850703725,294738628.0000004,1.0067699100506062,0.9276210345396921,1995353.999999106,-23350013.933412433,247162432.00000027,0.0,1.0000000000000044,1.0853245800788982,-21570440.965764612,902621.9961191352,-8631366.598829655,684540.0778867805,-15834116.429753706,928561.1360731479,197056.88552241554,182261.96721726985,-21332876.97583056,23328230.975829665,0.0,1995353.999999106,1.0,2523736.6434984803,0.008505047606911717,4.999358759022774
3739,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Rail",2010,1,10,283212684.0,19.487918867170457,18.038219457375696,1.1133292578769862,15.959732213080287,1.4371062896694937,10.74985247787473,9.85,4.9,0,0,0,0,0,0,0,0,0,0,4.999358759022774,-0.00239169850651811,14.490951806654202,1964898.7941746037,19.490310565676975,0.0,290733867.99999994,291430047.9547017,68218028.99999988,2.0444773910499996,8535394.17,3.2085,46622.15000000001,0.9946404383791086,0.9857442479771208,1.0014066100011743,1.0848229835241026,0.9992865646375517,0.0,0.40000000000000036,0.9387355870918449,1.0074925440655258,1.0064273253580198,1.0244850834766495,1.0011282066872482,1.0,0.9975302789951658,296733981.9999995,0.9797794847777171,0.9738430449704748,-6000113.999999583,-7827670.688796282,247162432.00000027,0.0,1.0,1.0060958897001944,-7181251.479899025,-18179233.197129034,2223292.435873935,1907205.8470947936,7265556.319628587,334777.26282619336,0.0,-732850.1481934995,-7761657.422905927,1761543.4229063438,0.0,-6000113.999999583,1.0,696179.9547017813,0.0023945609071653854,4.999358759022774
3740,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Rail",2011,1,10,283212684.0,19.49150990789673,18.062997391740875,1.1979258824091774,15.976586079418528,1.6001145849732161,10.745424497431188,10.56,4.6,0,0,0,0,0,0,0,0,0,0,4.999358759022772,-0.019078886284554952,14.511230035158512,2005150.2156555904,19.510588794181285,0.0,291779781.9999997,297400059.1315963,69929446.0000001,2.3132377464000005,8680467.670000002,3.9536,46416.15999999999,1.0013736352650398,1.0759852702456674,1.0010560243814384,1.1134281413111142,0.9995880891898139,0.7100000000000009,-0.3000000000000007,1.016247141177056,0.9615388590187159,1.00482831262207,1.0357146729395845,1.0006507642356819,1.0009689067821863,1.0018563026478735,290733867.99999994,1.0035974962504188,1.0204852286810953,1045913.9999997616,5970011.176894605,247162432.00000027,0.0,0.9999999999999973,0.9834512721014605,6339440.194680734,4723594.198347547,-11181956.285182027,1403754.0045276515,10383465.008080337,189199.2033958591,281694.0165164586,539690.0489949072,5955749.771319361,-4909835.7713196,0.0,1045913.9999997616,1.0,5620277.131596625,0.019262051308259018,4.999358759022772
3741,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area-Rail",2012,1,10,283212684.0,19.46170871044739,18.144592245549227,1.1999767295287231,15.993263085024376,1.5985387315650998,10.713969890692272,10.37,5.0,1,0,1,0,0,0,0,0,1,0,4.999358759022772,-0.10731810277461717,14.569668054199235,2125818.7575270445,19.569026813222006,0.0,283212684.00000024,315297378.46011794,75874576.99999993,2.3200396629500006,8826445.75,3.9458,44978.84999999999,1.004517237756213,1.0017119983378449,1.0010438403750932,0.999015162149689,0.9970727441483177,-0.19000000000000128,0.40000000000000036,1.0545061855724824,0.9990496475186506,1.0047775245424393,0.9996608148923064,1.0046319605421397,0.9997408741957267,0.9975302789951658,291779781.9999997,0.9706384796736894,1.0601792729321626,-8567097.999999464,17897319.32852161,247162432.00000027,0.0,1.0,0.9155418378205629,17476817.127016567,15903802.943990454,-277293.6398313007,1393985.0694925853,-98967.35678048382,1351512.4372181096,-75607.67068145012,-720614.6563913502,17559095.137064897,-26126193.13706436,0.0,-8567097.999999464,1.0,32084694.460117698,0.11328833866818504,4.999358759022772
