,CBSA,MNAME,Mode,Year,Mecha_Failures,Other_Failures,Total_Failures,MDBF_Exclude,MDBF_Notes
5143,46060,"Tucson, AZ Metro Area",Rail,2011,0,0,0,0,
5144,46060,"Tucson, AZ Metro Area",Rail,2012,0,0,0,0,
5145,46060,"Tucson, AZ Metro Area",Rail,2013,0,0,0,0,
5146,46060,"Tucson, AZ Metro Area",Rail,2014,0,0,0,0,
5147,46060,"Tucson, AZ Metro Area",Rail,2015,88,37,125,0,
5148,46060,"Tucson, AZ Metro Area",Rail,2016,26,15,41,0,
5149,46060,"Tucson, AZ Metro Area",Rail,2017,18,54,72,0,
5150,46060,"Tucson, AZ Metro Area",Rail,2018,15,66,81,0,
5151,46140,"Tulsa, OK Metro Area",Bus,2002,468,122,590,0,
5152,46140,"Tulsa, OK Metro Area",Bus,2003,101,250,351,0,
5153,46140,"Tulsa, OK Metro Area",Bus,2004,108,120,228,0,
5154,46140,"Tulsa, OK Metro Area",Bus,2005,99,152,251,0,
5155,46140,"Tulsa, OK Metro Area",Bus,2006,92,124,216,0,
5156,46140,"Tulsa, OK Metro Area",Bus,2007,62,121,183,0,
5157,46140,"Tulsa, OK Metro Area",Bus,2008,46,34,80,0,
5158,46140,"Tulsa, OK Metro Area",Bus,2009,121,135,256,0,
5159,46140,"Tulsa, OK Metro Area",Bus,2010,119,149,268,0,
5160,46140,"Tulsa, OK Metro Area",Bus,2011,96,125,221,0,
5161,46140,"Tulsa, OK Metro Area",Bus,2012,250,82,332,0,
5162,46140,"Tulsa, OK Metro Area",Bus,2013,189,46,235,0,
5163,46140,"Tulsa, OK Metro Area",Bus,2014,230,63,293,0,
5164,46140,"Tulsa, OK Metro Area",Bus,2015,177,112,289,0,
5165,46140,"Tulsa, OK Metro Area",Bus,2016,241,107,348,0,
5166,46140,"Tulsa, OK Metro Area",Bus,2017,243,48,291,0,
5167,46140,"Tulsa, OK Metro Area",Bus,2018,266,43,309,0,
1700,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2002,0,0,0,1,
5237,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2002,0,0,0,1,
1701,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2003,0,0,0,1,
5239,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2003,0,0,0,1,
1702,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2004,0,0,0,1,
5241,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2004,0,0,0,1,
1703,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2005,0,0,0,1,
5243,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2005,0,0,0,1,
1704,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2006,0,0,0,1,
5245,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2006,0,0,0,1,
1705,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2007,0,0,0,1,
5247,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2007,0,0,0,1,
1706,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2008,0,0,0,1,
5249,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2008,0,0,0,1,
1707,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2009,238,188,426,0,
5251,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2009,0,0,0,0,
1708,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2010,165,56,221,0,
5253,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2010,0,0,0,0,
1709,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2011,179,49,228,0,
5255,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2011,0,0,0,0,
1710,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2012,180,112,292,0,
5257,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2012,14,24,38,0,
1711,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2013,101,59,160,0,
5259,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2013,83,147,230,0,
1712,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2014,90,73,163,0,
5261,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2014,209,159,368,0,
1713,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2015,134,55,189,0,
5263,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2015,167,85,252,0,
1714,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2016,128,53,181,0,
5265,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2016,215,53,268,0,
1715,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2017,292,39,331,0,
5267,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2017,262,55,317,0,
1716,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2018,325,35,360,0,
5269,46700,"Vallejo-Fairfield, CA Metro Area",Bus,2018,190,40,230,0,
5287,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2002,1576,3448,5024,0,
5474,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2002,25,13,38,0,
5288,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2003,2362,3358,5720,0,
5475,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2003,0,13,13,0,
5289,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2004,3158,4470,7628,0,
5476,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2004,0,4,4,0,
5290,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2005,2738,3940,6678,0,
5477,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2005,4,2,6,0,
5291,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2006,2915,3489,6404,0,
5478,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2006,9,56,65,0,
5292,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2007,3596,2159,5755,0,
5479,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2007,0,6,6,0,
5293,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2008,3589,1088,4677,0,
5480,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2008,6,51,57,0,
5294,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2009,2900,759,3659,0,
5481,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2009,7,24,31,0,
5295,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2010,3733,699,4432,0,
5482,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2010,97,612,709,0,
5296,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2011,3778,580,4358,0,
5483,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2011,37,62,99,0,
5297,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2012,2551,719,3270,0,
5484,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2012,24,106,130,0,
5298,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2013,1624,1052,2676,0,
5485,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2013,48,40,88,0,
5299,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2014,2422,193,2615,0,
5486,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2014,182,68,250,0,
5300,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2015,2724,1774,4498,0,
5487,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2015,210,9,219,0,
5301,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2016,1593,1935,3528,0,
5488,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2016,105,4,109,0,
5302,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2017,1138,1648,2786,0,
5489,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2017,62,11,73,0,
5303,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2018,1231,1809,3040,0,
5490,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Bus,2018,40,3,43,0,
5304,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2002,0,0,0,0,
5305,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2003,0,0,0,0,
5306,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2004,0,0,0,0,
5307,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2005,0,0,0,0,
5308,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2006,0,0,0,0,
5309,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2007,0,0,0,0,
5310,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2008,0,0,0,0,
5311,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2009,0,0,0,0,
5312,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2010,0,0,0,0,
5313,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2011,0,0,0,0,
5314,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2012,23,25,48,0,
5315,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2013,0,88,88,0,
5316,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2014,68,0,68,0,
5317,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2015,52,3,55,0,
5318,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2016,50,9,59,0,
5319,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2017,34,0,34,0,
5320,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Rail,2018,45,0,45,0,
5321,47300,"Visalia-Porterville, CA Metro Area",Bus,2002,0,0,0,1,
5322,47300,"Visalia-Porterville, CA Metro Area",Bus,2003,0,0,0,1,
5323,47300,"Visalia-Porterville, CA Metro Area",Bus,2004,0,0,0,1,
5324,47300,"Visalia-Porterville, CA Metro Area",Bus,2005,0,0,0,1,
5325,47300,"Visalia-Porterville, CA Metro Area",Bus,2006,0,0,0,1,
5326,47300,"Visalia-Porterville, CA Metro Area",Bus,2007,0,0,0,1,
5327,47300,"Visalia-Porterville, CA Metro Area",Bus,2008,60,29,89,0,
5328,47300,"Visalia-Porterville, CA Metro Area",Bus,2009,34,1,35,0,
5329,47300,"Visalia-Porterville, CA Metro Area",Bus,2010,47,24,71,0,
5330,47300,"Visalia-Porterville, CA Metro Area",Bus,2011,45,4,49,0,
5331,47300,"Visalia-Porterville, CA Metro Area",Bus,2012,129,65,194,0,
5332,47300,"Visalia-Porterville, CA Metro Area",Bus,2013,55,212,267,0,
5333,47300,"Visalia-Porterville, CA Metro Area",Bus,2014,83,278,361,0,
5334,47300,"Visalia-Porterville, CA Metro Area",Bus,2015,82,241,323,0,
5335,47300,"Visalia-Porterville, CA Metro Area",Bus,2016,69,209,278,0,
5336,47300,"Visalia-Porterville, CA Metro Area",Bus,2017,44,12,56,0,
5337,47300,"Visalia-Porterville, CA Metro Area",Bus,2018,29,14,43,0,
5338,47380,"Waco, TX Metro Area",Bus,2002,0,0,0,0,
5339,47380,"Waco, TX Metro Area",Bus,2003,2,3,5,0,
5340,47380,"Waco, TX Metro Area",Bus,2004,1,2,3,0,
5341,47380,"Waco, TX Metro Area",Bus,2005,8,0,8,0,
5342,47380,"Waco, TX Metro Area",Bus,2006,17,10,27,0,
5343,47380,"Waco, TX Metro Area",Bus,2007,33,6,39,0,
5344,47380,"Waco, TX Metro Area",Bus,2008,31,22,53,0,
5345,47380,"Waco, TX Metro Area",Bus,2009,59,22,81,0,
5346,47380,"Waco, TX Metro Area",Bus,2010,45,42,87,0,
5347,47380,"Waco, TX Metro Area",Bus,2011,34,36,70,0,
5348,47380,"Waco, TX Metro Area",Bus,2012,31,53,84,0,
5349,47380,"Waco, TX Metro Area",Bus,2013,132,132,264,0,
5350,47380,"Waco, TX Metro Area",Bus,2014,67,6,73,0,
5351,47380,"Waco, TX Metro Area",Bus,2015,73,21,94,0,
5352,47380,"Waco, TX Metro Area",Bus,2016,60,3,63,0,
5353,47380,"Waco, TX Metro Area",Bus,2017,30,1,31,0,
5354,47380,"Waco, TX Metro Area",Bus,2018,64,198,262,0,
1853,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2002,7,0,7,0,
5355,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2002,0,0,0,0,
5372,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2002,5605,4009,9614,0,
1854,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2003,13,8,21,0,
5356,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2003,0,0,0,0,
5373,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2003,6267,3825,10092,0,
1855,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2004,17,1,18,0,
5357,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2004,0,0,0,0,
5374,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2004,7389,6634,14023,0,
1856,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2005,1,3,4,0,
5358,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2005,0,0,0,0,
5375,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2005,7019,2447,9466,0,
1857,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2006,5,5,10,0,
5359,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2006,0,0,0,0,
5376,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2006,7300,2780,10080,0,
1858,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2007,10,9,19,0,
5360,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2007,0,0,0,0,
5377,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2007,6380,3139,9519,0,
1859,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2008,22,46,68,0,
5361,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2008,16,23,39,0,
5378,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2008,6389,4025,10414,0,
1860,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2009,16,84,100,0,
5362,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2009,60,1,61,0,
5379,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2009,8058,5232,13290,0,
1861,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2010,83,32,115,0,
5363,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2010,43,5,48,0,
5380,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2010,7101,5483,12584,0,
1862,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2011,65,28,93,0,
5364,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2011,50,9,59,0,
5381,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2011,6209,5113,11322,0,
1863,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2012,17,95,112,0,
5365,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2012,58,6,64,0,
5382,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2012,6561,5493,12054,0,
1864,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2013,26,56,82,0,
5366,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2013,63,10,73,0,
5383,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2013,5755,6175,11930,0,
1865,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2014,40,24,64,0,
5367,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2014,7,12,19,0,
5384,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2014,6223,6037,12260,0,
1866,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2015,34,62,96,0,
5368,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2015,83,6,89,0,
5385,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2015,6744,4216,10960,0,
1867,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2016,21,43,64,0,
5369,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2016,96,5,101,0,
5386,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2016,7039,6631,13670,0,
1868,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2017,50,35,85,0,
5370,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2017,105,2,107,0,
5387,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2017,6938,5455,12393,0,
1869,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2018,36,62,98,0,
5371,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2018,78,109,187,0,
5388,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Bus,2018,8689,4573,13262,0,
5389,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2002,5500,3050,8550,0,
5390,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2003,721,499,1220,0,
5391,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2004,536,339,875,0,
5392,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2005,661,377,1038,0,
5393,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2006,726,542,1268,0,
5394,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2007,706,155,861,0,
5395,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2008,1094,362,1456,0,
5396,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2009,1342,161,1503,0,
5397,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2010,1552,117,1669,0,
5398,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2011,1533,137,1670,0,
5399,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2012,1485,111,1596,0,
5400,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2013,1223,139,1362,0,
5401,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2014,1408,102,1510,0,
5402,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2015,1645,151,1796,0,
5403,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2016,1519,78,1597,0,
5404,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2017,974,78,1052,0,
5405,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Rail,2018,664,36,700,0,
5423,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2002,0,0,0,1,
5424,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2003,0,0,0,1,
5425,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2004,19,6,25,1,
5426,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2005,10,44,54,0,
5427,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2006,1,135,136,0,
5428,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2007,58,75,133,0,
5429,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2008,74,102,176,0,
5430,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2009,58,123,181,0,
5431,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2010,80,156,236,0,
5432,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2011,86,154,240,0,
5433,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2012,119,134,253,0,
5434,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2013,89,90,179,0,
5435,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2014,150,131,281,0,
5436,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2015,190,256,446,0,
5437,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2016,281,140,421,0,
5438,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2017,207,120,327,0,
5439,48300,"Wenatchee-East Wenatchee, WA Metro Area",Bus,2018,152,117,269,0,
5440,48540,"Wheeling, WV-OH Metro Area",Bus,2002,2,54,56,0,
5441,48540,"Wheeling, WV-OH Metro Area",Bus,2003,3,72,75,0,
5442,48540,"Wheeling, WV-OH Metro Area",Bus,2004,5,52,57,0,
5443,48540,"Wheeling, WV-OH Metro Area",Bus,2005,9,76,85,0,
5444,48540,"Wheeling, WV-OH Metro Area",Bus,2006,8,54,62,0,
5445,48540,"Wheeling, WV-OH Metro Area",Bus,2007,4,75,79,0,
5446,48540,"Wheeling, WV-OH Metro Area",Bus,2008,6,86,92,0,
5447,48540,"Wheeling, WV-OH Metro Area",Bus,2009,5,64,69,0,
5448,48540,"Wheeling, WV-OH Metro Area",Bus,2010,4,46,50,0,
5449,48540,"Wheeling, WV-OH Metro Area",Bus,2011,18,67,85,0,
5450,48540,"Wheeling, WV-OH Metro Area",Bus,2012,15,147,162,0,
5451,48540,"Wheeling, WV-OH Metro Area",Bus,2013,16,147,163,0,
5452,48540,"Wheeling, WV-OH Metro Area",Bus,2014,1,179,180,0,
5453,48540,"Wheeling, WV-OH Metro Area",Bus,2015,13,195,208,0,
5454,48540,"Wheeling, WV-OH Metro Area",Bus,2016,8,160,168,0,
5455,48540,"Wheeling, WV-OH Metro Area",Bus,2017,1,120,121,0,
5456,48540,"Wheeling, WV-OH Metro Area",Bus,2018,1,115,116,0,
5457,48620,"Wichita, KS Metro Area",Bus,2002,169,443,612,0,
5458,48620,"Wichita, KS Metro Area",Bus,2003,302,34,336,0,
5459,48620,"Wichita, KS Metro Area",Bus,2004,12,8,20,1,
5460,48620,"Wichita, KS Metro Area",Bus,2005,14,52,66,1,
5461,48620,"Wichita, KS Metro Area",Bus,2006,49,448,497,0,
5462,48620,"Wichita, KS Metro Area",Bus,2007,46,486,532,0,
5463,48620,"Wichita, KS Metro Area",Bus,2008,50,505,555,0,
5464,48620,"Wichita, KS Metro Area",Bus,2009,66,511,577,0,
5465,48620,"Wichita, KS Metro Area",Bus,2010,75,560,635,0,
5466,48620,"Wichita, KS Metro Area",Bus,2011,150,492,642,0,
5467,48620,"Wichita, KS Metro Area",Bus,2012,971,191,1162,0,
5468,48620,"Wichita, KS Metro Area",Bus,2013,623,604,1227,0,
5469,48620,"Wichita, KS Metro Area",Bus,2014,519,445,964,0,
5470,48620,"Wichita, KS Metro Area",Bus,2015,273,28,301,0,
5471,48620,"Wichita, KS Metro Area",Bus,2016,222,285,507,0,
5472,48620,"Wichita, KS Metro Area",Bus,2017,186,237,423,0,
5473,48620,"Wichita, KS Metro Area",Bus,2018,139,218,357,0,
5491,48700,"Williamsport, PA Metro Area",Bus,2002,119,107,226,0,
5492,48700,"Williamsport, PA Metro Area",Bus,2003,115,158,273,0,
5493,48700,"Williamsport, PA Metro Area",Bus,2004,190,157,347,0,
5494,48700,"Williamsport, PA Metro Area",Bus,2005,144,246,390,0,
5495,48700,"Williamsport, PA Metro Area",Bus,2006,115,239,354,0,
5496,48700,"Williamsport, PA Metro Area",Bus,2007,175,301,476,0,
5497,48700,"Williamsport, PA Metro Area",Bus,2008,147,339,486,0,
5498,48700,"Williamsport, PA Metro Area",Bus,2009,137,296,433,0,
5499,48700,"Williamsport, PA Metro Area",Bus,2010,155,296,451,0,
5500,48700,"Williamsport, PA Metro Area",Bus,2011,171,459,630,0,
5501,48700,"Williamsport, PA Metro Area",Bus,2012,159,518,677,0,
5502,48700,"Williamsport, PA Metro Area",Bus,2013,93,379,472,0,
5503,48700,"Williamsport, PA Metro Area",Bus,2014,106,393,499,0,
5504,48700,"Williamsport, PA Metro Area",Bus,2015,103,404,507,0,
5505,48700,"Williamsport, PA Metro Area",Bus,2016,119,392,511,0,
5506,48700,"Williamsport, PA Metro Area",Bus,2017,142,111,253,0,
5507,48700,"Williamsport, PA Metro Area",Bus,2018,100,123,223,0,
5508,48900,"Wilmington, NC Metro Area",Bus,2002,186,35,221,0,
5509,48900,"Wilmington, NC Metro Area",Bus,2003,167,13,180,0,
5510,48900,"Wilmington, NC Metro Area",Bus,2004,61,48,109,0,
5511,48900,"Wilmington, NC Metro Area",Bus,2005,44,91,135,0,
5512,48900,"Wilmington, NC Metro Area",Bus,2006,32,51,83,0,
5513,48900,"Wilmington, NC Metro Area",Bus,2007,38,48,86,0,
5514,48900,"Wilmington, NC Metro Area",Bus,2008,44,231,275,0,
5515,48900,"Wilmington, NC Metro Area",Bus,2009,61,371,432,0,
5516,48900,"Wilmington, NC Metro Area",Bus,2010,52,362,414,0,
5517,48900,"Wilmington, NC Metro Area",Bus,2011,42,372,414,0,
5518,48900,"Wilmington, NC Metro Area",Bus,2012,41,302,343,0,
5519,48900,"Wilmington, NC Metro Area",Bus,2013,33,278,311,0,
5520,48900,"Wilmington, NC Metro Area",Bus,2014,12,21,33,1,
5521,48900,"Wilmington, NC Metro Area",Bus,2015,297,191,488,0,
5522,48900,"Wilmington, NC Metro Area",Bus,2016,421,269,690,0,
5523,48900,"Wilmington, NC Metro Area",Bus,2017,219,114,333,0,
5524,48900,"Wilmington, NC Metro Area",Bus,2018,92,136,228,0,
5525,49180,"Winston-Salem, NC Metro Area",Bus,2002,49,194,243,0,
