,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_2012,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_cleaned_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_cleaned_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS_NY_diff,YEARS_SINCE_TNC_BUS_HI_diff,YEARS_SINCE_TNC_BUS_MID_diff,YEARS_SINCE_TNC_BUS_LOW_diff,YEARS_SINCE_TNC_RAIL_NY_diff,YEARS_SINCE_TNC_RAIL_HI_diff,YEARS_SINCE_TNC_RAIL_MID_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_cleaned_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS_NY_FAC_ratio,YEARS_SINCE_TNC_BUS_HI_FAC_ratio,YEARS_SINCE_TNC_BUS_MID_FAC_ratio,YEARS_SINCE_TNC_BUS_LOW_FAC_ratio,YEARS_SINCE_TNC_RAIL_NY_FAC_ratio,YEARS_SINCE_TNC_RAIL_HI_FAC_ratio,YEARS_SINCE_TNC_RAIL_MID_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_NY_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_NY_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
1252,"Portland-South Portland-Biddeford, ME Metro Area-Rail",2018,1,23,555196.0,13.18826159873049,14.577748538549349,2.922762718388452,13.627541854007294,1.3480731482996928,10.463210477589307,4.23,7.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.458611595761768,0.06250364898582089,13.125757949744665,-3.552713678800501e-15,534057.9999999997,501699.1702129523,2143066.000000001,17.592582639999996,828639.6399999995,2.85,35002.74999999997,0.9935449132972008,1.0193072661077467,1.000571965835431,1.0568726273140487,1.0029828439851936,-1.2699999999999996,0.39999999999999947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.950727765177114,0.9729673101563753,1.0009137435862139,1.0101354073407371,0.9988809770427467,0.9987764499155648,0.996816263564168,1.0,1.0,1.0,1.0,1.0,1.0,0.9952126445399593,546055.9999999998,0.9780278945749151,0.9256432643003367,-11998.000000000116,-40301.392598002916,555195.9999999998,0.0,0.9999999999999991,1.0565925638738203,-41265.14540627395,-26905.39945844583,-14761.362485250336,498.95516771360496,5534.49999085356,-611.0491999459086,-668.1268649063466,-1738.4983832046942,0.0,0.0,0.0,0.0,0.0,0.0,-2614.1641730879946,-40602.94166921532,28604.9416692152,0.0,-11998.000000000116,2.0
1253,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2012,0,10,66991124.0,18.020070705894717,16.956906973766902,0.7098576244170849,15.037176684212152,1.6769283224575553,10.335872709355096,8.81,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78178468105487,-0.038284136496833585,18.05835484239155,0.0,66991124.00000006,69605547.53040189,23136150.99999997,1.0337016885699999,3392834.919999999,4.3491,30817.569999999992,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,66991124.00000006,66991124.00000006,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66991124.00000006,66991124.00000006,1.0
1254,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2013,0,10,66991124.0,17.98981551678014,16.956356817427565,0.7807866606448537,15.042758849281034,1.6363524449749818,10.342968827973571,8.49,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.781784681054867,-0.02758505162532582,18.01740056840547,3.552713678800501e-15,64994649.00000007,66812487.08438805,23123425.99999998,1.1831890190400003,3411827.2499999995,4.1364,31037.04000000001,0.9999675556196547,1.0999200878993358,1.00037122427874,0.9758034515016664,1.0006865524390653,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997065424180929,0.9654983816341335,1.0006546836825194,0.994375303011328,0.9997447031064597,0.9996915627304519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66991124.00000006,0.9701979175629298,0.9598730195349171,-1996474.9999999925,-2793060.446013838,66991124.00000006,0.0,0.9999999999999964,1.0107565247486514,-2701673.2103033313,-19659.053258280757,-2311302.194148443,43857.99575643508,-376804.77343055035,-17102.62585197394,-20662.559370518262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2688151.524081948,691676.5240819557,0.0,-1996474.9999999925,1.0
1255,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2014,0,10,66991124.0,18.039206861056527,16.984409737072053,0.7575319751728247,15.060373137553299,1.5958662324040056,10.351395101531871,8.04,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.781784681054869,-0.000370978211241782,18.03957783926777,3.552713678800501e-15,68285420.99999996,68310758.10317357,23781289.99999998,1.1330054086199999,3472456.58,3.9326,31299.679999999982,1.0016544190445236,0.9702163386694863,1.0011709479922366,0.975258256437784,1.000814686160081,-0.45000000000000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0150783859433186,1.0115779017582633,1.0020672849194334,0.994387697568954,0.9996968554074658,0.9995662872657352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64994649.00000007,1.0506314296735395,1.0224250149061673,3290771.9999998882,1498271.0187855214,66991124.00000006,0.0,1.0000000000000027,1.0275877584390383,1454217.1106228346,980014.4018725249,752501.6609348096,134362.45772156861,-364769.6265876848,-19702.776388009755,-28189.006930373977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457505.9726461149,1833266.0273537734,0.0,3290771.9999998882,1.0
1256,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2015,0,10,66991124.0,18.024997724822725,17.001820876182062,0.7852907923664941,15.083945246741266,1.437890109763541,10.382141162595767,8.47,6.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.781784681054868,0.034650862213661794,17.990346862609062,0.0,67322004.99999993,65029192.81272246,24198974.999999978,1.1930445686400004,3555282.0800000005,3.2118,32276.999999999975,1.0010251247690996,1.0366437564399,1.0015651743135892,0.9010091701718069,1.0029702335542525,0.4300000000000015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.009331870088723,0.9863529783876639,1.0027674859331568,0.9782786439682786,0.9988943201728165,1.000414612439942,1.0,1.0,0.9754174589153535,1.0,1.0,1.0,1.0,1.0,68285420.99999996,0.9858913368931265,0.9519612227770218,-963416.0000000298,-3281565.2904511094,66991124.00000006,0.0,0.9999999999999982,1.0356423274211013,-3314753.9324205425,637230.6777257603,-931892.6161944693,188978.942057189,-1483251.9413169862,-75501.81249042969,28311.985013277223,0.0,0.0,-1678629.1672148835,0.0,0.0,0.0,0.0,0.0,-3280348.126996277,2316932.126996247,0.0,-963416.0000000298,1.0
1257,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2016,0,10,66991124.0,17.97296307167196,17.020373661633926,0.7936605501728778,15.107654094967243,1.3303851666803739,10.439628521783376,7.71,7.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.781784681054868,0.02229789714804968,17.950665174523913,3.552713678800501e-15,63908508.000000104,62499252.74303539,24652124.00000004,1.2114768498,3640580.9199999985,2.7824999999999998,34186.94999999999,1.0010912234393585,1.0106581636862966,1.0015717935750994,0.9252342426217494,1.0055371390436032,-0.7600000000000007,0.6999999999999993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0099467931505381,0.9958654251870847,1.002783562116966,0.985166529587176,0.9979336524147925,0.9992676168140826,0.9944351148704791,1.0,0.9754174589153535,1.0,1.0,1.0,1.0,1.0,67322004.99999993,0.9492959694233731,0.96109531796015,-3413496.999999821,-2529940.0696870685,66991124.00000006,0.0,1.0,0.9877230196068597,-2637935.1398513904,669638.0582144941,-278347.8662279608,187394.9827561998,-998618.9692994892,-139110.66246307828,-49305.50450424679,-374639.2245140322,0.0,-1654945.953813277,0.0,0.0,0.0,0.0,0.0,-2619141.1988101876,-794355.8011896336,0.0,-3413496.999999821,1.0
1258,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2017,0,10,66991124.0,17.960751271556408,17.034435101645695,0.7696956575939478,15.126740662913521,1.38854183366037,10.476657354128454,7.63,7.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.781784681054866,0.011481701130744003,17.949269570425663,0.0,63132815.99999991,62412089.3653051,25001217.000000015,1.1591090453400001,3710734.5000000014,3.0090000000000003,35476.62000000003,1.0008261534259653,0.9698046065490972,1.0012633707275993,1.0437141577014954,1.0035469492298326,-0.08000000000000007,0.6000000000000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0075297872989808,1.0119335969676433,1.0022402710965599,1.0081173018504521,0.9986685316761196,0.9999228817622378,0.995228198432231,1.0,0.9754174589153535,1.0,1.0,1.0,1.0,1.0,63908508.000000104,0.9878624611295855,0.9986053692819551,-775692.0000001937,-87163.37773028761,66991124.00000006,0.0,0.9999999999999982,0.9892420887019148,-60200.025124752894,481217.4718352133,762658.3772754081,143172.38329666655,518764.6502480349,-85092.15402845886,-4928.51151497412,-304958.71866817935,0.0,-1571033.5235684637,0.0,0.0,0.0,0.0,0.0,-89128.76840121897,-686563.2315989748,0.0,-775692.0000001937,1.0
1259,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2018,0,10,66991124.0,17.952910315257014,17.05804626722065,0.748188047367744,15.137261659268699,1.4816045409242156,10.518017571348942,7.4,8.325,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.78178468105487,-0.002190294159035988,17.955100609416057,7.105427357601002e-15,62639730.00000007,62777079.80025596,25598549.0,1.1131675859999999,3749981.229999998,3.4000000000000004,36974.74999999997,1.0013860844480058,0.9720569941976338,1.000695523020433,1.0670218966457212,1.0039478447965267,-0.22999999999999954,0.6249999999999991,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.012675890457465,1.0107034406715942,1.0012342736837432,1.0130209718320606,0.9985129012861086,0.9997783010956963,0.9950298682644887,1.0,0.9754174589153535,1.0,1.0,1.0,1.0,1.0,63132815.99999991,0.9921897036875427,1.0058480726837156,-493085.99999984354,364990.43495085835,66991124.00000006,0.0,1.0000000000000044,0.9864210419535994,402352.14148406684,800264.6598872981,675738.3504866742,77923.17336940033,822050.6188146658,-93884.72947794292,-13996.47613280581,-313778.4123537956,0.0,-1551965.0431094272,0.0,0.0,0.0,0.0,0.0,369205.2966956405,-862291.2966954841,0.0,-493085.9999998436,1.0
1260,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Rail",2012,1,10,45040066.0,17.62306302936121,15.917299647645468,0.7193233289033548,15.037176684212152,1.6769283224575553,10.335872709355096,8.81,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.889202645119289,0.016591725928366385,17.606471303432844,3.552713678800501e-15,45040065.99999994,44298938.84358003,8180792.0,1.0530435053100002,3392834.919999999,4.3491,30817.569999999992,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,45040065.99999994,45040065.99999994,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45040065.99999994,45040065.99999994,1.0
1261,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Rail",2013,1,10,45040066.0,17.580334332825583,15.92238364086948,0.7848222011718867,15.042758849281034,1.6363524449749818,10.342968827973571,8.49,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.889202645119287,0.009123557821494693,17.57121077500409,3.552713678800501e-15,43156098.99999997,42764152.51827004,8222488.999999998,1.1920171680000005,3411827.2499999995,4.1364,31037.04000000001,1.0003194004847904,1.0910562324850333,1.00037122427874,0.9758034515016664,1.0006865524390653,-0.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002715920140037,0.9680971384572443,1.0006546836825194,0.994375303011328,0.9997447031064597,0.9996915627304519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45040065.99999994,0.9581713090740148,0.9653538805809924,-1883966.9999999702,-1534786.3253099918,45040065.99999994,0.0,0.9999999999999982,0.9925596493689608,-1563822.118358522,122325.22235799898,-1436906.9894745757,29486.996269797644,-253336.72359978608,-11498.588934650668,-13892.034977306232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1560463.5052759836,-323503.4947239866,0.0,-1883966.9999999702,1.0
1262,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Rail",2014,1,10,45040066.0,17.582449708730543,15.929653360633708,0.7779080115029059,15.060373137553299,1.5958662324040056,10.351395101531871,8.04,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.889202645119287,0.008237978205920558,17.574211730524624,0.0,43247486.99999993,42892678.594915316,8282482.000000005,1.1769134208,3472456.58,3.9326,31299.679999999982,1.0004565723278749,0.9911901196746771,1.0011709479922366,0.975258256437784,1.000814686160081,-0.45000000000000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0038858232902865,1.0034284833036156,1.0020672849194334,0.994387697568954,0.9996968554074658,0.9995662872657352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43156098.99999997,1.002117614940126,1.0030054629655145,91387.99999996275,128526.07664527744,45040065.99999994,0.0,1.0,0.9991148123943264,130867.92505068713,167696.974612111,147959.96487068004,89215.95264427568,-242205.07933216364,-13082.538046721507,-18717.349697494377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129704.05728057795,-38316.057280615205,0.0,91387.99999996275,1.0
1263,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Rail",2015,1,10,45040066.0,17.579836272253473,15.991528863355917,0.7739197005326109,15.083945246741266,1.437890109763541,10.382141162595767,8.47,6.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.889202645119286,-0.013382535659999377,17.593218807913473,0.0,43134609.99999999,43715740.295369186,8811152.000000002,1.1682485038000001,3555282.0800000005,3.2118,32276.999999999975,1.0038842968720914,0.9948730300866941,1.0015651743135892,0.9010091701718069,1.0029702335542525,0.4300000000000015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0335605731693802,1.0019762192088042,1.0027674859331568,0.9782786439682786,0.9988943201728165,1.000414612439942,1.0,1.0,1.0,1.0,1.0,1.0,1.0039196008181093,1.0,43247486.99999993,0.997389975514648,1.0191888622351377,-112876.9999999404,823061.70045387,45040065.99999994,0.0,0.9999999999999991,0.9786115341031763,856795.6732903867,1451410.4518553175,85466.51454190968,119686.81191688088,-939394.0626042426,-47817.87395227881,17930.94610643025,0.0,0.0,0.0,0.0,0.0,0.0,169512.88542636976,0.0,829870.070058908,-942747.0700588484,0.0,-112876.9999999404,1.0
1264,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Rail",2016,1,10,45040066.0,17.635434348916824,16.07067715562092,0.7799224613769004,15.107654094967243,1.3303851666803739,10.439628521783376,7.71,7.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.889202645119286,0.019597008651791863,17.61583734026503,0.0,45600732.00000004,44715793.43622148,9536880.999999994,1.1813031237000002,3640580.9199999985,2.7824999999999998,34186.94999999999,1.004949388700812,1.0077563096535187,1.0015717935750994,0.9252342426217494,1.0055371390436032,-0.7600000000000007,0.6999999999999993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0431286325641198,0.9970329607991136,1.002783562116966,0.985166529587176,0.9979336524147925,0.9992676168140826,0.9944351148704791,1.0,1.0,1.0,1.0,1.0,1.0039196008181093,1.0,43134609.99999999,1.057172697284154,1.0228762714321054,2466122.0000000447,1000053.1408522949,45040065.99999994,0.0,1.0,1.0335293974699622,1020895.7144047333,1860336.7454866075,-127982.0787849451,120067.86632610558,-639835.9612037026,-89131.09721236803,-31591.06309510435,-240039.14975668406,0.0,0.0,0.0,0.0,0.0,169070.45264482428,0.0,986759.0464780058,1479362.9535220389,0.0,2466122.0000000447,1.0
1265,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Rail",2017,1,10,45040066.0,17.606615408381163,16.06303812282937,0.7814507542370401,15.126740662913521,1.38854183366037,10.476657354128454,7.63,7.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.889202645119285,-0.012431628223003841,17.61904703660417,0.0,44305322.99999999,44859548.13898144,9464306.000000015,1.1846393423999997,3710734.5000000014,3.0090000000000003,35476.62000000003,0.9995246601796813,1.0019595446160656,1.0012633707275993,1.0437141577014954,1.0035469492298326,-0.08000000000000007,0.6000000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9959329765597226,0.9992437600039721,1.0022402710965599,1.0081173018504521,0.9986685316761196,0.9999228817622378,0.995228198432231,1.0,1.0,1.0,1.0,1.0,1.0039196008181093,1.0,45600732.00000004,0.9715923639120521,1.0032148530018816,-1295409.0000000447,143754.7027599588,45040065.99999994,0.0,0.9999999999999991,0.9684788474745859,149275.00851108358,-185459.24593780917,-34485.09738655022,102158.00188157361,370154.90624557144,-60715.9302037605,-3516.648092508256,-217597.64444901503,0.0,0.0,0.0,0.0,0.0,178736.6664535817,0.0,146599.65015819954,-1442008.6501582442,0.0,-1295409.0000000447,1.0
1266,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Rail",2018,1,10,45040066.0,17.60273603359378,16.073940817027086,0.7931297341690521,15.137261659268699,1.4816045409242156,10.518017571348942,7.4,8.325,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.889202645119286,-0.027736106724558292,17.630472140318343,7.105427357601002e-15,44133779.000000015,45375012.14827272,9568056.999999996,1.2103032740000002,3749981.229999998,3.4000000000000004,36974.74999999997,1.0006787442147835,1.014945253899479,1.000695523020433,1.0670218966457212,1.0039478447965267,-0.22999999999999954,0.6249999999999991,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0058333819037713,0.9942354228128959,1.0012342736837432,1.0130209718320606,0.9985129012861086,0.9997783010956963,0.9950298682644887,1.0,1.0,1.0,1.0,1.0,1.0039196008181093,1.0,44305322.99999999,0.996128140178552,1.0114906197381726,-171543.99999997765,515464.0092912838,45040065.99999994,0.0,1.0000000000000009,0.9848120398546588,512378.73018510337,258449.86942894015,-255401.45423307866,54684.89422864148,576898.362793348,-65886.38885184351,-9822.441563920625,-220203.291894379,0.0,0.0,0.0,0.0,0.0,173659.18027739544,0.0,509095.61896991055,-680639.6189698882,0.0,-171543.99999997765,1.0
1267,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2012,0,22,21659939.0,16.89097502945018,16.226918575554276,0.7894374908521444,14.675107087294567,1.635320061148201,10.274953862861052,10.62,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.029190114760927,0.0328332538031498,16.858141775647027,0.0,21659938.999999978,20960320.910970937,11149648.000000019,1.2021573441400002,2362206.420000002,4.1311,28996.18000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,21659938.999999978,21659938.999999978,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21659938.999999978,21659938.999999978,2.0
1268,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2013,0,22,21659939.0,16.914686526248094,16.22547794145135,0.7789081350955008,14.678875716639926,1.6064735229700846,10.28269629269224,10.34,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.029190114760928,0.05621784007713713,16.858468686170955,0.0,22179666.000000034,20967174.180930547,11133597.0,1.17909169236,2371125.4999999986,3.985199999999999,29221.560000000012,0.9999112194902428,0.9866622045714122,1.0002568042143025,0.9823603104594323,1.0007535245349541,-0.27999999999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992317372862191,1.0052257836587555,1.0004419428300164,0.9959979851759861,0.9997214540217876,0.9997301121859277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21659938.999999978,1.0239948505856853,1.0003269639805954,519727.0000000559,6853.269959609956,21659938.999999978,0.0,1.0000000000000009,1.0236601494965982,7559.647047351498,-16640.523516469664,113190.15527584036,9572.45473964296,-86683.39696523575,-6033.288896776316,-5845.753589650085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7082.019874893456,512644.9801251624,0.0,519727.0000000559,2.0
1269,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2014,0,22,21659939.0,16.908540807074164,16.25497282769967,0.7780823408609148,14.686777492596047,1.5608777218187233,10.277695884326997,10.33,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.029190114760928,0.041561546960545724,16.86697926011362,0.0,22043774.00000002,21146378.359238543,11466872.00000001,1.1772929537999999,2389935.8300000015,3.763,29075.800000000003,1.0018178130933801,0.998939805353959,1.0005383093438938,0.971617458676155,0.9995137065004247,-0.009999999999999787,0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0158595545509976,1.0004088631219477,1.000926856748185,0.9936816354444908,1.0001799387296257,0.9999903598950253,0.9976112461436223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22179666.000000034,0.9938731268541188,1.0085468922402991,-135892.0000000149,179204.1783079952,21659938.999999978,0.0,1.0,0.985450587552114,192041.63185593204,351759.622849908,9068.447484516288,20557.373104590442,-140139.21550743183,3990.980923563209,-213.8143085444182,-52981.762690669704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189567.215227827,-325459.21522784187,0.0,-135892.00000001487,2.0
1270,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2015,0,22,21659939.0,16.843964200385432,16.245809391312683,0.748258670990284,14.69329006094166,1.2947271675944,10.360933285432841,10.81,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.029190114760927,0.004283091943103412,16.83968110844233,3.552713678800501e-15,20665250.999999963,20576929.10607389,11362275.999999996,1.11331683082,2405551.249999999,2.65,31599.659999999978,0.9994362687354744,0.9616702907848645,1.0004434307218786,0.8294866083973532,1.008098838693289,0.4800000000000004,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951233654877231,1.0148726420486922,1.0007638442711602,0.9636776852884903,0.9970094682178767,1.0004628343439363,1.001595679397387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22043774.00000002,0.937464292638817,0.9730710742288469,-1378523.0000000559,-569449.2531646527,21659938.999999978,0.0,0.9999999999999991,0.9634078322508817,-584038.350193027,-107499.42906923305,327849.1601042683,16838.010484649374,-800680.8966573959,-65922.60674494274,10202.61567717111,35174.79601245588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-593615.1537620759,-784907.84623798,0.0,-1378523.0000000559,2.0
1271,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2016,0,22,21659939.0,16.805621310334576,16.2556883727095,0.744819744312027,14.697060902300368,1.2158025560795132,10.377968642975297,10.02,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0291901147609295,-0.024345213928487403,16.829966524263067,3.552713678800501e-15,19887884.000000007,20378000.60470031,11475080.00000001,1.1060617711500003,2414639.3300000005,2.3729999999999998,32142.59999999999,1.0006080941342386,0.9954040937825609,1.0002566369644286,0.9390415112231493,1.0016441914133747,-0.7900000000000009,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005284209713605,1.0017037660011943,1.0004422022876236,0.9890884195249762,0.9993872289145471,0.9992387179585006,0.995228198432231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20665250.999999963,0.962382890969969,0.9903324494948635,-777366.9999999553,-198928.5013735816,21659938.999999978,0.0,1.0000000000000027,0.9717776013747634,-198949.6858042633,109199.52006828508,35208.75205994567,9138.221266515753,-225490.54932306628,-12663.068286426169,-15732.084469377267,-98610.4771201401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-199782.3577438213,-577584.642256134,0.0,-777366.9999999553,2.0
1272,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2017,0,22,21659939.0,16.751857834799058,16.262057024237137,0.7777044638517866,14.703180255794809,1.2755303841350356,10.363606867499554,9.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.029190114760928,-0.0701813318743396,16.8220391666734,0.0,18846876.999999985,20217095.51774379,11548394.000000015,1.1764703602799997,2429460.67,2.5806,31684.260000000002,1.0003917798730892,1.0441512457086304,1.000416365798245,1.049126256361988,0.9986161284573292,-0.6199999999999992,0.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034033641193385,0.9838533862911194,1.00071770845308,1.0083375106545476,1.0005168927697028,0.9994024891913926,0.9960219144953162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19887884.000000007,0.9476562212450544,0.9921039806565024,-1041007.0000000224,-160905.08695651963,21659938.999999978,0.0,0.9999999999999982,0.9551984892549139,-154066.14767805388,67685.71081516634,-321121.9804350272,14273.702460675622,165815.4447464063,10279.903444287856,-11883.225650329601,-79115.7030592332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157035.1167652364,-883971.883234786,0.0,-1041007.0000000224,2.0
