RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ_HINY,VRM_ADJ_MIDLOW,FARE_per_UPT_cleaned_2018_HINY,FARE_per_UPT_cleaned_2018_MIDLOW,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_NYC,MAINTENANCE_WMATA,RESTRUCTURE,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_HINY_log_FAC,VRM_ADJ_MIDLOW_log_FAC,FARE_per_UPT_cleaned_2018_HINY_log_FAC,FARE_per_UPT_cleaned_2018_MIDLOW_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_NYC_FAC,MAINTENANCE_WMATA_FAC,RESTRUCTURE_FAC,YEARS_SINCE_TNC_BUS_NY_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_NY_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
1,1.0,2003,140,1288939109.9999993,1600147407.0,1288939109.9999993,1274900577.9999995,-14038531.999999512,1299696643.206254,62967172.51783887,53602940.28816924,0.0,1.6341998736408214,0.0,8598581.789669557,0.4474937843691494,2.234123263712589,42670.71677801889,10.997673646437804,3.9025609440930067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55079866.344601125,0.0,345965.73230161006,0.0,4993501.660876718,-2697205.0992056765,16977433.377277188,2105306.7416384397,-228443.53027813463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71386088.37524351,72137582.07450244,-82414170.07450229,0.0,-10276587.999999873
1,1.0,2004,150,1296634996.9999993,1611534497.0,1274900577.9999995,1354636471.0000007,72040006.00000082,1356248435.3246794,49800923.57054995,53750208.32053817,0.0,1.6039632578583236,0.0,8769753.884576874,0.4460377742324066,2.5561682244003165,41259.96284920821,10.890791800554803,3.8966104678570535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20940067.25783003,0.0,2635803.807260299,0.0,5984350.820628274,-736360.9373932431,18007443.892618164,2856337.8817975656,-225272.78060975706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49462369.94213135,50293447.428481184,21746558.571519643,7695887.0000000065,79735893.00000083
1,1.0,2005,160,1304536664.9999993,1622733011.0,1354636471.0000007,1404388432.999999,41850293.99999857,1404229890.8840451,39062349.4971783,53886815.94728081,0.0,1.6171605728613287,0.0,8932883.770892609,0.44446829477549893,3.015366314497108,40066.28686063777,10.770660834933297,3.8984481190492253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8221409.920491791,0.0,-1345741.0384930037,0.0,6501806.343381344,-528537.3905899753,24406894.14822888,2784260.003608073,-252583.5692878561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39787508.41733925,40060388.60489107,1789905.3951075068,7901667.999999994,49751961.99999857
1,1.0,2006,160,1304536664.9999993,1622733011.0,1404388432.999999,1466313949.0000007,61925516.00000182,1464931350.8709903,60701459.986945495,55602614.908346206,0.0,1.658079210260276,0.0,9184079.128083345,0.4443989649861208,3.3069910161743135,38280.206029726636,10.702248974849624,4.164099051137056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40116773.30796291,0.0,-2928436.4373637824,0.0,8574543.216315636,-9027.365688807331,14528824.395234149,4446449.007723949,-201188.64922616194,-3058356.816588226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61469580.658369675,61915203.46819244,10312.53180937795,0.0,61925516.00000182
1,1.0,2007,160,1304536664.9999993,1622733011.0,1466313949.0000007,1490391379.0000002,24077429.999999464,1528402055.431707,63470704.56071621,59370868.79309195,0.0,1.6687248847563712,0.0,9248151.068920162,0.436462752570804,3.4716298018220133,38809.484575858114,10.561024614543891,4.380766749396039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69054298.8420626,0.0,-1200780.7566149235,0.0,2459368.1104831058,-4397874.728817881,8060074.797631299,-1341916.3998184062,-409840.45197679574,-2588511.851777679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69634817.56117132,69447546.88304135,-45370116.883041896,0.0,24077429.999999464
1,1.0,2008,160,1304536664.9999993,1622733011.0,1490391379.0000002,1563634307.000001,73242928.00000069,1574197125.9414606,45795070.509754,60720696.18024268,0.0,1.722467661812845,0.0,9291879.474183628,0.4400733086625724,3.9047266684501354,38748.318441506344,10.706049757620264,4.476041056308677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18946376796546413,0.0,29897357.2829495,0.0,-4890807.212057352,0.0,2080501.2393563096,1934299.263472584,20374260.72051998,74027.65801469627,440726.3933217912,-1082740.1113789384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3316020.75039381,0.0,45511604.483804755,45623174.324776076,27619753.675224595,0.0,73242928.00000069
1,1.0,2009,170,1315885005.9999993,1636775019.0,1563634307.000001,1542166468.9999995,-32816179.000001542,1530257899.4532254,-59453850.67512299,60228814.57282232,0.0,1.8289380326975502,0.0,9223489.118233902,0.4415106811686826,2.8462521151519984,37103.4499177851,10.803246040976623,4.639437237040757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18782981101921636,0.0,4025610.8214138583,0.0,-10312024.228255972,0.0,-681914.3140399654,696651.5179075932,-54914876.225031726,4732367.491397474,389606.6332894618,-2120389.8078597225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58184968.111179,-58138755.254665434,25322576.2546639,11348341.000000006,-21467838.00000153
1,1.0,2010,190,1357920541.9999993,1684310471.0,1542166468.9999995,1584263533.0000002,61528.000000629574,1609668305.7803028,32449975.068732843,58542062.920650855,0.0,1.846390263400272,0.0,9075411.166639486,0.45550484064964714,3.304943030857029,36269.585627315035,11.060411609569712,4.865012725022904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19551027088004713,0.0,-3684261.911127081,0.0,-119585.06979498384,0.0,900544.8503456247,8715834.287859146,25597325.41978202,2567016.8451254154,896803.0706914412,-2894614.731206485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-346398.74803839356,0.0,31632664.013636716,31295970.12331195,-31234442.12331133,42035535.99999999,42097064.000000626
1,1.0,2011,190,1357920541.9999993,1684310471.0,1584263533.0000002,1649966415.0000002,65702881.99999989,1652541010.3301523,42872704.54984957,58648128.68359217,0.0,1.863772877404261,0.0,9159450.960259007,0.4507592559067491,4.056169194948374,35668.31905650291,11.3570696908715,4.82736323558761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208466872136027,0.0,0.3589718366599392,0.0,5370334.249297954,0.0,-1473328.32522691,0.0,3478132.4937633746,-2836370.17976949,37739599.620622426,1819648.0555344005,966454.2728311691,503612.1969742838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53639.71033314,0.0,-2768753.970388399,0.0,42852968.12397195,42973058.5000833,22729823.499916594,0.0,65702881.99999989
1,1.0,2012,190,1357920541.9999993,1684310471.0,1649966415.0000002,1684310471.0000002,34344055.99999991,1687133092.5280638,34592082.19791133,60228514.52697459,0.0,1.8775762907935953,0.0,9265369.143684365,0.4466755296707426,4.085068444387153,35332.063055995495,11.244313444527004,4.885890043704782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6199917424918077,0.0,0.3646392426398688,0.0,34473675.10322414,0.0,-902024.6851716348,0.0,4412041.1541047385,-2566056.7275974024,1400610.181093275,1030524.344640005,-381244.75901991694,-805577.9738797277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231793.2065954471,0.0,-125852.27290577408,0.0,36767887.57108316,36914351.179059826,-2570295.1790599152,0.0,34344055.99999991
1,1.0,2013,190,1357920541.9999993,1684310471.0,1684310471.0000002,1692923428.0000007,8612957.000000417,1702425172.6523392,15292080.12427546,61513379.605220124,0.0,2.0084616362367496,0.0,9360035.10936126,0.447001312958766,3.9264334458579833,35625.734670719845,10.910247641198138,4.8874813217163915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5435997977560605,0.0,0.3646392426398688,0.0,32167905.510588627,0.0,-11214281.434621759,0.0,3997519.661484261,175258.1995950262,-7866674.257292399,-995583.6175780746,-1148345.8023765138,-39844.11203086929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445064.891301989,0.0,0.0,0.0,15521019.039070297,15262424.491525298,-6649467.491524878,0.0,8612957.000000417
1,1.0,2014,190,1357920541.9999993,1684310471.0,1692923428.0000007,1741056553.0,48133124.999999456,1733847897.127785,31422724.47544563,63396051.76603467,0.0,1.9796424919522995,0.0,9471627.209540077,0.4466202100586377,3.7159925873714332,35762.04471530624,10.881987696176997,5.140236139531057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4966078729516705,0.0,0.5987567783623675,0.0,44211483.8433237,0.0,1991490.4304491105,0.0,4717118.209578033,-238034.44045827686,-10793957.710992455,-603504.691877278,-130423.94582041181,-3346646.2949444996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462706.43509539106,0.0,-4713413.421932568,0.0,31556818.412420757,31474441.01517026,16658683.9848292,0.0,48133124.999999456
1,1.0,2015,190,1357920541.9999993,1684310471.0,1741056553.0,1722971063.9999995,-18085489.000000395,1665262043.0269234,-68585854.10086162,64060397.62307824,0.0,2.122487683628581,0.0,9569548.79507277,0.44756879555497125,2.7360909293352447,36783.35747773423,10.884981084644346,5.16425613723428,0.0,0.0910076931438012,0.0,0.0,0.0,0.0,0.0,0.0,3.4966078729516705,0.0,0.9008946342311095,0.0,22171950.197685383,0.0,-10909338.720845964,0.0,4368588.053411571,545073.3625044766,-57898826.18326934,-3494486.800510583,-43392.80970881367,-440760.3581763295,0.0,-17755045.54733113,0.0,0.0,0.0,0.0,0.0,0.0,505280.2685583725,0.0,-6032928.660855613,0.0,-68983887.19853795,-68694033.39406171,50608544.39406133,0.0,-18085489.000000395
1,1.0,2016,190,1357920541.9999993,1684310471.0,1722971063.9999995,1698078949.999999,-24892114.000000734,1644910514.2378812,-20351528.789042428,64564961.195389844,0.0,2.171830991596365,0.0,9643203.331598146,0.44732073067716066,2.4334024777688352,37603.83612886715,10.803431240610838,5.6704454833263735,0.0,0.1820153862876024,0.0,0.0,0.0,0.0,0.0,0.0,4.49660787295167,0.0,0.9949276288361797,0.0,28192905.834902026,0.0,-3374337.712783241,0.0,3290933.2413946907,-147473.2781131981,-21427022.336127542,-2550241.658513621,-350049.1871843415,-6988104.766197406,0.0,-17067543.011808306,0.0,0.0,0.0,0.0,0.0,0.0,500031.5931358634,0.0,-2173701.10699006,0.0,-22094602.388285138,-21746590.18529724,-3145523.8147034952,0.0,-24892114.000000734
1,1.0,2017,190,1357920541.9999993,1684310471.0,1698078949.999999,1666633098.0000002,-31445851.999998268,1695245362.2708373,50334848.03295663,66495613.31006766,0.0,2.1295453972595495,0.0,9739666.04848402,0.4462680239800177,2.64736159722076,38453.509365151076,10.609794983468186,5.822516760041766,0.0,0.1820153862876024,0.0,0.0,0.0,0.0,0.0,0.0,5.496607872951671,0.0,0.9949276288361797,0.0,35894566.3982929,0.0,2638710.0606284305,0.0,4026574.055205418,-732507.0094725474,15154418.83866095,-2580593.7917534327,-580424.2859614252,-2069618.7710261485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492807.53483331477,0.0,0.0,0.0,52243933.02940746,52599701.06349306,-84045553.06349131,0.0,-31445851.999998268
1,1.0,2018,190,1357920541.9999993,1684310471.0,1666633098.0000002,1636184632.9999995,-30448465.000000685,1700760435.011355,5515072.740517372,67315268.82172273,0.0,2.116286539335175,0.0,9822983.810592208,0.4470219405706023,2.920064226607745,39392.24943188705,10.449703000913876,6.063117554101335,0.0,0.0910076931438012,0.0,0.0,0.0,0.0,0.0,0.0,6.496607872951672,0.0,1.0,0.6438468076433298,13419822.499034194,0.0,595114.004598788,0.0,3513571.342174323,509743.9173810594,18130051.108555857,-2725076.5050240755,-497213.989537568,-3215564.3413622,0.0,16269743.558883537,0.0,0.0,0.0,0.0,0.0,0.0,483681.4851847679,0.0,-100985.31328323745,-39955230.11553814,6427657.651067302,5791717.11133025,-36240182.11133094,0.0,-30448465.000000685
1,2.0,2002,131,47103514.99999999,65733970.0,0.0,47103514.99999999,0.0,45765599.2171268,0.0,0.0,2988066.6864974704,0.0,1.2244613250611416,2748238.41346597,0.3866640822278649,1.9586372174560647,35513.76978510316,7.6754355225931645,3.550166844236571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31724360697922416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47103514.99999999,47103514.99999999
1,2.0,2003,155,47563478.99999999,66035486.0,47103514.99999999,47597707.99999998,34228.99999998859,50119785.15606146,3976315.310159684,0.0,3067152.004992234,0.0,0.9542567032798952,2800412.087069391,0.3834665949560622,2.224829338305972,34792.15395338046,7.721179241325051,3.558385180360755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31417569349794594,0.0,0.0,480539.82156774396,0.0,3486906.7150224564,183354.7191098843,-52164.933500125044,597880.3211708473,61848.3848176601,4270.757788610161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4762635.785977077,4992384.007035503,-4958155.007035514,459964.0,494192.9999999886
1,2.0,2004,155,47563478.99999999,66035486.0,47597707.99999998,52276659.00000001,4678951.000000035,52868253.85640928,2748468.70034782,0.0,2963269.754665506,0.0,0.8875860043211086,2846929.327745254,0.38021307951249844,2.5316819613868025,33820.02908885765,7.764047847719464,3.558385180360755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31417569349794594,0.0,0.0,596467.6712919708,0.0,1001629.3798375207,199219.7140985195,-58747.531346248594,638289.282640357,89551.29891329455,4466.2357732487835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470876.0512086623,2523210.5078216684,2155740.4921783665,0.0,4678951.000000035
1,2.0,2005,155,47563478.99999999,66035486.0,52276659.00000001,58690113.00000001,6413453.999999994,56212607.50202844,3344353.645619166,0.0,3111608.723926416,0.0,0.8444540385382715,2900400.9844958903,0.37600376212261766,2.9878722656284245,32966.477874574084,7.782543499393725,3.558385180360755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31417569349794594,0.0,0.0,1442132.6722049892,0.0,620886.9613648185,250932.46793372105,-83842.62036692997,932907.472169677,85117.0060193536,2265.0478552241857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250399.0071808533,3317769.2993412297,3095684.7006587638,0.0,6413453.999999994
1,2.0,2006,155,47563478.99999999,66035486.0,58690113.00000001,64424944.99999997,5734831.999999959,59408712.56190317,3196105.0598747274,0.0,3372635.915642189,0.0,0.8251541095091743,2968493.450452537,0.37538676958347605,3.273630072875872,31633.004303496185,7.8729895351010795,3.603952780661818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31417569349794594,0.0,0.0,1829181.211271934,0.0,474006.7545997778,326625.76100931776,-7781.974537277194,597353.1959137124,160759.4093292146,13219.908906075456,-31977.713524274008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3361386.552968481,3404804.667391196,2330027.3326087627,0.0,5734831.999999959
1,2.0,2007,199,49238964.999999985,73818234.0,64424944.99999997,70014924.00000001,3914493.000000055,64161076.32350128,865330.5537333535,0.0,3742531.768847252,0.0,0.9980241334568685,2929215.472349011,0.37154202438963596,3.471538263771386,32002.695562030396,7.680723815579795,3.9632681860798664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30348503466715826,0.0,0.0,2506155.197279308,0.0,-1425742.0350984647,104157.76117258883,-156850.6334441949,445470.29818761715,-75634.38899246573,-34115.904090273885,-189651.59376567707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173788.7012484372,1177526.795433678,2736966.2045663777,1675486.0000000012,5589979.000000056
1,2.0,2008,223,53725603.999999985,78291320.0,70014924.00000001,83554060.99999996,9052497.999999935,75878957.02472763,7395492.101898066,0.0,3896924.8286649873,0.0,0.9397704566662355,2895500.6518289633,0.35047201012238266,3.8638884750686096,32021.54596663316,7.630155217612816,3.987652155571858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27814092141244223,0.0,0.0,5017934.472139608,0.0,-575019.6523542351,29833.19519493549,18768.551779763206,861676.2460307402,40983.97981909838,18527.538784533604,18598.065348729255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5431302.396743172,5376017.783275057,3676480.216724878,4486638.999999996,13539136.999999931
1,2.0,2009,223,53725603.999999985,78291320.0,83554060.99999996,73672879.00000001,-9881181.999999946,70478617.55003859,-5400339.474689048,0.0,3862212.998123986,0.0,1.1350311080918885,2873615.5909563685,0.3530681851555629,2.800585588102462,30718.835568126135,7.974824460233151,4.058198755662198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27814092141244223,0.0,0.0,274714.8573752512,0.0,-4294504.043459834,-102455.33066900172,80456.59422775623,-2962085.7218414345,216557.29978691493,59750.21357652132,-52102.67041297911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6779668.801416805,-6560739.917019083,-3320442.082980863,0.0,-9881181.999999946
1,2.0,2010,245,54891290.999999985,79420623.0,73672879.00000001,70894166.99999999,-3944399.000000025,72057111.27929233,589520.2148820267,0.0,3651703.660462585,0.0,1.1679414328146647,2852151.6969436985,0.35513308630725005,3.2660852247490406,29966.431743469093,7.930105432754352,4.0089942719693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722342420403264,0.0,0.0,-645203.630753182,0.0,-453567.4944379265,38054.34331266562,52561.33955507041,1264465.3256318734,131308.67645310613,6480.255180059588,52559.65029004373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446658.4652317105,461737.4994451583,-4406136.499445183,1165687.0000000005,-2778712.000000024
1,2.0,2011,268,55360618.999999985,80022377.0,70894166.99999999,75273404.99999997,3909909.999999983,76078715.06143788,4021603.7821455514,0.0,3875937.024187538,0.0,1.197579923785102,2865273.642831006,0.3532018858437294,3.992770496037986,29426.82216751658,8.350291656962867,4.079186161195199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269926335180609,0.0,0.0,2337475.855799879,0.0,-310408.7465601218,98650.48951500516,-71253.3070488666,1641420.951260142,101789.01071292048,69265.67052519773,-60082.69248639146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806857.2317177644,3810090.895473599,99819.10452638385,469328.00000000006,4379237.999999982
1,2.0,2012,290,57011928.999999985,81673687.0,75273404.99999997,81673687.00000003,4748972.000000066,81013614.85086165,3126600.5828065556,0.0,4140949.1879227594,0.0,1.1695809610757317,2873847.8133243476,0.34747122969710204,4.003753191483839,29075.687025196436,8.362440679388342,4.424885790129991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34080460599745693,0.0,0.0,2785395.1953873457,0.0,403651.6147335621,155025.7756097065,-205728.96482429878,28245.96823803261,72184.49683647633,-1642.328600234846,-181396.39516294768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50385.49218815048,0.0,3047768.3617102625,2978001.7745541455,1638544.2254459208,1651310.0000000002,6267856.000000066
1,2.0,2013,290,57011928.999999985,81673687.0,81673687.00000003,85768165.99999997,4094478.9999999423,83982437.36206761,2968822.5112059405,0.0,4862612.5704346225,0.0,1.250058703893384,2917601.6226869817,0.34637836707024877,3.8547261390717016,29719.319661893907,8.199510983920575,4.380354557026127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5100678842141967,0.0,0.0,4951317.775917579,0.0,-1548170.0775174897,232018.75856407115,-48062.29177999701,-363235.0944107565,-118532.48423513063,-25422.21685854407,-6000.285830679122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226369.78873422998,0.0,2851926.5863574184,2683597.5804978837,1197604.4195020583,0.0,3881201.9999999423
1,2.0,2014,290,57011928.999999985,81673687.0,85768165.99999997,84117985.99999999,-1650179.9999999802,84358962.18430032,376524.8222327139,0.0,4904447.609659306,0.0,1.2614354281215399,2945078.256791731,0.3441530957093445,3.6457047931179454,29682.614953850454,8.201402916572075,4.447543507956028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349181870341555,0.5181357396274032,0.0,0.0,1113179.7446968525,0.0,111094.68268816522,195822.97144301326,-72068.24812298978,-540135.4776911695,-15236.061490154865,-2080.979072279254,-60198.09574385154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-276190.0627153502,-3461.6708336204133,0.0,434946.5608889266,416240.10858603485,-2029283.1085860147,0.0,-1613042.9999999797
1,2.0,2015,290,57011928.999999985,81673687.0,84117985.99999999,82760977.00000003,-1357008.9999999716,79768445.87026645,-4590516.314033845,0.0,4977211.784673998,0.0,1.2778337219458034,2976106.336919764,0.34353704348631453,2.670304746222497,31204.059856400225,7.951851918920337,4.584447344344374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208919136905541,0.6795255603436957,0.0,0.0,543958.9597784791,0.0,-699769.9746311319,213543.89274857912,-7819.086927556557,-2873017.315083081,-295844.3805723505,-40043.86947907325,-118734.59091878809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1186362.6323011494,-119903.08248586165,0.0,-4665503.030220868,-4581348.510219707,3164484.510219736,0.0,-1416863.9999999711
1,2.0,2016,290,57011928.999999985,81673687.0,82760977.00000003,81652157.00000003,-1108819.999999999,79424252.84949353,-344193.0207729409,0.0,5050092.680462525,0.0,1.2250585189097662,2998380.811708595,0.34039172880135266,2.36845730098871,31958.851422673306,7.482956867325082,5.269407688345365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2089191369055414,0.7795800945447751,0.0,0.0,1345547.5958936024,0.0,1274803.5869647572,175430.0835033202,-114402.33830355942,-1033420.2862442664,-102837.2483910797,-50948.650192741676,-455845.4089973445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1280742.1226226073,-60879.17406458944,0.0,-332609.8526440107,-358199.338886869,-723438.661113131,0.0,-1081638.0000000002
1,2.0,2017,290,57011928.999999985,81673687.0,81652157.00000003,78504089.99999999,-3148067.000000043,78331974.95907882,-1092277.8904146974,0.0,5041073.941953198,0.0,1.2577969833949754,3021319.5660561216,0.33817861116871034,2.5841557617845203,31693.827253182753,7.404936930129131,5.509938058752582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.208919136905541,0.8055791446733894,0.0,0.0,126443.27900299928,0.0,-447646.8447830126,181292.78405947346,-86973.3432323246,757261.5763781649,30821.81347101077,-37029.024092689826,-225719.96349016763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1263582.9187093137,-94184.32528331365,0.0,-1099384.8056773492,-1101120.5915735667,-2061912.4084264762,0.0,-3163033.000000043
1,2.0,2018,290,57011928.999999985,81673687.0,78504089.99999999,76851197.00000004,-1652892.9999999441,78003979.24272753,-327995.7163512883,0.0,5087908.412124013,0.0,1.2557276465082503,3045539.47900957,0.34064764087298893,2.867404808737484,31798.715648167254,7.234377963250462,5.8615759225582424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.208919136905541,0.8403890175335061,0.5472642751659921,0.0,1445916.8867870136,0.0,282584.09740604623,161244.48247627827,90278.60602851879,909683.066954959,-21173.390285437286,-37658.0582532138,-275933.7350714586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1214865.9731404106,-25340.9050924474,-1701839.0047275291,-418388.2260157094,-333128.6603119027,-1302100.3396880412,0.0,-1635228.9999999437
1,10.0,2002,100,2028458449.0000012,2929500931.0,0.0,2028458449.0000012,0.0,2362765982.119225,0.0,474570591.9999994,0.0,1.7610024586000002,0.0,25697520.38999998,0.7031992213674026,1.9740000000000002,42439.07499999996,31.71,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028458449.0000012,2028458449.0000012
1,10.0,2003,100,2028458449.0000012,2929500931.0,2028458449.0000012,1999850729.9999993,-28607719.000001907,2480107348.2650976,117341366.1458726,503552796.99999994,0.0,1.92921531457,0.0,26042245.26999999,0.7019812107303405,2.2467999999999995,41148.63500000003,31.36,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84438508.47305907,0.0,-18086358.679719266,0.0,5763723.681710341,-951967.1429431766,26281333.204848815,4295551.055085328,-1450140.347978363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100290650.24406275,100738747.4583113,-129346466.45831321,0.0,-28607719.000001907
1,10.0,2004,100,2028458449.0000012,2929500931.0,1999850729.9999993,2115153451.9999995,115302722.00000024,2593291904.836143,113184556.5710454,521860484.00000006,0.0,1.9019918870399999,0.0,26563773.749999993,0.6983934181649077,2.5669,39531.590000000004,31.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49744813.03672283,0.0,2829851.9019719986,0.0,8461311.596003521,-2763321.255829218,27773113.27658693,5500096.874885457,-1470521.982814604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90075343.44752692,91267105.12819964,24035616.8718006,0.0,115302722.00000024
