,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,TSD_POP_EMP_PCT,JTW_HOME_PCT,PER_CAPITA_TNC_TRIPS_HI_OPEX_BUS,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS,PER_CAPITA_TNC_TRIPS_NEW_YORK_BUS,BIKE_SHARE,scooter_flag,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,TSD_POP_EMP_PCT_diff,JTW_HOME_PCT_diff,PER_CAPITA_TNC_TRIPS_HI_OPEX_BUS_diff,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS_diff,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS_diff,PER_CAPITA_TNC_TRIPS_NEW_YORK_BUS_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,TSD_POP_EMP_PCT_FAC_ratio,JTW_HOME_PCT_FAC_ratio,PER_CAPITA_TNC_TRIPS_HI_OPEX_BUS_FAC_ratio,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS_FAC_ratio,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS_FAC_ratio,PER_CAPITA_TNC_TRIPS_NEW_YORK_BUS_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_EMP_PCT_FAC,JTW_HOME_PCT_FAC,PER_CAPITA_TNC_TRIPS_HI_OPEX_BUS_FAC,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS_FAC,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS_FAC,PER_CAPITA_TNC_TRIPS_NEW_YORK_BUS_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
2958,"Racine, WI Metro Area-Bus",2012,0,31,14.15886012643183,14.104826817654425,0.7405605039856882,12.566655164941922,1.5963324092556201,10.297845200575262,7.31,0.2223904704219665,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.400117549083688,-0.12027052043869554,14.279130646870525,0.0,1409660.4489999996,1589817.8658700963,1335513.0310000004,1.097110624,286831.9200000001,3.9349,29667.62000000002,1.0130000983910272,1.2984924657504304,1.000003653832549,0.9976363094536387,0.9953932424983247,-1.71,0.00970242012265185,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1.179716253917536,0.89554815809202,1.0000120584362087,0.9991475924927286,1.0156556958778362,0.9893303850664622,1.005766888345709,0.9999675933400298,1.0,1.0,1.0,1.0,1.0,1.0,1531872.6240000008,0.9202204066543844,1.0667742524151858,-122212.17500000121,99513.93111470132,1517475.877999999,0.0,0.9999999999999967,0.8626197110598441,130430.72098916242,275302.40946410643,-160006.9171452105,18.47198831629931,-1305.7797248812105,23982.531924926963,-16344.491025308138,8834.138382456165,-49.642875243586914,0.0,0.0,0.0,0.0,0.0,0.0,102289.64926288898,-224501.8242628902,0.0,-122212.17500000123,3.0
2959,"Racine, WI Metro Area-Bus",2013,0,31,14.118314640547306,14.03403477014063,0.7448389647648813,12.56545891051381,1.5689491957039656,10.364381060353878,7.8,0.22302025453657548,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.4001175490836875,-0.06841833190783461,14.18673297245514,0.0,1353648.2350000006,1449504.4285489835,1244238.142,1.1061022510000003,286488.99999999977,3.8015999999999996,31708.800000000014,0.9949810055501577,1.005777327789109,0.9999048072528122,0.9828461707643814,1.0064611439075526,0.4900000000000002,0.0006297841146089833,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.9374072940580491,0.9972312574647602,0.9996858934718874,0.993844899656548,0.9785462754243451,1.003078531475884,1.0003733231806136,0.9997407761236977,1.0,1.0,1.0,1.0,1.0,1.0,1409660.4489999996,0.9602654568057623,0.9117424452616022,-56012.21399999899,-140313.43732111272,1517475.877999999,0.0,0.9999999999999996,1.0532200530039395,-126998.77554982918,-88234.46196225542,-3902.986845391594,-442.7835494530244,-8676.601513790616,-30242.467018039963,4339.68406255542,526.2589224058198,-365.41764585979746,0.0,0.0,0.0,0.0,0.0,0.0,-124413.18424017189,68400.9702401729,0.0,-56012.21399999899,3.0
2960,"Racine, WI Metro Area-Bus",2014,0,31,14.17923987847599,13.962217762594143,0.699004468607409,12.572285117308851,1.5176734391762705,10.295544505066536,6.56,0.2224237427864798,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.400117549083691,0.024068318929164757,14.155171559546824,0.0,1438683.7390000008,1404470.3962729084,1158013.852,1.011748951,288451.33000000013,3.5616000000000003,29599.440000000002,0.9948826542955923,0.9384638850466951,1.0005432516904997,0.9673184086087068,0.9933583534910099,-1.2400000000000002,-0.000596511750095674,0.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.9365304314594353,1.0301477652819289,1.0017942807313631,0.988505376759178,1.0226907121997446,0.9922515727887105,0.9996465284714833,0.9997731754330413,1.0,1.0,1.0,1.0,1.0,1.0,1353648.2350000006,1.0628194990406796,0.9689314282943198,85035.50400000019,-45034.0322760751,1517475.877999999,0.0,1.0000000000000036,1.0968984987857142,-38795.7707688226,-85915.46943114702,40809.4692630773,2428.824945104195,-15559.676461928626,30715.242520077274,-10488.644818588067,-478.47611069941644,-307.04067471823095,0.0,0.0,0.0,0.0,0.0,0.0,-42055.917253365,127091.42125336519,0.0,85035.50400000019,3.0
2961,"Racine, WI Metro Area-Bus",2015,0,31,14.09897507125376,13.968240473269148,0.727627587250065,12.573937127435205,1.2652560327428346,10.341901825610359,7.83,0.22967989637184769,3.3,0.0,0.0,0.73,0.0,0.0,0.0,1.4001175490836897,0.02858140665241636,14.070393664601347,3.552713678800501e-15,1327720.7630000007,1290309.7832904262,1165009.2849999992,1.070163495,288928.25,2.5440000000000005,31003.93999999998,1.0004313577382484,1.0409484058087362,1.000131400943499,0.8336813441431528,1.0045026584578416,1.2700000000000005,0.0072561535853678805,-0.9000000000000004,0.0,0.0,0.73,0.0,0.0,0.0,1.0055142461702975,0.981622251206812,1.000433938853361,0.9446764322600704,0.9850035286242984,1.007998613585523,1.004309757598644,1.0002917072039703,1.0,1.0,0.9873820708105965,1.0,1.0,1.0,1438683.7390000008,0.9228718772639162,0.9187162554045751,-110962.97600000002,-114160.61298248218,1517475.877999999,0.0,0.9999999999999987,1.0045232870413507,-119076.1897370982,7933.256298050041,-26439.768348186444,624.300772050719,-79593.11729090179,-21575.17951060085,11507.475300036442,6200.378176200725,419.6744109012487,0.0,0.0,-18153.209544648307,0.0,0.0,0.0,-116941.60159446695,5978.625594466925,0.0,-110962.97600000002,3.0
2962,"Racine, WI Metro Area-Bus",2016,0,31,14.016714238455576,13.970203365099678,0.7267347230232273,12.578768595046284,1.180960030016863,10.279635412559527,7.1,0.2284666685913907,3.1,0.0,0.0,1.31,0.0,0.0,0.0,1.4001175490836901,-0.04328581543811762,14.060000053893692,-1.7763568394002505e-15,1222872.8219999997,1276968.2487787663,1167298.3199999996,1.0683159450000002,290327.57999999984,2.2574999999999994,29132.25,1.0001405253463589,0.9987729104249439,1.0003842446134503,0.9333763281545208,0.9939792105842045,-0.7300000000000004,-0.001213227780456988,-0.19999999999999973,0.0,0.0,0.5800000000000001,0.0,0.0,0.0,1.0017938457405182,1.0005787726612352,1.0012696272736537,0.981173175304943,1.0205029411382942,0.995431130763722,0.9992812159701834,1.0000648164706514,1.0,1.0,0.9899617333308326,1.0,1.0,1.0,1327720.7630000007,0.921031632612948,0.9896602082039263,-104847.94100000104,-13341.534511659993,1517475.877999999,0.0,1.0000000000000004,0.9306544579612256,-13201.184126178163,2381.72623530515,768.4484793787179,1685.7104925010358,-24996.76604898838,27222.180651880088,-6066.182548438221,-954.34448050034,86.05817386820985,0.0,0.0,-13328.015081184425,0.0,0.0,0.0,-13728.356252744114,-91119.58474725693,0.0,-104847.94100000104,3.0
2963,"Racine, WI Metro Area-Bus",2017,0,31,13.97668732095942,13.962893610978327,0.7042473866867348,12.584979586983591,1.240748222488552,10.365889864834005,6.16,0.2257966319755554,3.7,0.0,0.0,2.03,0.0,0.0,0.0,1.4001175490836908,-0.05801036351367954,14.034697684473098,0.0,1174891.628,1245063.2394144838,1158796.7589999994,1.022324084,292136.42000000016,2.4582,31756.67999999998,0.9994767610799702,0.9690570222887592,1.000493767882792,1.0506267705527979,1.0083908085075755,-0.9399999999999995,-0.002670036615835286,0.6000000000000001,0.0,0.0,0.7199999999999998,0.0,0.0,0.0,0.9933479765887108,1.014679226782227,1.0016324384839257,1.0135717763530732,0.9722771045735256,0.9941206689608768,0.9984188035157383,0.9998055757923724,1.0,1.0,0.9875538389847582,1.0,1.0,1.0,1222872.8219999997,0.960763545368907,0.9750150331499667,-47981.19399999967,-31905.00936428248,1517475.877999999,0.0,1.0000000000000007,0.9853833279581197,-30073.609890534022,-8134.578640973327,17950.827479960037,1996.2646555796111,16596.55644843544,-33901.57536418368,-7189.674139284769,-1933.602206845575,-237.75607944668704,0.0,0.0,-15220.072043775077,0.0,0.0,0.0,-30553.43691947662,-17427.75708052305,0.0,-47981.19399999967,3.0
2964,"Racine, WI Metro Area-Bus",2018,0,31,13.927379341525977,13.94787481525125,0.6831553440054275,12.587890890727783,1.3137236682850553,10.41333519823743,5.31,0.2278724224320679,4.1,0.0,0.0,2.87,0.0,0.0,0.0,1.40011754908369,-0.09018420414277928,14.017563545668756,-1.7763568394002505e-15,1118365.1030000006,1223911.8587260696,1141523.0519999992,0.9801158320000001,292988.16,2.72,33299.750000000015,0.9989243779874346,0.9700502364935442,1.000231331622278,1.058815676278091,1.0045770632354858,-0.8500000000000005,0.0020757904565124885,0.39999999999999947,0.0,0.0,0.8400000000000003,0.0,0.0,0.0,0.986380528758293,1.013762172597746,1.0007648480628022,1.0165899581724467,0.9846542736972831,0.9946820840672359,1.0012310137019484,0.9998703796611328,1.0,1.0,0.985494591577881,1.0,1.0,1.0,1174891.628,0.9518878816966092,0.9830118021166852,-56526.52499999944,-21151.38068841421,1517475.877999999,0.0,0.9999999999999991,0.9683382309192414,-19468.130161032797,-16001.402739668363,16169.0613681827,898.6135856783143,19491.40296567779,-18029.565358641492,-6247.974907812346,1446.3076923725175,-152.2898509536069,0.0,0.0,-17042.28291586831,0.0,0.0,0.0,-19959.291467913936,-36567.233532085505,0.0,-56526.52499999944,3.0
2965,"Raleigh-Cary, NC Metro Area-Bus",2002,0,24,14.911767462224462,14.43071058938337,0.6187621228677248,13.967411782720609,1.0515206811342592,10.62702791117839,4.43,0.16464005368594667,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.4500853363747543,0.1214036784837047,14.790363783740755,-1.7763568394002505e-15,2992941.1620000023,2650777.1165290126,1850025.6260000002,0.856628341,1164044.251899999,1.862,41233.39063000003,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2992941.1620000023,2992941.1620000023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2992941.1620000023,2992941.1620000023,2.0
2966,"Raleigh-Cary, NC Metro Area-Bus",2003,0,24,14.986292352292406,14.470917818175904,0.5249839063825573,14.03292437566101,1.1301432549474573,10.602302842222159,4.51,0.16329561303596585,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.4500853363747557,0.0557496915067755,14.93054266078563,0.0,3224511.559000001,3049665.080496597,1925925.7109999985,0.6904316429999999,1242857.312499999,2.0961,40226.36812999999,1.0027862265370435,0.8484422154825162,1.004690388882316,1.0747703542343923,0.997673378750589,0.08000000000000007,-0.0013444406499808215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0373938211060783,1.062655913390663,1.0173535252751458,1.0178851696704518,1.0080916376294045,1.0005019712516936,0.9992035090901225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2992941.1620000023,1.0773721849063194,1.1504796316070125,231570.39699999848,398887.96396758454,2992941.1620000023,0.0,1.0000000000000013,0.9364548338075658,428246.6245413448,111917.50639284606,187525.46222962244,51938.08010179121,53529.260496049326,24217.795329032724,1502.37042133444,-2383.8504293313395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450376.6834792243,-218806.2864792258,0.0,231570.39699999848,2.0
2967,"Raleigh-Cary, NC Metro Area-Bus",2004,0,24,15.054022922655056,14.457826770931375,0.4680167510849349,14.093797193705653,1.241413087299781,10.568112758787633,4.59,0.15920748138307933,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.4500853363747566,0.04821917206852666,15.005803750586528,-1.7763568394002505e-15,3450475.593999998,3288044.0966375777,1900877.6239999994,0.5968241509999999,1320863.7500000007,2.4605,38874.237500000025,0.9990953547377563,0.8914878063783725,1.0043378569152859,1.0984563964481626,0.9967752210115741,0.08000000000000007,-0.0040881316528865175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9881182360236965,1.0376064609444384,1.0161146549148437,1.0254054778229473,1.0112065018498666,1.0005019712516936,0.9975800240314872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3224511.559000001,1.0700769809211272,1.0781656378156004,225964.03499999736,238379.01614098065,2992941.1620000023,0.0,1.0000000000000009,0.9924977638826926,246782.59704099438,-38312.88528290036,121262.46800842379,51961.89104220953,81920.25690201184,36135.49475084975,1618.6121033717131,-7803.240482971888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252046.00265301098,-26081.96765301362,0.0,225964.03499999736,2.0
2968,"Raleigh-Cary, NC Metro Area-Bus",2005,0,24,15.110856213433694,14.525179107984952,0.46617725425109635,14.154997474439776,1.378010141532193,10.53895291759949,4.68,0.15580695538695885,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.4500853363747566,-0.012560975267303376,15.123417188701,1.7763568394002505e-15,3652257.179000003,3698422.4370009224,2033316.2040000013,0.593889498,1404225.919999999,2.9669999999999996,37757.01,1.0046585381136945,0.996069591890516,1.0043423557110256,1.1100335219838278,0.9972407711903059,0.08999999999999986,-0.0034005259961204792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0634270394231529,1.0011927649226668,1.0162020415131587,1.0312778630450021,1.0095498910005314,1.000564735372564,0.9979866432319697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3450475.593999998,1.0584793543680995,1.1248092569023043,201781.58500000462,410378.34036334464,2992941.1620000023,0.0,1.0,0.9410301050108908,414750.54272038036,218853.45152926468,4115.606255041243,55904.74881412902,107923.50306925432,32951.665822693765,1948.605620100449,-6947.03839010317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430651.2948466767,-228869.70984667208,0.0,201781.58500000462,2.0
2969,"Raleigh-Cary, NC Metro Area-Bus",2006,0,24,15.184079043415744,14.541303865700904,0.4776229458900797,14.223666429386366,1.4439734727065685,10.484822896791732,4.68,0.15297189113659404,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4500853363747606,0.004551277290850808,15.179527766124895,1.7763568394002505e-15,3929720.213999997,3911875.6017715004,2066368.7169999983,0.612237468,1504040.5799999991,3.2375,35767.499999999985,1.0011101245358887,1.0245522310121513,1.0048512163333543,1.0478685382540303,0.9948638141539314,0.0,-0.0028350642503648105,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,1.01483179249423,0.9926102566878215,1.0181971714274654,1.0149839702353125,1.0178001149699987,1.0,0.9983211561819233,0.9999351877302513,1.0,1.0,1.0,1.0,1.0,1.0,3652257.179000003,1.0759702894405603,1.0577146522352565,277463.0349999941,213453.16477057803,2992941.1620000023,0.0,1.000000000000004,1.0172595058982654,207008.65761865108,54169.52061449008,-26989.243062871017,66460.74998345406,54725.31286184246,65010.597686203066,0.0,-6131.569386990413,-236.71107747715158,0.0,0.0,0.0,0.0,0.0,0.0,210788.75295970417,66674.28204028992,0.0,277463.0349999941,2.0
2970,"Raleigh-Cary, NC Metro Area-Bus",2007,0,24,15.243565471421205,14.712819511985145,0.4407886506088308,14.268874213822441,1.4761122129390096,10.523967261384765,5.01,0.14801492656074983,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.4500853363747597,-0.12166892026260086,15.365234391683808,3.552713678800501e-15,4170578.159999997,4710168.213045117,2452992.1039999984,0.5539322449999999,1573595.329999999,3.3758999999999997,37195.4,1.0117950665131756,0.922879971328417,1.0031783495950577,1.022257154192868,1.003733431167923,0.33000000000000007,-0.004956964575844214,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.1695325483916088,1.0241569933678965,1.011943054978049,1.0072726728691832,0.9873220410182966,1.0020722560492765,0.9970664720558002,0.9997407761236977,1.0,1.0,1.0,1.0,1.0,1.0,3929720.213999997,1.061291372638164,1.204069017663064,240857.946,798292.611273617,2992941.1620000023,0.0,0.9999999999999991,0.881420738722912,782434.0750761662,666215.4823454377,94930.22514728655,46932.8645641526,28579.5695838386,-49820.831682662785,8143.386485425722,-11527.944060655673,-1018.6773066565187,0.0,0.0,0.0,0.0,0.0,0.0,801934.1437616649,-561076.1977616649,0.0,240857.946,2.0
2971,"Raleigh-Cary, NC Metro Area-Bus",2008,0,24,15.3814903357703,14.740905478655955,0.4400337929787789,14.29859363952942,1.5812441780633186,10.509170890122784,4.52,0.15692519330490867,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.4500853363747588,-0.04854593316345132,15.430036268933751,0.0,4787362.190999998,5025502.816802461,2522863.3950000023,0.55275969,1621063.5800000012,3.8610000000000007,36649.08,1.0019089452329604,0.9982874839699043,1.0020828150323302,1.071222203977966,0.9985940310441411,-0.4900000000000002,0.008910266744158846,-0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,1.0259758237047236,1.0004892921104653,1.0078353414574561,1.0239873892003986,1.004834489706744,0.9969309167933695,1.0052948069659056,1.0001296371424775,1.0,1.0,1.0,1.0,1.0,1.0,4170578.159999997,1.1478893350844195,1.0669476310599701,616784.0310000009,315334.60375734325,2992941.1620000023,0.0,0.9999999999999991,1.0758628460288955,273079.8534153674,108334.20303093054,2040.6309897670262,32677.903958609055,100041.28151460201,20162.617185691524,-12799.851392795767,22082.40629342159,540.6618351414278,0.0,0.0,0.0,0.0,0.0,0.0,279210.32796244894,337573.70303755195,0.0,616784.0310000009,2.0
2972,"Raleigh-Cary, NC Metro Area-Bus",2009,0,24,15.433590224646437,14.83463300276815,0.40713952748528875,14.311725968449856,1.3247380554207848,10.482808764164062,4.22,0.22237565282583038,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450085336374755,-0.09422991585402563,15.527820140500463,0.0,5043395.009999999,5541744.828069422,2770761.2000000016,0.502513733,1642492.3299999996,2.7612,35695.53000000003,1.0063583288182607,0.9252460469664963,1.0009184350049736,0.8377820919747523,0.9974915122958464,-0.2999999999999998,0.06545045952092171,0.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.089347493176857,1.0215453813405146,1.003454716998024,0.9438059486338242,1.0086296935570969,0.9981198498024187,1.0395526303726945,0.9997731754330413,1.0,1.0,1.0,1.0,1.0,1.0,4787362.190999998,1.0534809794590705,1.1027244496890816,256032.81900000107,516242.0112669617,2992941.1620000023,0.0,0.9999999999999962,0.9553438196755778,498981.4439140229,427738.81069551536,103145.54402025667,16538.98153694468,-269021.27686954197,41313.4686551618,-9000.959969301672,189352.7672008359,-1085.8913558478412,0.0,0.0,0.0,0.0,0.0,0.0,491779.14653279056,-235746.3275327895,0.0,256032.81900000107,2.0
2973,"Raleigh-Cary, NC Metro Area-Bus",2010,0,24,15.499197184090399,14.804614268163764,0.4289897784316136,14.332374764733482,1.4371062896694937,10.464518053578606,4.61,0.21470122646547948,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4500853363747574,-0.021705173217683282,15.52090235730808,-1.7763568394002505e-15,5385372.277000001,5503540.528810932,2688822.4269999987,0.535705337,1676760.4199999985,3.2085,35048.55000000001,0.9979764423832538,1.0536677219263964,1.0014427886845476,1.0848229835241026,0.9982551708233023,0.39000000000000057,-0.0076744263603509,-0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.9729632993084814,0.98594009910741,1.0054374392598784,1.0256594589313295,1.0059796194348887,1.0024494909810973,0.9954619337891025,1.0000324077101959,1.0,1.0,1.0,1.0,1.0,1.0,5043395.009999999,1.0678069566872974,0.9931060883451396,341977.26700000186,-38204.29925849009,2992941.1620000023,0.0,1.0000000000000024,1.075219409523872,-30644.93638171607,-136356.76135446865,-70909.63400278302,27423.154030448735,129410.787133567,30157.582819616542,12353.75059110591,-22887.260483089918,163.44488388731955,0.0,0.0,0.0,0.0,0.0,0.0,-34768.71963950387,376745.9866395057,0.0,341977.26700000186,2.0
2974,"Raleigh-Cary, NC Metro Area-Bus",2011,0,24,15.608129465103076,14.812961159469486,0.42007170054242976,14.353537885867327,1.6001145849732161,10.425937748395278,4.94,0.20479246992074712,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4500853363747606,0.022969454452074017,15.585160010651004,1.7763568394002505e-15,6005157.843999995,5868794.710183285,2711359.670999999,0.5220706850000001,1712624.0799999996,3.9536,33722.07999999999,1.000563803362555,0.979211444333736,1.001476595573395,1.1134281413111142,0.9963132267548495,0.33000000000000007,-0.009908756544732361,0.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.0076503309590972,1.0057959381353994,1.005573252938323,1.0374374129647295,1.012654556036613,1.0020722560492765,0.9941445973862717,0.9997731754330413,1.0,1.0,1.0,1.0,1.0,1.0,5385372.277000001,1.11508685660358,1.06636712848034,619785.5669999942,365254.1813723529,2992941.1620000023,0.0,1.000000000000003,1.0456875667504308,350595.9204748416,41199.880256996745,31213.284553586782,30014.041866753498,201614.40590285446,68149.49525731822,11159.870278619328,-31533.52290664573,-1221.5347346417036,0.0,0.0,0.0,0.0,0.0,0.0,357411.69382212014,262373.8731778741,0.0,619785.5669999942,2.0
2975,"Raleigh-Cary, NC Metro Area-Bus",2012,0,24,15.675806184156635,14.82284687316397,0.4087823054537062,14.379180687367302,1.5985387315650998,10.447277338765781,4.62,0.21456045827194484,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.4500853363747577,0.07096927138730291,15.604836912769331,0.0,6425635.077000001,5985418.059204006,2738296.331000001,0.504984058,1757108.5000000014,3.9458,34449.45000000001,1.0006673691767676,0.97312507585218,1.0017865143565214,0.999015162149689,1.0020467789934568,-0.3200000000000003,0.009767988351197715,-0.39999999999999947,0.0,0.0,0.0,0.0,0.0,0.0,1.0090671127693247,1.0073427240077977,1.0067569425766063,0.9996447538411204,0.9930685467260351,0.9979946322171356,1.00580597346344,1.0001296371424775,1.0,1.0,1.0,1.0,1.0,1.0,6005157.843999995,1.0700193473548947,1.019871771765736,420477.2330000065,116623.34902072046,2992941.1620000023,0.0,0.9999999999999971,1.0491704632583023,118964.11501792555,54449.44336914276,44094.21667175328,40576.5067153649,-2133.309257546743,-41624.470998469995,-12042.55007137315,34865.78708603204,778.4915030224441,0.0,0.0,0.0,0.0,0.0,0.0,119333.12609318692,301144.1069068196,0.0,420477.2330000065,2.0
2976,"Raleigh-Cary, NC Metro Area-Bus",2013,0,24,15.650118697816465,14.816478536564233,0.4256816673697452,14.402990370236385,1.5711959201772325,10.428747301295617,4.53,0.19353767437197444,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.450085336374757,0.06894430936712406,15.58117438844934,-1.7763568394002505e-15,6262678.569999996,5845450.459288372,2720913.3410000014,0.530633447,1799446.7500000005,3.8124000000000002,33816.960000000014,0.9995703702092972,1.0413407373327535,1.001655844194934,0.9828951211203394,0.998226328557259,-0.08999999999999986,-0.021022783899970393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942021968019225,0.9891084080808321,1.00627239961106,0.9938539531448324,1.0060580969678121,0.9994355833734699,0.987617746823721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6425635.077000001,0.9746396262708267,0.9766152341355003,-162956.5070000058,-139967.5999156339,2992941.1620000023,0.0,0.9999999999999993,0.99797708683223,-150691.52121797198,-37254.56759910986,-69985.39508017493,40304.150957788785,-39492.2542574506,38927.12037624091,-3626.7352734735764,-79563.84034179267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150261.97180636134,-12694.535193644464,0.0,-162956.5070000058,2.0
2977,"Raleigh-Cary, NC Metro Area-Bus",2014,0,24,15.601808489777978,14.857926656530186,0.433598086578944,14.429741595621561,1.529225190308926,10.402747753890463,4.55,0.19417419107821585,7.3,0.0,0.44000000000000006,0.0,0.0,0.0,0.0,1.4500853363747581,0.0020697665090707307,15.599738723268908,0.0,5967319.097999997,5954980.911699314,2836059.946000002,0.542798672,1848233.829999999,3.6145999999999994,32949.04,1.0027974339424626,1.018597040502387,1.001857338281671,0.9732873988983041,0.9975069347588924,0.019999999999999574,0.0006365167062414023,1.0999999999999996,0.0,0.44000000000000006,0.0,0.0,0.0,0.0,1.0385698632730005,0.9948830377797477,1.0070500422538842,0.9905814517788932,1.008510499135232,1.000125469197169,1.0003773148764696,0.9996435844952514,1.0,0.9798722818351797,1.0,1.0,1.0,1.0,6262678.569999996,0.9528381556392095,1.018737726574502,-295359.4719999982,109530.45241094194,2992941.1620000023,0.0,1.000000000000001,0.9353125356139561,122833.32560364547,241550.65616765007,-32045.88964027345,44152.14854099486,-58985.340104836956,53298.52055422127,785.7732523057012,2363.0017910085885,-2232.1157436049807,0.0,-126053.42921381965,0.0,0.0,0.0,0.0,117348.35866865248,-412707.8306686507,0.0,-295359.4719999982,2.0
