,CBSA,MNAME,Mode,Year,UPT_ADJUSTED,VRM_ADJUSTED,FARE_ADJUSTED,min_year,max_year,FARE_per_UPT,PROBLEM_FLAG,NOTE,PROBLEM_FLAG2,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link,walkscore,transit,bike,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_GT_8_GROUPS,CLUSTER_APTA,CLUSTER_NOTE,TOTAL_EMPLOYMENT,JTW_DA_PCT,JTW_CARPOOLED_PCT,JTW_TRANSIT_PCT,JTW_WALK_PCT,JTW_BICYCLE_PCT,JTW_OTHER_PCT,JTW_HOME_PCT,NOTE_JTW,AVG_FARE_2018,WEIGHTED_POP_DENSITY,_merge,CLUSTER_APTA_EXTENDED
1416,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2009,1806929.966,745450.536,798389.584,2002,2018,0.44184866,,,,298382,112189,167397,3204,23151,17898,26585,28304,293160,15.6,7.5,77,21,67.5,11.5,117719,4495,32305,50459,22021,8439,3.82,55676,69841,33.3,46.1,20.6,11077.67,165822.25,176899.92,6.26,93.74,2.32,5465.6,46779,11.08,1.17,2014,https://www.denverpost.com/2014/08/27/boulder-fort-collins-see-launch-of-uber/,0,0,6685009.835,27086.67,20940.66,31104.45,65140.92,81713.97,2.7144,0,0,0,2018,,0,"https://www.fcgov.com/transportationplanning/bikeshare
https://www.fcgov.com/bicycling/electric-assist-bicycles",0,0,0,3,3,F,31,,155327,74,9.6,1,2.6,5.2,0.9,6.8,,0.516962932,2660.198619,both,31
1417,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2010,1923568.672,845843.2965,908697.01,2002,2018,0.472401648,,,,300637,115780,165786,3457,26671,20152,30961,35581,292677,,0,0,21.2,66.8,12,117812,4892,32048,52211,19646,9015,4.15,54154,70974,31.6,46.9,21.5,12975.5,157025.17,170000.67,7.64,92.36,2.81,5465.6,45524,12.53,1.15,2014,https://www.denverpost.com/2014/08/27/boulder-fort-collins-see-launch-of-uber/,0,0,7428848.133,30671.65,23174.8,35605.15,62277.1,81620.1,3.2315,0,0,0,2018,,0,"https://www.fcgov.com/transportationplanning/bikeshare
https://www.fcgov.com/bicycling/electric-assist-bicycles",0,0,0,3,3,F,31,,148049,79.6,8.9,0.7,2.3,2.8,0.7,5.1,,0.543261895,2711.455347,both,31
1418,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2011,2050048.855,934671.3235,1007945.369,2002,2018,0.49166895,,,,305525,120448,164940,2763,26306,21214,29332,41498,298383,,0,0,20.8,67.1,12.1,121911,5939,34570,51521,21328,8553,4.87,55219,68766,31.4,47.4,21.2,12238.33,158703.75,170942.08,7.17,92.83,3.46,5465.6,44269,13.31,1.12,2014,https://www.denverpost.com/2014/08/27/boulder-fort-collins-see-launch-of-uber/,0,0,8068354.533,29462.72,23759.68,32851.84,61845.28,77017.92,3.8752,0,0,0,2018,,0,"https://www.fcgov.com/transportationplanning/bikeshare
https://www.fcgov.com/bicycling/electric-assist-bicycles",0,0,0,3,3,F,31,,153506,74.9,9,0.9,2.7,3.7,1.8,7,,0.550669224,2633.170397,both,31
1419,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2012,2159250.85,978741.256,1054922.881,2002,2018,0.488559669,,,,310487,126426,165450,4201,24918,17997,30194,30861,302392,,0,0,20.6,66.7,12.7,124031,5586,33939,52051,23227,9228,4.5,55890,74062,32.2,45.1,22.7,11595.5,161287,172882.5,6.71,93.29,3.56,5465.6,45710,13.53,1.09,2014,https://www.denverpost.com/2014/08/27/boulder-fort-collins-see-launch-of-uber/,0,0,8200730.278,27160.62,19616.73,32911.46,60920.1,80727.58,3.8804,0,0,0,2018,,0,"https://www.fcgov.com/transportationplanning/bikeshare
https://www.fcgov.com/bicycling/electric-assist-bicycles",0,0,0,3,3,F,31,,157283,73.9,7.4,1.6,3.3,4.8,1.1,7.9,,0.532530039,2676.331542,both,31
1420,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2013,2182682.576,983337.874,996091.683,2002,2018,0.45636122,,,,315988,127142,167536,3426,27727,20902,31260,43529,307412,14.3,8.2,77.5,20.6,66,13.4,123877,5167,34667,53435,22533,8075,4.17,59052,78307,30.2,44.5,25.3,10119.42,164046.33,174165.75,5.82,94.18,3.48,5465.6,46208,13.59,1.08,2014,https://www.denverpost.com/2014/08/27/boulder-fort-collins-see-launch-of-uber/,0,0,7672871.177,29945.16,22574.16,33760.8,63776.16,84571.56,3.7584,0,0,0,2018,,0,"https://www.fcgov.com/transportationplanning/bikeshare
https://www.fcgov.com/bicycling/electric-assist-bicycles",0,0,0,3,3,F,31,,159189,74.4,8.6,0.6,2.9,4.2,1.6,7.7,,0.492870117,2721.568283,both,31
1421,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2014,2479979.966,1233369.751,1436559.086,2002,2018,0.579262375,,,,324122,132718,173057,2885,26435,22330,30031,29318,315189,13.2,7.6,79.2,20.5,65.6,13.9,125165,5385,36912,50153,22882,9833,4.3,56575,76841,30.7,45.4,23.9,7538.5,169411.67,176950.17,4.27,95.73,3.4,5465.6,47030,12.98,1.06,2014,https://www.denverpost.com/2014/08/27/boulder-fort-collins-see-launch-of-uber/,1,0,10806035.32,28021.1,23669.8,31832.86,59969.5,81451.46,3.604,0,0,0,2018,,0,"https://www.fcgov.com/transportationplanning/bikeshare
https://www.fcgov.com/bicycling/electric-assist-bicycles",0,0,0,3,3,F,31,,163266,76.4,9.5,1.2,1.9,3.8,0.6,6.6,,0.614018118,2754.344319,both,31
1422,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2015,3100190.721,1422018.337,2131447.775,2002,2018,0.6875215,,,,333577,131243,182866,3590,30163,25766,32199,40567,323927,12.7,7.1,80.2,20.3,65.6,14.1,129210,4619,34521,55722,24746,9602,3.57,64919,83773,25.7,46.1,28.2,5971.42,174548.58,180520,3.31,96.69,2.47,5465.6,47960,12.96,1.06,2014,https://www.denverpost.com/2014/08/27/boulder-fort-collins-see-launch-of-uber/,1,1,15955012.34,31972.78,27311.96,34130.94,68814.14,88799.38,2.6182,0,0,0,2018,,0,"https://www.fcgov.com/transportationplanning/bikeshare
https://www.fcgov.com/bicycling/electric-assist-bicycles",0,0,0,3,3,F,31,,170510,75.9,8.2,2,3.2,4.1,0.9,5.7,,0.72877279,2850.610546,both,31
1423,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2016,3876903.202,1531046.39,2448973.705,2002,2018,0.631682964,,,,339993,138285,180047,4122,29353,23659,32160,40756,331145,11.4,7.4,81.3,20,65.2,14.8,131407,5421,34181,56482,23974,11349,4.13,66469,83934,25,45.7,29.3,5231.67,182079.25,187310.92,2.8,97.2,2.21,5465.6,48652,13.09,1.05,2014,https://www.denverpost.com/2014/08/27/boulder-fort-collins-see-launch-of-uber/,1,2,18065455.12,30820.65,24841.95,33768,69792.45,88130.7,2.3205,20,0,0,2018,,0,"https://www.fcgov.com/transportationplanning/bikeshare
https://www.fcgov.com/bicycling/electric-assist-bicycles",0,0,0,3,3,F,31,,175334,74.5,9.5,1.7,2.5,3.2,1.1,7.7,,0.663267112,2905.367423,both,31
1424,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2017,4126053.015,1537160.006,2292452.969,2002,2018,0.555604342,,,,343976,135893,181767,4662,31970,26148,35383,42521,333649,11.4,7.1,81.5,19.9,65,15.1,134709,6648,35479,54332,24900,13350,4.94,69102,89304,25.5,41.6,32.9,4747,190336.92,195083.92,2.44,97.56,2.5,5465.6,48045,12.78,1.02,2014,https://www.denverpost.com/2014/08/27/boulder-fort-collins-see-launch-of-uber/,1,3,16522128.63,32609.4,26670.96,36090.66,70484.04,91090.08,2.55,20,0,0,2018,,0,"https://www.fcgov.com/transportationplanning/bikeshare
https://www.fcgov.com/bicycling/electric-assist-bicycles",0,0,0,3,3,F,31,,176202,74.6,8,1.4,2,2.9,1.9,9.2,,0.566716429,2902.5379,both,31
1425,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2018,4188842.094,1577053.442,2372955.567,2002,2018,0.566494395,,,,348567.25,135859.5,182352.25,5200,33730.25,27488,37790.5,43892,337331.5,11.08,6.95,81.93,19.75,64.75,15.5,137734.75,7768.75,36367.5,52909.5,25401.5,15287.5,5.64,71464.25,93371.75,25.7,38.43,35.88,5300.36,196735.55,202035.91,2.62,97.38,2.89,,47762.75,12.91,1,2014,https://www.denverpost.com/2014/08/27/boulder-fort-collins-see-launch-of-uber/,1,4,16771298.76,33730.25,27488,37790.5,71464.25,93371.75,2.89,0,0,0,2018,,1,"https://www.fcgov.com/transportationplanning/bikeshare
https://www.fcgov.com/bicycling/electric-assist-bicycles",89,49,100,3,3,F,31,,178059,74.325,7.2,1.1,1.45,2.45,2.55,10.825,,0.566494395,2934.38933,both,31
1426,23060,"Fort Wayne, IN Metro Area",Bus,2002,1393485,1295926,742455,2002,2018,0.532804444,,,,363240.4844,238906.7344,105304.2969,914.703125,24399.03125,22363.39063,29678.07813,27904.75,374070.58,12.49,7.45,80.12,30.22,60.16,9.62,152901.84,9890.31,49104.3,59608.5,23893.27,10405.47,6.47,41069.46875,54740.40625,45.92,44.77,9.31,10312.5,198856.58,209169.08,4.93,95.07,1.36,,37759,13.19,1.4,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,0,0,2078874,34158.64375,31308.74688,41549.30938,57497.25625,76636.56875,1.904,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,167881.8281,85.2875,9.5125,0.4,1.2,0.3,0.7,2.6,,0.745926221,2099.535333,both,32
1427,23060,"Fort Wayne, IN Metro Area",Bus,2003,1510532,1300499,775854,2002,2018,0.513629635,,,,374103.0625,251692.0625,103159.8125,1149.1875,24721.875,23204.4375,28835.6875,27394,380449.69,12.03,7.59,80.43,29.41,60.48,10.12,154473.63,9591.75,49893.81,60907,24031.94,10049.13,6.21,42369.125,55584.375,43.61,46.34,10.06,11158.25,200573.17,211731.42,5.27,94.73,1.55,,38506,13.12,1.37,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,0,0,2125839.96,33868.96875,31790.07938,39504.89188,58045.70125,76150.59375,2.1235,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,174538.6875,85.525,9.275,0.4,1.2,0.3,0.7,2.6,,0.7036726,2099.655131,both,32
1428,23060,"Fort Wayne, IN Metro Area",Bus,2004,1603464,1375015,832331,2002,2018,0.51908306,,,,385150.75,264703.75,100946.75,1391.25,25030.5,24042.25,27950.25,26810,386920.25,11.58,7.75,80.7,28.58,60.8,10.63,156070.5,9301,50724.75,62159,24233.25,9652.5,5.96,43650.5,56388.5,41.28,47.95,10.78,11094.42,198186.08,209280.5,5.3,94.7,1.83,,39253,13.05,1.33,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,0,0,2214000.46,33290.565,31976.1925,37173.8325,58055.165,74996.705,2.4339,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,181265.25,86.05,8.75,0.4,1.2,0.3,0.7,2.6,,0.69038047,2099.833391,both,32
1429,23060,"Fort Wayne, IN Metro Area",Bus,2005,1713381,1435356,917858,2002,2018,0.535699882,,,,395458,276810,99008,1603,25396,24893,27237,26519,393025,11.1,7.8,81.1,27.8,61.1,11.1,157567,8979,51390,63597,24184,9417,5.7,45005,57352,39,49.4,11.6,11062.75,200383.75,211446.5,5.24,94.76,2.25,5920,40000,13.01,1.29,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,0,0,2368073.64,32760.84,32111.97,35135.73,58056.45,73984.08,2.9025,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,187713,86,8.8,0.4,1.2,0.3,0.7,2.6,,0.691052848,2098.824762,both,32
1430,23060,"Fort Wayne, IN Metro Area",Bus,2006,1886851,1477923,957766,2002,2018,0.507600229,,,,408727,292538,95972,1936,25534,25692,25835,25056,400593,10.7,8.3,81,26.8,61.5,11.7,159465,8782,52718,64291,25137,8537,5.51,46067,57678,36.5,51.5,12,10672.75,204534.25,215207,4.96,95.04,2.54,5920,40747,13.12,1.25,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,0,0,2394415,31917.5,32115,32293.75,57583.75,72097.5,3.175,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,195276,85.6,7.7,0.5,2,0.4,1.1,2.7,,0.634500286,2101.16003,both,32
1431,23060,"Fort Wayne, IN Metro Area",Bus,2007,1934676,1576710,987758,2002,2018,0.510554739,,,,410149,293779,97325,1784,26582,26698,27188,28281,402308,10,7,82.9,26.7,61.5,11.8,159757,8085,51395,67961,22081,10235,5.06,48299,60554,34.9,51,14.1,10007.33,203106.17,213113.5,4.69,95.31,2.82,5920,41494,13.23,1.21,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,0,0,2390374.36,32164.22,32304.58,32897.48,58441.79,73270.34,3.4122,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,198378,85.1,8.9,0.6,0.9,0.3,0.9,3.3,,0.617771234,2098.226076,both,32
1432,23060,"Fort Wayne, IN Metro Area",Bus,2008,2023503,1526320,1219143,2002,2018,0.602491323,,,,410247,285581,103868,1324,27018,27037,28123,31773,398656,10.6,9,80.4,26.4,61.3,12.3,160814,9301,52636,65624,24416,8837,5.78,48605,61945,34.8,50.9,14.3,12784.17,201129.42,213913.58,5.98,94.02,3.23,5920,42241,13.19,1.17,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,0,0,2852794.62,31611.06,31633.29,32903.91,56867.85,72475.65,3.7791,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,197439,84.2,9.4,0.4,1.4,0.2,1,3.3,,0.704914848,2097.766919,both,32
1433,23060,"Fort Wayne, IN Metro Area",Bus,2009,1791787,1409922,1138601,2002,2018,0.635455554,,,,415969,290753,100300,2458,24572,24872,24838,26927,409454,13.5,9,77.5,26.2,61.6,12.2,160046,11956,49693,62781,26797,8819,7.47,47069,57555,38.6,47.5,13.9,22435.33,187834.67,210270,10.67,89.33,2.33,5920,42988,13.37,1.17,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,0,0,2664326.34,28749.24,29100.24,29060.46,55070.73,67339.35,2.7261,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,188924,85.2,7.9,0.6,1.7,0.3,0.9,3.4,,0.743482998,2111.969085,both,32
1434,23060,"Fort Wayne, IN Metro Area",Bus,2010,1888036,1456810,1115442,2002,2018,0.590794879,,,,415013,293164,99497,3622,26939,26718,27631,24360,408524,,0,0,26.7,60.9,12.4,160275,9947,55224,64537,22542,8025,6.21,47004,61933,36,49.8,14.2,22233.5,185450.75,207684.25,10.71,89.29,2.78,5920,43735,13.32,1.15,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,0,0,2565516.6,30979.85,30725.7,31775.65,54054.6,71222.95,3.197,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,183322,87.9,5.8,0.5,1,0.2,0.5,4.1,,0.679414111,2077.424494,both,32
1435,23060,"Fort Wayne, IN Metro Area",Bus,2011,1964377,1414261,1230604,2002,2018,0.626460196,,,,418148,300083,93268,1485,26131,26116,26500,31540,410489,,0,0,26.5,60.9,12.6,160481,11962,54274,62316,22679,9250,7.45,47485,60683,35.3,50.6,14.1,19109.33,188387.83,207497.17,9.21,90.79,3.53,5920,44482,13.04,1.12,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,0,0,2756552.96,29266.72,29249.92,29680,53183.2,67964.96,3.9536,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,187708,86.7,7.2,0.6,0.9,0.3,0.5,3.8,,0.701635419,2138.760929,both,32
1436,23060,"Fort Wayne, IN Metro Area",Bus,2012,2061235,1439873,1482067,2002,2018,0.719018938,,,,421406,291357,103823,2227,27043,27180,27854,47775,414634,,0,0,26.2,60.9,12.9,162645,11325,56650,63015,22029,9626,6.96,49301,62039,34.5,50.2,15.3,16882.83,187531.92,204414.75,8.26,91.74,3.61,5920,43580,12.98,1.09,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,0,0,3230906.06,29476.87,29626.2,30360.86,53738.09,67622.51,3.9349,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,195415,83.6,8.1,0.3,1.8,0.5,1.2,4.4,,0.783730642,2110.519255,both,32
1437,23060,"Fort Wayne, IN Metro Area",Bus,2013,1978903,1487760,1688416,2002,2018,0.853208065,,,,424122,298162,100010,2744,25841,25736,27278,20583,416163,16,10.4,73.6,26,60.8,13.2,166620,9798,57421,63436,26547,9418,5.88,46005,61453,36.4,47.8,15.8,15118.08,189423.17,204541.25,7.39,92.61,3.52,5920,43001,13.34,1.08,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,0,0,3646978.56,27908.28,27794.88,29460.24,49685.4,66369.24,3.8016,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,195610,85.4,7.6,1,1.1,0.2,0.9,3.7,,0.92146471,2087.93432,both,32
1438,23060,"Fort Wayne, IN Metro Area",Bus,2014,1997030,1482769,1658945,2002,2018,0.830706099,,,,427183,300325,101388,2580,26035,25705,27851,25736,418858,14.6,9.4,76,25.8,60.5,13.7,163139,12803,52471,64322,23827,9716,7.85,49405,64858,36,48.7,15.3,11567.42,194551.83,206119.25,5.61,94.39,3.36,5920,42795,14.01,1.06,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,0,0,3516963.4,27597.1,27247.3,29522.06,52369.3,68749.48,3.5616,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,201294,83.8,9,0.8,1.3,0.3,0.8,4.1,,0.880548464,2103.345975,both,32
1439,23060,"Fort Wayne, IN Metro Area",Bus,2015,1902307,1457953,1569722,2002,2018,0.825167547,,,,429820,300330,104034,2115,27656,27444,29657,15663,422895,13.7,9.3,76.9,25.7,60.3,14,165857,10469,55644,64673,24660,10411,6.31,50856,69038,33,48.9,18.1,9450.33,199630.83,209081.17,4.52,95.48,2.4,5920,43211,13.97,1.06,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,1,0,3327810.64,29315.36,29090.64,31436.42,53907.36,73180.28,2.544,0,0,0,2016,,0,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,203411,84.6,8.7,0.6,1.5,0.2,0.4,3.9,,0.874677599,2108.740559,both,32
1440,23060,"Fort Wayne, IN Metro Area",Bus,2016,1797322,1437682,1501735,2002,2018,0.835540321,,,,431802,291327,112012,2776,28604,28183,30095,21932,424468,14.5,9.5,76,25.7,60,14.3,167408,8270,60115,62917,24960,11146,4.94,51519,66824,32.8,48.4,18.8,8873.67,203275,212148.67,4.18,95.82,2.15,5920,43792,13.95,1.05,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,1,1,3153643.5,30034.2,29592.15,31599.75,54094.95,70165.2,2.2575,6,0,0,2016,,1,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,204019,84.1,9.1,0.7,0.9,0.2,0.6,4.4,,0.877317337,2162.321607,both,32
1441,23060,"Fort Wayne, IN Metro Area",Bus,2017,1696829,1435808,1521133,2002,2018,0.896456272,,,,434617,306509,99527,3164,28989,30234,28472,17464,427553,12.3,9.8,77.9,25.6,59.8,14.6,168359,8332,55130,67560,25245,12092,4.95,52908,67732,31,50.3,18.7,6908.92,205197.75,212106.67,3.26,96.74,2.41,5920,43768,13.91,1.02,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,1,2,3103111.32,29568.78,30838.68,29041.44,53966.16,69086.64,2.4582,6,0,0,2016,,1,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",0,0,0,7,3,D,32,,207885,84.9,8.4,0.5,1.2,0.3,0.7,3.9,,0.914385398,2174.244441,both,32
1442,23060,"Fort Wayne, IN Metro Area",Bus,2018,1693128,1436015,1496838.5,2002,2018,0.884066946,,,,437223.75,315644.75,92157.75,3620.25,29514.75,31957,27364.25,15680.25,430260,10.85,10.08,79.1,25.53,59.58,14.9,169460,7828.75,52509,70603.25,25533.75,12985.25,4.62,54115.5,67859.5,29.6,51.6,18.8,6753.55,210658.91,217412.45,3.11,96.89,2.72,,43895.25,14.02,1,2015,http://wane.com/2015/05/07/uber-taxi-service-now-available-in-fort-wayne/,1,3,2993677,29514.75,31957,27364.25,54115.5,67859.5,2.72,0,0,0,2016,,1,"https://www.wane.com/news/local-news/bike-share-program-leaving-fort-wayne/
https://www.wfft.com/content/news/New-e-scooter-and-bike-share-pilot-program-begins-in-Fort-Wayne--559602511.html",75,47,83,7,3,D,32,,210936.5,85.375,7.975,0.375,1.275,0.375,0.825,3.65,,0.884066946,2201.592016,both,32
1443,23420,"Fresno, CA Metro Area",Bus,2002,9130677,4037057,8191705,2002,2018,0.897162938,,,,776678,452983.4688,112768.9375,2611.515625,21866.625,25679.71875,26466.96875,23413.76563,809684.55,20.8,13.26,65.94,34.42,56.71,8.86,264677.53,34803.16,77094.77,104422.58,29313.38,19043.66,13.15,37008.54688,48625.40625,49.96,40.35,9.69,45928.42,355193.17,401121.58,11.48,88.52,1.5,,375382,13.19,1.4,2014,https://newsroom.uber.com/sf/49685/,0,0,21727367.2,30613.275,35951.60625,37053.75625,51811.96563,68075.56875,2.1,0,0,0,,,0,,0,0,0,1,1,H,22,,305831.3906,72.1,19.7,1.2,1.7,0.6,0.7,4,,1.256028113,4233.475175,both,22
1444,23420,"Fresno, CA Metro Area",Bus,2003,10991315,3919545,7920865,2002,2018,0.72064762,,,,804364,481799.125,115607.25,3450.9375,21365.5,24864.125,25633.125,24132.9375,824972.81,20.78,13.08,66.14,33.41,57.55,9.04,267826.88,32157.38,80067.94,105001.69,32057.5,18542.38,12.01,38599.8125,50939.375,47.78,41.29,10.94,47087.83,356645.08,403732.92,11.68,88.32,1.82,,375718,13.18,1.37,2014,https://newsroom.uber.com/sf/49685/,0,0,20535831.46,29270.735,34063.85125,35117.38125,52881.74313,69786.94375,2.4934,0,0,0,,,0,,0,0,0,1,1,H,22,,318566.4375,73.4,18.4,1.2,1.7,0.6,0.7,4,,0.98728724,4233.51945,both,22
1445,23420,"Fresno, CA Metro Area",Bus,2004,10877955,4008067,7780093,2002,2018,0.715216509,,,,832444,511182.5,118540,4323.25,20825,24001.5,24708.5,24992.25,840397.75,20.78,12.9,66.33,32.38,58.4,9.23,270974.5,29507.5,82947.25,105634.25,34824,18061.5,10.89,40132.75,53191.5,45.6,42.25,12.15,42083.75,362203.67,404287.42,10.43,89.57,2.1,,376054,13.05,1.33,2014,https://newsroom.uber.com/sf/49685/,0,0,19503739.78,27697.25,31921.995,32862.305,53376.5575,70744.695,2.793,0,0,0,,,0,,0,0,0,1,1,H,22,,331368.25,74.8,17,1.2,1.7,0.6,0.7,4,,0.951237957,4233.831671,both,22
1446,23420,"Fresno, CA Metro Area",Bus,2005,11113040,4026865,8097510,2002,2018,0.728649406,,,,858948,538295,121095,5064,20442,23327,24147,25291,855276,20.7,12.7,66.6,31.4,59.2,9.4,274129,26874,86202,106053,37501,17499,9.8,41899,55691,43.4,43.1,13.5,36574,370588.83,407162.83,9,91,2.48,36076.8,376390,12.86,1.29,2014,https://newsroom.uber.com/sf/49685/,0,0,19779412.62,26370.18,30091.83,31149.63,54049.71,71841.39,3.1992,0,0,0,,,0,,0,0,0,1,1,H,22,,343903,76,15.8,1.2,1.7,0.6,0.7,4,,0.939957734,4232.726819,both,22
