CLUSTER_APTA_FAV_UNFAV,RAIL_FLAG,Year,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_EMP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_NEW_YORK_BUS,YEARS_SINCE_TNC_BUS_HI_FAV,YEARS_SINCE_TNC_BUS_MID_FAV,YEARS_SINCE_TNC_BUS_LOW_FAV,YEARS_SINCE_TNC_BUS_HI_UNFAV,YEARS_SINCE_TNC_BUS_MID_UNFAV,YEARS_SINCE_TNC_BUS_LOW_UNFAV,YEARS_SINCE_TNC_NEW_YORK_RAIL,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag_BUS,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_EMP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_NEW_YORK_BUS_FAC,YEARS_SINCE_TNC_BUS_HI_FAV_FAC,YEARS_SINCE_TNC_BUS_MID_FAV_FAC,YEARS_SINCE_TNC_BUS_LOW_FAV_FAC,YEARS_SINCE_TNC_BUS_HI_UNFAV_FAC,YEARS_SINCE_TNC_BUS_MID_UNFAV_FAC,YEARS_SINCE_TNC_BUS_LOW_UNFAV_FAC,YEARS_SINCE_TNC_NEW_YORK_RAIL_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_BUS_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
21,0,2013,405041521.91099995,454766425.63899976,441370138.28099996,-13396287.357999878,444289750.35986525,-4680728.573256442,12161282.110380413,1.0701376227572794,2820604.092827433,3.9175621343609306,28699.99572085808,8.836147577177524,0.4025262970477427,3.9471798521730297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07651692871826112,0.0,0.0,1339146.6199781334,-2863720.1355275996,1064077.3110241934,-2786571.076571795,-76348.59903978543,-957680.8372823361,-9831.248099354478,-453609.2602907348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12820.474623148055,0.0,0.0,-4731716.751186131,-4703749.033456517,-8692538.32454336,0.0,-13396287.357999878
21,0,2014,405041521.91099995,441370138.28099996,440016382.3870001,-1353755.89399976,445529980.93451494,1240230.5746496972,12304247.07335276,1.0475673240952805,2849214.092748931,3.699282268907441,28788.014494654875,8.91064262845849,0.40208308279997973,3.94824808443687,0.0,0.0,0.1785201907173563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21648190991951433,0.0,0.0,3869091.144061896,1585282.1537444915,1325171.5594568984,-3706089.63452267,-430264.85693467816,357315.80585739564,-8210.361628489134,-53504.372532019945,0.0,0.0,-1848448.7881357707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25672.613874937644,0.0,0.0,1116015.2632419914,1148815.044567925,-2502570.9385676845,0.0,-1353755.89399976
21,0,2015,405041521.91099995,440016382.3870001,432615321.35500026,-7401061.031999983,420093660.29973555,-25436320.634779267,12690900.456485363,1.0401968078608512,2878403.034063195,2.7666952016875745,30048.40047744489,8.645998937892134,0.4023951293012834,4.035497777996843,0.0,0.0,0.9754818173575249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3624792474295035,0.0,0.0,7183390.415918013,175194.89552013704,1226927.4659681644,-17880391.783015274,-4438549.138507898,-1295534.952284203,1946.3933114464867,-200848.35551905681,0.0,0.0,-10161977.463157063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38196.91505008536,0.0,0.0,-25351645.60671565,-25196816.932512887,17795755.900512904,0.0,-7401061.031999983
21,0,2016,405041521.91099995,432615321.35500026,413660314.56400007,-18955006.79100015,405759127.017142,-14334533.282593627,13189440.32724991,1.0579766590344197,2905065.9458095576,2.4388121524108244,30836.06648730629,8.614404398326554,0.399735691973152,4.470887769799584,0.0,0.0,1.9396734071442456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429615871264269,0.0,0.0,9569683.816842727,-1730386.328293267,1034330.4044297718,-7266785.482342531,-2485083.346665715,78086.32805797846,-26962.348338320055,-1096262.5386656837,0.0,0.0,-12950274.018733494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75887.34783625853,0.0,0.0,-14797766.165872268,-14871015.02227047,-4083991.768729684,0.0,-18955006.79100015
21,0,2017,405041521.91099995,413660314.56400007,390336771.3580001,-23323543.205999963,398585110.33890766,-7174016.678234292,13364772.517261086,1.0738427279770555,2936883.3092745827,2.654001309787794,30972.865503203142,8.159462074309193,0.3985607310502485,4.756348863968605,0.0,0.0,2.903864996930967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6644119015485348,0.0,0.0,2725270.993386496,-269740.17296965007,1174522.5572066416,4744029.446175188,-421643.5374066371,-1823135.217326363,-10501.641077516753,-679354.1187307646,0.0,0.0,-12378832.413689164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7551.703012755112,0.0,0.0,-6931832.401419018,-7106470.035564772,-16217073.170435194,0.0,-23323543.205999963
21,0,2018,405041521.91099995,390336771.3580001,378821828.711,-11514942.647000058,392323374.25786215,-6261736.081045463,13764088.578710034,1.0885003284445969,2962444.627229351,2.956239898001211,31368.99213659448,7.815531058591574,0.4001494977710758,5.079292182546057,0.0,0.0,3.9038649969309667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607957900195497,0.22903693313295478,0.0,4431006.395728569,317250.6560260097,1072707.1979701445,5820008.332187,-1111312.961493796,-1261072.8206552078,14098.061142810484,-724488.9897047782,0.0,0.0,-12270827.260644939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28474.414720803834,-2368674.165979353,0.0,-6052831.14070274,-6269951.452384458,-5244991.194615596,0.0,-11514942.647000056
21,1,2002,32101219.177999996,0.0,32101219.177999996,0.0,28349874.318126336,0.0,2008122.7079370255,1.33801605489198,2241523.925626127,1.9834448405303495,34371.85078897535,8.49464376816698,0.45247537443566954,3.7116195864378767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32101219.177999996,32101219.177999996
21,1,2003,32101219.177999996,32101219.177999996,32305189.992499985,203970.81449998857,30740037.551016033,2390163.232889699,2021900.4081005952,0.9217544976324326,2282661.0446123686,2.272749376162638,33918.816352426,8.390052180585128,0.4501860359514971,3.7116195864378767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61437.90956651833,2470021.108130797,176737.5017053745,557408.4756949156,103021.31094555053,-33086.860734138754,-1581.7114393626146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333957.733869654,3564734.828923541,-3360764.014423552,0.0,203970.81449998857
21,1,2004,32745993.177999996,32305189.992499985,38092347.57549997,5142383.582999979,35060038.89552227,3945718.718157256,2260777.5443241256,0.9659452129646389,2298098.0663486067,2.5814069445082413,33088.3798191495,8.268254504846464,0.44762875745873615,3.6917006301344193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2817969.873972697,397841.255244785,195386.6174691278,541308.6707256894,168625.2679624883,-30190.865775293285,-3011.8346921080965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4087928.984907387,4249451.729015338,892931.8539846407,644773.9999999995,5787157.582999978
21,1,2005,32745993.177999996,38092347.57549997,44074216.67839997,5981869.102900006,39639027.092152104,4578988.196629838,2482162.205811272,0.8929354433645879,2346214.3790364563,3.030520079216438,32475.297919680073,8.137663012490904,0.4424621789947583,3.6917006301344193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814267.280238524,542698.2709242277,254010.5549203189,846676.0808813623,163509.7498826716,-39547.432785237674,-4037.1432382015228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4577577.360823666,4715129.5097821215,1266739.5931178848,0.0,5981869.102900006
21,1,2006,32745993.177999996,44074216.67839997,47779914.76799998,3705698.0895999996,42410400.40821291,2771373.316060803,2610975.729676469,0.8822086676430965,2403501.42396367,3.322381966252818,31365.44934210658,8.076255929684786,0.4420023544254275,3.775881777800815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611613.8970042516,210227.50509809793,317243.71013321215,577151.4125114088,373515.38358896005,-1012.6770625013546,-140.72402758053298,-27183.728584698194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3061414.77866115,3107937.3468775842,597760.7427224155,0.0,3705698.0895999996
21,1,2007,34228249.666999996,47779914.76799998,48096946.157000035,-1165225.0999999326,43889799.2050437,-808136.1022301773,2502038.731897726,0.9661763462425258,2380181.5685381913,3.5029189445967677,31899.108499558137,7.74971793467753,0.43726957984581066,4.047556939929341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39783.038871852776,-946217.7817626204,118146.96971375035,398804.4692305281,-253422.59817363753,-185028.33346552856,-6376.858661970539,-78370.49024550202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-912681.5844931281,-897252.9848148039,-267972.115185129,1482256.4890000005,317031.38900006784
21,1,2008,34228249.666999996,48096946.157000035,57987730.417000026,9890784.259999983,52326608.230101846,8436809.025058145,3053956.681641378,0.9848205588074341,2387244.0132848187,3.9050816971486157,31566.426986413484,8.116719279210523,0.4352442979604439,3.994140127802288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6947237.201566658,-343192.17755663703,48379.25495300685,767558.6881997174,155208.86665684858,188494.87967668675,-1670.1269079327064,8708.36818648539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7770724.954774832,7814807.023235786,2075977.2367641972,0.0,9890784.259999983
21,1,2009,35579336.666999996,57987730.417000026,54156633.24400003,-5182184.17299999,52224867.87110176,-852079.0245902624,3180843.311863317,1.1795809886427617,2325102.2666467032,2.8366021810125166,30346.09310775334,8.299053211912712,0.4380797045381904,4.117784083621966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275867.149352761,-1452544.7701341603,-87945.24378734098,-2586656.586331576,526787.8348099148,179932.12630247016,5207.877690839488,-43401.01238861279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1182752.6244857043,-1263033.5504118688,-3919150.622588122,1351087.0,-3831097.17299999
21,1,2010,35579336.666999996,54156633.24400003,52140702.26199999,-2015930.9820000413,52766615.37386858,541747.5027668213,3002955.814523603,1.182115705770187,2320822.099691911,3.3063961827259303,29550.397287623782,8.208626170586388,0.4399075962689126,4.005877448474018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-584690.8400690579,-141044.5221581922,-20092.795275711844,1180880.561163229,357866.07171582954,-10884.466959111343,3496.1997074270366,46625.998389917404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832156.20651433,819653.64198904,-2835584.623989082,0.0,-2015930.9820000413
21,1,2011,35579336.666999996,52140702.26199999,55513129.01999998,3372426.7579999976,57378548.39823534,4611933.024366775,3289042.204155542,1.2247656643439129,2330797.048185207,4.018654131453406,28883.41589548787,8.794560577252149,0.43605193529679503,4.130383067051462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2738051.3483635937,-624802.4586299886,85779.78262605006,1508639.8671229854,309084.24763349304,291913.1277504914,-4570.734686817906,-55392.16301544054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4248703.017164367,4335405.047874341,-962978.2898743426,0.0,3372426.7579999976
21,1,2012,37230646.666999996,55513129.01999998,61146877.70900002,3982438.689000028,64099787.48481908,4984258.70043971,3720134.68992309,1.1625660104367308,2356557.6812891886,4.0442840652655105,28779.527658997788,8.55474024653852,0.4236231316479956,4.277136687385167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4413333.108132594,173712.36565407884,161633.25025354253,49491.14517361951,117390.36885931592,-86767.93994522469,-12828.885507533168,-44927.31498770571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4771036.097632686,4730876.478200557,-748437.7892005289,1651310.0000000002,5633748.689000028
21,1,2013,37230646.666999996,61146877.70900002,64564402.658000015,3417524.9489999963,70433864.8723821,6334077.3875630405,4844448.99325744,1.2787159601865379,2369236.205590683,3.885955287649519,29054.175192992847,8.452327029730773,0.421580856754671,4.330842602568001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259195770605657,0.0,0.0,7538626.961924243,-1102736.1177228226,101851.54813064057,-359275.50148892606,-181006.62611257195,-75954.50822473985,-3073.834885078118,-31095.815929388977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11822.417685073675,0.0,0.0,5899158.523376429,5653042.230341569,-2235517.2813415728,0.0,3417524.9489999963
21,1,2014,37230646.666999996,64564402.658000015,63356885.00299998,-1207517.6550000366,70707495.77540065,273630.90301854606,4889030.428156271,1.2909755304834158,2388497.1322987657,3.6880580731790706,29130.12754173436,8.414980194863078,0.41984869832046573,4.419149043906667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2465914898582064,0.259195770605657,0.0,0.0,1099429.7568149245,57116.54942016493,180619.08797166086,-494044.7197012316,-95241.28823849304,-26223.9487249592,-2491.126833102745,-33078.8182359472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255587.30917172084,0.0,0.0,0.0,430498.18330129574,413750.2341470372,-1621267.8891470737,0.0,-1207517.6550000366
21,1,2015,37230646.666999996,63356885.00299998,63321844.347999975,-35040.655000006314,66764620.663188554,-3942875.1122120963,5005864.075527323,1.294111636954168,2410424.2635150068,2.7472830392309557,30742.37758532866,8.406768800197161,0.4179609461897969,4.5401740724161455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2067786845030466,0.4987085965513832,0.0,0.0,844636.5911634716,-240441.4815021977,200689.52561725522,-2658145.483192399,-819058.9599587934,-35553.316878408834,-1394.6419917020123,-68762.61497329755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-917847.8561531585,5788.123868268789,0.0,0.0,-3690090.1140009617,-3643625.124866235,3608584.4698662288,0.0,-35040.655000006314
21,1,2016,37230646.666999996,63321844.347999975,62565659.463000044,-756184.8849999341,66342442.13130551,-422178.53188304836,5118508.468299586,1.2813242812326475,2430175.566321165,2.4274601014352966,31470.39505446288,7.953817107989318,0.41512271574357645,5.153217984649087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2067786845030466,0.6592903528521461,0.0,0.0,1965347.5733479196,387127.4211443543,184188.28535311617,-1034442.3510003277,-266339.85110053566,-148939.34097518906,-4702.943764254227,-226439.67141917502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1039689.7730881964,4644.097034928818,0.0,0.0,-179246.5544673588,-196114.44142062258,-560070.4435793115,0.0,-756184.8849999341
21,1,2017,37230646.666999996,62565659.463000044,61630676.898999974,-934982.5640000536,65571217.039476216,-771225.0918293012,5096205.50573888,1.3625161213195862,2453443.774915135,2.652965863312465,31276.05826264885,7.6839299631692874,0.41345283263740557,5.465495870192911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2067786845030466,0.6991031582073058,0.0,0.0,386515.31833035604,-431704.6697970045,198151.74154212742,755785.2036339651,31556.171613607992,-245693.5094730978,-3512.9967825145573,-148230.50034047256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1027273.873020953,4918.882796263393,0.0,0.0,-479488.2314977222,-469199.8073914336,-465782.75660861994,0.0,-934982.5640000536
21,1,2018,37298199.6518,61630676.898999974,59307505.412800014,-2390724.4709999734,64379038.41391218,-1259731.6103640266,5098386.168339642,1.4029621669961994,2472472.076415685,2.957373188044767,31407.436068406605,7.374916216223191,0.415718740594581,5.850424268689982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.206404175345456,0.7439213128470921,0.0,0.3103526950647701,-283728.03427529696,-306025.90791284665,163941.7321910819,953271.2033680556,-95736.69508640477,-210669.57494933403,3758.506316121658,-165645.1564840345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1011922.2701133643,854.3937150149288,0.0,-304585.7724680491,-1256487.5756990558,-1272500.8988415394,-1118223.5721584337,67552.98479999996,-2323171.486199973
22,0,2002,307445523.29499996,0.0,307445523.29499996,0.0,293343745.31493104,0.0,10931318.236310976,0.8833080012064441,2115263.8116064467,1.9063966710931133,35982.913279439344,6.636388292610129,0.24113236763458895,3.440509122796854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10681222366829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307445523.29499996,307445523.29499996
22,0,2003,365315624.183,307445523.29499996,365357178.393,41554.21000003931,357716781.9745441,7954645.796383378,10698468.826913105,0.802610680263205,2055291.0166006398,2.138298544243343,35539.700733434656,6.561338934744137,0.25750084815149415,3.5730308809853573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989196690790802,0.0,0.0,474403.4295459403,-622014.2746982158,2352640.741809061,4571416.494117803,1757809.0432027448,257574.4564511029,-6439.273112522097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8785390.617315914,8724447.088082671,-8682892.878082631,57870100.88800002,57911655.098000064
22,0,2004,374242811.87100005,365357178.393,395223004.04099995,5529109.909999806,398016059.8937406,16677469.25814065,10428592.721259339,0.7647591755017323,2088764.0039648365,2.4696769025565186,34231.574089760245,6.600802693199845,0.2513480119837167,3.575302281941794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08774768401248398,0.0,0.0,-345074.27429943404,3310156.225157383,3256704.5336308246,6837121.607578994,3091884.2118487153,255197.70443921688,-43929.34692865805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16362060.661427038,16622341.720485158,-11093231.810485352,8927187.688000001,14456297.597999806
22,0,2005,397162785.871,395223004.04099995,432036042.23400027,13893064.193000272,438056984.9982348,15694832.37812312,10268063.055592632,0.8052556321316366,2153807.312097564,2.9464157521627947,33145.33399071979,6.711901538335581,0.2497493984909595,3.571324520680044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08268382932198037,0.0,0.0,1466970.5181682897,-2709036.2280979585,3487609.381910702,9583748.698343277,3052004.9719240027,272973.6027488438,-26081.029173858933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15128189.915823301,15270343.591652364,-1377279.3986520914,22919974.000000007,36813038.19300028
22,0,2006,412910049.87100005,432036042.23400027,464533025.78300005,16749719.548999969,475274192.0614958,20777576.8139429,10183038.819541844,0.7744624354046754,2217062.7562845913,3.223920977795977,31490.611919814244,6.890416670163089,0.2432190546047608,3.6740496088209826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07953049340954386,0.0,0.0,651602.7881339976,3950687.5442374684,4328864.8062525345,5560850.261453041,5131079.655907556,472624.3252935648,-7779.113677008053,-449582.76971374074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19638347.497887414,20243439.953072555,-3493720.4040725883,15747264.000000026,32496983.548999995
22,0,2007,412910049.87100005,464533025.78300005,471879150.65700006,7346124.873999841,473763119.2844416,-1511072.7770540603,10290526.330127798,0.8195031432603387,2252231.3619583393,3.4045368727256076,31809.043038657295,6.852875940141737,0.24062953904040552,3.9284007492386395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07953049340954386,0.0,0.0,2939203.817849597,-6174493.79905182,1918688.0398655266,3616925.400442872,-1177389.4152672454,15099.863588971173,-23342.91351926294,-654829.4205669891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459861.5733416511,462355.5226175828,6883769.351382255,0.0,7346124.873999841
22,0,2008,412910049.87100005,471879150.65700006,507755709.028,35876558.37100007,491377658.7012461,17614539.416804474,10611242.721234975,0.8426919602604457,2268900.9340264066,3.823441482205914,31835.745953273523,7.024605241300773,0.24177420510722206,4.041672127093967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07953049340954386,0.0,0.0,9376456.535801772,-1522121.6263136491,1112223.9622937196,8133497.758179814,76399.21079697143,608389.6072271043,10152.914776584672,-238904.89344743523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17556093.469314877,17751267.65543619,18125290.715563882,0.0,35876558.37100007
22,0,2009,412910049.87100005,507755709.028,468949498.72999996,-38806210.29800012,455864751.30177224,-35512907.39947386,10225978.496322408,0.9567942083475302,2266215.4715064615,2.7579922873610903,30321.61891362136,7.017436678471303,0.24453493167995752,4.283988640601832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07953049340954386,0.0,0.0,-7962832.52661277,-11864204.94472096,-180778.32788027963,-23070354.16242896,6337836.315689376,43858.768211915194,38854.147330589425,-842501.3706363317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37500122.10104742,-36709454.36653407,-2096755.9314660588,0.0,-38806210.29800012
22,0,2010,415218572.137,468949498.72999996,466952925.05600005,-4305095.939999872,472970875.95524114,14763762.470651794,10300968.393969905,0.9688222441113318,2294252.151197891,3.2166144513389208,30004.897410337777,7.238104225996063,0.2466678769869887,4.264058877705074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07908832167835908,0.0,0.0,1264113.008977309,-329064.41735177353,1573923.1279560174,10128278.696845591,1036393.7512998736,1179843.750320556,29912.166104354357,11720.647730836903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14895120.731882764,15178608.227424989,-19483704.167424865,2308522.2660000017,-1996573.6739998711
22,0,2011,415218572.137,466952925.05600005,490553098.2769999,23600173.220999867,494258145.05872124,21287269.103480034,10396140.011773435,0.9453835442285102,2321711.3982329834,3.963426796934648,29490.2487492009,7.397722410887371,0.24010145802645444,4.452179314665269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07908832167835908,0.0,0.0,289133.75126998324,2087679.658248471,1289352.3871882367,14380022.471538575,2042532.5746633618,741721.7789135777,-64736.972559864305,-389205.15722589573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20376500.492036443,20612847.73673099,2987325.484268873,0.0,23600173.220999867
22,0,2012,415218572.137,490553098.2769999,506450093.33599985,15896995.058999943,496144560.01415586,1886414.9554346786,10456123.03281678,0.9582067920690012,2351519.5617248476,3.9610957467466195,29193.367401461215,7.386728903954346,0.23149902594325317,4.45880319741465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15356208741299263,0.0,0.0,1310907.5277772977,-2125183.6184048685,1545790.9382746515,41276.18122105701,1382911.8712415772,27128.156594857923,-94139.60768623346,-119063.03425006795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23768.85955141261,0.0,0.0,1993397.2743196846,1951122.136757551,13945872.92224239,0.0,15896995.058999943
22,0,2013,415218572.137,506450093.33599985,502059777.616,-4390315.719999896,495059271.96527064,-1085288.0488851652,10495971.072882228,0.9844183359741548,2397866.5133596878,3.812012034284789,29460.687496672384,7.285318745249217,0.23103600463687093,4.463234642598398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22671245140966473,0.0,0.0,3150927.827641598,-2774609.19256564,3327636.222256508,-2909104.117763349,-949881.6402948471,-741697.3047645778,-7119.276073680214,79567.44467147831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23857.306661550414,0.0,0.0,-800422.7302309616,-780707.4690545071,-3609608.2509453893,0.0,-4390315.719999896
22,0,2014,415218572.137,502059777.616,499299353.4739999,-2760424.1419999767,496482829.27337784,1423557.30810715,10669559.978518587,0.9693658114197214,2436653.553513195,3.5899721611157442,29532.58204179254,7.2963940431742405,0.22848412351757483,4.609905941832589,0.0,0.0,0.0,0.0,0.0,0.11615175382638522,0.0,0.0,0.0,0.0,0.34012201244553986,0.0,0.0,6205159.847294126,883113.8102723495,1995008.6474455758,-4354356.237081252,-356844.02191271493,-7735.515904228978,-20643.692082696296,-415255.9209167915,0.0,0.0,0.0,0.0,0.0,-2356959.3994853417,0.0,0.0,0.0,0.0,30588.087783969157,0.0,0.0,1602075.6054129936,1498586.7621802127,-4259010.9041801905,0.0,-2760424.1419999767
22,0,2015,415218572.137,499299353.4739999,481084188.41599995,-18215165.057999983,468782087.20917714,-27700742.064200748,11052743.449784072,0.9770480623028984,2476698.531057763,2.5792860547930827,30706.341337960668,7.107230373518094,0.22967303924093918,4.824426986586607,0.0,0.0,0.0,0.0,0.0,0.99082667256092,0.0,0.0,0.0,0.0,0.6400077447892166,0.0,0.0,12699465.348378835,-1607091.308913722,2026442.3320190618,-22470587.4963192,-4350532.229901909,-621320.9952015056,14188.025721004367,-613510.0928740363,0.0,0.0,0.0,0.0,0.0,-12596591.214289121,0.0,0.0,0.0,0.0,84502.24942044978,0.0,0.0,-27435035.38196015,-27535786.352086626,9320621.29408664,0.0,-18215165.057999983
22,0,2016,415218572.137,481084188.41599995,457697598.201,-23386590.215000074,454617544.6802902,-14164542.528886998,11294534.30109463,0.9955400403402552,2516226.605741133,2.2998333125871366,31532.669960124626,6.851107665109302,0.22642526757671289,5.395159640576633,0.0,0.0,0.0,0.0,0.0,1.8878713548110793,0.0,0.0,0.0,0.0,0.6518120987581977,0.0,0.0,9513161.981264053,-884768.263414979,1996159.0967209607,-7246172.309581673,-2899978.2053378816,-1275165.631945234,-40586.21898221066,-1603199.226776767,0.0,0.0,0.0,0.0,0.0,-12334324.68310818,0.0,0.0,0.0,0.0,3334.452920531069,0.0,0.0,-14771539.00824138,-14793140.637506774,-8593449.577493299,0.0,-23386590.215000074
