CLUSTER_APTA_FAV_UNFAV,RAIL_FLAG,Year,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_UNFAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_UNFAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_UNFAV,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX,BIKE_SHARE,scooter_flag_BUS,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_UNFAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_UNFAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_UNFAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX_FAC,BIKE_SHARE_FAC,scooter_flag_BUS_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
12,0,2010,751498421.9900001,766129082.3499999,741627100.9699998,-24501981.380000144,771107644.7781982,3211367.4286412,36072825.2111197,1.1220997744644798,5653596.51513842,3.311412758952545,33398.306815365635,7.70079650722621,5.008151063533545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19012611743302008,0.0,0.0,-10300280.98181754,-3949924.3467872916,14302.058778803825,13858076.542202543,4815620.61442181,1082386.0747068292,-771783.1410308894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-232819.60136045917,0.0,0.0,4515577.219113808,4446874.499771483,-28948855.879771627,0.0,-24501981.380000144
12,0,2011,751498421.9900001,741627100.9699998,738590801.9199996,-3036299.0500000566,770735707.4628627,-371937.31533540785,34671732.05385084,1.1506516897710224,5738807.850180697,4.036761234859513,32960.436400974555,7.961804021627896,4.8518409856654605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19012611743302008,0.0,0.0,-22235365.45933902,-3376111.7778059184,2875716.5375412293,18741943.318766978,2588385.817051785,2004656.016235603,434324.08204336633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033548.5344940291,452047.31457786553,-3488346.364577922,0.0,-3036299.0500000566
12,0,2012,751498421.9900001,738590801.9199996,736542882.0799997,-2047919.8400000632,757856912.9021842,-12878794.56067852,33968670.31476195,1.1856267906176021,5836190.181927512,4.071323959066055,32805.07546939529,7.748408602660092,5.023622087679162,0.0,0.0,0.0,0.0,0.06688880759974354,0.0,0.0,0.0,0.0,0.0,0.31471378822555535,0.0,0.0,-9557559.66475167,-4772088.89978679,3276778.7176669636,895040.1780842909,754208.1154226316,-1633825.286246312,-453907.7860446089,0.0,0.0,0.0,0.0,-811762.8297752468,0.0,0.0,0.0,0.0,0.0,-100826.91117862343,0.0,0.0,-12403944.366609363,-12416399.879398867,10368480.039398804,0.0,-2047919.840000064
12,0,2013,751498421.9900001,736542882.0799997,740660333.4499999,4117451.3700001836,757523199.4845376,-333713.417646721,34337191.50280587,1.1944609746348882,5936043.951404694,3.900756305425003,33110.95757585464,7.696214678458982,5.163175533491183,0.0,0.0,0.0,0.0,0.3720940640800453,0.0,0.0,0.0,0.0,0.0,0.31471378822555535,0.0,0.0,6542298.157208148,-475954.86363485205,3430821.4965911284,-4060393.2470591785,-1361691.0415374557,-302752.1470134993,-342438.90322264674,0.0,0.0,0.0,0.0,-3276103.4880609065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153785.96327074058,182054.01874374086,3935397.351256443,0.0,4117451.3700001836
12,0,2014,751498421.9900001,740660333.4499999,753957175.6700003,13296842.220000468,755239619.4424262,-2283580.0421112403,34643056.39350841,1.1725929467987963,6050912.813652085,3.696784847487519,33602.79483236207,7.764318344452816,5.1539085554534125,0.0,0.0,0.0,0.0,0.9315809831698033,0.0,0.0,0.0,0.0,0.0,0.6198056682495574,0.0,0.0,6080434.4580899365,1808128.4505666262,3825177.215678996,-5028831.612607118,-3027221.6480684793,742564.9987634933,-23001.587845725327,0.0,0.0,0.0,0.0,-5912115.0173911825,0.0,0.0,0.0,0.0,0.0,-391773.75943066634,0.0,0.0,-1926638.5022441181,-1988270.8436144297,15285113.063614897,0.0,13296842.220000468
12,0,2015,751498421.9900001,753957175.6700003,736715457.2200003,-17241718.450000033,724529633.7089707,-30709985.73345554,35461547.57334137,1.2066365709790297,6160084.792020287,2.7651856462220405,34780.1433284887,7.484715522192471,5.454005008208174,0.0,0.0,0.0,0.0,1.7045705651622058,0.0,0.0,0.0,0.0,0.0,0.8001053970383466,0.0,0.0,13185248.079559717,-4516640.192277871,3796815.347560264,-25981979.494879294,-6627218.303699841,-2255038.020737158,-741771.2200901582,0.0,0.0,0.0,0.0,-7503294.3948363075,0.0,0.0,0.0,0.0,0.0,-176794.33126656048,0.0,0.0,-30820672.530667208,-30860749.657710932,13619031.207710898,0.0,-17241718.450000033
12,0,2016,751498421.9900001,736715457.2200003,713555101.7200006,-23160355.49999973,707051351.51966,-17478282.18931073,36252368.33015054,1.2191267177959555,6264852.268805357,2.445130329008936,35543.85655013494,7.296151977476888,5.949095853470056,0.0,0.0,0.0,0.0,2.919307198781042,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10790848.433146963,-2011310.3308585954,3538466.0991904484,-10581374.134082934,-4331453.841889613,-1339738.560567168,-1248499.0147014535,0.0,0.0,0.0,0.0,-12493800.356034806,0.0,0.0,0.0,0.0,0.0,-220465.00972215147,0.0,0.0,-17897326.71551931,-17773763.328746095,-5386592.171253636,0.0,-23160355.49999973
12,0,2017,751498421.9900001,713555101.7200006,694620658.8400003,-18934442.88000033,713968803.0249864,6917451.505326323,36931230.62128523,1.180751006087802,6379186.524047956,2.671221440189004,36060.33674852465,7.050791249139586,6.179154573837271,0.0,0.0,0.0,0.0,4.528052420923488,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11194470.811169045,5175035.763265891,3583017.582495481,7316084.023146181,-2736949.971142166,-1965277.265028696,-543627.6888882698,0.0,0.0,0.0,0.0,-15914417.377632976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6108335.877384488,5881976.166792002,-24816419.04679233,0.0,-18934442.88000033
12,0,2018,751498421.9900001,694620658.8400003,688530871.3699998,-6089787.4700004235,682036831.4680521,-31931971.556934275,37793809.105293326,1.1438146220023795,6490149.433738419,2.963707742786501,36739.71484482238,6.832454358493017,6.475471325428152,0.0,0.0,0.0,0.0,7.327689655316771,0.0,0.0,0.0,0.0,0.0,1.0,0.7908736872875415,0.0,11290967.64715779,4997009.490795182,3140504.2361068726,8802204.612444274,-3415298.1110569453,-1676323.6977778696,-688149.5408688134,0.0,0.0,0.0,0.0,-26797019.541424662,0.0,0.0,0.0,0.0,0.0,0.0,-27081733.441406526,0.0,-31427838.346030694,-31827090.05340936,25737302.583408937,0.0,-6089787.4700004235
12,1,2002,143664094.32799992,0.0,143664094.32799992,0.0,124541848.8726514,0.0,14083134.619556712,0.8862596709732926,5446368.773672835,1.920703290703447,40051.61915054381,6.380009588414187,4.485445115999368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143664094.32799992,143664094.32799992
12,1,2003,143664094.32799992,143664094.32799992,137771387.915,-5892706.412999926,128736705.71273635,4194856.8400849365,13804969.493513176,1.051392543093034,5659299.412683002,2.187424342750347,38883.14361912017,6.458777877915974,4.485445115999368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2928152.4961292758,-3773881.236110899,1524704.9910061879,2021859.4989825212,1053019.0929408618,120925.60638365426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3874780.449331601,3848610.1787715526,-9741316.591771482,0.0,-5892706.412999926
12,1,2004,151359981.32799992,137771387.915,149719501.21499994,4252226.299999952,147137992.8447193,10677426.934931885,13162565.76187684,0.8291018685434729,5963969.472465587,2.5188043198271823,37164.36308417163,6.551139868078249,4.404833276922878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456755.4502355945,5196351.642220155,1526477.1130716891,2253443.55120669,1304949.6771893932,99762.17205900348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12837739.605982525,13573824.55410579,-9321598.254105836,7695887.0000000065,11948113.299999962
12,1,2005,159261649.32799992,149719501.21499994,164640144.6959999,7018975.480999935,160899916.8632319,5759783.757976664,12007824.100265985,0.8285000533054426,6142410.2693834705,2.994501275231636,36151.2971067972,6.575147267804013,4.394670600871073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-910606.4937683409,548944.2703200621,1679815.5500533285,3106875.3369290493,1235825.721108402,21779.44930749276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5682633.833949992,5688391.634363147,1330583.846636787,7901667.999999994,14920643.480999932
12,1,2006,159261649.32799992,164640144.6959999,173348489.13199997,8708344.436000083,178541798.10233748,17641881.239105575,13096082.295312777,0.9660379221739587,6434014.244468331,3.274462959381239,34264.041663291115,6.746792915333759,4.7793723284930065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18958938.86120848,-4903874.327753847,2106061.9467575615,1810579.6672225974,2145049.0130610988,244288.03667923092,-224238.97448330472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20136804.222691815,20564566.82833682,-11856222.39233674,0.0,8708344.436000083
12,1,2007,159261649.32799992,173348489.13199997,190804364.2690001,17455875.13700013,194454987.5819318,15913189.479594328,13314861.726891972,0.8491434796043821,6586284.065057354,3.430039225079499,35030.61008999735,6.395666350923828,4.813933327636398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9897692.116557324,5153508.421878358,1112531.0328847792,1012350.0479153106,-972447.0372435133,-612969.6989244404,-12101.954658848252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15578562.928408964,15530936.06417417,1924939.0728259597,0.0,17455875.13700013
12,1,2008,159261649.32799992,190804364.2690001,202599095.76100004,11794731.491999924,206832794.98686746,12377807.404935682,14319189.618384412,0.8439908414053948,6667624.837677708,3.8811890970594165,35131.13344843782,6.54377490590947,5.25745691088728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8848366.777446805,-216681.26133794352,697325.0083839619,2969704.1642828397,-178990.84011552864,340058.6048522768,-272041.08405234397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12187741.369460065,12394239.150256574,-599507.658256648,0.0,11794731.491999924
12,1,2009,170609990.32799992,202599095.76100004,207277092.08299989,-6670344.678000128,219538239.31454694,-2701390.6935743084,13409511.266418569,0.8856697917952113,6632713.097856404,2.824588688952909,32735.118966200782,6.667403929849193,5.254438848014375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4536624.859940318,-3458532.058220555,-56936.461813028895,-7967572.423233084,3503427.8922993084,184388.9115104265,-10658.822264541004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3269258.101781156,-3389849.8769431175,-3280494.801057011,11348341.000000006,4677996.321999877
12,1,2010,200109567.94799995,207277092.08299989,248697564.88000017,11920895.177000206,249974240.8591022,2230349.7938629165,12397628.25222032,1.1862697657745285,6177273.382457729,3.2779896266929196,32379.433885529426,7.4766332323830955,5.329422414070326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09157473801933293,0.0,0.0,864562.821630978,-4767953.079082488,-474203.1903889503,3781104.5969187105,1851676.8741393343,376258.7599827999,-200768.94926503132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44771.51964331708,0.0,0.0,1385906.3142920355,1424442.9488180052,10496452.2281822,29499577.620000016,41420472.79700022
12,1,2011,200109567.94799995,248697564.88000017,258105617.30000007,9408052.419999972,255764899.02217272,5790658.163070515,11549881.381909003,1.2205759378175223,6272926.036291235,4.013243870881092,31831.118686203336,7.636823445647311,5.156155279830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09157473801933293,0.0,0.0,-1470189.866487054,-1486400.4797991554,1068094.6395970706,6353976.282434763,981244.5026893279,388681.4248059087,147556.11193169997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5982962.615172561,6303478.234850109,3104574.185149865,0.0,9408052.419999972
12,1,2012,200109567.94799995,258105617.30000007,260193661.7700001,2088044.4700000137,260245179.48989108,4480280.4677184,11771200.40930186,1.229159637920025,6374659.304448098,4.035576677251609,31813.810049593267,7.56534150102207,5.35000942313863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006150753468818843,0.0,0.13003310399811432,0.0,0.0,4227441.427371212,-694570.748105277,1119164.2966078268,229782.21351216309,172767.94620014407,-196103.8500525829,-155295.8503504902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9954.394473425946,0.0,-16266.217676168524,0.0,0.0,4676964.823033403,4702307.608616722,-2614263.138616708,0.0,2088044.4700000137
12,1,2013,200109567.94799995,260193661.7700001,261915209.61999995,1721547.849999847,260734670.07040948,489490.5805183947,11952779.244767714,1.343221970864137,6469071.422740569,3.8763827087396003,32225.099141162944,7.46779577870762,5.49050795526532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43445751021656165,0.0,0.13003310399811432,0.0,0.0,7955722.080949692,-5502584.14273062,1075088.622318637,-1385737.684412307,-745530.9714642112,-273774.1149353862,-139402.4330312899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177167.21557726798,0.0,0.0,0.0,0.0,806614.141117248,471584.1025160268,1249963.7474838202,0.0,1721547.849999847
12,1,2014,200109567.94799995,261915209.61999995,275880657.75000006,13965448.130000124,281285222.53441936,20550552.46400986,13089115.006680103,1.2958525391654898,6582946.813716577,3.675829147200237,32214.870103777015,7.526697139081268,5.512495865356373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1384087772334663,0.0,0.2934135204532425,0.0,0.0,18280053.464174576,2830020.6470927172,1354668.283974757,-1766846.74364206,-302020.1926293287,101799.55357626072,20196.147786494934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-294137.1047281175,0.0,-94075.82175866261,0.0,0.0,20129658.233846646,20397168.10367009,-6431719.973669965,0.0,13965448.130000124
12,1,2015,200109567.94799995,275880657.75000006,285300793.71999997,9420135.969999887,285670769.17857033,4385546.644151017,14052341.973115416,1.34203626613266,6707634.701942397,2.6954702632928726,33432.415338114035,7.2992616497082325,5.784662036725812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8918768377470967,0.0,0.7243379633185031,0.0,0.0,17402270.113674965,-1329351.9858828993,1517686.039492891,-10004220.601857137,-2568738.0164852813,-674238.4272494048,-271995.30738958344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-380570.86102418526,0.0,-120584.92991471342,0.0,0.0,3570256.023364655,2972687.4122982686,6447448.5577016175,0.0,9420135.969999887
12,1,2016,200109567.94799995,285300793.71999997,297081802.76,11781009.040000005,291481410.3869865,5810641.208416188,14375922.158362823,1.4247039167637123,6839118.475764078,2.4060830480879676,34261.763852360935,7.047317859714435,6.358250810882911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2149429326296732,0.0,1.0,0.0,0.0,15416905.851887347,-2927958.058464931,1550143.7806420163,-3864867.8771546423,-1704162.6437096188,-796252.3933023355,-549561.4275577303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-642349.0194653816,0.0,-107645.99962288843,0.0,0.0,6374252.213251835,6014884.962037716,5766124.077962289,0.0,11781009.040000005
12,1,2017,200109567.94799995,297081802.76,301842405.49999994,4760602.739999988,300824712.0165532,9343301.629566701,14615499.393565347,1.413485150758709,6977032.530988932,2.6233036873458033,34560.337589549694,6.7581318674266635,6.593643183094919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.971521833449359,0.0,1.0,0.0,0.0,8756618.552621074,392635.3810028592,1657406.2231443836,2977162.8543846114,-1077867.6474113755,-724228.5195556064,-252165.29960336085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-885003.2624440222,0.0,0.0,0.0,0.0,10844558.282138562,10819928.362889204,-6059325.622889215,0.0,4760602.739999988
12,1,2018,200109567.94799995,301842405.49999994,298392409.5300001,-3449995.9699998945,299749539.86050874,-1075172.1560445763,14494485.482047068,1.4971339767110283,7100294.162337706,2.8812126582953947,35094.56758335452,6.492562598230852,6.913584655793201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07027735968954,0.0,1.0,0.0,0.9181005077965149,140096.97027497785,-3618858.5487285512,1452686.6034129336,3659865.279101925,-1448250.8697263268,-702740.1738639589,-335968.2292420686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1565502.303263697,0.0,0.0,0.0,1462782.2194334741,-955889.0526012923,-1032619.2419947553,-2417376.728005139,0.0,-3449995.9699998945
21,0,2002,371084911.62399995,0.0,371084911.62399995,0.0,366189438.16899973,0.0,15657392.830824673,0.9686410685659235,2706947.7016197913,1.9743859191907678,35648.95683835098,8.800233292731066,3.162261955058714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371084911.62399995,371084911.62399995
21,0,2003,377705247.62399995,371084911.62399995,390492553.8789999,12787306.25499993,383282987.3301203,9736443.05352479,15513483.747543717,0.9482456646267649,2726771.964064733,2.2541161330812485,34885.592418560045,8.60502536411326,3.178698424968908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489887.94218907505,1021842.2967118359,2425998.2136291564,5432251.551678423,1642749.197488982,-573523.1032219696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10439206.098475501,10434772.870862903,2352533.3841370256,6620335.999999998,19407642.25499993
21,0,2004,396353253.91199994,390492553.8789999,416568146.939,7427586.772000088,409888444.28161085,9282774.783278743,14655094.79433722,0.9517419029479988,2696550.5227904404,2.569002314310126,34211.82108682131,8.369430937958997,3.239004843440828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1106377.4069080187,-39842.90192533389,2801450.816961779,5746799.054483239,2654350.7198705855,-590747.8476896381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9465632.434792608,9440853.128710374,-2013266.3567102859,18648006.288000003,26075593.060000088
21,0,2005,396353253.91199994,416568146.939,423404880.88099986,6836733.941999981,424786965.57808876,14898521.29647787,14426117.387440166,0.9448155102713367,2750813.6770150457,3.0167540114535303,33347.62284636313,8.253353960404539,3.239004843440828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525374.0619819894,1072741.6513208025,2968880.9097431265,8026821.425880584,2631218.295813966,-526356.4595051147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14698679.885235354,14847963.686367683,-8011229.744367699,0.0,6836733.941999981
21,0,2006,396353253.91199994,423404880.88099986,449398538.2499998,25993657.36899989,440224639.3465604,15437673.76847157,14471542.299695069,0.9486888821211299,2812754.851308901,3.305291359388532,32051.93522773697,8.171059647231795,3.4317585799631027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3505898.0172540573,-797861.0951216954,3483546.8576187054,4765583.994682501,4271800.031945679,-459953.16225459456,-282625.9342393976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14486388.709885258,14727459.01247698,11266198.356522914,0.0,25993657.36899989
21,0,2007,405041521.91099995,449398538.2499998,453047402.5390001,-5039403.7099998575,451645336.2495937,2184565.1961053084,14196757.03506989,0.9847800389528598,2803674.916356975,3.498377589979286,32301.012415965928,7.965097567247548,3.5290219018898092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294084.4651332744,-2001501.9190273331,1323147.7529710538,3229756.6706873467,-1355059.312974745,-858443.0268620602,-181209.4112365004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450775.218691036,2397823.481061207,-7437227.191061063,8688267.999000002,3648864.2890001438
21,0,2008,405041521.91099995,453047402.5390001,480773695.1330004,27726292.594000276,465689804.574414,14044468.324820409,14172153.674177062,0.9614662249955377,2797085.508809119,3.8992042854469324,31891.189479940665,8.189953108806131,3.545554089106831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891651.1304129274,2467715.680019123,320323.785305747,6328410.539866095,1548323.4632121678,1050790.4294242668,14814.126717199171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13622029.154957527,14051255.956302611,13675036.637697669,0.0,27726292.594000276
21,0,2009,405041521.91099995,480773695.1330004,439930293.7249997,-40843401.4080006,440015528.8538256,-25674275.720588446,13885701.10433407,1.080510957032292,2761116.7112564137,2.853418469051723,30154.79613183179,8.389850639838047,3.694008395285377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2476600.6998229558,-12132451.163957544,-1249809.4677747674,-18253858.55059367,6467839.921553288,920067.4480746859,-236614.9773570391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26961427.48987799,-26580338.89977368,-14263062.508226922,0.0,-40843401.4080006
21,0,2010,405041521.91099995,439930293.7249997,431751220.7799999,-8179072.9449997395,442717027.19459325,2701498.340767699,13197206.507657535,1.0749457152861102,2763452.628154091,3.31477929400297,29435.996905591648,8.631019183588,3.7300617748401494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10702896.839212062,729078.751317667,840203.4695715518,8074138.180587798,2686357.4982185937,1190578.4300737344,-11474.334952592286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2805985.1556046885,2840709.943311382,-11019782.88831112,0.0,-8179072.9449997395
21,0,2011,405041521.91099995,431751220.7799999,445505249.501,13754028.72100007,450006534.746289,7289507.551695868,12682023.358700002,1.0651836564405008,2775657.43884119,4.051694660810691,28808.53120218337,9.045497129100337,3.785473552258939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266417698340841,0.0,0.0,-9415882.060550995,752539.0150971718,675396.3400824649,11108192.546766777,2460131.919373006,1736488.4276253819,-143610.9538596927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20486.796024957468,0.0,0.0,7152768.438509152,6915920.97092249,6838107.750077579,0.0,13754028.72100007
21,0,2012,405041521.91099995,445505249.501,454766425.63899976,9261176.137999821,448417354.0880175,-1589180.6582716783,12213064.716459962,1.0377063564599935,2798759.7978454703,4.080336505116376,28665.925215556814,9.110590050228314,3.7556525420325992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266417698340841,0.0,0.0,-6542236.632114843,2026135.4830968147,1129423.323913642,413981.1168543536,858872.7432886297,257270.56008492777,76833.46643480979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1779719.9384416644,-1788194.7560929416,11049370.894092768,0.0,9261176.137999821
21,0,2013,405041521.91099995,454766425.63899976,441370138.28099996,-13396287.357999878,444459656.3763736,-3957697.711643843,12161282.110380413,1.0701376227572794,2820604.092827433,3.9175621343609306,28699.99572085808,8.836147577177524,3.9471798521730297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07651692871826112,0.0,0.0,1375262.3502355064,-2778039.001456871,1180645.1381964635,-2400070.4029528615,-80070.66651190617,-1032378.4496570934,-266939.34023850056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31727.932752533718,0.0,0.0,-4033318.3051377977,-4006078.6670996645,-9390208.690900216,0.0,-13396287.357999878
21,0,2014,405041521.91099995,441370138.28099996,440016382.3870001,-1353755.89399976,441077821.26682854,-3381835.109545209,12304247.07335276,1.0475673240952805,2849214.092748931,3.699282268907441,28788.014494654875,8.91064262845849,3.94824808443687,0.0,0.0,0.4770759095112222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21648190991951433,0.0,0.0,3965522.4024243583,1535947.7355758622,1470250.293541351,-3192541.0625392366,-453983.82826831785,386261.9017937073,-31639.492848932798,0.0,0.0,-7041998.817704035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63534.22868877972,0.0,0.0,-3425715.096714022,-3474781.110256838,2121025.216257078,0.0,-1353755.89399976
