CBSA Code,Year,POP_CENSUSTRACT,WAC_TOTAL,WAC_RETAIL
38900,2002,719270.5999999997,391649,52743
38900,2003,726179.4000000003,389169,52000
38900,2004,733088.2000000002,386843,52233
38900,2005,739997.0,398610,53261
38900,2006,746905.7999999999,412042,53101
38900,2007,753814.5999999997,416126,55178
38900,2008,760723.4000000003,422773,54494
38900,2009,767632.2000000001,401200,49874
38900,2010,774541.0,416240,52049
38900,2011,781449.7999999999,425975,51808
38900,2012,788358.5999999999,425911,52633
38900,2013,795267.4000000003,431048,54375
38900,2014,802176.2000000001,447587,55678
38900,2015,809085.0,462995,57867
39100,2002,37558.200000000004,12307,986
39100,2003,38066.299999999996,11162,1135
39100,2004,38574.4,11719,1229
39100,2005,39082.5,11917,1178
39100,2006,39590.6,11833,1161
39100,2007,40098.700000000004,12650,1164
39100,2008,40606.799999999996,12621,1205
39100,2009,41114.9,12418,1161
39100,2010,41623.0,14207,1222
39100,2011,42131.1,14473,1270
39100,2012,42639.200000000004,12318,1022
39100,2013,43147.299999999996,12038,911
39100,2014,43655.4,12399,976
39100,2015,44163.5,12915,941
39150,2004,4932.0,7622,534
39150,2005,4869.0,8979,559
39150,2006,4806.0,9333,508
39150,2007,4743.0,9702,560
39150,2008,4680.0,9328,479
39150,2009,4617.0,8506,339
39150,2010,4554.0,7520,313
39150,2011,4491.0,9201,334
39150,2012,4428.0,6954,337
39150,2013,4365.0,8104,343
39150,2014,4302.0,8584,326
39150,2015,4239.0,8640,338
39300,2002,340043.5999999998,178418,14157
39300,2003,339985.9000000002,176518,14166
39300,2004,339928.19999999984,174457,14371
39300,2005,339870.5,173263,13741
39300,2006,339812.80000000016,173786,13492
39300,2007,339755.0999999998,188958,13997
39300,2008,339697.4000000002,185475,13328
39300,2009,339639.69999999984,176750,12835
39300,2010,339582.0,178153,12993
39300,2011,339524.30000000016,179920,13295
39300,2012,339466.5999999998,177705,12546
39300,2013,339408.9000000002,178344,12855
39300,2014,339351.19999999984,179509,13228
39300,2015,339293.5,182910,13200
39340,2002,110808.0,46618,7165
39340,2003,110957.0,47266,6850
39340,2004,111105.99999999999,47124,7046
39340,2005,111255.0,47554,7171
39340,2006,111404.00000000001,48084,6855
39340,2007,111553.0,49720,7524
39340,2008,111702.0,49974,7462
39340,2009,111850.99999999999,48287,6992
39340,2010,112000.0,46243,6809
39340,2011,112149.00000000001,47764,7489
39340,2012,112298.00000000001,52311,7004
39340,2013,112446.99999999999,52797,7252
39340,2014,112595.99999999999,48861,7389
39340,2015,112745.0,50626,7024
39380,2002,16323.0,5241,125
39380,2003,16206.0,5203,134
39380,2004,16088.999999999998,4808,97
39380,2005,15972.0,4924,128
39380,2006,15855.0,4971,128
39380,2007,15738.0,5421,161
39380,2008,15621.0,8094,137
39380,2009,15504.0,5497,176
39380,2010,15387.0,8076,252
39380,2011,15270.0,8650,582
39380,2012,15153.0,8728,597
39380,2013,15036.0,8492,600
39380,2014,14919.0,8813,633
39380,2015,14802.0,8772,614
39460,2002,4245.6,4126,245
39460,2003,4225.9,3546,350
39460,2004,4206.2,4406,296
39460,2005,4186.5,3281,271
39460,2006,4166.8,3212,198
39460,2007,4147.1,3312,250
39460,2008,4127.4,3646,170
39460,2009,4107.7,3592,197
39460,2010,4088.0,3591,189
39460,2011,4068.3,3436,272
39460,2012,4048.6,3590,368
39460,2013,4028.9,3612,354
39460,2014,4009.2,3892,435
39460,2015,3989.5,4277,408
39540,2002,34010.6,13127,985
39540,2003,33857.9,13494,932
39540,2004,33705.2,13746,913
39540,2005,33552.5,13191,776
39540,2006,33399.8,13471,866
39540,2007,33247.1,11996,661
39540,2008,33094.4,11944,514
39540,2009,32941.7,10760,545
39540,2010,32789.0,12023,666
39540,2011,32636.3,12533,626
39540,2012,32483.599999999995,10218,707
39540,2013,32330.900000000005,9855,794
39540,2014,32178.2,9741,636
39540,2015,32025.5,9916,758
39580,2002,46581.4,77443,4885
39580,2003,46978.1,78079,4463
39580,2004,47374.8,78255,4570
39580,2005,47771.5,77275,4485
39580,2006,48168.2,80573,4555
39580,2007,48564.9,80580,4677
39580,2008,48961.6,91024,4060
39580,2009,49358.3,156712,3894
39580,2010,49755.0,158093,3947
39580,2011,50151.7,162052,4015
39580,2012,50548.4,163744,4735
39580,2013,50945.1,151329,4622
39580,2014,51341.8,163525,4637
39580,2015,51738.5,158278,4564
39660,2002,5406.2,9949,1137
39660,2003,5402.3,10066,1078
39660,2004,5398.4,10026,1042
39660,2005,5394.5,10329,959
39660,2006,5390.6,10389,965
39660,2007,5386.7,11307,917
39660,2008,5382.8,11513,997
39660,2009,5378.9,10730,808
39660,2010,5375.0,11110,862
39660,2011,5371.1,11153,871
39660,2012,5367.2,11736,899
39660,2013,5363.3,11423,869
39660,2014,5359.4,11140,745
39660,2015,5355.5,10681,807
39740,2002,84855.4,44036,2266
39740,2003,85450.1,41639,1965
39740,2004,86044.8,43292,1991
39740,2005,86639.5,43778,2083
39740,2006,87234.2,43697,1767
39740,2007,87828.89999999998,42438,1771
39740,2008,88423.60000000002,43229,1688
39740,2009,89018.3,42095,1691
39740,2010,89613.0,41015,1588
39740,2011,90207.7,41761,1670
39740,2012,90802.39999999998,40696,1528
39740,2013,91397.10000000002,39779,1610
39740,2014,91991.8,39189,1461
39740,2015,92586.5,40216,1678
39820,2002,1579.4,5399,353
39820,2003,1579.6,5588,354
39820,2004,1579.8,5331,382
39820,2005,1580.0,5591,356
39820,2006,1580.2,5716,371
39820,2007,1580.4,5636,357
39820,2008,1580.6,5712,324
39820,2009,1580.8,5218,302
39820,2010,1581.0,5085,292
39820,2011,1581.2,5189,243
39820,2012,1581.4,5117,262
39820,2013,1581.6,5005,235
39820,2014,1581.8,4832,234
39820,2015,1582.0,4925,204
39900,2002,71116.60000000002,29799,4845
39900,2003,70892.39999999998,31646,5338
39900,2004,70668.2,31977,5481
39900,2005,70444.0,33563,5500
39900,2006,70219.8,33467,5126
39900,2007,69995.60000000002,33759,4897
39900,2008,69771.39999999998,31951,4825
39900,2009,69547.2,27692,4157
39900,2010,69323.0,27796,3993
39900,2011,69098.8,27239,3909
39900,2012,68874.60000000002,27720,3849
39900,2013,68650.39999999998,27227,3805
39900,2014,68426.2,26751,3885
39900,2015,68202.0,27265,3840
40060,2002,110184.00000000001,197512,11955
40060,2003,111378.49999999999,193485,11814
40060,2004,112572.99999999999,193724,12402
40060,2005,113767.5,191699,12136
40060,2006,114962.00000000001,205577,12330
40060,2007,116156.50000000001,203857,12142
40060,2008,117350.99999999999,208712,12242
40060,2009,118545.49999999999,192551,10132
40060,2010,119740.0,186119,10535
40060,2011,120934.50000000001,192575,10981
40060,2012,122129.00000000003,202397,9281
40060,2013,123323.49999999997,204747,10518
40060,2014,124517.99999999999,201536,10507
40060,2015,125712.5,208468,11341
40140,2002,632660.2,235630,31361
40140,2003,639088.8,241958,31241
40140,2004,645517.4,246559,31970
40140,2005,651946.0,253277,33808
40140,2006,658374.6,261939,33832
40140,2007,664803.1999999998,267827,33848
40140,2008,671231.8000000002,257293,32557
40140,2009,677660.4,247777,28090
40140,2010,684089.0,264605,30737
40140,2011,690517.6,253747,31003
40140,2012,696946.1999999998,246901,28838
40140,2013,703374.8000000002,250612,30472
40140,2014,709803.4000000001,258715,29876
40140,2015,716232.0,263546,30444
40220,2002,4523.4,19873,384
40220,2003,4534.1,12045,373
40220,2004,4544.8,19228,377
40220,2005,4555.5,19076,310
40220,2006,4566.2,19782,327
40220,2007,4576.9,19777,299
40220,2008,4587.6,21197,244
40220,2009,4598.3,14183,253
40220,2010,4609.0,15351,226
40220,2011,4619.7,15106,227
40220,2012,4630.4,14761,145
40220,2013,4641.1,15366,140
40220,2014,4651.8,15140,119
40220,2015,4662.5,22032,144
40340,2002,11257.8,35544,876
40340,2003,11167.2,37761,816
40340,2004,11076.6,37497,818
40340,2005,10986.0,38251,652
40340,2006,10895.4,38687,952
40340,2007,10804.8,40252,964
40340,2008,10714.2,40377,988
40340,2009,10623.6,41594,1028
40340,2010,10533.0,41204,1086
40340,2011,10442.4,41955,1056
40340,2012,10351.8,43715,1237
40340,2013,10261.2,45416,1273
40340,2014,10170.6,44994,1373
40340,2015,10080.0,45473,1489
40380,2002,211561.6,146440,6618
40380,2003,213130.0,137483,6610
40380,2004,212296.0,138077,6657
40380,2005,211462.0,129733,6698
40380,2006,210628.0,130350,6167
40380,2007,209794.0,121709,5649
40380,2008,208960.0,115044,5702
40380,2009,208126.00000000003,119104,5391
40380,2010,207292.0,120706,5836
40380,2011,206457.99999999997,112405,5874
40380,2012,205623.99999999997,112349,6198
40380,2013,204790.00000000003,108306,6168
40380,2014,203956.0,107534,6383
40380,2015,203122.0,112565,6210
40420,2002,39694.399999999994,33529,1302
40420,2003,39450.600000000006,32874,1163
40420,2004,39206.8,31813,1186
40420,2005,38963.0,32655,974
40420,2006,38719.2,31701,926
40420,2007,38475.399999999994,30335,888
40420,2008,38231.600000000006,30353,801
40420,2009,37987.799999999996,29055,727
40420,2010,37744.0,29538,678
40420,2011,37500.200000000004,28489,631
40420,2012,37256.399999999994,27343,520
40420,2013,37012.600000000006,23407,524
40420,2014,36768.799999999996,28804,484
40420,2015,36525.0,23064,476
40660,2002,2753.2,9207,744
40660,2003,2756.8,9199,724
40660,2004,2760.4,9612,714
40660,2005,2764.0,9426,668
40660,2006,2767.6,9637,589
40660,2007,2771.2,9637,645
40660,2008,2774.8,10523,676
40660,2009,2778.4,9642,549
40660,2010,2782.0,9041,529
40660,2011,2785.6,8728,479
40660,2012,2789.2,6584,505
40660,2013,2792.8,8443,537
40660,2014,2796.4,8301,536
40660,2015,2800.0,8488,523
40900,2002,670073.4000000003,234496,33456
40900,2003,671954.0999999997,238127,33487
40900,2004,673834.8,239092,33708
40900,2005,675715.5,241168,34756
40900,2006,677596.2,245705,35077
40900,2007,679476.9000000003,253595,33074
40900,2008,681357.5999999996,262186,32276
40900,2009,683238.3,252908,30336
40900,2010,685119.0,301861,30170
40900,2011,686999.7,314815,31592
40900,2012,688880.4000000004,307053,31925
40900,2013,690761.0999999996,307236,32718
40900,2014,692641.8,320140,32966
40900,2015,694522.5,309971,33465
40980,2002,10212.199999999999,2485,245
40980,2003,10126.800000000001,2166,249
40980,2004,10041.400000000001,2221,240
40980,2005,9956.0,2107,209
40980,2006,9870.599999999999,2163,231
40980,2007,9785.199999999999,2717,215
40980,2008,9699.800000000001,6773,204
40980,2009,9614.400000000001,1888,136
40980,2010,9529.0,6904,156
40980,2011,9443.599999999999,7163,175
40980,2012,9358.199999999999,2914,142
40980,2013,9272.800000000001,3228,161
40980,2014,9187.400000000001,2712,128
40980,2015,9102.0,3209,145
41060,2002,11410.6,10108,1331
41060,2003,11363.4,10453,1515
41060,2004,11316.2,10396,1708
41060,2005,11269.0,10465,1671
41060,2006,11221.8,14792,1634
41060,2007,11174.6,14835,1437
41060,2008,11127.4,16346,2055
41060,2009,11080.2,15396,2213
41060,2010,11033.0,14230,1509
41060,2011,10985.8,14262,1620
41060,2012,10938.6,13924,1339
41060,2013,10891.4,14432,1356
41060,2014,10844.2,14946,1504
41060,2015,10797.0,16122,1585
41100,2002,3868.2,1655,16
41100,2003,3886.3,1473,13
41100,2004,3904.4,1376,12
41100,2005,3922.5,1506,15
41100,2006,3940.6,1677,14
41100,2007,3958.7,1753,14
41100,2008,3976.8,1821,25
41100,2009,3994.9,1709,25
41100,2010,4013.0,1613,34
41100,2011,4031.1,1947,14
41100,2012,4049.2,1753,21
41100,2013,4067.3,1799,17
41100,2014,4085.4,1765,15
41100,2015,4103.5,1632,13
41140,2002,4712.2,6114,223
41140,2003,4747.8,5513,225
41140,2004,4783.4,5407,150
41140,2005,4819.0,4631,140
41140,2006,4854.6,4366,138
41140,2007,4890.2,4253,124
41140,2008,4925.8,4452,125
41140,2009,4961.4,4376,112
41140,2010,4997.0,4328,102
41140,2011,5032.6,4266,92
41140,2012,5068.2,4158,43
41140,2013,5103.8,4053,53
41140,2014,5139.4,3719,55
41140,2015,5175.0,3595,71
41180,2002,379527.9999999999,334240,27397
41180,2003,377313.5000000001,325870,27591
41180,2004,375099.00000000006,333248,27013
41180,2005,372884.5,330276,26562
41180,2006,370669.99999999994,332430,26510
41180,2007,368455.4999999999,337627,25592
41180,2008,366241.0000000001,344564,24105
41180,2009,364026.5,321233,22065
41180,2010,361812.0,331358,22061
41180,2011,359597.5,336658,21640
41180,2012,357382.9999999999,338215,21700
41180,2013,355168.5000000001,347077,20915
41180,2014,352954.0,340982,21462
41180,2015,350739.5,346342,22115
41420,2002,56727.4,49094,5500
41420,2003,57218.6,49964,5511
41420,2004,57709.799999999996,42427,5572
41420,2005,58201.0,43484,5612
41420,2006,58692.200000000004,44271,5396
41420,2007,59183.4,43445,5258
41420,2008,59674.6,44319,5332
41420,2009,60165.799999999996,44175,5007
41420,2010,60657.0,46149,4839
41420,2011,61148.200000000004,46616,4942
41420,2012,61639.4,46073,4901
41420,2013,62130.6,46671,5074
41420,2014,62621.799999999996,47713,5107
41420,2015,63113.0,48681,5327
41500,2002,135450.6,38910,3098
41500,2003,135368.9,40079,3162
41500,2004,135287.2,40191,3057
41500,2005,135205.5,41705,3062
41500,2006,135123.8,40710,2940
41500,2007,135042.1,40016,2727
41500,2008,134960.4,42790,2748
41500,2009,134878.7,41382,2806
41500,2010,134797.0,42187,2666
41500,2011,134715.3,41080,2937
41500,2012,134633.6,34102,2808
41500,2013,134551.9,34252,2882
41500,2014,134470.2,35911,2903
41500,2015,134388.5,38771,2889
41540,2002,15775.8,14927,877
41540,2003,15626.7,14388,818
41540,2004,15477.6,14437,895
41540,2005,15328.5,15200,1051
41540,2006,15179.4,15765,1001
41540,2007,15030.3,15385,878
41540,2008,14881.2,15106,848
41540,2009,14732.1,14460,811
41540,2010,14583.0,13175,822
41540,2011,14433.9,13227,869
41540,2012,14284.8,13190,780
41540,2013,14135.7,13447,779
41540,2014,13986.6,13786,853
41540,2015,13837.5,14402,883
41620,2002,390029.2,246149,30030
41620,2003,391613.8,239405,29024
41620,2004,393198.3999999998,240947,29114
41620,2005,394783.0,245729,29679
41620,2006,396367.6000000002,253814,29758
41620,2007,397952.2,258527,31292
41620,2008,399536.80000000005,263477,31795
41620,2009,401121.3999999998,252271,29681
41620,2010,402706.0,264044,28744
41620,2011,404290.6000000002,259357,28932
41620,2012,405875.19999999995,244013,27227
41620,2013,407459.80000000005,248750,27946
41620,2014,409044.39999999985,259509,27944
41620,2015,410629.0,264309,28777
41700,2002,390426.99999999994,291218,28218
41700,2003,390586.50000000006,294060,26635
41700,2004,390746.0000000001,294273,27414
41700,2005,390905.5,292033,27687
41700,2006,391064.9999999998,301739,27097
41700,2007,391224.49999999994,300990,25222
41700,2008,391384.00000000006,307068,27240
41700,2009,391543.5000000002,310786,25932
41700,2010,391703.0,320644,25506
41700,2011,391862.4999999998,322760,25765
41700,2012,392021.99999999994,324579,26763
41700,2013,392181.50000000006,325269,26417
41700,2014,392341.0000000002,324767,26779
41700,2015,392500.5,335793,28448
41740,2002,1438280.8000000014,739304,77461
41740,2003,1444395.6999999986,744389,77512
41740,2004,1450510.6000000006,749908,76740
41740,2005,1456625.5,751853,78268
41740,2006,1462740.3999999994,760004,79476
41740,2007,1468855.3000000014,756267,77631
41740,2008,1474970.1999999986,772080,75277
41740,2009,1481085.1000000003,738010,68162
41740,2010,1487200.0,767919,71326
41740,2011,1493314.8999999994,763422,74588
41740,2012,1499429.8000000012,761795,70649
41740,2013,1505544.6999999988,772256,73346
41740,2014,1511659.6000000006,786447,75664
41740,2015,1517774.5,798998,75635
41860,2002,2283566.800000001,1066246,128162
41860,2003,2286627.199999999,1035058,127583
41860,2004,2289687.6,1030292,124241
41860,2005,2292748.0,1025387,125657
41860,2006,2295808.4,1045087,121927
41860,2007,2298868.800000001,1069256,124409
41860,2008,2301929.199999999,1086210,122181
41860,2009,2304989.6,1058426,109359
41860,2010,2308050.0,1065874,108391
41860,2011,2311110.4,1097853,107874
41860,2012,2314170.800000001,1110623,109150
41860,2013,2317231.199999999,1151279,111600
41860,2014,2320291.6,1197885,113724
41860,2015,2323352.0,1221354,116631
41940,2002,1234313.0000000007,616506,62619
41940,2003,1240029.9999999995,581404,59139
41940,2004,1245747.0000000002,570577,58126
41940,2005,1251464.0,577626,58851
41940,2006,1257180.9999999995,590213,59710
41940,2007,1262898.000000001,601436,62848
41940,2008,1268614.9999999993,609144,62875
41940,2009,1274332.0,579479,57830
41940,2010,1280049.0,583389,59258
41940,2011,1285766.0,597298,59239
41940,2012,1291483.0000000005,614764,62756
41940,2013,1297199.9999999995,628240,64249
41940,2014,1302917.0000000002,654863,64910
41940,2015,1308634.0,689321,65841
42020,2002,27082.800000000003,16385,2790
42020,2003,29156.1,16675,2373
42020,2004,29921.8,16020,2177
42020,2005,30687.5,15603,2058
42020,2006,31453.2,15368,2097
42020,2007,27699.800000000003,15275,2083
42020,2008,27823.199999999997,17246,2073
42020,2009,27946.6,17394,2045
42020,2010,34516.0,19930,1944
42020,2011,35281.7,19791,2006
42020,2012,36047.4,17307,1814
42020,2013,36813.1,18382,1797
42020,2014,37578.8,17750,1731
42020,2015,38344.5,16792,1768
42100,2002,96223.2,44999,6662
42100,2003,96875.8,44014,6424
42100,2004,97528.40000000001,44212,6416
42100,2005,98181.0,44667,6514
42100,2006,98833.59999999999,44332,6398
42100,2007,99486.2,45400,6357
42100,2008,100138.8,45749,6178
42100,2009,100791.40000000001,45116,5723
42100,2010,101444.0,44711,5643
42100,2011,102096.59999999999,43227,5470
42100,2012,102749.2,40605,5607
42100,2013,103401.8,42124,5588
42100,2014,104054.40000000001,43307,5689
42100,2015,104707.0,45534,5937
42140,2002,9982.2,29077,3050
42140,2003,9903.8,29732,2898
42140,2004,9825.400000000001,25606,3000
42140,2005,9747.0,27370,2939
42140,2006,9668.6,27973,2876
42140,2007,9590.2,29511,3146
42140,2008,9511.8,28757,3119
42140,2009,9433.4,23545,2742
42140,2010,9355.0,29155,3099
42140,2011,9276.6,27182,3079
42140,2012,9198.2,21133,2559
42140,2013,9119.8,21204,2579
42140,2014,9041.4,21707,2369
42140,2015,8963.0,21976,2313
42200,2002,125850.59999999999,59228,7561
42200,2003,126420.40000000001,59969,7208
42200,2004,126990.19999999998,60713,7164
42200,2005,127560.0,61480,7048
42200,2006,128129.80000000002,63366,6985
42200,2007,128699.59999999999,62401,6749
42200,2008,129269.40000000001,63870,6789
42200,2009,129839.19999999998,61292,5973
42200,2010,130409.0,62092,5481
42200,2011,130978.80000000002,62751,5619
42200,2012,131548.6,59159,6109
42200,2013,132118.4,60181,6079
42200,2014,132688.19999999998,60151,6301
42200,2015,133258.0,61773,6410
42220,2002,107307.00000000001,49239,5970
42220,2003,107699.49999999999,48333,5825
42220,2004,108091.99999999997,47570,5718
42220,2005,108484.5,46935,5777
42220,2006,108877.00000000003,46579,5762
42220,2007,109269.50000000001,46288,5641
42220,2008,109661.99999999999,46673,5693
42220,2009,110054.49999999997,45167,5041
42220,2010,110447.0,44704,5180
42220,2011,110839.50000000003,44748,5341
42220,2012,111232.00000000001,41112,5331
42220,2013,111624.49999999999,44424,5539
42220,2014,112016.99999999997,42837,5519
42220,2015,112409.5,47302,5834
42340,2002,30825.399999999998,41688,5527
42340,2003,30673.600000000002,42430,5375
42340,2004,30521.800000000003,45153,5504
42340,2005,30370.0,44505,5611
42340,2006,30218.199999999997,44454,5737
42340,2007,30066.399999999998,46207,6324
42340,2008,29914.600000000002,45773,6033
42340,2009,29762.800000000003,47041,5682
42340,2010,29611.0,47829,6350
42340,2011,29459.199999999997,48520,6840
42340,2012,29307.399999999998,42598,4831
42340,2013,29155.600000000002,46939,4804
42340,2014,29003.800000000003,45307,5044
42340,2015,28852.0,47036,4863
42540,2002,133583.2,80159,11218
42540,2003,133491.8,72762,11457
42540,2004,133400.4,74401,11168
42540,2005,133309.0,73518,10586
42540,2006,133217.6,71473,9672
42540,2007,133126.2,61813,7322
42540,2008,133034.8,65483,7796
42540,2009,132943.4,64141,7972
42540,2010,132852.0,67842,8510
42540,2011,132760.6,73043,8540
42540,2012,132669.2,64042,6201
42540,2013,132577.8,63625,6331
42540,2014,132486.4,64524,6409
42540,2015,132395.0,64655,6370
42660,2002,866035.5999999999,839499,78558
42660,2003,872732.4000000001,827896,75962
42660,2004,879429.2,828987,76393
42660,2005,886126.0,806890,77031
42660,2006,892822.8,856535,76819
42660,2007,899519.5999999999,862220,77686
42660,2008,906216.4000000001,888915,78709
42660,2009,912913.2000000001,896238,73427
42660,2010,919610.0,895970,72971
42660,2011,926306.7999999999,915277,76453
42660,2012,933003.5999999997,915810,81323
42660,2013,939700.4000000003,937175,84407
42660,2014,946397.2000000001,963266,88875
42660,2015,953094.0,970596,96825
43100,2002,4022.0,1350,105
43100,2003,4006.5,1304,105
43100,2004,3991.0,1336,92
43100,2005,3975.5,1494,97
43100,2006,3960.0,1506,84
43100,2007,3944.5,1566,84
43100,2008,3929.0,1420,86
43100,2009,3913.5,1344,69
43100,2010,3898.0,1357,72
43100,2011,3882.5,917,67
43100,2012,3867.0,1525,108
43100,2013,3851.5,1615,104
43100,2014,3836.0,1566,119
43100,2015,3820.5,1549,119
43340,2002,23308.4,33562,773
43340,2003,23156.1,32982,631
43340,2004,23003.8,34983,644
43340,2005,22851.5,33643,639
43340,2006,22699.2,32723,639
43340,2007,22546.9,33583,760
43340,2008,22394.6,30633,752
43340,2009,22242.3,35060,725
43340,2010,22090.0,32423,549
43340,2011,21937.7,23383,618
43340,2012,21785.4,21913,491
43340,2013,21633.1,28799,477
43340,2014,21480.8,20624,451
43340,2015,21328.5,21940,431
43580,2002,21850.2,5883,640
43580,2003,21766.3,5428,660
43580,2004,21682.399999999998,5819,631
43580,2005,21598.5,5864,614
43580,2006,21514.600000000002,5780,556
43580,2007,21430.7,5141,445
43580,2008,21346.8,5183,463
43580,2009,21262.899999999998,5209,383
43580,2010,21179.0,4773,359
43580,2011,21095.100000000002,4906,343
43580,2012,21011.2,5824,398
43580,2013,20927.3,5712,418
43580,2014,20843.399999999998,4599,448
43580,2015,20759.5,5346,435
43620,2002,26402.4,41247,8589
43620,2003,26327.6,41466,8374
43620,2004,26252.799999999996,42565,8672
43620,2005,26178.0,43546,9021
43620,2006,26103.200000000004,44227,8917
43620,2007,26028.4,43823,8577
43620,2008,25953.6,44218,8666
43620,2009,25878.799999999996,43944,8657
43620,2010,25804.0,44555,9513
43620,2011,25729.2,46172,10181
43620,2012,25654.4,48957,10860
43620,2013,25579.6,47164,10733
43620,2014,25504.8,48161,10881
43620,2015,25430.0,47996,10396
43780,2002,24494.8,32749,1401
43780,2003,24313.7,31999,1367
43780,2004,24132.6,34873,1340
43780,2005,23951.5,34014,1303
43780,2006,23770.4,34042,1212
43780,2007,23589.3,33128,1000
43780,2008,23408.2,29877,983
43780,2009,23227.1,32340,907
43780,2010,23046.0,33094,860
43780,2011,22864.9,29952,831
43780,2012,22683.8,27629,839
43780,2013,22502.7,27436,917
43780,2014,22321.6,27797,939
43780,2015,22140.5,27640,898
43900,2002,3231.4,7250,55
43900,2003,3190.6,7194,65
43900,2004,3149.8,7416,61
43900,2005,3109.0,7496,55
43900,2006,3068.2,8236,58
43900,2007,3027.4,7896,38
43900,2008,2986.6,7533,34
43900,2009,2945.8,7796,25
43900,2010,2905.0,7628,47
43900,2011,2864.2,7862,32
43900,2012,2823.4,7747,38
43900,2013,2782.6,2193,46
43900,2014,2741.8,7613,45
43900,2015,2701.0,7923,75
44060,2002,99105.4,82113,9952
44060,2003,99342.6,80847,9792
44060,2004,99579.80000000002,82035,10203
44060,2005,99817.0,81817,10592
44060,2006,100054.19999999998,84554,10769
44060,2007,100291.4,83791,10822
44060,2008,100528.6,85531,10665
44060,2009,100765.80000000002,86069,9680
44060,2010,101003.0,86105,11046
44060,2011,101240.19999999998,86157,11115
44060,2012,101477.4,77599,8456
44060,2013,101714.6,80895,8871
44060,2014,101951.80000000002,74293,9296
44060,2015,102189.0,79214,8239
44100,2002,21785.999999999996,75361,1511
44100,2003,21735.500000000004,68772,1431
44100,2004,21685.0,68024,1202
44100,2005,21634.5,65930,1149
44100,2006,21584.0,63690,1053
44100,2007,21533.499999999996,64609,976
44100,2008,21483.000000000004,63986,990
44100,2009,21432.5,61742,928
44100,2010,21382.0,61339,1104
44100,2011,21331.5,56065,1025
44100,2012,21280.999999999996,54966,847
44100,2013,21230.500000000004,52500,839
44100,2014,21180.0,53854,846
44100,2015,21129.5,53418,1208
44180,2002,24879.6,42396,4946
44180,2003,24830.9,37677,4960
44180,2004,24782.2,38705,4529
44180,2005,24733.5,39414,4571
44180,2006,24684.8,42206,4744
44180,2007,24636.1,44645,5048
44180,2008,24587.4,41788,4911
44180,2009,24538.7,50726,4523
44180,2010,24490.0,53396,4656
44180,2011,24441.3,53423,4885
44180,2012,24392.6,55239,4937
44180,2013,24343.9,54142,4819
44180,2014,24295.2,54977,4916
44180,2015,24246.5,50975,4934
44220,2002,13213.6,5120,417
44220,2003,13135.9,4449,310
44220,2004,13058.2,4664,294
44220,2005,12980.5,4772,285
44220,2006,12902.8,4420,288
44220,2007,12825.1,3583,303
44220,2008,12747.4,3519,304
44220,2009,12669.7,5602,270
44220,2010,12592.0,5878,312
44220,2011,12514.3,5643,275
44220,2012,12436.6,5606,290
44220,2013,12358.9,5374,307
44220,2014,12281.2,5255,261
44220,2015,12203.5,3889,303
44300,2002,34613.8,25632,1500
44300,2003,34979.7,26096,1442
44300,2004,35345.6,25855,1463
44300,2005,35711.5,25533,1331
44300,2006,36077.4,25430,1180
44300,2007,36443.3,25271,1272
44300,2008,36809.2,9927,1143
44300,2009,37175.100000000006,8354,901
44300,2010,37541.0,24809,1014
44300,2011,37906.9,26839,1068
44300,2012,38272.8,9407,966
44300,2013,38638.7,9180,997
44300,2014,39004.6,8827,929
44300,2015,39370.5,9080,931
44420,2002,2509.4,5207,526
44420,2003,2479.6,4943,529
44420,2004,2449.8,4323,518
44420,2005,2420.0,5068,522
44420,2006,2390.2,4778,433
44420,2007,2360.4,5337,481
44420,2008,2330.6,4820,456
44420,2009,2300.8,4265,389
44420,2010,2271.0,5900,536
44420,2011,2241.2,5176,536
44420,2012,2211.4,4450,300
44420,2013,2181.6,4776,395
44420,2014,2151.8,4738,404
44420,2015,2122.0,4504,409
44700,2002,221438.99999999997,88050,9813
44700,2003,222482.00000000003,89817,9725
44700,2004,223525.0,91787,10024
44700,2005,224568.0,83791,10052
44700,2006,225611.0,85133,9839
44700,2007,226654.0,84257,9521
44700,2008,227697.00000000003,83773,9144
44700,2009,228740.0,82852,8148
44700,2010,229783.0,81057,8361
44700,2011,230826.0,79310,8578
44700,2012,231868.99999999997,77913,8644
44700,2013,232912.00000000003,79678,8765
44700,2014,233955.0,80507,8910
44700,2015,234998.0,84596,8898
45060,2002,111526.59999999996,73378,4030
45060,2003,111454.90000000004,70512,3459
45060,2004,111383.2,64170,3620
45060,2005,111311.5,65718,3526
45060,2006,111239.8,65427,3517
45060,2007,111168.09999999996,65420,3285
45060,2008,111096.40000000004,64028,3279
45060,2009,111024.7,60317,2909
45060,2010,110953.0,61779,2835
45060,2011,110881.3,59714,2724
45060,2012,110809.59999999996,70365,2625
45060,2013,110737.90000000004,69696,2802
45060,2014,110666.2,69649,2879
45060,2015,110594.5,64315,2937
45220,2002,29641.2,77143,1195
45220,2003,30010.3,76379,1506
45220,2004,30379.399999999998,74379,1545
45220,2005,30748.5,54481,1483
45220,2006,31117.600000000002,64768,1611
45220,2007,31486.7,63365,1734
45220,2008,31855.8,60732,1752
45220,2009,32224.899999999998,63010,1875
45220,2010,32594.0,63850,2043
45220,2011,32963.100000000006,61139,1551
45220,2012,33332.2,54991,1345
