,UZA Name,RailBus,UZA,Year,UPT,VRM,VRH,FARE_TOTAL,FARE_per_UPT
339,"Altoona, PA",DemandResponse,359,2017,12438.0,52138.0,4126.0,38682.0,3.109985528219971
340,"Altoona, PA",DemandResponse,359,2018,12103.0,49906.0,3938.0,37277.5,3.0800214822771212
345,"Amarillo, TX",Bus,182,2005,360423.0,654656.0,40627.0,137747.0,0.3821814923021006
346,"Amarillo, TX",Bus,182,2006,361460.0,656355.0,40736.0,143286.0,0.39640900791235545
347,"Amarillo, TX",Bus,182,2007,366717.0,658891.0,39964.0,143565.0,0.3914871685795859
348,"Amarillo, TX",Bus,182,2008,338386.0,664407.0,39674.0,137138.0,0.40527090364258567
349,"Amarillo, TX",Bus,182,2009,332948.0,669295.0,40493.0,127417.0,0.3826933935629588
350,"Amarillo, TX",Bus,182,2010,338316.0,674572.0,40118.0,139295.0,0.411730453185779
351,"Amarillo, TX",Bus,182,2011,373069.0,703056.0,43029.0,147844.0,0.39629130268127344
352,"Amarillo, TX",Bus,182,2012,383079.0,672050.0,42229.0,156046.0,0.40734678747725667
353,"Amarillo, TX",Bus,182,2013,374329.0,672291.0,40736.0,149462.0,0.39927977794934405
354,"Amarillo, TX",Bus,182,2014,269168.0,488106.0,29383.0,149997.0,0.5572616358556738
355,"Amarillo, TX",Bus,182,2015,0.0,0.0,0.0,127456.0,inf
356,"Amarillo, TX",Bus,182,2016,0.0,0.0,0.0,118206.0,inf
357,"Amarillo, TX",Bus,182,2017,0.0,0.0,0.0,113174.0,inf
358,"Amarillo, TX",Bus,182,2018,0.0,0.0,0.0,107087.5,inf
363,"Amarillo, TX",DemandResponse,182,2005,29172.0,221714.0,15406.0,45003.0,1.5426779103249693
364,"Amarillo, TX",DemandResponse,182,2006,28525.0,210470.0,15029.0,52953.0,1.8563716038562665
365,"Amarillo, TX",DemandResponse,182,2007,28754.0,219474.0,15148.0,41569.0,1.4456771231828616
366,"Amarillo, TX",DemandResponse,182,2008,29640.0,234626.0,16427.0,43368.0,1.4631578947368422
367,"Amarillo, TX",DemandResponse,182,2009,28145.0,242643.0,17032.0,38659.0,1.3735654645585362
368,"Amarillo, TX",DemandResponse,182,2010,30800.0,250075.0,17702.0,45279.0,1.4700974025974025
369,"Amarillo, TX",DemandResponse,182,2011,36306.0,271156.0,19517.0,57523.0,1.584393764116124
370,"Amarillo, TX",DemandResponse,182,2012,40404.0,295433.0,21408.0,57804.0,1.4306504306504306
371,"Amarillo, TX",DemandResponse,182,2013,39634.0,295882.0,22540.0,58029.0,1.4641217136801736
372,"Amarillo, TX",DemandResponse,182,2014,33013.0,223960.0,16148.0,61572.0,1.865083451973465
373,"Amarillo, TX",DemandResponse,182,2015,0.0,0.0,0.0,67269.0,inf
374,"Amarillo, TX",DemandResponse,182,2016,0.0,0.0,0.0,70205.0,inf
375,"Amarillo, TX",DemandResponse,182,2017,0.0,0.0,0.0,72373.0,inf
376,"Amarillo, TX",DemandResponse,182,2018,0.0,0.0,0.0,74733.0,inf
381,"Ames, IA",Bus,445,2005,4177180.0,956818.0,159410.0,200539.0,0.0480082256450524
382,"Ames, IA",Bus,445,2006,4244428.0,1038548.0,97649.0,220154.0,0.05186894441371134
383,"Ames, IA",Bus,445,2007,4471336.0,1075627.0,101254.0,255530.0,0.057148467482649484
384,"Ames, IA",Bus,445,2008,4737992.0,1086870.0,103064.0,283227.0,0.05977785526020306
385,"Ames, IA",Bus,445,2009,5273608.0,1109181.0,106065.0,274937.0,0.05213451587603781
386,"Ames, IA",Bus,445,2010,5359942.0,1137903.0,109441.0,307692.0,0.05740584506324882
387,"Ames, IA",Bus,445,2011,5598297.0,1154259.0,110306.0,306813.0,0.05480470221569166
388,"Ames, IA",Bus,445,2012,5783574.0,1161418.0,111456.0,3693392.0,0.6386002841841394
389,"Ames, IA",Bus,445,2013,6259245.0,1177953.0,113341.0,4019718.0,0.6422049304668535
390,"Ames, IA",Bus,445,2014,6783928.0,1233295.0,119656.0,4384130.0,0.6462524366414266
391,"Ames, IA",Bus,445,2015,6708889.0,1291633.0,125044.0,4404193.0,0.656471287570863
392,"Ames, IA",Bus,445,2016,6713780.0,1330814.0,127810.0,4048652.0,0.603036143573367
393,"Ames, IA",Bus,445,2017,6581910.0,1315107.0,126298.0,4985477.0,0.7574514084817325
394,"Ames, IA",Bus,445,2018,6452021.0,1317105.0,128376.0,5599210.5,0.8678227333730005
399,"Ames, IA",DemandResponse,445,2005,10518.0,26761.0,2582.0,11150.0,1.0600874691005895
400,"Ames, IA",DemandResponse,445,2006,10881.0,34225.0,3137.0,9926.0,0.9122323315871703
401,"Ames, IA",DemandResponse,445,2007,11178.0,35244.0,3075.0,10357.0,0.926552156020755
402,"Ames, IA",DemandResponse,445,2008,10672.0,32687.0,2904.0,11634.0,1.0901424287856072
403,"Ames, IA",DemandResponse,445,2009,10558.0,32784.0,2699.0,9623.0,0.9114415609016859
404,"Ames, IA",DemandResponse,445,2010,8823.0,28446.0,2388.0,9899.0,1.1219539839057011
405,"Ames, IA",DemandResponse,445,2011,9587.0,32546.0,2635.0,8903.0,0.9286533847919057
406,"Ames, IA",DemandResponse,445,2012,10447.0,35348.0,2876.0,8945.0,0.8562266679429501
407,"Ames, IA",DemandResponse,445,2013,9506.0,34221.0,3229.0,4185.0,0.44024826425415525
408,"Ames, IA",DemandResponse,445,2014,11405.0,37608.0,3762.0,11100.0,0.9732573432704954
409,"Ames, IA",DemandResponse,445,2015,11710.0,39743.0,3967.0,14986.0,1.2797608881298035
410,"Ames, IA",DemandResponse,445,2016,10687.0,37041.0,3665.0,11496.0,1.0756994479273885
411,"Ames, IA",DemandResponse,445,2017,9327.0,39022.0,3904.0,14069.0,1.5084164254315429
412,"Ames, IA",DemandResponse,445,2018,8342.0,38151.0,3741.0,15126.25,1.8132642052265644
417,"Anchorage, AK",Bus,149,2005,3975074.0,2162867.0,152311.0,2867604.0,0.721396381551639
418,"Anchorage, AK",Bus,149,2006,3929870.0,2229450.0,151149.0,3461154.0,0.8807298969177098
419,"Anchorage, AK",Bus,149,2007,3988745.0,2318543.0,130183.0,3331361.0,0.8351902666126815
420,"Anchorage, AK",Bus,149,2008,4220704.0,2151697.0,132121.0,3770857.0,0.8934189651773733
421,"Anchorage, AK",Bus,149,2009,4165535.0,2078425.0,130682.0,3762970.0,0.9033581520741033
422,"Anchorage, AK",Bus,149,2010,4145578.0,1911521.0,152648.0,3774194.0,0.9104144223073357
423,"Anchorage, AK",Bus,149,2011,4148501.0,1905379.0,153231.0,4115324.0,0.9920026534885733
424,"Anchorage, AK",Bus,149,2012,4088549.0,1870518.0,152515.0,4353774.0,1.0648702021181597
425,"Anchorage, AK",Bus,149,2013,3986877.0,1882161.0,153805.0,4265961.0,1.0700006546477356
426,"Anchorage, AK",Bus,149,2014,3896678.0,1918021.0,155956.0,4243486.0,1.089000938748339
427,"Anchorage, AK",Bus,149,2015,3649698.0,1934972.0,158040.0,4191141.0,1.1483528226171043
428,"Anchorage, AK",Bus,149,2016,3450261.0,1915823.0,156031.0,3904205.0,1.1315680176079432
429,"Anchorage, AK",Bus,149,2017,3241607.0,1942788.0,156009.0,3235222.0,0.998030297935561
430,"Anchorage, AK",Bus,149,2018,3227500.0,2195808.0,172091.0,2661750.75,0.8247097598760651
435,"Anchorage, AK",DemandResponse,149,2005,271118.0,1558542.0,88871.0,1130682.0,4.170442390398277
436,"Anchorage, AK",DemandResponse,149,2006,180193.0,1151288.0,73742.0,1412618.0,7.839472121558551
437,"Anchorage, AK",DemandResponse,149,2007,325182.0,2150482.0,102813.0,2276045.0,6.999295778979156
438,"Anchorage, AK",DemandResponse,149,2008,377584.0,2283909.0,107716.0,1505974.0,3.9884476037120216
439,"Anchorage, AK",DemandResponse,149,2009,400429.0,2427743.0,110248.0,2191854.0,5.473764387694198
440,"Anchorage, AK",DemandResponse,149,2010,432661.0,2548099.0,114298.0,2262841.0,5.230055401341928
441,"Anchorage, AK",DemandResponse,149,2011,459990.0,2708498.0,121873.0,3279501.0,7.129504989238897
442,"Anchorage, AK",DemandResponse,149,2012,466003.0,2787562.0,129227.0,3343678.0,7.175228485653526
443,"Anchorage, AK",DemandResponse,149,2013,440704.0,2661330.0,119286.0,2524081.0,5.727383913011908
444,"Anchorage, AK",DemandResponse,149,2014,407489.0,2463830.0,112818.0,3648943.0,8.95470307173936
445,"Anchorage, AK",DemandResponse,149,2015,378803.0,2336924.0,114589.0,3571196.0,9.427581090962848
446,"Anchorage, AK",DemandResponse,149,2016,367472.0,2269456.0,107921.0,2100660.0,5.716517176818914
447,"Anchorage, AK",DemandResponse,149,2017,374042.0,2389403.0,104869.0,1687190.0,4.510696659733399
448,"Anchorage, AK",DemandResponse,149,2018,339247.0,2281454.0,97312.0,1009453.5,2.975570896721268
453,"Anchorage, AK",Other,149,2005,0.0,0.0,0.0,1231778.0,inf
454,"Anchorage, AK",Other,149,2006,120361.0,120464.0,6544.0,1343905.0,11.165618431219414
455,"Anchorage, AK",Other,149,2007,129834.0,133184.0,7246.0,1481165.0,11.408144245729162
456,"Anchorage, AK",Other,149,2008,137230.0,131038.0,7118.0,1551649.0,11.306922684544196
457,"Anchorage, AK",Other,149,2009,113767.0,109062.0,5945.0,1394379.0,12.256445190608876
458,"Anchorage, AK",Other,149,2010,107550.0,92956.0,5101.0,1279438.0,11.89621571362157
459,"Anchorage, AK",Other,149,2011,115191.0,99269.0,5324.0,1445703.0,12.55048571502982
460,"Anchorage, AK",Other,149,2012,145260.0,983183.0,37616.0,14500525.0,99.82462481068428
461,"Anchorage, AK",Other,149,2013,156300.0,1014644.0,37348.0,15470981.0,98.98260396673065
462,"Anchorage, AK",Other,149,2014,164674.0,1027850.0,37792.0,16453864.0,99.91780123152411
463,"Anchorage, AK",Other,149,2015,178350.0,1060674.0,38867.0,19932525.0,111.76072329688814
464,"Anchorage, AK",Other,149,2016,187309.0,1103517.0,40758.0,21161796.0,112.9779989215681
465,"Anchorage, AK",Other,149,2017,192331.0,1110189.0,41033.0,23264241.0,120.9593929215779
466,"Anchorage, AK",Other,149,2018,199666.0,1154059.0,42836.0,25148392.5,125.95230284575241
471,"Anderson, IN",Bus,330,2005,0.0,0.0,0.0,104733.0,inf
472,"Anderson, IN",Bus,330,2006,159806.0,260440.0,20301.0,110318.0,0.6903245184786554
473,"Anderson, IN",Bus,330,2007,150117.0,270233.0,20741.0,99209.0,0.6608778486114164
474,"Anderson, IN",Bus,330,2008,155157.0,294900.0,21110.0,114392.0,0.7372661239905386
475,"Anderson, IN",Bus,330,2009,153963.0,281363.0,20554.0,110768.0,0.7194455810811689
476,"Anderson, IN",Bus,330,2010,149571.0,278598.0,21018.0,106616.0,0.7128119755835022
477,"Anderson, IN",Bus,330,2011,158358.0,279392.0,21028.0,125955.0,0.7953813511158262
478,"Anderson, IN",Bus,330,2012,0.0,331844.0,24072.0,129319.0,inf
479,"Anderson, IN",Bus,330,2013,0.0,0.0,0.0,124627.0,inf
480,"Anderson, IN",Bus,330,2014,0.0,0.0,0.0,149342.0,inf
481,"Anderson, IN",Bus,330,2015,0.0,0.0,0.0,145524.0,inf
482,"Anderson, IN",Bus,330,2016,0.0,0.0,0.0,117266.0,inf
483,"Anderson, IN",Bus,330,2017,0.0,0.0,0.0,108663.0,inf
484,"Anderson, IN",Bus,330,2018,0.0,0.0,0.0,95146.25,inf
489,"Anderson, IN",DemandResponse,330,2005,0.0,0.0,0.0,50360.0,inf
490,"Anderson, IN",DemandResponse,330,2006,29243.0,130792.0,11061.0,59536.0,2.0359060287932156
491,"Anderson, IN",DemandResponse,330,2007,24918.0,119580.0,9461.0,48541.0,1.9480295368809695
492,"Anderson, IN",DemandResponse,330,2008,27210.0,133937.0,11032.0,55605.0,2.043550165380375
493,"Anderson, IN",DemandResponse,330,2009,24856.0,126451.0,10140.0,50251.0,2.021684905053106
494,"Anderson, IN",DemandResponse,330,2010,26184.0,133517.0,10249.0,49917.0,1.9063932172318974
495,"Anderson, IN",DemandResponse,330,2011,27563.0,130270.0,10011.0,52457.0,1.9031672894822769
496,"Anderson, IN",DemandResponse,330,2012,0.0,114880.0,8989.0,51983.0,inf
497,"Anderson, IN",DemandResponse,330,2013,0.0,0.0,0.0,47255.0,inf
498,"Anderson, IN",DemandResponse,330,2014,0.0,0.0,0.0,39983.0,inf
499,"Anderson, IN",DemandResponse,330,2015,0.0,0.0,0.0,50207.0,inf
500,"Anderson, IN",DemandResponse,330,2016,0.0,0.0,0.0,0.0,
501,"Anderson, IN",DemandResponse,330,2017,0.0,0.0,0.0,0.0,
502,"Anderson, IN",DemandResponse,330,2018,0.0,0.0,0.0,-12551.75,-inf
507,"Ann Arbor, MI",Bus,125,2005,10429718.0,3492248.0,284657.0,3782396.0,0.36265563460105055
508,"Ann Arbor, MI",Bus,125,2006,11152017.0,3444052.0,282520.0,4234459.0,0.37970342046645017
509,"Ann Arbor, MI",Bus,125,2007,11352970.0,3408072.0,283997.0,4532329.0,0.39921967555626414
510,"Ann Arbor, MI",Bus,125,2008,11961150.0,3496184.0,286198.0,4377031.0,0.36593730535943453
511,"Ann Arbor, MI",Bus,125,2009,12089328.0,3537769.0,285771.0,4601901.0,0.3806581308737756
512,"Ann Arbor, MI",Bus,125,2010,12089770.0,3611276.0,288284.0,5352672.0,0.4427439066251881
513,"Ann Arbor, MI",Bus,125,2011,12991913.0,3534152.0,289460.0,6137748.0,0.4724283483117536
514,"Ann Arbor, MI",Bus,125,2012,13844730.0,3755580.0,306625.0,6912386.0,0.4992792203242678
515,"Ann Arbor, MI",Bus,125,2013,13810105.0,3938782.0,314556.0,7165604.0,0.5188667283847589
516,"Ann Arbor, MI",Bus,125,2014,13797228.0,4084090.0,326978.0,7376968.0,0.5346702975409263
517,"Ann Arbor, MI",Bus,125,2015,13365104.0,4132608.0,345193.0,5285565.0,0.3954750370816419
518,"Ann Arbor, MI",Bus,125,2016,13551772.0,4639811.0,383717.0,5537524.0,0.4086199207011452
519,"Ann Arbor, MI",Bus,125,2017,14299835.0,4849156.0,405706.0,6011021.0,0.4203559691423013
520,"Ann Arbor, MI",Bus,125,2018,14359807.0,4991621.0,410717.0,6429133.5,0.4477172638880174
525,"Ann Arbor, MI",DemandResponse,125,2005,169482.0,1229150.0,95127.0,349483.0,2.0620655880860506
526,"Ann Arbor, MI",DemandResponse,125,2006,159035.0,1200200.0,83062.0,420586.0,2.6446128210771214
527,"Ann Arbor, MI",DemandResponse,125,2007,170354.0,1260028.0,77716.0,456867.0,2.681868344740951
528,"Ann Arbor, MI",DemandResponse,125,2008,182344.0,1330538.0,83618.0,481239.0,2.639181985697363
529,"Ann Arbor, MI",DemandResponse,125,2009,172692.0,1243575.0,80235.0,513201.0,2.9717705510388437
530,"Ann Arbor, MI",DemandResponse,125,2010,160502.0,1163513.0,74566.0,546035.0,3.4020448343322824
531,"Ann Arbor, MI",DemandResponse,125,2011,200605.0,1579915.0,108186.0,571361.0,2.8481892275865506
532,"Ann Arbor, MI",DemandResponse,125,2012,225961.0,1662059.0,113304.0,684459.0,3.0291023672226625
533,"Ann Arbor, MI",DemandResponse,125,2013,240072.0,1623380.0,102851.0,986245.0,4.108121730147622
534,"Ann Arbor, MI",DemandResponse,125,2014,247718.0,1690888.0,111362.0,669082.0,2.700982568888817
535,"Ann Arbor, MI",DemandResponse,125,2015,247527.0,1799089.0,132018.0,1062847.0,4.2938628917249435
536,"Ann Arbor, MI",DemandResponse,125,2016,246169.0,1812461.0,153321.0,1070903.0,4.350275623656919
537,"Ann Arbor, MI",DemandResponse,125,2017,284247.0,2063521.0,150727.0,751474.0,2.6437359057439482
538,"Ann Arbor, MI",DemandResponse,125,2018,438814.0,2975867.0,163501.0,513916.25,1.171148254157798
543,"Antioch, CA",Bus,137,2005,2422874.0,2289728.0,158994.0,1884848.0,0.7779389270758611
544,"Antioch, CA",Bus,137,2006,2495974.0,2428304.0,159889.0,1905776.0,0.7635400048237682
545,"Antioch, CA",Bus,137,2007,2505444.0,2518952.0,164551.0,2136289.0,0.8526588500880483
546,"Antioch, CA",Bus,137,2008,2760526.0,2526240.0,170640.0,2286168.0,0.828163907892916
547,"Antioch, CA",Bus,137,2009,2469194.0,2258689.0,152977.0,2224153.0,0.900760734069498
548,"Antioch, CA",Bus,137,2010,2314303.0,2130242.0,155971.0,2409482.0,1.0411264212162366
549,"Antioch, CA",Bus,137,2011,2442561.0,2210683.0,153988.0,2444037.0,1.0006042837824727
550,"Antioch, CA",Bus,137,2012,2585911.0,2074696.0,153151.0,2533456.0,0.9797150791345873
551,"Antioch, CA",Bus,137,2013,2755080.0,2069760.0,153745.0,2957521.0,1.0734791730185693
552,"Antioch, CA",Bus,137,2014,2850629.0,2038065.0,147281.0,2905847.0,1.0193704617472144
553,"Antioch, CA",Bus,137,2015,2710210.0,2037678.0,144154.0,2782688.0,1.0267425771434686
554,"Antioch, CA",Bus,137,2016,2445156.0,2045494.0,144473.0,2811588.0,1.1498603770066205
555,"Antioch, CA",Bus,137,2017,2269850.0,2054052.0,148887.0,2612164.0,1.1508090843007248
556,"Antioch, CA",Bus,137,2018,2064554.0,1989816.0,151682.0,2469821.0,1.196297602290858
561,"Antioch, CA",DemandResponse,137,2005,102532.0,501168.0,42715.0,183775.0,1.7923672609526782
562,"Antioch, CA",DemandResponse,137,2006,106430.0,545659.0,43818.0,215701.0,2.026693601428169
563,"Antioch, CA",DemandResponse,137,2007,108047.0,594546.0,42970.0,278102.0,2.5738983960683774
564,"Antioch, CA",DemandResponse,137,2008,120035.0,646685.0,49050.0,341588.0,2.8457366601407923
565,"Antioch, CA",DemandResponse,137,2009,123750.0,693562.0,52056.0,311628.0,2.518206060606061
566,"Antioch, CA",DemandResponse,137,2010,128758.0,778883.0,60444.0,431533.0,3.351504372543842
567,"Antioch, CA",DemandResponse,137,2011,127696.0,766391.0,61572.0,510137.0,3.994933279037715
568,"Antioch, CA",DemandResponse,137,2012,127714.0,781068.0,64460.0,449819.0,3.5220805863100364
569,"Antioch, CA",DemandResponse,137,2013,134440.0,824680.0,67911.0,482204.0,3.586759892889021
570,"Antioch, CA",DemandResponse,137,2014,133514.0,810656.0,67615.0,453129.0,3.393868807765478
571,"Antioch, CA",DemandResponse,137,2015,129640.0,778221.0,62631.0,464002.0,3.579157667386609
572,"Antioch, CA",DemandResponse,137,2016,132426.0,761267.0,58033.0,461843.0,3.4875553139111655
573,"Antioch, CA",DemandResponse,137,2017,131176.0,732781.0,50567.0,411050.0,3.1335762639507228
574,"Antioch, CA",DemandResponse,137,2018,121481.0,652876.0,42695.0,372415.5,3.065627546694545
579,"Appleton, WI",Bus,165,2005,1004484.0,1020790.0,64229.0,603582.0,0.6008876199123132
580,"Appleton, WI",Bus,165,2006,1009272.0,1002708.0,63507.0,677587.0,0.6713621303276025
581,"Appleton, WI",Bus,165,2007,1041144.0,1019793.0,64771.0,677421.0,0.6506506304603398
582,"Appleton, WI",Bus,165,2008,1060855.0,1008213.0,64865.0,723985.0,0.6824542468103558
583,"Appleton, WI",Bus,165,2009,966548.0,1030526.0,64881.0,839303.0,0.8683510803395176
584,"Appleton, WI",Bus,165,2010,1001796.0,1045422.0,65897.0,775081.0,0.7736914501555207
585,"Appleton, WI",Bus,165,2011,1115410.0,1039365.0,65337.0,855377.0,0.7668722711827938
586,"Appleton, WI",Bus,165,2012,1130812.0,1041354.0,65273.0,847730.0,0.7496648426086742
587,"Appleton, WI",Bus,165,2013,1126000.0,1063607.0,67258.0,864964.0,0.7681740674955595
588,"Appleton, WI",Bus,165,2014,1114709.0,1056000.0,68793.0,841274.0,0.7547027968734441
589,"Appleton, WI",Bus,165,2015,1092988.0,1084019.0,69093.0,814025.0,0.7447702993994445
590,"Appleton, WI",Bus,165,2016,1036081.0,1062668.0,67186.0,847420.0,0.8179090244874677
591,"Appleton, WI",Bus,165,2017,989422.0,1059972.0,67188.0,788481.0,0.7969107216132247
592,"Appleton, WI",Bus,165,2018,1002620.0,1035951.0,66475.0,752625.5,0.7506587740120884
597,"Appleton, WI",DemandResponse,165,2005,125920.0,753658.0,50490.0,283601.0,2.252231575603558
598,"Appleton, WI",DemandResponse,165,2006,126002.0,708268.0,50899.0,347968.0,2.7616069586197045
599,"Appleton, WI",DemandResponse,165,2007,139951.0,797658.0,53544.0,403065.0,2.8800437295910712
600,"Appleton, WI",DemandResponse,165,2008,165288.0,899107.0,60001.0,467602.0,2.8290136005033637
601,"Appleton, WI",DemandResponse,165,2009,160315.0,917235.0,66891.0,551471.0,3.439921404734429
602,"Appleton, WI",DemandResponse,165,2010,157061.0,932621.0,50136.0,531054.0,3.381195841106322
603,"Appleton, WI",DemandResponse,165,2011,147663.0,858165.0,50821.0,581101.0,3.9353189356846334
604,"Appleton, WI",DemandResponse,165,2012,144362.0,1149407.0,42422.0,563171.0,3.9011027832809186
605,"Appleton, WI",DemandResponse,165,2013,148094.0,768030.0,36735.0,607893.0,4.104778046375951
606,"Appleton, WI",DemandResponse,165,2014,156573.0,827540.0,39151.0,654735.0,4.181659673123718
607,"Appleton, WI",DemandResponse,165,2015,156892.0,827218.0,38359.0,672891.0,4.288880248833593
608,"Appleton, WI",DemandResponse,165,2016,155685.0,829191.0,39553.0,672185.0,4.317596428686129
609,"Appleton, WI",DemandResponse,165,2017,157412.0,842205.0,39470.0,781655.0,4.965663354763296
610,"Appleton, WI",DemandResponse,165,2018,156906.0,839975.0,40420.0,863581.0,5.503811199061858
615,"Asheville, NC",Bus,133,2005,1104657.0,834752.0,57251.0,658909.0,0.5964828901640962
616,"Asheville, NC",Bus,133,2006,1362458.0,855702.0,60359.0,719587.0,0.5281535284023434
617,"Asheville, NC",Bus,133,2007,1418678.0,898562.0,63524.0,553763.0,0.3903373422298788
618,"Asheville, NC",Bus,133,2008,1611653.0,913174.0,67136.0,792678.0,0.49184160610255434
619,"Asheville, NC",Bus,133,2009,1596360.0,907884.0,69875.0,751551.0,0.4707904232128091
620,"Asheville, NC",Bus,133,2010,1485876.0,849137.0,66202.0,780103.0,0.5250121813664128
621,"Asheville, NC",Bus,133,2011,1478041.0,803857.0,59799.0,881129.0,0.5961465209693101
622,"Asheville, NC",Bus,133,2012,1467421.0,854872.0,61300.0,780902.0,0.5321594825206944
623,"Asheville, NC",Bus,133,2013,1446508.0,949893.0,67126.0,816197.0,0.5642533605068205
624,"Asheville, NC",Bus,133,2014,1469816.0,1013388.0,68778.0,690292.0,0.469645180076962
625,"Asheville, NC",Bus,133,2015,1831982.0,1091068.0,75550.0,684205.0,0.37347801452197676
626,"Asheville, NC",Bus,133,2016,2173685.0,1107951.0,72084.0,803967.0,0.36986361869360096
627,"Asheville, NC",Bus,133,2017,2067031.0,1153996.0,82448.0,663495.0,0.32098938042051617
628,"Asheville, NC",Bus,133,2018,1975386.0,1247288.0,87832.0,588081.5,0.2977046005185822
633,"Asheville, NC",DemandResponse,133,2005,24407.0,198265.0,10737.0,33930.0,1.3901749498094809
634,"Asheville, NC",DemandResponse,133,2006,24682.0,205205.0,11221.0,34973.0,1.4169435215946844
635,"Asheville, NC",DemandResponse,133,2007,24006.0,197032.0,10757.0,32152.0,1.3393318337082396
636,"Asheville, NC",DemandResponse,133,2008,26997.0,214798.0,11591.0,50164.0,1.8581323850798237
637,"Asheville, NC",DemandResponse,133,2009,26423.0,207848.0,12630.0,53792.0,2.035802142073194
638,"Asheville, NC",DemandResponse,133,2010,24590.0,189766.0,10921.0,48572.0,1.9752745018300122
639,"Asheville, NC",DemandResponse,133,2011,25900.0,205746.0,11543.0,49804.0,1.922934362934363
640,"Asheville, NC",DemandResponse,133,2012,25284.0,177949.0,9818.0,48530.0,1.9193956652428412
641,"Asheville, NC",DemandResponse,133,2013,81942.0,619009.0,33403.0,126799.0,1.5474237875570525
642,"Asheville, NC",DemandResponse,133,2014,135834.0,1078739.0,57012.0,81325.0,0.5987087179940221
