,UZA,RailBus,Year,VRM,UPT,UZA Name,FARE
7834,250,Bus,2011,511941.0,657980.0,"Las Cruces, NM",572401.0
7842,251,Bus,2005,609739.0,692326.0,"Grand Junction, CO",190830.0
7843,251,Bus,2006,627295.0,750827.0,"Grand Junction, CO",196614.0
7844,251,Bus,2007,685308.0,636037.0,"Grand Junction, CO",233033.0
7845,251,Bus,2008,743668.0,750286.0,"Grand Junction, CO",289181.0
7846,251,Bus,2009,741669.0,868537.0,"Grand Junction, CO",257583.0
7847,251,Bus,2010,747661.0,973496.0,"Grand Junction, CO",291355.0
7848,251,Bus,2011,754298.0,1031605.0,"Grand Junction, CO",342656.0
7849,251,Bus,2012,886050.0,1012295.0,"Grand Junction, CO",387300.0
7850,251,Bus,2013,863888.0,974644.0,"Grand Junction, CO",443667.0
7851,251,Bus,2014,829283.0,901762.0,"Grand Junction, CO",403300.0
7852,251,Bus,2015,829308.0,813687.0,"Grand Junction, CO",469133.0
7864,252,Bus,2005,627317.0,314138.0,"Odessa, TX",180467.0
7865,252,Bus,2006,646671.0,377884.0,"Odessa, TX",228727.0
7866,252,Bus,2007,759647.0,409109.0,"Odessa, TX",236427.0
7867,252,Bus,2008,739024.0,444951.0,"Odessa, TX",252455.0
7868,252,Bus,2009,720981.0,399482.0,"Odessa, TX",246958.0
7869,252,Bus,2010,707594.0,473548.0,"Odessa, TX",261957.0
7870,252,Bus,2011,661870.0,474068.0,"Odessa, TX",270972.0
7871,252,Bus,2012,656934.0,430660.0,"Odessa, TX",292008.0
7872,252,Bus,2013,545301.0,306832.0,"Odessa, TX",254357.0
7882,253,Bus,2004,697407.0,686144.0,"Saginaw, MI",468686.0
7883,253,Bus,2005,627016.0,631274.0,"Saginaw, MI",432690.0
7884,253,Bus,2006,693567.0,716748.0,"Saginaw, MI",459237.0
7885,253,Bus,2007,719309.0,814085.0,"Saginaw, MI",520916.0
7886,253,Bus,2008,748323.0,1019953.0,"Saginaw, MI",629858.0
7887,253,Bus,2009,754002.0,1015592.0,"Saginaw, MI",811491.0
7888,253,Bus,2010,786979.0,998955.0,"Saginaw, MI",810542.0
7889,253,Bus,2011,806591.0,1062182.0,"Saginaw, MI",759218.0
7890,253,Bus,2012,683808.0,979040.0,"Saginaw, MI",780865.0
7891,253,Bus,2013,767067.0,894734.0,"Saginaw, MI",576470.0
7892,253,Bus,2014,683412.0,1029207.0,"Saginaw, MI",798526.0
7893,253,Bus,2015,604336.0,903125.0,"Saginaw, MI",702215.0
7894,253,Bus,2016,611573.0,633385.0,"Saginaw, MI",496536.0
7895,253,Bus,2017,666746.0,520287.0,"Saginaw, MI",630342.0
7896,253,Bus,2018,956864.0,560977.0,"Saginaw, MI",594405.5
7912,254,Bus,2002,269134.0,281373.0,"Simi Valley, CA",296705.0
7913,254,Bus,2003,355259.0,412216.0,"Simi Valley, CA",322516.0
7914,254,Bus,2004,88040.0,108463.0,"Simi Valley, CA",313451.0
7915,254,Bus,2005,357211.0,442594.0,"Simi Valley, CA",313133.0
7916,254,Bus,2006,512825.0,465715.0,"Simi Valley, CA",395624.0
7917,254,Bus,2007,493887.0,453360.0,"Simi Valley, CA",440166.0
7918,254,Bus,2008,473408.0,494676.0,"Simi Valley, CA",427063.0
7919,254,Bus,2009,468413.0,448717.0,"Simi Valley, CA",444826.0
7920,254,Bus,2010,444964.0,474691.0,"Simi Valley, CA",428509.0
7921,254,Bus,2011,414552.0,419561.0,"Simi Valley, CA",378820.0
7932,255,Bus,2002,381852.0,496539.0,"Columbia, MO",28974.0
7933,255,Bus,2003,432000.0,482363.0,"Columbia, MO",181354.0
7934,255,Bus,2004,432000.0,523318.0,"Columbia, MO",165579.0
7935,255,Bus,2005,432000.0,514097.0,"Columbia, MO",172212.0
7936,255,Bus,2006,516000.0,854010.0,"Columbia, MO",190070.0
7937,255,Bus,2007,432000.0,715052.0,"Columbia, MO",196682.0
7938,255,Bus,2008,432000.0,1553757.0,"Columbia, MO",211265.0
7939,255,Bus,2009,785448.0,1958423.0,"Columbia, MO",319837.0
7940,255,Bus,2010,769563.0,2069027.0,"Columbia, MO",384513.0
7941,255,Bus,2011,681874.0,2192062.0,"Columbia, MO",405706.0
7942,255,Bus,2012,676374.0,1903088.0,"Columbia, MO",1524951.0
7943,255,Bus,2013,687177.0,1800557.0,"Columbia, MO",1734557.0
7944,255,Bus,2014,767443.0,2267056.0,"Columbia, MO",1922119.0
7945,255,Bus,2015,797378.0,1466613.0,"Columbia, MO",1657084.0
7946,255,Bus,2016,811923.0,1430879.0,"Columbia, MO",1510908.0
7947,255,Bus,2017,839907.0,1387688.0,"Columbia, MO",1508501.0
7948,255,Bus,2018,730217.0,1180354.0,"Columbia, MO",1434209.5
7966,256,Bus,2002,1023884.0,1710701.0,"Kenosha, WI-IL",494851.0
7967,256,Bus,2003,1041466.0,1601551.0,"Kenosha, WI-IL",490691.0
7968,256,Bus,2004,1041292.0,1563696.0,"Kenosha, WI-IL",489111.0
7969,256,Bus,2005,1051429.0,1583285.0,"Kenosha, WI-IL",490969.0
7970,256,Bus,2006,1045174.0,1608552.0,"Kenosha, WI-IL",485935.0
7971,256,Bus,2007,1053504.0,1658424.0,"Kenosha, WI-IL",542162.0
7972,256,Bus,2008,1020833.0,1716121.0,"Kenosha, WI-IL",542073.0
7973,256,Bus,2009,932100.0,1528868.0,"Kenosha, WI-IL",584908.0
7974,256,Bus,2010,1027452.0,1585272.0,"Kenosha, WI-IL",559916.0
7975,256,Bus,2011,964635.0,1552585.0,"Kenosha, WI-IL",619568.0
7976,256,Bus,2012,858682.0,1487238.0,"Kenosha, WI-IL",656790.0
7977,256,Bus,2013,889606.0,1257884.0,"Kenosha, WI-IL",756118.0
7978,256,Bus,2014,889548.0,1257860.0,"Kenosha, WI-IL",721809.0
7979,256,Bus,2015,806597.0,1247542.0,"Kenosha, WI-IL",679172.0
7980,256,Bus,2016,818405.0,1247739.0,"Kenosha, WI-IL",632362.0
7981,256,Bus,2017,1010441.0,1268399.0,"Kenosha, WI-IL",692799.0
7982,256,Bus,2018,1036132.0,1338109.0,"Kenosha, WI-IL",699612.5
8000,256,Rail,2002,24638.0,48181.0,"Kenosha, WI-IL",10500.0
8001,256,Rail,2003,19841.0,54594.0,"Kenosha, WI-IL",15250.0
8002,256,Rail,2004,19604.0,58985.0,"Kenosha, WI-IL",0.0
8003,256,Rail,2005,19719.0,53123.0,"Kenosha, WI-IL",11522.0
8004,256,Rail,2006,21571.0,52936.0,"Kenosha, WI-IL",13234.0
8005,256,Rail,2007,19836.0,61996.0,"Kenosha, WI-IL",15661.0
8006,256,Rail,2008,19794.0,65759.0,"Kenosha, WI-IL",16440.0
8007,256,Rail,2009,13547.0,33104.0,"Kenosha, WI-IL",19999.0
8008,256,Rail,2010,17060.0,53403.0,"Kenosha, WI-IL",26698.0
8009,256,Rail,2011,16774.0,43164.0,"Kenosha, WI-IL",0.0
8010,256,Rail,2012,17620.0,40128.0,"Kenosha, WI-IL",43745.0
8011,256,Rail,2013,16712.0,38825.0,"Kenosha, WI-IL",18421.0
8012,256,Rail,2014,17249.0,44465.0,"Kenosha, WI-IL",25432.0
8013,256,Rail,2015,17234.0,45947.0,"Kenosha, WI-IL",24283.0
8014,256,Rail,2016,17523.0,51145.0,"Kenosha, WI-IL",25315.0
8015,256,Rail,2017,16880.0,45120.0,"Kenosha, WI-IL",25446.0
8016,256,Rail,2018,17242.0,39569.0,"Kenosha, WI-IL",26027.5
8017,257,Bus,2002,80135.0,33799.0,"Fort Smith, AR-OK",87213.0
8018,257,Bus,2006,300030.0,179355.0,"Fort Smith, AR-OK",106935.0
8019,257,Bus,2007,316976.0,200690.0,"Fort Smith, AR-OK",92706.0
8020,257,Bus,2008,433210.0,224015.0,"Fort Smith, AR-OK",101229.0
8021,257,Bus,2009,272610.0,197162.0,"Fort Smith, AR-OK",113402.0
8022,257,Bus,2010,275752.0,211626.0,"Fort Smith, AR-OK",102358.0
8023,257,Bus,2011,276725.0,214398.0,"Fort Smith, AR-OK",103237.0
8024,257,Bus,2013,61693.0,60434.0,"Fort Smith, AR-OK",129460.0
8033,259,Bus,2002,288656.0,314821.0,"Johnson City, TN",117805.0
8034,259,Bus,2003,306921.0,327701.0,"Johnson City, TN",121424.0
8035,259,Bus,2004,317388.0,367430.0,"Johnson City, TN",101281.0
8036,259,Bus,2005,322562.0,380140.0,"Johnson City, TN",97554.0
8037,259,Bus,2006,338484.0,449069.0,"Johnson City, TN",111117.0
8038,259,Bus,2007,396392.0,430322.0,"Johnson City, TN",119231.0
8039,259,Bus,2008,417440.0,500548.0,"Johnson City, TN",133711.0
8040,259,Bus,2009,417003.0,553273.0,"Johnson City, TN",128017.0
8041,259,Bus,2010,396801.0,579110.0,"Johnson City, TN",115607.0
8042,259,Bus,2011,420057.0,647388.0,"Johnson City, TN",150181.0
8053,260,Bus,2004,553251.0,884940.0,"Duluth, MN-WI",1564213.0
8054,260,Bus,2005,1679944.0,2684804.0,"Duluth, MN-WI",1667891.0
8055,260,Bus,2006,1644842.0,2692931.0,"Duluth, MN-WI",1904336.0
8056,260,Bus,2007,1670152.0,2854467.0,"Duluth, MN-WI",1948545.0
8057,260,Bus,2008,1765880.0,3219758.0,"Duluth, MN-WI",2069661.0
8058,260,Bus,2009,1756924.0,3173484.0,"Duluth, MN-WI",2027708.0
8059,260,Bus,2010,1791480.0,3171087.0,"Duluth, MN-WI",1952424.0
8060,260,Bus,2011,1810641.0,3264479.0,"Duluth, MN-WI",2355897.0
8061,260,Bus,2012,1803841.0,3261494.0,"Duluth, MN-WI",2452281.0
8062,260,Bus,2013,1752637.0,3195020.0,"Duluth, MN-WI",2456584.0
8063,260,Bus,2014,1721557.0,3100305.0,"Duluth, MN-WI",2614086.0
8064,260,Bus,2015,1769627.0,3051665.0,"Duluth, MN-WI",2752477.0
8065,260,Bus,2016,1815453.0,2804354.0,"Duluth, MN-WI",2479687.0
8066,260,Bus,2017,1933805.0,2786702.0,"Duluth, MN-WI",2433944.0
8067,260,Bus,2018,2162059.0,2760475.0,"Duluth, MN-WI",2274677.5
8083,264,Bus,2002,351677.0,347380.0,"Greeley, CO",175717.0
8084,264,Bus,2003,351702.0,428219.0,"Greeley, CO",195757.0
8085,264,Bus,2004,354500.0,403294.0,"Greeley, CO",200935.0
8086,264,Bus,2005,382696.0,431987.0,"Greeley, CO",206659.0
8087,264,Bus,2006,393113.0,453699.0,"Greeley, CO",241141.0
8088,264,Bus,2007,392420.0,471176.0,"Greeley, CO",265111.0
8089,264,Bus,2008,393448.0,513367.0,"Greeley, CO",356634.0
8090,264,Bus,2009,386776.0,529791.0,"Greeley, CO",395357.0
8091,264,Bus,2010,406292.0,491476.0,"Greeley, CO",460966.0
8092,264,Bus,2011,432734.0,483607.0,"Greeley, CO",611518.0
8093,264,Bus,2013,448727.0,526580.0,"Greeley, CO",517730.0
8105,267,Bus,2002,670440.0,825105.0,"Redding, CA",552652.0
8106,267,Bus,2003,730516.0,719554.0,"Redding, CA",488547.0
8107,267,Bus,2004,745230.0,704309.0,"Redding, CA",472366.0
8108,267,Bus,2005,780134.0,706280.0,"Redding, CA",442598.0
8109,267,Bus,2006,735670.0,667460.0,"Redding, CA",461344.0
8110,267,Bus,2007,737398.0,649038.0,"Redding, CA",560542.0
8111,267,Bus,2008,705630.0,663329.0,"Redding, CA",607650.0
8112,267,Bus,2009,613247.0,664666.0,"Redding, CA",594396.0
8113,267,Bus,2010,613815.0,646851.0,"Redding, CA",569707.0
8114,267,Bus,2011,614257.0,708341.0,"Redding, CA",584401.0
8115,267,Bus,2012,637322.0,785519.0,"Redding, CA",697326.0
8116,267,Bus,2013,644850.0,834455.0,"Redding, CA",709502.0
8117,267,Bus,2014,644373.0,810172.0,"Redding, CA",729178.0
8118,267,Bus,2015,676931.0,688869.0,"Redding, CA",720915.0
8119,267,Bus,2016,709708.0,667964.0,"Redding, CA",665841.0
8120,267,Bus,2017,731695.0,686608.0,"Redding, CA",696197.0
8121,267,Bus,2018,719879.0,625370.0,"Redding, CA",683838.0
8139,268,Bus,2007,1014361.0,1175005.0,"Utica, NY",1067223.0
8140,268,Bus,2008,970552.0,1305868.0,"Utica, NY",1123420.0
8141,268,Bus,2009,974360.0,1310402.0,"Utica, NY",1181792.0
8142,268,Bus,2010,1016355.0,1279295.0,"Utica, NY",1147849.0
8143,268,Bus,2011,981613.0,1285200.0,"Utica, NY",1140157.0
8144,268,Bus,2012,975393.0,1205636.0,"Utica, NY",1244968.0
8145,268,Bus,2013,985659.0,1220114.0,"Utica, NY",1111053.0
8146,268,Bus,2014,986129.0,1286656.0,"Utica, NY",1142186.0
8147,268,Bus,2015,244321.0,312665.0,"Utica, NY",1159821.0
8157,269,Bus,2002,1043120.0,630619.0,"Leominster-Fitchburg, MA",577613.0
8158,269,Bus,2003,4232499.0,29016.0,"Leominster-Fitchburg, MA",522973.0
8159,269,Bus,2004,1122456.0,627980.0,"Leominster-Fitchburg, MA",414766.0
8160,269,Bus,2005,901556.0,630823.0,"Leominster-Fitchburg, MA",558430.0
8161,269,Bus,2006,837955.0,574185.0,"Leominster-Fitchburg, MA",631200.0
8162,269,Bus,2007,817657.0,574426.0,"Leominster-Fitchburg, MA",657436.0
8163,269,Bus,2008,692740.0,598528.0,"Leominster-Fitchburg, MA",745763.0
8164,269,Bus,2009,682921.0,593749.0,"Leominster-Fitchburg, MA",527817.0
8165,269,Bus,2010,597689.0,587426.0,"Leominster-Fitchburg, MA",517426.0
8166,269,Bus,2011,621195.0,636895.0,"Leominster-Fitchburg, MA",557528.0
8167,269,Bus,2012,670616.0,681253.0,"Leominster-Fitchburg, MA",590393.0
8168,269,Bus,2013,678121.0,765288.0,"Leominster-Fitchburg, MA",603462.0
8169,269,Bus,2014,679268.0,734015.0,"Leominster-Fitchburg, MA",604760.0
8170,269,Bus,2015,665632.0,717058.0,"Leominster-Fitchburg, MA",598207.0
8171,269,Bus,2016,668721.0,628961.0,"Leominster-Fitchburg, MA",656349.0
8172,269,Bus,2017,654231.0,556307.0,"Leominster-Fitchburg, MA",689349.0
8173,269,Bus,2018,835232.0,531951.0,"Leominster-Fitchburg, MA",734920.0
8191,270,Bus,2003,767816.0,173.0,"Yuba City, CA",870790.0
8192,270,Bus,2004,649866.0,191.0,"Yuba City, CA",875581.0
8193,270,Bus,2005,737989.0,232.0,"Yuba City, CA",869962.0
8194,270,Bus,2006,746350.0,699738.0,"Yuba City, CA",993941.0
8195,270,Bus,2007,796220.0,813818.0,"Yuba City, CA",1107845.0
8196,270,Bus,2008,841368.0,953804.0,"Yuba City, CA",1271498.0
8197,270,Bus,2009,899840.0,1000635.0,"Yuba City, CA",1408885.0
8198,270,Bus,2010,885180.0,1012255.0,"Yuba City, CA",1393378.0
8199,270,Bus,2011,874568.0,1111268.0,"Yuba City, CA",930762.0
8200,270,Bus,2012,879062.0,1129517.0,"Yuba City, CA",1689272.0
8201,270,Bus,2013,888954.0,1182420.0,"Yuba City, CA",1694707.0
8202,270,Bus,2014,884338.0,1218984.0,"Yuba City, CA",1305505.0
8203,270,Bus,2015,903474.0,1184937.0,"Yuba City, CA",1307940.0
8204,270,Bus,2016,904913.0,1061357.0,"Yuba City, CA",1200770.0
8205,270,Bus,2017,886314.0,948424.0,"Yuba City, CA",1141775.0
8206,270,Bus,2018,902711.0,903386.0,"Yuba City, CA",1058692.5
8222,271,Bus,2002,959450.0,1032383.0,"Lynchburg, VA",21732.0
8223,271,Bus,2003,1033491.0,1144450.0,"Lynchburg, VA",760147.0
8224,271,Bus,2006,945289.0,1024984.0,"Lynchburg, VA",819428.0
8225,271,Bus,2007,1014901.0,2236758.0,"Lynchburg, VA",774326.0
8226,271,Bus,2008,1077844.0,2919619.0,"Lynchburg, VA",865513.0
8227,271,Bus,2009,1112907.0,2853226.0,"Lynchburg, VA",912780.0
8228,271,Bus,2010,1077079.0,2676606.0,"Lynchburg, VA",899697.0
8229,271,Bus,2011,1346314.0,2511564.0,"Lynchburg, VA",987781.0
8230,271,Bus,2012,1036552.0,2330451.0,"Lynchburg, VA",1020905.0
8231,271,Bus,2013,903839.0,2389926.0,"Lynchburg, VA",1071361.0
8232,271,Bus,2014,919407.0,2762412.0,"Lynchburg, VA",1046195.0
8233,271,Bus,2015,1050956.0,2394565.0,"Lynchburg, VA",922862.0
8234,271,Bus,2016,1007080.0,2068906.0,"Lynchburg, VA",2114827.0
8235,271,Bus,2017,1063082.0,2311646.0,"Lynchburg, VA",3015087.0
8236,271,Bus,2018,1008599.0,2151558.0,"Lynchburg, VA",4061199.5
8252,272,Bus,2003,222329.0,217394.0,"Monroe, LA",289204.0
8253,272,Bus,2005,640169.0,1061760.0,"Monroe, LA",10038.0
8254,272,Bus,2006,644386.0,1126715.0,"Monroe, LA",493580.0
8255,272,Bus,2007,651693.0,1201171.0,"Monroe, LA",536648.0
8256,272,Bus,2008,680589.0,1207126.0,"Monroe, LA",535946.0
8257,272,Bus,2009,787443.0,1142972.0,"Monroe, LA",510264.0
8258,272,Bus,2010,780518.0,1172182.0,"Monroe, LA",561192.0
8259,272,Bus,2011,815544.0,1199580.0,"Monroe, LA",532715.0
8269,273,Bus,2002,628699.0,633625.0,"Billings, MT",171370.0
8270,273,Bus,2003,628647.0,661143.0,"Billings, MT",184197.0
8271,273,Bus,2004,617499.0,655598.0,"Billings, MT",180725.0
8272,273,Bus,2005,648171.0,664389.0,"Billings, MT",184610.0
8273,273,Bus,2006,625071.0,703896.0,"Billings, MT",207868.0
8274,273,Bus,2007,644343.0,679097.0,"Billings, MT",216927.0
8275,273,Bus,2008,623269.0,685160.0,"Billings, MT",225915.0
8276,273,Bus,2009,629830.0,642972.0,"Billings, MT",287234.0
8277,273,Bus,2010,632253.0,612867.0,"Billings, MT",322726.0
8278,273,Bus,2011,635786.0,622475.0,"Billings, MT",321660.0
8279,273,Bus,2012,601433.0,615546.0,"Billings, MT",345417.0
8280,273,Bus,2013,566116.0,614929.0,"Billings, MT",322383.0
8281,273,Bus,2014,555859.0,593600.0,"Billings, MT",325842.0
8282,273,Bus,2015,569290.0,527923.0,"Billings, MT",306906.0
8283,273,Bus,2016,579873.0,492253.0,"Billings, MT",292958.0
8284,273,Bus,2017,592749.0,452636.0,"Billings, MT",360464.0
8285,273,Bus,2018,603085.0,447045.0,"Billings, MT",387243.0
8303,275,Bus,2002,1203119.0,3019966.0,"Bellingham, WA",822658.0
8304,275,Bus,2003,1292729.0,3040738.0,"Bellingham, WA",907963.0
8305,275,Bus,2004,1319783.0,3392350.0,"Bellingham, WA",913706.0
8306,275,Bus,2005,1343516.0,3399851.0,"Bellingham, WA",904048.0
8307,275,Bus,2006,1665589.0,3582482.0,"Bellingham, WA",1013928.0
8308,275,Bus,2007,1731952.0,3946135.0,"Bellingham, WA",1089636.0
8309,275,Bus,2008,1866083.0,5032936.0,"Bellingham, WA",1273068.0
8310,275,Bus,2009,1913662.0,5623156.0,"Bellingham, WA",1384476.0
8311,275,Bus,2010,1853846.0,4886749.0,"Bellingham, WA",1519401.0
8312,275,Bus,2011,1735209.0,5125549.0,"Bellingham, WA",1663823.0
8313,275,Bus,2012,1776140.0,5860120.0,"Bellingham, WA",1858288.0
8314,275,Bus,2013,1780735.0,5677712.0,"Bellingham, WA",1859314.0
8315,275,Bus,2014,1788497.0,5919614.0,"Bellingham, WA",1825001.0
8316,275,Bus,2015,1826686.0,4934429.0,"Bellingham, WA",1669332.0
8317,275,Bus,2016,1831845.0,4701668.0,"Bellingham, WA",2427484.0
8318,275,Bus,2017,2014058.0,4602021.0,"Bellingham, WA",2564870.0
8319,275,Bus,2018,2100487.0,4542536.0,"Bellingham, WA",3012639.0
8337,276,Bus,2002,3005260.0,4627511.0,"Seaside-Monterey, CA",4524663.0
8338,276,Bus,2003,2995638.0,4670465.0,"Seaside-Monterey, CA",4588054.0
8339,276,Bus,2004,2609259.0,4604610.0,"Seaside-Monterey, CA",4659044.0
8340,276,Bus,2005,2548022.0,4525024.0,"Seaside-Monterey, CA",4704581.0
8341,276,Bus,2006,2610008.0,4675461.0,"Seaside-Monterey, CA",5660573.0
8342,276,Bus,2007,3360545.0,4757294.0,"Seaside-Monterey, CA",6289281.0
8343,276,Bus,2008,3498866.0,4704561.0,"Seaside-Monterey, CA",6524001.0
8344,276,Bus,2009,3744680.0,4124481.0,"Seaside-Monterey, CA",6973761.0
8345,276,Bus,2010,3905201.0,4326536.0,"Seaside-Monterey, CA",5224535.0
8346,276,Bus,2011,4288177.0,4373674.0,"Seaside-Monterey, CA",7816486.0
8347,276,Bus,2012,4260189.0,4165308.0,"Seaside-Monterey, CA",7688226.0
8348,276,Bus,2013,3757000.0,3997929.0,"Seaside-Monterey, CA",7105987.0
8349,276,Bus,2014,3882188.0,4089092.0,"Seaside-Monterey, CA",6757028.0
8350,276,Bus,2015,4252091.0,4190750.0,"Seaside-Monterey, CA",7355850.0
8351,276,Bus,2016,4443481.0,4270398.0,"Seaside-Monterey, CA",8799404.0
8352,276,Bus,2017,4477091.0,4289139.0,"Seaside-Monterey, CA",9890197.0
8353,276,Bus,2018,4550174.0,4269542.0,"Seaside-Monterey, CA",11157370.5
8371,278,Bus,2002,461405.0,350138.0,"Waterloo, IA",344794.0
8372,278,Bus,2003,443710.0,336728.0,"Waterloo, IA",351859.0
8373,278,Bus,2004,37036.0,29014.0,"Waterloo, IA",355711.0
8374,278,Bus,2005,514002.0,345203.0,"Waterloo, IA",336336.0
8375,278,Bus,2006,527117.0,349957.0,"Waterloo, IA",374257.0
8376,278,Bus,2007,424523.0,405426.0,"Waterloo, IA",391244.0
8377,278,Bus,2008,574566.0,452612.0,"Waterloo, IA",425788.0
8378,278,Bus,2009,571155.0,454033.0,"Waterloo, IA",536451.0
8379,278,Bus,2010,586661.0,462755.0,"Waterloo, IA",500836.0
8380,278,Bus,2011,564653.0,455237.0,"Waterloo, IA",487886.0
8381,278,Bus,2012,563968.0,497421.0,"Waterloo, IA",521426.0
8382,278,Bus,2013,274364.0,259226.0,"Waterloo, IA",571538.0
8395,281,Bus,2002,452562.0,752296.0,"St. Cloud, MN",613195.0
8396,281,Bus,2003,889601.0,1554271.0,"St. Cloud, MN",606223.0
8397,281,Bus,2004,983930.0,1688750.0,"St. Cloud, MN",598498.0
8398,281,Bus,2005,978664.0,1751082.0,"St. Cloud, MN",705255.0
8399,281,Bus,2006,1010746.0,1853306.0,"St. Cloud, MN",779168.0
8400,281,Bus,2007,1000906.0,1924711.0,"St. Cloud, MN",886881.0
8401,281,Bus,2008,1098533.0,2238408.0,"St. Cloud, MN",981026.0
8402,281,Bus,2009,1145182.0,2219439.0,"St. Cloud, MN",1105332.0
8403,281,Bus,2010,1266633.0,2278182.0,"St. Cloud, MN",1172405.0
8404,281,Bus,2011,1325963.0,2303768.0,"St. Cloud, MN",1185970.0
8405,281,Bus,2012,1331249.0,2250789.0,"St. Cloud, MN",1373679.0
8406,281,Bus,2013,1337478.0,2250488.0,"St. Cloud, MN",1445476.0
8407,281,Bus,2014,1378863.0,2182059.0,"St. Cloud, MN",1451275.0
8408,281,Bus,2015,1404980.0,2052992.0,"St. Cloud, MN",1375598.0
8409,281,Bus,2016,1418201.0,1939664.0,"St. Cloud, MN",1309600.0
8410,281,Bus,2017,1469489.0,1767469.0,"St. Cloud, MN",1160057.0
8411,281,Bus,2018,1460804.0,1654668.0,"St. Cloud, MN",1052286.5
8429,282,Bus,2002,389678.0,493073.0,"Abilene, TX",162609.0
8430,282,Bus,2003,383239.0,475747.0,"Abilene, TX",173563.0
8431,282,Bus,2004,388907.0,469981.0,"Abilene, TX",185046.0
8432,282,Bus,2005,444176.0,507165.0,"Abilene, TX",213965.0
8433,282,Bus,2006,441300.0,493638.0,"Abilene, TX",201795.0
8434,282,Bus,2007,424839.0,490254.0,"Abilene, TX",217336.0
8435,282,Bus,2008,421757.0,473528.0,"Abilene, TX",254879.0
8436,282,Bus,2009,418714.0,478743.0,"Abilene, TX",248600.0
8437,282,Bus,2010,406871.0,456753.0,"Abilene, TX",295374.0
8438,282,Bus,2011,396021.0,472931.0,"Abilene, TX",375006.0
8449,283,Bus,2003,420726.0,189395.0,"Waldorf, MD",0.0
8450,283,Bus,2004,854733.0,386606.0,"Waldorf, MD",158320.0
8451,283,Bus,2005,772928.0,311423.0,"Waldorf, MD",201172.0
8452,283,Bus,2006,608812.0,278658.0,"Waldorf, MD",223204.0
8453,283,Bus,2007,855663.0,466302.0,"Waldorf, MD",235510.0
8454,283,Bus,2008,1073862.0,554447.0,"Waldorf, MD",296050.0
8455,283,Bus,2009,1015635.0,534279.0,"Waldorf, MD",329394.0
8456,283,Bus,2010,1021311.0,616025.0,"Waldorf, MD",324714.0
8457,283,Bus,2011,1170349.0,720423.0,"Waldorf, MD",302225.0
8458,283,Bus,2012,1198652.0,729602.0,"Waldorf, MD",341291.0
8459,283,Bus,2013,1201344.0,731009.0,"Waldorf, MD",335471.0
8460,283,Bus,2014,1174801.0,787928.0,"Waldorf, MD",362507.0
8461,283,Bus,2015,1277047.0,896727.0,"Waldorf, MD",389787.0
8462,283,Bus,2016,1291170.0,853680.0,"Waldorf, MD",353392.0
8463,283,Bus,2017,1283670.0,816237.0,"Waldorf, MD",347217.0
8464,283,Bus,2018,1288055.0,755719.0,"Waldorf, MD",325932.0
8481,285,Bus,2005,1162883.0,1934009.0,"Burlington, VT",1235450.0
8482,285,Bus,2006,1332455.0,2094090.0,"Burlington, VT",1678981.0
8483,285,Bus,2007,1341807.0,2101445.0,"Burlington, VT",1706774.0
8484,285,Bus,2008,1317041.0,2432660.0,"Burlington, VT",1773844.0
8485,285,Bus,2009,1294855.0,2473384.0,"Burlington, VT",2147192.0
8486,285,Bus,2010,1255877.0,2466600.0,"Burlington, VT",2155343.0
8487,285,Bus,2011,1456571.0,2613585.0,"Burlington, VT",2271228.0
8488,285,Bus,2012,1525597.0,2702852.0,"Burlington, VT",2484660.0
8489,285,Bus,2013,1532062.0,2700319.0,"Burlington, VT",2591160.0
8490,285,Bus,2014,1505588.0,2560146.0,"Burlington, VT",2342176.0
8491,285,Bus,2015,1601433.0,2598859.0,"Burlington, VT",2556350.0
8492,285,Bus,2016,1641851.0,2386926.0,"Burlington, VT",2428368.0
8493,285,Bus,2017,1613305.0,2228705.0,"Burlington, VT",2218442.0
8494,285,Bus,2018,1621084.0,2305024.0,"Burlington, VT",2049488.0
8509,286,Bus,2002,562333.0,1360476.0,"Bloomington, IN",835109.0
8510,286,Bus,2003,1021288.0,2041175.0,"Bloomington, IN",880359.0
8511,286,Bus,2004,840513.0,2026895.0,"Bloomington, IN",917195.0
8512,286,Bus,2005,889588.0,2148561.0,"Bloomington, IN",990883.0
8513,286,Bus,2006,891972.0,2363524.0,"Bloomington, IN",1096676.0
8514,286,Bus,2007,905147.0,2564927.0,"Bloomington, IN",1237344.0
8515,286,Bus,2008,976330.0,2830220.0,"Bloomington, IN",1514682.0
8516,286,Bus,2009,966254.0,3027877.0,"Bloomington, IN",1535865.0
8517,286,Bus,2010,974570.0,3238391.0,"Bloomington, IN",1559494.0
8518,286,Bus,2011,982899.0,3385609.0,"Bloomington, IN",1601564.0
8519,286,Bus,2012,999987.0,3402150.0,"Bloomington, IN",1525951.0
8520,286,Bus,2013,993525.0,3454889.0,"Bloomington, IN",1545187.0
8521,286,Bus,2014,986389.0,3510469.0,"Bloomington, IN",1557842.0
8522,286,Bus,2015,989721.0,3493890.0,"Bloomington, IN",1582589.0
8523,286,Bus,2016,995276.0,3445889.0,"Bloomington, IN",1609834.0
8524,286,Bus,2017,998863.0,3303444.0,"Bloomington, IN",1598610.0
8525,286,Bus,2018,982943.0,3104755.0,"Bloomington, IN",1606620.5
