MNAME,RailBus,Year,UA,CBSA,UPT,VRM,VRH,FARE_TOTAL,FARE_per_UPT,AREALANDPT,UAPOP,UAAREALAND,MAREALAND,UAPOPPCT,UPT_ADJ,VRM_ADJ,VRH_ADJ
"Albuquerque, NM Metro Area",DemandResponse,2006,2342.0,21480.0,377116.0,3546428.0,199380.0,335676.0,1.7802267737247957,1297939538.0,1482636.0,1297939538.0,48083118928.0,200.0,377116.0,3546428.0,199380.0
"Albuquerque, NM Metro Area",DemandResponse,2007,2342.0,21480.0,387356.0,3687098.0,201142.0,394574.0,2.037268042833982,1297939538.0,1482636.0,1297939538.0,48083118928.0,200.0,387356.0,3687098.0,201142.0
"Albuquerque, NM Metro Area",DemandResponse,2008,2342.0,21480.0,390232.0,3677966.0,205426.0,385760.0,1.9770803009491789,1297939538.0,1482636.0,1297939538.0,48083118928.0,200.0,390232.0,3677966.0,205426.0
"Albuquerque, NM Metro Area",DemandResponse,2009,2342.0,21480.0,400856.0,3830492.0,212666.0,372041.0,1.8562326621030993,1297939538.0,1482636.0,1297939538.0,48083118928.0,200.0,400856.0,3830492.0,212666.0
"Albuquerque, NM Metro Area",DemandResponse,2010,2342.0,21480.0,476674.0,3901716.0,219202.0,388598.0,1.6304560349421198,1297939538.0,1482636.0,1297939538.0,48083118928.0,200.0,476674.0,3901716.0,219202.0
"Albuquerque, NM Metro Area",DemandResponse,2011,2342.0,21480.0,506434.0,4040360.0,236100.0,416904.0,1.6464297420789284,1297939538.0,1482636.0,1297939538.0,48083118928.0,200.0,506434.0,4040360.0,236100.0
"Albuquerque, NM Metro Area",DemandResponse,2012,2342.0,21480.0,567462.0,4050870.0,248034.0,393307.0,1.3861967849829593,1297939538.0,1482636.0,1297939538.0,48083118928.0,200.0,567462.0,4050870.0,248034.0
"Albuquerque, NM Metro Area",DemandResponse,2013,2342.0,21480.0,655864.0,4543398.0,289136.0,393634.0,1.2003525121061684,1297939538.0,1482636.0,1297939538.0,48083118928.0,200.0,655864.0,4543398.0,289136.0
"Albuquerque, NM Metro Area",DemandResponse,2014,2342.0,21480.0,680186.0,4833298.0,290310.0,393503.0,1.1570452787913896,1297939538.0,1482636.0,1297939538.0,48083118928.0,200.0,680186.0,4833298.0,290310.0
"Albuquerque, NM Metro Area",DemandResponse,2015,2342.0,21480.0,670808.0,4895526.0,288558.0,400288.0,1.1934502868182848,1297939538.0,1482636.0,1297939538.0,48083118928.0,200.0,670808.0,4895526.0,288558.0
"Albuquerque, NM Metro Area",DemandResponse,2016,2342.0,21480.0,692806.0,5093532.0,300962.0,420395.0,1.2136009214700796,1297939538.0,1482636.0,1297939538.0,48083118928.0,200.0,692806.0,5093532.0,300962.0
"Albuquerque, NM Metro Area",DemandResponse,2017,2342.0,21480.0,685914.0,5311488.0,314858.0,467675.0,1.3636549188382217,1297939538.0,1482636.0,1297939538.0,48083118928.0,200.0,685914.0,5311488.0,314858.0
"Albuquerque, NM Metro Area",DemandResponse,2018,1171.0,10740.0,335477.0,2586821.0,151904.0,0.0,0.0,648969769.0,741318.0,648969769.0,24041559464.0,100.0,335477.0,2586821.0,151904.0
"Albuquerque, NM Metro Area",Rail,2006,1171.0,10740.0,0.0,0.0,0.0,0.0,0.0,648969769.0,741318.0,648969769.0,24041559464.0,100.0,0.0,0.0,0.0
"Albuquerque, NM Metro Area",Rail,2007,1171.0,10740.0,0.0,0.0,0.0,0.0,0.0,648969769.0,741318.0,648969769.0,24041559464.0,100.0,0.0,0.0,0.0
"Albuquerque, NM Metro Area",Rail,2008,1171.0,10740.0,0.0,0.0,0.0,0.0,0.0,648969769.0,741318.0,648969769.0,24041559464.0,100.0,0.0,0.0,0.0
"Albuquerque, NM Metro Area",Rail,2009,1171.0,10740.0,1351087.0,813885.0,20107.0,2669729.0,1.975986002381786,648969769.0,741318.0,648969769.0,24041559464.0,100.0,1351087.0,813885.0,20107.0
"Albuquerque, NM Metro Area",Rail,2010,1171.0,10740.0,1165687.0,1415143.0,37249.0,2846221.0,2.4416683037556393,648969769.0,741318.0,648969769.0,24041559464.0,100.0,1165687.0,1415143.0,37249.0
"Albuquerque, NM Metro Area",Rail,2011,1171.0,10740.0,1242174.0,1370680.0,36676.0,2856263.0,2.2994065243677615,648969769.0,741318.0,648969769.0,24041559464.0,100.0,1242174.0,1370680.0,36676.0
"Albuquerque, NM Metro Area",Rail,2012,1171.0,10740.0,1129303.0,1424748.0,36870.0,2616485.0,2.3169025496257425,648969769.0,741318.0,648969769.0,24041559464.0,100.0,1129303.0,1424748.0,36870.0
"Albuquerque, NM Metro Area",Rail,2013,1171.0,10740.0,1082588.0,1388562.0,36503.0,3002928.0,2.77384194171744,648969769.0,741318.0,648969769.0,24041559464.0,100.0,1082588.0,1388562.0,36503.0
"Albuquerque, NM Metro Area",Rail,2014,1171.0,10740.0,1063217.0,1385927.0,36278.0,2841371.0,2.6724281120410978,648969769.0,741318.0,648969769.0,24041559464.0,100.0,1063217.0,1385927.0,36278.0
"Albuquerque, NM Metro Area",Rail,2015,1171.0,10740.0,931324.0,1397970.0,36463.0,2587198.0,2.777978447887094,648969769.0,741318.0,648969769.0,24041559464.0,100.0,931324.0,1397970.0,36463.0
"Albuquerque, NM Metro Area",Rail,2016,1171.0,10740.0,851409.0,1400234.0,36549.0,2300780.0,2.702320506360633,648969769.0,741318.0,648969769.0,24041559464.0,100.0,851409.0,1400234.0,36549.0
"Albuquerque, NM Metro Area",Rail,2017,1171.0,10740.0,811421.0,1350224.0,35799.0,2153005.0,2.653375991008367,648969769.0,741318.0,648969769.0,24041559464.0,100.0,811421.0,1350224.0,35799.0
"Albuquerque, NM Metro Area",Rail,2018,1171.0,10740.0,771602.0,1337514.0,35650.0,0.0,0.0,648969769.0,741318.0,648969769.0,24041559464.0,100.0,771602.0,1337514.0,35650.0
"Alexandria, LA Metro Area",Bus,2006,1279.0,10780.0,286798.0,185105.0,12738.0,317996.0,1.1087803959581308,169751977.0,82804.0,169751977.0,5078935287.0,100.0,286798.0,185105.0,12738.0
"Alexandria, LA Metro Area",Bus,2007,1279.0,10780.0,703757.0,492386.0,30713.0,352317.0,0.5006230843885034,169751977.0,82804.0,169751977.0,5078935287.0,100.0,703757.0,492386.0,30713.0
"Alexandria, LA Metro Area",Bus,2008,1279.0,10780.0,721983.0,498199.0,29722.0,366425.0,0.5075258004689861,169751977.0,82804.0,169751977.0,5078935287.0,100.0,721983.0,498199.0,29722.0
"Alexandria, LA Metro Area",Bus,2009,1279.0,10780.0,777416.0,588633.0,35229.0,335519.0,0.431582318861459,169751977.0,82804.0,169751977.0,5078935287.0,100.0,777416.0,588633.0,35229.0
"Alexandria, LA Metro Area",Bus,2010,1279.0,10780.0,714922.0,572080.0,34494.0,367090.0,0.5134686021691877,169751977.0,82804.0,169751977.0,5078935287.0,100.0,714922.0,572080.0,34494.0
"Alexandria, LA Metro Area",Bus,2011,1279.0,10780.0,656467.0,765611.0,34046.0,367150.0,0.5592817308410019,169751977.0,82804.0,169751977.0,5078935287.0,100.0,656467.0,765611.0,34046.0
"Alexandria, LA Metro Area",Bus,2012,1279.0,10780.0,0.0,0.0,0.0,441783.0,inf,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Alexandria, LA Metro Area",Bus,2013,1279.0,10780.0,0.0,0.0,0.0,434767.0,inf,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Alexandria, LA Metro Area",Bus,2014,1279.0,10780.0,0.0,0.0,0.0,434899.0,inf,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Alexandria, LA Metro Area",Bus,2015,1279.0,10780.0,0.0,0.0,0.0,440237.0,inf,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Alexandria, LA Metro Area",Bus,2016,1279.0,10780.0,0.0,0.0,0.0,440564.0,inf,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Alexandria, LA Metro Area",Bus,2017,1279.0,10780.0,0.0,0.0,0.0,398178.0,inf,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Alexandria, LA Metro Area",Bus,2018,1279.0,10780.0,0.0,0.0,0.0,0.0,0.0,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Alexandria, LA Metro Area",DemandResponse,2006,1279.0,10780.0,6492.0,32313.0,2815.0,6062.0,0.9337646333949476,169751977.0,82804.0,169751977.0,5078935287.0,100.0,6492.0,32313.0,2815.0
"Alexandria, LA Metro Area",DemandResponse,2007,1279.0,10780.0,12648.0,106519.0,7031.0,5671.0,0.44837128399746995,169751977.0,82804.0,169751977.0,5078935287.0,100.0,12648.0,106519.0,7031.0
"Alexandria, LA Metro Area",DemandResponse,2008,1279.0,10780.0,12953.0,110853.0,7194.0,6147.0,0.47456187755732265,169751977.0,82804.0,169751977.0,5078935287.0,100.0,12953.0,110853.0,7194.0
"Alexandria, LA Metro Area",DemandResponse,2009,1279.0,10780.0,13355.0,119855.0,8082.0,6152.0,0.46065144140771247,169751977.0,82804.0,169751977.0,5078935287.0,100.0,13355.0,119855.0,8082.0
"Alexandria, LA Metro Area",DemandResponse,2010,1279.0,10780.0,13005.0,105221.0,7559.0,7147.0,0.5495578623606305,169751977.0,82804.0,169751977.0,5078935287.0,100.0,13005.0,105221.0,7559.0
"Alexandria, LA Metro Area",DemandResponse,2011,1279.0,10780.0,13253.0,105103.0,7223.0,7281.0,0.5493850448954953,169751977.0,82804.0,169751977.0,5078935287.0,100.0,13253.0,105103.0,7223.0
"Alexandria, LA Metro Area",DemandResponse,2012,1279.0,10780.0,0.0,0.0,0.0,9126.0,inf,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Alexandria, LA Metro Area",DemandResponse,2013,1279.0,10780.0,0.0,0.0,0.0,10021.0,inf,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Alexandria, LA Metro Area",DemandResponse,2014,1279.0,10780.0,0.0,0.0,0.0,10555.0,inf,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Alexandria, LA Metro Area",DemandResponse,2015,1279.0,10780.0,0.0,0.0,0.0,11229.0,inf,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Alexandria, LA Metro Area",DemandResponse,2016,1279.0,10780.0,0.0,0.0,0.0,12942.0,inf,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Alexandria, LA Metro Area",DemandResponse,2017,1279.0,10780.0,0.0,0.0,0.0,12841.0,inf,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Alexandria, LA Metro Area",DemandResponse,2018,1279.0,10780.0,0.0,0.0,0.0,0.0,0.0,169751977.0,82804.0,169751977.0,5078935287.0,100.0,0.0,0.0,0.0
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2006,1495.0,10900.0,5282545.0,2742347.0,204938.0,2959675.0,0.56027445104585,832440634.0,664651.0,896890519.0,3763809464.0,94.61,4997815.8245,2594534.4967,193891.8418
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2007,1495.0,10900.0,4972842.0,2632454.0,202399.0,3207490.0,0.645001389547466,832440634.0,664651.0,896890519.0,3763809464.0,94.61,4704805.8162,2490564.7294,191489.6939
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2008,1495.0,10900.0,4180084.0,1988003.0,154364.0,4779427.0,1.143380611490104,832440634.0,664651.0,896890519.0,3763809464.0,94.61,3954777.4724000003,1880849.6383000002,146043.7804
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2009,1495.0,10900.0,5432467.0,2673386.0,211847.0,3646595.0,0.6712594848712381,832440634.0,664651.0,896890519.0,3763809464.0,94.61,5139657.0287,2529290.4946,200428.44669999997
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2010,1495.0,10900.0,5066051.0,2651352.0,223231.0,3782378.0,0.7466126969507413,832440634.0,664651.0,896890519.0,3763809464.0,94.61,4792990.851100001,2508444.1272,211198.8491
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2011,1495.0,10900.0,5567851.0,2610265.0,227742.0,4357409.0,0.782601581831123,832440634.0,664651.0,896890519.0,3763809464.0,94.61,5267743.8311,2469571.7165,215466.70620000002
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2012,1495.0,10900.0,4797241.0,2677113.0,206965.0,4279031.0,0.8919774928964378,832440634.0,664651.0,896890519.0,3763809464.0,94.61,4538669.7101,2532816.6093,195809.58649999998
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2013,1495.0,10900.0,5058668.0,2620583.0,213773.0,4345632.0,0.85904668976102,832440634.0,664651.0,896890519.0,3763809464.0,94.61,4786005.7948,2479333.5763,202250.63530000002
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2014,1495.0,10900.0,5041068.0,2752139.0,229707.0,4591781.0,0.9108746400564325,832440634.0,664651.0,896890519.0,3763809464.0,94.61,4769354.4348,2603798.7079,217325.7927
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2015,1495.0,10900.0,4910329.0,2796201.0,224067.0,4763068.0,0.9700099524899451,832440634.0,664651.0,896890519.0,3763809464.0,94.61,4645662.2669,2645485.7660999997,211989.7887
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2016,1495.0,10900.0,4779100.0,2869509.0,228014.0,4843106.0,1.0133928982444393,832440634.0,664651.0,896890519.0,3763809464.0,94.61,4521506.51,2714842.4649,215724.0454
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2017,1495.0,10900.0,4576543.0,2897013.0,226494.0,4502765.0,0.9838790982625969,832440634.0,664651.0,896890519.0,3763809464.0,94.61,4329867.3323,2740863.9993000003,214285.9734
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2018,1495.0,10900.0,4412242.0,3008404.0,237400.0,0.0,0.0,832440634.0,664651.0,896890519.0,3763809464.0,94.61,4174422.1562,2846251.0244,224604.14
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",DemandResponse,2006,1495.0,10900.0,494384.0,4276511.0,197713.0,530698.0,1.0734530243697207,832440634.0,664651.0,896890519.0,3763809464.0,94.61,467736.7024,4046007.0571,187056.26929999999
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",DemandResponse,2007,1495.0,10900.0,456765.0,3372602.0,179200.0,493202.0,1.0797718739395532,832440634.0,664651.0,896890519.0,3763809464.0,94.61,432145.3665,3190818.7521999995,169541.12
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",DemandResponse,2008,1495.0,10900.0,338013.0,2580091.0,142945.0,528166.0,1.56256120326733,832440634.0,664651.0,896890519.0,3763809464.0,94.61,319794.0993,2441024.0951,135240.2645
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",DemandResponse,2009,1495.0,10900.0,440354.0,4752568.0,187649.0,532891.0,1.2101422946084286,832440634.0,664651.0,896890519.0,3763809464.0,94.61,416618.91939999996,4496404.5848,177534.7189
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",DemandResponse,2010,1495.0,10900.0,435933.0,4582819.0,193385.0,736972.0,1.6905625405738955,832440634.0,664651.0,896890519.0,3763809464.0,94.61,412436.2113,4335805.0559,182961.5485
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",DemandResponse,2011,1495.0,10900.0,431700.0,4304828.0,216895.0,657350.0,1.5227009497336113,832440634.0,664651.0,896890519.0,3763809464.0,94.61,408431.37,4072797.7708,205204.3595
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",DemandResponse,2012,1495.0,10900.0,420164.0,4313539.0,252217.0,847791.0,2.0177621119372438,832440634.0,664651.0,896890519.0,3763809464.0,94.61,397517.1604,4081039.2479000003,238622.5037
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",DemandResponse,2013,1495.0,10900.0,427369.0,4525723.0,262908.0,829161.0,1.9401524209757843,832440634.0,664651.0,896890519.0,3763809464.0,94.61,404333.8109,4281786.5303,248737.25879999998
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",DemandResponse,2014,1495.0,10900.0,414241.0,4114537.0,228219.0,780097.0,1.8831960139146053,832440634.0,664651.0,896890519.0,3763809464.0,94.61,391913.4101,3892763.4557,215917.9959
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",DemandResponse,2015,1495.0,10900.0,420507.0,3461129.0,192975.0,657311.0,1.5631392580860723,832440634.0,664651.0,896890519.0,3763809464.0,94.61,397841.67270000005,3274574.1469,182573.6475
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",DemandResponse,2016,1495.0,10900.0,442779.0,2676993.0,186338.0,913399.0,2.062877869094966,832440634.0,664651.0,896890519.0,3763809464.0,94.61,418913.2119,2532703.0773,176294.3818
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",DemandResponse,2017,1495.0,10900.0,446976.0,2745088.0,174192.0,1172903.0,2.6240849620561284,832440634.0,664651.0,896890519.0,3763809464.0,94.61,422883.9936,2597127.7568,164803.0512
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",DemandResponse,2018,1495.0,10900.0,370972.0,2443115.0,158582.0,0.0,0.0,832440634.0,664651.0,896890519.0,3763809464.0,94.61,350976.6092,2311431.1015,150034.4302
"Altoona, PA Metro Area",Bus,2006,1792.0,11020.0,695030.0,548711.0,41298.0,555215.0,0.7988360214666993,96848806.0,79930.0,96848806.0,1361815301.0,100.0,695030.0,548711.0,41298.0
"Altoona, PA Metro Area",Bus,2007,1792.0,11020.0,607695.0,486916.0,37941.0,564640.0,0.9291503138910144,96848806.0,79930.0,96848806.0,1361815301.0,100.0,607695.0,486916.0,37941.0
"Altoona, PA Metro Area",Bus,2008,1792.0,11020.0,586804.0,457362.0,37153.0,649497.0,1.1068380583636104,96848806.0,79930.0,96848806.0,1361815301.0,100.0,586804.0,457362.0,37153.0
"Altoona, PA Metro Area",Bus,2009,1792.0,11020.0,593547.0,482784.0,37901.0,656317.0,1.1057540514904465,96848806.0,79930.0,96848806.0,1361815301.0,100.0,593547.0,482784.0,37901.0
"Altoona, PA Metro Area",Bus,2010,1792.0,11020.0,712712.0,511897.0,40111.0,648620.0,0.9100730729944213,96848806.0,79930.0,96848806.0,1361815301.0,100.0,712712.0,511897.0,40111.0
"Altoona, PA Metro Area",Bus,2011,1792.0,11020.0,689116.0,525806.0,41311.0,711785.0,1.032895767911353,96848806.0,79930.0,96848806.0,1361815301.0,100.0,689116.0,525806.0,41311.0
"Altoona, PA Metro Area",Bus,2012,1792.0,11020.0,687954.0,533346.0,42178.0,796748.0,1.1581413873602013,96848806.0,79930.0,96848806.0,1361815301.0,100.0,687954.0,533346.0,42178.0
"Altoona, PA Metro Area",Bus,2013,1792.0,11020.0,659876.0,527185.0,40850.0,748315.0,1.134023665052222,96848806.0,79930.0,96848806.0,1361815301.0,100.0,659876.0,527185.0,40850.0
"Altoona, PA Metro Area",Bus,2014,1792.0,11020.0,609471.0,511054.0,40776.0,707688.0,1.161151227868102,96848806.0,79930.0,96848806.0,1361815301.0,100.0,609471.0,511054.0,40776.0
"Altoona, PA Metro Area",Bus,2015,1792.0,11020.0,579580.0,492421.0,39185.0,694684.0,1.1985989854722385,96848806.0,79930.0,96848806.0,1361815301.0,100.0,579580.0,492421.0,39185.0
"Altoona, PA Metro Area",Bus,2016,1792.0,11020.0,576620.0,496453.0,39483.0,695284.0,1.2057923762616627,96848806.0,79930.0,96848806.0,1361815301.0,100.0,576620.0,496453.0,39483.0
"Altoona, PA Metro Area",Bus,2017,1792.0,11020.0,546149.0,480928.0,37087.0,684311.0,1.2529749207633814,96848806.0,79930.0,96848806.0,1361815301.0,100.0,546149.0,480928.0,37087.0
"Altoona, PA Metro Area",Bus,2018,1792.0,11020.0,544498.0,503331.0,39683.0,0.0,0.0,96848806.0,79930.0,96848806.0,1361815301.0,100.0,544498.0,503331.0,39683.0
"Altoona, PA Metro Area",DemandResponse,2006,1792.0,11020.0,9848.0,28715.0,2380.0,22973.0,2.332757920389927,96848806.0,79930.0,96848806.0,1361815301.0,100.0,9848.0,28715.0,2380.0
"Altoona, PA Metro Area",DemandResponse,2007,1792.0,11020.0,10983.0,32101.0,2705.0,25446.0,2.316853318765365,96848806.0,79930.0,96848806.0,1361815301.0,100.0,10983.0,32101.0,2705.0
"Altoona, PA Metro Area",DemandResponse,2008,1792.0,11020.0,12399.0,37321.0,3132.0,31109.0,2.5089926606984436,96848806.0,79930.0,96848806.0,1361815301.0,100.0,12399.0,37321.0,3132.0
"Altoona, PA Metro Area",DemandResponse,2009,1792.0,11020.0,11861.0,40596.0,3187.0,33036.0,2.785262625411011,96848806.0,79930.0,96848806.0,1361815301.0,100.0,11861.0,40596.0,3187.0
"Altoona, PA Metro Area",DemandResponse,2010,1792.0,11020.0,12107.0,50417.0,3642.0,33189.0,2.7413066820847445,96848806.0,79930.0,96848806.0,1361815301.0,100.0,12107.0,50417.0,3642.0
"Altoona, PA Metro Area",DemandResponse,2011,1792.0,11020.0,11974.0,50332.0,3612.0,34850.0,2.910472690830132,96848806.0,79930.0,96848806.0,1361815301.0,100.0,11974.0,50332.0,3612.0
"Altoona, PA Metro Area",DemandResponse,2012,1792.0,11020.0,12417.0,53572.0,3830.0,36270.0,2.9209954095192074,96848806.0,79930.0,96848806.0,1361815301.0,100.0,12417.0,53572.0,3830.0
"Altoona, PA Metro Area",DemandResponse,2013,1792.0,11020.0,12444.0,53706.0,3821.0,37826.0,3.0396978463516553,96848806.0,79930.0,96848806.0,1361815301.0,100.0,12444.0,53706.0,3821.0
"Altoona, PA Metro Area",DemandResponse,2014,1792.0,11020.0,13007.0,52600.0,3911.0,37358.0,2.8721457676635658,96848806.0,79930.0,96848806.0,1361815301.0,100.0,13007.0,52600.0,3911.0
"Altoona, PA Metro Area",DemandResponse,2015,1792.0,11020.0,13670.0,48255.0,4874.0,40522.0,2.964301389904901,96848806.0,79930.0,96848806.0,1361815301.0,100.0,13670.0,48255.0,4874.0
"Altoona, PA Metro Area",DemandResponse,2016,1792.0,11020.0,12919.0,46302.0,4391.0,40571.0,3.140413344686121,96848806.0,79930.0,96848806.0,1361815301.0,100.0,12919.0,46302.0,4391.0
"Altoona, PA Metro Area",DemandResponse,2017,1792.0,11020.0,12438.0,52138.0,4126.0,38682.0,3.109985528219971,96848806.0,79930.0,96848806.0,1361815301.0,100.0,12438.0,52138.0,4126.0
"Altoona, PA Metro Area",DemandResponse,2018,1792.0,11020.0,12103.0,49906.0,3938.0,0.0,0.0,96848806.0,79930.0,96848806.0,1361815301.0,100.0,12103.0,49906.0,3938.0
"Amarillo, TX Metro Area",Bus,2006,1927.0,11100.0,361460.0,656355.0,40736.0,143286.0,0.39640900791235545,210246929.0,196651.0,210246929.0,9451495291.0,100.0,361460.0,656355.0,40736.0
"Amarillo, TX Metro Area",Bus,2007,1927.0,11100.0,366717.0,658891.0,39964.0,143565.0,0.3914871685795859,210246929.0,196651.0,210246929.0,9451495291.0,100.0,366717.0,658891.0,39964.0
"Amarillo, TX Metro Area",Bus,2008,1927.0,11100.0,338386.0,664407.0,39674.0,137138.0,0.40527090364258567,210246929.0,196651.0,210246929.0,9451495291.0,100.0,338386.0,664407.0,39674.0
"Amarillo, TX Metro Area",Bus,2009,1927.0,11100.0,332948.0,669295.0,40493.0,127417.0,0.3826933935629588,210246929.0,196651.0,210246929.0,9451495291.0,100.0,332948.0,669295.0,40493.0
"Amarillo, TX Metro Area",Bus,2010,1927.0,11100.0,338316.0,674572.0,40118.0,139295.0,0.411730453185779,210246929.0,196651.0,210246929.0,9451495291.0,100.0,338316.0,674572.0,40118.0
"Amarillo, TX Metro Area",Bus,2011,1927.0,11100.0,373069.0,703056.0,43029.0,147844.0,0.39629130268127344,210246929.0,196651.0,210246929.0,9451495291.0,100.0,373069.0,703056.0,43029.0
