,Id,Id2,Geography,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,Year,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P
189,310M300US11500,11500,"Anniston-Oxford-Jacksonville, AL Metro Area",44507,2538,13671,16712,7530,4056,2017,46763,65315,38.800000000000004,43.0,18.199999999999996
190,3100000US11540,11540,"Appleton, WI Metro Area",83180,2934,22102,39725,14990,3429,2005,54476,62495,29.5,56.4,14.100000000000001
191,3100000US11540,11540,"Appleton, WI Metro Area",85708,3831,26488,36096,13753,5540,2006,51189,59743,32.7,53.6,13.699999999999996
192,3100000US11540,11540,"Appleton, WI Metro Area",85026,4312,22333,39610,14493,4278,2007,56846,66634,27.799999999999997,55.5,16.700000000000003
193,3100000US11540,11540,"Appleton, WI Metro Area",86567,3341,25584,38593,13951,5098,2008,54848,69423,26.799999999999997,54.6,18.6
194,3100000US11540,11540,"Appleton, WI Metro Area",86531,4640,23365,39454,13814,5258,2009,55669,68579,29.2,52.699999999999996,18.1
195,310M100US11540,11540,"Appleton, WI Metro Area",88085,4382,25316,39749,13435,5203,2010,55883,66184,27.799999999999997,53.5,18.700000000000003
196,310M100US11540,11540,"Appleton, WI Metro Area",86914,3536,25435,37501,14441,6001,2011,58172,68492,28.5,52.599999999999994,18.900000000000006
197,310M100US11540,11540,"Appleton, WI Metro Area",87010,3624,24779,39426,14918,4263,2012,60166,73030,27.200000000000003,51.9,20.9
198,310M200US11540,11540,"Appleton, WI Metro Area",89376,2963,26285,40179,14042,5907,2013,58410,70408,26.700000000000003,52.900000000000006,20.39999999999999
199,310M200US11540,11540,"Appleton, WI Metro Area",90046,2931,25774,41982,13274,6085,2014,60106,73343,26.0,51.9,22.1
200,310M200US11540,11540,"Appleton, WI Metro Area",90489,3651,27662,38168,14164,6844,2015,61245,73971,25.9,48.9,25.199999999999996
201,310M300US11540,11540,"Appleton, WI Metro Area",92593,2919,27841,40759,14213,6861,2016,63902,79796,24.1,50.5,25.400000000000006
202,310M300US11540,11540,"Appleton, WI Metro Area",94400,3975,27051,41984,14886,6504,2017,65990,82663,24.3,46.2,29.5
203,3100000US11700,11700,"Asheville, NC Metro Area",167464,7908,56758,66433,25699,10666,2005,38275,53455,45.599999999999994,44.2,10.200000000000003
204,3100000US11700,11700,"Asheville, NC Metro Area",166210,10507,51021,68705,24922,11055,2006,40840,55046,43.0,45.3,11.700000000000003
205,3100000US11700,11700,"Asheville, NC Metro Area",172124,9843,54520,66248,28005,13508,2007,43819,58013,39.0,48.49999999999999,12.500000000000007
206,3100000US11700,11700,"Asheville, NC Metro Area",176138,10255,59401,64880,29851,11751,2008,43180,59947,40.4,47.8,11.800000000000004
207,3100000US11700,11700,"Asheville, NC Metro Area",172316,10078,55940,65930,28293,12075,2009,41078,55927,42.8,44.7,12.5
208,310M100US11700,11700,"Asheville, NC Metro Area",181239,11031,62058,70482,27020,10648,2010,42168,54149,41.8,46.99999999999999,11.20000000000001
209,310M100US11700,11700,"Asheville, NC Metro Area",180249,13089,59221,72250,26294,9395,2011,41969,58518,41.5,43.9,14.600000000000001
210,310M100US11700,11700,"Asheville, NC Metro Area",178131,12438,60984,67008,27667,10034,2012,43172,57554,40.0,46.8,13.200000000000003
211,310M200US11700,11700,"Asheville, NC Metro Area",182426,10242,64725,70621,25786,11052,2013,43916,58571,39.9,44.599999999999994,15.500000000000007
212,310M200US11700,11700,"Asheville, NC Metro Area",182129,8917,65134,69536,27469,11073,2014,46917,61044,37.8,46.8,15.400000000000006
213,310M200US11700,11700,"Asheville, NC Metro Area",184983,9846,67454,71226,25475,10982,2015,44826,63112,38.8,45.0,16.200000000000003
214,310M300US11700,11700,"Asheville, NC Metro Area",186656,7886,62985,74251,29027,12507,2016,50541,66888,34.4,47.599999999999994,18.0
215,310M300US11700,11700,"Asheville, NC Metro Area",190004,9324,63602,74682,29562,12834,2017,50015,67786,35.3,44.8,19.900000000000006
216,3100000US12020,12020,"Athens-Clarke County, GA Metro Area",68468,4631,20926,25025,12282,5604,2005,34950,46211,50.0,40.6,9.399999999999999
217,3100000US12020,12020,"Athens-Clarke County, GA Metro Area",69430,3895,23933,24618,11269,5715,2006,36789,53538,48.6,38.7,12.699999999999996
218,3100000US12020,12020,"Athens-Clarke County, GA Metro Area",69940,5141,21925,24764,10734,7376,2007,40774,55961,42.3,44.2,13.5
219,3100000US12020,12020,"Athens-Clarke County, GA Metro Area",66851,3863,20447,23514,12095,6932,2008,41424,61459,42.099999999999994,43.1,14.800000000000004
220,3100000US12020,12020,"Athens-Clarke County, GA Metro Area",64907,3723,19136,24718,11756,5574,2009,38994,55586,46.60000000000001,38.2,15.199999999999989
221,310M100US12020,12020,"Athens-Clarke County, GA Metro Area",64210,3941,22217,23446,8990,5616,2010,40391,59385,43.5,39.300000000000004,17.199999999999996
222,310M100US12020,12020,"Athens-Clarke County, GA Metro Area",66123,4153,22152,23148,10837,5833,2011,38663,56237,46.6,39.0,14.399999999999999
223,310M100US12020,12020,"Athens-Clarke County, GA Metro Area",67610,4344,22290,25536,10314,5126,2012,38028,56779,46.400000000000006,37.6,15.999999999999993
224,310M200US12020,12020,"Athens-Clarke County, GA Metro Area",71847,3352,26184,27846,9272,5193,2013,38227,56594,46.099999999999994,38.599999999999994,15.300000000000011
225,310M200US12020,12020,"Athens-Clarke County, GA Metro Area",71814,4775,23136,28545,10494,4864,2014,41761,57531,44.2,40.0,15.799999999999997
226,310M200US12020,12020,"Athens-Clarke County, GA Metro Area",76704,6340,26809,28687,10386,4482,2015,38643,60127,46.400000000000006,37.0,16.599999999999994
227,310M300US12020,12020,"Athens-Clarke County, GA Metro Area",78195,5281,25554,29592,12085,5683,2016,43165,65420,42.400000000000006,38.400000000000006,19.19999999999999
228,310M300US12020,12020,"Athens-Clarke County, GA Metro Area",76556,4967,22246,30691,12153,6499,2017,46521,68688,38.8,38.3,22.900000000000006
229,3100000US12060,12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",1781766,105885,564992,735712,272662,102515,2005,54066,71246,31.1,48.599999999999994,20.30000000000001
230,3100000US12060,12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",1826990,114656,596538,742109,265345,108342,2006,55552,73270,30.0,47.900000000000006,22.099999999999994
231,3100000US12060,12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",1867083,107527,610212,757142,280635,111567,2007,57189,77424,28.0,48.300000000000004,23.699999999999996
232,3100000US12060,12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",1891993,110893,633563,746794,288238,112505,2008,60682,80494,27.4,46.800000000000004,25.79999999999999
233,3100000US12060,12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",1885202,115134,632695,755542,271693,110138,2009,55464,75127,30.700000000000003,46.4,22.9
234,310M100US12060,12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",1879479,115360,640686,753110,272652,97671,2010,53182,71714,32.8,45.0,22.200000000000003
235,310M100US12060,12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",1896087,116924,665038,757923,258853,97349,2011,52639,73024,33.2,44.5,22.299999999999997
236,310M100US12060,12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",1923727,119066,669275,762151,272029,101206,2012,54628,75475,32.2,44.0,23.799999999999997
237,310M200US12060,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",1954348,123027,689677,757936,274651,109057,2013,55733,77327,31.3,44.7,24.0
238,310M200US12060,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",1981447,130901,669496,773200,288528,119322,2014,56166,79085,30.2,44.7,25.099999999999994
239,310M200US12060,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",2028705,121269,681490,801239,298475,126232,2015,60219,81825,28.599999999999998,44.5,26.900000000000006
240,310M300US12060,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",2062798,124768,677747,798307,321335,140641,2016,62613,86546,26.9,44.7,28.39999999999999
241,310M300US12060,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",2102145,116040,673968,827954,333822,150361,2017,65381,90879,25.299999999999997,44.4,30.300000000000004
242,3100000US12100,12100,"Atlantic City, NJ Metro Area",101584,13954,35426,36179,12209,3816,2005,50377,64278,33.599999999999994,48.6,17.800000000000004
243,3100000US12100,12100,"Atlantic City, NJ Metro Area",103504,13994,36095,36837,12311,4267,2006,52230,66159,33.599999999999994,47.60000000000001,18.799999999999997
244,3100000US12100,12100,"Atlantic City, NJ Metro Area",103197,15619,32306,39445,12808,3019,2007,55767,69565,33.2,46.6,20.199999999999996
245,3100000US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",101076,13561,36814,36750,9939,4012,2008,52696,67612,30.799999999999997,50.5,18.700000000000003
246,3100000US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",101681,13046,36422,36328,12101,3784,2009,52864,70433,32.7,47.2,20.099999999999994
247,310M100US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",100096,11217,33401,39297,12207,3974,2010,52571,66404,34.1,46.7,19.200000000000003
248,310M100US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",99762,14496,35844,33600,12077,3745,2011,50829,66789,36.0,42.2,21.799999999999997
249,310M100US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",100065,16008,34236,34463,10834,4524,2012,51191,66938,34.5,44.6,20.9
250,310M200US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",101721,14195,36915,33167,12014,5430,2013,52127,69941,33.8,45.2,21.0
251,310M200US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",101937,14346,34495,37261,12008,3827,2014,55313,72116,31.9,45.5,22.599999999999994
252,310M200US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",101813,13293,35803,35945,11620,5152,2015,54052,77622,31.9,42.1,25.999999999999993
253,310M300US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",96777,12138,32142,36213,11549,4735,2016,56778,77520,31.2,41.8,27.0
254,310M300US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",97618,16113,32506,31900,12313,4786,2017,61777,81145,33.0,37.0,30.0
255,3100000US12220,12220,"Auburn-Opelika, AL Metro Area",50793,3214,16804,18509,8805,3461,2005,35203,46718,49.8,41.099999999999994,9.100000000000009
256,3100000US12220,12220,"Auburn-Opelika, AL Metro Area",52223,3807,17375,19107,8729,3205,2006,38398,51166,47.099999999999994,39.5,13.400000000000006
257,3100000US12220,12220,"Auburn-Opelika, AL Metro Area",55735,2775,19372,21136,7731,4721,2007,39355,51619,45.5,42.9,11.600000000000001
258,3100000US12220,12220,"Auburn-Opelika, AL Metro Area",55986,2207,20475,20395,9161,3748,2008,41787,57362,44.1,42.800000000000004,13.099999999999994
259,3100000US12220,12220,"Auburn-Opelika, AL Metro Area",56150,2735,20377,21100,8315,3623,2009,36925,52470,47.7,40.0,12.299999999999997
260,310M100US12220,12220,"Auburn-Opelika, AL Metro Area",55073,3239,16620,22610,9046,3558,2010,39381,53613,46.3,39.7,14.0
261,310M100US12220,12220,"Auburn-Opelika, AL Metro Area",56274,2600,18309,23460,7240,4665,2011,42965,55007,42.8,43.4,13.800000000000004
262,310M100US12220,12220,"Auburn-Opelika, AL Metro Area",55520,2526,18846,21245,10204,2699,2012,45043,57409,41.699999999999996,41.5,16.800000000000004
263,310M200US12220,12220,"Auburn-Opelika, AL Metro Area",56840,2464,18307,24038,9150,2881,2013,46068,64697,41.0,38.7,20.299999999999997
264,310M200US12220,12220,"Auburn-Opelika, AL Metro Area",57880,4171,17881,23563,8858,3407,2014,39932,63553,43.900000000000006,38.8,17.299999999999997
265,310M200US12220,12220,"Auburn-Opelika, AL Metro Area",58191,2518,20398,19622,10386,5267,2015,46589,62399,39.7,42.0,18.299999999999997
266,310M300US12220,12220,"Auburn-Opelika, AL Metro Area",59354,2704,18680,25273,8041,4656,2016,48056,64562,36.0,44.2,19.799999999999997
267,310M300US12220,12220,"Auburn-Opelika, AL Metro Area",58555,1560,18491,23928,10176,4400,2017,52943,69475,37.4,40.3,22.300000000000004
268,3100000US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",199470,14207,61149,75242,34507,14365,2005,42276,55404,41.9,44.5,13.600000000000001
269,3100000US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",196092,14884,65643,72001,30046,13518,2006,41722,55318,42.5,44.0,13.5
270,3100000US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",200132,14558,65490,76708,30051,13325,2007,43843,58556,40.2,45.4,14.399999999999999
271,3100000US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",197783,13843,66058,74846,29309,13727,2008,44291,58759,40.0,44.6,15.399999999999999
272,3100000US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",201260,13875,66585,77752,30060,12988,2009,42146,56825,43.1,43.0,13.899999999999999
273,310M100US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",206641,15840,68739,78409,30755,12898,2010,44477,57778,40.099999999999994,45.4,14.500000000000007
274,310M100US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",207222,13956,67059,83486,30405,12316,2011,45368,58186,39.7,44.4,15.899999999999999
275,310M100US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",204147,12807,71475,78554,28013,13298,2012,44761,60900,39.5,44.0,16.5
276,310M200US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",204221,13824,66950,78751,31590,13106,2013,44187,62461,40.6,41.9,17.5
277,310M200US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",208479,15878,69346,76286,32502,14467,2014,46689,61743,38.5,43.599999999999994,17.900000000000006
278,310M200US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",210854,13660,67796,77826,33641,17931,2015,49721,65803,35.8,45.3,18.900000000000006
279,310M300US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",219167,13940,68235,86584,33979,16429,2016,48543,64651,36.2,44.5,19.299999999999997
280,310M300US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",211489,13602,70915,78259,31086,17627,2017,50492,66326,36.5,44.1,19.4
281,3100000US12420,12420,"Austin-Round Rock, TX Metro Area",540685,30036,197272,226617,65171,21589,2005,50484,68191,33.900000000000006,46.300000000000004,19.79999999999999
282,3100000US12420,12420,"Austin-Round Rock, TX Metro Area",560280,28794,200101,238373,69868,23144,2006,52882,72226,31.799999999999997,46.6,21.6
283,3100000US12420,12420,"Austin-Round Rock, TX Metro Area",583598,28462,214388,248092,70585,22071,2007,56746,75376,30.1,46.5,23.400000000000006
284,3100000US12420,12420,"Austin-Round Rock, TX Metro Area",603680,34847,209062,253095,81124,25552,2008,59221,79956,28.5,46.0,25.5
285,3100000US12420,12420,"Austin-Round Rock, TX Metro Area",614047,27879,224464,264299,74564,22841,2009,56218,74990,29.6,46.9,23.500000000000007
286,310M200US12420,12420,"Austin-Round Rock, TX Metro Area",688938,34218,244074,293028,86418,31200,2013,61750,83593,27.1,44.9,28.000000000000007
287,310M200US12420,12420,"Austin-Round Rock, TX Metro Area",703976,30990,249817,295948,93172,34049,2014,63603,85806,26.299999999999997,44.9,28.800000000000004
288,310M200US12420,12420,"Austin-Round Rock, TX Metro Area",723914,36027,249050,301673,99876,37288,2015,67195,92495,24.299999999999997,44.5,31.200000000000003
289,310M300US12420,12420,"Austin-Round Rock, TX Metro Area",741176,30648,258609,308053,101905,41961,2016,71000,96786,22.200000000000003,43.2,34.599999999999994
290,310M300US12420,12420,"Austin-Round Rock, TX Metro Area",755333,32156,252426,321154,104277,45320,2017,73800,100282,20.799999999999997,43.5,35.7
291,310M100US12420,12420,"Austin-Round Rock-San Marcos, TX Metro Area",647500,35197,228778,276733,78001,28791,2010,55744,74348,30.8,45.8,23.400000000000006
292,310M100US12420,12420,"Austin-Round Rock-San Marcos, TX Metro Area",663866,34366,242680,275829,84612,26379,2011,56783,78506,29.900000000000002,45.199999999999996,24.9
293,310M100US12420,12420,"Austin-Round Rock-San Marcos, TX Metro Area",665027,31428,233655,291800,81649,26495,2012,59433,80411,28.9,44.5,26.599999999999994
294,3100000US12540,12540,"Bakersfield, CA Metro Area",231566,17502,71680,88131,38874,15379,2005,40224,54418,44.4,42.2,13.399999999999999
295,3100000US12540,12540,"Bakersfield, CA Metro Area",238229,18015,72834,91663,38351,17366,2006,43106,58673,40.0,45.00000000000001,14.999999999999993
296,3100000US12540,12540,"Bakersfield, CA Metro Area",239662,17762,73778,90806,39375,17941,2007,47105,62201,36.400000000000006,47.60000000000001,15.999999999999986
297,3100000US12540,12540,"Bakersfield, CA Metro Area",244186,17802,73553,96547,40036,16248,2008,44733,61777,39.8,42.5,17.700000000000003
298,3100000US12540,12540,"Bakersfield, CA Metro Area",241764,19216,74027,91203,40603,16715,2009,47368,61768,38.8,43.6,17.6
299,310M200US12540,12540,"Bakersfield, CA Metro Area",257183,20112,82424,94869,41338,18440,2013,46879,63385,38.7,42.8,18.5
300,310M200US12540,12540,"Bakersfield, CA Metro Area",261135,17583,82497,101939,42322,16794,2014,47644,65772,36.900000000000006,42.8,20.299999999999997
301,310M200US12540,12540,"Bakersfield, CA Metro Area",263273,17973,82853,98972,43704,19771,2015,51342,69017,36.0,42.3,21.700000000000003
302,310M300US12540,12540,"Bakersfield, CA Metro Area",270359,19490,85749,104237,39231,21652,2016,49903,67594,35.800000000000004,43.9,20.29999999999999
303,310M300US12540,12540,"Bakersfield, CA Metro Area",269147,18268,83624,100736,44275,22244,2017,49854,67703,35.2,44.0,20.799999999999997
304,310M100US12540,12540,"Bakersfield-Delano, CA Metro Area",252284,17688,84549,92806,39007,18234,2010,45524,60820,38.5,43.8,17.700000000000003
305,310M100US12540,12540,"Bakersfield-Delano, CA Metro Area",254761,20680,79108,98404,39434,17135,2011,45224,60436,40.2,43.0,16.799999999999997
306,310M100US12540,12540,"Bakersfield-Delano, CA Metro Area",255967,17438,82546,98469,37273,20241,2012,45910,63091,39.3,42.9,17.800000000000004
307,310M200US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",1037921,116533,347134,372563,142160,59531,2013,68455,90854,25.2,42.2,32.599999999999994
308,310M200US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",1032604,112293,344299,381099,133398,61515,2014,71501,92935,24.5,41.099999999999994,34.400000000000006
309,310M200US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",1037443,119908,331117,381810,137945,66663,2015,72520,95598,23.799999999999997,40.9,35.300000000000004
310,310M300US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",1045165,113658,338916,384605,143480,64506,2016,76788,99655,22.4,40.0,37.599999999999994
311,310M300US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",1053386,114722,340980,383771,146107,67806,2017,77394,101124,22.6,38.8,38.60000000000001
312,3100000US12580,12580,"Baltimore-Towson, MD Metro Area",1002709,116542,330915,362000,137232,56020,2005,57447,74007,30.3,45.699999999999996,24.000000000000007
313,3100000US12580,12580,"Baltimore-Towson, MD Metro Area",1003904,118984,321676,364424,142122,56698,2006,61010,78402,27.6,46.400000000000006,26.0
314,3100000US12580,12580,"Baltimore-Towson, MD Metro Area",995655,107109,321304,366454,142160,58628,2007,63699,83308,26.900000000000002,44.6,28.499999999999993
315,3100000US12580,12580,"Baltimore-Towson, MD Metro Area",1005383,109265,325202,368924,140804,61188,2008,66122,85162,25.299999999999997,45.099999999999994,29.60000000000001
