,Geography,Population_Estimate,DateTime,Year
4651,"Dubuque, IA Metro Area",96782.0,2016-07-01,2016
4652,"Duluth, MN-WI Metro Area",278830.0,2016-07-01,2016
4653,"Durham-Chapel Hill, NC Metro Area",559639.0,2016-07-01,2016
4654,"Eau Claire, WI Metro Area",166467.0,2016-07-01,2016
4655,"El Centro, CA Metro Area",180268.0,2016-07-01,2016
4656,"Elkhart-Goshen, IN Metro Area",203652.0,2016-07-01,2016
4657,"Elmira, NY Metro Area",85676.0,2016-07-01,2016
4658,"El Paso, TX Metro Area",842260.0,2016-07-01,2016
4659,"Erie, PA Metro Area",276289.0,2016-07-01,2016
4660,"Evansville, IN-KY Metro Area",315307.0,2016-07-01,2016
4661,"Fairbanks, AK Metro Area",100683.0,2016-07-01,2016
4662,"Fargo, ND-MN Metro Area",237254.0,2016-07-01,2016
4663,"Farmington, NM Metro Area",127973.0,2016-07-01,2016
4664,"Fayetteville, NC Metro Area",386273.0,2016-07-01,2016
4665,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",526522.0,2016-07-01,2016
4666,"Flagstaff, AZ Metro Area",140515.0,2016-07-01,2016
4667,"Flint, MI Metro Area",408901.0,2016-07-01,2016
4668,"Florence, SC Metro Area",205859.0,2016-07-01,2016
4669,"Florence-Muscle Shoals, AL Metro Area",146824.0,2016-07-01,2016
4670,"Fond du Lac, WI Metro Area",102201.0,2016-07-01,2016
4671,"Fort Smith, AR-OK Metro Area",281181.0,2016-07-01,2016
4672,"Fort Wayne, IN Metro Area",431125.0,2016-07-01,2016
4673,"Fresno, CA Metro Area",977956.0,2016-07-01,2016
4674,"Gadsden, AL Metro Area",102849.0,2016-07-01,2016
4675,"Gainesville, FL Metro Area",281885.0,2016-07-01,2016
4676,"Gainesville, GA Metro Area",196523.0,2016-07-01,2016
4677,"Glens Falls, NY Metro Area",126195.0,2016-07-01,2016
4678,"Goldsboro, NC Metro Area",124448.0,2016-07-01,2016
4679,"Grand Forks, ND-MN Metro Area",102233.0,2016-07-01,2016
4680,"Grand Junction, CO Metro Area",149838.0,2016-07-01,2016
4681,"Grand Rapids-Wyoming, MI Metro Area",1050591.0,2016-07-01,2016
4682,"Great Falls, MT Metro Area",81536.0,2016-07-01,2016
4683,"Green Bay, WI Metro Area",317394.0,2016-07-01,2016
4684,"Greensboro-High Point, NC Metro Area",759546.0,2016-07-01,2016
4685,"Greenville, NC Metro Area",177232.0,2016-07-01,2016
4686,"Hagerstown-Martinsburg, MD-WV Metro Area",263141.0,2016-07-01,2016
4687,"Hanford-Corcoran, CA Metro Area",149509.0,2016-07-01,2016
4688,"Harrisburg-Carlisle, PA Metro Area",567640.0,2016-07-01,2016
4689,"Harrisonburg, VA Metro Area",133024.0,2016-07-01,2016
4690,"Hartford-West Hartford-East Hartford, CT Metro Area",1208416.0,2016-07-01,2016
4691,"Hattiesburg, MS Metro Area",149016.0,2016-07-01,2016
4692,"Hickory-Lenoir-Morganton, NC Metro Area",364818.0,2016-07-01,2016
4693,"Hot Springs, AR Metro Area",98311.0,2016-07-01,2016
4694,"Huntington-Ashland, WV-KY-OH Metro Area",358761.0,2016-07-01,2016
4695,"Huntsville, AL Metro Area",449662.0,2016-07-01,2016
4696,"Idaho Falls, ID Metro Area",142664.0,2016-07-01,2016
4697,"Iowa City, IA Metro Area",168995.0,2016-07-01,2016
4698,"Ithaca, NY Metro Area",102938.0,2016-07-01,2016
4699,"Jackson, MI Metro Area",158321.0,2016-07-01,2016
4700,"Jackson, MS Metro Area",581230.0,2016-07-01,2016
4701,"Jackson, TN Metro Area",129115.0,2016-07-01,2016
4702,"Jacksonville, FL Metro Area",1476120.0,2016-07-01,2016
4703,"Jacksonville, NC Metro Area",192184.0,2016-07-01,2016
4704,"Jefferson City, MO Metro Area",151360.0,2016-07-01,2016
4705,"Johnson City, TN Metro Area",201332.0,2016-07-01,2016
4706,"Johnstown, PA Metro Area",134416.0,2016-07-01,2016
4707,"Jonesboro, AR Metro Area",129837.0,2016-07-01,2016
4708,"Joplin, MO Metro Area",177401.0,2016-07-01,2016
4709,"Kalamazoo-Portage, MI Metro Area",336581.0,2016-07-01,2016
4710,"Kansas City, MO-KS Metro Area",2106882.0,2016-07-01,2016
4711,"Kingsport-Bristol-Bristol, TN-VA Metro Area",305721.0,2016-07-01,2016
4712,"Kingston, NY Metro Area",179080.0,2016-07-01,2016
4713,"Knoxville, TN Metro Area",867386.0,2016-07-01,2016
4714,"Kokomo, IN Metro Area",82317.0,2016-07-01,2016
4715,"Lafayette, LA Metro Area",490941.0,2016-07-01,2016
4716,"Lake Charles, LA Metro Area",207375.0,2016-07-01,2016
4717,"Lake Havasu City-Kingman, AZ Metro Area",205521.0,2016-07-01,2016
4718,"Lakeland-Winter Haven, FL Metro Area",666236.0,2016-07-01,2016
4719,"Lancaster, PA Metro Area",538069.0,2016-07-01,2016
4720,"Lansing-East Lansing, MI Metro Area",476721.0,2016-07-01,2016
4721,"Laredo, TX Metro Area",272520.0,2016-07-01,2016
4722,"Las Cruces, NM Metro Area",214748.0,2016-07-01,2016
4723,"Lawrence, KS Metro Area",119858.0,2016-07-01,2016
4724,"Lawton, OK Metro Area",127687.0,2016-07-01,2016
4725,"Lebanon, PA Metro Area",138475.0,2016-07-01,2016
4726,"Lewiston, ID-WA Metro Area",62435.0,2016-07-01,2016
4727,"Lewiston-Auburn, ME Metro Area",107404.0,2016-07-01,2016
4728,"Lexington-Fayette, KY Metro Area",507460.0,2016-07-01,2016
4729,"Lima, OH Metro Area",103561.0,2016-07-01,2016
4730,"Lincoln, NE Metro Area",327550.0,2016-07-01,2016
4731,"Little Rock-North Little Rock-Conway, AR Metro Area",734333.0,2016-07-01,2016
4732,"Logan, UT-ID Metro Area",135685.0,2016-07-01,2016
4733,"Longview, TX Metro Area",217322.0,2016-07-01,2016
4734,"Longview, WA Metro Area",104826.0,2016-07-01,2016
4735,"Louisville/Jefferson County, KY-IN Metro Area",1285181.0,2016-07-01,2016
4736,"Lubbock, TX Metro Area",313816.0,2016-07-01,2016
4737,"Lynchburg, VA Metro Area",260583.0,2016-07-01,2016
4738,"Madison, WI Metro Area",647958.0,2016-07-01,2016
4739,"Manchester-Nashua, NH Metro Area",411150.0,2016-07-01,2016
4740,"Manhattan, KS Metro Area",98775.0,2016-07-01,2016
4741,"Mankato-North Mankato, MN Metro Area",100075.0,2016-07-01,2016
4742,"Mansfield, OH Metro Area",121280.0,2016-07-01,2016
4743,"McAllen-Edinburg-Mission, TX Metro Area",850798.0,2016-07-01,2016
4744,"Medford, OR Metro Area",214353.0,2016-07-01,2016
4745,"Memphis, TN-MS-AR Metro Area",1345143.0,2016-07-01,2016
4746,"Merced, CA Metro Area",267971.0,2016-07-01,2016
4747,"Michigan City-La Porte, IN Metro Area",110254.0,2016-07-01,2016
4748,"Midland, TX Metro Area",169500.0,2016-07-01,2016
4749,"Milwaukee-Waukesha-West Allis, WI Metro Area",1576331.0,2016-07-01,2016
4750,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3554690.0,2016-07-01,2016
4751,"Missoula, MT Metro Area",116352.0,2016-07-01,2016
4752,"Mobile, AL Metro Area",415499.0,2016-07-01,2016
4753,"Modesto, CA Metro Area",539542.0,2016-07-01,2016
4754,"Monroe, LA Metro Area",179453.0,2016-07-01,2016
4755,"Monroe, MI Metro Area",149227.0,2016-07-01,2016
4756,"Montgomery, AL Metro Area",373830.0,2016-07-01,2016
4757,"Morgantown, WV Metro Area",139495.0,2016-07-01,2016
4758,"Morristown, TN Metro Area",116787.0,2016-07-01,2016
4759,"Mount Vernon-Anacortes, WA Metro Area",123709.0,2016-07-01,2016
4760,"Muncie, IN Metro Area",115676.0,2016-07-01,2016
4761,"Napa, CA Metro Area",141185.0,2016-07-01,2016
4762,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1866873.0,2016-07-01,2016
4763,"New Haven-Milford, CT Metro Area",857991.0,2016-07-01,2016
4764,"Niles-Benton Harbor, MI Metro Area",154473.0,2016-07-01,2016
4765,"Norwich-New London, CT Metro Area",268612.0,2016-07-01,2016
4766,"Ocala, FL Metro Area",347767.0,2016-07-01,2016
4767,"Ocean City, NJ Metro Area",93679.0,2016-07-01,2016
4768,"Odessa, TX Metro Area",157805.0,2016-07-01,2016
4769,"Ogden-Clearfield, UT Metro Area",652672.0,2016-07-01,2016
4770,"Oklahoma City, OK Metro Area",1374153.0,2016-07-01,2016
4771,"Omaha-Council Bluffs, NE-IA Metro Area",923386.0,2016-07-01,2016
4772,"Oshkosh-Neenah, WI Metro Area",169637.0,2016-07-01,2016
4773,"Owensboro, KY Metro Area",118122.0,2016-07-01,2016
4774,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",848921.0,2016-07-01,2016
4775,"Palm Bay-Melbourne-Titusville, FL Metro Area",577338.0,2016-07-01,2016
4776,"Pensacola-Ferry Pass-Brent, FL Metro Area",481429.0,2016-07-01,2016
4777,"Peoria, IL Metro Area",375269.0,2016-07-01,2016
4778,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6067691.0,2016-07-01,2016
4779,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4675966.0,2016-07-01,2016
4780,"Pine Bluff, AR Metro Area",92373.0,2016-07-01,2016
4781,"Pittsburgh, PA Metro Area",2340576.0,2016-07-01,2016
4782,"Pittsfield, MA Metro Area",127106.0,2016-07-01,2016
4783,"Pocatello, ID Metro Area",84794.0,2016-07-01,2016
4784,"Port St. Lucie, FL Metro Area",464263.0,2016-07-01,2016
4785,"Prescott, AZ Metro Area",224591.0,2016-07-01,2016
4786,"Provo-Orem, UT Metro Area",601067.0,2016-07-01,2016
4787,"Pueblo, CO Metro Area",164877.0,2016-07-01,2016
4788,"Punta Gorda, FL Metro Area",177722.0,2016-07-01,2016
4789,"Racine, WI Metro Area",194913.0,2016-07-01,2016
4790,"Rapid City, SD Metro Area",144897.0,2016-07-01,2016
4791,"Reading, PA Metro Area",415748.0,2016-07-01,2016
4792,"Redding, CA Metro Area",178581.0,2016-07-01,2016
4793,"Richmond, VA Metro Area",1281314.0,2016-07-01,2016
4794,"Riverside-San Bernardino-Ontario, CA Metro Area",4516744.0,2016-07-01,2016
4795,"Roanoke, VA Metro Area",312828.0,2016-07-01,2016
4796,"Rochester, MN Metro Area",216019.0,2016-07-01,2016
4797,"Rochester, NY Metro Area",1073713.0,2016-07-01,2016
4798,"Rockford, IL Metro Area",339648.0,2016-07-01,2016
4799,"Rocky Mount, NC Metro Area",147245.0,2016-07-01,2016
4800,"Rome, GA Metro Area",96675.0,2016-07-01,2016
4801,"St. Cloud, MN Metro Area",196666.0,2016-07-01,2016
4802,"St. George, UT Metro Area",159337.0,2016-07-01,2016
4803,"St. Joseph, MO-KS Metro Area",126736.0,2016-07-01,2016
4804,"St. Louis, MO-IL Metro Area",2805437.0,2016-07-01,2016
4805,"Salem, OR Metro Area",417284.0,2016-07-01,2016
4806,"Salinas, CA Metro Area",434767.0,2016-07-01,2016
4807,"Salt Lake City, UT Metro Area",1185219.0,2016-07-01,2016
4808,"San Angelo, TX Metro Area",119187.0,2016-07-01,2016
4809,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1988816.0,2016-07-01,2016
4810,"Santa Cruz-Watsonville, CA Metro Area",274702.0,2016-07-01,2016
4811,"Santa Fe, NM Metro Area",148888.0,2016-07-01,2016
4812,"Savannah, GA Metro Area",383161.0,2016-07-01,2016
4813,"Seattle-Tacoma-Bellevue, WA Metro Area",3814369.0,2016-07-01,2016
4814,"Sebastian-Vero Beach, FL Metro Area",151248.0,2016-07-01,2016
4815,"Sheboygan, WI Metro Area",115099.0,2016-07-01,2016
4816,"Sherman-Denison, TX Metro Area",128331.0,2016-07-01,2016
4817,"Shreveport-Bossier City, LA Metro Area",441793.0,2016-07-01,2016
4818,"Sioux City, IA-NE-SD Metro Area",168947.0,2016-07-01,2016
4819,"Sioux Falls, SD Metro Area",254820.0,2016-07-01,2016
4820,"South Bend-Mishawaka, IN-MI Metro Area",320772.0,2016-07-01,2016
4821,"Spartanburg, SC Metro Area",328459.0,2016-07-01,2016
4822,"Springfield, IL Metro Area",210403.0,2016-07-01,2016
4823,"Springfield, MA Metro Area",629678.0,2016-07-01,2016
4824,"Springfield, MO Metro Area",457881.0,2016-07-01,2016
4825,"Springfield, OH Metro Area",134701.0,2016-07-01,2016
4826,"State College, PA Metro Area",162062.0,2016-07-01,2016
4827,"Sumter, SC Metro Area",107125.0,2016-07-01,2016
4828,"Syracuse, NY Metro Area",654205.0,2016-07-01,2016
4829,"Tallahassee, FL Metro Area",378859.0,2016-07-01,2016
4830,"Tampa-St. Petersburg-Clearwater, FL Metro Area",3034215.0,2016-07-01,2016
4831,"Terre Haute, IN Metro Area",170346.0,2016-07-01,2016
4832,"Toledo, OH Metro Area",604883.0,2016-07-01,2016
4833,"Topeka, KS Metro Area",233225.0,2016-07-01,2016
4834,"Tucson, AZ Metro Area",1017624.0,2016-07-01,2016
4835,"Tulsa, OK Metro Area",989256.0,2016-07-01,2016
4836,"Tuscaloosa, AL Metro Area",241758.0,2016-07-01,2016
4837,"Tyler, TX Metro Area",225344.0,2016-07-01,2016
4838,"Utica-Rome, NY Metro Area",292794.0,2016-07-01,2016
4839,"Valdosta, GA Metro Area",144470.0,2016-07-01,2016
4840,"Vallejo-Fairfield, CA Metro Area",439300.0,2016-07-01,2016
4841,"Victoria, TX Metro Area",99981.0,2016-07-01,2016
4842,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1722419.0,2016-07-01,2016
4843,"Visalia-Porterville, CA Metro Area",460023.0,2016-07-01,2016
4844,"Waco, TX Metro Area",264960.0,2016-07-01,2016
4845,"Warner Robins, GA Metro Area",189755.0,2016-07-01,2016
4846,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",6139035.0,2016-07-01,2016
4847,"Waterloo-Cedar Falls, IA Metro Area",170139.0,2016-07-01,2016
4848,"Wausau, WI Metro Area",135057.0,2016-07-01,2016
4849,"Weirton-Steubenville, WV-OH Metro Area",119287.0,2016-07-01,2016
4850,"Wheeling, WV-OH Metro Area",142946.0,2016-07-01,2016
4851,"Wichita, KS Metro Area",645129.0,2016-07-01,2016
4852,"Wichita Falls, TX Metro Area",150472.0,2016-07-01,2016
4853,"Williamsport, PA Metro Area",114821.0,2016-07-01,2016
4854,"Wilmington, NC Metro Area",283596.0,2016-07-01,2016
4855,"Winchester, VA-WV Metro Area",135748.0,2016-07-01,2016
4856,"Winston-Salem, NC Metro Area",661034.0,2016-07-01,2016
4857,"Yakima, WA Metro Area",249691.0,2016-07-01,2016
4858,"York-Hanover, PA Metro Area",443777.0,2016-07-01,2016
4859,"Youngstown-Warren-Boardman, OH-PA Metro Area",544688.0,2016-07-01,2016
4860,"Yuba City, CA Metro Area",170900.0,2016-07-01,2016
4861,"Yuma, AZ Metro Area",207520.0,2016-07-01,2016
4862,"Abilene, TX Metro Area",170516.0,2017-07-01,2017
4863,"Akron, OH Metro Area",704367.0,2017-07-01,2017
4864,"Albany, GA Metro Area",151293.0,2017-07-01,2017
4865,"Albany-Schenectady-Troy, NY Metro Area",882130.0,2017-07-01,2017
4866,"Albuquerque, NM Metro Area",912897.0,2017-07-01,2017
4867,"Alexandria, LA Metro Area",153604.0,2017-07-01,2017
4868,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",838081.0,2017-07-01,2017
4869,"Altoona, PA Metro Area",123175.0,2017-07-01,2017
4870,"Amarillo, TX Metro Area",264955.0,2017-07-01,2017
4871,"Ames, IA Metro Area",97260.0,2017-07-01,2017
4872,"Anchorage, AK Metro Area",400647.0,2017-07-01,2017
4873,"Ann Arbor, MI Metro Area",369208.0,2017-07-01,2017
4874,"Appleton, WI Metro Area",236058.0,2017-07-01,2017
4875,"Asheville, NC Metro Area",455255.0,2017-07-01,2017
4876,"Athens-Clarke County, GA Metro Area",208997.0,2017-07-01,2017
4877,"Atlantic City-Hammonton, NJ Metro Area",266328.0,2017-07-01,2017
4878,"Auburn-Opelika, AL Metro Area",161641.0,2017-07-01,2017
4879,"Augusta-Richmond County, GA-SC Metro Area",600006.0,2017-07-01,2017
4880,"Austin-Round Rock, TX Metro Area",2115230.0,2017-07-01,2017
4881,"Bakersfield, CA Metro Area",888988.0,2017-07-01,2017
4882,"Bangor, ME Metro Area",151190.0,2017-07-01,2017
4883,"Barnstable Town, MA Metro Area",213482.0,2017-07-01,2017
4884,"Baton Rouge, LA Metro Area",831182.0,2017-07-01,2017
4885,"Battle Creek, MI Metro Area",134358.0,2017-07-01,2017
4886,"Bay City, MI Metro Area",104189.0,2017-07-01,2017
4887,"Beaumont-Port Arthur, TX Metro Area",412616.0,2017-07-01,2017
4888,"Bellingham, WA Metro Area",221650.0,2017-07-01,2017
4889,"Billings, MT Metro Area",170740.0,2017-07-01,2017
4890,"Binghamton, NY Metro Area",241609.0,2017-07-01,2017
4891,"Birmingham-Hoover, AL Metro Area",1149685.0,2017-07-01,2017
4892,"Bismarck, ND Metro Area",132418.0,2017-07-01,2017
4893,"Blacksburg-Christiansburg-Radford, VA Metro Area",182692.0,2017-07-01,2017
4894,"Bloomington, IN Metro Area",167513.0,2017-07-01,2017
4895,"Bowling Green, KY Metro Area",174962.0,2017-07-01,2017
4896,"Bremerton-Silverdale, WA Metro Area",266550.0,2017-07-01,2017
4897,"Bridgeport-Stamford-Norwalk, CT Metro Area",943457.0,2017-07-01,2017
4898,"Brownsville-Harlingen, TX Metro Area",423181.0,2017-07-01,2017
4899,"Brunswick, GA Metro Area",117728.0,2017-07-01,2017
4900,"Burlington, NC Metro Area",163529.0,2017-07-01,2017
4901,"Burlington-South Burlington, VT Metro Area",218881.0,2017-07-01,2017
4902,"Canton-Massillon, OH Metro Area",399418.0,2017-07-01,2017
4903,"Cape Coral-Fort Myers, FL Metro Area",739506.0,2017-07-01,2017
4904,"Carson City, NV Metro Area",54608.0,2017-07-01,2017
4905,"Casper, WY Metro Area",79556.0,2017-07-01,2017
4906,"Cedar Rapids, IA Metro Area",270594.0,2017-07-01,2017
4907,"Champaign-Urbana, IL Metro Area",239877.0,2017-07-01,2017
4908,"Charleston, WV Metro Area",214398.0,2017-07-01,2017
4909,"Charlottesville, VA Metro Area",233586.0,2017-07-01,2017
4910,"Chattanooga, TN-GA Metro Area",556081.0,2017-07-01,2017
4911,"Cheyenne, WY Metro Area",98460.0,2017-07-01,2017
4912,"Chico, CA Metro Area",229207.0,2017-07-01,2017
4913,"Clarksville, TN-KY Metro Area",285691.0,2017-07-01,2017
4914,"Cleveland, TN Metro Area",122082.0,2017-07-01,2017
4915,"Coeur d'Alene, ID Metro Area",157485.0,2017-07-01,2017
4916,"College Station-Bryan, TX Metro Area",258825.0,2017-07-01,2017
4917,"Colorado Springs, CO Metro Area",725438.0,2017-07-01,2017
4918,"Columbia, MO Metro Area",178523.0,2017-07-01,2017
4919,"Columbia, SC Metro Area",825110.0,2017-07-01,2017
4920,"Columbus, GA-AL Metro Area",303436.0,2017-07-01,2017
4921,"Columbus, IN Metro Area",82429.0,2017-07-01,2017
4922,"Columbus, OH Metro Area",2082475.0,2017-07-01,2017
4923,"Corpus Christi, TX Metro Area",453684.0,2017-07-01,2017
4924,"Corvallis, OR Metro Area",91567.0,2017-07-01,2017
4925,"Cumberland, MD-WV Metro Area",98566.0,2017-07-01,2017
4926,"Dallas-Fort Worth-Arlington, TX Metro Area",7407944.0,2017-07-01,2017
4927,"Dalton, GA Metro Area",143872.0,2017-07-01,2017
4928,"Danville, IL Metro Area",77776.0,2017-07-01,2017
4929,"Davenport-Moline-Rock Island, IA-IL Metro Area",381854.0,2017-07-01,2017
4930,"Dayton, OH Metro Area",803713.0,2017-07-01,2017
4931,"Decatur, AL Metro Area",151888.0,2017-07-01,2017
4932,"Decatur, IL Metro Area",105533.0,2017-07-01,2017
4933,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",648117.0,2017-07-01,2017
4934,"Des Moines-West Des Moines, IA Metro Area",645100.0,2017-07-01,2017
4935,"Dothan, AL Metro Area",147923.0,2017-07-01,2017
4936,"Dover, DE Metro Area",176445.0,2017-07-01,2017
4937,"Dubuque, IA Metro Area",97009.0,2017-07-01,2017
4938,"Duluth, MN-WI Metro Area",278659.0,2017-07-01,2017
4939,"Durham-Chapel Hill, NC Metro Area",566491.0,2017-07-01,2017
4940,"Eau Claire, WI Metro Area",167436.0,2017-07-01,2017
4941,"El Centro, CA Metro Area",181574.0,2017-07-01,2017
4942,"Elkhart-Goshen, IN Metro Area",204310.0,2017-07-01,2017
4943,"Elmira, NY Metro Area",84874.0,2017-07-01,2017
4944,"El Paso, TX Metro Area",845145.0,2017-07-01,2017
4945,"Erie, PA Metro Area",273892.0,2017-07-01,2017
4946,"Evansville, IN-KY Metro Area",314960.0,2017-07-01,2017
4947,"Fairbanks, AK Metro Area",99725.0,2017-07-01,2017
4948,"Fargo, ND-MN Metro Area",241619.0,2017-07-01,2017
4949,"Farmington, NM Metro Area",126902.0,2017-07-01,2017
4950,"Fayetteville, NC Metro Area",385380.0,2017-07-01,2017
4951,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",538412.0,2017-07-01,2017
4952,"Flagstaff, AZ Metro Area",141107.0,2017-07-01,2017
4953,"Flint, MI Metro Area",407673.0,2017-07-01,2017
4954,"Florence, SC Metro Area",205546.0,2017-07-01,2017
4955,"Florence-Muscle Shoals, AL Metro Area",147100.0,2017-07-01,2017
4956,"Fond du Lac, WI Metro Area",102371.0,2017-07-01,2017
4957,"Fort Smith, AR-OK Metro Area",281990.0,2017-07-01,2017
4958,"Fort Wayne, IN Metro Area",434001.0,2017-07-01,2017
4959,"Fresno, CA Metro Area",986542.0,2017-07-01,2017
4960,"Gadsden, AL Metro Area",102937.0,2017-07-01,2017
4961,"Gainesville, FL Metro Area",284685.0,2017-07-01,2017
4962,"Gainesville, GA Metro Area",199439.0,2017-07-01,2017
4963,"Glens Falls, NY Metro Area",125917.0,2017-07-01,2017
4964,"Goldsboro, NC Metro Area",123257.0,2017-07-01,2017
4965,"Grand Forks, ND-MN Metro Area",102277.0,2017-07-01,2017
4966,"Grand Junction, CO Metro Area",151406.0,2017-07-01,2017
4967,"Grand Rapids-Wyoming, MI Metro Area",1060326.0,2017-07-01,2017
4968,"Great Falls, MT Metro Area",81604.0,2017-07-01,2017
4969,"Green Bay, WI Metro Area",319786.0,2017-07-01,2017
4970,"Greensboro-High Point, NC Metro Area",763486.0,2017-07-01,2017
4971,"Greenville, NC Metro Area",178617.0,2017-07-01,2017
4972,"Hagerstown-Martinsburg, MD-WV Metro Area",265295.0,2017-07-01,2017
4973,"Hanford-Corcoran, CA Metro Area",149696.0,2017-07-01,2017
4974,"Harrisburg-Carlisle, PA Metro Area",571101.0,2017-07-01,2017
4975,"Harrisonburg, VA Metro Area",134220.0,2017-07-01,2017
4976,"Hartford-West Hartford-East Hartford, CT Metro Area",1206719.0,2017-07-01,2017
4977,"Hattiesburg, MS Metro Area",148719.0,2017-07-01,2017
4978,"Hickory-Lenoir-Morganton, NC Metro Area",367004.0,2017-07-01,2017
4979,"Hot Springs, AR Metro Area",98444.0,2017-07-01,2017
4980,"Huntington-Ashland, WV-KY-OH Metro Area",355582.0,2017-07-01,2017
4981,"Huntsville, AL Metro Area",455741.0,2017-07-01,2017
4982,"Idaho Falls, ID Metro Area",145792.0,2017-07-01,2017
4983,"Iowa City, IA Metro Area",171470.0,2017-07-01,2017
4984,"Ithaca, NY Metro Area",102678.0,2017-07-01,2017
4985,"Jackson, MI Metro Area",158690.0,2017-07-01,2017
4986,"Jackson, MS Metro Area",581552.0,2017-07-01,2017
4987,"Jackson, TN Metro Area",129186.0,2017-07-01,2017
4988,"Jacksonville, FL Metro Area",1504841.0,2017-07-01,2017
4989,"Jacksonville, NC Metro Area",194838.0,2017-07-01,2017
4990,"Jefferson City, MO Metro Area",151298.0,2017-07-01,2017
4991,"Johnson City, TN Metro Area",201844.0,2017-07-01,2017
4992,"Johnstown, PA Metro Area",133054.0,2017-07-01,2017
4993,"Jonesboro, AR Metro Area",131158.0,2017-07-01,2017
4994,"Joplin, MO Metro Area",178330.0,2017-07-01,2017
