,UZA Name,CBSA,MNAME,RailBus,Year,UPT_x,VRM_x,UPT_y,VRM_y,UAPOPPCT,FARE
5053,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Bus,2013,10285451.0,5219749.0,10285451.0,5219749.0,99.83,5670833.0
5054,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Bus,2014,8449126.0,4313249.0,8449126.0,4313249.0,99.83,4610295.0
5055,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Bus,2015,6901581.0,3621284.0,6901581.0,3621284.0,99.83,4372476.0
5056,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Bus,2016,4045639.0,3123292.0,4045639.0,3123292.0,99.83,3298533.0
5057,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Bus,2017,4122623.0,2802613.0,4122623.0,2802613.0,99.83,2138817.0
5058,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Bus,2018,4691259.0,2954912.0,4691259.0,2954912.0,99.83,1021987.5
5059,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Rail,2007,8215270.0,3276405.0,8215270.0,3276405.0,99.83,9874375.0
5060,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Rail,2008,9304331.0,3282748.0,9304331.0,3282748.0,99.83,10465988.0
5061,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Rail,2009,9371896.0,3170638.0,9371896.0,3170638.0,99.83,10967866.0
5062,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Rail,2010,9613450.0,2046983.0,9613450.0,2046983.0,99.83,10240202.0
5063,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Rail,2011,10769989.0,1916289.0,10769989.0,1916289.0,99.83,7085005.0
5064,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Rail,2012,11023723.0,1917749.0,11023723.0,1917749.0,99.83,8119493.0
5065,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Rail,2013,10993112.0,1921625.0,10993112.0,1921625.0,99.83,8041930.0
5066,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Rail,2014,10088183.0,1885643.0,10088183.0,1885643.0,99.83,8020030.0
5067,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Rail,2015,8505389.0,1944007.0,8505389.0,1944007.0,99.83,10399180.0
5068,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Rail,2016,7897414.0,1878277.0,7897414.0,1878277.0,99.83,10731482.0
5069,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Rail,2017,4835070.0,1364189.0,4835070.0,1364189.0,99.83,9824066.0
5070,"San Juan, PR",41980.0,"San Juan-Caguas-Guaynabo, PR Metro Area",Rail,2018,5193328.0,1834858.0,5193328.0,1834858.0,99.83,9536509.0
5071,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2002,506437.0,296710.0,506437.0,296710.0,100.0,87388.0
5072,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2003,660443.0,390228.0,660443.0,390228.0,100.0,83858.0
5073,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2004,705806.0,361378.0,705806.0,361378.0,100.0,394943.0
5074,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2005,938952.0,379000.0,938952.0,379000.0,100.0,436174.0
5075,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2006,955287.0,364539.0,955287.0,364539.0,100.0,453002.0
5076,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2007,1275178.0,1144848.0,863509.0,313343.0,100.0,510954.0
5077,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2008,1455009.0,1236907.0,919198.0,305678.0,100.0,516397.0
5078,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2009,1425773.0,1262460.0,909974.0,328807.0,100.0,593769.0
5079,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2010,1585423.0,1315719.0,1585423.0,1315719.0,100.0,1383158.0
5080,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2011,1829433.0,1456174.0,1829433.0,1456174.0,100.0,1640140.0
5081,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2012,2088071.0,1627103.0,2088071.0,1627103.0,100.0,2240193.0
5082,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2013,2148610.0,1660291.0,2148610.0,1660291.0,100.0,2211927.0
5083,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2014,2215381.0,1711187.0,2215381.0,1711187.0,100.0,2237411.0
5084,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2015,2217311.0,1706709.0,2217311.0,1706709.0,100.0,2185408.0
5085,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2016,2214533.0,1770944.0,2214533.0,1770944.0,100.0,2110148.0
5086,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2017,2125002.0,1777111.0,2125002.0,1777111.0,100.0,2168343.0
5087,"San Luis Obispo, CA",42020.0,"San Luis Obispo-Paso Robles, CA Metro Area",Bus,2018,2025165.0,1769423.0,2025165.0,1769423.0,100.0,2211483.0
5088,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2002,5231370.0,2426513.0,5231370.0,2426513.0,99.94,5390086.0
5089,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2003,7108440.0,2372578.0,7108440.0,2372578.0,99.94,5547712.0
5090,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2004,7000399.0,2326720.0,7000399.0,2326720.0,99.94,6174973.0
5091,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2005,7269014.0,2376834.0,7269014.0,2376834.0,99.94,6560969.0
5092,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2006,7535189.0,2566457.0,7535189.0,2566457.0,99.94,7044782.0
5093,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2007,7850594.0,2683011.0,7850594.0,2683011.0,99.94,7332296.0
5094,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2008,8510020.0,2797109.0,8510020.0,2797109.0,99.94,7939980.0
5095,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2009,8158612.0,2759691.0,8158612.0,2759691.0,99.94,8501146.0
5096,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2010,7668518.0,2653738.0,7668518.0,2653738.0,99.94,8259939.0
5097,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2011,7856486.0,2607917.0,7856486.0,2607917.0,99.94,8022954.0
5098,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2012,7902267.0,2543280.0,7902267.0,2543280.0,99.94,8168270.0
5099,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2013,7699835.0,2532266.0,7699835.0,2532266.0,99.94,8082232.0
5100,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2014,7569138.0,2575801.0,7569138.0,2575801.0,99.94,8127765.0
5101,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2015,7189978.0,2558203.0,7189978.0,2558203.0,99.94,8275150.0
5102,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2016,6567908.0,2603922.0,6567908.0,2603922.0,99.94,7562307.0
5103,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2017,6344354.0,2651021.0,6344354.0,2651021.0,99.94,7205297.0
5104,"Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2018,6378979.0,2614549.0,6378979.0,2614549.0,99.94,6737711.0
5105,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2002,2960964.0,2784922.0,2960964.0,2784922.0,100.0,2033036.0
5106,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2003,3152378.0,2783670.0,3152378.0,2783670.0,100.0,2604038.0
5107,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2004,3487578.0,2729975.0,3487578.0,2729975.0,100.0,2703936.0
5108,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2005,3543162.0,2685999.0,3543162.0,2685999.0,100.0,2860481.0
5109,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2006,3727396.0,2904857.0,3727396.0,2904857.0,100.0,2808134.0
5110,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2007,3452863.0,3117474.0,3452863.0,3117474.0,100.0,3172660.0
5111,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2008,3976581.0,2974498.0,3976581.0,2974498.0,100.0,3382038.0
5112,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2009,4010439.0,2897672.0,4010439.0,2897672.0,100.0,3262725.0
5113,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2010,3792068.0,2826432.0,3792068.0,2826432.0,100.0,3287701.0
5114,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2011,3506381.0,2797236.0,3506381.0,2797236.0,100.0,3897950.0
5115,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2012,3573100.0,2768128.0,3573100.0,2768128.0,100.0,4000673.0
5116,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2013,3474968.0,2757558.0,3474968.0,2757558.0,100.0,3988560.0
5117,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2014,3406140.0,2806620.0,3406140.0,2806620.0,100.0,3952494.0
5118,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2015,3188923.0,2916635.0,3188923.0,2916635.0,100.0,3787999.0
5119,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2016,2916222.0,2926472.0,2916222.0,2926472.0,100.0,3676013.0
5120,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2017,2690533.0,2901996.0,2690533.0,2901996.0,100.0,3332306.0
5121,"Santa Clarita, CA",31100.0,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",Bus,2018,2614307.0,2923942.0,2614307.0,2923942.0,100.0,3104459.5
5122,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2002,6196305.0,3697559.0,6196305.0,3697559.0,100.0,5266632.0
5123,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2003,6059529.0,3380420.0,6059529.0,3380420.0,100.0,5250604.0
5124,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2004,5723819.0,3395206.0,5723819.0,3395206.0,100.0,6347462.0
5125,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2005,4733688.0,2839657.0,4733688.0,2839657.0,100.0,6463791.0
5126,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2006,5576778.0,3220686.0,5576778.0,3220686.0,100.0,5640617.0
5127,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2007,5671753.0,3258530.0,5671753.0,3258530.0,100.0,7062917.0
5128,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2008,5882101.0,3284374.0,5882101.0,3284374.0,100.0,7556173.0
5129,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2009,5845033.0,3346680.0,5845033.0,3346680.0,100.0,8010509.0
5130,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2010,5664635.0,3242052.0,5664635.0,3242052.0,100.0,7761583.0
5131,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2011,5591821.0,2963393.0,5591821.0,2963393.0,100.0,8002031.0
5132,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2012,5259019.0,3026365.0,5259019.0,3026365.0,100.0,8226376.0
5133,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2013,5498064.0,3275643.0,5498064.0,3275643.0,100.0,8569261.0
5134,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2014,5593004.0,3330014.0,5593004.0,3330014.0,100.0,8686561.0
5135,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2015,5625924.0,3331682.0,5625924.0,3331682.0,100.0,8955245.0
5136,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2016,5355391.0,3163196.0,5355391.0,3163196.0,100.0,9184252.0
5137,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2017,5009041.0,2814565.0,5009041.0,2814565.0,100.0,8918400.0
5138,"Santa Cruz, CA",42100.0,"Santa Cruz-Watsonville, CA Metro Area",Bus,2018,5028444.0,2907744.0,5028444.0,2907744.0,100.0,8899977.5
5139,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2002,507824.0,703294.0,507824.0,703294.0,100.0,178377.0
5140,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2003,556578.0,795745.0,556578.0,795745.0,100.0,202519.0
5141,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2004,532938.0,772302.0,532938.0,772302.0,100.0,287635.0
5142,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2005,571592.0,695446.0,571592.0,695446.0,100.0,233834.0
5143,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2006,612059.0,748477.0,612059.0,748477.0,100.0,216651.0
5144,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2007,654949.0,802306.0,654949.0,802306.0,100.0,440278.0
5145,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2008,735487.0,828680.0,735487.0,828680.0,100.0,265738.0
5146,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2009,824733.0,904055.0,824733.0,904055.0,100.0,520624.0
5147,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2010,893022.0,915616.0,893022.0,915616.0,100.0,346621.0
5148,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2011,970864.0,905489.0,970864.0,905489.0,100.0,245260.0
5149,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2012,1036495.0,859498.0,1036495.0,859498.0,100.0,339686.0
5150,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2013,1074024.0,876560.0,1074024.0,876560.0,100.0,350857.0
5151,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2014,1089918.0,852227.0,1089918.0,852227.0,100.0,350737.0
5152,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2015,1063596.0,851352.0,1063596.0,851352.0,100.0,318192.0
5153,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2016,987327.0,879503.0,987327.0,879503.0,100.0,308075.0
5154,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2017,947389.0,874777.0,947389.0,874777.0,100.0,300834.0
5155,"Santa Fe, NM",42140.0,"Santa Fe, NM Metro Area",Bus,2018,903831.0,864919.0,903831.0,864919.0,100.0,292155.0
5156,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2002,320038.0,219290.0,320038.0,219290.0,99.95,271896.0
5157,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2003,660406.0,452542.0,660406.0,452542.0,99.95,264451.0
5158,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2004,704627.0,473559.0,704627.0,473559.0,99.95,281215.0
5159,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2005,891990.0,501976.0,891990.0,501976.0,99.95,334635.0
5160,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2006,923023.0,584097.0,923023.0,584097.0,99.95,550859.0
5161,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2007,1141791.0,766562.0,1141791.0,766562.0,99.95,523502.0
5162,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2008,1048401.0,780852.0,1048401.0,780852.0,99.95,599633.0
5163,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2009,1098888.0,805671.0,1098888.0,805671.0,99.95,841101.0
5164,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2010,1281206.0,1010278.0,1281206.0,1010278.0,99.95,884442.0
5165,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2011,1173892.0,1205313.0,1173892.0,1205313.0,99.95,1882982.0
5166,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2012,1102542.0,1218902.0,1102542.0,1218902.0,99.95,1820444.0
5167,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2013,892179.0,851525.0,892179.0,851525.0,99.95,1193619.0
5168,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2014,882760.0,874180.0,882760.0,874180.0,99.95,768891.0
5169,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2015,868511.0,871927.0,868511.0,871927.0,99.95,810752.0
5170,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2016,754578.0,869428.0,754578.0,869428.0,99.95,729562.0
5171,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2017,687548.0,857059.0,687548.0,857059.0,99.95,715976.0
5172,"Santa Maria, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",Bus,2018,677153.0,840531.0,677153.0,840531.0,99.95,668588.0
5173,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2002,3971828.0,2495817.0,3971828.0,2495817.0,100.0,3085532.0
5174,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2003,3732588.0,2440106.0,3732588.0,2440106.0,100.0,2982290.0
5175,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2004,1278848.0,1482615.0,1278848.0,1482615.0,100.0,1515050.0
5176,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2005,1280199.0,1608783.0,1280199.0,1608783.0,100.0,1587277.0
5177,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2006,4016451.0,2693838.0,4016451.0,2693838.0,100.0,3108163.0
5178,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2007,4055405.0,2746383.0,4055405.0,2746383.0,100.0,3281434.0
5179,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2008,4296753.0,2656334.0,4296753.0,2656334.0,100.0,3444727.0
5180,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2009,3838578.0,2647481.0,3838578.0,2647481.0,100.0,3851141.0
5181,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2010,4179327.0,2584966.0,4179327.0,2584966.0,100.0,3779959.0
5182,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2011,4346258.0,2593410.0,4346258.0,2593410.0,100.0,3867858.0
5183,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2012,4268979.0,2558128.0,4268979.0,2558128.0,100.0,3838998.0
5184,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2013,3890407.0,2426659.0,3890407.0,2426659.0,100.0,4074528.0
5185,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2014,3509162.0,2398958.0,3509162.0,2398958.0,100.0,3985517.0
5186,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2015,3331080.0,2409766.0,3331080.0,2409766.0,100.0,3741189.0
5187,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2016,3174430.0,2479074.0,3174430.0,2479074.0,100.0,3628869.0
5188,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2017,2858189.0,2459236.0,2858189.0,2459236.0,100.0,3193364.0
5189,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA Metro Area",Bus,2018,2739411.0,2577755.0,2739411.0,2577755.0,100.0,2922738.0
5190,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2002,2211101.0,2168478.0,2211101.0,2168478.0,94.5,1019248.0
5191,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2003,2132775.0,1677213.0,2132775.0,1677213.0,94.5,1014441.0
5192,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2004,2172034.0,1773764.0,2172034.0,1773764.0,94.5,982032.0
5193,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2005,2838384.0,2515905.0,2838384.0,2515905.0,94.5,1099835.0
5194,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2006,3277288.0,3517065.0,3277288.0,3517065.0,94.5,1286861.0
5195,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2007,3498333.0,3371819.0,3498333.0,3371819.0,94.5,1283336.0
5196,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2008,3889615.0,3829195.0,3889615.0,3829195.0,94.5,1640162.0
5197,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2009,3958289.0,4059884.0,3958289.0,4059884.0,94.5,1594366.0
5198,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2010,3162687.0,4107215.0,3162687.0,4107215.0,94.5,1811089.0
5199,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2011,4507472.0,4052171.0,4507472.0,4052171.0,94.5,2111625.0
5200,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2012,4573459.0,4032916.0,4573459.0,4032916.0,94.5,2803139.0
5201,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2013,4663825.0,4209524.0,4663825.0,4209524.0,94.5,2801646.0
5202,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2014,4682803.0,4499383.0,4682803.0,4499383.0,94.5,2771299.0
5203,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2015,4437524.0,4616783.0,4437524.0,4616783.0,94.5,2797397.0
5204,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2016,4145130.0,4644490.0,4145130.0,4644490.0,94.5,2541728.0
5205,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2017,3989989.0,4495523.0,3989989.0,4495523.0,94.5,2554494.0
5206,"Sarasota-Bradenton, FL",35840.0,"North Port-Bradenton-Sarasota, FL Metro Area",Bus,2018,3754912.0,3695431.0,3754912.0,3695431.0,94.5,2433042.5
5207,"Savannah, GA",42340.0,"Savannah, GA Metro Area",Bus,2002,3592926.0,2477515.0,3592926.0,2477515.0,100.0,2692983.0
5208,"Savannah, GA",42340.0,"Savannah, GA Metro Area",Bus,2003,3580567.0,2466270.0,3580567.0,2466270.0,100.0,2632301.0
5209,"Savannah, GA",42340.0,"Savannah, GA Metro Area",Bus,2004,3443946.0,2487753.0,3443946.0,2487753.0,100.0,3041174.0
5210,"Savannah, GA",42340.0,"Savannah, GA Metro Area",Bus,2005,3492157.0,2455582.0,3492157.0,2455582.0,100.0,3186967.0
5211,"Savannah, GA",42340.0,"Savannah, GA Metro Area",Bus,2006,3652303.0,2507527.0,3652303.0,2507527.0,100.0,3283784.0
5212,"Savannah, GA",42340.0,"Savannah, GA Metro Area",Bus,2007,3542114.0,2722822.0,3542114.0,2722822.0,100.0,3491529.0
5213,"Savannah, GA",42340.0,"Savannah, GA Metro Area",Bus,2008,3551976.0,2533914.0,3551976.0,2533914.0,100.0,3425839.0
5214,"Savannah, GA",42340.0,"Savannah, GA Metro Area",Bus,2009,3301516.0,2470422.0,3301516.0,2470422.0,100.0,3019355.0
5215,"Savannah, GA",42340.0,"Savannah, GA Metro Area",Bus,2010,3378344.0,2544313.0,3378344.0,2544313.0,100.0,3176236.0
5216,"Savannah, GA",42340.0,"Savannah, GA Metro Area",Bus,2011,3730677.0,2569879.0,3730677.0,2569879.0,100.0,3225759.0
5217,"Savannah, GA",42340.0,"Savannah, GA Metro Area",Bus,2012,3780025.0,2479866.0,3780025.0,2479866.0,100.0,3324852.0
5218,"Savannah, GA",42340.0,"Savannah, GA Metro Area",Bus,2013,3588686.0,2508801.0,3588686.0,2508801.0,100.0,3342225.0
