,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,MODE,SERVICE_ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,RailBus
4450,134,"Davenport, IA-IL",138,"280,051",46,"120,378",DR,PT,24272.0,18674.0,15109.0,16777.0,19629.0,16418.0,18883.0,21666.0,21606.0,27246.0,29033.0,29097.0,31349.0,34648.0,39157.0,39012.0,41194.0,DemandResponse
4451,134,"Davenport, IA-IL",138,"280,051",46,"120,378",MB,DO,984584.0,1021154.0,1054979.0,1132447.0,1048347.0,827553.0,902881.0,994367.0,982897.0,970094.0,1065592.0,1002451.0,841244.0,917988.0,888947.0,826791.0,781192.5,Bus
4452,134,"Davenport, IA-IL",138,"280,051",46,"120,378",MB,PT,10430.0,12130.0,7474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
4453,134,"Davenport, IA-IL",138,"280,051",46,"120,378",VP,DO,28945.0,27455.0,21969.0,12159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4454,134,"Davenport, IA-IL",138,"280,051",46,"120,378",FB,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99236.0,126190.0,110328.0,169727.0,198630.0,242781.0,Other
4455,134,"Davenport, IA-IL",138,"280,051",46,"120,378",MB,PT,,,,,,,,,,,,,0.0,0.0,23037.0,3736.0,5604.0,Bus
4456,134,"Davenport, IA-IL",138,"280,051",46,"120,378",DR,DO,7760.0,7750.0,6400.0,8296.0,8454.0,127592.0,151809.0,167826.0,196674.0,231473.0,220961.0,223816.0,169556.0,148448.0,165219.0,165228.0,173618.0,DemandResponse
4457,134,"Davenport, IA-IL",138,"280,051",46,"120,378",DR,PT,24272.0,18674.0,15109.0,16777.0,19629.0,16418.0,18883.0,21666.0,21606.0,27246.0,29033.0,29097.0,31349.0,34648.0,39157.0,39012.0,41194.0,DemandResponse
4458,134,"Davenport, IA-IL",138,"280,051",46,"120,378",MB,DO,984584.0,1021154.0,1054979.0,1132447.0,1048347.0,827553.0,902881.0,994367.0,982897.0,970094.0,1065592.0,1002451.0,841244.0,917988.0,888947.0,826791.0,781192.5,Bus
4459,134,"Davenport, IA-IL",138,"280,051",46,"120,378",MB,PT,10430.0,12130.0,7474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
4460,134,"Davenport, IA-IL",138,"280,051",46,"120,378",VP,DO,28945.0,27455.0,21969.0,12159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4461,134,"Davenport, IA-IL",138,"280,051",46,"120,378",FB,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99236.0,126190.0,110328.0,169727.0,198630.0,242781.0,Other
4462,134,"Davenport, IA-IL",138,"280,051",46,"120,378",MB,PT,,,,,,,,,,,,,0.0,0.0,23037.0,3736.0,5604.0,Bus
4463,134,"Davenport, IA-IL",138,"280,051",46,"120,378",DR,DO,7760.0,7750.0,6400.0,8296.0,8454.0,127592.0,151809.0,167826.0,196674.0,231473.0,220961.0,223816.0,169556.0,148448.0,165219.0,165228.0,173618.0,DemandResponse
4464,134,"Davenport, IA-IL",138,"280,051",46,"120,378",DR,PT,24272.0,18674.0,15109.0,16777.0,19629.0,16418.0,18883.0,21666.0,21606.0,27246.0,29033.0,29097.0,31349.0,34648.0,39157.0,39012.0,41194.0,DemandResponse
4465,134,"Davenport, IA-IL",138,"280,051",46,"120,378",MB,DO,984584.0,1021154.0,1054979.0,1132447.0,1048347.0,827553.0,902881.0,994367.0,982897.0,970094.0,1065592.0,1002451.0,841244.0,917988.0,888947.0,826791.0,781192.5,Bus
4466,134,"Davenport, IA-IL",138,"280,051",46,"120,378",MB,PT,10430.0,12130.0,7474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
4467,134,"Davenport, IA-IL",138,"280,051",46,"120,378",VP,DO,28945.0,27455.0,21969.0,12159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4468,134,"Davenport, IA-IL",138,"280,051",46,"120,378",FB,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99236.0,126190.0,110328.0,169727.0,198630.0,242781.0,Other
4469,134,"Davenport, IA-IL",138,"280,051",46,"120,378",MB,PT,,,,,,,,,,,,,0.0,0.0,23037.0,3736.0,5604.0,Bus
4470,127,"Rockford, IL",153,"296,863",155,"227,502",DR,DO,140330.0,201596.0,200270.0,190053.0,152742.0,152792.0,189553.0,185800.0,316875.0,188841.0,204055.0,206867.0,213479.0,235350.0,246606.0,241777.0,244990.5,DemandResponse
4471,127,"Rockford, IL",153,"296,863",155,"227,502",DR,PT,0.0,0.0,0.0,16492.0,14707.0,18730.0,18750.0,20658.0,17733.0,18088.0,15202.0,18449.0,0.0,29904.0,26001.0,21457.0,17233.5,DemandResponse
4472,127,"Rockford, IL",153,"296,863",155,"227,502",MB,DO,827170.0,813949.0,767926.0,742966.0,842731.0,903949.0,971568.0,1000265.0,1119708.0,1183485.0,1220773.0,1273497.0,1282731.0,1150666.0,1114069.0,1037931.0,981563.5,Bus
4473,127,"Rockford, IL",153,"296,863",155,"227,502",DR,DO,140330.0,201596.0,200270.0,190053.0,152742.0,152792.0,189553.0,185800.0,316875.0,188841.0,204055.0,206867.0,213479.0,235350.0,246606.0,241777.0,244990.5,DemandResponse
4474,127,"Rockford, IL",153,"296,863",155,"227,502",DR,PT,0.0,0.0,0.0,16492.0,14707.0,18730.0,18750.0,20658.0,17733.0,18088.0,15202.0,18449.0,0.0,29904.0,26001.0,21457.0,17233.5,DemandResponse
4475,127,"Rockford, IL",153,"296,863",155,"227,502",MB,DO,827170.0,813949.0,767926.0,742966.0,842731.0,903949.0,971568.0,1000265.0,1119708.0,1183485.0,1220773.0,1273497.0,1282731.0,1150666.0,1114069.0,1037931.0,981563.5,Bus
4476,127,"Rockford, IL",153,"296,863",155,"227,502",DR,DO,140330.0,201596.0,200270.0,190053.0,152742.0,152792.0,189553.0,185800.0,316875.0,188841.0,204055.0,206867.0,213479.0,235350.0,246606.0,241777.0,244990.5,DemandResponse
4477,127,"Rockford, IL",153,"296,863",155,"227,502",DR,PT,0.0,0.0,0.0,16492.0,14707.0,18730.0,18750.0,20658.0,17733.0,18088.0,15202.0,18449.0,0.0,29904.0,26001.0,21457.0,17233.5,DemandResponse
4478,127,"Rockford, IL",153,"296,863",155,"227,502",MB,DO,827170.0,813949.0,767926.0,742966.0,842731.0,903949.0,971568.0,1000265.0,1119708.0,1183485.0,1220773.0,1273497.0,1282731.0,1150666.0,1114069.0,1037931.0,981563.5,Bus
4479,206,"Springfield, IL",92,"161,316",65,"123,682",DR,DO,86254.0,87258.0,93207.0,84865.0,91407.0,95441.0,102069.0,111383.0,120057.0,117090.0,140051.0,144008.0,184351.0,199762.0,230244.0,228586.0,242998.0,DemandResponse
4480,206,"Springfield, IL",92,"161,316",65,"123,682",MB,DO,633791.0,604039.0,567973.0,585401.0,605302.0,715683.0,820879.0,831862.0,759728.0,780719.0,938793.0,993325.0,1053208.0,1098714.0,1004011.0,916647.0,825613.5,Bus
4481,206,"Springfield, IL",92,"161,316",65,"123,682",DR,DO,86254.0,87258.0,93207.0,84865.0,91407.0,95441.0,102069.0,111383.0,120057.0,117090.0,140051.0,144008.0,184351.0,199762.0,230244.0,228586.0,242998.0,DemandResponse
4482,206,"Springfield, IL",92,"161,316",65,"123,682",MB,DO,633791.0,604039.0,567973.0,585401.0,605302.0,715683.0,820879.0,831862.0,759728.0,780719.0,938793.0,993325.0,1053208.0,1098714.0,1004011.0,916647.0,825613.5,Bus
4483,224,"Champaign, IL",47,"145,361",40,"136,828",DR,DO,18379.0,17405.0,21987.0,24477.0,36089.0,36649.0,38287.0,38843.0,117320.0,115007.0,122816.0,117569.0,116360.0,40936.0,37970.0,41340.0,41542.0,DemandResponse
4484,224,"Champaign, IL",47,"145,361",40,"136,828",DR,PT,174256.0,179338.0,183573.0,189788.0,197598.0,208158.0,224053.0,235438.0,157575.0,152594.0,137257.0,127862.0,134029.0,216108.0,227494.0,235470.0,245151.0,DemandResponse
4485,224,"Champaign, IL",47,"145,361",40,"136,828",MB,DO,3505198.0,3909736.0,4087670.0,3894135.0,4331933.0,4375727.0,4918350.0,5012314.0,5585194.0,5612513.0,6314443.0,6469045.0,6810469.0,7223714.0,7306149.0,7377733.0,7454742.5,Bus
4486,224,"Champaign, IL",47,"145,361",40,"136,828",DR,DO,18379.0,17405.0,21987.0,24477.0,36089.0,36649.0,38287.0,38843.0,117320.0,115007.0,122816.0,117569.0,116360.0,40936.0,37970.0,41340.0,41542.0,DemandResponse
4487,224,"Champaign, IL",47,"145,361",40,"136,828",DR,PT,174256.0,179338.0,183573.0,189788.0,197598.0,208158.0,224053.0,235438.0,157575.0,152594.0,137257.0,127862.0,134029.0,216108.0,227494.0,235470.0,245151.0,DemandResponse
4488,224,"Champaign, IL",47,"145,361",40,"136,828",MB,DO,3505198.0,3909736.0,4087670.0,3894135.0,4331933.0,4375727.0,4918350.0,5012314.0,5585194.0,5612513.0,6314443.0,6469045.0,6810469.0,7223714.0,7306149.0,7377733.0,7454742.5,Bus
4489,224,"Champaign, IL",47,"145,361",40,"136,828",DR,DO,18379.0,17405.0,21987.0,24477.0,36089.0,36649.0,38287.0,38843.0,117320.0,115007.0,122816.0,117569.0,116360.0,40936.0,37970.0,41340.0,41542.0,DemandResponse
4490,224,"Champaign, IL",47,"145,361",40,"136,828",DR,PT,174256.0,179338.0,183573.0,189788.0,197598.0,208158.0,224053.0,235438.0,157575.0,152594.0,137257.0,127862.0,134029.0,216108.0,227494.0,235470.0,245151.0,DemandResponse
4491,224,"Champaign, IL",47,"145,361",40,"136,828",MB,DO,3505198.0,3909736.0,4087670.0,3894135.0,4331933.0,4375727.0,4918350.0,5012314.0,5585194.0,5612513.0,6314443.0,6469045.0,6810469.0,7223714.0,7306149.0,7377733.0,7454742.5,Bus
4492,313,"Decatur, IL",59,"93,863",53,"82,155",DR,DO,7641.0,15291.0,20435.0,23706.0,25795.0,27756.0,29718.0,30301.0,35870.0,40957.0,47451.0,37181.0,34680.0,60187.0,50239.0,36573.0,24766.0,DemandResponse
4493,313,"Decatur, IL",59,"93,863",53,"82,155",DR,PT,42080.0,62670.0,57587.0,46998.0,22916.0,19578.0,21408.0,18999.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4494,313,"Decatur, IL",59,"93,863",53,"82,155",MB,DO,262603.0,321174.0,380801.0,370263.0,411996.0,427688.0,443472.0,396206.0,382904.0,451962.0,500554.0,484639.0,553651.0,511348.0,479875.0,483781.0,469997.5,Bus
4495,313,"Decatur, IL",59,"93,863",53,"82,155",DT,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19339.0,16589.0,6312.0,22392.0,39848.0,31428.0,43329.0,12746.0,3405.0,DemandResponse
4496,313,"Decatur, IL",59,"93,863",53,"82,155",DR,DO,7641.0,15291.0,20435.0,23706.0,25795.0,27756.0,29718.0,30301.0,35870.0,40957.0,47451.0,37181.0,34680.0,60187.0,50239.0,36573.0,24766.0,DemandResponse
4497,313,"Decatur, IL",59,"93,863",53,"82,155",DR,PT,42080.0,62670.0,57587.0,46998.0,22916.0,19578.0,21408.0,18999.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4498,313,"Decatur, IL",59,"93,863",53,"82,155",MB,DO,262603.0,321174.0,380801.0,370263.0,411996.0,427688.0,443472.0,396206.0,382904.0,451962.0,500554.0,484639.0,553651.0,511348.0,479875.0,483781.0,469997.5,Bus
4499,313,"Decatur, IL",59,"93,863",53,"82,155",DT,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19339.0,16589.0,6312.0,22392.0,39848.0,31428.0,43329.0,12746.0,3405.0,DemandResponse
4500,313,"Decatur, IL",59,"93,863",53,"82,155",DR,DO,7641.0,15291.0,20435.0,23706.0,25795.0,27756.0,29718.0,30301.0,35870.0,40957.0,47451.0,37181.0,34680.0,60187.0,50239.0,36573.0,24766.0,DemandResponse
4501,313,"Decatur, IL",59,"93,863",53,"82,155",DR,PT,42080.0,62670.0,57587.0,46998.0,22916.0,19578.0,21408.0,18999.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4502,313,"Decatur, IL",59,"93,863",53,"82,155",MB,DO,262603.0,321174.0,380801.0,370263.0,411996.0,427688.0,443472.0,396206.0,382904.0,451962.0,500554.0,484639.0,553651.0,511348.0,479875.0,483781.0,469997.5,Bus
4503,313,"Decatur, IL",59,"93,863",53,"82,155",DT,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19339.0,16589.0,6312.0,22392.0,39848.0,31428.0,43329.0,12746.0,3405.0,DemandResponse
4504,313,"Decatur, IL",59,"93,863",53,"82,155",DR,DO,7641.0,15291.0,20435.0,23706.0,25795.0,27756.0,29718.0,30301.0,35870.0,40957.0,47451.0,37181.0,34680.0,60187.0,50239.0,36573.0,24766.0,DemandResponse
4505,313,"Decatur, IL",59,"93,863",53,"82,155",DR,PT,42080.0,62670.0,57587.0,46998.0,22916.0,19578.0,21408.0,18999.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4506,313,"Decatur, IL",59,"93,863",53,"82,155",MB,DO,262603.0,321174.0,380801.0,370263.0,411996.0,427688.0,443472.0,396206.0,382904.0,451962.0,500554.0,484639.0,553651.0,511348.0,479875.0,483781.0,469997.5,Bus
4507,313,"Decatur, IL",59,"93,863",53,"82,155",DT,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19339.0,16589.0,6312.0,22392.0,39848.0,31428.0,43329.0,12746.0,3405.0,DemandResponse
4508,3,"Chicago, IL-IN","2,443","8,608,208",309,"3,272,295",DR,PT,1700195.0,2033576.0,2682102.0,2855561.0,1314934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4509,3,"Chicago, IL-IN","2,443","8,608,208",309,"3,272,295",HR,DO,158873498.0,147251835.0,163147354.0,168117479.0,211653708.0,198020403.0,203809557.0,230587978.0,239349891.0,250304754.0,262542243.0,278183527.0,290337682.0,299295661.0,301110125.0,294492127.0,292090360.0,Rail
4510,3,"Chicago, IL-IN","2,443","8,608,208",309,"3,272,295",MB,DO,224236294.0,219649747.0,238085884.0,247645516.0,250327682.0,261649776.0,270011586.0,277525084.0,271642600.0,279457944.0,288620266.0,298824494.0,296824949.0,292070922.0,280077543.0,270336920.0,259469919.0,Bus
4511,3,"Chicago, IL-IN","2,443","8,608,208",309,"3,272,295",DR,PT,1700195.0,2033576.0,2682102.0,2855561.0,1314934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4512,3,"Chicago, IL-IN","2,443","8,608,208",309,"3,272,295",HR,DO,158873498.0,147251835.0,163147354.0,168117479.0,211653708.0,198020403.0,203809557.0,230587978.0,239349891.0,250304754.0,262542243.0,278183527.0,290337682.0,299295661.0,301110125.0,294492127.0,292090360.0,Rail
4513,3,"Chicago, IL-IN","2,443","8,608,208",309,"3,272,295",MB,DO,224236294.0,219649747.0,238085884.0,247645516.0,250327682.0,261649776.0,270011586.0,277525084.0,271642600.0,279457944.0,288620266.0,298824494.0,296824949.0,292070922.0,280077543.0,270336920.0,259469919.0,Bus
4514,3,"Chicago, IL-IN","2,443","8,608,208",309,"3,272,295",DR,PT,1700195.0,2033576.0,2682102.0,2855561.0,1314934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4515,3,"Chicago, IL-IN","2,443","8,608,208",309,"3,272,295",HR,DO,158873498.0,147251835.0,163147354.0,168117479.0,211653708.0,198020403.0,203809557.0,230587978.0,239349891.0,250304754.0,262542243.0,278183527.0,290337682.0,299295661.0,301110125.0,294492127.0,292090360.0,Rail
4516,3,"Chicago, IL-IN","2,443","8,608,208",309,"3,272,295",MB,DO,224236294.0,219649747.0,238085884.0,247645516.0,250327682.0,261649776.0,270011586.0,277525084.0,271642600.0,279457944.0,288620266.0,298824494.0,296824949.0,292070922.0,280077543.0,270336920.0,259469919.0,Bus
4517,388,"Sheboygan, WI",33,"71,313",23,"59,490",DR,PT,84832.0,82615.0,80553.0,88306.0,87091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4518,388,"Sheboygan, WI",33,"71,313",23,"59,490",MB,DO,484998.0,412316.0,383306.0,401729.0,508743.0,504687.0,445618.0,448612.0,413409.0,436763.0,418497.0,425240.0,449551.0,451950.0,436301.0,0.0,-225975.0,Bus
4519,388,"Sheboygan, WI",33,"71,313",23,"59,490",DR,DO,0.0,0.0,0.0,0.0,0.0,104570.0,163597.0,133630.0,296779.0,241334.0,408306.0,332455.0,278450.0,278675.0,262952.0,0.0,-139337.5,DemandResponse
4520,388,"Sheboygan, WI",33,"71,313",23,"59,490",DR,PT,84832.0,82615.0,80553.0,88306.0,87091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4521,388,"Sheboygan, WI",33,"71,313",23,"59,490",MB,DO,484998.0,412316.0,383306.0,401729.0,508743.0,504687.0,445618.0,448612.0,413409.0,436763.0,418497.0,425240.0,449551.0,451950.0,436301.0,0.0,-225975.0,Bus
4522,388,"Sheboygan, WI",33,"71,313",23,"59,490",DR,DO,0.0,0.0,0.0,0.0,0.0,104570.0,163597.0,133630.0,296779.0,241334.0,408306.0,332455.0,278450.0,278675.0,262952.0,0.0,-139337.5,DemandResponse
4523,388,"Sheboygan, WI",33,"71,313",23,"59,490",DR,PT,84832.0,82615.0,80553.0,88306.0,87091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4524,388,"Sheboygan, WI",33,"71,313",23,"59,490",MB,DO,484998.0,412316.0,383306.0,401729.0,508743.0,504687.0,445618.0,448612.0,413409.0,436763.0,418497.0,425240.0,449551.0,451950.0,436301.0,0.0,-225975.0,Bus
4525,388,"Sheboygan, WI",33,"71,313",23,"59,490",DR,DO,0.0,0.0,0.0,0.0,0.0,104570.0,163597.0,133630.0,296779.0,241334.0,408306.0,332455.0,278450.0,278675.0,262952.0,0.0,-139337.5,DemandResponse
4526,372,"Mansfield, OH",50,"75,250",74,"70,556",DR,PT,89261.0,38017.0,63085.0,59487.0,52124.0,41720.0,37222.0,33846.0,57311.0,72589.0,86141.0,90429.0,,,,,,DemandResponse
4527,372,"Mansfield, OH",50,"75,250",74,"70,556",MB,PT,191588.0,203273.0,156061.0,152927.0,146598.0,147425.0,165954.0,170977.0,174796.0,180105.0,183415.0,192349.0,,,,,,Bus
4528,372,"Mansfield, OH",50,"75,250",74,"70,556",DR,PT,89261.0,38017.0,63085.0,59487.0,52124.0,41720.0,37222.0,33846.0,57311.0,72589.0,86141.0,90429.0,,,,,,DemandResponse
4529,372,"Mansfield, OH",50,"75,250",74,"70,556",MB,PT,191588.0,203273.0,156061.0,152927.0,146598.0,147425.0,165954.0,170977.0,174796.0,180105.0,183415.0,192349.0,,,,,,Bus
4530,375,"Wausau, WI",47,"74,632",19,"39,302",DR,PT,37580.0,36122.0,23644.0,82064.0,112284.0,194286.0,184953.0,144394.0,176313.0,17493.0,0.0,0.0,,,,,,DemandResponse
4531,375,"Wausau, WI",47,"74,632",19,"39,302",MB,DO,320378.0,328864.0,348654.0,366357.0,388623.0,386263.0,450341.0,436701.0,410779.0,433661.0,413735.0,447653.0,,,,,,Bus
4532,375,"Wausau, WI",47,"74,632",19,"39,302",DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7366.0,7625.0,,,,,,DemandResponse
4533,375,"Wausau, WI",47,"74,632",19,"39,302",DR,PT,37580.0,36122.0,23644.0,82064.0,112284.0,194286.0,184953.0,144394.0,176313.0,17493.0,0.0,0.0,,,,,,DemandResponse
4534,375,"Wausau, WI",47,"74,632",19,"39,302",MB,DO,320378.0,328864.0,348654.0,366357.0,388623.0,386263.0,450341.0,436701.0,410779.0,433661.0,413735.0,447653.0,,,,,,Bus
4535,375,"Wausau, WI",47,"74,632",19,"39,302",DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7366.0,7625.0,,,,,,DemandResponse
4536,375,"Wausau, WI",47,"74,632",19,"39,302",DR,PT,37580.0,36122.0,23644.0,82064.0,112284.0,194286.0,184953.0,144394.0,176313.0,17493.0,0.0,0.0,,,,,,DemandResponse
4537,375,"Wausau, WI",47,"74,632",19,"39,302",MB,DO,320378.0,328864.0,348654.0,366357.0,388623.0,386263.0,450341.0,436701.0,410779.0,433661.0,413735.0,447653.0,,,,,,Bus
4538,375,"Wausau, WI",47,"74,632",19,"39,302",DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7366.0,7625.0,,,,,,DemandResponse
4539,288,"Rochester, MN",51,"107,677",51,"104,230",DR,PT,120389.0,129613.0,109675.0,101994.0,104857.0,99556.0,127383.0,125611.0,133038.0,136820.0,139553.0,138264.0,166087.0,152858.0,155515.0,121299.0,105519.5,DemandResponse
4540,288,"Rochester, MN",51,"107,677",51,"104,230",MB,PT,1082646.0,1245996.0,1338565.0,1449482.0,1617486.0,1623897.0,1860144.0,1871469.0,1780100.0,1909574.0,1978766.0,1966224.0,1931379.0,2115219.0,2365165.0,2505786.0,2701069.5,Bus
4541,288,"Rochester, MN",51,"107,677",51,"104,230",DT,PT,,,,,,,,,,,,,0.0,0.0,0.0,48528.0,72792.0,DemandResponse
4542,288,"Rochester, MN",51,"107,677",51,"104,230",DR,PT,120389.0,129613.0,109675.0,101994.0,104857.0,99556.0,127383.0,125611.0,133038.0,136820.0,139553.0,138264.0,166087.0,152858.0,155515.0,121299.0,105519.5,DemandResponse
4543,288,"Rochester, MN",51,"107,677",51,"104,230",MB,PT,1082646.0,1245996.0,1338565.0,1449482.0,1617486.0,1623897.0,1860144.0,1871469.0,1780100.0,1909574.0,1978766.0,1966224.0,1931379.0,2115219.0,2365165.0,2505786.0,2701069.5,Bus
4544,288,"Rochester, MN",51,"107,677",51,"104,230",DT,PT,,,,,,,,,,,,,0.0,0.0,0.0,48528.0,72792.0,DemandResponse
4545,381,"Lima, OH",52,"72,852",407,"106,094",DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127772.0,16247.0,146372.0,,,,,,DemandResponse
4546,381,"Lima, OH",52,"72,852",407,"106,094",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245809.0,139613.0,1358.0,,,,,,Bus
4547,381,"Lima, OH",52,"72,852",407,"106,094",DR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4548,381,"Lima, OH",52,"72,852",407,"106,094",DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127772.0,16247.0,146372.0,,,,,,DemandResponse
4549,381,"Lima, OH",52,"72,852",407,"106,094",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245809.0,139613.0,1358.0,,,,,,Bus
4550,381,"Lima, OH",52,"72,852",407,"106,094",DR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4551,381,"Lima, OH",52,"72,852",407,"106,094",DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127772.0,16247.0,146372.0,,,,,,DemandResponse
4552,381,"Lima, OH",52,"72,852",407,"106,094",MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245809.0,139613.0,1358.0,,,,,,Bus
4553,381,"Lima, OH",52,"72,852",407,"106,094",DR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4554,32,"Milwaukee, WI",487,"1,308,913",314,"537,500",DR,PT,34715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4555,32,"Milwaukee, WI",487,"1,308,913",314,"537,500",MB,PT,836819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
4556,32,"Milwaukee, WI",487,"1,308,913",314,"537,500",DR,PT,34715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,DemandResponse
4557,32,"Milwaukee, WI",487,"1,308,913",314,"537,500",MB,PT,836819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bus
4558,191,"Lorain-Elyria, OH",100,"180,956",49,"127,025",DR,PT,74247.0,172424.0,145608.0,111809.0,110636.0,132773.0,99959.0,57192.0,19363.0,25849.0,30470.0,22184.0,,,,,,DemandResponse
4559,191,"Lorain-Elyria, OH",100,"180,956",49,"127,025",MB,PT,336475.0,381117.0,452162.0,463827.0,628832.0,527078.0,486325.0,411137.0,138005.0,147929.0,154781.0,112393.0,,,,,,Bus
4560,191,"Lorain-Elyria, OH",100,"180,956",49,"127,025",DR,PT,74247.0,172424.0,145608.0,111809.0,110636.0,132773.0,99959.0,57192.0,19363.0,25849.0,30470.0,22184.0,,,,,,DemandResponse
4561,191,"Lorain-Elyria, OH",100,"180,956",49,"127,025",MB,PT,336475.0,381117.0,452162.0,463827.0,628832.0,527078.0,486325.0,411137.0,138005.0,147929.0,154781.0,112393.0,,,,,,Bus
4562,35,"Milwaukee, WI",546,"1,376,476",43,"141,642",DR,DO,41033.0,469135.0,48620.0,54447.0,60528.0,69673.0,82399.0,97311.0,68700.0,74796.0,72238.0,45850.0,6276.0,44437.0,38640.0,32518.0,26558.5,DemandResponse
4563,35,"Milwaukee, WI",546,"1,376,476",43,"141,642",MB,DO,495633.0,41088.0,447678.0,495086.0,529558.0,536465.0,556602.0,880775.0,898342.0,971868.0,1022954.0,991233.0,344003.0,910271.0,887869.0,800811.0,746081.0,Bus
4564,35,"Milwaukee, WI",546,"1,376,476",43,"141,642",DR,PT,0.0,30698.0,49305.0,56216.0,64460.0,75423.0,61053.0,65150.0,59342.0,58294.0,62735.0,41510.0,26988.0,23686.0,24525.0,26904.0,28513.0,DemandResponse
4565,35,"Milwaukee, WI",546,"1,376,476",43,"141,642",MB,PT,0.0,887327.0,843997.0,805760.0,946590.0,1004514.0,704035.0,710335.0,684953.0,733320.0,0.0,0.0,,,,,,Bus
4566,35,"Milwaukee, WI",546,"1,376,476",43,"141,642",CB,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615359.0,518291.0,502892.0,487734.0,469826.0,411960.0,374073.0,Bus
4567,35,"Milwaukee, WI",546,"1,376,476",43,"141,642",DR,DO,41033.0,469135.0,48620.0,54447.0,60528.0,69673.0,82399.0,97311.0,68700.0,74796.0,72238.0,45850.0,6276.0,44437.0,38640.0,32518.0,26558.5,DemandResponse
4568,35,"Milwaukee, WI",546,"1,376,476",43,"141,642",MB,DO,495633.0,41088.0,447678.0,495086.0,529558.0,536465.0,556602.0,880775.0,898342.0,971868.0,1022954.0,991233.0,344003.0,910271.0,887869.0,800811.0,746081.0,Bus
4569,35,"Milwaukee, WI",546,"1,376,476",43,"141,642",DR,PT,0.0,30698.0,49305.0,56216.0,64460.0,75423.0,61053.0,65150.0,59342.0,58294.0,62735.0,41510.0,26988.0,23686.0,24525.0,26904.0,28513.0,DemandResponse
