,CBSA,MNAME_OLD,State,Rail Cluster,Cluster,NEW_CBSA,MNAME,Mode,Year,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,PROBLEM_FLAG,NOTE,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link_y,walkscore,transit,bike,UPT_AVAILABLE_FLAG
4262,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2004,3119581.927,1990354.814,3119581.927,1990354.814,148824.5314,1322516.0,0.421311711,439425062,511633.75,427419.25,65283.75,1686.75,19525.5,19791.75,18969.25,27697,520134.75,13.85,9.75,76.38,21.38,61.8,16.83,229399.5,24523.25,86982.75,76214.0,27151.5,14528.0,10.69,34690.5,47759.25,49.35,42.35,8.3,176059.5,29259.75,974.25,21.68,17498.67,257983.33,275482.0,6.35,93.65,1.93,,128754.0,13.37,1.33,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,0,0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4263,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2005,3084496.812,1974186.681,3084496.812,1974186.681,147105.2574,1464570.0,0.471872644,439425062,528353.0,436808.0,72313.0,2736.0,20141.0,20386.0,19467.0,22512,525205.0,13.3,9.7,77.0,21.0,61.7,17.3,228139.0,23570.0,84241.0,79256.0,27723.0,13349.0,10.33,37225.0,49553.0,47.0,43.7,9.3,188626,28651,1777,21.3,15387.08,261635.42,277022.5,5.56,94.44,2.35,11942.4,129437.0,13.42,1.29,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,0,0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4264,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2006,3203729.955,1969961.044,3203729.955,1969961.044,146448.3556,1548055.0,0.480208095,439425062,550519.0,449320.0,83560.0,3236.0,20616.0,20966.0,18669.0,15722,531170.0,12.9,9.6,77.5,20.5,61.5,18.0,226177.0,22304.0,81277.0,83678.0,27587.0,11331.0,9.86,39934.0,50917.0,45.0,45.1,9.9,202836,28992,3231,20.8,14438.83,264118.33,278557.17,5.18,94.82,2.68,11942.4,130120.0,13.45,1.25,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,0,0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4265,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2007,3566025.707,1991927.999,3566025.707,1991927.999,150722.6894,1746216.0,0.486645247,439425062,550898.0,449339.0,77936.0,5933.0,21653.0,21603.0,23054.0,15352,533556.0,11.9,9.7,78.5,20.5,61.7,17.8,227021.0,22289.0,79202.0,82580.0,30281.0,12669.0,9.82,41945.0,54000.0,41.6,46.3,12.1,210472,25534,2080,20.8,13813.58,266626.83,280440.42,4.93,95.07,2.86,11942.4,130803.0,13.22,1.21,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,0,0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4266,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2008,3680880.167,2084851.28,3680880.167,2084851.28,158982.1612,1847687.0,0.498856593,439425062,549621.0,443785.0,82913.0,4599.0,22028.0,22296.0,21035.0,13048,533018.0,13.7,10.0,76.3,20.3,61.7,18.0,229234.0,23122.0,81999.0,84383.0,29110.0,10620.0,10.09,42025.0,55570.0,43.2,44.8,12.0,205112,31784,2590,21.1,17274.25,267545.0,284819.25,6.06,93.94,3.35,11942.4,131486.0,13.11,1.17,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,0,0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4267,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2009,3529351.506,2093604.671,3529351.506,2093604.671,161515.3574,1911005.0,0.538103605,439425062,550274.0,439406.0,83585.0,6973.0,22184.0,22387.0,22379.0,19011,526391.0,13.8,9.7,76.5,20.6,61.5,17.9,232193.0,25498.0,83301.0,84483.0,28962.0,9949.0,10.98,41823.0,55580.0,42.3,44.9,12.8,202200,28193,1510,21.5,24540.58,258396.25,282936.83,8.67,91.33,2.43,11942.4,132169.0,12.96,1.17,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,0,0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4268,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2010,3376494.134,2091432.224,3376494.134,2091432.224,151972.8898,1856777.0,0.54650324,439425062,564446.0,442747.0,88986.0,5459.0,21740.0,22348.0,19586.0,20576,544850.0,,0.0,0.0,20.3,61.7,18.0,225165.0,22316.0,82511.0,80641.0,29069.0,10628.0,9.91,42368.0,57389.0,41.7,44.3,14.0,202791,27106,2926,21.3,26742.58,254345.42,281088.0,9.51,90.49,2.86,11942.4,132852.0,13.76,1.15,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,0,0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4269,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2011,3225153.3010000004,2143683.247,3225153.3010000004,2143683.247,159572.4784,1951530.0,0.601345218,439425062,563184.0,441644.0,90874.0,4843.0,22627.0,23402.0,21392.0,12897,542432.0,,0.0,0.0,20.2,62.1,17.7,227044.0,23488.0,85801.0,80027.0,27209.0,10519.0,10.35,43901.0,57911.0,39.7,46.1,14.2,202373,30137,3487,22.3,26062.92,255383.08,281446.0,9.26,90.74,3.63,11942.4,133535.0,13.43,1.12,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,0,0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4270,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2012,2825911.046,2142600.005,2825911.046,2142600.005,156596.0474,2137300.0,0.751633263,439425062,563629.0,437686.0,91582.0,5364.0,22696.0,23506.0,21375.0,17397,543553.0,,0.0,0.0,19.9,61.8,18.3,225527.0,23257.0,87284.0,75917.0,28680.0,10389.0,10.31,42883.0,57335.0,42.0,43.3,14.7,199695,27489,3783,21.3,26557.83,256329.58,282887.42,9.39,90.61,3.77,11942.4,133642.0,13.68,1.09,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,0,0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4271,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2013,2355152.955,2142765.969,2355152.955,2142765.969,158772.4694,2246942.0,0.948138402,439425062,562037.0,431497.0,94468.0,6839.0,23577.0,24385.0,22464.0,20865,540307.0,15.5,9.7,74.8,19.8,61.4,18.8,223354.0,23675.0,81890.0,80921.0,25176.0,11692.0,10.6,45333.0,59403.0,39.7,44.9,15.4,206307,25855,2536,21.3,25246.58,257493.08,282739.67,8.93,91.07,3.65,11942.4,133650.0,13.5,1.08,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,0,0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4272,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2014,2333869.734,2133143.004,2333869.734,2133143.004,156380.3928,2411299.0,1.026770651,439425062,559679.0,426322.0,94056.0,9022.0,24369.0,25057.0,22719.0,18334,538929.0,15.5,10.3,74.2,19.8,61.3,18.9,220225.0,24322.0,80665.0,77374.0,27097.0,10767.0,11.04,45257.0,60056.0,39.4,43.9,16.7,202468,23902,2474,21.4,19633.42,260396.75,280030.17,7.01,92.99,3.54,11942.4,132747.0,13.64,1.06,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,0,0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4273,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2015,2288692.58,2195132.273,2288692.58,2195132.273,159778.195,2324286.0,1.009255436,439425062,558166.0,427890.0,96042.0,6611.0,25902.0,26977.0,23349.0,15889,536266.0,15.2,7.7,77.1,19.9,61.3,18.8,221200.0,21581.0,84354.0,77209.0,26023.0,12033.0,9.76,49670.0,64045.0,37.1,44.5,18.4,208600,27958,2868,22.1,17314.83,261973.25,279288.08,6.2,93.8,2.55,11942.4,132491.0,13.74,1.06,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,1,0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4274,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2016,2223049.108,2230059.374,2223049.108,2230059.374,160687.522,2363809.0,1.056725817,439425062,555225.0,426200.0,91174.0,9808.0,25703.0,26234.0,25308.0,15962,535268.0,14.3,9.9,75.8,19.8,60.8,19.4,220572.0,19802.0,87259.0,75928.0,25754.0,11829.0,8.98,47422.0,64659.0,37.9,43.3,18.8,202903,26123,2271,22.3,16926.67,262744.75,279671.42,6.05,93.95,2.31,11942.4,131247.0,13.88,1.05,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,1,1,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4275,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2017,2152468.439,2223353.211,2152468.439,2223353.211,156640.7684,2385669.0,1.101469276,439425062,555426.0,415745.0,91487.0,12520.0,26557.0,27043.0,25719.0,29788,535300.0,14.0,8.6,77.5,19.9,60.5,19.6,223630.0,23360.0,81988.0,78927.0,27328.0,12027.0,10.45,50891.0,67798.0,35.0,44.7,20.3,210484,28459,2878,21.9,15540.0,262988.58,278528.58,5.58,94.42,2.64,11942.4,131727.0,14.19,1.02,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,1,2,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1
4276,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",PA,,1.0,,"Scranton--Wilkes-Barre, PA Metro Area",Bus,2018,2123535.939,2140884.706,2123535.939,2140884.706,155752.3112,2411944.75,1.128773311,439425062,554841.5,407481.25,90504.75,15353.25,27147.75,27464.0,26517.0,40175.75,535074.5,13.55,8.18,78.45,19.95,60.15,19.9,225766.5,25583.75,78761.0,80856.0,28441.25,12124.5,11.33,52930.75,70305.75,33.03,45.45,21.53,214745.5,29752.25,3184,21.65,14040.45,265007.82,279048.27,5.03,94.97,2.92,,131776.0,13.75,1.0,2015,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,1,3,,,0.0,0.0,0.0,,,0.0,,94.0,0.0,67.0,1
4277,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2002,115986521.6,54507362.12,115986521.6,54507362.12,4075675.029,101645553.0,0.875743145,2607085604,2798137.938,1254986.0159999998,1082619.688,62413.21875,27671.3125,27197.875,31585.26563,17520.60938,2897906.67,9.47,6.11,84.24,23.53,67.58,8.89,1240231.88,119226.81,370554.05,451023.83,205213.64,94213.55,9.61,39440.70313,57413.10938,39.18,46.83,14.0,1051517.97,160888.17,65391.5,25.13,111892.33,1547438.5,1659330.83,6.74,93.26,1.5,,1222456.0,13.37,1.4,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,0,0,,,0.0,0.0,0.0,2014.0,,0.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
4278,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2003,116856078.4,58135329.76,116856078.4,58135329.76,4241009.214,98610468.0,0.843271843,2607085604,2910871.25,1311424.938,1112572.25,61014.125,28590.75,28013.5,32590.9375,21028.5625,2973255.31,9.51,6.15,84.23,23.49,67.28,9.23,1253645.5,112754.75,383710.81,460796.69,203048.44,93334.81,8.99,44640.1875,62552.5625,36.2,47.18,16.62,1078109.13,168206.31,79492,25.79,112798.42,1558401.75,1671200.17,6.75,93.25,1.82,,1204779.0,13.71,1.37,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,0,0,,,0.0,0.0,0.0,2014.0,,0.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
4279,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2004,121192508.8,59683753.11,121192508.8,59683753.11,4292983.806,105109497.0,0.866686575,2607085604,3024916.0,1368532.25,1142574.0,59494.5,29496.0,28833.0,33576.25,24647.75,3049206.75,9.55,6.2,84.2,23.45,66.98,9.58,1267000.0,106133.0,397058.75,470734.25,200833.25,92240.75,8.38,49878.25,67696.75,33.2,47.58,19.23,1104577.5,175637.75,93636,26.45,94097.17,1597326.5,1691423.67,5.56,94.44,2.1,,1187102.0,13.9,1.33,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,0,0,,,0.0,0.0,0.0,2014.0,,0.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
4280,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2005,125667083.4,67414311.93,125667083.4,67414311.93,3877168.081,121127295.0,0.96319977,2607085604,3133715.0,1422966.0,1172379.0,58457.0,30458.0,29637.0,34643.0,27822,3122747.0,9.6,6.2,84.2,23.4,66.7,9.9,1280591.0,100110.0,409642.0,480013.0,198818.0,92008.0,7.82,54962.0,72822.0,30.3,47.8,21.9,1131537,182616,107606,27.1,83494.67,1643548.67,1727043.33,4.84,95.16,2.48,114067.2,1169425.0,17.39,1.29,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,0,0,,,0.0,0.0,0.0,2014.0,,0.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
4281,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2006,135212951.6,60058614.52,135212951.6,60058614.52,4483831.12,113858717.0,0.841480158,2607085604,3263497.0,1488094.0,1202971.0,55491.0,31193.0,30503.0,35384.0,32776,3205932.0,9.6,6.4,84.1,23.4,66.3,10.3,1293236.0,91692.0,425284.0,491927.0,196003.0,88330.0,7.09,60663.0,78023.0,27.0,48.7,24.3,1156532,191407,122272,27.8,74307.92,1701039.5,1775347.42,4.19,95.81,2.8,114067.2,1151748.0,13.39,1.25,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,0,0,,,0.0,0.0,0.0,2014.0,,0.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
4282,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2007,144724095.2,60805178.56,144724095.2,60805178.56,4665043.182,135565479.0,0.936061013,2607085604,3309347.0,1510445.0,1230415.0,60239.0,32836.0,31121.0,37428.0,30611,3250538.0,9.8,5.8,84.4,23.2,66.4,10.4,1309665.0,92854.0,428691.0,493300.0,196387.0,98433.0,7.09,63895.0,82921.0,25.3,46.9,27.8,1189385,192947,134154,28.3,67431.25,1750450.92,1817882.17,3.71,96.29,3.05,114067.2,1134071.0,13.03,1.21,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,0,0,,,0.0,0.0,0.0,2014.0,,0.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
4283,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2008,158237098.4,63095925.91,158237098.4,63095925.91,4868738.496,151439089.0,0.956369165,2607085604,3344813.0,1524840.0,1233916.0,59585.0,34293.0,32108.0,38475.0,32394,3277640.0,9.3,6.0,84.6,23.1,66.3,10.6,1341688.0,95135.0,437543.0,500629.0,210373.0,98008.0,7.09,66465.0,85947.0,24.3,46.3,29.4,1201954,211419,138721,27.7,83276.17,1774925.5,1858201.67,4.48,95.52,3.51,114067.2,1116394.0,12.96,1.17,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,0,0,,,0.0,0.0,0.0,2014.0,,0.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
4284,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2009,150407082.3,63465773.84,150407082.3,63465773.84,4880299.397,178730866.0,1.187482342,2607085604,3407848.0,1556215.0,1251480.0,64672.0,32752.0,31051.0,37269.0,34111,3347202.0,10.3,6.7,83.0,22.8,66.6,10.6,1345187.0,95921.0,440812.0,511890.0,201286.0,95278.0,7.13,64028.0,82728.0,25.2,46.7,28.1,1184297,188163,147955,27.4,164387.0,1729235.75,1893622.75,8.68,91.32,2.65,114067.2,1098717.0,13.0,1.17,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,0,0,,,0.0,0.0,0.0,2014.0,,0.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
4285,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2010,146443404.8,63608485.87,146443404.8,63608485.87,4838840.438999998,190810204.0,1.302050011,2607085604,3449059.0,1558873.0,1241977.0,69807.0,32007.0,30155.0,37148.0,30859,3387215.0,,0.0,0.0,22.8,66.4,10.8,1353765.0,102637.0,451484.0,507205.0,200466.0,91973.0,7.58,63088.0,80998.0,26.6,45.7,27.7,1171780,170242,135565,26.9,182291.42,1705969.17,1888260.58,9.65,90.35,3.08,114067.2,1081040.0,13.15,1.15,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,0,0,,,0.0,0.0,0.0,2014.0,,0.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
4286,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2011,148687291.0,62028602.56,148687291.0,62028602.56,4684751.377,207353321.0,1.393583623,2607085604,3500026.0,1604656.0,1233268.0,69576.0,32212.0,30942.0,37240.0,32145,3440796.0,,0.0,0.0,22.4,66.4,11.2,1364274.0,107505.0,449111.0,512126.0,208794.0,86738.0,7.88,64085.0,84303.0,26.1,44.9,29.0,1199071,174292,137858,27.6,163288.75,1716566.92,1879855.67,8.69,91.31,3.79,114067.2,1063363.0,13.24,1.12,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,1,0,,,0.0,0.0,0.0,2014.0,,0.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
4287,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2012,151189331.3,59368018.28,151189331.3,59368018.28,4562822.787,227790870.0,1.505605021,2607085604,3552157.0,1624251.0,1245140.0,74440.0,33024.0,30918.0,38183.0,37119,3495234.0,,0.0,0.0,22.3,66.2,11.5,1375184.0,105924.0,458135.0,515719.0,202522.0,92884.0,7.7,65677.0,86400.0,25.2,44.4,30.4,1226093,185025,149093,28.5,135796.17,1759506.08,1895302.25,7.17,92.83,3.99,114067.2,1082673.0,13.01,1.09,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,1,1,,,0.0,0.0,0.0,2014.0,,0.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
4288,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2013,154539286.7,58958560.1,154539286.7,58958560.1,4551164.953,237914297.0,1.538429237,2607085604,3610105.0,1635115.0,1274817.0,70808.0,33539.0,31490.0,39347.0,35396,3555501.0,12.6,6.9,80.5,22.3,65.7,12.0,1392337.0,111519.0,460659.0,526617.0,200685.0,92857.0,8.01,67479.0,89940.0,25.5,42.6,31.9,1239535,175782,165705,28.6,112268.83,1798107.5,1910376.33,5.88,94.12,3.83,114067.2,1098252.0,12.95,1.08,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,1,2,,,0.0,0.0,0.0,2014.0,,0.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
4289,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2014,158566393.8,58797833.69,158566393.8,58797833.69,4596329.3160000015,250660715.0,1.579686884,2607085604,3671478.0,1674578.0,1293885.0,72626.0,35223.0,32019.0,40432.0,34779,3614260.0,11.3,6.7,82.0,22.1,65.6,12.3,1406259.0,117371.0,447308.0,533317.0,209865.0,98398.0,8.35,71273.0,93389.0,23.3,42.4,34.3,1270814,180460,175948,29.6,101915.92,1837329.83,1939245.75,5.26,94.74,3.71,114067.2,1126160.0,12.79,1.06,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,1,3,,,0.0,0.0,0.0,2014.0,,1.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
4290,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",WA,D,5.0,,"Seattle-Tacoma-Bellevue, WA Metro Area",Bus,2015,159257763.5,59344176.98,159257763.5,59344176.98,4709084.332,258216982.0,1.620242709,2607085604,3733580.0,1674921.0,1315744.0,79298.0,36753.0,34063.0,41859.0,36985,3676807.0,10.2,6.3,83.5,21.9,65.5,12.6,1437222.0,112675.0,457256.0,548760.0,215478.0,103053.0,7.84,75331.0,99442.0,21.4,42.3,36.3,1300104,177826,175425,30.2,94569.17,1877466.25,1972035.42,4.8,95.2,3.03,114067.2,1148631.0,12.6,1.06,2011,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,1,4,,,48.0,0.0,0.0,2014.0,,1.0,"Discontinue
Howeover three private players (Jump, Lime, and Lyft) operating in the vicinity
http://www.seattle.gov/transportation/projects-and-programs/programs/bike-program/bike-share
Tacoma - Bird, Lime - Sep 2018 - https://www.cityoftacoma.org/cms/one",0.0,0.0,0.0,1
