,CBSAFP,YearPlaceI,City,State,CityState,Year,AsOfDate,dockCt,dockNm,docklessCt,docklessNm,scooterCt,scooterNm,Type,Lat,Lon,Unnamed: 16,NAME
451,47900,2018MD00120,Montgomery Co.,MD,"Montgomery Co., MD",2018,201812,0,-,0,-,0,-,,39.0839969999999,-77.152758,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
452,41540,2018MD00121,Salisbury,MD,"Salisbury, MD",2018,201812,0,-,0,-,0,-,,38.365833,-75.593333,,"Salisbury, MD-DE"
453,47900,2018MD00123,Takoma Park,MD,"Takoma Park, MD",2018,201812,0,-,0,-,0,-,,38.9799999999999,-77.002222,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
454,33460,2018MN00130,Edina,MN,"Edina, MN",2018,201812,0,-,0,-,0,-,,44.889687,-93.3499489999999,,"Minneapolis-St. Paul-Bloomington, MN-WI"
455,33460,2018MN00131,Hastings,MN,"Hastings, MN",2018,201812,0,-,0,-,0,-,,44.733333,-92.8499999999999,,"Minneapolis-St. Paul-Bloomington, MN-WI"
456,10740,2018NM00153,Albuquerque,NM,"Albuquerque, NM",2018,201812,0,-,0,-,0,-,,35.085334,-106.605553,,"Albuquerque, NM"
457,39900,2018NV00155,Reno,NV,"Reno, NV",2018,201812,0,-,0,-,0,-,,39.5296329999999,-119.813802999999,,"Reno, NV"
458,27060,2018NY00158,Ithaca,NY,"Ithaca, NY",2018,201812,0,-,0,-,0,-,,42.443333,-76.5,,"Ithaca, NY"
459,35620,2018NY00162,White Plains,NY,"White Plains, NY",2018,201812,0,-,0,-,0,-,,41.0339859999999,-73.76291,,"New York-Newark-Jersey City, NY-NJ-PA"
460,41780,2018OH00170,Sandusky,OH,"Sandusky, OH",2018,201812,0,-,0,-,0,-,,41.4466669999999,-82.7091669999999,,"Sandusky, OH"
461,19100,2018TX00193,Arlington,TX,"Arlington, TX",2018,201812,0,-,0,-,0,-,,32.7356869999999,-97.1080659999999,,"Dallas-Fort Worth-Arlington, TX"
462,19100,2018TX00197,Denton,TX,"Denton, TX",2018,201812,0,-,0,-,0,-,,33.214841,-97.1330679999999,,"Dallas-Fort Worth-Arlington, TX"
463,26420,2018TX00206,The Woodlands,TX,"The Woodlands, TX",2018,201812,0,-,0,-,0,-,,30.1774999999999,-95.503889,,"Houston-The Woodlands-Sugar Land, TX"
464,41620,2018UT00207,Draper,UT,"Draper, UT",2018,201812,0,-,0,-,0,-,,40.5246709999999,-111.863822999999,,"Salt Lake City, UT"
465,36260,2018UT00208,Farmington,UT,"Farmington, UT",2018,201812,0,-,0,-,0,-,,40.9866669999999,-111.899167,,"Ogden-Clearfield, UT"
466,36260,2018UT00209,Ogden,UT,"Ogden, UT",2018,201812,0,-,0,-,0,-,,41.2229999999999,-111.97383,,"Ogden-Clearfield, UT"
467,41620,2018UT00211,Sandy,UT,"Sandy, UT",2018,201812,0,-,0,-,0,-,,40.564978,-111.838972999999,,"Salt Lake City, UT"
468,41620,2018UT00212,West Valley City,UT,"West Valley City, UT",2018,201812,0,-,0,-,0,-,,40.6916129999999,-112.00105,,"Salt Lake City, UT"
469,47900,2018VA00213,Alexandria,VA,"Alexandria, VA",2018,201812,0,-,0,-,0,-,,38.804836,-77.0469209999999,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
470,42660,2018WA00224,Bothell,WA,"Bothell, WA",2018,201812,0,-,0,-,0,-,,47.771667,-122.204443999999,,"Seattle-Tacoma-Bellevue, WA"
471,30780,2017AR003,Little Rock,AR,"Little Rock, AR",2017,201712,0,-,0,-,0,-,,34.746481,-92.289595,,"Little Rock-North Little Rock-Conway, AR"
472,41860,2017CA0011,Albany,CA,"Albany, CA",2017,201712,0,-,0,-,0,-,,37.886944,-122.297777999999,,"San Francisco-Oakland-Hayward, CA"
473,41860,2017CA0014,Burlingame,CA,"Burlingame, CA",2017,201712,0,-,0,-,0,-,,37.583333,-122.363611,,"San Francisco-Oakland-Hayward, CA"
474,31080,2017CA0015,Culver City,CA,"Culver City, CA",2017,201712,0,-,0,-,0,-,,34.0211219999999,-118.396467,,"Los Angeles-Long Beach-Anaheim, CA"
475,41860,2017CA0016,El Cerrito,CA,"El Cerrito, CA",2017,201712,0,-,0,-,0,-,,37.9158329999999,-122.311667,,"San Francisco-Oakland-Hayward, CA"
476,31080,2017CA0020,Monrovia,CA,"Monrovia, CA",2017,201712,0,-,0,-,0,-,,34.1442619999999,-118.001947999999,,"Los Angeles-Long Beach-Anaheim, CA"
477,41940,2017CA0021,Mountain View,CA,"Mountain View, CA",2017,201712,0,-,0,-,0,-,,37.3860519999999,-122.083850999999,,"San Jose-Sunnyvale-Santa Clara, CA"
478,41860,2017CA0023,Oakland,CA,"Oakland, CA",2017,201712,0,-,0,-,0,-,,37.804364,-122.271113999999,,"San Francisco-Oakland-Hayward, CA"
479,40900,2017CA0024,Sacramento,CA,"Sacramento, CA",2017,201712,0,-,0,-,0,-,,38.581572,-121.494399999999,,"Sacramento--Roseville--Arden-Arcade, CA"
480,41940,2017CA0027,San Jose,CA,"San Jose, CA",2017,201712,0,-,0,-,0,-,,37.338208,-121.886329,,"San Jose-Sunnyvale-Santa Clara, CA"
481,42200,2017CA0030,Santa Barbara,CA,"Santa Barbara, CA",2017,201712,0,-,0,-,0,-,,34.420831,-119.698189999999,,"Santa Maria-Santa Barbara, CA"
482,31080,2017CA0031,Santa Clarita,CA,"Santa Clarita, CA",2017,201712,0,-,0,-,0,-,,34.3916639999999,-118.542586,,"Los Angeles-Long Beach-Anaheim, CA"
483,42100,2017CA0032,Santa Cruz,CA,"Santa Cruz, CA",2017,201712,0,-,0,-,0,-,,36.974117,-122.030795999999,,"Santa Cruz-Watsonville, CA"
484,41860,2017CA0036,Walnut Creek,CA,"Walnut Creek, CA",2017,201712,0,-,0,-,0,-,,37.9100779999999,-122.065181999999,,"San Francisco-Oakland-Hayward, CA"
485,33100,2017FL0048,Coral Gables,FL,"Coral Gables, FL",2017,201712,0,-,0,-,0,-,,25.7214899999999,-80.2683839999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
486,33100,2017FL0058,Miami Springs,FL,"Miami Springs, FL",2017,201712,0,-,0,-,0,-,,25.8197219999999,-80.291111,,"Miami-Fort Lauderdale-West Palm Beach, FL"
487,44340,2017GA0071,Statesboro,GA,"Statesboro, GA",2017,201712,0,-,0,-,0,-,,32.445278,-81.779167,,"Statesboro, GA"
488,40420,2017IL0081,Rockford,IL,"Rockford, IL",2017,201712,0,-,0,-,0,-,,42.2711309999999,-89.093995,,"Rockford, IL"
489,21140,2017IN0084,Elkhart,IN,"Elkhart, IN",2017,201712,0,-,0,-,0,-,,41.681994,-85.976667,,"Elkhart-Goshen, IN"
490,27540,2017IN0086,Huntingburg,IN,"Huntingburg, IN",2017,201712,0,-,0,-,0,-,,38.296944,-86.9544439999999,,"Jasper, IN"
491,41460,2017KS0089,Salina,KS,"Salina, KS",2017,201712,0,-,0,-,0,-,,38.8402809999999,-97.611424,,"Salina, KS"
492,28940,2017TN0092,Knoxville,TN,"Knoxville, TN",2017,201712,0,-,0,-,0,-,,35.960638,-83.9207389999999,,"Knoxville, TN"
493,14460,2017MA0095,Arlington,MA,"Arlington, MA",2017,201712,0,-,0,-,0,-,,42.415278,-71.1569439999999,,"Boston-Cambridge-Newton, MA-NH"
494,14460,2017MA0096,Bedford,MA,"Bedford, MA",2017,201712,0,-,0,-,0,-,,42.4905559999999,-71.276667,,"Boston-Cambridge-Newton, MA-NH"
495,14460,2017MA0097,Belmont,MA,"Belmont, MA",2017,201712,0,-,0,-,0,-,,42.395833,-71.179167,,"Boston-Cambridge-Newton, MA-NH"
496,14460,2017MA0099,Brookline,MA,"Brookline, MA",2017,201712,0,-,0,-,0,-,,42.331667,-71.121667,,"Boston-Cambridge-Newton, MA-NH"
497,14460,2017MA00101,Everett,MA,"Everett, MA",2017,201712,0,-,0,-,0,-,,42.40843,-71.053663,,"Boston-Cambridge-Newton, MA-NH"
498,14460,2017MA00104,Medford,MA,"Medford, MA",2017,201712,0,-,0,-,0,-,,42.41843,-71.106164,,"Boston-Cambridge-Newton, MA-NH"
499,14460,2017MA00105,Melrose,MA,"Melrose, MA",2017,201712,0,-,0,-,0,-,,42.458333,-71.0666669999999,,"Boston-Cambridge-Newton, MA-NH"
500,14460,2017MA00106,Milton,MA,"Milton, MA",2017,201712,0,-,0,-,0,-,,42.25,-71.0666669999999,,"Boston-Cambridge-Newton, MA-NH"
501,14460,2017MA00107,Needham,MA,"Needham, MA",2017,201712,0,-,0,-,0,-,,42.2833329999999,-71.233333,,"Boston-Cambridge-Newton, MA-NH"
502,14460,2017MA00108,Newton,MA,"Newton, MA",2017,201712,0,-,0,-,0,-,,42.3370409999999,-71.2092209999999,,"Boston-Cambridge-Newton, MA-NH"
503,14460,2017MA00109,Quincy,MA,"Quincy, MA",2017,201712,0,-,0,-,0,-,,42.2528769999999,-71.0022709999999,,"Boston-Cambridge-Newton, MA-NH"
504,14460,2017MA00112,Waltham,MA,"Waltham, MA",2017,201712,0,-,0,-,0,-,,42.376485,-71.235611,,"Boston-Cambridge-Newton, MA-NH"
505,14460,2017MA00113,Watertown,MA,"Watertown, MA",2017,201712,0,-,0,-,0,-,,42.3708329999999,-71.183333,,"Boston-Cambridge-Newton, MA-NH"
506,14460,2017MA00114,Winthrop,MA,"Winthrop, MA",2017,201712,0,-,0,-,0,-,,42.375,-70.983333,,"Boston-Cambridge-Newton, MA-NH"
507,12580,2017MD00116,Annapolis,MD,"Annapolis, MD",2017,201712,0,-,0,-,0,-,,38.978445,-76.4921829999999,,"Baltimore-Columbia-Towson, MD"
508,47900,2017MD00120,Montgomery Co.,MD,"Montgomery Co., MD",2017,201712,0,-,0,-,0,-,,39.0839969999999,-77.152758,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
509,41540,2017MD00121,Salisbury,MD,"Salisbury, MD",2017,201712,0,-,0,-,0,-,,38.365833,-75.593333,,"Salisbury, MD-DE"
510,12580,2017MD00124,Towson,MD,"Towson, MD",2017,201712,0,-,0,-,0,-,,39.393056,-76.6094439999999,,"Baltimore-Columbia-Towson, MD"
511,29620,2017MI00129,Lansing,MI,"Lansing, MI",2017,201712,0,-,0,-,0,-,,42.7325349999999,-84.555535,,"Lansing-East Lansing, MI"
512,33460,2017MN00130,Edina,MN,"Edina, MN",2017,201712,0,-,0,-,0,-,,44.889687,-93.3499489999999,,"Minneapolis-St. Paul-Bloomington, MN-WI"
513,33460,2017MN00133,St. Paul,MN,"St. Paul, MN",2017,201712,0,-,0,-,0,-,,44.9537029999999,-93.0899579999999,,"Minneapolis-St. Paul-Bloomington, MN-WI"
514,17860,2017MO00134,Columbia,MO,"Columbia, MO",2017,201712,0,-,0,-,0,-,,38.9517049999999,-92.334072,,"Columbia, MO"
515,41180,2017MO00135,Ferguson,MO,"Ferguson, MO",2017,201712,0,-,0,-,0,-,,38.7441669999999,-90.305278,,"St. Louis, MO-IL"
516,27620,2017MO00136,Jefferson City,MO,"Jefferson City, MO",2017,201712,0,-,0,-,0,-,,38.5767019999999,-92.173516,,"Jefferson City, MO"
517,41180,2017MO00138,St. Louis,MO,"St. Louis, MO",2017,201712,0,-,0,-,0,-,,38.627003,-90.199404,,"St. Louis, MO-IL"
518,39580,2017NC00142,Raleigh,NC,"Raleigh, NC",2017,201712,0,-,0,-,0,-,,35.7795899999999,-78.6381789999999,,"Raleigh, NC"
519,30700,2017NE00145,Lincoln,NE,"Lincoln, NE",2017,201712,0,-,0,-,0,-,,40.825763,-96.685198,,"Lincoln, NE"
520,35620,2017NJ00150,Keyport,NJ,"Keyport, NJ",2017,201712,0,-,0,-,0,-,,40.4321139999999,-74.2015289999999,,"New York-Newark-Jersey City, NY-NJ-PA"
521,35620,2017NJ00151,Morristown,NJ,"Morristown, NJ",2017,201712,0,-,0,-,0,-,,40.796562,-74.4773179999999,,"New York-Newark-Jersey City, NY-NJ-PA"
522,35620,2017NJ00152,Plainfield,NJ,"Plainfield, NJ",2017,201712,0,-,0,-,0,-,,40.6337139999999,-74.407374,,"New York-Newark-Jersey City, NY-NJ-PA"
523,27060,2017NY00158,Ithaca,NY,"Ithaca, NY",2017,201712,0,-,0,-,0,-,,42.443333,-76.5,,"Ithaca, NY"
524,35620,2017NY00162,White Plains,NY,"White Plains, NY",2017,201712,0,-,0,-,0,-,,41.0339859999999,-73.76291,,"New York-Newark-Jersey City, NY-NJ-PA"
525,35620,2017NY00163,Yonkers,NY,"Yonkers, NY",2017,201712,0,-,0,-,0,-,,40.93121,-73.898747,,"New York-Newark-Jersey City, NY-NJ-PA"
526,18140,2017OH00168,Dublin,OH,"Dublin, OH",2017,201712,0,-,0,-,0,-,,40.099229,-83.1140769999999,,"Columbus, OH"
527,17140,2017OH00169,Oxford,OH,"Oxford, OH",2017,201712,0,-,0,-,0,-,,39.5075,-84.746667,,"Cincinnati, OH-KY-IN"
528,41780,2017OH00170,Sandusky,OH,"Sandusky, OH",2017,201712,0,-,0,-,0,-,,41.4466669999999,-82.7091669999999,,"Sandusky, OH"
529,45780,2017OH00171,Toledo,OH,"Toledo, OH",2017,201712,0,-,0,-,0,-,,41.663938,-83.5552119999999,,"Toledo, OH"
530,36420,2017OK00172,Norman,OK,"Norman, OK",2017,201712,0,-,0,-,0,-,,35.2225669999999,-97.4394779999999,,"Oklahoma City, OK"
531,44660,2017OK00174,Stillwater,OK,"Stillwater, OK",2017,201712,0,-,0,-,0,-,,36.1156069999999,-97.058368,,"Stillwater, OK"
532,21660,2017OR00177,Eugene,OR,"Eugene, OR",2017,201712,0,-,0,-,0,-,,44.052069,-123.086753999999,,"Eugene, OR"
533,39300,2017RI00183,Providence,RI,"Providence, RI",2017,201712,0,-,0,-,0,-,,41.8239889999999,-71.412834,,"Providence-Warwick, RI-MA"
534,16740,2017SC00186,Rock Hill,SC,"Rock Hill, SC",2017,201712,0,-,0,-,0,-,,34.9248669999999,-81.0250779999999,,"Charlotte-Concord-Gastonia, NC-SC"
535,32820,2017TN00191,Memphis,TN,"Memphis, TN",2017,201712,0,-,0,-,0,-,,35.149534,-90.04898,,"Memphis, TN-MS-AR"
536,19100,2017TX00197,Denton,TX,"Denton, TX",2017,201712,0,-,0,-,0,-,,33.214841,-97.1330679999999,,"Dallas-Fort Worth-Arlington, TX"
537,31180,2017TX00202,Lubbock,TX,"Lubbock, TX",2017,201712,0,-,0,-,0,-,,33.577863,-101.855166999999,,"Lubbock, TX"
538,41620,2017UT00207,Draper,UT,"Draper, UT",2017,201712,0,-,0,-,0,-,,40.5246709999999,-111.863822999999,,"Salt Lake City, UT"
539,36260,2017UT00208,Farmington,UT,"Farmington, UT",2017,201712,0,-,0,-,0,-,,40.9866669999999,-111.899167,,"Ogden-Clearfield, UT"
540,36260,2017UT00209,Ogden,UT,"Ogden, UT",2017,201712,0,-,0,-,0,-,,41.2229999999999,-111.97383,,"Ogden-Clearfield, UT"
541,41620,2017UT00211,Sandy,UT,"Sandy, UT",2017,201712,0,-,0,-,0,-,,40.564978,-111.838972999999,,"Salt Lake City, UT"
542,41620,2017UT00212,West Valley City,UT,"West Valley City, UT",2017,201712,0,-,0,-,0,-,,40.6916129999999,-112.00105,,"Salt Lake City, UT"
543,47900,2017VA00213,Alexandria,VA,"Alexandria, VA",2017,201712,0,-,0,-,0,-,,38.804836,-77.0469209999999,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
544,47900,2017VA00214,Arlington,VA,"Arlington, VA",2017,201712,0,-,0,-,0,-,,38.882409,-77.10164,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
545,13980,2017VA00215,Blacksburg,VA,"Blacksburg, VA",2017,201712,0,-,0,-,0,-,,37.229573,-80.4139389999999,,"Blacksburg-Christiansburg-Radford, VA"
546,16820,2017VA00216,Charlottesville,VA,"Charlottesville, VA",2017,201712,0,-,0,-,0,-,,38.0293059999999,-78.476678,,"Charlottesville, VA"
547,25500,2017VA00218,Harrisonburg,VA,"Harrisonburg, VA",2017,201712,0,-,0,-,0,-,,38.4495689999999,-78.8689159999999,,"Harrisonburg, VA"
548,47260,2017VA00219,Norfolk,VA,"Norfolk, VA",2017,201712,0,-,0,-,0,-,,36.850769,-76.2858729999999,,"Virginia Beach-Norfolk-Newport News, VA-NC"
549,47260,2017VA00222,Virginia Beach,VA,"Virginia Beach, VA",2017,201712,0,-,0,-,0,-,,36.8529259999999,-75.977985,,"Virginia Beach-Norfolk-Newport News, VA-NC"
550,15540,2017VT00223,Burlington,VT,"Burlington, VT",2017,201712,0,-,0,-,0,-,,44.475883,-73.212072,,"Burlington-South Burlington, VT"
551,42660,2017WA00224,Bothell,WA,"Bothell, WA",2017,201712,0,-,0,-,0,-,,47.771667,-122.204443999999,,"Seattle-Tacoma-Bellevue, WA"
552,44060,2017WA00226,Spokane,WA,"Spokane, WA",2017,201712,0,-,0,-,0,-,,47.65878,-117.426046999999,,"Spokane-Spokane Valley, WA"
553,42660,2017WA00227,Tacoma,WA,"Tacoma, WA",2017,201712,0,-,0,-,0,-,,47.2528769999999,-122.444291,,"Seattle-Tacoma-Bellevue, WA"
554,20260,2017WI00230,Superior,WI,"Superior, WI",2017,201712,0,-,0,-,0,-,,46.706881,-92.085256,,"Duluth, MN-WI"
555,27220,2017WY00231,Jackson,WY,"Jackson, WY",2017,201712,0,-,0,-,0,-,,43.475278,-110.769166999999,,"Jackson, WY-ID"
556,26620,2016AL002,Huntsville,AL,"Huntsville, AL",2016,201612,0,-,0,-,0,-,,34.730369,-86.586104,,"Huntsville, AL"
557,30780,2016AR003,Little Rock,AR,"Little Rock, AR",2016,201612,0,-,0,-,0,-,,34.746481,-92.289595,,"Little Rock-North Little Rock-Conway, AR"
558,22380,2016AZ004,Flagstaff,AZ,"Flagstaff, AZ",2016,201612,0,-,0,-,0,-,,35.198284,-111.651302,,"Flagstaff, AZ"
559,38060,2016AZ005,Mesa,AZ,"Mesa, AZ",2016,201612,0,-,0,-,0,-,,33.415184,-111.831472,,"Phoenix-Mesa-Scottsdale, AZ"
560,38060,2016AZ007,Scottsdale,AZ,"Scottsdale, AZ",2016,201612,0,-,0,-,0,-,,33.4941699999999,-111.926051999999,,"Phoenix-Mesa-Scottsdale, AZ"
561,38060,2016AZ008,Tempe,AZ,"Tempe, AZ",2016,201612,0,-,0,-,0,-,,33.42551,-111.940004999999,,"Phoenix-Mesa-Scottsdale, AZ"
562,46060,2016AZ009,Tucson,AZ,"Tucson, AZ",2016,201612,0,-,0,-,0,-,,32.2217429999999,-110.926479,,"Tucson, AZ"
563,41860,2016CA0010,Alameda,CA,"Alameda, CA",2016,201612,0,-,0,-,0,-,,37.7652069999999,-122.241636,,"San Francisco-Oakland-Hayward, CA"
564,41860,2016CA0011,Albany,CA,"Albany, CA",2016,201612,0,-,0,-,0,-,,37.886944,-122.297777999999,,"San Francisco-Oakland-Hayward, CA"
565,41860,2016CA0014,Burlingame,CA,"Burlingame, CA",2016,201612,0,-,0,-,0,-,,37.583333,-122.363611,,"San Francisco-Oakland-Hayward, CA"
566,31080,2016CA0015,Culver City,CA,"Culver City, CA",2016,201612,0,-,0,-,0,-,,34.0211219999999,-118.396467,,"Los Angeles-Long Beach-Anaheim, CA"
567,41860,2016CA0016,El Cerrito,CA,"El Cerrito, CA",2016,201612,0,-,0,-,0,-,,37.9158329999999,-122.311667,,"San Francisco-Oakland-Hayward, CA"
568,41740,2016CA0017,Imperial Beach,CA,"Imperial Beach, CA",2016,201612,0,-,0,-,0,-,,32.578333,-117.117221999999,,"San Diego-Carlsbad, CA"
569,31080,2016CA0020,Monrovia,CA,"Monrovia, CA",2016,201612,0,-,0,-,0,-,,34.1442619999999,-118.001947999999,,"Los Angeles-Long Beach-Anaheim, CA"
570,41940,2016CA0021,Mountain View,CA,"Mountain View, CA",2016,201612,0,-,0,-,0,-,,37.3860519999999,-122.083850999999,,"San Jose-Sunnyvale-Santa Clara, CA"
571,41740,2016CA0022,National City,CA,"National City, CA",2016,201612,0,-,0,-,0,-,,32.6781089999999,-117.099197,,"San Diego-Carlsbad, CA"
572,41860,2016CA0023,Oakland,CA,"Oakland, CA",2016,201612,0,-,0,-,0,-,,37.804364,-122.271113999999,,"San Francisco-Oakland-Hayward, CA"
573,40900,2016CA0024,Sacramento,CA,"Sacramento, CA",2016,201612,0,-,0,-,0,-,,38.581572,-121.494399999999,,"Sacramento--Roseville--Arden-Arcade, CA"
574,41940,2016CA0027,San Jose,CA,"San Jose, CA",2016,201612,0,-,0,-,0,-,,37.338208,-121.886329,,"San Jose-Sunnyvale-Santa Clara, CA"
575,42200,2016CA0030,Santa Barbara,CA,"Santa Barbara, CA",2016,201612,0,-,0,-,0,-,,34.420831,-119.698189999999,,"Santa Maria-Santa Barbara, CA"
576,31080,2016CA0031,Santa Clarita,CA,"Santa Clarita, CA",2016,201612,0,-,0,-,0,-,,34.3916639999999,-118.542586,,"Los Angeles-Long Beach-Anaheim, CA"
577,42100,2016CA0032,Santa Cruz,CA,"Santa Cruz, CA",2016,201612,0,-,0,-,0,-,,36.974117,-122.030795999999,,"Santa Cruz-Watsonville, CA"
578,40900,2016CA0034,South Lake Tahoe,CA,"South Lake Tahoe, CA",2016,201612,0,-,0,-,0,-,,38.9399999999999,-119.976944,,"Sacramento--Roseville--Arden-Arcade, CA"
579,41860,2016CA0036,Walnut Creek,CA,"Walnut Creek, CA",2016,201612,0,-,0,-,0,-,,37.9100779999999,-122.065181999999,,"San Francisco-Oakland-Hayward, CA"
580,19740,2016CO0039,Aurora,CO,"Aurora, CO",2016,201612,0,-,0,-,0,-,,39.729432,-104.831919999999,,"Denver-Aurora-Lakewood, CO"
581,19740,2016CO0044,Lone Tree,CO,"Lone Tree, CO",2016,201612,0,-,0,-,0,-,,39.548889,-104.892499999999,,"Denver-Aurora-Lakewood, CO"
582,14500,2016CO0045,Longmont,CO,"Longmont, CO",2016,201612,0,-,0,-,0,-,,40.1672069999999,-105.101928,,"Boulder, CO"
583,33100,2016FL0048,Coral Gables,FL,"Coral Gables, FL",2016,201612,0,-,0,-,0,-,,25.7214899999999,-80.2683839999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
584,33100,2016FL0049,Doral,FL,"Doral, FL",2016,201612,0,-,0,-,0,-,,25.8195419999999,-80.3553299999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
585,33100,2016FL0052,Key Biscayne,FL,"Key Biscayne, FL",2016,201612,0,-,0,-,0,-,,25.6902779999999,-80.165,,"Miami-Fort Lauderdale-West Palm Beach, FL"
586,33100,2016FL0056,Miami Lakes,FL,"Miami Lakes, FL",2016,201612,0,-,0,-,0,-,,25.911667,-80.325,,"Miami-Fort Lauderdale-West Palm Beach, FL"
587,33100,2016FL0057,Miami Shores,FL,"Miami Shores, FL",2016,201612,0,-,0,-,0,-,,25.8652389999999,-80.188333,,"Miami-Fort Lauderdale-West Palm Beach, FL"
588,33100,2016FL0058,Miami Springs,FL,"Miami Springs, FL",2016,201612,0,-,0,-,0,-,,25.8197219999999,-80.291111,,"Miami-Fort Lauderdale-West Palm Beach, FL"
589,33100,2016FL0059,North Bay Village,FL,"North Bay Village, FL",2016,201612,0,-,0,-,0,-,,25.845572,-80.1535439999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
590,33100,2016FL0060,North Miami,FL,"North Miami, FL",2016,201612,0,-,0,-,0,-,,25.8900949999999,-80.1867139999999,,"Miami-Fort Lauderdale-West Palm Beach, FL"
591,33100,2016FL0062,South Miami,FL,"South Miami, FL",2016,201612,0,-,0,-,0,-,,25.7102779999999,-80.295169,,"Miami-Fort Lauderdale-West Palm Beach, FL"
592,45220,2016FL0063,Tallahassee,FL,"Tallahassee, FL",2016,201612,0,-,0,-,0,-,,30.4382559999999,-84.2807329999999,,"Tallahassee, FL"
593,12060,2016GA0067,Carrollton,GA,"Carrollton, GA",2016,201612,0,-,0,-,0,-,,33.5808329999999,-85.076667,,"Atlanta-Sandy Springs-Roswell, GA"
594,44340,2016GA0071,Statesboro,GA,"Statesboro, GA",2016,201612,0,-,0,-,0,-,,32.445278,-81.779167,,"Statesboro, GA"
595,46520,2016HI0072,Honolulu,HI,"Honolulu, HI",2016,201612,0,-,0,-,0,-,,21.306944,-157.858332999999,,"Urban Honolulu, HI"
596,14010,2016IL0078,Bloomington,IL,"Bloomington, IL",2016,201612,0,-,0,-,0,-,,40.484203,-88.9936869999999,,"Bloomington, IL"
597,37900,2016IL0080,Peoria,IL,"Peoria, IL",2016,201612,0,-,0,-,0,-,,40.693649,-89.588986,,"Peoria, IL"
598,40420,2016IL0081,Rockford,IL,"Rockford, IL",2016,201612,0,-,0,-,0,-,,42.2711309999999,-89.093995,,"Rockford, IL"
599,21140,2016IN0084,Elkhart,IN,"Elkhart, IN",2016,201612,0,-,0,-,0,-,,41.681994,-85.976667,,"Elkhart-Goshen, IN"
600,43780,2016IN0088,South Bend,IN,"South Bend, IN",2016,201612,0,-,0,-,0,-,,41.676355,-86.25199,,"South Bend-Mishawaka, IN-MI"
601,41460,2016KS0089,Salina,KS,"Salina, KS",2016,201612,0,-,0,-,0,-,,38.8402809999999,-97.611424,,"Salina, KS"
602,48620,2016KS0091,Wichita,KS,"Wichita, KS",2016,201612,0,-,0,-,0,-,,37.688889,-97.336111,,"Wichita, KS"
603,28940,2016TN0092,Knoxville,TN,"Knoxville, TN",2016,201612,0,-,0,-,0,-,,35.960638,-83.9207389999999,,"Knoxville, TN"
604,31140,2016KY0093,Louisville,KY,"Louisville, KY",2016,201612,0,-,0,-,0,-,,38.252665,-85.7584559999999,,"Louisville/Jefferson County, KY-IN"
605,35380,2016LA0094,New Orleans,LA,"New Orleans, LA",2016,201612,0,-,0,-,0,-,,29.951066,-90.071532,,"New Orleans-Metairie, LA"
606,14460,2016MA0095,Arlington,MA,"Arlington, MA",2016,201612,0,-,0,-,0,-,,42.415278,-71.1569439999999,,"Boston-Cambridge-Newton, MA-NH"
607,14460,2016MA0096,Bedford,MA,"Bedford, MA",2016,201612,0,-,0,-,0,-,,42.4905559999999,-71.276667,,"Boston-Cambridge-Newton, MA-NH"
608,14460,2016MA0097,Belmont,MA,"Belmont, MA",2016,201612,0,-,0,-,0,-,,42.395833,-71.179167,,"Boston-Cambridge-Newton, MA-NH"
609,14460,2016MA0099,Brookline,MA,"Brookline, MA",2016,201612,0,-,0,-,0,-,,42.331667,-71.121667,,"Boston-Cambridge-Newton, MA-NH"
610,14460,2016MA00100,Chelsea,MA,"Chelsea, MA",2016,201612,0,-,0,-,0,-,,42.391764,-71.0328279999999,,"Boston-Cambridge-Newton, MA-NH"
611,14460,2016MA00101,Everett,MA,"Everett, MA",2016,201612,0,-,0,-,0,-,,42.40843,-71.053663,,"Boston-Cambridge-Newton, MA-NH"
612,14460,2016MA00102,Malden,MA,"Malden, MA",2016,201612,0,-,0,-,0,-,,42.425096,-71.066163,,"Boston-Cambridge-Newton, MA-NH"
613,14460,2016MA00103,Marlborough,MA,"Marlborough, MA",2016,201612,0,-,0,-,0,-,,42.345927,-71.552287,,"Boston-Cambridge-Newton, MA-NH"
614,14460,2016MA00104,Medford,MA,"Medford, MA",2016,201612,0,-,0,-,0,-,,42.41843,-71.106164,,"Boston-Cambridge-Newton, MA-NH"
615,14460,2016MA00105,Melrose,MA,"Melrose, MA",2016,201612,0,-,0,-,0,-,,42.458333,-71.0666669999999,,"Boston-Cambridge-Newton, MA-NH"
616,14460,2016MA00106,Milton,MA,"Milton, MA",2016,201612,0,-,0,-,0,-,,42.25,-71.0666669999999,,"Boston-Cambridge-Newton, MA-NH"
