CBSA,Mode,Year,MNAME_x,POP_CENSUSTRACT
39820,Bus,2007,"Redding, CA Metro Area",2433
39820,Bus,2008,"Redding, CA Metro Area",2149
39820,Bus,2009,"Redding, CA Metro Area",1865
39820,Bus,2010,"Redding, CA Metro Area",1581
39820,Bus,2011,"Redding, CA Metro Area",1297
39820,Bus,2012,"Redding, CA Metro Area",1350
39820,Bus,2013,"Redding, CA Metro Area",1454
39820,Bus,2014,"Redding, CA Metro Area",1389
39820,Bus,2015,"Redding, CA Metro Area",1409
39820,Bus,2016,"Redding, CA Metro Area",1485
39820,Bus,2017,"Redding, CA Metro Area",1494
39820,Bus,2018,"Redding, CA Metro Area",1519.75
39900,Bus,2004,"Reno-Sparks, NV Metro Area",142389
39900,Bus,2005,"Reno-Sparks, NV Metro Area",141704
39900,Bus,2006,"Reno-Sparks, NV Metro Area",141019
39900,Bus,2007,"Reno-Sparks, NV Metro Area",140334
39900,Bus,2008,"Reno-Sparks, NV Metro Area",139649
39900,Bus,2009,"Reno-Sparks, NV Metro Area",138964
39900,Bus,2010,"Reno-Sparks, NV Metro Area",138279
39900,Bus,2011,"Reno-Sparks, NV Metro Area",137594
39900,Bus,2012,"Reno-Sparks, NV Metro Area",137464
39900,Bus,2013,"Reno-Sparks, NV Metro Area",136837
39900,Bus,2014,"Reno-Sparks, NV Metro Area",137481
39900,Bus,2015,"Reno-Sparks, NV Metro Area",140108
39900,Bus,2016,"Reno-Sparks, NV Metro Area",142019
39900,Bus,2017,"Reno-Sparks, NV Metro Area",143602
39900,Bus,2018,"Reno-Sparks, NV Metro Area",145267
40060,Bus,2002,"Richmond, VA Metro Area",153756
40060,Bus,2003,"Richmond, VA Metro Area",149504
40060,Bus,2004,"Richmond, VA Metro Area",145252
40060,Bus,2005,"Richmond, VA Metro Area",141000
40060,Bus,2006,"Richmond, VA Metro Area",136748
40060,Bus,2007,"Richmond, VA Metro Area",132496
40060,Bus,2008,"Richmond, VA Metro Area",128244
40060,Bus,2009,"Richmond, VA Metro Area",123992
40060,Bus,2010,"Richmond, VA Metro Area",119740
40060,Bus,2011,"Richmond, VA Metro Area",115488
40060,Bus,2012,"Richmond, VA Metro Area",118311
40060,Bus,2013,"Richmond, VA Metro Area",118141
40060,Bus,2014,"Richmond, VA Metro Area",119675
40060,Bus,2015,"Richmond, VA Metro Area",120608
40060,Bus,2016,"Richmond, VA Metro Area",122076
40060,Bus,2017,"Richmond, VA Metro Area",124215
40060,Bus,2018,"Richmond, VA Metro Area",126186.25
40140,Bus,2002,"Riverside-San Bernardino-Ontario, CA Metro Area",1599429
40140,Bus,2003,"Riverside-San Bernardino-Ontario, CA Metro Area",1592946
40140,Bus,2004,"Riverside-San Bernardino-Ontario, CA Metro Area",1586463
40140,Bus,2005,"Riverside-San Bernardino-Ontario, CA Metro Area",1579980
40140,Bus,2006,"Riverside-San Bernardino-Ontario, CA Metro Area",1573497
40140,Bus,2007,"Riverside-San Bernardino-Ontario, CA Metro Area",1567014
40140,Bus,2008,"Riverside-San Bernardino-Ontario, CA Metro Area",1560531
40140,Bus,2009,"Riverside-San Bernardino-Ontario, CA Metro Area",1554048
40140,Bus,2010,"Riverside-San Bernardino-Ontario, CA Metro Area",1547565
40140,Bus,2011,"Riverside-San Bernardino-Ontario, CA Metro Area",1541082
40140,Bus,2012,"Riverside-San Bernardino-Ontario, CA Metro Area",1556731
40140,Bus,2013,"Riverside-San Bernardino-Ontario, CA Metro Area",1568850
40140,Bus,2014,"Riverside-San Bernardino-Ontario, CA Metro Area",1581329
40140,Bus,2015,"Riverside-San Bernardino-Ontario, CA Metro Area",1587109
40140,Bus,2016,"Riverside-San Bernardino-Ontario, CA Metro Area",1594396
40140,Bus,2017,"Riverside-San Bernardino-Ontario, CA Metro Area",1607271
40140,Bus,2018,"Riverside-San Bernardino-Ontario, CA Metro Area",1618749
40220,Bus,2002,"Roanoke, VA Metro Area",5369
40220,Bus,2003,"Roanoke, VA Metro Area",5274
40220,Bus,2004,"Roanoke, VA Metro Area",5179
40220,Bus,2005,"Roanoke, VA Metro Area",5084
40220,Bus,2006,"Roanoke, VA Metro Area",4989
40220,Bus,2007,"Roanoke, VA Metro Area",4894
40220,Bus,2008,"Roanoke, VA Metro Area",4799
40220,Bus,2009,"Roanoke, VA Metro Area",4704
40220,Bus,2010,"Roanoke, VA Metro Area",4609
40220,Bus,2011,"Roanoke, VA Metro Area",4514
40220,Bus,2012,"Roanoke, VA Metro Area",4254
40220,Bus,2013,"Roanoke, VA Metro Area",4371
40220,Bus,2014,"Roanoke, VA Metro Area",4630
40220,Bus,2015,"Roanoke, VA Metro Area",4511
40220,Bus,2016,"Roanoke, VA Metro Area",4513
40220,Bus,2017,"Roanoke, VA Metro Area",4471
40220,Bus,2018,"Roanoke, VA Metro Area",4440
40340,Bus,2003,"Rochester, MN Metro Area",12766
40340,Bus,2004,"Rochester, MN Metro Area",12447
40340,Bus,2005,"Rochester, MN Metro Area",12128
40340,Bus,2006,"Rochester, MN Metro Area",11809
40340,Bus,2007,"Rochester, MN Metro Area",11490
40340,Bus,2008,"Rochester, MN Metro Area",11171
40340,Bus,2009,"Rochester, MN Metro Area",10852
40340,Bus,2010,"Rochester, MN Metro Area",10533
40340,Bus,2011,"Rochester, MN Metro Area",10214
40340,Bus,2012,"Rochester, MN Metro Area",10060
40340,Bus,2013,"Rochester, MN Metro Area",10582
40340,Bus,2014,"Rochester, MN Metro Area",10629
40340,Bus,2015,"Rochester, MN Metro Area",10792
40340,Bus,2016,"Rochester, MN Metro Area",11114
40340,Bus,2017,"Rochester, MN Metro Area",11446
40340,Bus,2018,"Rochester, MN Metro Area",11775.5
40380,Bus,2002,"Rochester, NY Metro Area",211793
40380,Bus,2003,"Rochester, NY Metro Area",212137
40380,Bus,2004,"Rochester, NY Metro Area",212481
40380,Bus,2005,"Rochester, NY Metro Area",212825
40380,Bus,2006,"Rochester, NY Metro Area",213169
40380,Bus,2007,"Rochester, NY Metro Area",213513
40380,Bus,2008,"Rochester, NY Metro Area",213857
40380,Bus,2009,"Rochester, NY Metro Area",214201
40380,Bus,2010,"Rochester, NY Metro Area",214545
40380,Bus,2011,"Rochester, NY Metro Area",214889
40380,Bus,2012,"Rochester, NY Metro Area",214453
40380,Bus,2013,"Rochester, NY Metro Area",214658
40380,Bus,2014,"Rochester, NY Metro Area",214954
40380,Bus,2015,"Rochester, NY Metro Area",214823
40380,Bus,2016,"Rochester, NY Metro Area",213456
40380,Bus,2017,"Rochester, NY Metro Area",213299
40380,Bus,2018,"Rochester, NY Metro Area",212839.5
40420,Bus,2002,"Rockford, IL Metro Area",47512
40420,Bus,2003,"Rockford, IL Metro Area",46291
40420,Bus,2004,"Rockford, IL Metro Area",45070
40420,Bus,2005,"Rockford, IL Metro Area",43849
40420,Bus,2006,"Rockford, IL Metro Area",42628
40420,Bus,2007,"Rockford, IL Metro Area",41407
40420,Bus,2008,"Rockford, IL Metro Area",40186
40420,Bus,2009,"Rockford, IL Metro Area",38965
40420,Bus,2010,"Rockford, IL Metro Area",37744
40420,Bus,2011,"Rockford, IL Metro Area",36523
40420,Bus,2012,"Rockford, IL Metro Area",36888
40420,Bus,2013,"Rockford, IL Metro Area",36788
40420,Bus,2014,"Rockford, IL Metro Area",35705
40420,Bus,2015,"Rockford, IL Metro Area",34967
40420,Bus,2016,"Rockford, IL Metro Area",35016
40420,Bus,2017,"Rockford, IL Metro Area",34361
40420,Bus,2018,"Rockford, IL Metro Area",33882
40660,Bus,2006,"Rome, GA Metro Area",2138
40660,Bus,2007,"Rome, GA Metro Area",2299
40660,Bus,2008,"Rome, GA Metro Area",2460
40660,Bus,2009,"Rome, GA Metro Area",2621
40660,Bus,2010,"Rome, GA Metro Area",2782
40660,Bus,2011,"Rome, GA Metro Area",2943
40660,Bus,2012,"Rome, GA Metro Area",2917
40660,Bus,2013,"Rome, GA Metro Area",2889
40660,Bus,2014,"Rome, GA Metro Area",2912
40660,Bus,2015,"Rome, GA Metro Area",2741
40660,Bus,2016,"Rome, GA Metro Area",3016
40660,Bus,2017,"Rome, GA Metro Area",2568
40660,Bus,2018,"Rome, GA Metro Area",2300.75
40900,Bus,2002,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",952723
40900,Bus,2003,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",949105
40900,Bus,2004,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",945487
40900,Bus,2005,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",941869
40900,Bus,2006,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",938251
40900,Bus,2007,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",934633
40900,Bus,2008,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",931015
40900,Bus,2009,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",927397
40900,Bus,2010,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",923779
40900,Bus,2011,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",920161
40900,Bus,2012,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",926882
40900,Bus,2013,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",934332
40900,Bus,2014,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",944678
40900,Bus,2015,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",950454
40900,Bus,2016,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",956185
40900,Bus,2017,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",967308
40900,Bus,2018,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",977083
40900,Rail,2002,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",952723
40900,Rail,2003,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",949105
40900,Rail,2004,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",945487
40900,Rail,2005,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",941869
40900,Rail,2006,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",938251
40900,Rail,2007,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",934633
40900,Rail,2008,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",931015
40900,Rail,2009,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",927397
40900,Rail,2010,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",923779
40900,Rail,2011,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",920161
40900,Rail,2012,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",926882
40900,Rail,2013,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",934332
40900,Rail,2014,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",944678
40900,Rail,2015,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",950454
40900,Rail,2016,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",956185
40900,Rail,2017,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",967308
40900,Rail,2018,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",977083
40980,Bus,2004,"Saginaw-Saginaw Township North, MI Metro Area",7045
40980,Bus,2005,"Saginaw-Saginaw Township North, MI Metro Area",7459
40980,Bus,2006,"Saginaw-Saginaw Township North, MI Metro Area",7873
40980,Bus,2007,"Saginaw-Saginaw Township North, MI Metro Area",8287
40980,Bus,2008,"Saginaw-Saginaw Township North, MI Metro Area",8701
40980,Bus,2009,"Saginaw-Saginaw Township North, MI Metro Area",9115
40980,Bus,2010,"Saginaw-Saginaw Township North, MI Metro Area",9529
40980,Bus,2011,"Saginaw-Saginaw Township North, MI Metro Area",9943
40980,Bus,2012,"Saginaw-Saginaw Township North, MI Metro Area",9740
40980,Bus,2013,"Saginaw-Saginaw Township North, MI Metro Area",9875
40980,Bus,2014,"Saginaw-Saginaw Township North, MI Metro Area",9815
40980,Bus,2015,"Saginaw-Saginaw Township North, MI Metro Area",9470
40980,Bus,2016,"Saginaw-Saginaw Township North, MI Metro Area",9295
40980,Bus,2017,"Saginaw-Saginaw Township North, MI Metro Area",9292
40980,Bus,2018,"Saginaw-Saginaw Township North, MI Metro Area",9246
41420,Bus,2004,"Salem, OR Metro Area",89562
41420,Bus,2005,"Salem, OR Metro Area",87364
41420,Bus,2006,"Salem, OR Metro Area",85166
41420,Bus,2007,"Salem, OR Metro Area",82968
41420,Bus,2008,"Salem, OR Metro Area",80770
41420,Bus,2009,"Salem, OR Metro Area",78572
41420,Bus,2010,"Salem, OR Metro Area",76374
41420,Bus,2011,"Salem, OR Metro Area",74176
41420,Bus,2012,"Salem, OR Metro Area",74033
41420,Bus,2013,"Salem, OR Metro Area",76072
41420,Bus,2014,"Salem, OR Metro Area",76477
41420,Bus,2015,"Salem, OR Metro Area",75751
41420,Bus,2016,"Salem, OR Metro Area",77601
41420,Bus,2017,"Salem, OR Metro Area",78979
41420,Bus,2018,"Salem, OR Metro Area",80475
41500,Bus,2002,"Salinas, CA Metro Area",231528
41500,Bus,2003,"Salinas, CA Metro Area",226720
41500,Bus,2004,"Salinas, CA Metro Area",221912
41500,Bus,2005,"Salinas, CA Metro Area",217104
41500,Bus,2006,"Salinas, CA Metro Area",212296
41500,Bus,2007,"Salinas, CA Metro Area",207488
41500,Bus,2008,"Salinas, CA Metro Area",202680
41500,Bus,2009,"Salinas, CA Metro Area",197872
41500,Bus,2010,"Salinas, CA Metro Area",193064
41500,Bus,2011,"Salinas, CA Metro Area",188256
41500,Bus,2012,"Salinas, CA Metro Area",190072
41500,Bus,2013,"Salinas, CA Metro Area",191928
41500,Bus,2014,"Salinas, CA Metro Area",194087
41500,Bus,2015,"Salinas, CA Metro Area",197127
41500,Bus,2016,"Salinas, CA Metro Area",198913
41500,Bus,2017,"Salinas, CA Metro Area",200546
41500,Bus,2018,"Salinas, CA Metro Area",202217.25
41540,Bus,2006,"Salisbury, MD Metro Area",9323
41540,Bus,2007,"Salisbury, MD Metro Area",10638
41540,Bus,2008,"Salisbury, MD Metro Area",11953
41540,Bus,2009,"Salisbury, MD Metro Area",13268
41540,Bus,2010,"Salisbury, MD Metro Area",14583
41540,Bus,2011,"Salisbury, MD Metro Area",15898
41540,Bus,2012,"Salisbury, MD Metro Area",15707
41540,Bus,2013,"Salisbury, MD Metro Area",15959
41540,Bus,2014,"Salisbury, MD Metro Area",15248
41540,Bus,2015,"Salisbury, MD Metro Area",15592
41540,Bus,2016,"Salisbury, MD Metro Area",15449
41540,Bus,2017,"Salisbury, MD Metro Area",15401
41540,Bus,2018,"Salisbury, MD Metro Area",15329.25
41620,Bus,2002,"Salt Lake City, UT Metro Area",564754
41620,Bus,2003,"Salt Lake City, UT Metro Area",558732
41620,Bus,2004,"Salt Lake City, UT Metro Area",552710
41620,Bus,2005,"Salt Lake City, UT Metro Area",546688
41620,Bus,2006,"Salt Lake City, UT Metro Area",540666
41620,Bus,2007,"Salt Lake City, UT Metro Area",534644
41620,Bus,2008,"Salt Lake City, UT Metro Area",528622
41620,Bus,2009,"Salt Lake City, UT Metro Area",522600
41620,Bus,2010,"Salt Lake City, UT Metro Area",516578
41620,Bus,2011,"Salt Lake City, UT Metro Area",510556
41620,Bus,2012,"Salt Lake City, UT Metro Area",514807
41620,Bus,2013,"Salt Lake City, UT Metro Area",522195
41620,Bus,2014,"Salt Lake City, UT Metro Area",527186
41620,Bus,2015,"Salt Lake City, UT Metro Area",533835
41620,Bus,2016,"Salt Lake City, UT Metro Area",538690
41620,Bus,2017,"Salt Lake City, UT Metro Area",541639
41620,Bus,2018,"Salt Lake City, UT Metro Area",545064.5
41620,Rail,2002,"Salt Lake City, UT Metro Area",564754
41620,Rail,2003,"Salt Lake City, UT Metro Area",558732
41620,Rail,2004,"Salt Lake City, UT Metro Area",552710
41620,Rail,2005,"Salt Lake City, UT Metro Area",546688
41620,Rail,2006,"Salt Lake City, UT Metro Area",540666
41620,Rail,2007,"Salt Lake City, UT Metro Area",534644
41620,Rail,2008,"Salt Lake City, UT Metro Area",528622
41620,Rail,2009,"Salt Lake City, UT Metro Area",522600
41620,Rail,2010,"Salt Lake City, UT Metro Area",516578
41620,Rail,2011,"Salt Lake City, UT Metro Area",510556
41620,Rail,2012,"Salt Lake City, UT Metro Area",514807
41620,Rail,2013,"Salt Lake City, UT Metro Area",522195
41620,Rail,2014,"Salt Lake City, UT Metro Area",527186
41620,Rail,2015,"Salt Lake City, UT Metro Area",533835
41620,Rail,2016,"Salt Lake City, UT Metro Area",538690
41620,Rail,2017,"Salt Lake City, UT Metro Area",541639
41620,Rail,2018,"Salt Lake City, UT Metro Area",545064.5
41660,Bus,2002,"San Angelo, TX Metro Area",
41660,Bus,2003,"San Angelo, TX Metro Area",
41660,Bus,2004,"San Angelo, TX Metro Area",
41660,Bus,2005,"San Angelo, TX Metro Area",
41660,Bus,2006,"San Angelo, TX Metro Area",
41660,Bus,2007,"San Angelo, TX Metro Area",
41660,Bus,2008,"San Angelo, TX Metro Area",
41660,Bus,2009,"San Angelo, TX Metro Area",
41660,Bus,2010,"San Angelo, TX Metro Area",
41660,Bus,2011,"San Angelo, TX Metro Area",
41660,Bus,2012,"San Angelo, TX Metro Area",
41660,Bus,2013,"San Angelo, TX Metro Area",
41660,Bus,2014,"San Angelo, TX Metro Area",
41660,Bus,2015,"San Angelo, TX Metro Area",
41660,Bus,2016,"San Angelo, TX Metro Area",
41660,Bus,2017,"San Angelo, TX Metro Area",
41660,Bus,2018,"San Angelo, TX Metro Area",
41700,Bus,2002,"San Antonio-New Braunfels, TX Metro Area",630338
41700,Bus,2003,"San Antonio-New Braunfels, TX Metro Area",623471
41700,Bus,2004,"San Antonio-New Braunfels, TX Metro Area",616604
41700,Bus,2005,"San Antonio-New Braunfels, TX Metro Area",609737
41700,Bus,2006,"San Antonio-New Braunfels, TX Metro Area",602870
41700,Bus,2007,"San Antonio-New Braunfels, TX Metro Area",596003
41700,Bus,2008,"San Antonio-New Braunfels, TX Metro Area",589136
41700,Bus,2009,"San Antonio-New Braunfels, TX Metro Area",582269
41700,Bus,2010,"San Antonio-New Braunfels, TX Metro Area",575402
41700,Bus,2011,"San Antonio-New Braunfels, TX Metro Area",568535
41700,Bus,2012,"San Antonio-New Braunfels, TX Metro Area",568470
41700,Bus,2013,"San Antonio-New Braunfels, TX Metro Area",580981
41700,Bus,2014,"San Antonio-New Braunfels, TX Metro Area",588733
41700,Bus,2015,"San Antonio-New Braunfels, TX Metro Area",596416
41700,Bus,2016,"San Antonio-New Braunfels, TX Metro Area",603332
41700,Bus,2017,"San Antonio-New Braunfels, TX Metro Area",609494
41700,Bus,2018,"San Antonio-New Braunfels, TX Metro Area",615844.5
41740,Bus,2002,"San Diego-Carlsbad-San Marcos, CA Metro Area",1850898
41740,Bus,2003,"San Diego-Carlsbad-San Marcos, CA Metro Area",1830237
41740,Bus,2004,"San Diego-Carlsbad-San Marcos, CA Metro Area",1809576
41740,Bus,2005,"San Diego-Carlsbad-San Marcos, CA Metro Area",1788915
41740,Bus,2006,"San Diego-Carlsbad-San Marcos, CA Metro Area",1768254
41740,Bus,2007,"San Diego-Carlsbad-San Marcos, CA Metro Area",1747593
41740,Bus,2008,"San Diego-Carlsbad-San Marcos, CA Metro Area",1726932
41740,Bus,2009,"San Diego-Carlsbad-San Marcos, CA Metro Area",1706271
41740,Bus,2010,"San Diego-Carlsbad-San Marcos, CA Metro Area",1685610
41740,Bus,2011,"San Diego-Carlsbad-San Marcos, CA Metro Area",1664949
41740,Bus,2012,"San Diego-Carlsbad-San Marcos, CA Metro Area",1689556
41740,Bus,2013,"San Diego-Carlsbad-San Marcos, CA Metro Area",1709989
41740,Bus,2014,"San Diego-Carlsbad-San Marcos, CA Metro Area",1735313
41740,Bus,2015,"San Diego-Carlsbad-San Marcos, CA Metro Area",1756591
41740,Bus,2016,"San Diego-Carlsbad-San Marcos, CA Metro Area",1769019
41740,Bus,2017,"San Diego-Carlsbad-San Marcos, CA Metro Area",1780920
41740,Bus,2018,"San Diego-Carlsbad-San Marcos, CA Metro Area",1792952.75
41740,Rail,2002,"San Diego-Carlsbad-San Marcos, CA Metro Area",1850898
41740,Rail,2003,"San Diego-Carlsbad-San Marcos, CA Metro Area",1830237
41740,Rail,2004,"San Diego-Carlsbad-San Marcos, CA Metro Area",1809576
41740,Rail,2005,"San Diego-Carlsbad-San Marcos, CA Metro Area",1788915
41740,Rail,2006,"San Diego-Carlsbad-San Marcos, CA Metro Area",1768254
41740,Rail,2007,"San Diego-Carlsbad-San Marcos, CA Metro Area",1747593
41740,Rail,2008,"San Diego-Carlsbad-San Marcos, CA Metro Area",1726932
41740,Rail,2009,"San Diego-Carlsbad-San Marcos, CA Metro Area",1706271
41740,Rail,2010,"San Diego-Carlsbad-San Marcos, CA Metro Area",1685610
41740,Rail,2011,"San Diego-Carlsbad-San Marcos, CA Metro Area",1664949
41740,Rail,2012,"San Diego-Carlsbad-San Marcos, CA Metro Area",1689556
41740,Rail,2013,"San Diego-Carlsbad-San Marcos, CA Metro Area",1709989
41740,Rail,2014,"San Diego-Carlsbad-San Marcos, CA Metro Area",1735313
41740,Rail,2015,"San Diego-Carlsbad-San Marcos, CA Metro Area",1756591
41740,Rail,2016,"San Diego-Carlsbad-San Marcos, CA Metro Area",1769019
41740,Rail,2017,"San Diego-Carlsbad-San Marcos, CA Metro Area",1780920
41740,Rail,2018,"San Diego-Carlsbad-San Marcos, CA Metro Area",1792952.75
41860,Bus,2002,"San Francisco-Oakland-Fremont, CA Metro Area",3054480
41860,Bus,2003,"San Francisco-Oakland-Fremont, CA Metro Area",3032535
41860,Bus,2004,"San Francisco-Oakland-Fremont, CA Metro Area",3010590
41860,Bus,2005,"San Francisco-Oakland-Fremont, CA Metro Area",2988645
41860,Bus,2006,"San Francisco-Oakland-Fremont, CA Metro Area",2966700
41860,Bus,2007,"San Francisco-Oakland-Fremont, CA Metro Area",2944755
41860,Bus,2008,"San Francisco-Oakland-Fremont, CA Metro Area",2922810
41860,Bus,2009,"San Francisco-Oakland-Fremont, CA Metro Area",2900865
41860,Bus,2010,"San Francisco-Oakland-Fremont, CA Metro Area",2878920
41860,Bus,2011,"San Francisco-Oakland-Fremont, CA Metro Area",2856975
41860,Bus,2012,"San Francisco-Oakland-Fremont, CA Metro Area",2893797
41860,Bus,2013,"San Francisco-Oakland-Fremont, CA Metro Area",2930321
41860,Bus,2014,"San Francisco-Oakland-Fremont, CA Metro Area",2972204
41860,Bus,2015,"San Francisco-Oakland-Fremont, CA Metro Area",3009891
41860,Bus,2016,"San Francisco-Oakland-Fremont, CA Metro Area",3041507
41860,Bus,2017,"San Francisco-Oakland-Fremont, CA Metro Area",3082758
41860,Bus,2018,"San Francisco-Oakland-Fremont, CA Metro Area",3121600.25
41860,Rail,2002,"San Francisco-Oakland-Fremont, CA Metro Area",3054480
41860,Rail,2003,"San Francisco-Oakland-Fremont, CA Metro Area",3032535
41860,Rail,2004,"San Francisco-Oakland-Fremont, CA Metro Area",3010590
41860,Rail,2005,"San Francisco-Oakland-Fremont, CA Metro Area",2988645
41860,Rail,2006,"San Francisco-Oakland-Fremont, CA Metro Area",2966700
41860,Rail,2007,"San Francisco-Oakland-Fremont, CA Metro Area",2944755
41860,Rail,2008,"San Francisco-Oakland-Fremont, CA Metro Area",2922810
41860,Rail,2009,"San Francisco-Oakland-Fremont, CA Metro Area",2900865
41860,Rail,2010,"San Francisco-Oakland-Fremont, CA Metro Area",2878920
41860,Rail,2011,"San Francisco-Oakland-Fremont, CA Metro Area",2856975
41860,Rail,2012,"San Francisco-Oakland-Fremont, CA Metro Area",2893797
41860,Rail,2013,"San Francisco-Oakland-Fremont, CA Metro Area",2930321
41860,Rail,2014,"San Francisco-Oakland-Fremont, CA Metro Area",2972204
41860,Rail,2015,"San Francisco-Oakland-Fremont, CA Metro Area",3009891
41860,Rail,2016,"San Francisco-Oakland-Fremont, CA Metro Area",3041507
41860,Rail,2017,"San Francisco-Oakland-Fremont, CA Metro Area",3082758
41860,Rail,2018,"San Francisco-Oakland-Fremont, CA Metro Area",3121600.25
41940,Bus,2002,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1666291
41940,Bus,2003,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1643724
41940,Bus,2004,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1621157
41940,Bus,2005,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1598590
41940,Bus,2006,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1576023
41940,Bus,2007,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1553456
41940,Bus,2008,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1530889
41940,Bus,2009,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1508322
41940,Bus,2010,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1485755
41940,Bus,2011,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1463188
41940,Bus,2012,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1487633
41940,Bus,2013,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1509299
41940,Bus,2014,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1536159
41940,Bus,2015,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1560440
41940,Bus,2016,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1576383
41940,Bus,2017,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1597438
41940,Bus,2018,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1617215
41940,Rail,2002,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1666291
41940,Rail,2003,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1643724
41940,Rail,2004,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1621157
41940,Rail,2005,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1598590
41940,Rail,2006,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1576023
41940,Rail,2007,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1553456
41940,Rail,2008,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1530889
41940,Rail,2009,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1508322
41940,Rail,2010,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1485755
41940,Rail,2011,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1463188
41940,Rail,2012,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1487633
41940,Rail,2013,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1509299
41940,Rail,2014,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1536159
41940,Rail,2015,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1560440
41940,Rail,2016,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1576383
41940,Rail,2017,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1597438
41940,Rail,2018,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1617215
42020,Bus,2002,"San Luis Obispo-Paso Robles, CA Metro Area",44609
42020,Bus,2003,"San Luis Obispo-Paso Robles, CA Metro Area",44092
42020,Bus,2004,"San Luis Obispo-Paso Robles, CA Metro Area",43575
42020,Bus,2005,"San Luis Obispo-Paso Robles, CA Metro Area",43058
42020,Bus,2006,"San Luis Obispo-Paso Robles, CA Metro Area",42541
42020,Bus,2007,"San Luis Obispo-Paso Robles, CA Metro Area",42024
42020,Bus,2008,"San Luis Obispo-Paso Robles, CA Metro Area",41507
42020,Bus,2009,"San Luis Obispo-Paso Robles, CA Metro Area",40990
42020,Bus,2010,"San Luis Obispo-Paso Robles, CA Metro Area",40473
42020,Bus,2011,"San Luis Obispo-Paso Robles, CA Metro Area",39956
42020,Bus,2012,"San Luis Obispo-Paso Robles, CA Metro Area",39914
