,record,lma_title,Area_Code,Series ID,Month-Year,employment_Labor
22321,1138,"Topeka, KS Metropolitan Statistical Area",LAUMT2045820000000,LAUMT204582000000005,"Apr
2013",114339.0
22322,1147,"Wichita, KS Metropolitan Statistical Area",LAUMT2048620000000,LAUMT204862000000005,"Apr
2013",291754.0
22323,1184,"Elizabethtown-Fort Knox, KY Metropolitan Statistical Area",LAUMT2121060000000,LAUMT212106000000005,"Apr
2013",61749.0
22324,1212,"Lexington-Fayette, KY Metropolitan Statistical Area",LAUMT2130460000000,LAUMT213046000000005,"Apr
2013",245759.0
22325,1280,"Baton Rouge, LA Metropolitan Statistical Area",LAUMT2212940000000,LAUMT221294000000005,"Apr
2013",376126.0
22326,1304,"Lafayette, LA Metropolitan Statistical Area",LAUMT2229180000000,LAUMT222918000000005,"Apr
2013",215168.0
22327,1331,"Shreveport-Bossier City, LA Metropolitan Statistical Area",LAUMT2243340000000,LAUMT224334000000005,"Apr
2013",180897.0
22328,1691,"Portland-South Portland, ME Metropolitan NECTA",LAUMT2376750000000,LAUMT237675000000005,"Apr
2013",190366.0
22329,1908,"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",LAUMT2571650000000,LAUMT257165000000005,"Apr
2013",2411812.0
22330,2244,"Bay City, MI Metropolitan Statistical Area",LAUMT2613020000000,LAUMT261302000000005,"Apr
2013",48252.0
22331,2264,"Grand Rapids-Wyoming, MI Metropolitan Statistical Area",LAUMT2624340000000,LAUMT262434000000005,"Apr
2013",491274.0
22332,2277,"Jackson, MI Metropolitan Statistical Area",LAUMT2627100000000,LAUMT262710000000005,"Apr
2013",66510.0
22333,2278,"Kalamazoo-Portage, MI Metropolitan Statistical Area",LAUMT2628020000000,LAUMT262802000000005,"Apr
2013",147580.0
22334,2281,"Lansing-East Lansing, MI Metropolitan Statistical Area",LAUMT2629620000000,LAUMT262962000000005,"Apr
2013",222055.0
22335,2296,"Niles-Benton Harbor, MI Metropolitan Statistical Area",LAUMT2635660000000,LAUMT263566000000005,"Apr
2013",65524.0
22336,2330,"Duluth, MN-WI Metropolitan Statistical Area",LAUMT2720260000000,LAUMT272026000000005,"Apr
2013",134629.0
22337,2333,"Fargo, ND-MN Metropolitan Statistical Area",LAUMT3822020000000,LAUMT382202000000005,"Apr
2013",121600.0
22338,2346,"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",LAUMT5529100000000,LAUMT552910000000005,"Apr
2013",73355.0
22339,2384,"Rochester, MN Metropolitan Statistical Area",LAUMT2740340000000,LAUMT274034000000005,"Apr
2013",112103.0
22340,2421,"Gulfport-Biloxi-Pascagoula, MS Metropolitan Statistical Area",LAUMT2825060000000,LAUMT282506000000005,"Apr
2013",153356.0
22341,2431,"Jackson, MS Metropolitan Statistical Area",LAUMT2827140000000,LAUMT282714000000005,"Apr
2013",246778.0
22342,2499,"Columbia, MO Metropolitan Statistical Area",LAUMT2917860000000,LAUMT291786000000005,"Apr
2013",93426.0
22343,2585,"Springfield, MO Metropolitan Statistical Area",LAUMT2944180000000,LAUMT294418000000005,"Apr
2013",210725.0
22344,2603,"Billings, MT Metropolitan Statistical Area",LAUMT3013740000000,LAUMT301374000000005,"Apr
2013",82261.0
22345,2621,"Great Falls, MT Metropolitan Statistical Area",LAUMT3024500000000,LAUMT302450000000005,"Apr
2013",36539.0
22346,2634,"Missoula, MT Metropolitan Statistical Area",LAUMT3033540000000,LAUMT303354000000005,"Apr
2013",56580.0
22347,2707,"Lincoln, NE Metropolitan Statistical Area",LAUMT3130700000000,LAUMT313070000000005,"Apr
2013",172517.0
22348,2948,"Manchester, NH Metropolitan NECTA",LAUMT3374950000000,LAUMT337495000000005,"Apr
2013",107826.0
22349,3048,"Albuquerque, NM Metropolitan Statistical Area",LAUMT3510740000000,LAUMT351074000000005,"Apr
2013",388671.0
22350,3074,"Santa Fe, NM Metropolitan Statistical Area",LAUMT3542140000000,LAUMT354214000000005,"Apr
2013",69351.0
22351,3157,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",LAUMT3716740000000,LAUMT371674000000005,"Apr
2013",1091073.0
22352,3171,"Durham-Chapel Hill, NC Metropolitan Statistical Area",LAUMT3720500000000,LAUMT372050000000005,"Apr
2013",256383.0
22353,3178,"Fayetteville, NC Metropolitan Statistical Area",LAUMT3722180000000,LAUMT372218000000005,"Apr
2013",137474.0
22354,3184,"Greensboro-High Point, NC Metropolitan Statistical Area",LAUMT3724660000000,LAUMT372466000000005,"Apr
2013",335520.0
22355,3190,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",LAUMT3725860000000,LAUMT372586000000005,"Apr
2013",155415.0
22356,3216,"Raleigh, NC Metropolitan Statistical Area",LAUMT3739580000000,LAUMT373958000000005,"Apr
2013",581495.0
22357,3236,"Winston-Salem, NC Metropolitan Statistical Area",LAUMT3749180000000,LAUMT374918000000005,"Apr
2013",292375.0
22358,3304,"Canton-Massillon, OH Metropolitan Statistical Area",LAUMT3915940000000,LAUMT391594000000005,"Apr
2013",187198.0
22359,3318,"Columbus, OH Metropolitan Statistical Area",LAUMT3918140000000,LAUMT391814000000005,"Apr
2013",945078.0
22360,3434,"Oklahoma City, OK Metropolitan Statistical Area",LAUMT4036420000000,LAUMT403642000000005,"Apr
2013",617554.0
22361,3449,"Tulsa, OK Metropolitan Statistical Area",LAUMT4046140000000,LAUMT404614000000005,"Apr
2013",439895.0
22362,3466,"Corvallis, OR Metropolitan Statistical Area",LAUMT4118700000000,LAUMT411870000000005,"Apr
2013",41992.0
22363,3479,"Medford, OR Metropolitan Statistical Area",LAUMT4132780000000,LAUMT413278000000005,"Apr
2013",85456.0
22364,3489,"Salem, OR Metropolitan Statistical Area",LAUMT4141420000000,LAUMT414142000000005,"Apr
2013",164228.0
22365,3514,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",LAUMT4225420000000,LAUMT422542000000005,"Apr
2013",271806.0
22366,3523,"Lebanon, PA Metropolitan Statistical Area",LAUMT4230140000000,LAUMT423014000000005,"Apr
2013",65815.0
22367,3561,"York-Hanover, PA Metropolitan Statistical Area",LAUMT4249620000000,LAUMT424962000000005,"Apr
2013",216522.0
22368,3608,"Charleston-North Charleston, SC Metropolitan Statistical Area",LAUMT4516700000000,LAUMT451670000000005,"Apr
2013",323205.0
22369,3617,"Columbia, SC Metropolitan Statistical Area",LAUMT4517900000000,LAUMT451790000000005,"Apr
2013",354800.0
22370,3628,"Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area",LAUMT4524860000000,LAUMT452486000000005,"Apr
2013",371688.0
22371,3646,"Sumter, SC Metropolitan Statistical Area",LAUMT4544940000000,LAUMT454494000000005,"Apr
2013",40446.0
22372,3702,"Sioux Falls, SD Metropolitan Statistical Area",LAUMT4643620000000,LAUMT464362000000005,"Apr
2013",132951.0
22373,3746,"Jackson, TN Metropolitan Statistical Area",LAUMT4727180000000,LAUMT472718000000005,"Apr
2013",58164.0
22374,3755,"Knoxville, TN Metropolitan Statistical Area",LAUMT4728940000000,LAUMT472894000000005,"Apr
2013",378888.0
22375,3780,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",LAUMT4734980000000,LAUMT473498000000005,"Apr
2013",852613.0
22376,3820,"Austin-Round Rock, TX Metropolitan Statistical Area",LAUMT4812420000000,LAUMT481242000000005,"Apr
2013",965200.0
22377,3828,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",LAUMT4813140000000,LAUMT481314000000005,"Apr
2013",162851.0
22378,3844,"Brownsville-Harlingen, TX Metropolitan Statistical Area",LAUMT4815180000000,LAUMT481518000000005,"Apr
2013",151019.0
22379,3854,"College Station-Bryan, TX Metropolitan Statistical Area",LAUMT4817780000000,LAUMT481778000000005,"Apr
2013",111669.0
22380,3939,"Killeen-Temple, TX Metropolitan Statistical Area",LAUMT4828660000000,LAUMT482866000000005,"Apr
2013",158048.0
22381,3951,"Laredo, TX Metropolitan Statistical Area",LAUMT4829700000000,LAUMT482970000000005,"Apr
2013",103889.0
22382,3963,"Lubbock, TX Metropolitan Statistical Area",LAUMT4831180000000,LAUMT483118000000005,"Apr
2013",145784.0
22383,4010,"San Angelo, TX Metropolitan Statistical Area",LAUMT4841660000000,LAUMT484166000000005,"Apr
2013",52629.0
22384,4012,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",LAUMT4841700000000,LAUMT484170000000005,"Apr
2013",1010276.0
22385,4049,"Waco, TX Metropolitan Statistical Area",LAUMT4847380000000,LAUMT484738000000005,"Apr
2013",112573.0
22386,4084,"Salt Lake City, UT Metropolitan Statistical Area",LAUMT4941620000000,LAUMT494162000000005,"Apr
2013",564015.0
22387,4134,"Burlington-South Burlington, VT Metropolitan NECTA",LAUMT5072400000000,LAUMT507240000000005,"Apr
2013",119070.0
22388,4351,"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",LAUMT5113980000000,LAUMT511398000000005,"Apr
2013",87250.0
22389,4376,"Harrisonburg, VA Metropolitan Statistical Area",LAUMT5125500000000,LAUMT512550000000005,"Apr
2013",61899.0
22390,4388,"Lynchburg, VA Metropolitan Statistical Area",LAUMT5131340000000,LAUMT513134000000005,"Apr
2013",116559.0
22391,4407,"Richmond, VA Metropolitan Statistical Area",LAUMT5140060000000,LAUMT514006000000005,"Apr
2013",608116.0
22392,4424,"Roanoke, VA Metropolitan Statistical Area",LAUMT5140220000000,LAUMT514022000000005,"Apr
2013",150644.0
22393,4478,"Bellingham, WA Metropolitan Statistical Area",LAUMT5313380000000,LAUMT531338000000005,"Apr
2013",94131.0
22394,4479,"Bremerton-Silverdale, WA Metropolitan Statistical Area",LAUMT5314740000000,LAUMT531474000000005,"Apr
2013",104827.0
22395,4485,"Kennewick-Richland, WA Metropolitan Statistical Area",LAUMT5328420000000,LAUMT532842000000005,"Apr
2013",115487.0
22396,4490,"Longview, WA Metropolitan Statistical Area",LAUMT5331020000000,LAUMT533102000000005,"Apr
2013",39029.0
22397,4492,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",LAUMT5334580000000,LAUMT533458000000005,"Apr
2013",51768.0
22398,4495,"Olympia-Tumwater, WA Metropolitan Statistical Area",LAUMT5336500000000,LAUMT533650000000005,"Apr
2013",113727.0
22399,4503,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",LAUMT5342660000000,LAUMT534266000000005,"Apr
2013",1804465.0
22400,4507,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",LAUMT5344060000000,LAUMT534406000000005,"Apr
2013",229569.0
22401,4513,"Wenatchee, WA Metropolitan Statistical Area",LAUMT5348300000000,LAUMT534830000000005,"Apr
2013",51240.0
22402,4515,"Yakima, WA Metropolitan Statistical Area",LAUMT5349420000000,LAUMT534942000000005,"Apr
2013",104027.0
22403,4572,"Appleton, WI Metropolitan Statistical Area",LAUMT5511540000000,LAUMT551154000000005,"Apr
2013",119032.0
22404,4586,"Eau Claire, WI Metropolitan Statistical Area",LAUMT5520740000000,LAUMT552074000000005,"Apr
2013",85084.0
22405,4591,"Green Bay, WI Metropolitan Statistical Area",LAUMT5524580000000,LAUMT552458000000005,"Apr
2013",156701.0
22406,4602,"Madison, WI Metropolitan Statistical Area",LAUMT5531540000000,LAUMT553154000000005,"Apr
2013",346933.0
22407,4619,"Oshkosh-Neenah, WI Metropolitan Statistical Area",LAUMT5536780000000,LAUMT553678000000005,"Apr
2013",85693.0
22408,4624,"Racine, WI Metropolitan Statistical Area",LAUMT5539540000000,LAUMT553954000000005,"Apr
2013",90724.0
22409,4630,"Sheboygan, WI Metropolitan Statistical Area",LAUMT5543100000000,LAUMT554310000000005,"Apr
2013",56080.0
22410,6,"Birmingham-Hoover, AL Metropolitan Statistical Area",LAUMT0113820000000,LAUMT011382000000005,"May
2013",509971.0
22411,40,"Huntsville, AL Metropolitan Statistical Area",LAUMT0126620000000,LAUMT012662000000005,"May
2013",199140.0
22412,46,"Mobile, AL Metropolitan Statistical Area",LAUMT0133660000000,LAUMT013366000000005,"May
2013",172734.0
22413,48,"Montgomery, AL Metropolitan Statistical Area",LAUMT0133860000000,LAUMT013386000000005,"May
2013",163106.0
22414,70,"Anchorage, AK Metropolitan Statistical Area",LAUMT0211260000000,LAUMT021126000000005,"May
2013",190310.0
22415,98,"Flagstaff, AZ Metropolitan Statistical Area",LAUMT0422380000000,LAUMT042238000000005,"May
2013",65358.0
22416,153,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",LAUMT0530780000000,LAUMT053078000000005,"May
2013",325144.0
22417,189,"Bakersfield, CA Metropolitan Statistical Area",LAUMT0612540000000,LAUMT061254000000005,"May
2013",349569.0
22418,191,"Chico, CA Metropolitan Statistical Area",LAUMT0617020000000,LAUMT061702000000005,"May
2013",91706.0
22419,195,"El Centro, CA Metropolitan Statistical Area",LAUMT0620940000000,LAUMT062094000000005,"May
2013",58956.0
22420,199,"Hanford-Corcoran, CA Metropolitan Statistical Area",LAUMT0625260000000,LAUMT062526000000005,"May
2013",52260.0
22421,201,"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",LAUMT0631080000000,LAUMT063108000000005,"May
2013",5945934.0
22422,205,"Merced, CA Metropolitan Statistical Area",LAUMT0632900000000,LAUMT063290000000005,"May
2013",98449.0
22423,206,"Modesto, CA Metropolitan Statistical Area",LAUMT0633700000000,LAUMT063370000000005,"May
2013",211154.0
22424,209,"Napa, CA Metropolitan Statistical Area",LAUMT0634900000000,LAUMT063490000000005,"May
2013",69367.0
22425,210,"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",LAUMT0637100000000,LAUMT063710000000005,"May
2013",403332.0
22426,213,"Redding, CA Metropolitan Statistical Area",LAUMT0639820000000,LAUMT063982000000005,"May
2013",66553.0
22427,220,"Salinas, CA Metropolitan Statistical Area",LAUMT0641500000000,LAUMT064150000000005,"May
2013",202946.0
22428,222,"San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area",LAUMT0641860000000,LAUMT064186000000005,"May
2013",2258285.0
22429,230,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",LAUMT0642100000000,LAUMT064210000000005,"May
2013",130118.0
22430,231,"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",LAUMT0642200000000,LAUMT064220000000005,"May
2013",206554.0
22431,232,"Santa Rosa, CA Metropolitan Statistical Area",LAUMT0642220000000,LAUMT064222000000005,"May
2013",232016.0
22432,236,"Stockton-Lodi, CA Metropolitan Statistical Area",LAUMT0644700000000,LAUMT064470000000005,"May
2013",283497.0
22433,241,"Vallejo-Fairfield, CA Metropolitan Statistical Area",LAUMT0646700000000,LAUMT064670000000005,"May
2013",184832.0
22434,243,"Yuba City, CA Metropolitan Statistical Area",LAUMT0649700000000,LAUMT064970000000005,"May
2013",63106.0
22435,255,"Colorado Springs, CO Metropolitan Statistical Area",LAUMT0817820000000,LAUMT081782000000005,"May
2013",294003.0
22436,274,"Fort Collins, CO Metropolitan Statistical Area",LAUMT0822660000000,LAUMT082266000000005,"May
2013",165801.0
22437,453,"Springfield, MA-CT Metropolitan NECTA",LAUMT2578100000000,LAUMT257810000000005,"May
2013",333521.0
22438,479,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",LAUMT4237980000000,LAUMT423798000000005,"May
2013",2806490.0
22439,481,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",LAUMT1147900000000,LAUMT114790000000005,"May
2013",3083120.0
22440,485,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",LAUMT1215980000000,LAUMT121598000000005,"May
2013",278558.0
22441,487,"Crestview-Fort Walton Beach-Destin, FL Metropolitan Statistical Area",LAUMT1218880000000,LAUMT121888000000005,"May
2013",115065.0
22442,489,"Deltona-Daytona Beach-Ormond Beach, FL Metropolitan Statistical Area",LAUMT1219660000000,LAUMT121966000000005,"May
2013",258762.0
22443,493,"Gainesville, FL Metropolitan Statistical Area",LAUMT1223540000000,LAUMT122354000000005,"May
2013",129144.0
22444,500,"Jacksonville, FL Metropolitan Statistical Area",LAUMT1227260000000,LAUMT122726000000005,"May
2013",663239.0
22445,508,"Lakeland-Winter Haven, FL Metropolitan Statistical Area",LAUMT1229460000000,LAUMT122946000000005,"May
2013",259160.0
22446,512,"Miami-Fort Lauderdale-West Palm Beach, FL Metropolitan Statistical Area",LAUMT1233100000000,LAUMT123310000000005,"May
2013",2741651.0
22447,515,"Naples-Immokalee-Marco Island, FL Metropolitan Statistical Area",LAUMT1234940000000,LAUMT123494000000005,"May
2013",145395.0
22448,516,"North Port-Sarasota-Bradenton, FL Metropolitan Statistical Area",LAUMT1235840000000,LAUMT123584000000005,"May
2013",306059.0
22449,518,"Ocala, FL Metropolitan Statistical Area",LAUMT1236100000000,LAUMT123610000000005,"May
2013",121160.0
22450,520,"Orlando-Kissimmee-Sanford, FL Metropolitan Statistical Area",LAUMT1236740000000,LAUMT123674000000005,"May
2013",1101215.0
22451,525,"Palm Bay-Melbourne-Titusville, FL Metropolitan Statistical Area",LAUMT1237340000000,LAUMT123734000000005,"May
2013",238834.0
22452,526,"Panama City, FL Metropolitan Statistical Area",LAUMT1237460000000,LAUMT123746000000005,"May
2013",87453.0
22453,528,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",LAUMT1237860000000,LAUMT123786000000005,"May
2013",198817.0
22454,530,"Port St. Lucie, FL Metropolitan Statistical Area",LAUMT1238940000000,LAUMT123894000000005,"May
2013",180383.0
22455,533,"Sebastian-Vero Beach, FL Metropolitan Statistical Area",LAUMT1242680000000,LAUMT124268000000005,"May
2013",56053.0
22456,536,"Tallahassee, FL Metropolitan Statistical Area",LAUMT1245220000000,LAUMT124522000000005,"May
2013",172620.0
22457,540,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",LAUMT1245300000000,LAUMT124530000000005,"May
2013",1331903.0
22458,557,"Athens-Clarke County, GA Metropolitan Statistical Area",LAUMT1312020000000,LAUMT131202000000005,"May
2013",87292.0
22459,591,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",LAUMT1312260000000,LAUMT131226000000005,"May
2013",237075.0
22460,609,"Chattanooga, TN-GA Metropolitan Statistical Area",LAUMT4716860000000,LAUMT471686000000005,"May
2013",238626.0
22461,668,"Rome, GA Metropolitan Statistical Area",LAUMT1340660000000,LAUMT134066000000005,"May
2013",39826.0
22462,670,"Savannah, GA Metropolitan Statistical Area",LAUMT1342340000000,LAUMT134234000000005,"May
2013",161271.0
22463,709,"Kahului-Wailuku-Lahaina, HI Metropolitan Statistical Area",LAUMT1527980000000,LAUMT152798000000005,"May
2013",74842.0
22464,716,"Boise City, ID Metropolitan Statistical Area",LAUMT1614260000000,LAUMT161426000000005,"May
2013",290914.0
22465,756,"Bloomington, IL Metropolitan Statistical Area",LAUMT1714010000000,LAUMT171401000000005,"May
2013",94376.0
22466,772,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",LAUMT1716980000000,LAUMT171698000000005,"May
2013",4481121.0
22467,785,"Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",LAUMT1719340000000,LAUMT171934000000005,"May
2013",182075.0
22468,809,"Kankakee, IL Metropolitan Statistical Area",LAUMT1728100000000,LAUMT172810000000005,"May
2013",49762.0
22469,821,"Peoria, IL Metropolitan Statistical Area",LAUMT1737900000000,LAUMT173790000000005,"May
2013",175213.0
22470,835,"Rockford, IL Metropolitan Statistical Area",LAUMT1740420000000,LAUMT174042000000005,"May
2013",152316.0
22471,837,"St. Louis, MO-IL Metropolitan Statistical Area",LAUMT2941180000000,LAUMT294118000000005,"May
2013",1347277.0
22472,848,"Springfield, IL Metropolitan Statistical Area",LAUMT1744100000000,LAUMT174410000000005,"May
2013",102219.0
22473,862,"Bloomington, IN Metropolitan Statistical Area",LAUMT1814020000000,LAUMT181402000000005,"May
2013",66986.0
22474,868,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",LAUMT3917140000000,LAUMT391714000000005,"May
2013",1011023.0
22475,876,"Elkhart-Goshen, IN Metropolitan Statistical Area",LAUMT1821140000000,LAUMT182114000000005,"May
2013",92875.0
22476,877,"Evansville, IN-KY Metropolitan Statistical Area",LAUMT1821780000000,LAUMT182178000000005,"May
2013",146959.0
22477,880,"Fort Wayne, IN Metropolitan Statistical Area",LAUMT1823060000000,LAUMT182306000000005,"May
2013",190769.0
22478,906,"Kokomo, IN Metropolitan Statistical Area",LAUMT1829020000000,LAUMT182902000000005,"May
2013",33130.0
