MNAME,Year,RailBus,Cluster,5 digit NTD ID,UZA,upt,Month
"Sebastian-Vero Beach, FL Metro Area",2006,Bus,36,962496.0,5280.0,276258.0,78
"Sebastian-Vero Beach, FL Metro Area",2006,DemandResponse,36,962496.0,5280.0,76323.0,78
"Sebastian-Vero Beach, FL Metro Area",2007,Bus,36,962496.0,5280.0,321992.0,78
"Sebastian-Vero Beach, FL Metro Area",2007,DemandResponse,36,962496.0,5280.0,93860.0,78
"Sebastian-Vero Beach, FL Metro Area",2008,Bus,36,962496.0,5280.0,508195.0,78
"Sebastian-Vero Beach, FL Metro Area",2008,DemandResponse,36,962496.0,5280.0,87363.0,78
"Sebastian-Vero Beach, FL Metro Area",2009,Bus,36,962496.0,5280.0,643277.0,78
"Sebastian-Vero Beach, FL Metro Area",2009,DemandResponse,36,962496.0,5280.0,46913.0,78
"Sebastian-Vero Beach, FL Metro Area",2010,Bus,36,962496.0,5280.0,794128.0,78
"Sebastian-Vero Beach, FL Metro Area",2010,DemandResponse,36,962496.0,5280.0,46155.0,78
"Sebastian-Vero Beach, FL Metro Area",2011,Bus,36,962496.0,5280.0,979466.0,78
"Sebastian-Vero Beach, FL Metro Area",2011,DemandResponse,36,962496.0,5280.0,53259.0,78
"Sebastian-Vero Beach, FL Metro Area",2012,Bus,36,962496.0,5280.0,1080917.0,78
"Sebastian-Vero Beach, FL Metro Area",2012,DemandResponse,36,962496.0,5280.0,40378.0,78
"Sebastian-Vero Beach, FL Metro Area",2013,Bus,36,962496.0,5280.0,1052784.0,78
"Sebastian-Vero Beach, FL Metro Area",2013,DemandResponse,36,962496.0,5280.0,33134.0,78
"Sebastian-Vero Beach, FL Metro Area",2014,Bus,36,962496.0,5280.0,1125245.0,78
"Sebastian-Vero Beach, FL Metro Area",2014,DemandResponse,36,962496.0,5280.0,31406.0,78
"Sebastian-Vero Beach, FL Metro Area",2015,Bus,36,962496.0,5280.0,1138737.0,78
"Sebastian-Vero Beach, FL Metro Area",2015,DemandResponse,36,962496.0,5280.0,32741.0,78
"Sebastian-Vero Beach, FL Metro Area",2016,Bus,36,962496.0,5280.0,1153025.0,78
"Sebastian-Vero Beach, FL Metro Area",2016,DemandResponse,36,962496.0,5280.0,42761.0,78
"Sebastian-Vero Beach, FL Metro Area",2017,Bus,36,962496.0,5280.0,1230484.0,78
"Sebastian-Vero Beach, FL Metro Area",2017,DemandResponse,36,962496.0,5280.0,47915.0,78
"Sebastian-Vero Beach, FL Metro Area",2018,Bus,36,962496.0,5280.0,1202779.0,78
"Sebastian-Vero Beach, FL Metro Area",2018,DemandResponse,36,962496.0,5280.0,30334.0,78
"Sebastian-Vero Beach, FL Metro Area",2019,Bus,9,240624.0,1320.0,295624.0,6
"Sebastian-Vero Beach, FL Metro Area",2019,DemandResponse,9,240624.0,1320.0,8830.0,6
"Sheboygan, WI Metro Area",2002,Bus,33,550968.0,4268.0,564122.0,77
"Sheboygan, WI Metro Area",2002,DemandResponse,33,1101936.0,8536.0,25953.0,77
"Sheboygan, WI Metro Area",2003,Bus,36,601056.0,4656.0,569784.0,78
"Sheboygan, WI Metro Area",2003,DemandResponse,36,1202112.0,9312.0,27366.0,78
"Sheboygan, WI Metro Area",2004,Bus,36,601056.0,4656.0,499910.0,78
"Sheboygan, WI Metro Area",2004,DemandResponse,36,1202112.0,9312.0,29672.0,78
"Sheboygan, WI Metro Area",2005,Bus,36,601056.0,4656.0,515168.0,78
"Sheboygan, WI Metro Area",2005,DemandResponse,36,1202112.0,9312.0,29736.0,78
"Sheboygan, WI Metro Area",2006,Bus,36,601056.0,4656.0,551267.0,78
"Sheboygan, WI Metro Area",2006,DemandResponse,36,1202112.0,9312.0,34182.0,78
"Sheboygan, WI Metro Area",2007,Bus,36,601056.0,4656.0,532835.0,78
"Sheboygan, WI Metro Area",2007,DemandResponse,36,1202112.0,9312.0,67703.0,78
"Sheboygan, WI Metro Area",2008,Bus,36,601056.0,4656.0,531714.0,78
"Sheboygan, WI Metro Area",2008,DemandResponse,36,1202112.0,9312.0,70284.0,78
"Sheboygan, WI Metro Area",2009,Bus,36,601056.0,4656.0,457183.0,78
"Sheboygan, WI Metro Area",2009,DemandResponse,36,1202112.0,9312.0,65653.0,78
"Sheboygan, WI Metro Area",2010,Bus,36,601056.0,4656.0,440780.0,78
"Sheboygan, WI Metro Area",2010,DemandResponse,36,1202112.0,9312.0,64259.0,78
"Sheboygan, WI Metro Area",2011,Bus,36,601056.0,4656.0,468361.0,78
"Sheboygan, WI Metro Area",2011,DemandResponse,36,1202112.0,9312.0,56737.0,78
"Sheboygan, WI Metro Area",2012,Bus,36,601056.0,4656.0,475173.0,78
"Sheboygan, WI Metro Area",2012,DemandResponse,36,1202112.0,9312.0,47565.0,78
"Sheboygan, WI Metro Area",2013,Bus,36,601056.0,4656.0,520860.0,78
"Sheboygan, WI Metro Area",2013,DemandResponse,36,1202112.0,9312.0,41892.0,78
"Sheboygan, WI Metro Area",2014,Bus,36,601056.0,4656.0,538802.0,78
"Sheboygan, WI Metro Area",2014,DemandResponse,36,1202112.0,9312.0,37062.0,78
"Sheboygan, WI Metro Area",2015,Bus,36,601056.0,4656.0,537765.0,78
"Sheboygan, WI Metro Area",2015,DemandResponse,36,1202112.0,9312.0,35492.0,78
"Sheboygan, WI Metro Area",2016,Bus,36,601056.0,4656.0,527775.0,78
"Sheboygan, WI Metro Area",2016,DemandResponse,36,1202112.0,9312.0,34317.0,78
"Sheboygan, WI Metro Area",2017,Bus,36,601056.0,4656.0,0.0,78
"Sheboygan, WI Metro Area",2017,DemandResponse,36,1202112.0,9312.0,0.0,78
"Sheboygan, WI Metro Area",2018,Bus,36,601056.0,4656.0,0.0,78
"Sheboygan, WI Metro Area",2018,DemandResponse,36,1202112.0,9312.0,0.0,78
"Sheboygan, WI Metro Area",2019,Bus,9,150264.0,1164.0,0.0,6
"Sheboygan, WI Metro Area",2019,DemandResponse,9,300528.0,2328.0,0.0,6
"Shreveport-Bossier City, LA Metro Area",2002,Bus,33,660264.0,1386.0,0.0,77
"Shreveport-Bossier City, LA Metro Area",2002,DemandResponse,33,1320528.0,2772.0,0.0,77
"Shreveport-Bossier City, LA Metro Area",2003,Bus,36,720288.0,1512.0,0.0,78
"Shreveport-Bossier City, LA Metro Area",2003,DemandResponse,36,1440576.0,3024.0,0.0,78
"Shreveport-Bossier City, LA Metro Area",2004,Bus,36,720288.0,1512.0,2827947.0,78
"Shreveport-Bossier City, LA Metro Area",2004,DemandResponse,36,1440576.0,3024.0,30993.0,78
"Shreveport-Bossier City, LA Metro Area",2005,Bus,36,720288.0,1512.0,2815341.0,78
"Shreveport-Bossier City, LA Metro Area",2005,DemandResponse,36,1440576.0,3024.0,32584.0,78
"Shreveport-Bossier City, LA Metro Area",2006,Bus,36,720288.0,1512.0,3145290.0,78
"Shreveport-Bossier City, LA Metro Area",2006,DemandResponse,36,1440576.0,3024.0,35878.0,78
"Shreveport-Bossier City, LA Metro Area",2007,Bus,36,720288.0,1512.0,3382898.0,78
"Shreveport-Bossier City, LA Metro Area",2007,DemandResponse,36,1440576.0,3024.0,39317.0,78
"Shreveport-Bossier City, LA Metro Area",2008,Bus,36,720288.0,1512.0,3483430.0,78
"Shreveport-Bossier City, LA Metro Area",2008,DemandResponse,36,1440576.0,3024.0,39804.0,78
"Shreveport-Bossier City, LA Metro Area",2009,Bus,36,720288.0,1512.0,3069009.0,78
"Shreveport-Bossier City, LA Metro Area",2009,DemandResponse,36,1440576.0,3024.0,39170.0,78
"Shreveport-Bossier City, LA Metro Area",2010,Bus,36,720288.0,1512.0,3180428.0,78
"Shreveport-Bossier City, LA Metro Area",2010,DemandResponse,36,1440576.0,3024.0,36496.0,78
"Shreveport-Bossier City, LA Metro Area",2011,Bus,36,720288.0,1512.0,3316056.0,78
"Shreveport-Bossier City, LA Metro Area",2011,DemandResponse,36,1440576.0,3024.0,37894.0,78
"Shreveport-Bossier City, LA Metro Area",2012,Bus,36,720288.0,1512.0,3373943.0,78
"Shreveport-Bossier City, LA Metro Area",2012,DemandResponse,36,1440576.0,3024.0,43342.0,78
"Shreveport-Bossier City, LA Metro Area",2013,Bus,36,720288.0,1512.0,3268971.0,78
"Shreveport-Bossier City, LA Metro Area",2013,DemandResponse,36,1440576.0,3024.0,53003.0,78
"Shreveport-Bossier City, LA Metro Area",2014,Bus,36,720288.0,1512.0,3163433.0,78
"Shreveport-Bossier City, LA Metro Area",2014,DemandResponse,36,1440576.0,3024.0,60439.0,78
"Shreveport-Bossier City, LA Metro Area",2015,Bus,36,720288.0,1512.0,2805337.0,78
"Shreveport-Bossier City, LA Metro Area",2015,DemandResponse,36,1440576.0,3024.0,56943.0,78
"Shreveport-Bossier City, LA Metro Area",2016,Bus,36,720288.0,1512.0,2625029.0,78
"Shreveport-Bossier City, LA Metro Area",2016,DemandResponse,36,1440576.0,3024.0,66089.0,78
"Shreveport-Bossier City, LA Metro Area",2017,Bus,36,720288.0,1512.0,2462779.0,78
"Shreveport-Bossier City, LA Metro Area",2017,DemandResponse,36,1440576.0,3024.0,67813.0,78
"Shreveport-Bossier City, LA Metro Area",2018,Bus,36,720288.0,1512.0,2523868.0,78
"Shreveport-Bossier City, LA Metro Area",2018,DemandResponse,36,1440576.0,3024.0,64750.0,78
"Shreveport-Bossier City, LA Metro Area",2019,Bus,9,180072.0,378.0,631936.0,6
"Shreveport-Bossier City, LA Metro Area",2019,DemandResponse,9,360144.0,756.0,17411.0,6
"Sioux Falls, SD Metro Area",2002,Bus,22,1760044.0,4664.0,520792.0,77
"Sioux Falls, SD Metro Area",2002,DemandResponse,22,1760044.0,4664.0,99071.0,77
"Sioux Falls, SD Metro Area",2003,Bus,24,1920048.0,5088.0,657444.0,78
"Sioux Falls, SD Metro Area",2003,DemandResponse,24,1920048.0,5088.0,110184.0,78
"Sioux Falls, SD Metro Area",2004,Bus,24,1920048.0,5088.0,684469.0,78
"Sioux Falls, SD Metro Area",2004,DemandResponse,24,1920048.0,5088.0,110421.0,78
"Sioux Falls, SD Metro Area",2005,Bus,24,1920048.0,5088.0,724271.0,78
"Sioux Falls, SD Metro Area",2005,DemandResponse,24,1920048.0,5088.0,112066.0,78
"Sioux Falls, SD Metro Area",2006,Bus,24,1920048.0,5088.0,803450.0,78
"Sioux Falls, SD Metro Area",2006,DemandResponse,24,1920048.0,5088.0,127118.0,78
"Sioux Falls, SD Metro Area",2007,Bus,24,1920048.0,5088.0,837299.0,78
"Sioux Falls, SD Metro Area",2007,DemandResponse,24,1920048.0,5088.0,118386.0,78
"Sioux Falls, SD Metro Area",2008,Bus,24,1920048.0,5088.0,905870.0,78
"Sioux Falls, SD Metro Area",2008,DemandResponse,24,1920048.0,5088.0,120434.0,78
"Sioux Falls, SD Metro Area",2009,Bus,24,1920048.0,5088.0,927112.0,78
"Sioux Falls, SD Metro Area",2009,DemandResponse,24,1920048.0,5088.0,127075.0,78
"Sioux Falls, SD Metro Area",2010,Bus,24,1920048.0,5088.0,937258.0,78
"Sioux Falls, SD Metro Area",2010,DemandResponse,24,1920048.0,5088.0,133736.0,78
"Sioux Falls, SD Metro Area",2011,Bus,24,1920048.0,5088.0,996316.0,78
"Sioux Falls, SD Metro Area",2011,DemandResponse,24,1920048.0,5088.0,141323.0,78
"Sioux Falls, SD Metro Area",2012,Bus,24,1920048.0,5088.0,1026715.0,78
"Sioux Falls, SD Metro Area",2012,DemandResponse,24,1920048.0,5088.0,146290.0,78
"Sioux Falls, SD Metro Area",2013,Bus,24,1920048.0,5088.0,1023089.0,78
"Sioux Falls, SD Metro Area",2013,DemandResponse,24,1920048.0,5088.0,142672.0,78
"Sioux Falls, SD Metro Area",2014,Bus,24,1920048.0,5088.0,955357.0,78
"Sioux Falls, SD Metro Area",2014,DemandResponse,24,1920048.0,5088.0,132387.0,78
"Sioux Falls, SD Metro Area",2015,Bus,24,1920048.0,5088.0,885104.0,78
"Sioux Falls, SD Metro Area",2015,DemandResponse,24,1920048.0,5088.0,121398.0,78
"Sioux Falls, SD Metro Area",2016,Bus,24,1920048.0,5088.0,837474.0,78
"Sioux Falls, SD Metro Area",2016,DemandResponse,24,1920048.0,5088.0,113377.0,78
"Sioux Falls, SD Metro Area",2017,Bus,24,1920048.0,5088.0,795026.0,78
"Sioux Falls, SD Metro Area",2017,DemandResponse,24,1920048.0,5088.0,99810.0,78
"Sioux Falls, SD Metro Area",2018,Bus,24,1920048.0,5088.0,782129.0,78
"Sioux Falls, SD Metro Area",2018,DemandResponse,24,1920048.0,5088.0,91407.0,78
"Sioux Falls, SD Metro Area",2019,Bus,6,480012.0,1272.0,185499.0,6
"Sioux Falls, SD Metro Area",2019,DemandResponse,6,480012.0,1272.0,20591.0,6
"South Bend-Mishawaka, IN-MI Metro Area",2002,Bus,66,1652629.0,5489.0,1945322.0,154
"South Bend-Mishawaka, IN-MI Metro Area",2002,DemandResponse,66,2204268.0,7986.0,158520.0,154
"South Bend-Mishawaka, IN-MI Metro Area",2003,Bus,72,1802868.0,5988.0,2612497.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2003,DemandResponse,72,2404656.0,8712.0,196495.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2004,Bus,72,1802868.0,5988.0,2740175.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2004,DemandResponse,72,2404656.0,8712.0,183375.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2005,Bus,72,1802868.0,5988.0,3215085.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2005,DemandResponse,72,2404656.0,8712.0,398998.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2006,Bus,72,1802868.0,5988.0,3559208.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2006,DemandResponse,72,2404656.0,8712.0,248831.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2007,Bus,72,1802868.0,5988.0,3666885.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2007,DemandResponse,72,2404656.0,8712.0,246866.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2008,Bus,72,1802868.0,5988.0,2993323.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2008,DemandResponse,72,2404656.0,8712.0,241913.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2009,Bus,72,1802868.0,5988.0,2662984.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2009,DemandResponse,72,2404656.0,8712.0,199348.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2010,Bus,72,1802868.0,5988.0,2348641.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2010,DemandResponse,72,2404656.0,8712.0,113735.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2011,Bus,72,1802868.0,5988.0,2516111.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2011,DemandResponse,72,2404656.0,8712.0,127358.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2012,Bus,72,1802868.0,5988.0,2607537.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2012,DemandResponse,72,2404656.0,8712.0,129122.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2013,Bus,72,1802868.0,5988.0,2688809.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2013,DemandResponse,72,2404656.0,8712.0,97608.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2014,Bus,72,1802868.0,5988.0,2599249.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2014,DemandResponse,72,2404656.0,8712.0,78168.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2015,Bus,72,1802868.0,5988.0,2301792.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2015,DemandResponse,72,2404656.0,8712.0,91353.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2016,Bus,72,1802868.0,5988.0,2098958.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2016,DemandResponse,72,2404656.0,8712.0,95808.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2017,Bus,72,1802868.0,5988.0,1966687.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2017,DemandResponse,72,2404656.0,8712.0,100983.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2018,Bus,72,1802868.0,5988.0,1928149.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2018,DemandResponse,72,2404656.0,8712.0,113675.0,156
"South Bend-Mishawaka, IN-MI Metro Area",2019,Bus,18,450717.0,1497.0,466409.0,12
"South Bend-Mishawaka, IN-MI Metro Area",2019,DemandResponse,18,601164.0,2178.0,30031.0,12
"Springfield, IL Metro Area",2002,Bus,33,550649.0,2266.0,1207018.0,77
"Springfield, IL Metro Area",2002,DemandResponse,33,550649.0,2266.0,51202.0,77
"Springfield, IL Metro Area",2003,Bus,36,600708.0,2472.0,771959.0,78
"Springfield, IL Metro Area",2003,DemandResponse,36,600708.0,2472.0,39979.0,78
"Springfield, IL Metro Area",2004,Bus,36,600708.0,2472.0,987294.0,78
"Springfield, IL Metro Area",2004,DemandResponse,36,600708.0,2472.0,55141.0,78
"Springfield, IL Metro Area",2005,Bus,36,600708.0,2472.0,1332360.0,78
"Springfield, IL Metro Area",2005,DemandResponse,36,600708.0,2472.0,53470.0,78
"Springfield, IL Metro Area",2006,Bus,36,600708.0,2472.0,1298959.0,78
"Springfield, IL Metro Area",2006,DemandResponse,36,600708.0,2472.0,49208.0,78
"Springfield, IL Metro Area",2007,Bus,36,600708.0,2472.0,1301857.0,78
"Springfield, IL Metro Area",2007,DemandResponse,36,600708.0,2472.0,48945.0,78
"Springfield, IL Metro Area",2008,Bus,36,600708.0,2472.0,1527641.0,78
"Springfield, IL Metro Area",2008,DemandResponse,36,600708.0,2472.0,50696.0,78
"Springfield, IL Metro Area",2009,Bus,36,600708.0,2472.0,1603650.0,78
"Springfield, IL Metro Area",2009,DemandResponse,36,600708.0,2472.0,55411.0,78
"Springfield, IL Metro Area",2010,Bus,36,600708.0,2472.0,1616601.0,78
"Springfield, IL Metro Area",2010,DemandResponse,36,600708.0,2472.0,57980.0,78
"Springfield, IL Metro Area",2011,Bus,36,600708.0,2472.0,1785760.0,78
"Springfield, IL Metro Area",2011,DemandResponse,36,600708.0,2472.0,59184.0,78
"Springfield, IL Metro Area",2012,Bus,36,600708.0,2472.0,1836455.0,78
"Springfield, IL Metro Area",2012,DemandResponse,36,600708.0,2472.0,61561.0,78
"Springfield, IL Metro Area",2013,Bus,36,600708.0,2472.0,1799575.0,78
"Springfield, IL Metro Area",2013,DemandResponse,36,600708.0,2472.0,65568.0,78
"Springfield, IL Metro Area",2014,Bus,36,600708.0,2472.0,1901435.0,78
"Springfield, IL Metro Area",2014,DemandResponse,36,600708.0,2472.0,72467.0,78
"Springfield, IL Metro Area",2015,Bus,36,600708.0,2472.0,1829728.0,78
"Springfield, IL Metro Area",2015,DemandResponse,36,600708.0,2472.0,77056.0,78
"Springfield, IL Metro Area",2016,Bus,36,600708.0,2472.0,1709619.0,78
"Springfield, IL Metro Area",2016,DemandResponse,36,600708.0,2472.0,81048.0,78
"Springfield, IL Metro Area",2017,Bus,36,600708.0,2472.0,1580704.0,78
"Springfield, IL Metro Area",2017,DemandResponse,36,600708.0,2472.0,76318.0,78
"Springfield, IL Metro Area",2018,Bus,36,600708.0,2472.0,1527980.0,78
"Springfield, IL Metro Area",2018,DemandResponse,36,600708.0,2472.0,81626.0,78
"Springfield, IL Metro Area",2019,Bus,9,150177.0,618.0,356294.0,6
"Springfield, IL Metro Area",2019,DemandResponse,9,150177.0,618.0,22353.0,6
"Springfield, MA Metro Area",2002,Bus,33,221067.0,1342.0,17568996.0,77
"Springfield, MA Metro Area",2002,DemandResponse,33,110088.0,715.0,444430.0,77
"Springfield, MA Metro Area",2003,Bus,36,241164.0,1464.0,9835666.0,78
"Springfield, MA Metro Area",2003,DemandResponse,36,120096.0,780.0,450592.0,78
"Springfield, MA Metro Area",2004,Bus,36,241164.0,1464.0,9091120.0,78
"Springfield, MA Metro Area",2004,DemandResponse,36,120096.0,780.0,377447.0,78
"Springfield, MA Metro Area",2005,Bus,36,241164.0,1464.0,8958209.0,78
"Springfield, MA Metro Area",2005,DemandResponse,36,120096.0,780.0,361842.0,78
"Springfield, MA Metro Area",2006,Bus,36,241164.0,1464.0,9263240.0,78
"Springfield, MA Metro Area",2006,DemandResponse,36,120096.0,780.0,344892.0,78
"Springfield, MA Metro Area",2007,Bus,36,241164.0,1464.0,9500539.0,78
"Springfield, MA Metro Area",2007,DemandResponse,36,120096.0,780.0,299990.0,78
"Springfield, MA Metro Area",2008,Bus,36,241164.0,1464.0,9849859.0,78
"Springfield, MA Metro Area",2008,DemandResponse,36,120096.0,780.0,311653.0,78
"Springfield, MA Metro Area",2009,Bus,36,241164.0,1464.0,9612532.0,78
"Springfield, MA Metro Area",2009,DemandResponse,36,120096.0,780.0,311960.0,78
"Springfield, MA Metro Area",2010,Bus,36,241164.0,1464.0,9923725.0,78
"Springfield, MA Metro Area",2010,DemandResponse,36,120096.0,780.0,324637.0,78
"Springfield, MA Metro Area",2011,Bus,36,241164.0,1464.0,10441636.0,78
"Springfield, MA Metro Area",2011,DemandResponse,36,120096.0,780.0,313148.0,78
"Springfield, MA Metro Area",2012,Bus,36,241164.0,1464.0,11087715.0,78
"Springfield, MA Metro Area",2012,DemandResponse,36,120096.0,780.0,314605.0,78
"Springfield, MA Metro Area",2013,Bus,36,241164.0,1464.0,11484435.0,78
"Springfield, MA Metro Area",2013,DemandResponse,36,120096.0,780.0,310714.0,78
"Springfield, MA Metro Area",2014,Bus,36,241164.0,1464.0,11884724.0,78
"Springfield, MA Metro Area",2014,DemandResponse,36,120096.0,780.0,305208.0,78
"Springfield, MA Metro Area",2015,Bus,36,241164.0,1464.0,12688790.0,78
"Springfield, MA Metro Area",2015,DemandResponse,36,120096.0,780.0,322676.0,78
"Springfield, MA Metro Area",2016,Bus,36,241164.0,1464.0,12257881.0,78
"Springfield, MA Metro Area",2016,DemandResponse,36,120096.0,780.0,315728.0,78
"Springfield, MA Metro Area",2017,Bus,36,241164.0,1464.0,11102259.0,78
"Springfield, MA Metro Area",2017,DemandResponse,36,120096.0,780.0,298654.0,78
"Springfield, MA Metro Area",2018,Bus,36,241164.0,1464.0,10592822.0,78
"Springfield, MA Metro Area",2018,DemandResponse,36,120096.0,780.0,274385.0,78
"Springfield, MA Metro Area",2019,Bus,9,60291.0,366.0,2567128.0,6
"Springfield, MA Metro Area",2019,DemandResponse,9,30024.0,195.0,61852.0,6
"Springfield, MO Metro Area",2002,Bus,22,1540429.0,3058.0,1553124.0,77
"Springfield, MO Metro Area",2002,DemandResponse,22,770033.0,1518.0,15204.0,77
"Springfield, MO Metro Area",2003,Bus,24,1680468.0,3336.0,1513344.0,78
"Springfield, MO Metro Area",2003,DemandResponse,24,840036.0,1656.0,17362.0,78
"Springfield, MO Metro Area",2004,Bus,24,1680468.0,3336.0,1422244.0,78
"Springfield, MO Metro Area",2004,DemandResponse,24,840036.0,1656.0,17672.0,78
"Springfield, MO Metro Area",2005,Bus,24,1680468.0,3336.0,1553341.0,78
"Springfield, MO Metro Area",2005,DemandResponse,24,840036.0,1656.0,18929.0,78
"Springfield, MO Metro Area",2006,Bus,24,1680468.0,3336.0,1821546.0,78
"Springfield, MO Metro Area",2006,DemandResponse,24,840036.0,1656.0,17418.0,78
"Springfield, MO Metro Area",2007,Bus,24,1680468.0,3336.0,1790110.0,78
"Springfield, MO Metro Area",2007,DemandResponse,24,840036.0,1656.0,16682.0,78
"Springfield, MO Metro Area",2008,Bus,24,1680468.0,3336.0,1410184.0,78
"Springfield, MO Metro Area",2008,DemandResponse,24,840036.0,1656.0,17232.0,78
"Springfield, MO Metro Area",2009,Bus,24,1680468.0,3336.0,1418617.0,78
"Springfield, MO Metro Area",2009,DemandResponse,24,840036.0,1656.0,17159.0,78
"Springfield, MO Metro Area",2010,Bus,24,1680468.0,3336.0,1398363.0,78
"Springfield, MO Metro Area",2010,DemandResponse,24,840036.0,1656.0,17102.0,78
"Springfield, MO Metro Area",2011,Bus,24,1680468.0,3336.0,1535739.0,78
"Springfield, MO Metro Area",2011,DemandResponse,24,840036.0,1656.0,21094.0,78
"Springfield, MO Metro Area",2012,Bus,24,1680468.0,3336.0,1583297.0,78
"Springfield, MO Metro Area",2012,DemandResponse,24,840036.0,1656.0,19775.0,78
"Springfield, MO Metro Area",2013,Bus,24,1680468.0,3336.0,1501836.0,78
"Springfield, MO Metro Area",2013,DemandResponse,24,840036.0,1656.0,19105.0,78
"Springfield, MO Metro Area",2014,Bus,24,1680468.0,3336.0,1740509.0,78
"Springfield, MO Metro Area",2014,DemandResponse,24,840036.0,1656.0,17321.0,78
"Springfield, MO Metro Area",2015,Bus,24,1680468.0,3336.0,1501134.0,78
"Springfield, MO Metro Area",2015,DemandResponse,24,840036.0,1656.0,17417.0,78
"Springfield, MO Metro Area",2016,Bus,24,1680468.0,3336.0,1403004.0,78
"Springfield, MO Metro Area",2016,DemandResponse,24,840036.0,1656.0,17967.0,78
"Springfield, MO Metro Area",2017,Bus,24,1680468.0,3336.0,1290019.0,78
"Springfield, MO Metro Area",2017,DemandResponse,24,840036.0,1656.0,18846.0,78
"Springfield, MO Metro Area",2018,Bus,24,1680468.0,3336.0,1280717.0,78
"Springfield, MO Metro Area",2018,DemandResponse,24,840036.0,1656.0,21445.0,78
"Springfield, MO Metro Area",2019,Bus,6,420117.0,834.0,315692.0,6
"Springfield, MO Metro Area",2019,DemandResponse,6,210009.0,414.0,5352.0,6
"St. Cloud, MN Metro Area",2002,Bus,11,1100616.0,6182.0,614087.0,77
"St. Cloud, MN Metro Area",2002,DemandResponse,11,550308.0,3091.0,49405.0,77
"St. Cloud, MN Metro Area",2003,Bus,12,1200672.0,6744.0,1554271.0,78
"St. Cloud, MN Metro Area",2003,DemandResponse,12,600336.0,3372.0,127112.0,78
"St. Cloud, MN Metro Area",2004,Bus,12,1200672.0,6744.0,1688750.0,78
"St. Cloud, MN Metro Area",2004,DemandResponse,12,600336.0,3372.0,130435.0,78
"St. Cloud, MN Metro Area",2005,Bus,12,1200672.0,6744.0,1751082.0,78
"St. Cloud, MN Metro Area",2005,DemandResponse,12,600336.0,3372.0,132021.0,78
"St. Cloud, MN Metro Area",2006,Bus,12,1200672.0,6744.0,1853306.0,78
"St. Cloud, MN Metro Area",2006,DemandResponse,12,600336.0,3372.0,135170.0,78
"St. Cloud, MN Metro Area",2007,Bus,12,1200672.0,6744.0,1924711.0,78
"St. Cloud, MN Metro Area",2007,DemandResponse,12,600336.0,3372.0,141958.0,78
"St. Cloud, MN Metro Area",2008,Bus,12,1200672.0,6744.0,2238408.0,78
"St. Cloud, MN Metro Area",2008,DemandResponse,12,600336.0,3372.0,134652.0,78
"St. Cloud, MN Metro Area",2009,Bus,12,1200672.0,6744.0,2219439.0,78
"St. Cloud, MN Metro Area",2009,DemandResponse,12,600336.0,3372.0,133212.0,78
"St. Cloud, MN Metro Area",2010,Bus,12,1200672.0,6744.0,2278182.0,78
"St. Cloud, MN Metro Area",2010,DemandResponse,12,600336.0,3372.0,132509.0,78
"St. Cloud, MN Metro Area",2011,Bus,12,1200672.0,6744.0,2303768.0,78
"St. Cloud, MN Metro Area",2011,DemandResponse,12,600336.0,3372.0,134541.0,78
"St. Cloud, MN Metro Area",2012,Bus,12,1200672.0,6744.0,2250789.0,78
"St. Cloud, MN Metro Area",2012,DemandResponse,12,600336.0,3372.0,127613.0,78
"St. Cloud, MN Metro Area",2013,Bus,12,1200672.0,6744.0,2250488.0,78
"St. Cloud, MN Metro Area",2013,DemandResponse,12,600336.0,3372.0,122703.0,78
"St. Cloud, MN Metro Area",2014,Bus,12,1200672.0,6744.0,2182059.0,78
