UZA Name,UZA,RailBus,NTD_ID,NTD_5_Digit,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Kokomo, IN",437,DemandResponse,115725,250725,132598.0,129400.0,210711.0,274093.0,305729.0,352678.0,312562.0,296730.0,403201.0,350846.0,189476.0,320651.0,290741.0,3960.0,4159.0,3632.0
"La Crosse, WI-MN",298,Bus,55008,100008,348340.0,345567.0,381838.0,418466.0,448747.0,468227.0,544852.0,552234.0,556565.0,545960.0,640512.0,646955.0,633582.0,632438.0,645204.0,610973.0
"La Crosse, WI-MN",298,DemandResponse,55008,100008,422457.0,490192.0,551674.0,411378.0,481249.0,885861.0,938374.0,743298.0,779897.0,833787.0,739122.0,588836.0,352457.0,311696.0,322115.0,294666.0
"Lafayette, IN",223,Bus,55102,100102,1344591.0,1519825.0,1495301.0,1613040.0,1712359.0,1909431.0,2005233.0,2143485.0,2220201.0,2348752.0,2593743.0,2753612.0,2684942.0,2854360.0,2842707.0,2996171.0
"Lafayette, IN",223,DemandResponse,55102,100102,40551.0,44393.0,42689.0,38999.0,42099.0,47069.0,58305.0,72126.0,74349.0,62698.0,60731.0,72907.0,97864.0,102941.0,118488.0,119984.0
"Lafayette, LA",148,Bus,132152,240152,257289.0,223065.0,254202.0,292153.0,361274.0,358453.0,372174.0,509348.0,498607.0,503004.0,522452.0,528435.0,493435.0,410212.0,395795.0,425581.0
"Lafayette, LA",148,DemandResponse,66076,120076,10336.0,10719.0,14632.0,16900.0,21129.0,13392.0,16995.0,26628.0,34483.0,26408.0,26729.0,18663.0,39916.0,44156.0,51125.0,42894.0
"Lake Tahoe, CA-NV",601,Bus,364368,364368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556764.0,506765.0
"Lake Tahoe, CA-NV",601,DemandResponse,273276,273276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67327.0,71283.0
"Lakeland, FL",143,Bus,88124,160124,513481.0,503046.0,530821.0,540888.0,794264.0,796469.0,1013904.0,1177826.0,1145824.0,1361345.0,1213724.0,1736665.0,1489939.0,284018.0,1845356.0,1975088.0
"Lakeland, FL",143,DemandResponse,84093,120093,111452.0,105792.0,111921.0,108383.0,102873.0,64549.0,140929.0,134101.0,134408.0,125444.0,147367.0,167256.0,176304.0,125958.0,177618.0,110682.0
"Lancaster, PA",91,Bus,33036,60036,1688563.0,1615274.0,1710670.0,1747312.0,1849297.0,1949689.0,2128769.0,2168936.0,2075532.0,2175812.0,2371896.0,2682688.0,2415975.0,2476580.0,2430687.0,0.0
"Lancaster, PA",91,DemandResponse,33036,60036,195510.0,228950.0,233517.0,244657.0,279589.0,276357.0,235694.0,226586.0,279432.0,255844.0,264772.0,268127.0,284478.0,291734.0,286140.0,0.0
"Lancaster-Palmdale, CA",112,Bus,198484,360484,2839470.0,2962607.0,3025147.0,3286995.0,3498853.0,3787204.0,4392443.0,4429051.0,3612998.0,4188187.0,4584839.0,4743057.0,4821900.0,4766187.0,5218443.0,4948745.0
"Lancaster-Palmdale, CA",112,DemandResponse,108363,270363,101316.0,101220.0,111311.0,92680.0,64220.0,69307.0,64852.0,153946.0,90813.0,95134.0,101825.0,89743.0,91741.0,77859.0,99541.0,92653.0
"Lansing, MI",105,DemandResponse,5168,50168,182236.0,160681.0,160443.0,160337.0,210319.0,188737.0,225414.0,153796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lansing, MI",118,Bus,55072,100072,370381.0,2588932.0,2442804.0,3081883.0,3328804.0,3440293.0,6554844.0,6733978.0,6705267.0,6581536.0,6917544.0,6453019.0,7552704.0,6729165.0,6280800.0,5802218.0
"Lansing, MI",118,DemandResponse,110144,200144,2759931.0,640645.0,615734.0,681124.0,666602.0,707715.0,816648.0,872368.0,855771.0,851398.0,1159762.0,1045371.0,1433674.0,1129235.0,983419.0,1106402.0
"Laredo, TX",157,Bus,72027,180027,2086386.0,1944893.0,2405879.0,2484051.0,2673937.0,2775002.0,3486805.0,3201037.0,3139792.0,3244131.0,3298484.0,3367797.0,3338050.0,3240096.0,3129609.0,3117455.0
"Laredo, TX",157,DemandResponse,66018,120018,29593.0,30578.0,30167.0,32242.0,34561.0,33109.0,34272.0,34007.0,44983.0,48469.0,42980.0,41644.0,42036.0,38314.0,36999.0,40121.0
"Las Cruces, NM",250,Bus,66098,120098,190282.0,179516.0,248373.0,187999.0,190441.0,222706.0,238816.0,376746.0,527559.0,572401.0,599753.0,579183.0,644439.0,535888.0,688111.0,772593.0
"Las Cruces, NM",250,DemandResponse,66098,120098,34782.0,29798.0,36643.0,37289.0,41002.0,13835.0,14747.0,25969.0,22743.0,18590.0,27467.0,22000.0,23584.0,24188.0,21370.0,36966.0
"Las Vegas-Henderson, NV",23,Bus,288225,450225,33231730.0,32678440.0,36348909.0,37917548.0,43573101.0,46030583.0,49575407.0,53794689.0,60286480.0,61903498.0,65911746.0,66364173.0,68929250.0,71445366.0,70005164.0,67073068.0
"Las Vegas-Henderson, NV",23,DemandResponse,99090,180090,735067.0,894392.0,939071.0,972144.0,1042939.0,740852.0,1309729.0,1569857.0,2151279.0,2648326.0,3251338.0,3315913.0,2761818.0,2573551.0,2702358.0,2815691.0
"Las Vegas-Henderson, NV",23,Rail,189726,270726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18651265.0,18364242.0,19830119.0,22066456.0,21475856.0,21030920.0
"Lawrence, KS",318,Bus,7033,70033,81891.0,92029.0,105732.0,115516.0,124229.0,155371.0,201026.0,180965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lawrence, KS",318,DemandResponse,7033,70033,45280.0,41460.0,45526.0,49507.0,49271.0,61493.0,84521.0,84730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lawrence, KS",332,Bus,154184,280184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333046.0,3220985.0,2992064.0,3097878.0,3064639.0,2495500.0,1319220.0,3627480.0
"Lawrence, KS",332,DemandResponse,77096,140096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86818.0,89651.0,109862.0,97163.0,131558.0,163818.0,150971.0,158236.0
"Lawton, OK",312,Bus,66188,120188,0.0,0.0,129241.0,137825.0,169370.0,193707.0,199616.0,230803.0,200030.0,311132.0,266217.0,301237.0,299079.0,297012.0,291728.0,314841.0
"Lawton, OK",312,DemandResponse,66188,120188,0.0,0.0,7886.0,11237.0,12946.0,16677.0,21979.0,48187.0,69252.0,66720.0,66924.0,50875.0,58304.0,62633.0,52277.0,41769.0
"Lebanon, PA",366,Bus,66380,120380,0.0,0.0,0.0,0.0,230375.0,308855.0,323675.0,329145.0,301672.0,319287.0,357878.0,348059.0,362453.0,389608.0,391630.0,374534.0
"Lebanon, PA",366,DemandResponse,33190,60190,0.0,0.0,0.0,0.0,729110.0,622948.0,979146.0,966168.0,931054.0,977187.0,997697.0,908409.0,936096.0,977063.0,1021140.0,982408.0
"Leesburg-Eustis-Tavares, FL",244,Bus,44316,80316,0.0,0.0,0.0,0.0,0.0,5609.0,67453.0,89479.0,104210.0,124276.0,164001.0,152511.0,142765.0,148315.0,153881.0,156664.0
"Leesburg-Eustis-Tavares, FL",244,DemandResponse,44316,80316,0.0,0.0,0.0,0.0,0.0,89416.0,98119.0,135167.0,134137.0,136774.0,128336.0,106317.0,94075.0,87542.0,99487.0,94881.0
"Leominster-Fitchburg, MA",269,Bus,11122,20122,577613.0,522973.0,414766.0,558430.0,631200.0,657436.0,745763.0,527817.0,517426.0,557528.0,590393.0,603462.0,604760.0,598207.0,656349.0,689349.0
"Leominster-Fitchburg, MA",269,DemandResponse,22244,40244,605560.0,609093.0,929003.0,599111.0,515039.0,503267.0,513394.0,2624712.0,2949430.0,1817893.0,1979686.0,1988649.0,3431527.0,3682431.0,4097596.0,3802946.0
"Lewiston, ME",446,Bus,32324,50324,62475.0,67350.0,72881.0,81403.0,91827.0,108296.0,115625.0,118971.0,126534.0,139809.0,182335.0,196603.0,212921.0,213447.0,416671.0,426172.0
"Lewiston, ME",446,DemandResponse,32324,50324,45997.0,46004.0,50495.0,92964.0,78141.0,49074.0,19935.0,24908.0,43517.0,72075.0,83556.0,83074.0,76510.0,68033.0,106008.0,117146.0
"Lexington-Fayette, KY",131,Bus,44034,80034,1591068.0,1366536.0,1233722.0,1110297.0,1508690.0,1731042.0,1973316.0,2132917.0,2143601.0,2538193.0,2561654.0,2546411.0,2442894.0,2548086.0,2647817.0,3325866.0
"Lexington-Fayette, KY",131,DemandResponse,128085,200085,129404.0,130952.0,150051.0,159168.0,178476.0,205326.0,219090.0,234982.0,261965.0,268461.0,244892.0,286845.0,312629.0,461913.0,457396.0,397467.0
"Lima, OH",381,Bus,55186,100186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245809.0,139613.0,1358.0,155336.0,178264.0,188924.0,182591.0
"Lima, OH",381,DemandResponse,110372,200372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127772.0,16247.0,146372.0,12618.0,143428.0,14766.0,19492.0
"Lincoln, NE",145,Bus,77002,140002,1124981.0,1075008.0,1256606.0,1037869.0,1206606.0,1242481.0,1241576.0,1122878.0,1062360.0,1162353.0,1240242.0,1627802.0,2031670.0,2066047.0,2534998.0,2506626.0
"Lincoln, NE",145,DemandResponse,161005,350005,84477.0,106933.0,107757.0,96957.0,109537.0,116055.0,108926.0,151139.0,152853.0,149696.0,146521.0,150588.0,131690.0,120348.0,129682.0,131364.0
"Little Rock, AR",88,Bus,66066,120066,1429567.0,1331876.0,1420655.0,1498782.0,1763338.0,1745261.0,1802888.0,1695468.0,1726747.0,1855168.0,2002981.0,1998662.0,2008504.0,1909302.0,1794539.0,1768206.0
"Little Rock, AR",88,DemandResponse,66066,120066,116706.0,126660.0,131404.0,136277.0,132834.0,140065.0,152157.0,180434.0,174531.0,186157.0,181673.0,186870.0,194290.0,198161.0,209773.0,226590.0
"Little Rock, AR",88,Rail,72099,180099,0.0,0.0,9851.0,61754.0,46524.0,66349.0,66267.0,73818.0,75477.0,72514.0,79542.0,76057.0,85551.0,85256.0,77737.0,30777.0
"Lodi, CA",403,Bus,99350,180350,122494.0,180829.0,145572.0,165677.0,179381.0,169051.0,161969.0,163458.0,141672.0,130441.0,131145.0,126814.0,138252.0,149251.0,152054.0,156811.0
"Lodi, CA",403,DemandResponse,99350,180350,111705.0,116600.0,96491.0,112362.0,109393.0,109175.0,102439.0,80542.0,65364.0,57895.0,54548.0,57912.0,58328.0,60074.0,58417.0,63407.0
"Logan, UT",311,Bus,96084,240084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Logan, UT",311,DemandResponse,96084,240084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Logan, UT",318,Bus,8021,80021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Logan, UT",318,DemandResponse,8021,80021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lompoc, CA",485,Bus,198596,360596,300947.0,296248.0,349961.0,348795.0,419301.0,456169.0,502302.0,310179.0,1007340.0,204005.0,159683.0,826873.0,1187504.0,1186864.0,1101651.0,1007601.0
"Lompoc, CA",485,DemandResponse,99298,180298,20082.0,23918.0,26389.0,31186.0,32474.0,37575.0,39004.0,59923.0,62573.0,12274.0,12755.0,52487.0,19827.0,13910.0,12989.0,14489.0
"Longview, WA-OR",431,Bus,16,16,93973.0,91239.0,95882.0,92209.0,93844.0,107533.0,119890.0,67993.0,127443.0,134864.0,131217.0,123942.0,121006.0,133339.0,160952.0,153470.0
"Longview, WA-OR",431,DemandResponse,32,32,5024.0,4749.0,5408.0,6526.0,7707.0,8821.0,11631.0,7265.0,13892.0,14572.0,14996.0,20288.0,0.0,14948.0,33618.0,35433.0
"Lorain-Elyria, OH",191,Bus,55190,100190,336475.0,381117.0,452162.0,463827.0,628832.0,527078.0,486325.0,411137.0,138005.0,147929.0,154781.0,112393.0,77218.0,71064.0,58900.0,61482.0
"Lorain-Elyria, OH",191,DemandResponse,55190,100190,74247.0,172424.0,145608.0,111809.0,110636.0,132773.0,99959.0,57192.0,19363.0,25849.0,30470.0,22184.0,36338.0,33442.0,24590.0,29389.0
"Los Angeles-Long Beach-Anaheim, CA",2,Bus,2379948,4323948,303399261.0,310430586.0,285474255.0,334142581.0,345021109.0,364482839.0,393637440.0,392450907.0,374478426.0,404098108.0,408887691.0,399437335.0,401657901.0,404741337.0,379951554.0,344382016.0
"Los Angeles-Long Beach-Anaheim, CA",2,DemandResponse,2605207,4954207,6930776.0,8550040.0,8535551.0,9374829.0,9613706.0,10095023.0,18370302.0,23313292.0,26355074.0,28655888.0,32223551.0,35360894.0,37908598.0,38933534.0,38824856.0,37578350.0
"Los Angeles-Long Beach-Anaheim, CA",2,Rail,297918,540918,68108733.0,74922277.0,80382666.0,84019115.0,101327222.0,106765492.0,131424054.0,138933657.0,135051393.0,145586679.0,151429076.0,163678529.0,165384961.0,167350044.0,168102526.0,171590262.0
"Louisville/Jefferson County, KY-IN",43,Bus,88072,160072,5374887.0,4905874.0,76757.0,51450.0,6522653.0,6629924.0,8964324.0,10005124.0,9403575.0,9591789.0,10160167.0,11296210.0,11191082.0,11260600.0,11245535.0,10797578.0
"Louisville/Jefferson County, KY-IN",43,DemandResponse,176500,320500,661104.0,562553.0,5430847.0,6838100.0,667803.0,727418.0,980990.0,1027813.0,971575.0,946832.0,1365035.0,1891626.0,1925973.0,1984311.0,1938314.0,1985721.0
"Lubbock, TX",155,Bus,66020,120020,1867970.0,2315251.0,2271609.0,2505507.0,2673819.0,2836678.0,3237695.0,2762000.0,3116094.0,3425356.0,3868304.0,4270790.0,4233343.0,4294301.0,4409941.0,4292168.0
"Lubbock, TX",155,DemandResponse,66020,120020,167487.0,178465.0,205097.0,215936.0,312218.0,571525.0,847826.0,1038000.0,1015383.0,820500.0,834813.0,241362.0,255467.0,269842.0,241051.0,263951.0
"Lynchburg, VA",271,Bus,33016,60016,21732.0,760147.0,709045.0,768740.0,819428.0,774326.0,865513.0,912780.0,899697.0,987781.0,1020905.0,994655.0,1046195.0,922862.0,2114827.0,3015087.0
"Lynchburg, VA",271,DemandResponse,33016,60016,700642.0,21075.0,30949.0,33892.0,32421.0,47862.0,41583.0,52021.0,80458.0,68733.0,105920.0,88804.0,64800.0,68155.0,67888.0,62463.0
"Macon, GA",234,Bus,44260,80260,847844.0,709972.0,885584.0,888866.0,931453.0,942737.0,937167.0,942176.0,794487.0,865964.0,904472.0,1043327.0,1012951.0,973929.0,900569.0,743511.0
"Macon, GA",234,DemandResponse,48390,120390,0.0,0.0,31392.0,0.0,0.0,0.0,15848.0,20324.0,27103.0,34722.0,59789.0,55312.0,61290.0,65253.0,65014.0,61483.0
"Madison, WI",92,Bus,55010,100010,6172079.0,5910084.0,6295638.0,7348403.0,7912169.0,8721876.0,9083451.0,9992237.0,10737634.0,11712963.0,11970811.0,12596966.0,13012124.0,12953527.0,12799840.0,12847443.0
"Madison, WI",92,DemandResponse,110020,200020,247022.0,243477.0,306436.0,312434.0,311177.0,326067.0,265225.0,326341.0,335877.0,319496.0,309782.0,303067.0,306867.0,311713.0,309417.0,314090.0
"Manchester, NH",209,Bus,22158,31158,235087.0,232951.0,258007.0,469597.0,312072.0,346149.0,361027.0,486181.0,524925.0,542229.0,565564.0,566814.0,697615.0,694994.0,646223.0,613478.0
"Manchester, NH",209,DemandResponse,11004,20004,9676.0,10321.0,11780.0,15444.0,20113.0,22632.0,23214.0,29013.0,40185.0,41955.0,34938.0,37737.0,52872.0,32796.0,36364.0,37456.0
"Mansfield, OH",372,Bus,55180,100180,191588.0,203273.0,156061.0,152927.0,146598.0,147425.0,165954.0,170977.0,174796.0,180105.0,183415.0,192349.0,222100.0,224263.0,216908.0,220722.0
"Mansfield, OH",372,DemandResponse,55180,100180,89261.0,38017.0,63085.0,59487.0,52124.0,41720.0,37222.0,33846.0,57311.0,72589.0,86141.0,90429.0,97389.0,109855.0,106091.0,71566.0
"McAllen, TX",57,Bus,204648,420648,191571.0,151036.0,211770.0,21570.0,17678.0,62064.0,99624.0,101202.0,90551.0,418221.0,458481.0,598884.0,584474.0,563163.0,532984.0,377319.0
"McAllen, TX",57,DemandResponse,138468,300468,25931.0,15810.0,19147.0,13589.0,113257.0,236010.0,264380.0,139730.0,130549.0,4278.0,5356.0,6089.0,5727.0,83067.0,32837.0,11071.0
"McKinney, TX",198,Bus,6110,60110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7843.0,19832.0,12940.0,18641.0,0.0,0.0,0.0,0.0,0.0
"McKinney, TX",198,DemandResponse,6110,60110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60857.0,40266.0,62787.0,36440.0,0.0,0.0,0.0,0.0,0.0
"Medford, OR",213,Bus,34,34,327827.0,636746.0,735846.0,750969.0,816634.0,1026636.0,1080447.0,1106141.0,1216994.0,1251472.0,1049229.0,1326362.0,1130203.0,1256420.0,1001600.0,1101858.0
"Medford, OR",213,DemandResponse,68,68,144228.0,0.0,0.0,136839.0,112639.0,117108.0,110931.0,117420.0,111183.0,103746.0,174488.0,123970.0,133061.0,119981.0,147408.0,156086.0
"Memphis, TN-MS-AR",41,Bus,44006,80006,9166681.0,8604708.0,8466251.0,7309454.0,7878546.0,7862464.0,8198114.0,8350435.0,7930949.0,8519187.0,8938216.0,9100958.0,8088805.0,7791926.0,7377903.0,6603898.0
"Memphis, TN-MS-AR",41,DemandResponse,44006,80006,176677.0,157949.0,199839.0,300173.0,422095.0,483261.0,548372.0,496379.0,480965.0,507456.0,497974.0,550541.0,534550.0,509475.0,470501.0,426263.0
"Memphis, TN-MS-AR",41,Rail,48009,120009,514991.0,364633.0,417118.0,553137.0,796334.0,869632.0,853031.0,769193.0,767616.0,621839.0,774166.0,846992.0,706781.0,0.0,0.0,0.0
"Merced, CA",235,Bus,99346,180346,590584.0,610509.0,516888.0,637153.0,706423.0,648293.0,721584.0,809039.0,891588.0,779924.0,1072043.0,1248352.0,1159439.0,837677.0,1084358.0,1231944.0
"Merced, CA",235,DemandResponse,198692,360692,147077.0,141655.0,222658.0,139863.0,155069.0,319309.0,444051.0,497870.0,548670.0,467328.0,472624.0,549601.0,511081.0,508253.0,425264.0,149161.0
"Miami, FL",4,Bus,397267,721267,75206446.0,75809366.0,80765435.0,97988037.0,93976875.0,97130492.0,103466107.0,109006412.0,111795197.0,120901794.0,126626063.0,130315891.0,135473948.0,132288314.0,130411381.0,111695917.0
"Miami, FL",4,DemandResponse,220578,400578,5223269.0,4861292.0,5232594.0,6553702.0,7078673.0,6957498.0,7532021.0,7885316.0,8315350.0,9364744.0,9813932.0,9670263.0,11436844.0,11410039.0,11690792.0,12118674.0
"Miami, FL",4,Other,4029,40029,0.0,0.0,1671527.0,1797350.0,392411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Miami, FL",4,Rail,136324,280324,16363822.0,16019261.0,16434657.0,17522209.0,25562801.0,20698876.0,21946371.0,25469986.0,28122077.0,29592415.0,33134824.0,34888518.0,38454230.0,39514044.0,32274972.0,28905390.0
"Middletown, OH",308,Bus,55038,100038,73811.0,75516.0,72361.0,87846.0,103199.0,110127.0,142611.0,134258.0,144985.0,156882.0,149164.0,117388.0,115767.0,114986.0,112423.0,111977.0
"Middletown, OH",308,DemandResponse,60057,150057,10816.0,10102.0,15036.0,17940.0,20453.0,17678.0,18532.0,24034.0,30223.0,17177.0,15116.0,8820.0,7970.0,11312.0,7557.0,8946.0
"Milwaukee, WI",32,Bus,5094,50094,836819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Milwaukee, WI",32,DemandResponse,5094,50094,34715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Milwaukee, WI",35,Bus,406652,901652,37034075.0,36705018.0,39413883.0,41671496.0,45832230.0,45509664.0,47228902.0,43985060.0,43969873.0,45633115.0,44392270.0,43211279.0,41570315.0,37547173.0,34191299.0,34440231.0
"Milwaukee, WI",35,DemandResponse,281050,551050,2713150.0,3281828.0,3756357.0,3788690.0,3934073.0,4218486.0,4215927.0,4325873.0,4181264.0,3356904.0,2740631.0,2673832.0,2492259.0,2383089.0,2423667.0,2447806.0
"Minneapolis-St. Paul, MN-WI",16,Bus,413101,503101,68806422.0,66840408.0,56042867.0,65782271.0,73096612.0,77199866.0,83695909.0,84431771.0,84390031.0,87458605.0,88695211.0,89594236.0,86259292.0,82324963.0,80833467.0,78763748.0
"Minneapolis-St. Paul, MN-WI",16,DemandResponse,367992,502992,3634842.0,4542005.0,5187628.0,5496197.0,5547625.0,5858352.0,6368707.0,7059961.0,7119091.0,7087785.0,7569062.0,8210272.0,8657089.0,9371631.0,7413224.0,7521076.0
"Minneapolis-St. Paul, MN-WI",16,Rail,110108,200108,0.0,0.0,2568032.0,7060690.0,8008330.0,8077906.0,8989861.0,10135042.0,12819313.0,12809395.0,12874370.0,12410751.0,17755406.0,24854713.0,25336060.0,26661249.0
"Mission Viejo-Lake Forest-San Clemente, CA",69,Bus,99238,180238,40273.0,34620.0,48380.0,31641.0,44738.0,148718.0,156608.0,157470.0,162363.0,167413.0,179839.0,166429.0,166731.0,65310.0,43467.0,39678.0
"Mission Viejo-Lake Forest-San Clemente, CA",69,DemandResponse,9119,90119,106398.0,240308.0,283097.0,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Missoula, MT",348,Bus,176232,320232,312997.0,304666.0,302188.0,323275.0,331527.0,341195.0,366441.0,414869.0,419372.0,1058557.0,1082579.0,878810.0,1058686.0,909690.0,553005.0,951261.0
"Missoula, MT",348,DemandResponse,88018,160018,46172.0,75476.0,64714.0,82745.0,84667.0,117654.0,110596.0,137830.0,150813.0,187852.0,134668.0,197882.0,88374.0,30294.0,0.0,0.0
"Mobile, AL",115,Bus,44086,80086,942233.0,1068290.0,621143.0,703836.0,737501.0,775026.0,858088.0,826051.0,836226.0,758897.0,742656.0,834380.0,798009.0,758316.0,702565.0,633079.0
"Mobile, AL",115,DemandResponse,48129,120129,91304.0,192255.0,247203.0,101072.0,165769.0,178760.0,224591.0,213020.0,240087.0,218133.0,223860.0,208688.0,212884.0,234078.0,218183.0,204614.0
"Modesto, CA",105,Bus,99014,180014,2032512.0,1932050.0,1807734.0,1819135.0,2166374.0,2145892.0,2280762.0,2505777.0,2188264.0,2301986.0,2392215.0,2499176.0,2505735.0,2774118.0,2598624.0,2460410.0
"Modesto, CA",105,DemandResponse,189021,270021,149569.0,139605.0,159312.0,161378.0,168633.0,175994.0,197762.0,257165.0,255761.0,250979.0,253743.0,259738.0,262879.0,305529.0,326568.0,316816.0
"Monessen-California, PA",417,Bus,33122,60122,454396.0,477404.0,556097.0,567829.0,594001.0,581369.0,590133.0,634322.0,653642.0,597676.0,631755.0,629524.0,657719.0,659641.0,604465.0,609233.0
"Monessen-California, PA",417,DemandResponse,33122,60122,386.0,239.0,154.0,67.0,18.0,113.0,625.0,632.0,1244.0,2640.0,3024.0,3588.0,3144.0,2200.0,2280.0,1960.0
"Monroe, LA",272,Bus,66052,120052,384898.0,289204.0,358660.0,10038.0,493580.0,536648.0,535946.0,510264.0,561192.0,532715.0,573586.0,858545.0,604726.0,537965.0,524539.0,569789.0
"Monroe, LA",272,DemandResponse,66052,120052,3759.0,10254.0,11843.0,413746.0,13855.0,15008.0,13153.0,15490.0,11101.0,13876.0,13943.0,16852.0,18545.0,20619.0,22262.0,27165.0
"Montgomery, AL",142,Bus,44088,80088,258761.0,299735.0,326198.0,384981.0,412616.0,497105.0,687767.0,612328.0,617681.0,587504.0,767745.0,918803.0,892815.0,705162.0,617859.0,632821.0
"Montgomery, AL",142,DemandResponse,92558,200558,141529.0,125148.0,108218.0,79026.0,75917.0,69341.0,70800.0,64581.0,64762.0,65233.0,116168.0,133551.0,128489.0,126243.0,124341.0,124111.0
"Morgantown, WV",393,Bus,33178,60178,0.0,0.0,0.0,102166.0,174538.0,763309.0,909223.0,1295498.0,1298057.0,1308644.0,1397786.0,1471087.0,1522376.0,1351253.0,648513.0,590193.0
"Morgantown, WV",393,DemandResponse,33178,60178,0.0,0.0,0.0,1326.0,1403.0,69089.0,76171.0,97511.0,119191.0,135162.0,132527.0,144657.0,141059.0,71469.0,15607.0,513.0
"Morgantown, WV",393,Rail,33214,60214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3803444.0,5148530.0,5701255.0,6173657.0,6189070.0,7004570.0
"Morristown, TN",449,DemandResponse,44380,80380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3508503.0,399850.0,404337.0,612096.0,788551.0
"Mount Vernon, WA",435,Bus,88,88,0.0,0.0,84205.0,94195.0,116544.0,219579.0,296629.0,343323.0,376793.0,414634.0,466181.0,470972.0,488926.0,461024.0,404372.0,408953.0
"Mount Vernon, WA",435,DemandResponse,88,88,0.0,0.0,86676.0,102193.0,173931.0,218281.0,268371.0,362714.0,322207.0,365794.0,433898.0,500284.0,504248.0,485144.0,454798.0,455631.0
"Muncie, IN",322,Bus,55108,100108,257988.0,176846.0,171693.0,169991.0,181000.0,55229.0,194399.0,166409.0,159873.0,177014.0,167258.0,187617.0,196346.0,204882.0,202781.0,184133.0
"Muncie, IN",322,DemandResponse,55108,100108,56535.0,58426.0,51583.0,50506.0,56937.0,182795.0,45441.0,43841.0,38774.0,26806.0,43177.0,41222.0,41988.0,42343.0,43673.0,44701.0
"Murfreesboro, TN",241,Bus,48558,120558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283407.0,86498.0,101016.0,123264.0,128432.0,128610.0,133079.0,131172.0,117915.0
"Murfreesboro, TN",241,DemandResponse,93002,201002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8934.0,12345.0,15611.0,14208.0,247170.0,272870.0,334271.0,320235.0,335500.0
"Muskegon, MI",207,Bus,60111,150111,189226.0,198553.0,193107.0,218487.0,245831.0,276790.0,345049.0,497840.0,482185.0,555292.0,528028.0,478573.0,434856.0,418932.0,362673.0,328255.0
"Muskegon, MI",207,DemandResponse,60255,150255,19674.0,19913.0,19632.0,19373.0,18877.0,148741.0,143615.0,133662.0,146444.0,158383.0,55501.0,74625.0,74435.0,76086.0,70326.0,66902.0
"Myrtle Beach-Socastee, SC-NC",166,Bus,44204,80204,15214.0,271184.0,504264.0,536287.0,431248.0,247766.0,217024.0,218087.0,290758.0,419687.0,486465.0,1081863.0,481679.0,437416.0,447474.0,454465.0
"Myrtle Beach-Socastee, SC-NC",166,DemandResponse,44204,80204,156664.0,21839.0,33809.0,35314.0,33624.0,31993.0,26698.0,62653.0,43465.0,34004.0,33867.0,88258.0,32060.0,12165.0,21749.0,33040.0
"Napa, CA",342,Bus,198352,360352,595447.0,602198.0,526468.0,587513.0,640470.0,704504.0,920468.0,770646.0,689188.0,766469.0,858156.0,729762.0,946819.0,1009665.0,858411.0,894713.0
"Napa, CA",342,DemandResponse,99176,180176,80618.0,74168.0,70871.0,74289.0,86962.0,91350.0,93725.0,89793.0,89464.0,106828.0,127833.0,196899.0,228569.0,203435.0,259512.0,243981.0
