,5 digit NTD ID,4 digit NTD ID,Agency,UZA,UZA Name,RailBus,YEAR,UPT,VRM,FARE,min_year,max_year,NEW_REPORTER_FLAG,NOTE
2838,40063,4063,Space Coast Area Transit,84,"Palm Bay-Melbourne, FL",Bus,2009,1464837,1550719,582902.0,2002,2018,0,[nan]
2839,40063,4063,Space Coast Area Transit,84,"Palm Bay-Melbourne, FL",Bus,2010,1635021,1546608,608155.0,2002,2018,0,[nan]
2840,40063,4063,Space Coast Area Transit,84,"Palm Bay-Melbourne, FL",Bus,2011,1931947,1498489,773583.0,2002,2018,0,[nan]
2841,40063,4063,Space Coast Area Transit,84,"Palm Bay-Melbourne, FL",Bus,2012,2122677,1512369,895328.0,2002,2018,0,[nan]
2842,40063,4063,Space Coast Area Transit,84,"Palm Bay-Melbourne, FL",Bus,2013,2308691,1503898,969883.0,2002,2018,0,[nan]
2843,40063,4063,Space Coast Area Transit,84,"Palm Bay-Melbourne, FL",Bus,2014,2357596,1640472,1226770.0,2002,2018,0,[nan]
2844,40063,4063,Space Coast Area Transit,84,"Palm Bay-Melbourne, FL",Bus,2015,2357316,1754093,1236012.0,2002,2018,0,[nan]
2845,40063,4063,Space Coast Area Transit,84,"Palm Bay-Melbourne, FL",Bus,2016,2205260,1768108,788177.0,2002,2018,0,[nan]
2846,40063,4063,Space Coast Area Transit,84,"Palm Bay-Melbourne, FL",Bus,2017,2130513,1830134,834452.0,2002,2018,0,[nan]
2847,40063,4063,Space Coast Area Transit,84,"Palm Bay-Melbourne, FL",Bus,2018,2109362,1862794,633672.0,2002,2018,0,[nan]
2848,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2005,264990,648588,142793.0,2003,2018,1,[nan]
2849,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2006,342167,583263,121545.0,2003,2018,1,[nan]
2850,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2007,331870,607451,138473.0,2003,2018,1,[nan]
2851,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2008,274414,627211,176314.0,2003,2018,1,[nan]
2852,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2009,289395,594415,174509.0,2003,2018,1,[nan]
2853,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2010,273690,635381,162093.0,2003,2018,1,[nan]
2854,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2011,302089,589170,176482.0,2003,2018,1,[nan]
2855,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2012,424621,604834,229829.0,2003,2018,1,[nan]
2856,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2013,473633,565949,246903.0,2003,2018,1,[nan]
2857,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2014,589596,570463,285046.0,2003,2018,1,[nan]
2858,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2015,603751,563015,293688.0,2003,2018,1,[nan]
2859,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2016,614938,567008,296822.0,2003,2018,1,[nan]
2860,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2017,614469,565526,288994.0,2003,2018,1,[nan]
2861,40071,4071,"City of Huntsville, Alabama - Public Transportation Division",132,"Huntsville, AL",Bus,2018,626609,573981,286647.0,2003,2018,1,[nan]
2862,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2002,400705,644320,130175.0,2002,2018,0,[nan]
2863,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2003,485074,643865,163346.0,2002,2018,0,[nan]
2864,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2004,580599,788352,214057.0,2002,2018,0,[nan]
2865,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2005,792592,889872,308765.0,2002,2018,0,[nan]
2866,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2006,847681,888089,360338.0,2002,2018,0,[nan]
2867,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2007,1029168,1075320,407217.0,2002,2018,0,[nan]
2868,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2008,1019313,1122454,588091.0,2002,2018,0,[nan]
2869,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2009,888137,1103503,655968.0,2002,2018,0,[nan]
2870,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2010,766817,1082235,814021.0,2002,2018,0,[nan]
2871,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2011,878649,1108223,947437.0,2002,2018,0,[nan]
2872,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2012,975698,1245443,1099739.0,2002,2018,0,[nan]
2873,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2013,996227,1302963,1079224.0,2002,2018,0,[nan]
2874,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2014,948268,1310565,1038121.0,2002,2018,0,[nan]
2875,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2015,849387,1333870,865640.0,2002,2018,0,[nan]
2876,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2016,796870,1530245,737417.0,2002,2018,0,[nan]
2877,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2017,819552,1721891,732736.0,2002,2018,0,[nan]
2878,40074,4074,Pasco County Public Transportation,17,"Tampa-St. Petersburg, FL",Bus,2018,824337,1652384,666284.0,2002,2018,0,[nan]
2879,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2002,2629265,614255,6029791.0,2002,2018,0,[nan]
2880,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2003,2755778,614040,6306114.0,2002,2018,0,[nan]
2881,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2004,2815496,623144,6408061.0,2002,2018,0,[nan]
2882,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2005,2619306,619060,6089370.0,2002,2018,0,[nan]
2883,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2006,3162865,1144046,5897171.0,2002,2018,0,[nan]
2884,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2007,3500395,959490,7263465.0,2002,2018,0,[nan]
2885,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2008,4302215,1043739,8699831.0,2002,2018,0,[nan]
2886,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2009,3789973,1043093,9744718.0,2002,2018,0,[nan]
2887,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2010,3643750,2825253,10294670.0,2002,2018,0,[nan]
2888,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2011,3947814,2858772,10902136.0,2002,2018,0,[nan]
2889,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2012,4070996,3007671,11940427.0,2002,2018,0,[nan]
2890,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2013,4350865,3320791,12043242.0,2002,2018,0,[nan]
2891,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2014,4389541,3489576,12799800.0,2002,2018,0,[nan]
2892,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2015,4240973,3580184,12783183.0,2002,2018,0,[nan]
2893,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2016,4200526,3517698,13114959.0,2002,2018,0,[nan]
2894,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2017,4287827,3557446,12785301.0,2002,2018,0,[nan]
2895,40077,4077,South Florida Regional Transportation Authority,4,"Miami, FL",Rail,2018,4413845,3661627,12786360.0,2002,2018,0,[nan]
2896,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2002,2841036,2050622,2350368.0,2002,2018,0,[nan]
2897,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2003,3165352,2084607,2440288.0,2002,2018,0,[nan]
2898,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2004,3504066,2513350,2655291.0,2002,2018,0,[nan]
2899,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2005,3932265,2641334,3001918.0,2002,2018,0,[nan]
2900,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2006,4269649,2896160,3483356.0,2002,2018,0,[nan]
2901,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2007,4152872,3199808,3592630.0,2002,2018,0,[nan]
2902,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2008,4928253,3301361,4845995.0,2002,2018,0,[nan]
2903,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2009,4375193,3389002,4954670.0,2002,2018,0,[nan]
2904,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2010,4625983,3744547,4942305.0,2002,2018,0,[nan]
2905,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2011,4217030,3462646,5862173.0,2002,2018,0,[nan]
2906,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2012,3572105,2594407,6092257.0,2002,2018,0,[nan]
2907,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2013,2759290,2093703,5696015.0,2002,2018,1,"[nan, nan]"
2908,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2014,867449,712142,5422161.0,2002,2018,1,"[nan, nan]"
2909,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2015,3136274,2910328,5255334.0,2002,2018,1,"[nan, nan]"
2910,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2016,2801225,2998836,5472967.0,2002,2018,1,"[nan, nan]"
2911,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2017,2602776,3127877,5112003.0,2002,2018,1,"[nan, nan]"
2912,40078,4078,Cobb County Department of Transportation Authority,9,"Atlanta, GA",Bus,2018,2484185,3029774,5040337.5,2002,2018,1,"[nan, nan]"
2913,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2002,30517755,7203650,7807782.0,2002,2018,0,[nan]
2914,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2003,30064923,7097960,6404503.0,2002,2018,0,[nan]
2915,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2004,29514379,6771117,5949480.0,2002,2018,0,[nan]
2916,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2005,26859086,6838932,6445612.0,2002,2018,0,[nan]
2917,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2006,19912479,6479150,8795023.0,2002,2018,0,[nan]
2918,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2007,15793334,6160569,9281982.0,2002,2018,0,[nan]
2919,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2008,18092817,4633927,7483424.0,2002,2018,0,[nan]
2920,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2009,12990180,5930181,9996428.0,2002,2018,0,[nan]
2921,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2010,10349939,5072568,5529744.0,2002,2018,0,[nan]
2922,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2011,9487205,4487181,5676483.0,2002,2018,0,[nan]
2923,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2012,9789773,4531495,4937697.0,2002,2018,0,[nan]
2924,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2013,8637877,4466163,4790058.0,2002,2018,0,[nan]
2925,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2014,6785233,3525444,3823661.0,2002,2018,0,[nan]
2926,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2015,5559217,2825640,3224281.0,2002,2018,0,[nan]
2927,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2016,3249599,2233704,2488757.0,2002,2018,0,[nan]
2928,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2017,3230785,2028412,1737711.0,2002,2018,0,[nan]
2929,40086,4086,Metropolitan Bus Authority,21,"San Juan, PR",Bus,2018,3206204,2158849,994426.0,2002,2018,0,[nan]
2930,40087,4087,Durham Area Transit Authority,110,"Durham, NC",Bus,2009,4866461,2616546,2716568.0,2003,2018,1,[nan]
2931,40087,4087,Durham Area Transit Authority,110,"Durham, NC",Bus,2010,5279527,2647972,2418916.0,2003,2018,1,[nan]
2932,40087,4087,Durham Area Transit Authority,110,"Durham, NC",Bus,2011,5986784,2712506,2679611.0,2003,2018,1,[nan]
2933,40087,4087,Durham Area Transit Authority,110,"Durham, NC",Bus,2012,6484201,2691510,2828114.0,2003,2018,1,[nan]
2934,40087,4087,Durham Area Transit Authority,110,"Durham, NC",Bus,2013,6264731,2428446,2789301.0,2003,2018,1,[nan]
2935,40087,4087,Durham Area Transit Authority,110,"Durham, NC",Bus,2014,6287796,2489575,2813442.0,2003,2018,1,[nan]
2936,40087,4087,Durham Area Transit Authority,110,"Durham, NC",Bus,2015,6065799,2588919,2765439.0,2003,2018,1,[nan]
2937,40087,4087,Durham Area Transit Authority,110,"Durham, NC",Bus,2016,5705444,2677088,2736678.0,2003,2018,1,[nan]
2938,40087,4087,Durham Area Transit Authority,110,"Durham, NC",Bus,2017,6879852,2712924,2634292.0,2003,2018,1,[nan]
2939,40087,4087,Durham Area Transit Authority,110,"Durham, NC",Bus,2018,6527422,2682773,2568718.5,2003,2018,1,[nan]
2940,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2002,1995909,1263381,1040787.0,2002,2018,0,[nan]
2941,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2003,2137677,1296596,922893.0,2002,2018,0,[nan]
2942,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2004,1886736,975422,1023320.0,2002,2018,0,[nan]
2943,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2005,2797827,1318228,1188401.0,2002,2018,0,[nan]
2944,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2006,3330960,1487520,1307339.0,2002,2018,0,[nan]
2945,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2007,3905876,2010937,1388167.0,2002,2018,0,[nan]
2946,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2008,3882439,2115628,1832850.0,2002,2018,0,[nan]
2947,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2009,3826935,2101836,1907523.0,2002,2018,0,[nan]
2948,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2010,4175011,2113959,2595220.0,2002,2018,0,[nan]
2949,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2011,4519989,2151269,3601158.0,2002,2018,0,[nan]
2950,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2012,4676281,2130281,3272148.0,2002,2018,0,[nan]
2951,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2013,4562799,2102353,3613261.0,2002,2018,0,[nan]
2952,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2014,4382014,2071294,3343986.0,2002,2018,0,[nan]
2953,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2015,4080760,2081792,3286794.0,2002,2018,0,[nan]
2954,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2016,3771935,2102613,2989169.0,2002,2018,0,[nan]
2955,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2017,3584855,2107766,2848921.0,2002,2018,0,[nan]
2956,40093,4093,Greensboro Transit Authority,120,"Greensboro, NC",Bus,2018,3272336,2061979,2629984.5,2002,2018,0,[nan]
2957,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2004,3136458,770187,2432700.0,2004,2018,1,[nan]
2958,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2005,2929475,714895,2426159.0,2004,2018,1,[nan]
2959,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2006,2602497,724739,2323234.0,2004,2018,1,[nan]
2960,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2007,2235310,670469,2118018.0,2004,2018,1,[nan]
2961,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2008,2076631,731445,1045791.0,2004,2018,1,[nan]
2962,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2009,1857708,744885,996501.0,2004,2018,1,[nan]
2963,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2010,1462681,836845,934313.0,2004,2018,1,[nan]
2964,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2011,1040544,766550,524119.0,2004,2018,1,[nan]
2965,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2012,1644808,806788,640874.0,2004,2018,1,[nan]
2966,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2013,1647574,753586,880775.0,2004,2018,1,[nan]
2967,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2014,1663893,787805,786634.0,2004,2018,1,[nan]
2968,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2015,1342364,795644,1148195.0,2004,2018,1,[nan]
2969,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2016,796040,889588,809776.0,2004,2018,1,[nan]
2970,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2017,891838,774201,401106.0,2004,2018,1,[nan]
2971,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Bus,2018,1485055,796063,27561.5,2004,2018,1,[nan]
2972,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Rail,2007,8215270,3276405,9874375.0,2007,2018,1,[nan]
2973,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Rail,2008,9304331,3282748,10465988.0,2007,2018,1,[nan]
2974,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Rail,2009,9371896,3170638,10967866.0,2007,2018,1,[nan]
2975,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Rail,2010,9613450,2046983,10240202.0,2007,2018,1,[nan]
2976,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Rail,2011,10769989,1916289,7085005.0,2007,2018,1,[nan]
2977,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Rail,2012,11023723,1917749,8119493.0,2007,2018,1,[nan]
2978,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Rail,2013,10993112,1921625,8041930.0,2007,2018,1,[nan]
2979,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Rail,2014,10088183,1885643,8020030.0,2007,2018,1,[nan]
2980,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Rail,2015,8505389,1944007,10399180.0,2007,2018,1,[nan]
2981,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Rail,2016,7897414,1878277,10731482.0,2007,2018,1,[nan]
2982,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Rail,2017,4835070,1364189,9824066.0,2007,2018,1,[nan]
2983,40094,4094,Alternativa de Transporte Integrado -ATI,21,"San Juan, PR",Rail,2018,5193328,1834858,9536509.0,2007,2018,1,[nan]
2984,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2002,8336,77130,462.0,2002,2018,0,[nan]
2985,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2003,24875,133134,14070.0,2002,2018,0,[nan]
2986,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2004,28058,123295,13822.0,2002,2018,0,[nan]
2987,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2005,47481,179174,19325.0,2002,2018,0,[nan]
2988,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2006,70998,220914,32405.0,2002,2018,0,[nan]
2989,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2007,92626,223063,55922.0,2002,2018,0,[nan]
2990,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2008,107799,223634,63875.0,2002,2018,0,[nan]
2991,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2009,145400,312238,68341.0,2002,2018,0,[nan]
2992,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2010,168870,320367,92984.0,2002,2018,0,[nan]
2993,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2011,139306,294978,145706.0,2002,2018,0,[nan]
2994,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2012,165682,314028,190893.0,2002,2018,0,[nan]
2995,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2013,179274,313123,208365.0,2002,2018,0,[nan]
2996,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2014,187142,312640,221072.0,2002,2018,0,[nan]
2997,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2015,184632,322704,224211.0,2002,2018,0,[nan]
2998,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2016,188373,417612,206000.0,2002,2018,0,[nan]
2999,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2017,277513,498905,232205.0,2002,2018,0,[nan]
3000,40097,4097,"Council on Aging of St. Lucie, Inc.",101,"Port St. Lucie, FL",Bus,2018,584518,521683,236202.0,2002,2018,0,[nan]
3001,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2002,146062,382133,106070.0,2002,2018,0,[nan]
3002,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2003,170976,384731,108969.0,2002,2018,0,[nan]
3003,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2004,191166,416699,113916.0,2002,2018,0,[nan]
3004,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2005,187159,412727,114902.0,2002,2018,0,[nan]
3005,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2006,220728,479248,222172.0,2002,2018,0,[nan]
3006,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2007,219664,553122,258986.0,2002,2018,0,[nan]
3007,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2008,199877,507595,233669.0,2002,2018,0,[nan]
3008,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2009,140279,455362,186577.0,2002,2018,0,[nan]
3009,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2010,166460,501831,160844.0,2002,2018,0,[nan]
3010,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2011,176065,535472,159095.0,2002,2018,0,[nan]
3011,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2012,151927,516349,168662.0,2002,2018,1,"[nan, nan]"
3012,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2013,166619,558754,486272.0,2002,2018,1,"[nan, nan]"
3013,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2014,165142,556367,143443.0,2002,2018,1,"[nan, nan]"
3014,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2015,156187,539502,28396.0,2002,2018,1,"[nan, nan]"
3015,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2016,129505,458910,99144.0,2002,2018,1,"[nan, nan]"
3016,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2017,142527,492401,65987.0,2002,2018,1,"[nan, nan]"
3017,40100,4100,Santee Wateree Regional Transportation Authority,380,"Sumter, SC",Bus,2018,134452,415373,84782.5,2002,2018,1,"[nan, nan]"
3018,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2003,647094,2257226,561401.0,2003,2018,1,[nan]
3019,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2004,759479,1955560,618347.0,2003,2018,1,[nan]
3020,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2005,769967,1929491,622416.0,2003,2018,1,[nan]
3021,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2006,853569,1991592,977991.0,2003,2018,1,[nan]
3022,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2007,877214,1985887,1071370.0,2003,2018,1,[nan]
3023,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2008,1099117,2090025,1037942.0,2003,2018,1,[nan]
3024,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2009,999942,2080450,1212357.0,2003,2018,1,[nan]
3025,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2010,1158053,2300069,1295437.0,2003,2018,1,[nan]
3026,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2011,1446295,2248191,1519662.0,2003,2018,1,[nan]
3027,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2012,1690073,2194966,1793503.0,2003,2018,1,[nan]
3028,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2013,1827939,2325831,1959638.0,2003,2018,1,[nan]
3029,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2014,1850111,2461279,2017969.0,2003,2018,1,"[nan, 'No fare data for MB-PT. Adding MB-DO.']"
3030,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2015,1801002,2796383,2199910.0,2003,2018,1,"[nan, nan]"
3031,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2016,1707047,2812231,2024061.0,2003,2018,1,"[nan, nan]"
3032,40108,4108,Research Triangle Regional Public Transportation Authority,110,"Durham, NC",Bus,2017,1655998,2845734,2222635.0,2003,2018,1,"[nan, nan]"
