,CBSA,Mode,Year,MNAME,UPT_ADJ,VRM_ADJ,FARE,NEW_REPORTER_FLAG,min_year,max_year,FARE_per_UPT,AVG_FARE,PROBLEM_FLAG_x,PROBLEM_FLAG_NOTE,PROBLEM_FLAG_y,NOTE,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link,walkscore,transit,bike,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_GT_8_GROUPS,CLUSTER_APTA,CLUSTER_NOTE,TOTAL_EMPLOYMENT,JTW_DA_PCT,JTW_CARPOOLED_PCT,JTW_TRANSIT_PCT,JTW_WALK_PCT,JTW_BICYCLE_PCT,JTW_OTHER_PCT,JTW_HOME_PCT,NOTE_JTW,_merge
3883,38900.0,Rail,2014,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",42744487.123799995,8121205.798199999,46936245.0,1,2002,2019,1.0980654619637733,1.0980654619637733,0,,,,2347127.0,1012167.0,1007805.0,31528.0,29528.0,27987.0,32018.0,27103,2311902.0,13.6,8.8,77.6,22.5,64.2,13.3,894801.0,71902.0,292399.0,342548.0,134727.0,53225.0,8.04,60248.0,79375.0,28.6,45.4,26.0,73673.75,1125329.58,1199003.33,6.15,93.85,3.71,94400.0,946431.0,13.8,1.06,2014.0,https://newsroom.uber.com/vancouver-wa/vancouver-washington-we-have-arrived/,1.0,0.0,1.1639493896815998,31299.68,29666.22,33939.08,63862.88,84137.5,3.9326,0.0,0.0,0.0,2016.0,,0.0,https://www.biketownpdx.com/,0.0,0.0,0.0,9.0,4.0,B,10.0,,1125858,70,10.2,6.5,3.3,2.6,1,6.4,,both
3884,38900.0,Rail,2015,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",42675541.019099995,8648496.0639,46523818.0,1,2002,2019,1.0901752359548917,1.0901752359548917,0,,,,2390244.0,1025431.0,1036053.0,31660.0,30450.0,27881.0,33306.0,30850,2356147.0,12.2,7.3,80.4,22.2,64.1,13.7,901402.0,76319.0,299358.0,340233.0,128556.0,56936.0,8.47,63850.0,84633.0,26.4,44.9,28.7,64288.92,1165038.08,1229327.0,5.23,94.77,3.03,94400.0,962736.0,11.87,1.06,2014.0,https://newsroom.uber.com/vancouver-wa/vancouver-washington-we-have-arrived/,1.0,1.0,1.1555857501121853,32277.0,29553.86,35304.36,67681.0,89710.98,3.2118,0.0,0.0,0.0,2016.0,,0.0,https://www.biketownpdx.com/,0.0,0.0,0.0,9.0,4.0,B,10.0,,1170839,70,9.4,6.9,3.6,2.5,1.1,6.4,,both
3885,38900.0,Rail,2015,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",42675541.019099995,8648496.0639,46523818.0,1,2002,2019,1.0901752359548917,1.0901752359548917,0,,,,2390244.0,1025431.0,1036053.0,31660.0,30450.0,27881.0,33306.0,30850,2356147.0,12.2,7.3,80.4,22.2,64.1,13.7,901402.0,76319.0,299358.0,340233.0,128556.0,56936.0,8.47,63850.0,84633.0,26.4,44.9,28.7,64288.92,1165038.08,1229327.0,5.23,94.77,3.03,94400.0,962736.0,13.75,1.06,2014.0,https://newsroom.uber.com/vancouver-wa/vancouver-washington-we-have-arrived/,1.0,1.0,1.1555857501121853,32277.0,29553.86,35304.36,67681.0,89710.98,3.2118,0.0,0.0,0.0,2016.0,,0.0,https://www.biketownpdx.com/,0.0,0.0,0.0,9.0,4.0,B,10.0,,1170839,70,9.4,6.9,3.6,2.5,1.1,6.4,,both
3886,38900.0,Rail,2016,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",45145607.98769999,9374807.4255,49913913.0,1,2002,2019,1.105620573624773,1.105620573624773,0,,,,2425325.0,1035907.0,1054242.0,31311.0,32559.0,30656.0,36162.0,37057,2392420.0,10.9,7.1,82.0,22.0,63.9,14.1,918590.0,70859.0,288421.0,354992.0,136213.0,68105.0,7.71,68676.0,90488.0,23.8,44.0,32.2,58256.0,1215255.92,1273511.92,4.58,95.42,2.65,94400.0,972794.0,11.67,1.05,2014.0,https://newsroom.uber.com/vancouver-wa/vancouver-washington-we-have-arrived/,1.0,2.0,1.1609016023060117,34186.95,32188.8,37970.1,72109.8,95012.4,2.7825,122.0,0.0,0.0,2016.0,,1.0,https://www.biketownpdx.com/,0.0,0.0,0.0,9.0,4.0,B,10.0,,1213468,70.9,9.1,6.4,3.2,2.3,1,7.1,,both
3887,38900.0,Rail,2016,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",45145607.98769999,9374807.4255,49913913.0,1,2002,2019,1.105620573624773,1.105620573624773,0,,,,2425325.0,1035907.0,1054242.0,31311.0,32559.0,30656.0,36162.0,37057,2392420.0,10.9,7.1,82.0,22.0,63.9,14.1,918590.0,70859.0,288421.0,354992.0,136213.0,68105.0,7.71,68676.0,90488.0,23.8,44.0,32.2,58256.0,1215255.92,1273511.92,4.58,95.42,2.65,94400.0,972794.0,13.43,1.05,2014.0,https://newsroom.uber.com/vancouver-wa/vancouver-washington-we-have-arrived/,1.0,2.0,1.1609016023060117,34186.95,32188.8,37970.1,72109.8,95012.4,2.7825,122.0,0.0,0.0,2016.0,,1.0,https://www.biketownpdx.com/,0.0,0.0,0.0,9.0,4.0,B,10.0,,1213468,70.9,9.1,6.4,3.2,2.3,1,7.1,,both
3888,38900.0,Rail,2017,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",43872478.3134,9303178.5891,50186405.0,1,2002,2019,1.1439154323924192,1.1439154323924192,0,,,,2451560.0,1052522.0,1057515.0,35386.0,34781.0,32023.0,38326.0,32879,2416359.0,10.9,6.8,82.3,21.7,63.7,14.6,935722.0,71442.0,292856.0,357894.0,140344.0,73186.0,7.63,71931.0,92750.0,22.9,43.2,33.9,51334.75,1259174.5,1310509.25,3.92,96.08,2.95,94400.0,983765.0,11.53,1.02,2014.0,https://newsroom.uber.com/vancouver-wa/vancouver-washington-we-have-arrived/,1.0,3.0,1.1667937410402676,35476.62,32663.46,39092.52,73369.62,94605.0,3.009,142.0,0.0,0.0,2016.0,,1.0,https://www.biketownpdx.com/,0.0,0.0,0.0,9.0,4.0,B,10.0,,1245566,70.1,9.2,6.3,3.4,2.2,1,7.7,,both
3889,38900.0,Rail,2017,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",43872478.3134,9303178.5891,50186405.0,1,2002,2019,1.1439154323924192,1.1439154323924192,0,,,,2451560.0,1052522.0,1057515.0,35386.0,34781.0,32023.0,38326.0,32879,2416359.0,10.9,6.8,82.3,21.7,63.7,14.6,935722.0,71442.0,292856.0,357894.0,140344.0,73186.0,7.63,71931.0,92750.0,22.9,43.2,33.9,51334.75,1259174.5,1310509.25,3.92,96.08,2.95,94400.0,983765.0,13.42,1.02,2014.0,https://newsroom.uber.com/vancouver-wa/vancouver-washington-we-have-arrived/,1.0,3.0,1.1667937410402676,35476.62,32663.46,39092.52,73369.62,94605.0,3.009,142.0,0.0,0.0,2016.0,,1.0,https://www.biketownpdx.com/,0.0,0.0,0.0,9.0,4.0,B,10.0,,1245566,70.1,9.2,6.3,3.4,2.2,1,7.7,,both
3890,38900.0,Rail,2018,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",43739110.651499994,9407481.1578,52017698.5,1,2002,2019,1.1892719747884517,1.1892719747884517,0,,,,2480006.5,1067602.25,1064517.0,38355.0,36974.75,33742.0,40663.0,31297.25,2443381.5,10.58,6.53,82.93,21.43,63.5,15.08,952868.0,70514.25,293448.0,363760.25,145356.5,79789.0,7.4,75578.75,95910.25,21.58,42.38,36.05,49909.27,1269974.73,1319884.0,3.78,96.22,3.4,,994507.75,11.41,1.0,2014.0,https://newsroom.uber.com/vancouver-wa/vancouver-washington-we-have-arrived/,1.0,4.0,1.1892719747884517,36974.75,33742.0,40663.0,75578.75,95910.25,3.4,145.0,0.0,1.0,2016.0,,1.0,https://www.biketownpdx.com/,74.0,87.0,87.0,9.0,4.0,B,10.0,,1280296.75,69.725,9.2,6.1,3.45,2.075,0.975,8.325,,both
3891,38900.0,Rail,2018,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",43739110.651499994,9407481.1578,52017698.5,1,2002,2019,1.1892719747884517,1.1892719747884517,0,,,,2480006.5,1067602.25,1064517.0,38355.0,36974.75,33742.0,40663.0,31297.25,2443381.5,10.58,6.53,82.93,21.43,63.5,15.08,952868.0,70514.25,293448.0,363760.25,145356.5,79789.0,7.4,75578.75,95910.25,21.58,42.38,36.05,49909.27,1269974.73,1319884.0,3.78,96.22,3.4,,994507.75,13.4,1.0,2014.0,https://newsroom.uber.com/vancouver-wa/vancouver-washington-we-have-arrived/,1.0,4.0,1.1892719747884517,36974.75,33742.0,40663.0,75578.75,95910.25,3.4,145.0,0.0,1.0,2016.0,,1.0,https://www.biketownpdx.com/,74.0,87.0,87.0,9.0,4.0,B,10.0,,1280296.75,69.725,9.2,6.1,3.45,2.075,0.975,8.325,,both
3892,38940.0,Bus,2002,"Port St. Lucie, FL Metro Area",8336.0,77130.0,462.0,0,2002,2019,0.05542226487523992,0.05542226487523992,0,,1.0,Weird fare data. ,328522.875,100093.25,200585.4688,1286.5,18221.85938,10595.67188,20031.8125,19672.04688,341584.41,14.56,7.46,77.81,21.9,53.91,24.19,143175.3,5394.34,68004.25,65238.23,428.63,4109.84,3.77,34650.01563,51441.92188,48.78,42.64,8.58,10538.67,143831.92,154370.58,6.82,93.18,1.33,,17097.0,16.01,1.4,2016.0,Judgement Call based on Population,0.0,0.0,0.07759117082533588,25510.60313,14833.94063,28044.5375,48510.02188,72018.69063,1.862,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,105780.7656,78.7875,13.6125,0.4,1,0.6,0.6,5,,both
3893,38940.0,Bus,2003,"Port St. Lucie, FL Metro Area",24875.0,133134.0,14070.0,0,2002,2019,0.5656281407035176,0.27402234492603683,0,,,,344017.5,103763.0,204328.125,2793.0,19706.5625,12988.3125,21766.75,19878.8125,352394.38,13.58,7.96,78.36,21.59,54.76,23.65,146893.81,5895.63,66503.0,64808.06,5117.5,4569.63,4.01,37666.9375,54966.3125,45.58,44.03,10.39,10030.58,149601.0,159631.58,6.28,93.72,1.53,,16254.0,16.07,1.37,2016.0,Judgement Call based on Population,0.0,0.0,0.3754106125486705,26997.99063,17793.98813,29820.4475,51603.70438,75303.84813,2.0961,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,121044.9375,79.325,13.075,0.4,1,0.6,0.6,5,,both
3894,38940.0,Bus,2004,"Port St. Lucie, FL Metro Area",28058.0,123295.0,13822.0,0,2002,2019,0.49262242497683373,0.49262242497683373,0,,,,359659.0,107389.0,208329.5,4334.0,21201.75,15388.75,23534.0,20042.75,363265.5,12.6,8.48,78.88,21.25,55.65,23.1,150602.75,6442.5,64879.0,64341.75,9877.0,5062.5,4.28,40685.25,58498.75,42.38,45.4,12.23,9982.17,156558.33,166540.5,5.99,94.01,1.85,,15411.0,15.31,1.33,2016.0,Judgement Call based on Population,0.0,0.0,0.655187825219189,28198.3275,20467.0375,31300.22,54111.3825,77803.3375,2.4605,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,136664.25,79.75,12.65,0.4,1,0.6,0.6,5,,both
3895,38940.0,Bus,2005,"Port St. Lucie, FL Metro Area",47481.0,179174.0,19325.0,0,2002,2019,0.4070049072260483,0.4070049072260483,0,,,,374713.0,111190.0,211296.0,5737.0,22655.0,17758.0,25172.0,20378,373892.0,11.6,8.9,79.5,21.0,56.4,22.6,154350.0,6807.0,63746.0,64020.0,14354.0,5423.0,4.41,43698.0,61999.0,39.2,46.8,14.0,8003.67,169595.83,177599.5,4.51,95.49,2.3,2035.2,14568.0,10.17,1.29,2016.0,Judgement Call based on Population,0.0,0.0,0.5250363303216024,29224.95,22907.82,32471.88,56370.42,79978.71,2.967,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,150863,80.4,12,0.4,1,0.6,0.6,5,,both
3896,38940.0,Bus,2006,"Port St. Lucie, FL Metro Area",70998.0,220914.0,32405.0,0,2002,2019,0.4564213076424688,0.4564213076424688,0,,,,392117.0,114291.0,218402.0,7692.0,24276.0,20252.0,27327.0,20028,385497.0,10.7,9.7,79.7,20.4,57.7,21.9,157944.0,7901.0,60649.0,63120.0,19961.0,6313.0,5.0,46733.0,65628.0,35.9,48.1,16.0,7287.83,177435.83,184723.67,3.94,96.06,2.59,2035.2,13725.0,10.3,1.25,2016.0,Judgement Call based on Population,0.0,0.0,0.5705266345530859,30345.0,25315.0,34158.75,58416.25,82035.0,3.2375,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,170744,82,11.8,0.3,1.7,0.3,0.7,3.2,,both
3897,38940.0,Bus,2007,"Port St. Lucie, FL Metro Area",92626.0,223063.0,55922.0,0,2002,2019,0.6037397706907348,0.6037397706907348,0,,,,400121.0,120192.0,208950.0,7439.0,25226.0,22247.0,27414.0,22419,393188.0,9.4,9.0,81.6,21.2,56.8,22.0,162151.0,6077.0,65408.0,64533.0,21048.0,5085.0,3.75,49679.0,68742.0,33.1,49.8,17.1,10067.83,178722.83,188790.67,5.33,94.67,2.79,2035.2,12882.0,11.55,1.21,2016.0,Judgement Call based on Population,0.0,0.0,0.730525122535789,30523.46,26918.87,33170.94,60111.59,83177.82,3.3759,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,167896,83.5,10.7,0.5,0.9,0.7,1.2,2.6,,both
3898,38940.0,Bus,2008,"Port St. Lucie, FL Metro Area",107799.0,223634.0,63875.0,0,2002,2019,0.5925379641740647,0.5925379641740647,0,,,,403768.0,126290.0,216732.0,9299.0,24288.0,20714.0,26521.0,23131,398194.0,12.3,9.2,78.4,21.0,57.0,22.0,154764.0,7406.0,63029.0,61675.0,16591.0,6063.0,4.79,46941.0,66466.0,36.6,46.6,16.8,15683.5,172478.25,188161.75,8.33,91.67,3.3,2035.2,12039.0,13.28,1.17,2016.0,Judgement Call based on Population,0.0,0.0,0.6932694180836556,28416.96,24235.38,31029.57,54920.97,77765.22,3.861,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,163911,81.4,11.4,0.2,0.6,0.5,0.7,5.3,,both
3899,38940.0,Bus,2009,"Port St. Lucie, FL Metro Area",145400.0,312238.0,68341.0,0,2002,2019,0.47002063273727646,0.47002063273727646,0,,,,406296.0,129313.0,216628.0,8499.0,23550.0,18072.0,26216.0,22528,398241.0,15.4,9.3,75.2,21.3,56.1,22.6,155612.0,7213.0,63392.0,61486.0,18897.0,4624.0,4.64,46186.0,66184.0,36.7,46.3,17.0,23470.5,163122.08,186592.58,12.58,87.42,2.36,2035.2,11196.0,13.42,1.17,2016.0,Judgement Call based on Population,0.0,0.0,0.5499241403026134,27553.5,21144.24,30672.72,54037.62,77435.28,2.7612,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,154015,82.5,9.3,0.2,0.9,1.1,1,5,,both
3900,38940.0,Bus,2010,"Port St. Lucie, FL Metro Area",168870.0,320367.0,92984.0,0,2002,2019,0.5506247409249718,0.5506247409249718,0,,,,425082.0,134675.0,229905.0,7759.0,21951.0,20001.0,24048.0,20502,417590.0,,0.0,0.0,20.6,56.9,22.5,165072.0,8235.0,69410.0,63500.0,18447.0,5480.0,4.99,41346.0,63518.0,41.1,43.2,15.7,24878.17,170447.33,195325.5,12.74,87.26,2.79,2035.2,10353.0,14.8,1.15,2016.0,Judgement Call based on Population,0.0,0.0,0.6332184520637175,25243.65,23001.15,27655.2,47547.9,73045.7,3.2085,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,161398,80.3,11.2,0.6,1,0.3,1.9,4.7,,both
3901,38940.0,Bus,2011,"Port St. Lucie, FL Metro Area",175422.0,395773.0,145706.0,1,2002,2019,0.8306027750225171,0.8306027750225171,0,,,,427874.0,137412.0,229924.0,9612.0,22301.0,19671.0,24448.0,24625,422368.0,,0.0,0.0,20.5,56.6,22.9,164108.0,9625.0,74188.0,59782.0,16477.0,4036.0,5.87,44534.0,62164.0,40.5,44.7,14.8,22811.5,172680.42,195491.92,11.67,88.33,3.53,2035.2,9510.0,14.27,1.12,2016.0,Judgement Call based on Population,0.0,0.0,0.9302751080252193,24977.12,22031.52,27381.76,49878.08,69623.68,3.9536,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,161314,80.3,11.7,0.3,0.7,0.2,1,5.9,,both
3902,38940.0,Bus,2012,"Port St. Lucie, FL Metro Area",236773.0,443769.0,190893.0,1,2002,2019,0.8062279060534774,0.8062279060534774,0,,,,432683.0,135472.0,228117.0,8253.0,23016.0,16750.0,26509.0,22895,426978.0,,0.0,0.0,20.0,56.0,24.0,170309.0,10813.0,73654.0,65760.0,15410.0,4672.0,6.35,42316.0,64256.0,39.2,44.5,16.3,19702.83,176534.33,196237.17,10.04,89.96,3.62,2035.2,9374.0,13.39,1.09,2016.0,Judgement Call based on Population,0.0,0.0,0.8787884175982904,25087.44,18257.5,28894.81,46124.44,70039.04,3.9458,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,161955,78.6,10.4,0.4,1.7,0.4,2,6.5,,both
3903,38940.0,Bus,2013,"Port St. Lucie, FL Metro Area",228070.0,455253.0,222735.0,1,2002,2019,0.976608058929276,0.976608058929276,0,,,,438095.0,147602.0,226529.0,8091.0,22920.0,20064.0,25494.0,20661,432472.0,17.2,10.0,72.8,19.9,55.8,24.3,165882.0,9479.0,69573.0,63575.0,16791.0,6464.0,5.71,45322.0,67428.0,40.0,42.1,17.9,17736.42,178968.25,196704.67,9.02,90.98,3.53,2035.2,10143.0,13.97,1.08,2016.0,Judgement Call based on Population,0.0,0.0,1.0547367036436182,24753.6,21669.12,27533.52,48947.76,72822.24,3.8124,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,167054,78.2,11,0.7,1.4,0.7,1.1,6.9,,both
3904,38940.0,Bus,2014,"Port St. Lucie, FL Metro Area",224847.0,502978.0,259670.0,1,2002,2019,1.154874203347165,1.154874203347165,0,,,,444420.0,150046.0,218541.0,10219.0,24757.0,19142.0,27144.0,20986,438705.0,15.3,10.5,74.2,19.3,56.0,24.7,171289.0,10080.0,72512.0,67450.0,15452.0,5795.0,5.88,47483.0,67310.0,37.2,46.6,16.2,14623.75,184601.75,199225.5,7.34,92.66,3.41,2035.2,9740.0,14.05,1.06,2016.0,Judgement Call based on Population,0.0,0.0,1.224166655547995,26242.42,20290.52,28772.64,50331.98,71348.6,3.6146,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,175501,75.8,12.4,0.3,0.9,1,2.2,7.5,,both
3905,38940.0,Bus,2015,"Port St. Lucie, FL Metro Area",223935.0,575866.0,257687.0,1,2002,2019,1.1507223078125348,1.1507223078125348,0,,,,454846.0,155325.0,226173.0,6458.0,25451.0,21848.0,28550.0,14302,448479.0,14.4,10.0,75.5,19.3,55.6,25.1,173912.0,9461.0,75400.0,67306.0,16623.0,5122.0,5.44,48002.0,66868.0,35.6,47.1,17.3,12107.67,188705.5,200813.17,6.03,93.97,2.41,2035.2,9948.0,14.97,1.06,2016.0,Judgement Call based on Population,0.0,0.0,1.219765646281287,26978.06,23158.88,30263.0,50882.12,70880.08,2.5546,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,182434,79.9,11.8,0.3,1.4,0.7,1,4.7,,both
3906,38940.0,Bus,2016,"Port St. Lucie, FL Metro Area",239646.0,774578.0,251172.0,1,2002,2019,1.0480959415137328,1.0480959415137328,0,,,,465208.0,155512.0,229178.0,12115.0,23545.0,20800.0,26574.0,20150,459308.0,15.7,11.0,73.3,19.1,55.1,25.8,174593.0,8147.0,76180.0,64124.0,19768.0,6374.0,4.67,48746.0,68880.0,36.2,46.8,17.0,11210.33,194968.83,206179.17,5.44,94.56,2.21,2035.2,10625.0,16.47,1.05,2016.0,Judgement Call based on Population,1.0,0.0,1.1005007385894194,24722.25,21840.0,27902.7,51183.3,72324.0,2.3205,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,190540,78.5,11,0.4,0.6,0.4,3.2,5.9,,both
3907,38940.0,Bus,2017,"Port St. Lucie, FL Metro Area",347167.0,899675.0,288919.0,1,2002,2019,0.8322190761218664,0.8322190761218664,0,,,,473429.0,158493.0,238702.0,8994.0,25535.0,22003.0,28113.0,13877,467756.0,11.4,11.1,77.4,18.9,55.1,26.0,176539.0,8311.0,73005.0,68284.0,19620.0,7319.0,4.71,51392.0,76888.0,32.8,46.0,21.2,9979.42,200457.83,210437.25,4.74,95.26,2.46,2035.2,10965.0,17.29,1.02,2016.0,Judgement Call based on Population,1.0,1.0,0.8488634576443037,26045.7,22443.06,28675.26,52419.84,78425.76,2.5092,0.0,0.0,0.0,2018.0,,0.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,0.0,0.0,0.0,4.0,3.0,E,32.0,,194466,79.3,11.2,0.3,1.8,0.7,1.4,5.2,,both
3908,38940.0,Bus,2018,"Port St. Lucie, FL Metro Area",673167.0,1044008.0,304535.0,1,2002,2019,0.4523914570975701,0.4523914570975701,0,,,,482185.25,160775.5,246596.25,8067.5,26551.0,22643.25,28773.25,10634.25,476799.25,8.5,11.43,79.93,18.7,54.98,26.33,178168.75,8105.5,70818.75,70608.5,20295.25,8340.75,4.55,53562.5,83397.0,30.4,45.33,24.28,8748.45,204285.36,213033.82,4.11,95.89,2.71,,11389.25,17.23,1.0,2016.0,Judgement Call based on Population,1.0,2.0,0.4523914570975701,26551.0,22643.25,28773.25,53562.5,83397.0,2.71,0.0,0.0,0.0,2018.0,,1.0,https://www.tcpalm.com/story/news/local/indian-river-lagoon/recreation/2018/02/17/st-lucie-county-launches-zagster-bike-share-app-fort-pierce-port-st-lucie/344441002/,51.0,0.0,47.0,4.0,3.0,E,32.0,,199437,79.55,11.15,0.25,2.5,0.85,0.6,4.975,,both
3926,39300.0,Bus,2002,"Providence-New Bedford-Fall River, RI-MA Metro Area",14503892.966399997,10208842.9772,13959694.0,0,2002,2019,0.9624791104249942,0.9624791104249942,0,,,,1462813.969,980583.3125,271769.7188,22231.71875,29247.1875,28051.1875,44210.89063,19344.46875,1578064.36,12.84,5.0,82.15,26.93,61.11,11.96,617020.09,50474.08,224382.64,242003.53,72439.97,27719.88,8.18,48724.70313,60864.73438,38.16,45.17,16.67,44908.92,791467.83,836376.75,5.37,94.63,1.41,,339634.0,16.39,1.4,2017.0,https://www.uber.com/blog/new-england/providence-greenlight-hub-now-open/,0.0,0.0,1.3474707545949918,40946.0625,39271.6625,61895.24688,68214.58438,85210.62813,1.974,0.0,0.0,0.0,2019.0,,0.0,https://www.wpri.com/news/local-news/providence/bike-sharing-service-adding-bikes-and-hubs-to-rest-of-providence/,0.0,0.0,0.0,10.0,2.0,C,22.0,,693287.9063,81.2625,9.7375,2.7,2.4,0.2,1.1,2.6,,both
