,CBSA,Mode,Year,MNAME,UPT_ADJ,VRM_ADJ,FARE,NEW_REPORTER_FLAG,min_year,max_year,FARE_per_UPT,AVG_FARE,PROBLEM_FLAG,PROBLEM_FLAG_NOTE
2263,30700.0,Bus,2004,"Lincoln, NE Metro Area",1538457.0,1404441.0,1256606.0,0,2002,2019,0.8167963095491132,0.8167963095491132,0,
2264,30700.0,Bus,2005,"Lincoln, NE Metro Area",1702110.0,1424004.0,1037869.0,0,2002,2019,0.6097543637015234,0.6097543637015234,0,
2265,30700.0,Bus,2006,"Lincoln, NE Metro Area",1796817.0,1430733.0,1206606.0,0,2002,2019,0.6715241451967563,0.6715241451967563,0,
2266,30700.0,Bus,2007,"Lincoln, NE Metro Area",1834499.0,1416204.0,1242481.0,0,2002,2019,0.6772862781609584,0.6772862781609584,0,
2267,30700.0,Bus,2008,"Lincoln, NE Metro Area",1879362.0,1474819.0,1241576.0,0,2002,2019,0.6606369608409662,0.6606369608409662,0,
2268,30700.0,Bus,2009,"Lincoln, NE Metro Area",1664279.0,1478496.0,1122878.0,0,2002,2019,0.6746933657157244,0.6746933657157244,0,
2269,30700.0,Bus,2010,"Lincoln, NE Metro Area",1811433.0,1433639.0,1062360.0,0,2002,2019,0.5864749068831141,0.5864749068831141,0,
2270,30700.0,Bus,2011,"Lincoln, NE Metro Area",1947971.0,1385825.0,1162353.0,0,2002,2019,0.5966993348463606,0.5966993348463606,0,
2271,30700.0,Bus,2012,"Lincoln, NE Metro Area",2002943.0,1362615.0,1240242.0,0,2002,2019,0.6192098327311362,0.6192098327311362,0,
2272,30700.0,Bus,2013,"Lincoln, NE Metro Area",2381003.0,1508772.0,1627802.0,0,2002,2019,0.6836623053393884,0.6836623053393884,0,
2273,30700.0,Bus,2014,"Lincoln, NE Metro Area",2422789.0,1508661.0,2031670.0,0,2002,2019,0.8385666271392185,0.8385666271392185,0,
2274,30700.0,Bus,2015,"Lincoln, NE Metro Area",2303641.0,1540669.0,2066047.0,0,2002,2019,0.8968615335462427,0.8968615335462427,0,
2275,30700.0,Bus,2016,"Lincoln, NE Metro Area",2210968.0,1630895.0,2534998.0,0,2002,2019,1.1465557167720202,1.1465557167720202,0,
2276,30700.0,Bus,2017,"Lincoln, NE Metro Area",2328468.0,1776111.0,2506626.0,0,2002,2019,1.0765129690423059,1.0765129690423059,0,
2277,30700.0,Bus,2018,"Lincoln, NE Metro Area",2387496.0,1778957.0,2726915.5,0,2002,2019,1.142165473785087,1.142165473785087,0,
2279,30780.0,Bus,2003,"Little Rock-North Little Rock-Conway, AR Metro Area",271825.0,2214174.0,1331876.0,1,2003,2019,4.899755357307091,4.899755357307091,0,
2280,30780.0,Bus,2004,"Little Rock-North Little Rock-Conway, AR Metro Area",1953818.0,2250970.0,1420655.0,1,2003,2019,0.7271173671242664,0.7271173671242664,0,
2281,30780.0,Bus,2005,"Little Rock-North Little Rock-Conway, AR Metro Area",2120431.0,2243336.0,1498782.0,1,2003,2019,0.7068289418519159,0.7068289418519159,0,
2282,30780.0,Bus,2006,"Little Rock-North Little Rock-Conway, AR Metro Area",2202050.0,2260445.0,1763338.0,1,2003,2019,0.8007710996571377,0.8007710996571377,0,
2283,30780.0,Bus,2007,"Little Rock-North Little Rock-Conway, AR Metro Area",2243722.0,2059315.0,1745261.0,1,2003,2019,0.7778419073307655,0.7778419073307655,0,
2284,30780.0,Bus,2008,"Little Rock-North Little Rock-Conway, AR Metro Area",2497513.0,2271666.0,1802888.0,1,2003,2019,0.7218733195783165,0.7218733195783165,0,
2285,30780.0,Bus,2009,"Little Rock-North Little Rock-Conway, AR Metro Area",2343172.0,2266302.0,1695468.0,1,2003,2019,0.72357812401309,0.72357812401309,0,
2286,30780.0,Bus,2010,"Little Rock-North Little Rock-Conway, AR Metro Area",2369360.0,2279639.0,1726747.0,1,2003,2019,0.7287820339669784,0.7287820339669784,0,
2287,30780.0,Bus,2011,"Little Rock-North Little Rock-Conway, AR Metro Area",2581349.0,2299619.0,1855168.0,1,2003,2019,0.7186815885802346,0.7186815885802346,0,
2288,30780.0,Bus,2012,"Little Rock-North Little Rock-Conway, AR Metro Area",2823616.0,2307907.0,2002981.0,1,2003,2019,0.7093673502345929,0.7093673502345929,0,
2289,30780.0,Bus,2013,"Little Rock-North Little Rock-Conway, AR Metro Area",2770519.0,2438883.0,1998662.0,1,2003,2019,0.7214034626725173,0.7214034626725173,0,
2290,30780.0,Bus,2014,"Little Rock-North Little Rock-Conway, AR Metro Area",2740994.0,2440308.0,2008504.0,1,2003,2019,0.7327648291094399,0.7327648291094399,0,
2291,30780.0,Bus,2015,"Little Rock-North Little Rock-Conway, AR Metro Area",2573938.0,2434063.0,1909302.0,1,2003,2019,0.7417824360959744,0.7417824360959744,0,
2292,30780.0,Bus,2016,"Little Rock-North Little Rock-Conway, AR Metro Area",2502741.0,2446815.0,1794539.0,1,2003,2019,0.7170294489122127,0.7170294489122127,0,
2293,30780.0,Bus,2017,"Little Rock-North Little Rock-Conway, AR Metro Area",2358428.0,2414820.0,1768206.0,1,2003,2019,0.7497392330823752,0.7497392330823752,0,
2294,30780.0,Bus,2018,"Little Rock-North Little Rock-Conway, AR Metro Area",2215044.0,2431015.0,1697658.0,1,2003,2019,0.7664217956844198,0.7664217956844198,0,
2296,30780.0,Rail,2012,"Little Rock-North Little Rock-Conway, AR Metro Area",104818.0,54573.0,79542.0,1,2012,2019,0.7588582113759087,0.7588582113759087,0,
2297,30780.0,Rail,2013,"Little Rock-North Little Rock-Conway, AR Metro Area",92543.0,51874.0,76057.0,1,2012,2019,0.8218557859589596,0.8218557859589596,0,
2298,30780.0,Rail,2014,"Little Rock-North Little Rock-Conway, AR Metro Area",99500.0,54748.0,85551.0,1,2012,2019,0.8598090452261307,0.8598090452261307,0,
2299,30780.0,Rail,2015,"Little Rock-North Little Rock-Conway, AR Metro Area",95220.0,53772.0,85256.0,1,2012,2019,0.895358118042428,0.895358118042428,0,
2300,30780.0,Rail,2016,"Little Rock-North Little Rock-Conway, AR Metro Area",64570.0,52112.0,77737.0,1,2012,2019,1.2039182282793868,0.6094623177104211,0,
2301,30780.0,Rail,2017,"Little Rock-North Little Rock-Conway, AR Metro Area",95118.0,49861.0,30777.0,1,2012,2019,0.3235665173784142,0.6431771883380528,0,
2302,30780.0,Rail,2018,"Little Rock-North Little Rock-Conway, AR Metro Area",42912.0,53112.0,3537.5,1,2012,2019,0.08243614839671887,0.08243614839671887,0,
2304,30860.0,Bus,2009,"Logan, UT-ID Metro Area",787749.0,341932.0,0.0,1,2009,2019,0.0,0.0,0,
2305,30860.0,Bus,2010,"Logan, UT-ID Metro Area",1898260.0,819813.0,0.0,1,2009,2019,0.0,0.0,0,
2306,30860.0,Bus,2011,"Logan, UT-ID Metro Area",2063803.0,819887.0,0.0,1,2009,2019,0.0,0.0,0,
2307,30860.0,Bus,2012,"Logan, UT-ID Metro Area",2101697.0,812882.0,0.0,1,2009,2019,0.0,0.0,0,
2308,30860.0,Bus,2013,"Logan, UT-ID Metro Area",1977942.0,810554.0,0.0,1,2009,2019,0.0,0.0,0,
2309,30860.0,Bus,2014,"Logan, UT-ID Metro Area",1942903.0,810447.0,0.0,1,2009,2019,0.0,0.0,0,
2310,30860.0,Bus,2015,"Logan, UT-ID Metro Area",1849234.0,808368.0,0.0,1,2009,2019,0.0,0.0,0,
2311,30860.0,Bus,2016,"Logan, UT-ID Metro Area",1684722.0,809608.0,0.0,1,2009,2019,0.0,0.0,0,
2312,30860.0,Bus,2017,"Logan, UT-ID Metro Area",1564678.0,810158.0,0.0,1,2009,2019,0.0,0.0,0,
2313,30860.0,Bus,2018,"Logan, UT-ID Metro Area",1507093.0,819159.0,0.0,1,2009,2019,0.0,0.0,0,
2315,31020.0,Bus,2002,"Longview, WA Metro Area",318440.6624,210603.68,93973.0,0,2002,2019,0.29510364440191544,0.29510364440191544,0,
2316,31020.0,Bus,2003,"Longview, WA Metro Area",313584.208,208575.18079999997,91239.0,0,2002,2019,0.2909553404551546,0.2909553404551546,0,
2317,31020.0,Bus,2004,"Longview, WA Metro Area",324133.17439999996,208464.41279999996,95882.0,0,2002,2019,0.2958105111501972,0.2958105111501972,0,
2318,31020.0,Bus,2005,"Longview, WA Metro Area",310853.53599999996,207905.7568,92209.0,0,2002,2019,0.29663165871145186,0.29663165871145186,0,
2319,31020.0,Bus,2006,"Longview, WA Metro Area",318244.16959999996,207307.60959999997,93844.0,0,2002,2019,0.2948805004596069,0.2948805004596069,0,
2320,31020.0,Bus,2007,"Longview, WA Metro Area",328478.16959999996,206782.66559999998,107533.0,0,2002,2019,0.3273672650177846,0.3273672650177846,0,
2321,31020.0,Bus,2008,"Longview, WA Metro Area",345072.17919999996,206836.60479999997,119890.0,0,2002,2019,0.34743455783061866,0.24303669564968244,0,
2322,31020.0,Bus,2009,"Longview, WA Metro Area",428420.76479999995,207484.8384,67993.0,0,2002,2019,0.1587061262815803,0.1587061262815803,0,
2323,31020.0,Bus,2010,"Longview, WA Metro Area",381213.36960000003,213493.28,127443.0,0,2002,2019,0.3343088416172904,0.25975429396986877,0,
2324,31020.0,Bus,2011,"Longview, WA Metro Area",373789.024,221033.20959999997,134864.0,0,2002,2019,0.3608024616581572,0.3608024616581572,0,
2325,31020.0,Bus,2012,"Longview, WA Metro Area",366996.5376,215356.1088,131217.0,0,2002,2019,0.3575428827151965,0.3575428827151965,0,
2326,31020.0,Bus,2013,"Longview, WA Metro Area",346503.49439999997,270632.2304,123942.0,0,2002,2019,0.3576933624136058,0.3576933624136058,0,
2327,31020.0,Bus,2014,"Longview, WA Metro Area",378223.5968,329385.50399999996,121006.0,0,2002,2019,0.3199324447860573,0.3199324447860573,0,
2328,31020.0,Bus,2015,"Longview, WA Metro Area",412478.8416,337631.4591999999,133339.0,0,2002,2019,0.32326264174613123,0.32326264174613123,0,
2329,31020.0,Bus,2016,"Longview, WA Metro Area",382290.22719999996,352111.2448,160952.0,0,2002,2019,0.4210204408803679,0.4210204408803679,0,
2330,31020.0,Bus,2017,"Longview, WA Metro Area",363930.67199999996,331639.392,153470.0,0,2002,2019,0.421701196979627,0.421701196979627,0,
2331,31020.0,Bus,2018,"Longview, WA Metro Area",341278.1344,310655.11679999996,163535.5,0,2002,2019,0.4791854019230129,0.4791854019230129,0,
2333,31100.0,Bus,2002,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",498099216.7916,138747977.6764,296862691.0,0,2002,2019,0.5959910816808301,0.5959910816808301,0,
2334,31100.0,Bus,2003,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",465598331.801,137492666.91959998,303339809.0,0,2002,2019,0.6515053604823686,0.6515053604823686,0,
2335,31100.0,Bus,2004,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",529081536.6696,149924987.60119998,285696078.0,1,2002,2019,0.5399849705555139,0.5399849705555139,0,
2336,31100.0,Bus,2005,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",542480488.5084,152507060.3372,334385323.0,1,2002,2019,0.6164006449695973,0.6164006449695973,0,
2337,31100.0,Bus,2006,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",568138493.6788,152398549.732,345222887.0,1,2002,2019,0.6076386142481195,0.6076386142481195,0,
2338,31100.0,Bus,2007,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",562499343.8903,154155161.2448,368435301.0,1,2002,2019,0.654996854666293,0.654996854666293,0,
2339,31100.0,Bus,2008,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",568866303.4825,153991607.5822,398074645.0,1,2002,2019,0.6997683683548431,0.6997683683548431,0,
2340,31100.0,Bus,2009,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",528601480.9894,150857350.9024,397055001.0,1,2002,2019,0.7511424301286853,0.7511424301286853,0,
2341,31100.0,Bus,2010,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",512876228.2236,143195307.1585,378165728.0,1,2002,2019,0.7373430609365855,0.7373430609365855,0,
2342,31100.0,Bus,2011,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",512840694.1436,135248837.92949998,405485616.0,1,2002,2019,0.7906658356687669,0.7906658356687669,0,
2343,31100.0,Bus,2012,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",524002680.70299995,137879630.5733,413623072.0,1,2002,2019,0.7893529694258146,0.7893529694258146,0,
2344,31100.0,Bus,2013,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",525857985.792,139495130.6623,404453498.0,1,2002,2019,0.7691306568081276,0.7691306568081276,0,
2345,31100.0,Bus,2014,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",502261235.195,134161564.74689999,406526773.0,1,2002,2019,0.8093930897178803,0.8093930897178803,0,
2346,31100.0,Bus,2015,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",476057473.14109993,135632307.4102,409271399.0,1,2002,2019,0.8597100604251936,0.8597100604251936,0,
2347,31100.0,Bus,2016,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",435893520.6324,136776921.45029998,388889477.0,1,2002,2019,0.8921662254483482,0.8921662254483482,0,
2348,31100.0,Bus,2017,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",407058947.02129996,134759822.3268,352696766.0,1,2002,2019,0.8664513299140053,0.8664513299140053,0,
2349,31100.0,Bus,2018,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",395208102.9529,134067490.30759999,324409449.5,1,2002,2019,0.8208572827229264,0.8208572827229264,0,
2351,31100.0,Rail,2002,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",64222580.347399995,12180243.222000001,30519197.0,0,2002,2019,0.47520976010169835,0.47520976010169835,0,
2352,31100.0,Rail,2003,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",57027932.0034,11855361.2902,33239931.0,0,2002,2019,0.5828710569062585,0.5828710569062585,0,
2353,31100.0,Rail,2004,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",75555648.0542,21971456.5462,80382666.0,1,2002,2019,1.0638869240104636,1.0638869240104636,0,
2354,31100.0,Rail,2005,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",82974329.80319999,21806016.274,84019115.0,1,2002,2019,1.0125916677998852,1.0125916677998852,0,
2355,31100.0,Rail,2006,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",89616535.668,22645941.763199996,101327222.0,1,2002,2019,1.130675508093554,1.130675508093554,0,
2356,31100.0,Rail,2007,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",90830289.7914,23724284.785,106765492.0,1,2002,2019,1.1754392972343988,1.1754392972343988,0,
2357,31100.0,Rail,2008,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",97492595.2368,24351312.262999997,131424054.0,1,2002,2019,1.3480413941262288,1.3480413941262288,0,
2358,31100.0,Rail,2009,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",98403452.2058,24608911.482999995,138933657.0,1,2002,2019,1.411877875071248,1.411877875071248,0,
2359,31100.0,Rail,2010,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",101431813.7214,24685241.049000002,135051393.0,1,2002,2019,1.331450045554169,1.331450045554169,0,
2360,31100.0,Rail,2011,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",104053558.05139999,26024822.556799997,145586679.0,1,2002,2019,1.3991513767177826,1.3991513767177826,0,
2361,31100.0,Rail,2012,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",116962927.74139999,29946804.413399998,151429076.0,1,2002,2019,1.2946758338232023,1.2946758338232023,0,
2362,31100.0,Rail,2013,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",121674406.07279998,32272024.5804,163678529.0,1,2002,2019,1.3452174067080978,1.3452174067080978,0,
2363,31100.0,Rail,2014,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",120162379.4184,32366127.637399998,165384961.0,1,2002,2019,1.3763455900297796,1.3763455900297796,0,
2364,31100.0,Rail,2015,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",114935124.92539999,31773357.72,167350044.0,1,2002,2019,1.4560391708680922,1.4560391708680922,0,
2365,31100.0,Rail,2016,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",119051261.14799999,33389080.6506,168102526.0,1,2002,2019,1.4120180196245158,1.4120180196245158,0,
2366,31100.0,Rail,2017,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",120688088.02059999,35970178.2752,171590262.0,1,2002,2019,1.421766346739304,1.421766346739304,0,
2367,31100.0,Rail,2018,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",114537927.0724,37083339.4756,173710371.0,1,2002,2019,1.5166187780768619,1.5166187780768619,0,
2369,31140.0,Bus,2002,"Louisville/Jefferson County, KY-IN Metro Area",14662287.0,7811602.0,5374887.0,0,2002,2019,0.36657903368008005,0.36657903368008005,0,
2370,31140.0,Bus,2003,"Louisville/Jefferson County, KY-IN Metro Area",14629405.0,7748086.0,4905874.0,0,2002,2019,0.3353433717912656,0.18591865212694245,0,
2371,31140.0,Bus,2004,"Louisville/Jefferson County, KY-IN Metro Area",14597385.0,7935944.0,76757.0,0,2002,2019,0.005258270573804829,0.005258270573804829,0,
2372,31140.0,Bus,2005,"Louisville/Jefferson County, KY-IN Metro Area",14567286.0,7983030.0,51450.0,0,2002,2019,0.0035318864474823933,0.0035318864474823933,0,
2373,31140.0,Bus,2006,"Louisville/Jefferson County, KY-IN Metro Area",15747264.0,8090594.0,6522653.0,0,2002,2019,0.41420865237288207,0.21455161366804404,0,
2374,31140.0,Bus,2007,"Louisville/Jefferson County, KY-IN Metro Area",15578878.0,8124158.0,6629924.0,0,2002,2019,0.4255713408886057,0.4255713408886057,0,
2375,31140.0,Bus,2008,"Louisville/Jefferson County, KY-IN Metro Area",15776321.0,7912713.0,8964324.0,0,2002,2019,0.5682138440261199,0.5682138440261199,0,
2376,31140.0,Bus,2009,"Louisville/Jefferson County, KY-IN Metro Area",14055537.0,7761012.0,10005124.0,0,2002,2019,0.7118279436779968,0.7118279436779968,0,
2377,31140.0,Bus,2010,"Louisville/Jefferson County, KY-IN Metro Area",13610358.0,7007896.0,9403575.0,0,2002,2019,0.6909131266054868,0.6909131266054868,0,
2378,31140.0,Bus,2011,"Louisville/Jefferson County, KY-IN Metro Area",14232108.0,7063344.0,9591789.0,0,2002,2019,0.6739542027084111,0.6739542027084111,0,
2379,31140.0,Bus,2012,"Louisville/Jefferson County, KY-IN Metro Area",16469664.0,7140189.0,10160167.0,0,2002,2019,0.6169018991522839,0.6169018991522839,0,
2380,31140.0,Bus,2013,"Louisville/Jefferson County, KY-IN Metro Area",14825986.0,7007719.0,11296210.0,0,2002,2019,0.7619196456815756,0.7619196456815756,0,
2381,31140.0,Bus,2014,"Louisville/Jefferson County, KY-IN Metro Area",14496643.0,7060701.0,11191082.0,0,2002,2019,0.7719774847183586,0.7719774847183586,0,
2382,31140.0,Bus,2015,"Louisville/Jefferson County, KY-IN Metro Area",13803571.0,7055898.0,11260600.0,0,2002,2019,0.8157744108390502,0.8157744108390502,0,
2383,31140.0,Bus,2016,"Louisville/Jefferson County, KY-IN Metro Area",12845563.0,6935673.0,11245535.0,0,2002,2019,0.8754411931964368,0.8754411931964368,0,
2384,31140.0,Bus,2017,"Louisville/Jefferson County, KY-IN Metro Area",12079347.0,6926879.0,10797578.0,0,2002,2019,0.8938875586569374,0.8938875586569374,0,
2385,31140.0,Bus,2018,"Louisville/Jefferson County, KY-IN Metro Area",11553148.0,7079300.0,10566067.0,0,2002,2019,0.9145617281108145,0.9145617281108145,0,
2387,31180.0,Bus,2007,"Lubbock, TX Metro Area",2827975.0,1569261.0,2836678.0,0,2002,2019,1.0030774670921772,1.0030774670921772,0,
2388,31180.0,Bus,2008,"Lubbock, TX Metro Area",2870340.0,1541561.0,3237695.0,0,2002,2019,1.12798309607921,0.7453064627130632,0,
2389,31180.0,Bus,2009,"Lubbock, TX Metro Area",5681316.0,3322730.0,2769843.0,0,2002,2019,0.4875354583339494,0.4875354583339494,0,
2390,31180.0,Bus,2010,"Lubbock, TX Metro Area",7137300.0,3445812.0,3135926.0,0,2002,2019,0.43937147100444146,0.43937147100444146,0,
2391,31180.0,Bus,2011,"Lubbock, TX Metro Area",7366542.0,3394646.0,3438296.0,0,2002,2019,0.46674491233471554,0.46674491233471554,0,
2392,31180.0,Bus,2012,"Lubbock, TX Metro Area",7488012.0,3495872.0,3886945.0,0,2002,2019,0.5190890452632821,0.5190890452632821,0,
2393,31180.0,Bus,2013,"Lubbock, TX Metro Area",3837620.0,1847489.0,4270790.0,0,2002,2019,1.112874646265133,0.7984323167745976,0,
2394,31180.0,Bus,2014,"Lubbock, TX Metro Area",3927852.0,1797877.0,4233343.0,0,2002,2019,1.077775588285913,1.077775588285913,0,
2395,31180.0,Bus,2015,"Lubbock, TX Metro Area",3811932.0,1803730.0,4294301.0,0,2002,2019,1.1265418690574753,1.1265418690574753,0,
2396,31180.0,Bus,2016,"Lubbock, TX Metro Area",3689136.0,1823708.0,4409941.0,0,2002,2019,1.195385857284741,1.195385857284741,0,
2397,31180.0,Bus,2017,"Lubbock, TX Metro Area",3531151.0,1866666.0,4292168.0,0,2002,2019,1.2155152809947805,1.2155152809947805,0,
2398,31180.0,Bus,2018,"Lubbock, TX Metro Area",3675939.0,1889729.0,4291101.5,0,2002,2019,1.1673483972394536,1.1673483972394536,0,
2400,31340.0,Bus,2006,"Lynchburg, VA Metro Area",1024984.0,945289.0,819428.0,0,2002,2019,0.7994544305081835,0.7994544305081835,0,
2401,31340.0,Bus,2007,"Lynchburg, VA Metro Area",2236758.0,1014901.0,774326.0,0,2002,2019,0.3461822870422281,0.3461822870422281,0,
2402,31340.0,Bus,2008,"Lynchburg, VA Metro Area",2919619.0,1077844.0,865513.0,0,2002,2019,0.2964472419175242,0.2964472419175242,0,
2403,31340.0,Bus,2009,"Lynchburg, VA Metro Area",2853226.0,1112907.0,912780.0,0,2002,2019,0.3199115667668807,0.3199115667668807,0,
2404,31340.0,Bus,2010,"Lynchburg, VA Metro Area",2676606.0,1077079.0,899697.0,0,2002,2019,0.33613352133261304,0.33613352133261304,0,
2405,31340.0,Bus,2011,"Lynchburg, VA Metro Area",2511564.0,1346314.0,987781.0,0,2002,2019,0.39329318305247246,0.39329318305247246,0,
2406,31340.0,Bus,2012,"Lynchburg, VA Metro Area",2330451.0,1036552.0,1020905.0,0,2002,2019,0.4380718581939719,0.4380718581939719,0,
2407,31340.0,Bus,2013,"Lynchburg, VA Metro Area",4779852.0,1807678.0,1071361.0,0,2002,2019,0.22414104035020332,0.22414104035020332,0,
2408,31340.0,Bus,2014,"Lynchburg, VA Metro Area",2762412.0,919407.0,1046195.0,0,2002,2019,0.3787251865398789,0.3787251865398789,0,
2409,31340.0,Bus,2015,"Lynchburg, VA Metro Area",2394565.0,1050956.0,922862.0,0,2002,2019,0.3853986005808988,0.3853986005808988,0,
2410,31340.0,Bus,2016,"Lynchburg, VA Metro Area",2068906.0,1007080.0,2114827.0,0,2002,2019,1.022195788498849,0.8448508407944886,0,
2411,31340.0,Bus,2017,"Lynchburg, VA Metro Area",2311646.0,1063082.0,3015087.0,0,2002,2019,1.3043030810080782,1.3043030810080782,0,
2412,31340.0,Bus,2018,"Lynchburg, VA Metro Area",2151558.0,1008599.0,4061199.5,0,2002,2019,1.8875621758744128,1.8875621758744128,0,
2414,31540.0,Bus,2002,"Madison, WI Metro Area",10791023.0,4560958.0,6172079.0,0,2002,2019,0.5719642150702486,0.5719642150702486,0,
2415,31540.0,Bus,2003,"Madison, WI Metro Area",10934125.0,4519239.0,5910084.0,0,2002,2019,0.5405173253461067,0.5405173253461067,0,
2416,31540.0,Bus,2004,"Madison, WI Metro Area",10962345.0,4686814.0,6295638.0,0,2002,2019,0.5742966491202384,0.5742966491202384,0,
2417,31540.0,Bus,2005,"Madison, WI Metro Area",11477971.0,4672080.0,7348403.0,0,2002,2019,0.6402179444433167,0.6402179444433167,0,
2418,31540.0,Bus,2006,"Madison, WI Metro Area",12029595.0,4697261.0,7912169.0,0,2002,2019,0.6577253016414933,0.6577253016414933,0,
2419,31540.0,Bus,2007,"Madison, WI Metro Area",12670501.0,4707817.0,8721876.0,0,2002,2019,0.6883607838395657,0.6883607838395657,0,
2420,31540.0,Bus,2008,"Madison, WI Metro Area",13433149.0,4706453.0,9083451.0,0,2002,2019,0.67619669818298,0.67619669818298,0,
2421,31540.0,Bus,2009,"Madison, WI Metro Area",13578254.0,4698619.0,9992237.0,0,2002,2019,0.7358999912654455,0.7358999912654455,0,
2422,31540.0,Bus,2010,"Madison, WI Metro Area",13587020.0,4840823.0,10737634.0,0,2002,2019,0.790286170183013,0.790286170183013,0,
2423,31540.0,Bus,2011,"Madison, WI Metro Area",14796823.0,4816397.0,11712963.0,0,2002,2019,0.7915863425547498,0.7915863425547498,0,
2424,31540.0,Bus,2012,"Madison, WI Metro Area",29189374.0,9645730.0,12194116.0,0,2002,2019,0.4177587364497779,0.4177587364497779,0,
2425,31540.0,Bus,2013,"Madison, WI Metro Area",29481472.0,9844022.0,12690036.0,0,2002,2019,0.43044105803129507,0.43044105803129507,0,
2426,31540.0,Bus,2014,"Madison, WI Metro Area",15223961.0,5040007.0,13012124.0,0,2002,2019,0.8547134349595352,0.8547134349595352,0,
2427,31540.0,Bus,2015,"Madison, WI Metro Area",14358261.0,5070758.0,12953527.0,0,2002,2019,0.9021654502589137,0.9021654502589137,0,
2428,31540.0,Bus,2016,"Madison, WI Metro Area",13305291.0,5050916.0,12799840.0,0,2002,2019,0.9620112780697544,0.9620112780697544,0,
2429,31540.0,Bus,2017,"Madison, WI Metro Area",12817077.0,5075010.0,12847443.0,0,2002,2019,1.0023691829268093,1.0023691829268093,0,
2430,31540.0,Bus,2018,"Madison, WI Metro Area",13230698.0,5032186.0,12794401.0,0,2002,2019,0.9670238864192955,0.9670238864192955,0,
2432,31700.0,Bus,2010,"Manchester-Nashua, NH Metro Area",321292.1676,252971.88919999998,228881.0,1,2004,2019,0.7123765316462698,0.7123765316462698,0,
2433,31700.0,Bus,2011,"Manchester-Nashua, NH Metro Area",334434.49919999996,272616.5548,241605.0,1,2004,2019,0.7224284593184698,0.7224284593184698,0,
2434,31700.0,Bus,2012,"Manchester-Nashua, NH Metro Area",355351.67960000003,300066.81639999995,335381.0,1,2004,2019,0.9438002386185991,0.9438002386185991,0,
2435,31700.0,Bus,2013,"Manchester-Nashua, NH Metro Area",343551.7428,303358.16439999995,382606.0,1,2004,2019,1.113677948135852,1.113677948135852,0,
2436,31700.0,Bus,2014,"Manchester-Nashua, NH Metro Area",356304.8428,308715.864,367244.0,1,2004,2019,1.0307016798144963,1.0307016798144963,0,
2437,31700.0,Bus,2015,"Manchester-Nashua, NH Metro Area",338789.42079999996,308884.27479999996,376051.0,1,2004,2019,1.1099844827267995,1.1099844827267995,0,
2438,31700.0,Bus,2016,"Manchester-Nashua, NH Metro Area",334244.42559999996,313541.7768,361210.0,1,2004,2019,1.0806762127792986,1.0806762127792986,0,
2439,31700.0,Bus,2017,"Manchester-Nashua, NH Metro Area",317671.6848,313569.7288,350789.0,1,2004,2019,1.1042501323995875,1.1042501323995875,0,
2440,31700.0,Bus,2018,"Manchester-Nashua, NH Metro Area",312680.8552,311977.8624,338158.0,1,2004,2019,1.081479708067525,1.081479708067525,0,
2442,32580.0,Bus,2015,"McAllen-Edinburg-Mission, TX Metro Area",447638.0,1484314.0,130138.0,1,2006,2019,0.2907215205143442,0.2907215205143442,0,
2443,32580.0,Bus,2016,"McAllen-Edinburg-Mission, TX Metro Area",502749.0,1977303.0,147786.0,1,2006,2019,0.29395583084203053,0.17329553999169006,0,
