,CBSA,MNAME,UAPOPPCT,UZA,UZA Name,RailBus,YEAR,UPT,VRM,FARE,FARE_per_UPT,AVG_FARE,PROBLEM_FLAG,PROBLEM_FLAG_NOTE,NEW_REPORTER_FLAG,min_year,max_year,UPT_ADJ,VRM_ADJ,AVG_FARE_ADJ
1865,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2005,3286903.0,2748360.0,877453.0,0.2669543336082629,0.2669543336082629,0,,1,2003,2019,3177120.4398,2656564.776,0.2580380588657469
1866,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2006,3208425.0,2517660.0,991602.0,0.3090619229060988,0.3090619229060988,0,,1,2003,2019,3101263.605,2433570.156,0.29873925468103507
1867,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2007,3177198.0,2414035.0,1131023.0,0.35598127658395856,0.35598127658395856,0,,1,2003,2019,3071079.5868,2333406.231,0.3440915019460543
1868,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2008,3251631.0,2354374.0,1316497.0,0.40487281613442605,0.40487281613442605,0,,1,2003,2019,3143026.5245999997,2275737.9084,0.3913500640755362
1869,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2009,2884446.0,2272789.0,1306783.0,0.4530447094520057,0.4530447094520057,0,,1,2003,2019,2788105.5036,2196877.8474,0.43791301615630873
1870,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2010,2594080.0,2246338.0,1137240.0,0.43839819897613025,0.43839819897613025,0,,1,2003,2019,2507437.7279999997,2171310.3107999996,0.4237556991303275
1871,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2011,2822670.0,2271064.0,1403921.0,0.49737340886465653,0.49737340886465653,0,,1,2003,2019,2728392.8219999997,2195210.4623999996,0.480761137008577
1872,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2012,3329285.0,2446580.0,1519247.0,0.4563283107333857,0.4563283107333857,0,,1,2003,2019,3218086.8809999996,2364864.2279999997,0.4410869451548906
1873,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2013,3207011.0,2565323.0,1657005.0,0.5166820444332745,0.5166820444332745,0,,1,2003,2019,3099896.8326,2479641.2117999997,0.4994248641492031
1874,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2014,2829492.0,2539064.0,1764236.0,0.6235168715797748,0.6235168715797748,0,,1,2003,2019,2734986.9672,2454259.2624,0.6026914080690102
1875,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2015,2864016.0,2539565.0,1880384.0,0.6565549913128977,0.6565549913128977,0,,1,2003,2019,2768357.8656,2454743.529,0.6346260546030469
1876,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2016,2713679.0,2556746.0,1863639.0,0.6867573504456496,0.6867573504456496,0,,1,2003,2019,2623042.1214,2471350.6835999996,0.6638196549407648
1877,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2017,2619724.0,2590043.0,1732170.0,0.661203241257476,0.661203241257476,0,,1,2003,2019,2532225.2184,2503535.5638,0.6391190529994762
1878,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2018,2684648.0,2706354.0,1658063.0,0.6176090869268522,0.6176090869268522,0,,1,2003,2019,2594980.7567999996,2615961.7764,0.5969809434234954
1879,28940.0,"Knoxville, TN Metro Area",96.66,74,"Knoxville, TN",Bus,2019,421132.0,467109.0,0.0,0.0,0.0,0,,1,2003,2019,407066.1912,451507.55939999997,0.0
1880,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2004,2539837.0,1951976.0,1436953.0,0.5657658345791482,0.5657658345791482,0,,1,2004,2019,2539837.0,1951976.0,0.5657658345791482
1881,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2005,2670368.0,1910857.0,1914685.0,0.7170116628120169,0.7170116628120169,0,,1,2004,2019,2670368.0,1910857.0,0.7170116628120169
1882,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2006,2427365.0,1702731.0,2212457.0,0.911464489271288,0.911464489271288,0,,1,2004,2019,2427365.0,1702731.0,0.911464489271288
1883,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2007,2105419.0,1564976.0,2106636.0,1.0005780322111655,1.0005780322111655,0,,1,2004,2019,2105419.0,1564976.0,1.0005780322111655
1884,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2008,2206388.0,1590509.0,1847893.0,0.8375195115274376,0.8375195115274376,0,,1,2004,2019,2206388.0,1590509.0,0.8375195115274378
1885,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2009,1936452.0,1565737.0,1808479.0,0.9339136730474084,0.9339136730474084,0,,1,2004,2019,1936452.0,1565737.0,0.9339136730474084
1886,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2010,1867769.0,1497888.0,1856732.0,0.9940908110157091,0.9940908110157091,0,,1,2004,2019,1867769.0,1497888.0,0.9940908110157091
1887,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2011,1758915.0,1430621.0,1911643.0,1.0868308019432433,1.0868308019432433,0,,1,2004,2019,1758915.0,1430621.0,1.0868308019432433
1888,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2012,1431055.0,976612.0,1824142.0,1.2746833629734706,1.2746833629734706,0,,1,2004,2019,1431055.0,976612.0,1.2746833629734706
1889,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2013,1398784.0,957365.0,1466365.0,1.0483141071101756,1.0483141071101756,0,,1,2004,2019,1398784.0,957365.0,1.0483141071101756
1890,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2014,1740437.0,1242107.0,1637087.0,0.9406183619401334,0.9406183619401334,0,,1,2004,2019,1740437.0,1242107.0,0.9406183619401334
1891,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2015,2260607.0,1959360.0,1846166.0,0.8166682665319536,0.8166682665319536,0,,1,2004,2019,2260607.0,1959360.0,0.8166682665319536
1892,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2016,2419584.0,2353967.0,1794902.0,0.7418225612336666,0.7418225612336666,0,,1,2004,2019,2419584.0,2353967.0,0.7418225612336667
1893,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2017,2482696.0,2401013.0,1932618.0,0.7784352171993671,0.7784352171993671,0,,1,2004,2019,2482696.0,2401013.0,0.7784352171993671
1894,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2018,2762614.0,2680393.0,1975844.0,0.7152081325874697,0.7152081325874697,0,,1,2004,2019,2762614.0,2680393.0,0.7152081325874697
1895,17900.0,"Columbia, SC Metro Area",100.0,75,"Columbia, SC",Bus,2019,667049.0,669616.0,0.0,0.0,0.0,0,,1,2004,2019,667049.0,669616.0,0.0
1896,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2002,3748093.0,2041180.0,2155879.0,0.5751935717710313,0.5751935717710313,0,,0,2002,2019,3748093.0,2041180.0,0.5751935717710313
1897,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2003,2158477.0,1641613.0,2052772.0,0.9510279701845329,0.9510279701845329,0,,0,2002,2019,2158477.0,1641613.0,0.9510279701845329
1898,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2004,890417.0,470192.0,1053834.0,1.1835286163673875,1.1835286163673875,0,,0,2002,2019,890417.0,470192.0,1.1835286163673875
1899,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2005,1373059.0,1140932.0,868752.0,0.6327127967552741,0.6327127967552741,0,,0,2002,2019,1373059.0,1140932.0,0.6327127967552741
1900,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2006,2141422.0,2097445.0,2074639.0,0.968813713504391,0.968813713504391,0,,0,2002,2019,2141422.0,2097445.0,0.968813713504391
1901,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2007,3347671.0,2824571.0,2443539.0,0.729922086130925,0.729922086130925,0,,0,2002,2019,3347671.0,2824571.0,0.729922086130925
1902,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2008,4015599.0,3029178.0,2599049.0,0.6472381828962503,0.6472381828962503,0,,0,2002,2019,4015599.0,3029178.0,0.6472381828962503
1903,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2009,4004650.0,3104505.0,2839704.0,0.7091016693094278,0.7091016693094278,0,,0,2002,2019,4004650.0,3104505.0,0.7091016693094278
1904,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2010,4187252.0,3164829.0,2759466.0,0.6590159847078705,0.6590159847078705,0,,0,2002,2019,4187252.0,3164829.0,0.6590159847078705
1905,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2011,4448173.0,2803388.0,2695600.0,0.6060016100992475,0.6060016100992475,0,,0,2002,2019,4448173.0,2803388.0,0.6060016100992475
1906,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2012,4859889.0,2901351.0,3577474.0,0.7361225739929451,0.7361225739929451,0,,0,2002,2019,4859889.0,2901351.0,0.7361225739929451
1907,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2013,4793013.0,2874236.0,3985376.0,0.8314970145084105,0.8314970145084105,0,,1,2002,2019,4793013.0,2874236.0,0.8314970145084105
1908,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2014,4950082.0,3040885.0,2950311.0,0.5960125509031972,0.5960125509031972,0,,1,2002,2019,4950082.0,3040885.0,0.5960125509031972
1909,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2015,4761060.0,2964332.0,2934769.0,0.6164108412832436,0.6164108412832436,0,,1,2002,2019,4761060.0,2964332.0,0.6164108412832436
1910,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2016,3820742.0,2617655.0,4757434.0,1.245159709815528,0.9099566185750119,0,,1,2002,2019,3820742.0,2617655.0,0.9099566185750119
1911,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2017,3575324.0,2548357.0,4302911.0,1.20350239586678,1.20350239586678,0,,1,2002,2019,3575324.0,2548357.0,1.20350239586678
1912,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2018,3064526.0,2563401.0,4986982.0,1.6273257267192383,1.6273257267192383,0,,1,2002,2019,3064526.0,2563401.0,1.6273257267192383
1913,16700.0,"Charleston-North Charleston-Summerville, SC Metro Area",100.0,76,"Charleston-North Charleston, SC",Bus,2019,756813.0,658609.0,0.0,0.0,0.0,0,,1,2002,2019,756813.0,658609.0,0.0
1914,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2002,1686211.0,1949489.0,1412866.0,0.8378939527734074,0.8378939527734074,0,,0,2002,2019,1685705.1367,1948904.1533,0.8376425845875753
1915,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2003,2385929.0,2896904.0,1410912.0,0.591347018289312,0.591347018289312,0,,0,2002,2019,2385213.2213,2896034.9288,0.5911696141838252
1916,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2004,2562046.0,2795483.0,1554750.0,0.606839221465969,0.606839221465969,0,,0,2002,2019,2561277.3862,2794644.3551,0.6066571696995292
1917,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2005,2850977.0,2894046.0,1630709.0,0.5719825168705325,0.5719825168705325,0,,0,2002,2019,2850121.7069,2893177.7862,0.5718109221154714
1918,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2006,2942894.0,3110596.0,1816867.0,0.6173742581282234,0.6173742581282234,0,,0,2002,2019,2942011.1318,3109662.8212,0.6171890458507849
1919,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2007,3022856.0,3081131.0,1781277.0,0.5892695517087152,0.5892695517087152,0,,0,2002,2019,3021949.1432,3080206.6607,0.5890927708432026
1920,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2008,3093246.0,3004096.0,1763509.0,0.5701159881884597,0.5701159881884597,0,,0,2002,2019,3092318.0262,3003194.7712,0.5699449533920031
1921,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2009,3038814.0,3009566.0,2178257.0,0.716811558719948,0.716811558719948,0,,0,2002,2019,3037902.3558,3008663.1302,0.716596515252332
1922,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2010,3051704.0,2995838.0,2215161.0,0.7258767560680852,0.7258767560680852,0,,0,2002,2019,3050788.4888,2994939.2486,0.7256589930412648
1923,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2011,3350428.0,2963715.0,2352417.0,0.7021243256085491,0.7021243256085491,0,,0,2002,2019,3349422.8715999997,2962825.8855000003,0.7019136883108665
1924,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2012,3875562.0,2954264.0,2754811.0,0.7108158765102971,0.7108158765102971,0,,0,2002,2019,3874399.3314,2953377.7208,0.7106026317473441
1925,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2013,4073144.0,2904372.0,2974360.0,0.7302368882612547,0.7302368882612547,0,,0,2002,2019,4071922.0568,2903500.6884,0.7300178171947763
1926,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2014,3912543.0,2823366.0,2869873.0,0.7335058042812564,0.7335058042812564,0,,0,2002,2019,3911369.2370999996,2822518.9902,0.733285752539972
1927,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2015,3589242.0,2949940.0,3109933.0,0.866459547726233,0.866459547726233,0,,0,2002,2019,3588165.2274,2949055.018,0.8661996098619151
1928,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2016,3267734.0,2948636.0,2863041.0,0.8761548522615366,0.8761548522615366,0,,0,2002,2019,3266753.6798,2947751.4092,0.8758920058058581
1929,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2017,3080046.0,2927110.0,2738734.0,0.8891860705976469,0.8891860705976469,0,,0,2002,2019,3079121.9862,2926231.867,0.8889193147764675
1930,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2018,3073523.0,2964160.0,2553134.5,0.8306866420065834,0.8306866420065834,0,,0,2002,2019,3072600.9431,2963270.752,0.8304374360139813
1931,15980.0,"Cape Coral-Fort Myers, FL Metro Area",99.97,78,"Cape Coral, FL",Bus,2019,919870.0,790270.0,0.0,0.0,0.0,0,,0,2002,2019,919594.0390000001,790032.9190000001,0.0
1932,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2004,6942826.0,3449752.0,3604412.0,0.5191563204954294,0.5191563204954294,0,,0,2002,2019,6942826.0,3449752.0,0.5191563204954294
1933,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2005,6757342.0,3433333.0,3645708.0,0.5395180531043123,0.5395180531043123,0,,0,2002,2019,6757342.0,3433333.0,0.5395180531043123
1934,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2006,6229105.0,3456191.0,3865138.0,0.6204965239789665,0.6204965239789665,0,,0,2002,2019,6229105.0,3456191.0,0.6204965239789665
1935,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2007,6595922.0,3428921.0,4106382.0,0.6225637598504046,0.6225637598504046,0,,0,2002,2019,6595922.0,3428921.0,0.6225637598504046
1936,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2008,7442299.0,3492259.0,4413165.0,0.5929841034336298,0.5929841034336298,0,,0,2002,2019,7442299.0,3492259.0,0.5929841034336298
1937,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2009,7417868.0,3661616.0,4714667.0,0.635582488121924,0.635582488121924,0,,0,2002,2019,7417868.0,3661616.0,0.635582488121924
1938,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2010,6977238.0,3735789.0,4857638.0,0.6962121687693612,0.6962121687693612,0,,0,2002,2019,6977238.0,3735789.0,0.6962121687693612
1939,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2011,7016304.0,3719296.0,5151986.0,0.734287738957719,0.734287738957719,0,,0,2002,2019,7016304.0,3719296.0,0.7342877389577189
1940,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2012,6833733.0,3841871.0,5311836.0,0.7772963912988698,0.7772963912988698,0,,0,2002,2019,6833733.0,3841871.0,0.77729639129887
1941,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2013,5956334.0,3935514.0,4816882.0,0.8086991092171796,0.8086991092171796,0,,0,2002,2019,5956334.0,3935514.0,0.8086991092171796
1942,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2014,5597553.0,3469131.0,4586294.0,0.819339093350255,0.819339093350255,0,,0,2002,2019,5597553.0,3469131.0,0.819339093350255
1943,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2015,5694613.0,3796739.0,4070003.0,0.714711078698412,0.714711078698412,0,,0,2002,2019,5694613.0,3796739.0,0.7147110786984121
1944,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2016,5294242.0,3885076.0,4694269.0,0.8866744285584225,0.8866744285584225,0,,0,2002,2019,5294242.0,3885076.0,0.8866744285584225
1945,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2017,5748718.0,3902248.0,4329747.0,0.7531674018450722,0.7531674018450722,0,,0,2002,2019,5748718.0,3902248.0,0.7531674018450722
1946,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2018,6333242.0,3899174.0,4459619.0,0.7041605231570182,0.7041605231570182,0,,0,2002,2019,6333242.0,3899174.0,0.7041605231570182
1947,12540.0,"Bakersfield-Delano, CA Metro Area",100.0,79,"Bakersfield, CA",Bus,2019,1500695.0,966086.0,0.0,0.0,0.0,0,,0,2002,2019,1500695.0,966086.0,0.0
1948,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2002,4610821.0,4717825.0,4585151.0,0.9944326617754192,0.9944326617754192,0,,0,2002,2019,4352153.9419,4453155.0175,0.9386449894498182
1949,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2003,4553017.0,4676683.0,4689352.0,1.029943881167147,1.029943881167147,0,,0,2002,2019,4297592.7463,4414321.0837,0.9721640294336702
1950,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2004,4527990.0,4872334.0,4861550.0,1.0736662404289763,1.0736662404289763,0,,0,2002,2019,4273969.761,4598996.0626,1.0134335643409107
1951,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2005,4727196.0,4506965.0,5078573.0,1.0743309564486008,1.0743309564486008,0,,0,2002,2019,4462000.3044,4254124.2635,1.0140609897918342
1952,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2006,4602996.0,4325439.0,5527670.0,1.2008852495200952,1.2008852495200952,0,,0,2002,2019,4344767.9244,4082781.8721,1.133515587022018
1953,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2007,4599004.0,4345325.0,5429674.0,1.1806195428401454,1.1806195428401454,0,,0,2002,2019,4340999.8756,4101552.2675,1.114386786486813
1954,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2008,4582600.0,4320434.0,5792102.0,1.2639335748265177,1.2639335748265177,0,,0,2002,2019,4325516.14,4078057.6525999997,1.19302690127875
1955,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2009,4050250.0,4352945.0,5814117.0,1.435495833590519,1.435495833590519,0,,0,2002,2019,3823030.975,4108744.7855,1.3549645173260911
1956,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2010,3298806.0,3545516.0,4885299.0,1.480929463569546,1.480929463569546,0,,0,2002,2019,3113742.9834,3346612.5524,1.3978493206632945
1957,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2011,3004665.0,2701004.0,4083233.0,1.3589644769050793,1.3589644769050793,0,,0,2002,2019,2836103.2935,2549477.6756,1.2827265697507042
1958,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2012,3114541.0,2845487.0,3680651.0,1.1817635407592966,1.1817635407592966,0,,0,2002,2019,2939815.2499,2685855.1793,1.1154666061227
1959,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2013,3128566.0,2733036.0,3553292.0,1.135757404510565,1.135757404510565,0,,0,2002,2019,2953053.4474,2579712.6804,1.0720414141175223
1960,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2014,2892705.0,2634529.0,3417997.0,1.1815919701455904,1.1815919701455904,0,,0,2002,2019,2730424.2495,2486731.9231000002,1.1153046606204229
1961,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2015,2764640.0,3015497.0,4966684.0,1.7965029804965564,1.7965029804965564,0,,0,2002,2019,2609543.696,2846327.6182999997,1.6957191632906996
1962,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2016,2760116.0,3364305.0,5311335.0,1.9243158620869558,1.9243158620869558,0,,0,2002,2019,2605273.4924,3175567.4894999997,1.8163617422238776
1963,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2017,2534517.0,3170576.0,4611934.0,1.8196500556121737,1.8196500556121737,0,,0,2002,2019,2392330.5963,2992706.6864,1.717567687492331
1964,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2018,2257703.0,2936051.0,4434559.0,1.964190595485766,1.964190595485766,0,,0,2002,2019,2131045.8617,2771338.5389,1.8539995030790144
1965,45780.0,"Toledo, OH Metro Area",94.39,80,"Toledo, OH-MI",Bus,2019,467440.0,676853.0,0.0,0.0,0.0,0,,0,2002,2019,441216.61600000004,638881.5467000001,0.0
1966,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2004,2928495.0,1264070.0,2391758.0,0.8167191680368244,0.8167191680368244,0,,1,2004,2019,2722036.1025,1174953.065,0.7591404666902284
1967,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2005,3141958.0,1579282.0,1699441.0,0.5408859698315509,0.5408859698315509,0,,1,2004,2019,2920449.961,1467942.619,0.5027535089584265
1968,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2006,3183236.0,1533340.0,2332806.0,0.7328410460298891,0.7328410460298891,0,,1,2004,2019,2958817.8619999997,1425239.53,0.6811757522847819
1969,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2007,3137055.0,1576007.0,2229221.0,0.7106094728973512,0.7106094728973512,0,,1,2004,2019,2915892.6225,1464898.5065000001,0.6605115050580879
1970,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2008,3187158.0,1566903.0,2243355.0,0.7038731685093742,0.7038731685093742,0,,1,2004,2019,2962463.361,1456436.3384999998,0.6542501101294633
1971,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2009,3198908.0,1542176.0,2557493.0,0.7994893882537416,0.7994893882537416,0,,1,2004,2019,2973384.986,1433452.5920000002,0.7431253863818529
1972,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2010,3378304.0,1513619.0,2759796.0,0.8169176012579092,0.8169176012579092,0,,1,2004,2019,3140133.568,1406908.8605000002,0.7593249103692267
1973,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2011,7228852.0,3018822.0,3155694.0,0.43654151447560413,0.43654151447560413,0,,1,2004,2019,6719217.933999999,2805995.0490000006,0.40576533770507406
1974,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2012,6785642.0,3201856.0,3564863.0,0.5253538279797254,0.5253538279797254,0,,1,2004,2019,6307254.239,2976125.152,0.48831638310715475
1975,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2013,7214978.0,3543040.0,3750423.0,0.5198107326176186,0.5198107326176186,0,,1,2004,2019,6706322.051,3293255.68,0.4831640759680765
1976,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2014,3872754.0,1950157.0,3286353.0,0.848582946399384,0.848582946399384,0,,1,2004,2019,3599724.8430000003,1812670.9315,0.7887578486782274
1977,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2015,3913382.0,1953161.0,3372971.0,0.8619069132530379,0.8619069132530379,0,,1,2004,2019,3637488.569,1815463.1495000003,0.8011424758686988
1978,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2016,3793175.0,2033174.0,3348363.0,0.8827335938890244,0.8827335938890244,0,,1,2004,2019,3525756.1625,1889835.233,0.8205008755198482
1979,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2017,3364455.0,1946250.0,3074009.0,0.9136721995092816,0.9136721995092816,0,,1,2004,2019,3127260.9225,1809039.375,0.8492583094438773
1980,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2018,3057498.0,1894686.0,2924528.0,0.9565101923206492,0.9565101923206492,0,,1,2004,2019,2841944.3910000003,1761110.637,0.8890762237620434
1981,49340.0,"Worcester, MA Metro Area",92.95,81,"Worcester, MA-CT",Bus,2019,683283.0,462603.0,0.0,0.0,0.0,0,,1,2004,2019,635111.5485,429989.48850000004,0.0
