,CBSA,Mode,Year,MNAME,MAINTENANCE,RESTRUCTURE,NOTES,LINKS
378,13380,Bus,2003,"Bellingham, WA Metro Area",0,0,,
379,13380,Bus,2004,"Bellingham, WA Metro Area",0,0,,
380,13380,Bus,2005,"Bellingham, WA Metro Area",0,0,,
381,13380,Bus,2006,"Bellingham, WA Metro Area",0,0,,
382,13380,Bus,2007,"Bellingham, WA Metro Area",0,0,,
383,13380,Bus,2008,"Bellingham, WA Metro Area",0,0,,
384,13380,Bus,2009,"Bellingham, WA Metro Area",0,0,,
385,13380,Bus,2010,"Bellingham, WA Metro Area",0,0,,
386,13380,Bus,2011,"Bellingham, WA Metro Area",0,0,,
387,13380,Bus,2012,"Bellingham, WA Metro Area",0,0,,
388,13380,Bus,2013,"Bellingham, WA Metro Area",0,0,,
389,13380,Bus,2014,"Bellingham, WA Metro Area",0,0,,
390,13380,Bus,2015,"Bellingham, WA Metro Area",0,0,,
391,13380,Bus,2016,"Bellingham, WA Metro Area",0,0,,
392,13380,Bus,2017,"Bellingham, WA Metro Area",0,0,,
393,13380,Bus,2018,"Bellingham, WA Metro Area",0,0,,
394,13460,Bus,2006,"Bend, OR Metro Area",0,0,,
395,13460,Bus,2007,"Bend, OR Metro Area",0,0,,
396,13460,Bus,2008,"Bend, OR Metro Area",0,0,,
397,13460,Bus,2009,"Bend, OR Metro Area",0,0,,
398,13460,Bus,2010,"Bend, OR Metro Area",0,0,,
399,13460,Bus,2011,"Bend, OR Metro Area",0,0,,
400,13460,Bus,2012,"Bend, OR Metro Area",0,0,,
401,13460,Bus,2013,"Bend, OR Metro Area",0,0,,
402,13460,Bus,2014,"Bend, OR Metro Area",0,0,,
403,13460,Bus,2015,"Bend, OR Metro Area",0,0,,
404,13460,Bus,2016,"Bend, OR Metro Area",0,0,,
405,13460,Bus,2017,"Bend, OR Metro Area",0,0,,
406,13460,Bus,2018,"Bend, OR Metro Area",0,0,,
407,13740,Bus,2002,"Billings, MT Metro Area",0,0,,
408,13740,Bus,2003,"Billings, MT Metro Area",0,0,,
409,13740,Bus,2004,"Billings, MT Metro Area",0,0,,
410,13740,Bus,2005,"Billings, MT Metro Area",0,0,,
411,13740,Bus,2006,"Billings, MT Metro Area",0,0,,
412,13740,Bus,2007,"Billings, MT Metro Area",0,0,,
413,13740,Bus,2008,"Billings, MT Metro Area",0,0,,
414,13740,Bus,2009,"Billings, MT Metro Area",0,0,,
415,13740,Bus,2010,"Billings, MT Metro Area",0,0,,
416,13740,Bus,2011,"Billings, MT Metro Area",0,0,,
417,13740,Bus,2012,"Billings, MT Metro Area",0,0,,
418,13740,Bus,2013,"Billings, MT Metro Area",0,0,,
419,13740,Bus,2014,"Billings, MT Metro Area",0,0,,
420,13740,Bus,2015,"Billings, MT Metro Area",0,0,,
421,13740,Bus,2016,"Billings, MT Metro Area",0,0,,
422,13740,Bus,2017,"Billings, MT Metro Area",0,0,,
423,13740,Bus,2018,"Billings, MT Metro Area",0,0,,
424,13780,Bus,2002,"Binghamton, NY Metro Area",0,0,,
425,13780,Bus,2003,"Binghamton, NY Metro Area",0,0,,
426,13780,Bus,2004,"Binghamton, NY Metro Area",0,0,,
427,13780,Bus,2005,"Binghamton, NY Metro Area",0,0,,
428,13780,Bus,2006,"Binghamton, NY Metro Area",0,0,,
429,13780,Bus,2007,"Binghamton, NY Metro Area",0,0,,
430,13780,Bus,2008,"Binghamton, NY Metro Area",0,0,,
431,13780,Bus,2009,"Binghamton, NY Metro Area",0,0,,
432,13780,Bus,2010,"Binghamton, NY Metro Area",0,0,,
433,13780,Bus,2011,"Binghamton, NY Metro Area",0,0,,
434,13780,Bus,2012,"Binghamton, NY Metro Area",0,0,,
435,13780,Bus,2013,"Binghamton, NY Metro Area",0,0,,
436,13780,Bus,2014,"Binghamton, NY Metro Area",0,0,,
437,13780,Bus,2015,"Binghamton, NY Metro Area",0,0,,
438,13780,Bus,2016,"Binghamton, NY Metro Area",0,0,,
439,13780,Bus,2017,"Binghamton, NY Metro Area",0,0,,
440,13780,Bus,2018,"Binghamton, NY Metro Area",0,0,,
441,13820,Bus,2002,"Birmingham-Hoover, AL Metro Area",0,0,,
442,13820,Bus,2003,"Birmingham-Hoover, AL Metro Area",0,0,,
443,13820,Bus,2004,"Birmingham-Hoover, AL Metro Area",0,0,,
444,13820,Bus,2005,"Birmingham-Hoover, AL Metro Area",0,0,,
445,13820,Bus,2006,"Birmingham-Hoover, AL Metro Area",0,0,,
446,13820,Bus,2007,"Birmingham-Hoover, AL Metro Area",0,0,,
447,13820,Bus,2008,"Birmingham-Hoover, AL Metro Area",0,0,,
448,13820,Bus,2009,"Birmingham-Hoover, AL Metro Area",0,0,,
449,13820,Bus,2010,"Birmingham-Hoover, AL Metro Area",0,0,,
450,13820,Bus,2011,"Birmingham-Hoover, AL Metro Area",0,0,,
451,13820,Bus,2012,"Birmingham-Hoover, AL Metro Area",0,0,,
452,13820,Bus,2013,"Birmingham-Hoover, AL Metro Area",0,0,,
453,13820,Bus,2014,"Birmingham-Hoover, AL Metro Area",0,0,,
454,13820,Bus,2015,"Birmingham-Hoover, AL Metro Area",0,0,,
455,13820,Bus,2016,"Birmingham-Hoover, AL Metro Area",0,0,,
456,13820,Bus,2017,"Birmingham-Hoover, AL Metro Area",0,0,,
457,13820,Bus,2018,"Birmingham-Hoover, AL Metro Area",0,0,,
458,13980,Bus,2006,"Blacksburg-Christiansburg-Radford, VA Metro Area",0,0,,
459,13980,Bus,2007,"Blacksburg-Christiansburg-Radford, VA Metro Area",0,0,,
460,13980,Bus,2008,"Blacksburg-Christiansburg-Radford, VA Metro Area",0,0,,
461,13980,Bus,2009,"Blacksburg-Christiansburg-Radford, VA Metro Area",0,0,,
462,13980,Bus,2010,"Blacksburg-Christiansburg-Radford, VA Metro Area",0,0,,
463,13980,Bus,2011,"Blacksburg-Christiansburg-Radford, VA Metro Area",0,0,,
464,13980,Bus,2012,"Blacksburg-Christiansburg-Radford, VA Metro Area",0,0,,
465,13980,Bus,2013,"Blacksburg-Christiansburg-Radford, VA Metro Area",0,0,,
466,13980,Bus,2014,"Blacksburg-Christiansburg-Radford, VA Metro Area",0,0,,
467,13980,Bus,2015,"Blacksburg-Christiansburg-Radford, VA Metro Area",0,0,,
468,13980,Bus,2016,"Blacksburg-Christiansburg-Radford, VA Metro Area",0,0,,
469,13980,Bus,2017,"Blacksburg-Christiansburg-Radford, VA Metro Area",0,0,,
470,13980,Bus,2018,"Blacksburg-Christiansburg-Radford, VA Metro Area",0,0,,
471,14020,Bus,2002,"Bloomington, IN Metro Area",0,0,,
472,14020,Bus,2003,"Bloomington, IN Metro Area",0,0,,
473,14020,Bus,2004,"Bloomington, IN Metro Area",0,0,,
474,14020,Bus,2005,"Bloomington, IN Metro Area",0,0,,
475,14020,Bus,2006,"Bloomington, IN Metro Area",0,0,,
476,14020,Bus,2007,"Bloomington, IN Metro Area",0,0,,
477,14020,Bus,2008,"Bloomington, IN Metro Area",0,0,,
478,14020,Bus,2009,"Bloomington, IN Metro Area",0,0,,
479,14020,Bus,2010,"Bloomington, IN Metro Area",0,0,,
480,14020,Bus,2011,"Bloomington, IN Metro Area",0,0,,
481,14020,Bus,2012,"Bloomington, IN Metro Area",0,0,,
482,14020,Bus,2013,"Bloomington, IN Metro Area",0,0,,
483,14020,Bus,2014,"Bloomington, IN Metro Area",0,0,,
484,14020,Bus,2015,"Bloomington, IN Metro Area",0,0,,
485,14020,Bus,2016,"Bloomington, IN Metro Area",0,0,,
486,14020,Bus,2017,"Bloomington, IN Metro Area",0,0,,
487,14020,Bus,2018,"Bloomington, IN Metro Area",0,0,,
488,14060,Bus,2006,"Bloomington-Normal, IL Metro Area",0,0,,
489,14060,Bus,2007,"Bloomington-Normal, IL Metro Area",0,0,,
490,14060,Bus,2008,"Bloomington-Normal, IL Metro Area",0,0,,
491,14060,Bus,2009,"Bloomington-Normal, IL Metro Area",0,0,,
492,14060,Bus,2010,"Bloomington-Normal, IL Metro Area",0,0,,
493,14060,Bus,2011,"Bloomington-Normal, IL Metro Area",0,0,,
494,14060,Bus,2012,"Bloomington-Normal, IL Metro Area",0,0,,
495,14060,Bus,2013,"Bloomington-Normal, IL Metro Area",0,0,,
496,14060,Bus,2014,"Bloomington-Normal, IL Metro Area",0,0,,
497,14060,Bus,2015,"Bloomington-Normal, IL Metro Area",0,0,,
498,14060,Bus,2016,"Bloomington-Normal, IL Metro Area",0,0,,
499,14060,Bus,2017,"Bloomington-Normal, IL Metro Area",0,0,,
500,14060,Bus,2018,"Bloomington-Normal, IL Metro Area",0,0,,
501,14260,Bus,2003,"Boise City-Nampa, ID Metro Area",0,0,,
502,14260,Bus,2004,"Boise City-Nampa, ID Metro Area",0,0,,
503,14260,Bus,2005,"Boise City-Nampa, ID Metro Area",0,0,,
504,14260,Bus,2006,"Boise City-Nampa, ID Metro Area",0,0,,
505,14260,Bus,2007,"Boise City-Nampa, ID Metro Area",0,0,,
506,14260,Bus,2008,"Boise City-Nampa, ID Metro Area",0,0,,
507,14260,Bus,2009,"Boise City-Nampa, ID Metro Area",0,0,,
508,14260,Bus,2010,"Boise City-Nampa, ID Metro Area",0,0,,
509,14260,Bus,2011,"Boise City-Nampa, ID Metro Area",0,0,,
510,14260,Bus,2012,"Boise City-Nampa, ID Metro Area",0,0,,
511,14260,Bus,2013,"Boise City-Nampa, ID Metro Area",0,0,,
512,14260,Bus,2014,"Boise City-Nampa, ID Metro Area",0,0,,
513,14260,Bus,2015,"Boise City-Nampa, ID Metro Area",0,0,,
514,14260,Bus,2016,"Boise City-Nampa, ID Metro Area",0,0,,
515,14260,Bus,2017,"Boise City-Nampa, ID Metro Area",0,0,,
516,14260,Bus,2018,"Boise City-Nampa, ID Metro Area",0,0,,
517,14460,Bus,2002,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
518,14460,Bus,2003,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
519,14460,Bus,2004,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
520,14460,Bus,2005,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
521,14460,Bus,2006,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
522,14460,Bus,2007,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
523,14460,Bus,2008,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
524,14460,Bus,2009,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
525,14460,Bus,2010,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
526,14460,Bus,2011,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
527,14460,Bus,2012,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
528,14460,Bus,2013,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
529,14460,Bus,2014,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
530,14460,Bus,2015,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
531,14460,Bus,2016,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
532,14460,Bus,2017,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
533,14460,Bus,2018,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
534,14460,Rail,2002,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
535,14460,Rail,2003,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
536,14460,Rail,2004,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
537,14460,Rail,2005,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
538,14460,Rail,2006,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
539,14460,Rail,2007,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
540,14460,Rail,2008,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
541,14460,Rail,2009,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
542,14460,Rail,2010,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
543,14460,Rail,2011,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
544,14460,Rail,2012,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
545,14460,Rail,2013,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
546,14460,Rail,2014,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
547,14460,Rail,2015,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
548,14460,Rail,2016,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
549,14460,Rail,2017,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
550,14460,Rail,2018,"Boston-Cambridge-Quincy, MA-NH Metro Area",0,0,,
551,14740,Bus,2002,"Bremerton-Silverdale, WA Metro Area",0,0,,
552,14740,Bus,2003,"Bremerton-Silverdale, WA Metro Area",0,0,,
553,14740,Bus,2004,"Bremerton-Silverdale, WA Metro Area",0,0,,
554,14740,Bus,2005,"Bremerton-Silverdale, WA Metro Area",0,0,,
555,14740,Bus,2006,"Bremerton-Silverdale, WA Metro Area",0,0,,
556,14740,Bus,2007,"Bremerton-Silverdale, WA Metro Area",0,0,,
557,14740,Bus,2008,"Bremerton-Silverdale, WA Metro Area",0,0,,
558,14740,Bus,2009,"Bremerton-Silverdale, WA Metro Area",0,0,,
559,14740,Bus,2010,"Bremerton-Silverdale, WA Metro Area",0,0,,
560,14740,Bus,2011,"Bremerton-Silverdale, WA Metro Area",0,0,,
561,14740,Bus,2012,"Bremerton-Silverdale, WA Metro Area",0,0,,
562,14740,Bus,2013,"Bremerton-Silverdale, WA Metro Area",0,0,,
563,14740,Bus,2014,"Bremerton-Silverdale, WA Metro Area",0,0,,
564,14740,Bus,2015,"Bremerton-Silverdale, WA Metro Area",0,0,,
565,14740,Bus,2016,"Bremerton-Silverdale, WA Metro Area",0,0,,
566,14740,Bus,2017,"Bremerton-Silverdale, WA Metro Area",0,0,,
567,14740,Bus,2018,"Bremerton-Silverdale, WA Metro Area",0,0,,
568,14860,Bus,2002,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
569,14860,Bus,2003,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
570,14860,Bus,2004,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
571,14860,Bus,2005,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
572,14860,Bus,2006,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
573,14860,Bus,2007,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
574,14860,Bus,2008,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
575,14860,Bus,2009,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
576,14860,Bus,2010,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
577,14860,Bus,2011,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
578,14860,Bus,2012,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
579,14860,Bus,2013,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
580,14860,Bus,2014,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
581,14860,Bus,2015,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
582,14860,Bus,2016,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
583,14860,Bus,2017,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
584,14860,Bus,2018,"Bridgeport-Stamford-Norwalk, CT Metro Area",0,0,,
585,15180,Bus,2003,"Brownsville-Harlingen, TX Metro Area",0,0,,
586,15180,Bus,2004,"Brownsville-Harlingen, TX Metro Area",0,0,,
587,15180,Bus,2005,"Brownsville-Harlingen, TX Metro Area",0,0,,
588,15180,Bus,2006,"Brownsville-Harlingen, TX Metro Area",0,0,,
589,15180,Bus,2007,"Brownsville-Harlingen, TX Metro Area",0,0,,
590,15180,Bus,2008,"Brownsville-Harlingen, TX Metro Area",0,0,,
591,15180,Bus,2009,"Brownsville-Harlingen, TX Metro Area",0,0,,
592,15180,Bus,2010,"Brownsville-Harlingen, TX Metro Area",0,0,,
593,15180,Bus,2011,"Brownsville-Harlingen, TX Metro Area",0,0,,
594,15180,Bus,2012,"Brownsville-Harlingen, TX Metro Area",0,0,,
595,15180,Bus,2013,"Brownsville-Harlingen, TX Metro Area",0,0,,
596,15180,Bus,2014,"Brownsville-Harlingen, TX Metro Area",0,0,,
597,15180,Bus,2015,"Brownsville-Harlingen, TX Metro Area",0,0,,
598,15180,Bus,2016,"Brownsville-Harlingen, TX Metro Area",0,0,,
599,15180,Bus,2017,"Brownsville-Harlingen, TX Metro Area",0,0,,
600,15180,Bus,2018,"Brownsville-Harlingen, TX Metro Area",0,0,,
601,15380,Bus,2002,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
602,15380,Bus,2003,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
603,15380,Bus,2004,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
604,15380,Bus,2005,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
605,15380,Bus,2006,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
606,15380,Bus,2007,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
607,15380,Bus,2008,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
608,15380,Bus,2009,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
609,15380,Bus,2010,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
610,15380,Bus,2011,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
611,15380,Bus,2012,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
612,15380,Bus,2013,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
613,15380,Bus,2014,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
614,15380,Bus,2015,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
615,15380,Bus,2016,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
616,15380,Bus,2017,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
617,15380,Bus,2018,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
618,15380,Rail,2002,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
619,15380,Rail,2003,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
620,15380,Rail,2004,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
621,15380,Rail,2005,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
622,15380,Rail,2006,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
623,15380,Rail,2007,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
624,15380,Rail,2008,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
625,15380,Rail,2009,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
626,15380,Rail,2010,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
627,15380,Rail,2011,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
628,15380,Rail,2012,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
629,15380,Rail,2013,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
630,15380,Rail,2014,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
631,15380,Rail,2015,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
632,15380,Rail,2016,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
633,15380,Rail,2017,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
634,15380,Rail,2018,"Buffalo-Niagara Falls, NY Metro Area",0,0,,
635,15540,Bus,2005,"Burlington-South Burlington, VT Metro Area",0,0,,
636,15540,Bus,2006,"Burlington-South Burlington, VT Metro Area",0,0,,
637,15540,Bus,2007,"Burlington-South Burlington, VT Metro Area",0,0,,
638,15540,Bus,2008,"Burlington-South Burlington, VT Metro Area",0,0,,
639,15540,Bus,2009,"Burlington-South Burlington, VT Metro Area",0,0,,
640,15540,Bus,2010,"Burlington-South Burlington, VT Metro Area",0,0,,
641,15540,Bus,2011,"Burlington-South Burlington, VT Metro Area",0,0,,
642,15540,Bus,2012,"Burlington-South Burlington, VT Metro Area",0,0,,
643,15540,Bus,2013,"Burlington-South Burlington, VT Metro Area",0,0,,
644,15540,Bus,2014,"Burlington-South Burlington, VT Metro Area",0,0,,
645,15540,Bus,2015,"Burlington-South Burlington, VT Metro Area",0,0,,
646,15540,Bus,2016,"Burlington-South Burlington, VT Metro Area",0,0,,
647,15540,Bus,2017,"Burlington-South Burlington, VT Metro Area",0,0,,
648,15540,Bus,2018,"Burlington-South Burlington, VT Metro Area",0,0,,
649,15940,Bus,2007,"Canton-Massillon, OH Metro Area",0,0,,
650,15940,Bus,2008,"Canton-Massillon, OH Metro Area",0,0,,
651,15940,Bus,2009,"Canton-Massillon, OH Metro Area",0,0,,
652,15940,Bus,2010,"Canton-Massillon, OH Metro Area",0,0,,
653,15940,Bus,2011,"Canton-Massillon, OH Metro Area",0,0,,
654,15940,Bus,2012,"Canton-Massillon, OH Metro Area",0,0,,
655,15940,Bus,2013,"Canton-Massillon, OH Metro Area",0,0,,
656,15940,Bus,2014,"Canton-Massillon, OH Metro Area",0,0,,
657,15940,Bus,2015,"Canton-Massillon, OH Metro Area",0,0,,
658,15940,Bus,2016,"Canton-Massillon, OH Metro Area",0,0,,
659,15940,Bus,2017,"Canton-Massillon, OH Metro Area",0,0,,
660,15940,Bus,2018,"Canton-Massillon, OH Metro Area",0,0,,
661,15980,Bus,2002,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
662,15980,Bus,2003,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
663,15980,Bus,2004,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
664,15980,Bus,2005,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
665,15980,Bus,2006,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
666,15980,Bus,2007,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
667,15980,Bus,2008,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
668,15980,Bus,2009,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
669,15980,Bus,2010,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
670,15980,Bus,2011,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
671,15980,Bus,2012,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
672,15980,Bus,2013,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
673,15980,Bus,2014,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
674,15980,Bus,2015,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
675,15980,Bus,2016,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
676,15980,Bus,2017,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
677,15980,Bus,2018,"Cape Coral-Fort Myers, FL Metro Area",0,0,,
678,16300,Bus,2002,"Cedar Rapids, IA Metro Area",0,0,,
679,16300,Bus,2003,"Cedar Rapids, IA Metro Area",0,0,,
680,16300,Bus,2004,"Cedar Rapids, IA Metro Area",0,0,,
681,16300,Bus,2005,"Cedar Rapids, IA Metro Area",0,0,,
682,16300,Bus,2006,"Cedar Rapids, IA Metro Area",0,0,,
683,16300,Bus,2007,"Cedar Rapids, IA Metro Area",0,0,,
684,16300,Bus,2008,"Cedar Rapids, IA Metro Area",0,0,,
685,16300,Bus,2009,"Cedar Rapids, IA Metro Area",0,0,,
686,16300,Bus,2010,"Cedar Rapids, IA Metro Area",0,0,,
687,16300,Bus,2011,"Cedar Rapids, IA Metro Area",0,0,,
688,16300,Bus,2012,"Cedar Rapids, IA Metro Area",0,0,,
689,16300,Bus,2013,"Cedar Rapids, IA Metro Area",0,0,,
690,16300,Bus,2014,"Cedar Rapids, IA Metro Area",0,0,,
691,16300,Bus,2015,"Cedar Rapids, IA Metro Area",0,0,,
692,16300,Bus,2016,"Cedar Rapids, IA Metro Area",0,0,,
693,16300,Bus,2017,"Cedar Rapids, IA Metro Area",0,0,,
694,16300,Bus,2018,"Cedar Rapids, IA Metro Area",0,0,,
695,16580,Bus,2002,"Champaign-Urbana, IL Metro Area",0,0,,
696,16580,Bus,2003,"Champaign-Urbana, IL Metro Area",0,0,,
697,16580,Bus,2004,"Champaign-Urbana, IL Metro Area",0,0,,
698,16580,Bus,2005,"Champaign-Urbana, IL Metro Area",0,0,,
699,16580,Bus,2006,"Champaign-Urbana, IL Metro Area",0,0,,
700,16580,Bus,2007,"Champaign-Urbana, IL Metro Area",0,0,,
701,16580,Bus,2008,"Champaign-Urbana, IL Metro Area",0,0,,
702,16580,Bus,2009,"Champaign-Urbana, IL Metro Area",0,0,,
703,16580,Bus,2010,"Champaign-Urbana, IL Metro Area",0,0,,
704,16580,Bus,2011,"Champaign-Urbana, IL Metro Area",0,0,,
705,16580,Bus,2012,"Champaign-Urbana, IL Metro Area",0,0,,
706,16580,Bus,2013,"Champaign-Urbana, IL Metro Area",0,0,,
707,16580,Bus,2014,"Champaign-Urbana, IL Metro Area",0,0,,
708,16580,Bus,2015,"Champaign-Urbana, IL Metro Area",0,0,,
709,16580,Bus,2016,"Champaign-Urbana, IL Metro Area",0,0,,
710,16580,Bus,2017,"Champaign-Urbana, IL Metro Area",0,0,,
711,16580,Bus,2018,"Champaign-Urbana, IL Metro Area",0,0,,
712,16620,Bus,2002,"Charleston, WV Metro Area",0,0,,
713,16620,Bus,2003,"Charleston, WV Metro Area",0,0,,
714,16620,Bus,2004,"Charleston, WV Metro Area",0,0,,
715,16620,Bus,2005,"Charleston, WV Metro Area",0,0,,
716,16620,Bus,2006,"Charleston, WV Metro Area",0,0,,
717,16620,Bus,2007,"Charleston, WV Metro Area",0,0,,
718,16620,Bus,2008,"Charleston, WV Metro Area",0,0,,
719,16620,Bus,2009,"Charleston, WV Metro Area",0,0,,
720,16620,Bus,2010,"Charleston, WV Metro Area",0,0,,
721,16620,Bus,2011,"Charleston, WV Metro Area",0,0,,
722,16620,Bus,2012,"Charleston, WV Metro Area",0,0,,
723,16620,Bus,2013,"Charleston, WV Metro Area",0,0,,
724,16620,Bus,2014,"Charleston, WV Metro Area",0,0,,
725,16620,Bus,2015,"Charleston, WV Metro Area",0,0,,
726,16620,Bus,2016,"Charleston, WV Metro Area",0,0,,
727,16620,Bus,2017,"Charleston, WV Metro Area",0,0,,
728,16620,Bus,2018,"Charleston, WV Metro Area",0,0,,
729,16700,Bus,2002,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
730,16700,Bus,2003,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
731,16700,Bus,2004,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
732,16700,Bus,2005,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
733,16700,Bus,2006,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
734,16700,Bus,2007,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
735,16700,Bus,2008,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
736,16700,Bus,2009,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
737,16700,Bus,2010,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
738,16700,Bus,2011,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
739,16700,Bus,2012,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
740,16700,Bus,2013,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
741,16700,Bus,2014,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
742,16700,Bus,2015,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
743,16700,Bus,2016,"Charleston-North Charleston-Summerville, SC Metro Area",0,0,,
