ID,Year,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,TSD_POP_PCT,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS2_HINY,YEARS_SINCE_TNC_BUS2_MIDLOW,YEARS_SINCE_TNC_RAIL2_HINY,YEARS_SINCE_TNC_RAIL2_MIDLOW,BIKE_SHARE,scooter_flag,MDBF_Mechanical_log
"Santa Cruz-Watsonville, CA Metro Area-Bus",2010,14.991717329077506,0.9461251171100915,12.863402215808051,38.563945045503964,1.5133674436833666,10.21231142871633,4.64,5.9,0.0,0.0,0.0,0.0,0.0,0.0,9.698473574901238
"Santa Cruz-Watsonville, CA Metro Area-Bus",2011,14.901845791053365,0.9565674522554839,12.866604739666501,37.58938773657008,1.6572371095673735,10.273119589613115,6.18,6.8,0.0,0.0,0.0,0.0,0.0,0.0,9.214969640359845
"Santa Cruz-Watsonville, CA Metro Area-Bus",2012,14.922873117767852,0.9951105196551168,12.879102778369019,37.84111014484062,1.6769283224575553,10.346112276836806,4.78,7.4,0.0,0.0,0.0,0.0,0.0,0.0,9.358438618373059
"Santa Cruz-Watsonville, CA Metro Area-Bus",2013,15.002025048941512,0.9870413306662883,12.891405196253102,38.12648699609159,1.6363524449749818,10.281327920232162,7.38,7.2,0.0,0.0,0.0,0.0,0.0,0.0,9.429950997836972
"Santa Cruz-Watsonville, CA Metro Area-Bus",2014,15.018487366450985,0.973161909287893,12.904126518561819,37.87692602022045,1.5958662324040056,10.261895993101012,5.59,7.9,0.0,1.0,0.0,0.0,0.0,0.0,9.676215574716595
"Santa Cruz-Watsonville, CA Metro Area-Bus",2015,15.018988139687737,0.988532880232164,12.916131022323539,38.06001181852005,1.437890109763541,10.222848508365484,5.68,7.4,0.0,2.0,0.0,0.0,0.0,0.0,10.077387436864047
"Santa Cruz-Watsonville, CA Metro Area-Bus",2016,14.967093782991363,1.0298701878784156,12.920554783670319,38.09802929301387,1.3303851666803739,10.328484009317688,5.97,7.8,0.0,3.0,0.0,0.0,0.0,0.0,11.565905569227086
"Santa Cruz-Watsonville, CA Metro Area-Bus",2017,14.85031863360239,1.035342218883641,12.927676078999895,38.1700417184674,1.38854183366037,10.332314957863115,6.04,7.8,0.0,4.0,0.0,0.0,0.0,0.0,11.483032751814225
"Santa Cruz-Watsonville, CA Metro Area-Bus",2018,14.882888424657205,1.0188208725570924,12.936599518681469,38.23298161108589,1.4816045409242156,10.361798083190818,6.16,7.9,0.0,5.0,0.0,0.0,0.0,0.0,9.230496909806854
"Santa Fe, NM Metro Area-Bus",2002,13.463531712929163,0.3999569868890191,12.183841265009237,8.518786044025962,1.0466169935497294,10.560978248028645,1.73,6.5,0.0,0.0,0.0,0.0,0.0,0.0,8.7451906576877
"Santa Fe, NM Metro Area-Bus",2003,13.587035318427338,0.40446088738060654,12.210974897334497,8.133327767293471,1.1167795926235586,10.503631543267815,2.42,6.5,0.0,0.0,0.0,0.0,0.0,0.0,8.293979285868433
"Santa Fe, NM Metro Area-Bus",2004,13.557132239050652,0.5410571319231748,12.235599893875841,7.76610000801436,1.2180827886442762,10.435067556420211,3.15,6.5,0.0,0.0,0.0,0.0,0.0,0.0,7.908524370257298
"Santa Fe, NM Metro Area-Bus",2005,13.452310083272287,0.42378253107342334,12.261126106621827,7.433325106345912,1.3549842762777755,10.372021665070886,3.7,6.5,0.0,0.0,0.0,0.0,0.0,0.0,7.782844634034844
"Santa Fe, NM Metro Area-Bus",2006,13.525797090292295,0.366352396375853,12.28818626891521,7.0663661196429945,1.423108334242607,10.273403200188337,4.85,9.8,0.0,0.0,0.0,0.0,0.0,0.0,7.909392001860188
"Santa Fe, NM Metro Area-Bus",2007,13.595246606619552,0.5952042630410688,12.295127711929906,6.915462907908084,1.4565664141052224,10.305657571128059,3.62,9.9,0.0,0.0,0.0,0.0,0.0,0.0,7.63215075150462
"Santa Fe, NM Metro Area-Bus",2008,13.627590559097525,0.3525785556851506,12.297624635815096,6.745312185192133,1.5544113422468844,10.368044186300512,4.94,8.1,0.0,0.0,0.0,0.0,0.0,0.0,5.853508886469434
"Santa Fe, NM Metro Area-Bus",2009,13.714646584358338,0.553067837968667,12.296882943307333,6.4609711791340185,1.2963423009202297,10.237919852758319,4.77,8.6,0.0,0.0,0.0,0.0,0.0,0.0,6.795093853732199
"Santa Fe, NM Metro Area-Bus",2010,13.727353433948034,0.36905381034250995,12.273037501984085,6.469302795181389,1.4122057429043917,10.294275475798141,5.81,8.2,0.0,0.0,0.0,0.0,0.0,0.0,8.352309813037607
"Santa Fe, NM Metro Area-Bus",2011,13.716231512622315,0.2491502565942587,12.276979517482385,6.301494012962759,1.5749292799704373,10.31817533407973,5.34,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97142527501918
"Santa Fe, NM Metro Area-Bus",2012,13.664104940337232,0.30543919810575826,12.282001904562168,6.271562766865927,1.5694697199877652,10.302938947799502,3.86,6.8,0.0,0.0,0.0,0.0,0.0,0.0,10.528636320387188
"Santa Fe, NM Metro Area-Bus",2013,13.683761575901842,0.302183327419976,12.285601359593162,6.363321869721821,1.534628155625584,10.334231767879718,4.16,8.1,0.0,0.0,0.0,0.0,0.0,0.0,10.187290520070354
"Santa Fe, NM Metro Area-Bus",2014,13.655609375645255,0.29349714459920195,12.287049547477556,6.211360384438866,1.484600049904014,10.282496427121703,4.07,7.4,0.0,1.0,0.0,0.0,0.0,0.0,9.894458541323695
"Santa Fe, NM Metro Area-Bus",2015,13.654582127657699,0.275444648178203,12.290705203705864,6.369799443121746,1.2193539063642382,10.411906282054675,3.4,8.1,0.0,2.0,0.0,0.0,0.0,0.0,11.089646865307625
"Santa Fe, NM Metro Area-Bus",2016,13.687113391188065,0.2833960116518575,12.290647773941416,6.612131771733792,1.1415121229833305,10.429968982112532,3.69,8.8,0.0,3.0,0.0,0.0,0.0,0.0,10.979079108022074
"Santa Fe, NM Metro Area-Bus",2017,13.681725418863122,0.28057505532830873,12.291717722890748,6.395966386554622,1.2077656025646322,10.381663323682842,3.59,6.9,0.0,4.0,0.0,0.0,0.0,0.0,11.196831343614994
"Santa Fe, NM Metro Area-Bus",2018,13.670392296087831,0.2800838330539705,12.301438823766556,6.294539211305274,1.275362800412609,10.354125177901805,3.59,5.65,0.0,5.0,0.0,0.0,0.0,0.0,10.837197450681215
"Santa Rosa-Petaluma, CA Metro Area-Bus",2002,14.73012708914624,0.9212551602822675,13.412673023159867,37.696974805832724,1.1314021114911006,10.579931317029546,8.08,6.1,0.0,0.0,0.0,0.0,0.0,0.0,12.165182539716039
"Santa Rosa-Petaluma, CA Metro Area-Bus",2003,14.70755244876691,0.927957455021572,13.42065004806535,36.11592334390035,1.2508754740121555,10.569763989161457,7.35,6.1,0.0,0.0,0.0,0.0,0.0,0.0,12.628113775809618
"Santa Rosa-Petaluma, CA Metro Area-Bus",2004,14.209318652998677,1.3729787368786914,13.438846192998785,34.586416286199224,1.3331572627067618,10.550171073016033,6.61,6.1,0.0,0.0,0.0,0.0,0.0,0.0,13.516172146921985
"Santa Rosa-Petaluma, CA Metro Area-Bus",2005,14.29098917209028,1.3408989743052504,13.45318564008315,33.19576952737689,1.4348940309559528,10.53481039190406,5.95,6.1,0.0,0.0,0.0,0.0,0.0,0.0,12.681553746003027
"Santa Rosa-Petaluma, CA Metro Area-Bus",2006,14.80647787173156,0.8614155903241655,13.474050000331719,31.59581144207106,1.5040773967762742,10.497463358464058,5.02,6.4,0.0,0.0,0.0,0.0,0.0,0.0,13.42018462426335
"Santa Rosa-Petaluma, CA Metro Area-Bus",2007,14.825795695300318,0.6826282541269441,13.47383494523141,31.08658908135692,1.5455391865838686,10.54022944734866,5.19,7.3,0.0,0.0,0.0,0.0,0.0,0.0,12.628574030880992
"Santa Rosa-Petaluma, CA Metro Area-Bus",2008,14.864890584752159,0.6639364794491716,13.474984628219854,30.260037151225198,1.6305534030381756,10.479427094367123,5.4,6.7,0.0,0.0,0.0,0.0,0.0,0.0,10.1375419826049
"Santa Rosa-Petaluma, CA Metro Area-Bus",2009,14.860318683351913,0.7747105282434289,13.4652452710718,29.25109404323642,1.411108917494329,10.456608005668446,5.07,7.1,0.0,0.0,0.0,0.0,0.0,0.0,9.207929397736695
"Santa Rosa-Petaluma, CA Metro Area-Bus",2010,14.837493750396451,0.7089643056947499,13.463426374626176,27.818684036939313,1.5133674436833666,10.40541974673197,6.07,7.9,0.0,0.0,0.0,0.0,0.0,0.0,9.661407354788254
"Santa Rosa-Petaluma, CA Metro Area-Bus",2011,14.838080543327377,0.6813670499788673,13.471716822461266,27.004441567168456,1.6572371095673735,10.427829024325636,4.94,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.940288578263393
"Santa Rosa-Petaluma, CA Metro Area-Bus",2012,14.8319607835999,0.6756245841467532,13.481843184035357,27.208846977303086,1.6769283224575553,10.329592845587852,5.13,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14986827659131
"Santa Rosa-Petaluma, CA Metro Area-Bus",2013,14.789360512232786,0.7400711096335484,13.496988339500534,26.70713600323216,1.6363524449749818,10.367882985204309,5.24,6.7,0.0,0.0,0.0,0.0,0.0,0.0,10.145008507853332
"Santa Rosa-Petaluma, CA Metro Area-Bus",2014,14.78471626858481,0.7658455340608111,13.517955467270628,26.535703149360774,1.5958662324040056,10.391033904474993,5.43,6.8,0.0,1.0,0.0,0.0,0.0,0.0,10.02258634139279
"Santa Rosa-Petaluma, CA Metro Area-Bus",2015,14.793013409632362,0.7595088401763811,13.526472459858477,26.574741210723573,1.437890109763541,10.416549473923586,4.25,6.6,0.0,2.0,0.0,0.0,0.0,0.0,10.516374003972402
"Santa Rosa-Petaluma, CA Metro Area-Bus",2016,14.81900451509067,0.7639160661996881,13.531595488107333,27.06402687498758,1.3303851666803739,10.434548063101873,4.68,7.3,0.0,3.0,0.0,0.0,0.0,0.0,10.146214539084644
"Santa Rosa-Petaluma, CA Metro Area-Bus",2017,14.807841907514815,0.7389188259629508,13.538689622577838,27.14684352173766,1.38854183366037,10.503995732513841,4.88,7.6,0.0,4.0,0.0,0.0,0.0,0.0,10.27527651923107
"Santa Rosa-Petaluma, CA Metro Area-Bus",2018,14.851139737436467,0.7047338693736092,13.545354457835854,27.33019894292246,1.4816045409242156,10.557861419844528,5.14,8.0,0.0,5.0,0.0,0.0,0.0,0.0,9.96083746850621
"Savannah, GA Metro Area-Bus",2002,14.722767003288535,0.7175144260778495,12.89634052863875,15.154695087158835,1.0515206811342592,10.347114821100101,4.44,2.2,0.0,0.0,0.0,0.0,0.0,0.0,8.467226827157367
"Savannah, GA Metro Area-Bus",2003,14.71821785123456,0.6967275374260434,12.941330182315896,14.15436566516351,1.1301432549474573,10.347133029301212,5.58,2.2,0.0,0.0,0.0,0.0,0.0,0.0,8.456938205474518
"Savannah, GA Metro Area-Bus",2004,14.726890853354721,0.7767783017082361,12.996123621777492,13.256306901105011,1.241413087299781,10.33762522887251,6.66,2.2,0.0,0.0,0.0,0.0,0.0,0.0,8.674972104766043
"Savannah, GA Metro Area-Bus",2005,14.713874765559893,0.7780686100466047,13.041235748082746,12.47074358339523,1.378010141532193,10.331106769405597,7.55,2.2,0.0,0.0,0.0,0.0,0.0,0.0,8.76860930155471
"Savannah, GA Metro Area-Bus",2006,14.734807965256381,0.7532419881672626,13.090759700831653,11.688587651126673,1.4439734727065685,10.306190516099562,8.81,2.4,0.0,0.0,0.0,0.0,0.0,0.0,8.76370204377222
"Savannah, GA Metro Area-Bus",2007,14.817179767706977,0.7851427667996724,13.125035803291127,11.244986017022491,1.4761122129390096,10.345637790125657,8.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,8.796307353245123
"Savannah, GA Metro Area-Bus",2008,14.745276095496353,0.7553945856569392,13.1328985273165,10.964758802822166,1.5812441780633186,10.321849471441366,6.36,3.2,0.0,0.0,0.0,0.0,0.0,0.0,9.015297461576317
"Savannah, GA Metro Area-Bus",2009,14.719899949002414,0.7275520063053174,13.131964142215912,10.577046389889592,1.3247380554207848,10.225618152045278,7.01,3.6,0.0,0.0,0.0,0.0,0.0,0.0,8.76681204160258
"Savannah, GA Metro Area-Bus",2010,14.749371623498538,0.7329454850483084,13.122057170527787,10.300583041048041,1.4371062896694937,10.272966178389884,7.81,4.3,0.0,0.0,0.0,0.0,0.0,0.0,9.006490661559866
"Savannah, GA Metro Area-Bus",2011,14.759369763174265,0.6772295373906898,13.139851563741225,9.99645645375391,1.6001145849732161,10.262147525001474,6.56,3.4,0.0,0.0,0.0,0.0,0.0,0.0,8.945369190062198
"Savannah, GA Metro Area-Bus",2012,14.72371548767082,0.6723051250253538,13.160473859094061,10.009366167414026,1.5985387315650998,10.178462353513998,7.38,3.5,0.0,0.0,0.0,0.0,0.0,0.0,9.074855362021852
"Savannah, GA Metro Area-Bus",2013,14.735315906331785,0.6960572402260441,13.171381458455878,9.871409955552156,1.5711959201772325,10.2252333135187,6.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,9.217961856943557
"Savannah, GA Metro Area-Bus",2014,14.678965332473776,0.5908736945636072,13.188177334827131,9.330897109801775,1.529225190308926,10.23972690489905,6.65,2.6,0.0,0.0,0.0,0.0,0.0,0.0,9.788671867455918
"Savannah, GA Metro Area-Bus",2015,14.667281541857975,0.6144225902046273,13.20994436380238,9.132408049599288,1.2682425393437544,10.207910953640198,7.39,3.2,0.0,1.0,0.0,0.0,1.0,0.0,9.676911245303064
"Savannah, GA Metro Area-Bus",2016,14.678936656280706,0.5908165584685608,13.229121559870691,9.00021873632898,1.2001153739986312,10.354937305721212,7.62,4.7,0.0,2.0,0.0,0.0,1.0,0.0,9.190100558218836
"Savannah, GA Metro Area-Bus",2017,14.63261103225866,0.7655662117197302,13.244127668446712,8.678778870989799,1.2553880912720916,10.266701868100329,7.04,3.9,0.0,3.0,0.0,0.0,1.0,0.0,9.026928662357978
"Savannah, GA Metro Area-Bus",2018,14.611507605138668,0.7994512464342278,13.255763701439738,8.411207789702559,1.3110318766193438,10.239522193426293,6.66,3.675,0.0,4.0,0.0,0.0,0.0,0.0,9.043280839692349
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2002,14.498975954444138,0.4960881915269295,13.503328759081723,26.772742283029466,1.0899078480379634,10.154221221931456,11.44,2.7,0.0,0.0,0.0,0.0,0.0,0.0,8.843128019628232
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2003,14.496881530877081,0.480687660553104,13.527565427582456,25.948793473849367,1.1776698959048835,10.164151189063007,11.07,2.7,0.0,0.0,0.0,0.0,0.0,0.0,8.776723543008242
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2004,14.503823981722705,0.44490667892187896,13.553649670781176,25.16526714666497,1.2716968712206669,10.164694031644121,10.69,2.7,0.0,0.0,0.0,0.0,0.0,0.0,8.67211231357838
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2005,14.495667570950507,0.47543616563733737,13.579774831948463,24.498204798685727,1.3941385151429395,10.16519352345288,10.33,2.7,0.0,0.0,0.0,0.0,0.0,0.0,8.935117124530274
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2006,14.493524833523484,0.470166190406954,13.610499526858176,23.635878144078585,1.4701758451005926,10.15700510770532,9.86,2.2,0.0,0.0,0.0,0.0,0.0,0.0,9.180421389271531
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2007,14.504614073419162,0.4630046616384858,13.614037777584667,23.74359681828578,1.4952832861317202,10.173557818590119,9.82,2.3,0.0,0.0,0.0,0.0,0.0,0.0,9.115651779266202
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2008,14.550208561784272,0.4597400219141153,13.613598759318755,23.923030597448058,1.5932068993236832,10.157112199095508,10.09,2.5,0.0,0.0,0.0,0.0,0.0,0.0,8.970605355457913
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2009,14.554398338925775,0.48832306033630274,13.603147747567832,24.01876156242163,1.3462793325816544,10.16416886316939,10.98,2.7,0.0,0.0,0.0,0.0,0.0,0.0,8.731513396808882
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2010,14.553360142029815,0.4876462814793329,13.615585875276494,23.53670678860334,1.4560536055347433,10.126711100650509,9.91,2.4,0.0,0.0,0.0,0.0,0.0,0.0,8.709980191981435
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2011,14.57803651747264,0.5149212117838612,13.615311848876805,23.710723316003296,1.6224725907045559,10.140267306790784,10.35,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.703271375656987
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2012,14.57753107186677,0.598440959685703,13.617010325342585,23.71098719192944,1.631062408530763,10.116162094506734,10.31,2.9,0.0,0.0,0.0,0.0,0.0,0.0,8.748743660653338
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2013,14.577608527992401,0.7050705508188105,13.616487602011233,23.77957323094387,1.5977701075664184,10.145027252322647,10.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,9.036463514130425
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2014,14.573107507598444,0.736387156605272,13.617153212421433,23.718417164124435,1.5586497536019952,10.159374732057987,11.04,3.9,0.0,0.0,0.0,0.0,0.0,0.0,9.202569795842262
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2015,14.60175331927693,0.7274571837746053,13.617230641200713,23.736845311251493,1.3091433019314758,10.220380793996489,9.76,3.5,0.0,1.0,0.0,0.0,0.0,0.0,9.235874332380565
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2016,14.617539216612421,0.7464803937226945,13.614581856999344,23.638524922328784,1.2312474464608167,10.203190212370522,8.98,4.1,0.0,2.0,0.0,0.0,0.0,0.0,9.092198375785637
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2017,14.614527519434482,0.7530650402082399,13.615125530583999,23.71639066230245,1.3063849778915888,10.206888188543479,10.45,4.1,0.0,3.0,0.0,0.0,0.0,0.0,9.55200309794403
"Scranton--Wilkes-Barre, PA Metro Area-Bus",2018,14.576730182681201,0.7565161982511288,13.61687706599324,23.75020613995168,1.366091653802371,10.209086283786531,11.33,4.25,0.0,4.0,0.0,0.0,0.0,0.0,9.514208481099773
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2002,17.813846353627135,0.7578918965316505,15.284669204974719,43.68819647518035,1.1314021114911006,10.564649555209499,9.61,4.5,0.0,0.0,0.0,0.0,0.0,0.0,8.471109453109788
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2003,17.878284139584444,0.7132875096519837,15.312736537291444,41.38894841192306,1.2508754740121555,10.575674787615478,8.99,4.5,0.0,0.0,0.0,0.0,0.0,0.0,10.138964430171326
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2004,17.904570415869344,0.7093605127619064,15.34639075125006,39.24413107669767,1.3331572627067618,10.577214372726582,8.38,4.5,0.0,0.0,0.0,0.0,0.0,0.0,10.107319906353007
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2005,18.026367911349634,0.8076036689436226,15.379378695903236,37.317528875472085,1.4348940309559528,10.57877163369906,7.82,4.5,0.0,0.0,0.0,0.0,0.0,0.0,10.407655719691618
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2006,17.910831568638713,0.7187419212323385,15.417830699058037,35.29183572100725,1.5040773967762742,10.571118187416038,7.09,5.3,0.0,0.0,0.0,0.0,0.0,0.0,8.659138981900558
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2007,17.9231855334395,0.7573577538660045,15.436837301343592,34.26872431328597,1.5455391865838686,10.58992628166862,7.09,4.8,0.0,0.0,0.0,0.0,0.0,0.0,8.704348648656156
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2008,17.960166775665733,0.7509215904964468,15.448614116815065,33.376873385746826,1.6305534030381756,10.599725202671658,7.09,5.1,0.0,0.0,0.0,0.0,0.0,0.0,8.788511823891048
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2009,17.966011339663943,0.8710231792370732,15.45199630726932,32.240786560902954,1.411108917494329,10.553749152512601,7.13,5.1,0.0,0.0,0.0,0.0,0.0,0.0,8.744593653040083
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2010,17.968257460760046,0.9152331780612009,15.455483334001087,31.343041681803648,1.5133674436833666,10.513499017835738,7.58,5.5,0.0,0.0,0.0,0.0,0.0,0.0,8.776846504078101
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2011,17.943106184363153,0.7430431374009566,15.46735524113717,30.381574308305137,1.6572371095673735,10.49345073599125,7.88,5.2,1.0,0.0,0.0,0.0,0.0,0.0,8.714402708853912
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2012,17.89926624338613,0.9073759659664719,15.485415730186997,30.479311584482332,1.6769283224575553,10.491195325437467,7.7,5.5,2.0,0.0,0.0,0.0,0.0,0.0,8.60992736045893
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2013,17.892345400866418,0.9135718121596191,15.503429374475976,30.421608235771536,1.6363524449749818,10.497452867981549,8.01,5.4,3.0,0.0,0.0,0.0,0.0,0.0,8.579004883787581
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2014,17.8896155871908,0.9193629884571357,15.521858974455034,30.6732057226,1.5958662324040056,10.527750248592183,8.35,5.7,4.0,0.0,0.0,0.0,1.0,0.0,8.629521595576259
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2015,17.898864577830764,0.9328567115789581,15.540247935656485,30.76486910686258,1.437890109763541,10.57026971030705,7.84,5.8,5.0,0.0,0.0,0.0,1.0,0.0,8.5777973852912
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2016,17.933080754851574,0.9405299952782872,15.561375262555222,30.721798035327048,1.3303851666803739,10.602750990601313,8.16,6.1,6.0,0.0,0.0,0.0,1.0,0.0,8.523514661342798
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2017,17.95380404858918,0.9259166235679771,15.582052526997558,30.787919254128344,1.38854183366037,10.625545267004673,7.72,6.3,7.0,0.0,0.0,0.0,1.0,0.0,8.51160115374229
"Seattle-Tacoma-Bellevue, WA Metro Area-Bus",2018,17.983268625789727,0.9185471458563259,15.601350793040464,30.825308880998257,1.4816045409242156,10.652246813088963,7.49,6.525,8.0,0.0,0.0,0.0,1.0,1.0,8.590292725434399
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2002,13.21033313428454,1.076476644362937,15.284669204974719,43.68819647518035,1.1314021114911006,10.564649555209499,9.61,4.5,0.0,0.0,0.0,0.0,0.0,0.0,13.21033313428454
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2003,13.46524716389866,1.056155173343928,15.312736537291444,41.38894841192306,1.2508754740121555,10.575674787615478,8.99,4.5,0.0,0.0,0.0,0.0,0.0,0.0,13.46524716389866
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2004,13.433075404166669,0.9629389927580018,15.34639075125006,39.24413107669767,1.3331572627067618,10.577214372726582,8.38,4.5,0.0,0.0,0.0,0.0,0.0,0.0,13.433075404166669
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2005,13.622095331900413,1.0078123901029297,15.379378695903236,37.317528875472085,1.4348940309559528,10.57877163369906,7.82,4.5,0.0,0.0,0.0,0.0,0.0,0.0,12.92894936472625
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2006,13.50622869265727,1.2327661434811747,15.417830699058037,35.29183572100725,1.5040773967762742,10.571118187416038,7.09,5.3,0.0,0.0,0.0,0.0,0.0,0.0,13.50622869265727
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2007,13.825985636261931,1.2318498543797325,15.436837301343592,34.26872431328597,1.5455391865838686,10.58992628166862,7.09,4.8,0.0,0.0,0.0,0.0,0.0,0.0,13.825985636261931
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2008,14.133358585681535,1.2080620666841386,15.448614116815065,33.376873385746826,1.6305534030381756,10.599725202671658,7.09,5.1,0.0,0.0,0.0,0.0,0.0,0.0,11.936139830035348
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2009,14.866851473815238,1.1917691769548895,15.45199630726932,32.240786560902954,1.411108917494329,10.553749152512601,7.13,5.1,0.0,0.0,0.0,0.0,0.0,0.0,10.334284131277183
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2010,15.310193356481635,1.3142855958580508,15.455483334001087,31.343041681803648,1.5133674436833666,10.513499017835738,7.58,5.5,0.0,0.0,0.0,0.0,0.0,0.0,10.705045377902008
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2011,15.275600410474429,1.2821597001839402,15.46735524113717,30.381574308305137,1.6572371095673735,10.49345073599125,7.88,5.2,0.0,0.0,1.0,0.0,0.0,0.0,10.660503114904419
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2012,15.300488590443631,1.0945489176799084,15.485415730186997,30.479311584482332,1.6769283224575553,10.491195325437467,7.7,5.5,0.0,0.0,2.0,0.0,0.0,0.0,10.37326593630731
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2013,15.350061603969863,1.0654037450827034,15.503429374475976,30.421608235771536,1.6363524449749818,10.497452867981549,8.01,5.4,0.0,0.0,3.0,0.0,0.0,0.0,10.64960473311768
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2014,15.35412206916548,1.03066767827775,15.521858974455034,30.6732057226,1.5958662324040056,10.527750248592183,8.35,5.7,0.0,0.0,4.0,0.0,1.0,0.0,10.709753281713958
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2015,15.3973209178271,1.0716286940312967,15.540247935656485,30.76486910686258,1.437890109763541,10.57026971030705,7.84,5.8,0.0,0.0,5.0,0.0,1.0,0.0,10.64375437073406
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2016,15.672085169754165,1.056997721464532,15.561375262555222,30.721798035327048,1.3303851666803739,10.602750990601313,8.16,6.1,0.0,0.0,6.0,0.0,1.0,0.0,10.67489585812365
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2017,15.838881840681193,1.0528940405793195,15.582052526997558,30.787919254128344,1.38854183366037,10.625545267004673,7.72,6.3,0.0,0.0,7.0,0.0,1.0,0.0,10.971364445041049
"Seattle-Tacoma-Bellevue, WA Metro Area-Rail",2018,15.913548962062608,1.1264308575167736,15.601350793040464,30.825308880998257,1.4816045409242156,10.652246813088963,7.49,6.525,0.0,0.0,8.0,0.0,1.0,1.0,11.038367589327871
"Shreveport-Bossier City, LA Metro Area-Bus",2004,14.552826765476931,0.6319340314390355,13.177447180727297,9.061146943747055,1.2180827886442762,10.19818365655637,10.29,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.918170625915726
"Shreveport-Bossier City, LA Metro Area-Bus",2005,14.571311359352805,0.6302254775339321,13.208183670334884,8.476857911334198,1.3549842762777755,10.174484067079373,9.91,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.999280363813346
"Shreveport-Bossier City, LA Metro Area-Bus",2006,14.594689093782723,0.6014252753411905,13.238767382635194,7.848909079671179,1.423108334242607,10.138055595119667,8.87,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.921498864753003
"Shreveport-Bossier City, LA Metro Area-Bus",2007,14.669107253259538,0.5870269436091881,13.23783766996323,7.529792190752669,1.4565664141052224,10.146881866013205,10.46,2.1,0.0,0.0,0.0,0.0,0.0,0.0,9.074510003095083
"Shreveport-Bossier City, LA Metro Area-Bus",2008,14.657600021025017,0.5927318555992938,13.245090614771346,7.17730372081988,1.5544113422468844,10.169473711556089,8.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,9.301104643009815
