,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS2_HINY,YEARS_SINCE_TNC_BUS2_MIDLOW,YEARS_SINCE_TNC_RAIL2_HINY,YEARS_SINCE_TNC_RAIL2_MIDLOW,BIKE_SHARE,scooter_flag,effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,TSD_POP_PCT_diff,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS2_HINY_diff,YEARS_SINCE_TNC_BUS2_MIDLOW_diff,YEARS_SINCE_TNC_RAIL2_HINY_diff,YEARS_SINCE_TNC_RAIL2_MIDLOW_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,TSD_POP_PCT_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS2_HINY_FAC_ratio,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC_ratio,YEARS_SINCE_TNC_RAIL2_HINY_FAC_ratio,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS2_HINY_FAC,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL2_HINY_FAC,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_FAC,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
610,"Buffalo-Niagara Falls, NY Metro Area-Rail",2005,1,21,15.50366963,13.53847824,0.692608316,14.32525425,1.394138515,10.3198138,13.29,31.42969212,2.6,0,0,0,0,0,0,1.497724182,0.083831376,15.41983825,1.78E-15,5409512,4974513.083,758029,0.998922561,1664863.42,3.0315,30326.61,1.00071134,1.032813554,1.000867473,1.096282099,0.996513781,-0.46,-0.089831456,0,0,0,0,0,0,0,1.008047121,0.987080309,1.004687751,1.021808091,1.009987722,0.996840659,0.99950969,1,1,1,1,1,1,1,5464754,0.989891219,1.02792781,-55242,135152.7347,5704302,0,1,0.962996834,152801.8588,43975.53606,-70602.93567,25617.4072,119175.8545,54580.44122,-17265.01989,-2679.424645,0,0,0,0,0,0,0,0,0,0,152618.6096,-207860.6096,0,-55242,2
611,"Buffalo-Niagara Falls, NY Metro Area-Rail",2006,1,21,15.5868246,13.57785344,0.698089636,14.34134272,1.470175845,10.2700299,12.5,31.09940924,2.4,0,0,0,0,0,0,1.497724182,0.110908217,15.47591639,0,5878572,5261444.653,788472,1.009909379,1691865.17,3.35,28853.75,1.002908392,1.007914026,1.001123085,1.054540728,0.995175892,-0.79,-0.330282884,-0.2,0,0,0,0,0,0,1.033336795,0.996766032,1.006078523,1.013487602,1.013798486,0.994580326,0.998198461,1.000600196,1,1,1,1,1,1,5409512,1.086710225,1.057680333,469060,286931.5703,5704302,0,1,1.02744675,307511.3978,180335.7919,-17494.19067,32881.84568,72961.34479,74643.07538,-29317.78988,-9745.444383,3246.764927,0,0,0,0,0,0,0,0,0,312022.4526,157037.5474,0,469060,2
612,"Buffalo-Niagara Falls, NY Metro Area-Rail",2007,1,21,15.52804535,13.59563167,0.67433774,14.33257891,1.495283286,10.26960735,12.96,31.7471545,2.5,0,0,0,0,0,0,1.497724182,0.01564659,15.51239876,0,5542993,5456939.029,802615,0.962732706,1677102.75,3.4606,28841.56,1.001309355,0.965975865,0.999388913,1.017077849,0.999958856,0.46,0.647745254,0.1,0,0,0,0,0,0,1.014916547,1.014135253,0.996704333,1.004433624,1.000116323,1.003169354,1.003542594,0.999700037,1,1,1,1,1,1,5878572,0.942914878,1.037156026,-335579,195494.3751,5704302,0,1,0.909135048,215849.7888,87687.99325,83095.10281,-19373.81359,26063.37685,683.8149505,18631.2745,20825.39258,-1763.352594,0,0,0,0,0,0,0,0,0,218424.3749,-554003.3749,0,-335579,2
613,"Buffalo-Niagara Falls, NY Metro Area-Rail",2008,1,21,15.74252312,13.63716349,0.543999654,14.33263491,1.593206899,10.29753203,12.51,32.24825204,2.9,0,0,0,0,0,0,1.497724182,0.110483197,15.63203993,0,6868958,6150474.339,836651,0.72288404,1677196.67,3.9195,29658.33,1.003054792,0.806716904,1.000003907,1.065488335,1.002719157,-0.45,0.501097542,0.4,0,0,0,0,0,0,1.035194455,1.080067819,1.000021094,1.017403429,0.992342565,0.996909234,1.002739463,0.998800689,1,1,1,1,1,1,5542993,1.239214626,1.127092369,1325965,693535.3107,5704302,0,1,1.099479193,684441.8375,195082.6162,443815.3627,116.9234469,96467.08612,-42445.10926,-17132.09241,15184.82447,-6647.773709,0,0,0,0,0,0,0,0,0,704472.1138,621492.8862,0,1325965,2
614,"Buffalo-Niagara Falls, NY Metro Area-Rail",2009,1,21,15.64967828,13.75960031,0.612327813,14.32200231,1.346279333,10.27115145,13.42,32.65462661,2.3,0,0,0,0,0,0,1.497724182,-0.013980654,15.66365894,-1.78E-15,6259921,6348053.44,945623,0.844720569,1659458.17,2.8431,28886.13,1.008978173,1.125603313,0.999258155,0.845012241,0.997438165,0.91,0.40637457,-0.6,0,0,0,0,0,0,1.107350317,0.960425551,0.996002976,0.957425291,1.007288288,1.006279528,1.002221045,1.001801668,1,1,1,1,1,1,6868958,0.911334878,1.032124205,-609037,197579.1007,5704302,0,1,0.88297018,266478.9112,737384.8153,-271835.2263,-27455.38958,-292443.8908,50062.94516,43133.81414,15256.26473,12375.57848,0,0,0,0,0,0,0,0,0,220659.8174,-829696.8174,0,-609037,2
615,"Buffalo-Niagara Falls, NY Metro Area-Rail",2010,1,21,15.60573201,13.74400811,0.62231439,14.32210449,1.456053606,10.25758919,13.12,32.71482156,2.3,0,0,0,0,0,0,1.497724182,-0.060418041,15.66615005,0,5990778,6363886.895,930993,0.863235309,1659627.75,3.289,28497,0.998866813,1.016309201,1.000007135,1.081539002,0.998679578,-0.3,0.060194948,0,0,0,0,0,0,0,0.987098176,0.994115771,1.000038491,1.019530023,1.003740299,0.997938427,1.000328685,1,1,1,1,1,1,1,6259921,0.957005368,1.002494222,-269143,15833.45494,5704302,0,1,0.95462433,17464.37737,-80764.40071,-36834.80955,240.9515845,122256.4037,23413.97399,-12905.28616,2057.544528,0,0,0,0,0,0,0,0,0,0,15613.63307,-284756.6331,0,-269143,2
616,"Buffalo-Niagara Falls, NY Metro Area-Rail",2011,1,21,15.75759741,13.81731792,0.597508245,14.31756604,1.622472591,10.25987586,13.48,33.13660289,2.3,0,0,0,0,0,0,1.497724182,-0.016029629,15.77362704,0,6973287,7085966.917,1001808,0.817584178,1652112.67,4.0656,28562.24,1.005333947,0.960138885,0.999683116,1.114294546,1.000222924,0.36,0.42178133,0,0,0,0,0,0,0,1.062957603,1.014767269,0.998291939,1.029756449,0.999370741,1.00247951,1.002305348,1,1,1,1,1,1,1,5990778,1.164003573,1.113465251,982509,722080.022,5704302,0,1,1.045388317,658559.3944,377165.0234,88467.43315,-10232.61338,178264.28,-3769.752436,14854.19675,13810.82692,0,0,0,0,0,0,0,0,0,0,679745.1277,302763.8723,0,982509,2
617,"Buffalo-Niagara Falls, NY Metro Area-Rail",2012,1,21,15.68117238,13.80247192,0.601717849,14.3184095,1.631062409,10.2787058,12.63,32.90845611,2.3,0,0,0,0,0,0,1.497724182,-0.067157771,15.74833015,0,6460209,6908962.289,987045,0.825251615,1653506.75,4.1093,29105.18,0.998925551,1.007045265,1.000058911,1.005294276,1.0018353,-0.85,-0.22814678,0,0,0,0,0,0,0,0.987711807,0.997515409,1.000317761,1.001514635,0.994830038,0.994169908,0.998755219,1,1,1,1,1,1,1,6973287,0.92642236,0.975020399,-513078,-177004.6278,5704302,0,1,0.950156908,-175623.7906,-85689.09441,-17325.76883,2215.83716,10561.9863,-36051.62985,-40654.90706,-8680.213881,0,0,0,0,0,0,0,0,0,0,-174189.9284,-338888.0716,0,-513078,2
618,"Buffalo-Niagara Falls, NY Metro Area-Rail",2013,1,21,15.43656869,13.73603977,0.769338994,14.32016468,1.597770108,10.27706288,13.33,32.87091697,2.6,0,0,0,0,0,0,1.497724182,-0.156335568,15.59290426,0,5058439,5914420.579,923604,1.158339108,1656411.5,3.942,29057.4,0.995186938,1.278571005,1.000122582,0.979588579,0.999840162,0.7,-0.037539136,0.3,0,0,0,0,0,0,0.946175474,0.905691612,1.00066135,0.994151209,1.000452355,1.004826915,0.999795078,0.999100382,1,1,1,1,1,1,6460209,0.78301476,0.856050494,-1401770,-994541.7101,5704302,0,1,0.914682931,-963511.9054,-347717.6894,-609251.8939,4272.461743,-37784.40963,2922.306538,31182.88115,-1323.839447,-5811.722426,0,0,0,0,0,0,0,0,0,-929943.8957,-471826.1043,0,-1401770,2
619,"Buffalo-Niagara Falls, NY Metro Area-Rail",2014,1,21,15.26794747,13.62687471,0.843611883,14.31879411,1.558649754,10.24922389,12.72,32.71419269,2.9,0,0,0,1,0,0,1.497724182,-0.158623894,15.42657136,-1.78E-15,4273515,5008120.034,828087,1.32474855,1654142.83,3.7524,28259.6,0.992052654,1.096541172,0.999904291,0.975515655,0.997291153,-0.61,-0.156724285,0.3,0,0,0,1,0,0,0.913093643,0.957057436,0.999483875,0.993130861,1.007692756,0.995812599,0.999144737,0.999100382,1,1,1,0.974504086,1,1,5058439,0.84482881,0.846764272,-784924,-906300.5452,5704302,0,1,0.997714291,-814305.6123,-439610.5055,-217222.3413,-2610.787553,-34747.1194,38913.33634,-21181.7121,-4326.293855,-4550.664441,0,0,0,0,-128969.5246,-128969.5246,-128969.5246,0,0,-775133.5845,-9790.415474,0,-784924,2
620,"Buffalo-Niagara Falls, NY Metro Area-Rail",2015,1,21,15.46771788,13.75836014,0.728084241,14.32104697,1.309143302,10.32361596,13.73,32.64430996,2.6,0,0,0,2,0,0,1.497724182,-0.054679352,15.52239723,1.78E-15,5218485,5511773.783,944451,1.071109059,1657873.58,2.703,30442.14,1.00964898,0.863055934,1.000157336,0.839921412,1.007258313,1.01,-0.069882722,-0.3,0,0,0,1,0,0,1.115726875,1.070655996,1.000848955,0.956990346,0.979730136,1.006971986,0.999618551,1.000900428,1,1,1,0.974504086,1,1,4273515,1.221122425,1.100567428,944970,503653.749,5704302,0,1,1.10953892,452767.6348,494560.5356,301949.4595,3628.021117,-183802.4001,-86623.56737,29794.88791,-1630.126039,3847.99415,0,0,0,0,-108957.1699,-108957.1699,-108957.1699,0,0,429776.4105,515193.5895,0,944970,2
621,"Buffalo-Niagara Falls, NY Metro Area-Rail",2016,1,21,15.40466862,13.72691866,0.768395947,14.31865012,1.231247446,10.35503758,12.16,32.61852889,2.9,0,0,0,3,1,0,1.497724182,-0.021424873,15.42609349,1.78E-15,4899621,5005727.377,915218,1.156304651,1653904.67,2.4255,31413.9,0.997714736,1.055366815,0.999832635,0.940498603,1.003043664,-1.57,-0.025781074,0.3,0,0,0,1,1,0,0.974154201,0.976459142,0.999097576,0.986368839,0.991387781,0.989258074,0.999859259,0.999100382,1,1,1,0.974504086,1.014756766,1,5218485,0.938897209,0.908188103,-318864,-506046.4061,5704302,0,1,1.03381359,-496037.3112,-134875.9119,-122847.6128,-4709.285877,-71134.00914,-44942.73658,-56056.57845,-734.4527648,-4694.644756,0,0,0,0,-133050.0436,-133050.0436,-133050.0436,77007.96458,0,-479119.0066,160255.0066,0,-318864,2
622,"Buffalo-Niagara Falls, NY Metro Area-Rail",2017,1,21,15.33297462,13.76018388,0.814548078,14.32056089,1.306384978,10.33910093,12.35,32.43049252,3.1,0,0,0,4,1,0,1.497724182,-0.085749052,15.41872367,-3.55E-15,4560644,4968971.674,946175,1.258154932,1657067.92,2.6928,30917.22,1.002423356,1.060062955,1.000133446,1.061025533,0.998460976,0.19,-0.188036373,0.2,0,0,0,1,0,0,1.028091884,0.973094777,1.000719997,1.013326936,1.004396563,1.001307865,0.998973951,0.999400164,1,1,1,0.974504086,1,1,4899621,0.930815669,0.99265727,-338977,-36755.70234,5704302,0,1,0.937700967,-30298.15345,137639.5871,-131825.3942,3527.713347,65296.9341,21541.49243,6408.044436,-5027.249489,-2938.966673,0,0,0,0,-124920.3145,-124920.3145,-124920.3145,0,0,-35976.59192,-303000.4081,0,-338977,2
623,"Buffalo-Niagara Falls, NY Metro Area-Rail",2018,1,21,15.31784622,13.72150642,0.829207356,14.32478568,1.366091654,10.3387218,12.11,32.28374551,3.325,0,0,0,5,1,0,1.497724182,-0.04326453,15.36111075,-1.78E-15,4492168,4690785.138,910278,1.291501676,1664083.5,2.92,30905.5,0.997189176,1.017996824,1.000295016,1.045703737,0.99996333,-0.24,-0.146747003,0.225,0,0,0,1,0,0,0.968301221,0.991374454,1.00159264,1.010575593,1.000104371,0.998350401,0.999199163,0.99932521,1,1,1,0.974504086,1,1,4560644,0.984985454,0.94401527,-68476,-278186.5361,5704302,0,1,1.043399907,-258464.7415,-144566.8446,-39338.04578,7263.463716,48231.51306,476.0007534,-7523.233546,-3652.333614,-3077.475361,0,0,0,0,-116277.7862,-116277.7862,-116277.7862,0,0,-255326.4216,186850.4216,0,-68476,2
624,"Burlington-South Burlington, VT Metro Area-Bus",2005,0,31,14.47510613,13.96641368,0.601062247,12.64728208,1.384492739,10.45741088,6.32,18.95005624,4.7,0,0,0,0,0,0,1.00614463,-0.069647999,14.54475412,1.78E-15,1934009,2073510.541,1162883,0.824055369,310916.25,2.9928,34800.33,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1934009,1934009,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934009,1934009,3
625,"Burlington-South Burlington, VT Metro Area-Bus",2006,0,31,14.55463013,14.10253441,0.694253553,12.67881184,1.461517782,10.36847079,6.43,17.80786646,3.9,0,0,0,0,0,0,1.00614463,-0.095270526,14.64990065,0,2094090,2303407.759,1332455,1.002213969,320875.58,3.3125,31838.75,1.009746291,1.155044351,1.002493007,1.055634126,0.991495018,0.11,-1.142189779,-0.8,0,0,0,0,0,0,1.120042407,0.946417202,1.011947277,1.013663995,1.024784956,1.000756977,0.993783673,1.002402944,1,1,1,1,1,1,1934009,1.08277159,1.110873426,160081,229897.2178,1934009,0,1,0.974702944,220089.1225,232163.0947,-103629.614,23106.14032,26426.29019,47934.32853,1464.000015,-12022.43332,4647.31609,0,0,0,0,0,0,0,0,0,214430.2039,-54349.20392,0,160081,3
626,"Burlington-South Burlington, VT Metro Area-Bus",2007,0,31,14.55813624,14.10952852,0.684485122,12.68060998,1.489843237,10.42419648,5.16,17.32179383,5.1,0,0,0,0,0,0,1.00614463,-0.078700319,14.63683656,-1.78E-15,2101445,2273511.514,1341807,0.982750698,321453.08,3.4364,33663.41,1.000495946,0.985929592,1.000141822,1.019380848,1.005374533,-1.27,-0.486072624,1.2,0,0,0,0,0,0,1.005841954,1.005789389,1.000677544,1.005003299,0.984777287,0.991301715,0.997349828,0.99640638,1,1,1,1,1,1,2094090,1.003512265,0.987020863,7355,-29896.24505,1934009,0,1,1.016708254,-26914.50855,12233.57728,12123.50158,1418.837252,10477.35931,-31877.73045,-18214.99077,-5549.698314,-7525.364437,0,0,0,0,0,0,0,0,0,-27179.48116,34534.48116,0,7355,3
627,"Burlington-South Burlington, VT Metro Area-Bus",2008,0,31,14.70449628,14.09089887,0.616881038,12.68588659,1.583648198,10.41015665,5.19,16.82112868,5.4,0,0,0,0,0,0,1.00614463,0.024270914,14.68022536,0,2432660,2374327.846,1317041,0.853139148,323153.75,3.8727,33194.07,0.998679641,0.901233669,1.000416116,1.062962974,0.99865315,0.03,-0.500665152,0.3,0,0,0,0,0,0,0.984604264,1.040759687,1.001989542,1.016665379,1.00387226,1.000206391,0.997270375,0.999100382,1,1,1,1,1,1,2101445,1.157612976,1.044343884,331215,100816.3314,1934009,0,1,1.108459522,93447.64724,-32353.29229,85654.24148,4180.913701,35021.3766,8137.342182,433.7202284,-5736.156216,-1890.49844,0,0,0,0,0,0,0,0,0,93186.23377,238028.7662,0,331215,3
628,"Burlington-South Burlington, VT Metro Area-Bus",2009,0,31,14.72109822,14.07391005,0.700966231,12.68170624,1.337104117,10.34487499,6.51,16.56715843,5.8,0,0,0,0,0,0,1.00614463,0.125262953,14.59583526,0,2473384,2182179.714,1294855,1.015699398,321805.67,2.808,31096.26,0.998794341,1.136306983,0.999670472,0.844318908,0.993729042,1.32,-0.253970251,0.4,0,0,0,0,0,0,0.985950686,0.95152388,0.998426606,0.957489985,1.018132704,1.009121637,0.998614423,0.998800689,1,1,1,1,1,1,2432660,1.016740523,0.91907262,40724,-192148.1316,1934009,0,1,1.106267836,-199330.6787,-34177.20347,-117925.9178,-3827.531682,-103412.4141,44110.70315,22189.84037,-3370.638668,-2917.516438,0,0,0,0,0,0,0,0,0,-196868.8,237592.8,0,40724,3
629,"Burlington-South Burlington, VT Metro Area-Bus",2010,0,31,14.71835165,14.04334549,0.695585713,12.7099658,1.456053606,10.32163358,8.41,15.94948705,7.1,0,0,0,0,0,0,1.00614463,0.100993434,14.61735821,1.78E-15,2466600,2229655.763,1255877,1.004883017,331029.5,3.289,30381.85,0.997828282,0.992324142,1.002228372,1.088960528,0.997753341,1.9,-0.617671378,1.3,0,0,0,0,0,0,0.974865919,1.0031847,1.010701522,1.021179563,1.006418237,1.013155895,0.996633533,0.996107495,1,1,1,1,1,1,2473384,0.997257199,1.021756251,-6784,47476.04879,1934009,0,1,0.976022617,55025.0371,-62166.23325,7876.985214,26468.9721,52385.19288,15874.76554,32539.58118,-8326.566637,-9627.659938,0,0,0,0,0,0,0,0,0,53811.56223,-60595.56223,0,-6784,3
630,"Burlington-South Burlington, VT Metro Area-Bus",2011,0,31,14.77623378,14.19159629,0.679702048,12.72329252,1.629083665,10.40319682,7.27,15.40557241,5.4,0,0,0,0,0,0,1.00614463,0.018676664,14.75755712,1.78E-15,2613585,2565224.941,1456571,0.9732897,335470.58,4.0992,32963.84,1.010556658,0.97716505,1.001048526,1.118834951,1.007902163,-1.14,-0.543914644,-1.7,0,0,0,0,0,0,1.131414856,1.009430709,1.005032464,1.030956653,0.977798031,0.992188604,0.997034929,1.005113159,1,1,1,1,1,1,2466600,1.059590124,1.150502685,146985,335569.1779,1934009,0,1,0.920980174,367447.9365,324147.8835,23261.78803,12413.07687,76357.67925,-54763.37657,-19267.58973,-7313.643878,12612.11907,0,0,0,0,0,0,0,0,0,371229.9216,-224244.9216,0,146985,3
631,"Burlington-South Burlington, VT Metro Area-Bus",2012,0,31,14.80981844,14.23789702,0.69415069,12.72490712,1.635320061,10.34207823,7.05,15.51294074,7.2,0,0,0,0,0,0,1.00614463,0.010034841,14.7997836,3.55E-15,2702852,2675864.933,1525597,1.002008027,336012.67,4.1311,31009.41,1.003262546,1.021257317,1.000126901,1.003828162,0.994125019,-0.22,0.107368328,1.8,0,0,0,0,0,0,1.039314147,0.991497864,1.000608364,1.00109943,1.016966611,0.998487764,1.000586344,0.994614415,1,1,1,1,1,1,2613585,1.034155002,1.043130717,89267,110639.9919,1934009,0,1,0.99139541,112841.3764,102750.8659,-22221.05456,1590.012045,2873.454932,44343.6803,-3952.35828,1532.45981,-14075.68373,0,0,0,0,0,0,0,0,0,112725.796,-23458.796,0,89267,3
632,"Burlington-South Burlington, VT Metro Area-Bus",2013,0,31,14.80888084,14.24212575,0.711154844,12.72954447,1.606473523,10.3443597,7.97,15.45706345,6.5,0,0,0,0,0,0,1.00614463,0.011464284,14.79741656,-3.55E-15,2700319,2669538.539,1532062,1.036341558,337574.5,3.9852,31080.24,1.000297005,1.024496343,1.000364431,0.98236031,1.0002206,0.92,-0.05587728,-0.7,0,0,0,0,0,0,1.003528056,0.990001644,1.001748298,0.994930257,0.999372171,1.006348752,0.999694987,1.002102261,1,1,1,1,1,1,2702852,0.999062842,0.997635757,-2533,-6326.393949,1934009,0,1,1.001430466,-6145.13056,9535.813339,-27024.07694,4725.39124,-13702.76373,-1696.928226,17159.73812,-824.4043385,5682.099965,0,0,0,0,0,0,0,0,0,-6390.197924,3857.197924,0,-2533,3
633,"Burlington-South Burlington, VT Metro Area-Bus",2014,0,31,14.75557524,14.22469474,0.677907618,12.7330361,1.560877722,10.34412159,5.77,15.66693232,4.9,0,1,0,0,0,0,1.00614463,-0.003733992,14.75930923,1.78E-15,2560146,2569723.438,1505588,0.969751944,338755.25,3.763,31072.84,0.998776095,0.953248964,1.000274294,0.971617459,0.999976981,-2.2,0.20986886,-1.6,0,1,0,0,0,0,0.985587656,1.019841871,1.001316076,0.991998398,1.000065548,0.984980131,1.001146425,1.004811663,1,0.972975128,1,1,1,1,2700319,0.948090207,0.962609605,-140173,-99815.10033,1934009,0,1,0.984916635,-100660.0695,-38917.92751,53579.38076,3553.824844,-21606.87661,177.0018245,-40558.43737,3095.714383,12993.02485,0,-72975.77466,-72975.77466,0,0,0,-72975.77466,0,0,-100965.9939,-39207.00606,0,-140173,3
634,"Burlington-South Burlington, VT Metro Area-Bus",2015,0,31,14.77058345,14.28641004,0.714253761,12.7336755,1.294727168,10.41635908,8.02,15.75964294,4.7,0,2,0,0,0,0,1.00614463,0.058705868,14.71187758,1.78E-15,2598859,2450682.632,1601433,1.042661799,338971.92,2.65,33400.6,1.004338602,1.053615186,1.000050216,0.829486608,1.006983434,2.25,0.092710629,-0.2,0,1,0,0,0,0,1.052742703,0.978750124,1.000240875,0.954187968,0.980311383,1.015598161,1.000506277,1.000600196,1,0.972975128,1,1,1,1,2560146,1.015121403,0.953675635,38713,-119040.8067,1934009,0,1,1.064430443,-112869.6293,135029.0195,-54402.78376,616.6750164,-117285.4894,-50405.73367,39933.56847,1296.143719,1536.588188,0,-69187.61732,-69187.61732,0,0,0,-69187.61732,0,0,-118597.1379,157310.1379,0,38713,3
635,"Burlington-South Burlington, VT Metro Area-Bus",2016,0,31,14.68551732,14.31133543,0.726693258,12.73823355,1.215802556,10.43362156,6.96,15.69791777,5.9,0,3,0,0,0,0,1.00614463,0.015798851,14.66971847,-1.78E-15,2386926,2349511.627,1641851,1.068230184,340520.5,2.373,33982.2,1.001744693,1.017416075,1.000357952,0.939041511,1.001657247,-1.06,-0.061725176,1.2,0,1,0,0,0,0,1.020975785,0.992675781,1.001718376,0.986190064,0.99525938,0.992734776,0.999663071,0.99640638,1,0.972975128,1,1,1,1,2598859,0.91845152,0.958717215,-211933,-101171.0043,1934009,0,1,0.958000463,-107596.0367,54513.10779,-19034.6123,4465.815697,-35890.07751,-12320.20261,-18881.29356,-875.6304676,-9339.312587,0,-70233.83118,-70233.83118,0,0,0,-70233.83118,0,0,-107288.1375,-104644.8625,0,-211933,3
636,"Burlington-South Burlington, VT Metro Area-Bus",2017,0,31,14.61693171,14.29379605,0.700769549,12.74328091,1.275530384,10.39815635,7.2,15.58479626,5.2,0,4,0,0,0,0,1.00614463,-0.051423308,14.66835501,-1.78E-15,2228705,2346310.348,1613305,1.015302985,342243.58,2.5806,32798.1,0.998774441,0.964326476,1.000396237,1.049126256,0.996600873,0.24,-0.11312151,-0.7,0,1,0,0,0,0,0.985498703,1.015437672,1.001903023,1.010579359,1.009810418,1.001652325,0.999382609,1.002102261,1,0.972975128,1,1,1,1,2386926,0.933713488,0.99863747,-158221,-3201.278919,1934009,0,1,0.934987463,-1571.795095,-34613.52387,36848.58174,4542.375072,25252.14698,23416.74221,3943.976599,-1473.665893,5017.941101,0,-64506.36903,-64506.36903,0,0,0,-64506.36903,0,0,-3252.257106,-154968.7429,0,-158221,3
637,"Burlington-South Burlington, VT Metro Area-Bus",2018,0,31,14.65060208,14.29860624,0.63612146,12.74828911,1.348073148,10.38011762,7.12,15.48550354,4.975,0,5,0,0,1,0,1.00614463,-0.066431665,14.71703375,1.78E-15,2305024,2463351.402,1621084,0.889139549,343961.91,2.85,32211.75,1.000336523,0.907747007,1.000393007,1.056872627,0.998265198,-0.08,-0.099292715,-0.225,0,1,0,0,1,0,1.004014144,1.038943215,1.001888245,1.012863762,1.004977924,0.999449831,0.999458063,1.000675245,1,0.972975128,1,1,1.014756766,1,2228705,1.034243653,1.049883023,76319,117041.0536,1934009,0,1,0.985103707,111440.43,8946.342726,86792.9384,4208.341936,28669.53013,11094.32339,-1226.164282,-1207.817311,1504.92257,0,-60230.4668,-60230.4668,0,0,0,-60230.4668,32888.47926,0,111174.5432,-34855.54324,0,76319,3
638,"Canton-Massillon, OH Metro Area-Bus",2007,0,31,14.56062948,14.74431674,0.51092233,13.30740166,1.484373431,10.21852783,6.81,7.715311152,2.6,0,0,0,0,0,0,0.268150099,-0.227608474,14.78823795,0,2106690.947,2645147.992,2531484.245,0.666827851,601631.25,3.4122,27405.29,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,2106690.947,2106690.947,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106690.947,2106690.947,3
639,"Canton-Massillon, OH Metro Area-Bus",2008,0,31,14.64683324,14.73910356,0.534483332,13.30494503,1.564252244,10.1773341,7.36,7.84504403,2.8,0,0,0,0,0,0,0.268150099,-0.151519683,14.79835292,0,2296353.08,2672039.373,2518321.501,0.706566287,600155.08,3.7791,26299.26,0.999646428,1.046114647,0.999815394,1.053813152,0.995968722,0.55,0.129732878,0.2,0,0,0,0,0,0,0.995667678,0.98617301,0.99907508,1.014173816,1.011404049,1.003790619,1.000708521,0.999400164,1,1,1,1,1,1,2106690.947,1.090028456,1.010166305,189662.133,26891.38105,2106690.947,0,1,1.079058381,21894.70683,-9126.864398,-29129.19364,-1948.521579,29859.85043,24024.80685,7985.662019,1492.635187,-1263.668044,0,0,0,0,0,0,0,0,0,21417.26255,168244.8705,0,189662.133,3
