,Unnamed: 0,CLUSTER_APTA4,Mode,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS2_HINY,YEARS_SINCE_TNC_BUS2_MIDLOW,YEARS_SINCE_TNC_RAIL2_HINY,YEARS_SINCE_TNC_RAIL2_MIDLOW,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS2_HINY_FAC,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL2_HINY_FAC,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS2_HINY_FAC_cumsum,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC_cumsum,YEARS_SINCE_TNC_RAIL2_HINY_FAC_cumsum,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC_cumsum,BIKE_SHARE_FAC_cumsum,scooter_flag_FAC_cumsum,Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS2_HINY_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS2_MIDLOW_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL2_HINY_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC_cumsum,UPT_ADJ_BIKE_SHARE_FAC_cumsum,UPT_ADJ_scooter_flag_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum,UPT_PCT_CHNGE
66,66,2.0,1,2017,430,56666494.45449998,88962782.03900002,87159118.0852,-1803663.953800021,94250297.52610004,-190901.3627352299,5041719.754510607,1.309296646737217,3076137.977852217,2.5930103447087087,31600.376715161674,7.593078854083787,29.53583960741292,5.328875879233959,0.0,0.0,0.0,4.184602498368756,0.8103793329402486,0.0,1242444.5985823676,-203160.3585558431,364218.8397523574,984658.456802842,92399.1560218614,-157548.6253177292,-66555.45511710204,-85154.70960360527,0.0,0.0,0.0,-2268187.419562344,150079.051491679,0.0,53193.5344944836,61329.0321714367,-1864992.9859714585,0.0,-1803663.953800021,54798052.10980821,-1679222.3213763437,4219006.996255889,-2473765.1721980083,-179912.33313354687,1463576.8171223032,-97361.48821280943,-494225.22320840467,0.0,0.0,0.0,-9409873.551221082,770210.3628076145,0.0,-17615162.14015193,32361065.975391787,88838340.40657634,82940111.08894409,89632883.25739801,87339030.41833355,85695541.26807769,87256479.57341279,87653343.30840841,87159118.0852,87159118.0852,87159118.0852,96568991.63642108,86388907.72239238,87159118.0852,104774280.22535191,-2.027436544204886
67,67,2.0,1,2018,430,56666494.45449998,87159118.0852,85921106.48339999,-1238011.6018000196,94586165.5164594,335867.9903593474,5016670.62569971,1.325251618585205,3096393.358063284,2.8849218669803887,31757.714344928285,7.379995364981188,29.429281646957868,5.6497184284967945,0.0,0.0,0.0,5.184602498368757,0.8275376111743239,0.5133652908838064,3064087.4088655943,494991.105844651,319289.91774943355,1209122.734193735,-138823.42549253348,-160047.47861514846,-57752.71847514573,-105366.87494247119,0.0,0.0,0.0,-2222201.3589270785,32054.4948185632,-2333717.3095723777,101636.49544722163,298575.69418770896,-1536587.2959877285,0.0,-1238011.6018000196,57862139.51867381,-1184231.2155316928,4538296.914005321,-2531517.8906731536,1029210.4010601881,1324753.3916297695,-257408.9668279579,-599592.0981508759,0.0,0.0,0.0,-11632074.91014816,802264.8576261776,-2333717.3095723777,-19151749.436139654,28058966.96472618,87105337.69893168,81382809.56939466,88452624.37407315,84891896.0823398,84596353.09177022,86178515.45022795,86520698.58155087,85921106.48339999,85921106.48339999,85921106.48339999,97553181.39354816,85118841.62577379,88254823.79297237,105072855.91953965,-1.4204040024703213
68,68,3.0,0,2002,2663,129862332.2897,0.0,129862332.2897,0.0,124221814.55165464,0.0,2183301.6249237456,0.9535358339697504,597492.8419398481,1.930389975003238,33832.923823650366,6.216342821805054,20.46686243353588,3.3282857000181982,0.0,0.0,0.0,0.0,0.02183570824582293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129862332.2897,129862332.2897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129862332.2897,129862332.2897,129862332.2897,129862332.2897,129862332.2897,129862332.2897,129862332.2897,129862332.2897,129862332.2897,129862332.2897,129862332.2897,129862332.2897,129862332.2897,129862332.2897,129862332.2897,0.0
69,69,3.0,0,2003,3084,150121646.3861,129862332.2897,159902363.33139998,9780716.945300013,153914478.17916173,10908739.796846492,2049817.26201826,0.9083594822541056,592742.9566313835,2.186567550123132,32742.082618467106,6.449785996093607,19.80871849589033,3.2879437810493037,0.0,0.0,0.0,0.0,0.018888921539715785,0.0,4665661.731045438,2312585.123455231,1480305.203871249,1893122.508103535,1080960.9030009634,153543.4452003428,-826105.6534108056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10760073.261265952,12885768.40145816,-3105051.456158144,20259314.0964,30040031.04170001,4665661.731045438,2312585.123455231,1480305.203871249,-826105.6534108056,1893122.508103535,1080960.9030009634,153543.4452003428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3105051.456158144,155236701.60035455,157589778.20794475,158422058.12752873,160728468.98481077,158009240.82329643,158821402.42839903,159748819.88619962,159902363.33139998,159902363.33139998,159902363.33139998,159902363.33139998,159902363.33139998,159902363.33139998,159902363.33139998,163007414.7875581,23.132212791840168
70,70,3.0,0,2004,3478,182773532.8103,159902363.33139998,186899235.8196,-5655013.936000021,188519456.83359185,4355009.029325526,2099807.9109178917,0.9748871105493884,610912.2934800837,2.506340124689665,30754.568607410045,6.744362696130098,19.649483579863286,3.18714949633524,0.0,0.0,0.0,0.0,0.015514478252948676,0.0,-2495328.895862434,-2319187.8159708288,2120006.6421037093,2726073.1060795933,1722236.616929401,110587.8335319492,-922361.6321492515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942025.8546621382,2652356.0556357456,-8307369.991635762,32651886.4242,26996872.48819997,2170332.835183004,-6602.69251559768,3600311.845974958,-1748467.2855600568,4619195.614183128,2803197.5199303646,264131.278732292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11412421.447793908,184728902.98441696,186905838.5121156,183298923.973625,188647703.10516003,182280040.20541683,184096038.2996696,186635104.5408677,186899235.8196,186899235.8196,186899235.8196,186899235.8196,186899235.8196,186899235.8196,186899235.8196,198311657.26739383,16.8833480167198
71,71,3.0,0,2005,3805,191911325.9115,186899235.8196,207657643.08520004,11620614.164400022,213555542.443132,15636621.014370514,2042081.013359748,0.8810730135548299,622715.5902183743,2.9752027355284896,29664.573769573843,6.840777182913881,18.25984223972225,3.204077819963168,0.0,0.0,0.0,0.0,0.014775761599957131,0.0,5010218.57410955,1924297.765166138,2628717.5449608653,4211329.003136517,2034683.5523826128,219729.24612733215,-961381.9865729606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15067593.699310053,17910029.746177934,-6289415.581777913,9137793.101199998,20758407.26560001,7180551.409292554,1917695.0726505404,6229029.390935822,-2709849.2721330184,8830524.617319642,4837881.072312977,483860.5248596242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17701837.02957182,200477091.6759075,205739948.01254952,201428613.69426423,210367492.35733303,198827118.4678804,202819762.01288703,207173782.5603404,207657643.08520004,207657643.08520004,207657643.08520004,207657643.08520004,207657643.08520004,207657643.08520004,207657643.08520004,225359480.11477187,11.106737368170204
72,72,3.0,0,2006,4458,211258126.3722,207657643.08520004,245822792.5106001,18818348.96470001,255912643.48389316,19379235.95924468,1980239.441095944,0.9004027144384387,618034.3306105621,3.260511261924401,27900.199220233437,6.9702107614166655,16.592782413375573,3.611124742872042,0.0,0.0,0.0,0.0,0.01342261265256184,0.0,9835616.904501766,-1056621.3321239008,3163466.3201172487,2544574.864887904,3377127.39471111,238373.27140895464,-1084199.820720682,-229062.6972695572,0.0,0.0,0.0,0.0,0.0,0.0,16789274.90551285,19280259.39128308,-461910.42658305593,19346800.460699994,38165149.4254,17016168.31379432,861073.7405266395,9392495.711053073,-3794049.0928537003,11375099.482207548,8215008.467024088,722233.7962685789,-229062.6972695572,0.0,0.0,0.0,0.0,0.0,0.0,-18163747.456154875,228806624.19680575,244961718.77007344,236430296.79954705,249616841.60345381,234447693.02839252,237607784.04357597,245100558.7143315,246051855.20786965,245822792.5106001,245822792.5106001,245822792.5106001,245822792.5106001,245822792.5106001,245822792.5106001,263986539.96675497,18.378880188744716
73,73,3.0,0,2007,4782,221759653.97250003,245822792.5106001,267437593.6746,11113273.563699976,279914819.41008174,12266878.116463205,2016977.0649345245,0.8689611417686678,616298.3368666186,3.436311604158877,28170.177322487143,7.073837404012692,16.09388514675912,3.6807221776032364,0.0,0.0,0.0,0.0,0.012786978826868307,0.0,9439834.084271377,220989.24071762266,1209775.39843033,1787475.2497266969,-809005.1942036026,58680.66543538258,-345340.212955249,-63155.158669310906,0.0,0.0,0.0,0.0,0.0,0.0,11499254.072753254,12390814.57776834,-1277541.0140683604,10501527.6003,21614801.163999986,26456002.39806569,1082062.9812442623,10602271.109483404,-4139389.305808949,13162574.731934246,7406003.272820484,780914.4617039616,-292217.8559388681,0.0,0.0,0.0,0.0,0.0,0.0,-19441288.47022324,240981591.27653432,266355530.6933557,256835322.5651166,271576982.98040897,254275018.94266576,260031590.40177956,266656679.21289605,267729811.53053892,267437593.6746,267437593.6746,267437593.6746,267437593.6746,267437593.6746,267437593.6746,286878882.14482325,8.792838509093027
74,74,3.0,0,2008,4782,221759653.97250003,267437593.6746,286880933.7184,19443340.0438,291880224.05429024,11965404.644208422,2035802.4573863703,0.8426751796672853,619061.2684689127,3.858874059435484,28319.90736817061,7.062258885131126,15.944888988921013,3.742287138672317,0.0,0.0,0.0,0.0,0.012786978826868307,0.0,3979822.784129123,2148911.723155254,493608.18455782323,4314569.297049044,-373616.1755109672,69678.30180433659,-194736.0692872101,-21211.799395262464,0.0,0.0,0.0,0.0,0.0,0.0,10417026.246502137,10390106.465963658,9053233.577836346,0.0,19443340.0438,30435825.182194814,3230974.7043995163,11095879.294041228,-4334125.375096159,17477144.028983288,7032387.097309518,850592.7635082981,-313429.6553341305,0.0,0.0,0.0,0.0,0.0,0.0,-10388054.892386893,256445108.5362052,283649959.0140005,275785054.4243588,291215059.09349614,269403789.6894167,279848546.6210905,286030340.9548917,287194363.3737341,286880933.7184,286880933.7184,286880933.7184,286880933.7184,286880933.7184,286880933.7184,297268988.61078686,7.270234441107526
75,75,3.0,0,2009,4849,222942922.97250003,286880933.7184,291079663.9375,3015461.2190999836,289122867.8535217,-4692722.745473746,2065176.9078864176,0.8897052342372915,614293.5755838178,2.7942548738610418,26889.734434121074,7.197652788711637,15.711177792667716,3.7268195233074413,0.0,0.0,0.0,0.0,0.012719111969074591,0.0,7611443.371398621,-4598723.082380708,-441292.9423437343,-12269184.077293748,4123911.623697429,144499.59232290965,-282109.2639144887,22598.97235062939,0.0,0.0,0.0,0.0,0.0,0.0,-5688855.806163077,-5919893.26391614,8935354.48301612,1183268.9999999995,4198730.21909998,38047268.55359344,-1367748.377981192,10654586.351697493,-4616234.639010647,5207959.95168954,11156298.721006943,995092.3558312077,-290830.6829835011,0.0,0.0,0.0,0.0,0.0,0.0,-1452700.409370771,253032395.3839065,292447412.3154812,280425077.5858025,295695898.57651067,285871703.98581046,279923365.21649307,290084571.5816688,291370494.6204835,291079663.9375,291079663.9375,291079663.9375,291079663.9375,291079663.9375,291079663.9375,292532364.3468708,1.4635793897761928
76,76,3.0,0,2010,4914,223751201.8447,291079663.9375,295852260.51079994,4786418.25470001,296965112.46241885,7919057.3056003675,2024431.56904618,0.8758907387855528,619016.8782014066,3.240722733329502,26781.47653177521,7.366644968262234,15.381911665111385,3.975266851526452,0.0,0.0,0.0,0.0,0.030127520855413342,0.0,1503019.439067963,759045.9428602738,901917.2687620972,5893805.135793597,-168003.77720126483,492770.58589552686,-414021.93874455045,-251067.1812449309,0.0,0.0,0.0,0.0,62156.71051325794,0.0,8779622.185701968,8718979.355107142,-3932561.1004071343,808278.8722000007,5594697.126900014,39550287.9926614,-608702.4351209182,11556503.62045959,-5030256.577755198,11101765.087483138,10988294.94380568,1487862.9417267346,-541897.8642284321,0.0,0.0,0.0,0.0,62156.71051325794,0.0,-5385261.509777905,256301972.51813853,296460962.9459209,284295756.8903403,300882517.0885552,284750495.42331684,284863965.56699425,294364397.5690732,296394158.3750284,295852260.51079994,295852260.51079994,295852260.51079994,295852260.51079994,295790103.80028665,295852260.51079994,301237522.02057785,1.639618690203215
77,77,3.0,0,2011,5013,224502437.8447,295852260.51079994,315674864.45890003,18082259.94810002,313455853.4954892,14604344.29772149,2006581.8260695671,0.8323380107274656,622373.766489402,3.996876499153654,26601.007480916727,7.527200002510664,15.27565028374719,3.907962832350339,0.0,0.0,0.0,0.0,0.030026707347664293,0.0,200711.53448968692,4131727.74928039,660240.294613726,8542063.81976565,597286.0322570361,295859.58935200155,-110555.32207096985,78768.24789344383,0.0,0.0,0.0,0.0,0.0,0.0,14396101.945580965,14714316.513299532,3367943.434800478,751235.9999999994,18833495.948100027,39750999.52715109,3523025.314159472,12216743.915073315,-5140811.899826168,19643828.907248788,11585580.976062715,1783722.5310787363,-463129.6163349882,0.0,0.0,0.0,0.0,62156.71051325794,0.0,-2017318.0749774268,275923864.9317489,312151839.14474064,303458120.5438267,320815676.35872614,296031035.55165124,304089283.4828373,313891141.9278213,316137994.075235,315674864.45890003,315674864.45890003,315674864.45890003,315674864.45890003,315612707.7483868,315674864.45890003,317692182.53387743,6.700169846218396
78,78,3.0,0,2012,5044,226287933.8447,315674864.45890003,321561614.4395999,4101253.980699917,308998998.6085713,-6037286.932502014,1974090.933247462,0.868584901770756,627610.2259738529,4.010753851841462,26150.66463620829,7.365476470331659,15.297525030610561,3.8958668634933855,0.0,0.0,0.0,0.0,0.04182088651043492,0.0,-3226726.866477663,-3554628.984631256,952537.3432971836,97971.13963739957,1300612.572706021,-270776.0967804359,-125451.19226527456,41495.43647552176,0.0,0.0,0.0,0.0,40354.68002411727,0.0,-4744611.9680143865,-4693414.500352463,8794668.481052374,1785495.9999999998,5886749.980699915,36524272.66067343,-31603.670471784193,13169281.2583705,-5266263.092091443,19741800.046886187,12886193.548768735,1512946.4342983004,-421634.1798594664,0.0,0.0,0.0,0.0,102511.39053737519,0.0,6777350.406074948,285037341.77892643,321593218.11007166,308392333.1812293,326827877.5316913,301819814.39271367,308675420.8908311,320048668.0053016,321983248.61945933,321561614.4395999,321561614.4395999,321561614.4395999,321561614.4395999,321459103.0490625,321561614.4395999,314784264.03352493,1.8648142894716502
79,79,3.0,0,2013,5110,227746174.0287,321561614.4395999,318734055.2415,-3015621.984199908,305132330.10949373,-4232441.975861729,1973990.171621556,0.9257223855257076,636439.1182456629,3.844031156773064,26179.021895214126,7.398505388493618,15.11458993991434,3.8044076052294673,0.0,0.0,0.0,0.0,0.04394550555013392,0.0,1938083.3482779483,-6135676.9838235965,1527886.7800680124,-1722101.811121693,29452.134372119,127312.88464614564,-190592.24989414585,108895.43087814703,0.0,0.0,0.0,0.0,10795.743987488173,0.0,-4305944.722609576,-4312930.096062135,1297308.111862225,1458240.1839999994,-1557381.8001999096,38462356.00895137,-6167280.654295381,14697168.038438512,-5456855.341985589,18019698.23576449,12915645.683140855,1640259.318944446,-312738.7489813193,0.0,0.0,0.0,0.0,113307.13452486336,0.0,8074658.517937172,280271699.23254865,324901335.89579535,304036887.2030615,324190910.58348566,300714357.0057355,305818409.55835915,317093795.9225556,319046793.9904813,318734055.2415,318734055.2415,318734055.2415,318734055.2415,318620748.10697514,318734055.2415,310659396.72356284,-0.8793211226494124
80,80,3.0,0,2014,5110,227746174.0287,318734055.2415,319012966.1806,-763299.060900033,306022757.4860809,-155129.072047316,2012325.2811690352,0.9202392185947996,642315.7518649892,3.64585306976417,26589.890738489325,7.420486192897843,15.053253574799475,3.8770687286680334,0.0,0.5421840141338194,0.0,0.0,0.06528994304785192,0.0,6998350.354518479,-5029.6043242842625,982508.1478658606,-2510436.3627893305,-1275124.3587211422,3197.0434357357453,-151266.9272018723,-153656.01158274733,0.0,-4614954.1849354915,0.0,0.0,104892.82866842234,0.0,-621519.0750663707,-567522.0640900561,-195776.9968099768,0.0,-763299.060900033,45460706.36346986,-6172310.258619665,15679676.186304372,-5608122.269187462,15509261.87297516,11640521.324419713,1643456.362380182,-466394.7605640667,0.0,-4614954.1849354915,0.0,0.0,218199.96319328566,0.0,7878881.521127195,273552259.81713015,325185276.43921965,303333289.9942956,324621088.44978744,303503704.3076248,307372444.85618025,317369509.81821984,319479360.94116414,319012966.1806,323627920.3655355,319012966.1806,319012966.1806,318794766.2174067,319012966.1806,311134084.6594728,0.08750584837526887
81,81,3.0,0,2015,5174,228221257.55110005,319012966.1806,308000739.2547,-11893222.65199998,290034337.14669913,-16769611.62680942,2068786.2960114344,0.9419308415451272,648985.8537539116,2.654729851887682,27436.480157827013,7.146558259501191,14.944408995181599,3.976351320397873,0.0,1.3118210964286088,0.0,0.0,0.12602500304889486,0.0,5791028.38435942,-604092.7940841981,1086277.3821878117,-13349469.818634372,-2571173.997869596,-366103.48334715614,-168848.5137824202,-31115.94101864012,0.0,-6548615.002852523,0.0,0.0,235925.41390703715,0.0,-16526188.371134644,-16934881.953290094,5041659.301290118,475083.5223999998,-11418139.12959998,51251734.74782927,-6776403.052703862,16765953.568492185,-5776970.782969883,2159792.054340789,9069347.326550117,1277352.8790330258,-497510.7015827068,0.0,-11163569.187788013,0.0,0.0,454125.3771003229,0.0,12920540.822417313,256749004.50687075,314777142.30740386,291234785.68620783,313777710.0376699,305840947.20035917,298931391.9281499,306723386.375667,308498249.95628273,308000739.2547,319164308.442488,308000739.2547,308000739.2547,307546613.87759966,308000739.2547,295080198.4322827,-3.451968444337694
82,82,3.0,0,2016,5174,228221257.55110005,308000739.2547,288481897.6413,-19106362.77179998,276631015.3896997,-12925612.199357554,2102245.790438388,0.9961631471083352,653448.1664594155,2.3597270580998546,27807.15883994071,7.105608297782477,14.894672176401892,4.483264134288653,0.0,2.199904829654551,0.0,0.0,0.21131277089252695,0.0,3196208.304907012,-5132725.2558139535,1005278.7412568013,-4396095.336478129,-1313874.616399668,-192588.9925658758,-45760.9057254982,-472248.6330625246,0.0,-7434076.327047009,0.0,0.0,370004.1180607026,0.0,-14415878.90286815,-13762676.56392878,-5343686.207871197,0.0,-19106362.77179998,54447943.05273628,-11909128.308517816,17771232.309748985,-5822731.68869538,-2236303.28213734,7755472.710150449,1084763.88646715,-969759.3346452316,0.0,-18597645.514835026,0.0,0.0,824129.4951610254,0.0,7576854.614546116,234033954.5885637,300391025.94981784,270710665.33155096,294304629.32999533,290718200.92343736,280726424.9311496,287397133.75483286,289451656.97594523,288481897.6413,307079543.156135,288481897.6413,288481897.6413,287657768.146139,288481897.6413,280905043.0267539,-6.337271027540925
83,83,3.0,0,2017,5174,228221257.55110005,288481897.6413,278176501.5504999,-10261546.381000001,274041271.6316332,-2739249.0386860226,2111051.446496515,0.9799154479878373,658415.5121155414,2.578754061014477,28076.086066562646,7.035294962648464,14.82822795350215,4.718579270326959,0.0,3.184677620841096,0.0,0.0,0.3832286373810599,0.0,1713935.3729073966,97418.84470131801,869197.5937150776,3145784.6175000933,-854937.6777487241,-222069.69041448736,-129797.37105233775,-262348.7845903861,0.0,-7691592.37454301,0.0,0.0,803664.9771206798,0.0,-2530744.492404379,-2974821.681957561,-7286724.699042442,0.0,-10261546.381000001,56161878.42564368,-11811709.4638165,18640429.903464064,-5952529.059747717,909481.3353627535,6900535.032401725,862694.1960526627,-1232108.1192356176,0.0,-26289237.889378034,0.0,0.0,1627794.4722817054,0.0,290129.91550367424,222014623.12485623,289988211.01431644,259536071.64703584,284129030.6102476,277267020.2151372,271275966.5180982,277313807.35444725,279408609.66973555,278176501.5504999,304465739.43987787,278176501.5504999,278176501.5504999,276548707.07821816,278176501.5504999,277886371.63499624,-3.5722851849837367
84,84,3.0,0,2018,5174,228221257.55110005,278176501.5504999,272191394.3387999,-5203501.772200028,271274995.0759752,-1902207.5933241441,2121590.59836876,1.0149211976611696,662994.0159412515,2.8297771426718086,28363.700961112318,6.954032696982663,14.695898104853134,5.010186761565677,0.0,4.173707825503605,0.0,0.0,0.537072178841428,0.06861206135757936,2526433.46162478,-229701.01107099288,872757.5179387645,3443797.6659260606,-1061239.2024485637,-196655.23390075,-101497.88974324825,-301959.8765960511,0.0,-7475076.016418544,0.0,0.0,644745.9938374921,-1023746.6562759742,-2902141.2471270286,-2404439.648872586,-2799062.12332744,0.0,-5203501.772200028,58688311.88726846,-12041410.474887492,19513187.421402827,-6054026.949490965,4353279.001288815,5839295.829953161,666038.9621519125,-1534067.9958316688,0.0,-33764313.90579658,0.0,0.0,2272540.4661191967,-1023746.6562759742,-2508932.207823766,213503082.45153144,284232804.8136873,252678206.91739708,278245421.28829086,267838115.3375111,266352098.50884676,271525355.376648,273725462.3346316,272191394.3387999,305955708.2445965,272191394.3387999,272191394.3387999,269918853.87268066,273215140.99507594,274700326.54662365,-2.1515502489751093
85,85,3.0,1,2002,66,506671.001,0.0,506671.001,0.0,432825.8416732873,0.0,13624.400948208171,4.124143605851655,582204.3851084057,1.8787828355978875,33117.00264425366,7.21100919521542,6.442331167839713,2.0850153253590293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506671.001,506671.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506671.001,506671.001,506671.001,506671.001,506671.001,506671.001,506671.001,506671.001,506671.001,506671.001,506671.001,506671.001,506671.001,506671.001,506671.001,0.0
86,86,3.0,1,2003,66,506671.001,506671.001,449077.9919999998,-57593.009000000224,429072.3499104738,-3753.491762813508,13684.262240704402,4.358208156802314,600939.2415189153,2.1186819046839425,31686.883293831066,7.181375864591862,5.855887454953325,2.0850153253590293,0.0,0.0,0.0,0.0,0.0,0.0,-11346.794874902269,-15793.025802319453,6154.370121024448,7191.803023670026,6189.941730454333,-102.11593944229817,-1619.5137233520138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9325.335464867225,-8914.742286936895,-48678.26671306331,0.0,-57593.009000000224,-11346.794874902269,-15793.025802319453,6154.370121024448,-1619.5137233520138,7191.803023670026,6189.941730454333,-102.11593944229817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48678.26671306331,460424.7868749021,464871.0178023193,442923.6218789753,450697.5057233518,441886.18897632975,442888.05026954546,449180.1079394421,449077.9919999998,449077.9919999998,449077.9919999998,449077.9919999998,449077.9919999998,449077.9919999998,449077.9919999998,497756.25871306314,-11.366944010280978
87,87,3.0,1,2004,66,506671.001,449077.9919999998,503256.14500000025,54178.15300000033,512045.1627148326,82972.81280435881,16594.30720360341,4.4552321417328535,618990.9705861717,2.476443693817993,30048.273672892163,7.150733338752892,5.3217783774161,2.0850153253590293,0.0,0.0,0.0,0.0,0.0,0.0,65560.96842698345,-2833.2748384772704,5098.7430346868905,8697.362030640143,6610.754816102585,-123.254917933429,-1313.9434190701434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81697.35513293225,83272.52749538544,-29094.374495385102,0.0,54178.15300000033,54214.17355208119,-18626.300640796722,11253.11315571134,-2933.457142422157,15889.165054310168,12800.696546556921,-225.37085737572718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77772.64120844843,449041.9714479191,521882.445640797,492003.0318442889,506189.6021424224,487366.9799456901,490455.4484534434,503481.51585737604,503256.14500000025,503256.14500000025,503256.14500000025,503256.14500000025,503256.14500000025,503256.14500000025,503256.14500000025,581028.7862084487,12.06430819704931
88,88,3.0,1,2005,100,666133.0009999999,503256.14500000025,677557.5559999999,14839.410999999816,615594.6338490073,20933.446642125084,20756.04789726478,3.647611627703357,711732.4476043638,2.9527350033383195,28991.94868813645,6.980125744378184,4.912531385500336,2.1604178142196564,0.0,0.0,0.0,0.0,0.0,0.0,11522.685069433132,-7872.804948538644,6066.127843868841,12082.795667662007,7344.2598637010515,67.50321372892108,-1326.0958640276888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27884.470845827618,28985.08816757532,-14145.677167575503,159461.99999999988,174301.4109999997,65736.85862151433,-26499.105589335366,17319.24099958018,-4259.553006449846,27971.960721972177,20144.956410257968,-157.8676436468061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91918.31837602392,611820.6973784856,704056.6615893352,660238.3150004197,681817.1090064497,649585.5952780277,657412.5995897419,677715.4236436465,677557.5559999999,677557.5559999999,677557.5559999999,677557.5559999999,677557.5559999999,677557.5559999999,677557.5559999999,769475.8743760238,34.63473078902981
89,89,3.0,1,2006,100,666133.0009999999,677557.5559999999,606866.41,-70691.14599999963,585242.9382562421,-30351.695592765187,18167.845810797524,3.8721048754930414,742045.9594385944,3.2293761157616023,27431.94107196581,6.718066502563202,4.494517330754412,2.7339951629269303,0.0,0.0,0.0,0.0,0.0,0.0,-38583.932792668034,-16721.502178964427,10931.34301080601,8134.897225171016,10527.73886396351,-1151.737213007946,-1542.5433348109884,-1163.1276676033403,0.0,0.0,0.0,0.0,0.0,0.0,-29568.86408711419,-30917.532603699347,-39773.61339630029,0.0,-70691.14599999963,27152.92582884628,-43220.607768299786,28250.58401038619,-5802.0963412608335,36106.857947143195,30672.695274221478,-1309.604856654752,-1163.1276676033403,0.0,0.0,0.0,0.0,0.0,0.0,-131691.9317723242,579713.4841711536,650087.0177682998,578615.8259896139,612668.506341261,570759.5520528569,576193.7147257786,608176.0148566548,608029.5376676032,606866.41,606866.41,606866.41,606866.41,606866.41,606866.41,738558.3417723242,-10.433231151214528
