,CBSA,Mode,Year,Mechanical_Failures,Other_Failures,Total_Failures
3641,41620,Rail,2003,3,10,13
3642,41620,Rail,2004,22,0,22
3643,41620,Rail,2005,65,0,65
3644,41620,Rail,2006,151,0,151
3645,41620,Rail,2007,106,0,106
3646,41620,Rail,2012,69,16,85
3647,41620,Rail,2013,69,19,88
3648,41620,Rail,2014,30,70,100
3649,41620,Rail,2015,178,118,296
3650,41620,Rail,2016,241,79,320
3651,41620,Rail,2017,253,196,449
3652,41620,Rail,2018,355,258,613
3653,41660,Bus,2002,98,81,179
3654,41660,Bus,2003,85,37,122
3655,41660,Bus,2004,51,32,83
3656,41660,Bus,2005,131,143,274
3657,41660,Bus,2006,108,144,252
3658,41660,Bus,2007,80,148,228
3659,41660,Bus,2012,17,62,79
3660,41660,Bus,2013,17,17,34
3661,41660,Bus,2014,42,22,64
3662,41660,Bus,2015,18,7,25
3663,41660,Bus,2016,16,18,34
3664,41660,Bus,2017,65,64,129
3665,41660,Bus,2018,18,71,89
3666,41700,Bus,2002,4255,2692,6947
3667,41700,Bus,2003,8005,973,8978
3668,41700,Bus,2004,5926,2554,8480
3669,41700,Bus,2005,7100,2006,9106
3670,41700,Bus,2006,6428,2604,9032
3671,41700,Bus,2007,4178,1790,5968
3672,41700,Bus,2012,3735,2418,6153
3673,41700,Bus,2013,3204,2852,6056
3674,41700,Bus,2014,4487,6017,10504
3675,41700,Bus,2015,3574,2045,5619
3676,41700,Bus,2016,1706,5400,7106
3677,41700,Bus,2017,5698,925,6623
3678,41700,Bus,2018,2414,3231,5645
3679,41740,Bus,2002,4122,1600,5722
3680,41740,Bus,2003,1809,725,2534
3681,41740,Bus,2004,1613,260,1873
3682,41740,Bus,2005,962,631,1593
3683,41740,Bus,2006,848,670,1518
3684,41740,Bus,2007,949,236,1185
3685,41740,Bus,2012,2175,709,2884
3686,41740,Bus,2013,2302,391,2693
3687,41740,Bus,2014,2423,1260,3683
3688,41740,Bus,2015,2572,281,2853
3689,41740,Bus,2016,3215,697,3912
3690,41740,Bus,2017,3072,632,3704
3691,41740,Bus,2018,2880,448,3328
3692,41740,Rail,2002,18,175,193
3693,41740,Rail,2003,1,164,165
3694,41740,Rail,2004,2,148,150
3695,41740,Rail,2005,3,138,141
3696,41740,Rail,2006,0,196,196
3697,41740,Rail,2007,35,409,444
3698,41740,Rail,2012,25,3223,3248
3699,41740,Rail,2013,30,1714,1744
3700,41740,Rail,2014,26,1559,1585
3701,41740,Rail,2015,409,986,1395
3702,41740,Rail,2016,471,927,1398
3703,41740,Rail,2017,508,975,1483
3704,41740,Rail,2018,445,542,987
3705,41860,Bus,2002,12701,5786,18487
3706,41860,Bus,2003,12422,6364,18786
3707,41860,Bus,2004,9351,6137,15488
3708,41860,Bus,2005,9610,6539,16149
3709,41860,Bus,2006,10075,5306,15381
3710,41860,Bus,2007,8871,6190,15061
3711,41860,Bus,2012,8340,2962,11302
3712,41860,Bus,2013,7422,2655,10077
3713,41860,Bus,2014,6949,2628,9577
3714,41860,Bus,2015,6771,2209,8980
3715,41860,Bus,2016,6734,2341,9075
3716,41860,Bus,2017,5887,3087,8974
3717,41860,Bus,2018,6155,2112,8267
3718,41860,Rail,2002,3412,318,3730
3719,41860,Rail,2003,2804,347,3151
3720,41860,Rail,2004,3182,446,3628
3721,41860,Rail,2005,3017,400,3417
3722,41860,Rail,2006,3286,423,3709
3723,41860,Rail,2007,3386,1103,4489
3724,41860,Rail,2012,1991,7959,9950
3725,41860,Rail,2013,1863,8801,10664
3726,41860,Rail,2014,2102,8436,10538
3727,41860,Rail,2015,1664,8436,10100
3728,41860,Rail,2016,1474,7463,8937
3729,41860,Rail,2017,1542,4772,6314
3730,41860,Rail,2018,1781,3091,4872
3731,41940,Bus,2002,5582,1320,6902
3732,41940,Bus,2003,4067,1004,5071
3733,41940,Bus,2004,3016,542,3558
3734,41940,Bus,2005,2917,597,3514
3735,41940,Bus,2006,3430,751,4181
3736,41940,Bus,2007,3346,716,4062
3737,41940,Bus,2012,1677,346,2023
3738,41940,Bus,2013,1450,299,1749
3739,41940,Bus,2014,1792,435,2227
3740,41940,Bus,2015,1865,366,2231
3741,41940,Bus,2016,1899,302,2201
3742,41940,Bus,2017,1785,372,2157
3743,41940,Bus,2018,1620,321,1941
3744,41940,Rail,2002,96,2,98
3745,41940,Rail,2003,53,0,53
3746,41940,Rail,2004,86,0,86
3747,41940,Rail,2005,72,0,72
3748,41940,Rail,2006,80,3,83
3749,41940,Rail,2007,86,0,86
3750,41940,Rail,2012,67,2,69
3751,41940,Rail,2013,54,0,54
3752,41940,Rail,2014,59,0,59
3753,41940,Rail,2015,110,0,110
3754,41940,Rail,2016,95,0,95
3755,41940,Rail,2017,84,0,84
3756,41940,Rail,2018,90,0,90
3757,41980,Bus,2002,3744,4164,7908
3758,41980,Bus,2003,4284,4008,8292
3759,41980,Bus,2004,8652,5352,14004
3760,41980,Bus,2005,8352,5124,13476
3761,41980,Bus,2006,8504,5402,13906
3762,41980,Bus,2007,8286,4916,13202
3763,41980,Bus,2012,2265,1541,3806
3764,41980,Bus,2013,3032,1729,4761
3765,41980,Bus,2014,4058,2889,6947
3766,41980,Bus,2015,3405,2170,5575
3767,41980,Bus,2016,3343,3801,7144
3768,41980,Bus,2017,3697,3265,6962
3769,41980,Bus,2018,3354,1973,5327
3770,41980,Rail,2002,0,0,0
3771,41980,Rail,2003,0,0,0
3772,41980,Rail,2004,0,0,0
3773,41980,Rail,2005,0,0,0
3774,41980,Rail,2006,0,0,0
3775,41980,Rail,2007,0,0,0
3776,41980,Rail,2012,32,738,770
3777,41980,Rail,2013,34,556,590
3778,41980,Rail,2014,41,481,522
3779,41980,Rail,2015,48,474,522
3780,41980,Rail,2016,42,491,533
3781,41980,Rail,2017,51,524,575
3782,41980,Rail,2018,39,430,469
3783,42020,Bus,2002,0,0,0
3784,42020,Bus,2003,0,0,0
3785,42020,Bus,2004,0,0,0
3786,42020,Bus,2005,0,0,0
3787,42020,Bus,2006,0,0,0
3788,42020,Bus,2007,0,0,0
3789,42020,Bus,2012,144,25,169
3790,42020,Bus,2013,133,43,176
3791,42020,Bus,2014,109,58,167
3792,42020,Bus,2015,93,63,156
3793,42020,Bus,2016,99,51,150
3794,42020,Bus,2017,97,73,170
3795,42020,Bus,2018,91,110,201
3796,42060,Bus,2002,223,85,308
3797,42060,Bus,2003,260,100,360
3798,42060,Bus,2004,383,231,614
3799,42060,Bus,2005,208,173,381
3800,42060,Bus,2006,228,190,418
3801,42060,Bus,2007,316,107,423
3802,42060,Bus,2012,574,153,727
3803,42060,Bus,2013,482,129,611
3804,42060,Bus,2014,400,133,533
3805,42060,Bus,2015,420,189,609
3806,42060,Bus,2016,445,216,661
3807,42060,Bus,2017,61,388,449
3808,42060,Bus,2018,90,376,466
3809,42100,Bus,2002,116,153,269
3810,42100,Bus,2003,64,122,186
3811,42100,Bus,2004,116,246,362
3812,42100,Bus,2005,163,181,344
3813,42100,Bus,2006,96,185,281
3814,42100,Bus,2007,78,208,286
3815,42100,Bus,2012,261,37,298
3816,42100,Bus,2013,263,46,309
3817,42100,Bus,2014,209,69,278
3818,42100,Bus,2015,140,54,194
3819,42100,Bus,2016,30,159,189
3820,42100,Bus,2017,29,248,277
3821,42100,Bus,2018,285,14,299
3822,42140,Bus,2002,112,156,268
3823,42140,Bus,2003,199,36,235
3824,42140,Bus,2004,284,111,395
3825,42140,Bus,2005,290,828,1118
3826,42140,Bus,2006,275,1130,1405
3827,42140,Bus,2007,389,935,1324
3828,42140,Bus,2012,23,92,115
3829,42140,Bus,2013,33,79,112
3830,42140,Bus,2014,43,14,57
3831,42140,Bus,2015,13,31,44
3832,42140,Bus,2016,15,37,52
3833,42140,Bus,2017,12,35,47
3834,42140,Bus,2018,17,42,59
3835,42220,Bus,2002,13,0,13
3836,42220,Bus,2003,8,0,8
3837,42220,Bus,2004,2,0,2
3838,42220,Bus,2005,5,0,5
3839,42220,Bus,2006,4,0,4
3840,42220,Bus,2007,9,0,9
3841,42220,Bus,2012,108,183,291
3842,42220,Bus,2013,104,330,434
3843,42220,Bus,2014,117,282,399
3844,42220,Bus,2015,72,245,317
3845,42220,Bus,2016,107,69,176
3846,42220,Bus,2017,93,41,134
3847,42220,Bus,2018,133,40,173
3848,42340,Bus,2002,521,373,894
3849,42340,Bus,2003,524,182,706
3850,42340,Bus,2004,425,459,884
3851,42340,Bus,2005,382,442,824
3852,42340,Bus,2006,392,430,822
3853,42340,Bus,2007,412,445,857
3854,42340,Bus,2012,284,105,389
3855,42340,Bus,2013,249,98,347
3856,42340,Bus,2014,133,40,173
3857,42340,Bus,2015,147,62,209
3858,42340,Bus,2016,242,58,300
3859,42340,Bus,2017,272,56,328
3860,42340,Bus,2018,262,58,320
3861,42540,Bus,2002,286,173,459
3862,42540,Bus,2003,305,210,515
3863,42540,Bus,2004,341,243,584
3864,42540,Bus,2005,260,192,452
3865,42540,Bus,2006,203,403,606
3866,42540,Bus,2007,219,494,713
3867,42540,Bus,2012,340,1141,1481
3868,42540,Bus,2013,255,2600,2855
3869,42540,Bus,2014,215,1344,1559
3870,42540,Bus,2015,214,1148,1362
3871,42540,Bus,2016,251,1020,1271
3872,42540,Bus,2017,158,643,801
3873,42540,Bus,2018,158,254,412
3874,42660,Bus,2002,11418,776,12194
3875,42660,Bus,2003,2297,534,2831
3876,42660,Bus,2004,2434,419,2853
3877,42660,Bus,2005,2036,361,2397
3878,42660,Bus,2006,10424,6332,16756
3879,42660,Bus,2007,10087,7653,17740
3880,42660,Bus,2012,10824,14375,25199
3881,42660,Bus,2013,11087,11957,23044
3882,42660,Bus,2014,10512,11278,21790
3883,42660,Bus,2015,11173,12194,23367
3884,42660,Bus,2016,12207,11572,23779
3885,42660,Bus,2017,12612,12899,25511
3886,42660,Bus,2018,12006,12801,24807
3887,42660,Rail,2002,0,0,0
3888,42660,Rail,2003,0,0,0
3889,42660,Rail,2004,0,0,0
3890,42660,Rail,2005,2,0,2
3891,42660,Rail,2006,0,1,1
3892,42660,Rail,2007,0,0,0
3893,42660,Rail,2012,138,3,141
3894,42660,Rail,2013,110,28,138
3895,42660,Rail,2014,104,17,121
3896,42660,Rail,2015,116,23,139
3897,42660,Rail,2016,148,124,272
3898,42660,Rail,2017,130,72,202
3899,42660,Rail,2018,131,45,176
3900,42680,Bus,2002,1,1,2
3901,42680,Bus,2003,0,2,2
3902,42680,Bus,2004,0,2,2
3903,42680,Bus,2005,0,0,0
3904,42680,Bus,2006,0,1,1
3905,42680,Bus,2007,0,1,1
3906,42680,Bus,2012,2,5,7
3907,42680,Bus,2013,16,32,48
3908,42680,Bus,2014,2,12,14
3909,42680,Bus,2015,0,5,5
3910,42680,Bus,2016,2,5,7
3911,42680,Bus,2017,2,11,13
3912,42680,Bus,2018,5,9,14
3913,43100,Bus,2002,102,90,192
3914,43100,Bus,2003,78,116,194
3915,43100,Bus,2004,63,68,131
3916,43100,Bus,2005,59,70,129
3917,43100,Bus,2006,28,58,86
3918,43100,Bus,2007,46,26,72
3919,43100,Bus,2012,14,12,26
3920,43100,Bus,2013,17,54,71
3921,43100,Bus,2014,8,57,65
3922,43100,Bus,2015,5,36,41
3923,43100,Bus,2016,5,37,42
3924,43100,Bus,2017,0,0,0
3925,43100,Bus,2018,0,0,0
3926,43300,Bus,2002,0,0,0
3927,43300,Bus,2003,0,0,0
3928,43300,Bus,2004,0,0,0
3929,43300,Bus,2005,0,0,0
3930,43300,Bus,2006,0,0,0
3931,43300,Bus,2007,0,0,0
3932,43300,Bus,2012,12,16,28
3933,43300,Bus,2013,19,27,46
3934,43300,Bus,2014,9,3,12
3935,43300,Bus,2015,0,0,0
3936,43300,Bus,2016,0,0,0
3937,43300,Bus,2017,0,0,0
3938,43300,Bus,2018,0,0,0
3939,43340,Bus,2002,231,67,298
3940,43340,Bus,2003,220,50,270
3941,43340,Bus,2004,280,45,325
3942,43340,Bus,2005,263,32,295
3943,43340,Bus,2006,291,30,321
3944,43340,Bus,2007,269,33,302
3945,43340,Bus,2012,256,18,274
3946,43340,Bus,2013,351,68,419
3947,43340,Bus,2014,536,183,719
3948,43340,Bus,2015,538,312,850
3949,43340,Bus,2016,247,1217,1464
3950,43340,Bus,2017,288,655,943
3951,43340,Bus,2018,333,555,888
3952,43580,Bus,2002,73,132,205
3953,43580,Bus,2003,14,185,199
3954,43580,Bus,2004,10,112,122
3955,43580,Bus,2005,18,64,82
3956,43580,Bus,2006,24,7,31
3957,43580,Bus,2007,21,4,25
3958,43580,Bus,2012,12,46,58
3959,43580,Bus,2013,60,26,86
3960,43580,Bus,2014,19,74,93
3961,43580,Bus,2015,27,86,113
3962,43580,Bus,2016,70,33,103
3963,43580,Bus,2017,125,24,149
3964,43580,Bus,2018,93,82,175
3965,43620,Bus,2002,4,50,54
3966,43620,Bus,2003,33,16,49
3967,43620,Bus,2004,27,4,31
3968,43620,Bus,2005,50,1,51
3969,43620,Bus,2006,0,0,0
3970,43620,Bus,2007,0,0,0
3971,43620,Bus,2012,15,51,66
3972,43620,Bus,2013,17,53,70
3973,43620,Bus,2014,17,47,64
3974,43620,Bus,2015,28,47,75
3975,43620,Bus,2016,29,41,70
3976,43620,Bus,2017,29,9,38
3977,43620,Bus,2018,46,15,61
3978,43780,Bus,2002,108,57,165
3979,43780,Bus,2003,40,26,66
3980,43780,Bus,2004,39,7,46
3981,43780,Bus,2005,113,23,136
3982,43780,Bus,2006,51,16,67
3983,43780,Bus,2007,85,24,109
3984,43780,Bus,2012,139,8,147
3985,43780,Bus,2013,144,9,153
3986,43780,Bus,2014,113,9,122
3987,43780,Bus,2015,137,13,150
3988,43780,Bus,2016,127,26,153
3989,43780,Bus,2017,77,21,98
3990,43780,Bus,2018,86,111,197
3991,44060,Bus,2002,951,623,1574
3992,44060,Bus,2003,991,665,1656
3993,44060,Bus,2004,958,517,1475
3994,44060,Bus,2005,733,505,1238
3995,44060,Bus,2006,731,377,1108
3996,44060,Bus,2007,695,410,1105
3997,44060,Bus,2012,622,224,846
3998,44060,Bus,2013,612,179,791
3999,44060,Bus,2014,647,258,905
4000,44060,Bus,2015,645,199,844
4001,44060,Bus,2016,707,145,852
4002,44060,Bus,2017,691,317,1008
4003,44060,Bus,2018,689,341,1030
4004,44100,Bus,2002,283,37,320
4005,44100,Bus,2003,314,32,346
4006,44100,Bus,2004,64,535,599
4007,44100,Bus,2005,56,517,573
4008,44100,Bus,2006,19,609,628
4009,44100,Bus,2007,25,573,598
4010,44100,Bus,2012,120,551,671
4011,44100,Bus,2013,134,485,619
4012,44100,Bus,2014,102,369,471
4013,44100,Bus,2015,125,316,441
4014,44100,Bus,2016,109,277,386
4015,44100,Bus,2017,106,288,394
4016,44100,Bus,2018,92,234,326
4017,44140,Bus,2002,0,0,0
4018,44140,Bus,2003,0,0,0
4019,44140,Bus,2004,0,0,0
4020,44140,Bus,2005,0,0,0
4021,44140,Bus,2006,0,0,0
4022,44140,Bus,2007,0,0,0
4023,44140,Bus,2012,361,2196,2557
4024,44140,Bus,2013,611,1834,2445
4025,44140,Bus,2014,749,2275,3024
4026,44140,Bus,2015,1027,2672,3699
4027,44140,Bus,2016,900,2517,3417
4028,44140,Bus,2017,873,2501,3374
4029,44140,Bus,2018,1073,2899,3972
4030,44180,Bus,2002,425,772,1197
4031,44180,Bus,2003,354,1054,1408
4032,44180,Bus,2004,338,1069,1407
4033,44180,Bus,2005,422,757,1179
4034,44180,Bus,2006,333,1074,1407
4035,44180,Bus,2007,277,747,1024
4036,44180,Bus,2012,246,875,1121
4037,44180,Bus,2013,280,1014,1294
4038,44180,Bus,2014,347,913,1260
4039,44180,Bus,2015,297,802,1099
4040,44180,Bus,2016,284,781,1065
4041,44180,Bus,2017,69,306,375
4042,44180,Bus,2018,36,286,322
4043,44220,Bus,2002,0,35,35
4044,44220,Bus,2003,1,3,4
4045,44220,Bus,2004,0,3,3
4046,44220,Bus,2005,6,0,6
4047,44220,Bus,2006,5,0,5
4048,44220,Bus,2007,0,0,0
4049,44220,Bus,2012,0,0,0
4050,44220,Bus,2013,0,0,0
4051,44220,Bus,2014,0,0,0
4052,44220,Bus,2015,0,0,0
4053,44220,Bus,2016,0,0,0
4054,44220,Bus,2017,0,0,0
4055,44220,Bus,2018,0,0,0
4056,44300,Bus,2002,173,340,513
4057,44300,Bus,2003,256,379,635
4058,44300,Bus,2004,224,318,542
4059,44300,Bus,2005,246,309,555
4060,44300,Bus,2006,368,217,585
4061,44300,Bus,2007,519,215,734
4062,44300,Bus,2012,41,649,690
4063,44300,Bus,2013,54,425,479
4064,44300,Bus,2014,77,354,431
4065,44300,Bus,2015,55,388,443
4066,44300,Bus,2016,63,397,460
4067,44300,Bus,2017,83,307,390
4068,44300,Bus,2018,81,51,132
4069,44700,Bus,2002,75,765,840
4070,44700,Bus,2003,192,235,427
4071,44700,Bus,2004,186,406,592
4072,44700,Bus,2005,391,212,603
4073,44700,Bus,2006,452,408,860
4074,44700,Bus,2007,453,457,910
4075,44700,Bus,2012,480,648,1128
4076,44700,Bus,2013,314,144,458
4077,44700,Bus,2014,284,234,518
4078,44700,Bus,2015,297,338,635
4079,44700,Bus,2016,364,175,539
4080,44700,Bus,2017,290,249,539
4081,44700,Bus,2018,178,208,386
4082,44700,Rail,2002,0,0,0
4083,44700,Rail,2003,0,0,0
4084,44700,Rail,2004,0,0,0
4085,44700,Rail,2005,0,0,0
4086,44700,Rail,2006,0,0,0
4087,44700,Rail,2007,0,0,0
4088,44700,Rail,2012,1,0,1
4089,44700,Rail,2013,0,0,0
4090,44700,Rail,2014,2,0,2
4091,44700,Rail,2015,2,1,3
4092,44700,Rail,2016,6,0,6
4093,44700,Rail,2017,12,0,12
4094,44700,Rail,2018,8,0,8
4095,44940,Bus,2002,81,155,236
4096,44940,Bus,2003,48,118,166
4097,44940,Bus,2004,225,101,326
4098,44940,Bus,2005,197,90,287
4099,44940,Bus,2006,206,83,289
4100,44940,Bus,2007,317,145,462
4101,44940,Bus,2012,73,309,382
4102,44940,Bus,2013,194,326,520
4103,44940,Bus,2014,243,479,722
4104,44940,Bus,2015,296,422,718
4105,44940,Bus,2016,284,275,559
4106,44940,Bus,2017,170,228,398
4107,44940,Bus,2018,144,256,400
4108,45060,Bus,2002,556,358,914
4109,45060,Bus,2003,694,428,1122
4110,45060,Bus,2004,858,434,1292
4111,45060,Bus,2005,794,503,1297
4112,45060,Bus,2006,408,216,624
4113,45060,Bus,2007,460,263,723
4114,45060,Bus,2012,362,552,914
4115,45060,Bus,2013,388,582,970
4116,45060,Bus,2014,303,309,612
4117,45060,Bus,2015,377,1142,1519
4118,45060,Bus,2016,490,1320,1810
4119,45060,Bus,2017,564,1133,1697
4120,45060,Bus,2018,350,1010,1360
4121,45220,Bus,2002,83,10,93
4122,45220,Bus,2003,79,12,91
4123,45220,Bus,2004,69,78,147
4124,45220,Bus,2005,76,84,160
4125,45220,Bus,2006,71,68,139
4126,45220,Bus,2007,68,52,120
4127,45220,Bus,2012,59,89,148
4128,45220,Bus,2013,42,104,146
4129,45220,Bus,2014,21,132,153
4130,45220,Bus,2015,12,150,162
4131,45220,Bus,2016,12,158,170
4132,45220,Bus,2017,42,168,210
4133,45220,Bus,2018,59,166,225
4134,45300,Bus,2002,1726,417,2143
4135,45300,Bus,2003,1839,2328,4167
4136,45300,Bus,2004,2874,1190,4064
4137,45300,Bus,2005,3784,1695,5479
4138,45300,Bus,2006,1677,2101,3778
4139,45300,Bus,2007,2417,1102,3519
4140,45300,Bus,2012,2493,820,3313
4141,45300,Bus,2013,2237,1254,3491
4142,45300,Bus,2014,3000,1184,4184
4143,45300,Bus,2015,2490,1796,4286
4144,45300,Bus,2016,2189,1118,3307
4145,45300,Bus,2017,1783,1044,2827
4146,45300,Bus,2018,1744,665,2409
4147,45300,Rail,2002,0,0,0
4148,45300,Rail,2003,37,3,40
4149,45300,Rail,2004,9,3,12
4150,45300,Rail,2005,7,4,11
4151,45300,Rail,2006,4,34,38
4152,45300,Rail,2007,6,57,63
4153,45300,Rail,2012,10,7,17
4154,45300,Rail,2013,128,12,140
4155,45300,Rail,2014,80,49,129
4156,45300,Rail,2015,88,23,111
4157,45300,Rail,2016,95,21,116
4158,45300,Rail,2017,167,74,241
4159,45300,Rail,2018,126,15,141
4160,45460,Bus,2002,20,18,38
4161,45460,Bus,2003,21,10,31
4162,45460,Bus,2004,11,0,11
4163,45460,Bus,2005,15,10,25
4164,45460,Bus,2006,28,15,43
4165,45460,Bus,2007,31,22,53
4166,45460,Bus,2012,34,36,70
4167,45460,Bus,2013,62,43,105
4168,45460,Bus,2014,72,64,136
4169,45460,Bus,2015,33,27,60
4170,45460,Bus,2016,24,41,65
4171,45460,Bus,2017,57,40,97
4172,45460,Bus,2018,39,24,63
4173,45780,Bus,2002,966,1256,2222
4174,45780,Bus,2003,629,990,1619
4175,45780,Bus,2004,1402,677,2079
4176,45780,Bus,2005,1694,825,2519
4177,45780,Bus,2006,932,1222,2154
4178,45780,Bus,2007,516,1400,1916
4179,45780,Bus,2012,224,793,1017
4180,45780,Bus,2013,247,826,1073
4181,45780,Bus,2014,299,917,1216
4182,45780,Bus,2015,206,1141,1347
4183,45780,Bus,2016,120,1371,1491
4184,45780,Bus,2017,120,1371,1491
4185,45780,Bus,2018,498,801,1299
4186,45820,Bus,2002,22,36,58
4187,45820,Bus,2003,42,17,59
4188,45820,Bus,2004,27,21,48
4189,45820,Bus,2005,28,19,47
4190,45820,Bus,2006,10,25,35
4191,45820,Bus,2007,27,18,45
4192,45820,Bus,2012,69,378,447
4193,45820,Bus,2013,75,158,233
4194,45820,Bus,2014,50,48,98
4195,45820,Bus,2015,29,35,64
4196,45820,Bus,2016,25,30,55
4197,45820,Bus,2017,15,25,40
4198,45820,Bus,2018,24,21,45
4199,46060,Bus,2002,4685,1620,6305
4200,46060,Bus,2003,4430,730,5160
4201,46060,Bus,2004,3850,1076,4926
4202,46060,Bus,2005,1152,1193,2345
4203,46060,Bus,2006,1331,1370,2701
4204,46060,Bus,2007,1167,1842,3009
4205,46060,Bus,2012,1123,334,1457
4206,46060,Bus,2013,1194,352,1546
4207,46060,Bus,2014,1067,319,1386
4208,46060,Bus,2015,752,160,912
4209,46060,Bus,2016,905,289,1194
4210,46060,Bus,2017,922,317,1239
4211,46060,Bus,2018,1102,393,1495
4212,46060,Rail,2002,0,0,0
4213,46060,Rail,2003,0,0,0
4214,46060,Rail,2004,0,0,0
4215,46060,Rail,2005,0,0,0
4216,46060,Rail,2006,0,0,0
4217,46060,Rail,2007,0,0,0
4218,46060,Rail,2012,0,0,0
4219,46060,Rail,2013,0,0,0
4220,46060,Rail,2014,0,0,0
4221,46060,Rail,2015,88,37,125
4222,46060,Rail,2016,26,15,41
4223,46060,Rail,2017,18,54,72
4224,46060,Rail,2018,15,66,81
4225,46140,Bus,2002,468,122,590
4226,46140,Bus,2003,101,250,351
4227,46140,Bus,2004,108,120,228
4228,46140,Bus,2005,99,152,251
4229,46140,Bus,2006,92,124,216
4230,46140,Bus,2007,62,121,183
4231,46140,Bus,2012,250,82,332
4232,46140,Bus,2013,189,46,235
4233,46140,Bus,2014,230,63,293
4234,46140,Bus,2015,177,112,289
4235,46140,Bus,2016,241,107,348
4236,46140,Bus,2017,243,48,291
4237,46140,Bus,2018,266,43,309
4238,46220,Bus,2002,7,0,7
4239,46220,Bus,2003,10,42,52
4240,46220,Bus,2004,17,79,96
4241,46220,Bus,2005,18,119,137
4242,46220,Bus,2006,20,73,93
4243,46220,Bus,2007,32,84,116
4244,46220,Bus,2012,0,0,0
4245,46220,Bus,2013,0,0,0
4246,46220,Bus,2014,0,0,0
4247,46220,Bus,2015,0,0,0
4248,46220,Bus,2016,0,0,0
4249,46220,Bus,2017,0,0,0
4250,46220,Bus,2018,0,0,0
4251,46540,Bus,2002,0,0,0
4252,46540,Bus,2003,0,0,0
4253,46540,Bus,2004,0,0,0
4254,46540,Bus,2005,0,0,0
4255,46540,Bus,2006,88,49,137
4256,46540,Bus,2007,58,84,142
4257,46540,Bus,2012,118,149,267
4258,46540,Bus,2013,98,156,254
4259,46540,Bus,2014,20,0,20
4260,46540,Bus,2015,55,27,82
4261,46540,Bus,2016,0,0,0
4262,46540,Bus,2017,0,0,0
4263,46540,Bus,2018,0,0,0
4264,46700,Bus,2002,0,0,0
4265,46700,Bus,2003,0,0,0
4266,46700,Bus,2004,0,0,0
4267,46700,Bus,2005,0,0,0
4268,46700,Bus,2006,0,0,0
4269,46700,Bus,2007,0,0,0
4270,46700,Bus,2012,194,136,330
4271,46700,Bus,2013,184,206,390
4272,46700,Bus,2014,299,232,531
4273,46700,Bus,2015,301,140,441
4274,46700,Bus,2016,343,106,449
4275,46700,Bus,2017,554,94,648
4276,46700,Bus,2018,515,75,590
4277,47020,Bus,2002,0,0,0
4278,47020,Bus,2003,0,0,0
4279,47020,Bus,2004,16,8,24
4280,47020,Bus,2005,8,8,16
4281,47020,Bus,2006,2,2,4
4282,47020,Bus,2007,5,10,15
4283,47020,Bus,2012,47,111,158
4284,47020,Bus,2013,19,118,137
4285,47020,Bus,2014,26,71,97
4286,47020,Bus,2015,0,0,0
4287,47020,Bus,2016,0,0,0
4288,47020,Bus,2017,0,0,0
4289,47020,Bus,2018,0,0,0
4290,47260,Bus,2002,1601,3461,5062
4291,47260,Bus,2003,2362,3371,5733
4292,47260,Bus,2004,3158,4474,7632
4293,47260,Bus,2005,2742,3942,6684
4294,47260,Bus,2006,2924,3545,6469
4295,47260,Bus,2007,3596,2165,5761
4296,47260,Bus,2012,2575,825,3400
4297,47260,Bus,2013,1672,1092,2764
4298,47260,Bus,2014,2604,261,2865
4299,47260,Bus,2015,2934,1783,4717
4300,47260,Bus,2016,1698,1939,3637
4301,47260,Bus,2017,1200,1659,2859
4302,47260,Bus,2018,1271,1812,3083
4303,47260,Rail,2002,0,0,0
4304,47260,Rail,2003,0,0,0
4305,47260,Rail,2004,0,0,0
4306,47260,Rail,2005,0,0,0
4307,47260,Rail,2006,0,0,0
4308,47260,Rail,2007,0,0,0
4309,47260,Rail,2012,23,25,48
4310,47260,Rail,2013,0,88,88
4311,47260,Rail,2014,68,0,68
4312,47260,Rail,2015,52,3,55
4313,47260,Rail,2016,50,9,59
4314,47260,Rail,2017,34,0,34
4315,47260,Rail,2018,45,0,45
4316,47300,Bus,2002,49,77,126
4317,47300,Bus,2003,50,109,159
4318,47300,Bus,2004,28,79,107
4319,47300,Bus,2005,28,103,131
4320,47300,Bus,2006,29,82,111
4321,47300,Bus,2007,55,66,121
4322,47300,Bus,2012,129,65,194
4323,47300,Bus,2013,112,296,408
4324,47300,Bus,2014,95,286,381
4325,47300,Bus,2015,123,250,373
4326,47300,Bus,2016,73,261,334
4327,47300,Bus,2017,46,77,123
4328,47300,Bus,2018,31,100,131
4329,47380,Bus,2002,0,0,0
4330,47380,Bus,2003,2,3,5
4331,47380,Bus,2004,1,2,3
4332,47380,Bus,2005,8,0,8
4333,47380,Bus,2006,17,10,27
4334,47380,Bus,2007,33,6,39
4335,47380,Bus,2012,31,53,84
4336,47380,Bus,2013,132,132,264
4337,47380,Bus,2014,67,6,73
4338,47380,Bus,2015,73,21,94
4339,47380,Bus,2016,60,3,63
4340,47380,Bus,2017,30,1,31
4341,47380,Bus,2018,64,198,262
4342,47900,Bus,2002,5620,4233,9853
4343,47900,Bus,2003,6430,3946,10376
4344,47900,Bus,2004,7478,6889,14367
4345,47900,Bus,2005,7063,2682,9745
4346,47900,Bus,2006,7341,2900,10241
4347,47900,Bus,2007,6426,3302,9728
4348,47900,Bus,2012,6806,5818,12624
4349,47900,Bus,2013,6093,6393,12486
4350,47900,Bus,2014,6501,6192,12693
