,CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,Tot_NonUSA_POP_pct,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE_BUS,scooter_flag_BUS,BIKE_SHARE_RAIL,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,Tot_NonUSA_POP_pct_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_BUS_FAC,scooter_flag_BUS_FAC,BIKE_SHARE_RAIL_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,YEARS_SINCE_TNC,BIKE_SHARE,scooter_flag,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,Tot_NonUSA_POP_pct_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS_FAC_cumsum,YEARS_SINCE_TNC_RAIL_FAC_cumsum,BIKE_SHARE_BUS_FAC_cumsum,scooter_flag_BUS_FAC_cumsum,BIKE_SHARE_RAIL_FAC_cumsum,scooter_flag_RAIL_FAC_cumsum,Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_Tot_NonUSA_POP_pct_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL_FAC_cumsum,UPT_ADJ_BIKE_SHARE_BUS_FAC_cumsum,UPT_ADJ_scooter_flag_BUS_FAC_cumsum,UPT_ADJ_BIKE_SHARE_RAIL_FAC_cumsum,UPT_ADJ_scooter_flag_RAIL_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum
53,2.0,1,2004,177,47770157.10759997,53224928.55789999,5454771.450300024,49952883.19314131,3493843.5208677,2956169.155582868,4.440233143801583,2839434.0596905868,2.5372859086156945,33859.08639974146,0.7931566740996876,7.662087826276338,0.35220975760910594,3.595642233966468,0.0,0.0,0.0,0.0,0.3059040598732952,0.0,852911.4399444137,890411.4049850518,450360.7543876158,745202.8124996906,444585.18623222155,182138.8815964718,15899.185180786208,-232318.3024727807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3349191.362353471,3435758.6877105604,2019012.7625894637,0.0,5454771.450300024,0.0,0.3059040598732952,0.0,0.0,0.0,0.0,1423782.450536829,3159553.415649401,864762.6112146744,1444330.9991228664,753330.8301561328,370549.9552359514,31166.85540038782,-469327.5880812885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2509386.8697273377,51801146.10736316,50065375.14225059,52360165.946685314,51780597.55877712,52471597.72774386,52854378.60266404,53193761.7024996,53694256.145981275,53224928.55789999,53224928.55789999,53224928.55789999,53224928.55789999,53224928.55789999,53224928.55789999,53224928.55789999,55734315.427627325
54,2.0,1,2005,177,53224928.55789999,60478554.92299997,7253626.365099978,55031032.85576506,5078149.662623742,3099041.2117155837,4.116014794404917,2925330.683869925,2.9991478595394407,33134.30188613115,0.9106884943604288,7.551002889966417,0.34924963728444913,3.643473738238893,0.0,0.0,0.0,0.0,0.2810732753492733,0.0,2406405.822975847,561198.2329997321,569508.6854078638,1106360.3732369205,434303.59610575694,174301.79667863253,8575.262724134325,-238114.06335011148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5022539.706778775,5195728.802649077,2057897.5624509002,0.0,7253626.365099978,0.0,0.2810732753492733,0.0,0.0,0.0,0.0,3830188.273512676,3720751.6486491333,1434271.2966225382,2550691.372359787,1187634.4262618897,544851.751914584,39742.118124522145,-707441.6514314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-451489.3072764375,56648366.649487294,56757803.27435084,59044283.62637743,57927863.55064018,59290920.49673808,59933703.17108539,60438812.80487545,61185996.57443137,60478554.92299997,60478554.92299997,60478554.92299997,60478554.92299997,60478554.92299997,60478554.92299997,60478554.92299997,60930044.230276406
55,2.0,1,2006,199,60478554.92299997,67460493.81599995,6308829.892999993,60296064.6581544,4855776.830259797,3306257.005499288,3.944406345409831,3040201.4316287665,3.280675160277671,31824.821046242017,1.0471365072654253,7.676971862400098,0.3355893069536132,3.6928654867638726,0.0,0.0,0.0,0.0,0.2662637197681444,0.0,2543932.6457863143,497683.356482098,740697.08663362,715291.7997238621,826831.0177324482,232649.68230905745,48087.261919048644,-288147.7760329666,-35743.75755696754,0.0,0.0,0.0,0.0,0.0,0.0,5281281.316996514,5417249.179474759,891580.713525234,673108.9999999994,6981938.892999991,0.0,0.2662637197681444,0.0,0.0,0.0,0.0,6374120.91929899,4218435.005131232,2174968.3832561583,3265983.1720836493,2014465.443994338,777501.4342236414,87829.3800435708,-995589.4274643667,-35743.75755696754,0.0,0.0,0.0,0.0,0.0,0.0,440091.4062487965,61086372.89670096,63242058.810868725,65285525.432743795,64194510.64391631,65446028.37200562,66682992.38177631,67372664.43595639,68456083.24346432,67496237.57355693,67460493.81599995,67460493.81599995,67460493.81599995,67460493.81599995,67460493.81599995,67460493.81599995,67020402.40975116
56,2.0,1,2007,220,67460493.81599995,72892598.37140007,3949848.06640012,64494845.84528218,1666522.455735582,3718071.9022188233,4.51031537985826,3058793.980520645,3.4838523859751263,32301.70944026959,1.0367683170415476,7.383693296261653,0.32938544903122885,4.0120290291413125,0.0,0.0,0.0,0.0,0.27729629508824105,0.0,3446223.1404581615,-1433825.6136396322,229240.94182453788,544992.27817782,-344994.4891121892,14330.571847008108,-125972.94853368972,-127334.63253935402,-202155.5056095784,0.0,0.0,0.0,0.0,0.0,0.0,2000503.742873084,2010718.5725497839,1939129.4938503369,1482256.4890000003,5432104.55540012,0.0,0.27729629508824105,0.0,0.0,0.0,0.0,9820344.05975715,2784609.3914915994,2404209.325080696,3810975.4502614695,1669470.9548821487,791832.0060706495,-38143.56849011892,-1122924.0600037207,-237899.26316654595,0.0,0.0,0.0,0.0,0.0,0.0,2379220.900099133,63072254.31164292,70107988.97990847,70488389.04631938,69081622.9211386,71223127.41651793,72100766.36532943,72930741.93989019,74015522.4314038,73130497.63456662,72892598.37140007,72892598.37140007,72892598.37140007,72892598.37140007,72892598.37140007,72892598.37140007,70513377.47130094
57,2.0,1,2008,244,72892598.37140007,86115341.4492,8736104.48479993,76281173.64730805,7997746.632834857,4293563.0378180435,4.741363882939157,3150801.3020653264,3.868136772877026,31928.971066952552,1.0319714487871048,7.624655001185678,0.31196972451912397,3.9482787840634974,0.0,0.0,0.0,0.0,0.3258830461628909,0.0,6454983.018855353,-652778.409805606,48444.98947830307,1041774.0244057276,242733.47933925426,52116.3580679832,83232.1088986855,-118118.97847896135,10291.077381237437,0.0,0.0,0.0,0.0,0.0,0.0,7162677.668141976,7108579.952991309,1627524.5318086224,4486638.592999999,13222743.07779993,0.0,0.3258830461628909,0.0,0.0,0.0,0.0,16275327.078612503,2131830.9816859933,2452654.314558999,4852749.474667197,1912204.434221403,843948.3641386327,45088.54040856658,-1241043.038482682,-227608.1857853085,0.0,0.0,0.0,0.0,0.0,0.0,4006745.4319077553,69840014.3705875,83983510.46751401,83662687.134641,81262591.97453281,84203137.0149786,85271393.08506137,86070252.90879144,87356384.48768269,86342949.63498531,86115341.4492,86115341.4492,86115341.4492,86115341.4492,86115341.4492,86115341.4492,82108596.01729225
58,2.0,1,2009,244,86115341.4492,76169010.00700001,-9946331.442199994,71830756.12263708,-4450417.524670975,3857198.2094952175,5.778637062660271,2935827.187081098,2.809125358038255,30650.91053009513,1.0357760075738005,7.901267127139484,0.3073683391447473,4.052135722856636,0.0,0.0,0.0,0.0,0.26311626498475066,0.0,431154.78679385845,-3311618.4757038793,-256638.3725217963,-3533805.807265775,1134466.2634606606,46192.828051790304,211412.70187530774,-165716.55504782574,-54937.041441549685,0.0,0.0,0.0,0.0,0.0,0.0,-5499489.671799208,-5382756.188145418,-4563575.254054573,0.0,-9946331.442199994,0.0,0.26311626498475066,0.0,0.0,0.0,0.0,16706481.86540636,-1179787.494017886,2196015.942037203,1318943.6674014223,3046670.6976820636,890141.1921904229,256501.2422838743,-1406759.5935305078,-282545.2272268582,0.0,0.0,0.0,0.0,0.0,0.0,-556829.822146818,59462528.14159365,77348797.5010179,73972994.0649628,74850066.3395986,73122339.30931795,75278868.81480959,75912508.76471613,77575769.60053052,76451555.23422687,76169010.00700001,76169010.00700001,76169010.00700001,76169010.00700001,76169010.00700001,76169010.00700001,76725839.82914683
59,2.0,1,2010,291,76169010.00700001,72829066.89839998,-4040356.108600042,73843291.2731404,1111961.6160973264,3659130.853911743,5.824902020991219,2900140.2604378127,3.285787713917826,29942.505389605452,1.0587347212253042,7.832678969795342,0.3134122287664696,4.040895439436771,0.0,0.0,0.0,0.0,0.23810363293855666,0.0,-568376.2063692729,-331277.56460268795,72261.84432334725,1520312.9879625659,655775.6784891732,37819.59679345078,27462.416143804454,-74279.55984107779,50114.254524395124,0.0,0.0,0.0,0.0,0.0,0.0,1389813.4474236986,1437272.3060481213,-5477628.414648164,700412.9999999998,-3339943.108600042,0.0,0.23810363293855666,0.0,0.0,0.0,0.0,16138105.659037087,-1511065.058620574,2268277.78636055,2839256.655363988,3702446.376171237,927960.7889838737,283963.65842767875,-1481039.1533715855,-232430.97270246307,0.0,0.0,0.0,0.0,0.0,0.0,-6034458.236794982,56690961.239362895,74340131.95702055,70560789.11203943,69989810.24303599,69126620.52222875,71901106.10941611,72545103.2399723,74310106.05177157,73061497.87110244,72829066.89839998,72829066.89839998,72829066.89839998,72829066.89839998,72829066.89839998,72829066.89839998,78863525.13519496
60,2.0,1,2011,291,72829066.89839998,76879438.59859999,4050371.700200019,79792999.85347539,5949708.580335019,3777688.826831969,6.284712131975078,2830441.8059040224,3.9976367882630095,29258.041519244696,1.0533875119560534,8.318587672822893,0.3086123943467175,4.079702408694288,0.0,0.0,0.0,0.0,0.2166205564875441,0.0,3366433.2812939645,-303723.35037431447,224419.42509122266,1964099.4445988715,503181.8536650859,-12755.782365156403,234572.0901239998,-127775.06630356453,-58330.49515450813,0.0,0.0,0.0,0.0,0.0,0.0,5790121.4005756015,5861330.443979032,-1810958.7437790148,0.0,4050371.700200019,0.0,0.2166205564875441,0.0,0.0,0.0,0.0,19504538.940331053,-1814788.4089948884,2492697.211451773,4803356.099962859,4205628.229836322,915205.0066187172,518535.74855167855,-1608814.21967515,-290761.4678569712,0.0,0.0,0.0,0.0,0.0,0.0,-7845416.980573997,57374899.65826893,78694227.00759487,74386741.38714822,72076082.49863712,72673810.36876366,75964233.59198126,76360902.8500483,78488252.81827514,77170200.06645696,76879438.59859999,76879438.59859999,76879438.59859999,76879438.59859999,76879438.59859999,76879438.59859999,84724855.57917398
61,2.0,1,2012,313,76879438.59859999,83351590.23140004,4820841.632800052,86444604.60406287,4891281.674745377,4217213.362422415,6.337914114688581,2805645.492064888,4.004140861572332,28841.241371451102,1.038506171550002,8.396816355669689,0.308575851810426,4.316851721235952,0.0,0.0,0.0,0.0,0.2708684959281066,0.0,3887882.8667627545,290758.00262864074,355397.7199779871,35315.092637048605,349341.4976999179,-14474.339883612258,8998.606487588044,-26619.266443903078,-200544.32493526762,0.0,0.0,0.0,0.0,75063.04544607157,0.0,4761118.900377226,4724363.247379163,96478.38542088898,1651310.0000000002,6472151.632800053,0.0,0.2708684959281066,0.0,0.0,75063.04544607157,0.0,23392421.807093807,-1524030.4063662477,2848094.93142976,4838671.192599908,4554969.727536241,900730.666735105,527534.3550392666,-1635433.486119053,-491305.7927922388,0.0,0.0,0.0,0.0,75063.04544607157,0.0,-7748938.595153108,59959168.424306236,84875620.63776629,80503495.29997028,78512919.03880014,78796620.5038638,82450859.56466495,82824055.87636077,84987023.71751909,83842896.02419229,83351590.23140004,83351590.23140004,83351590.23140004,83351590.23140004,83276527.18595397,83351590.23140004,91100528.82655315
62,2.0,1,2013,313,83351590.23140004,87337629.02039999,3986038.7889999463,92074994.49717018,5630389.893107291,5199753.338470861,6.851261593455288,2812337.9604165987,3.8497704525523218,29485.394739307358,1.1308760446542885,8.121650257602237,0.31335213757849595,4.352965382622261,0.0,0.0,0.0,0.0,0.4951363915604427,0.0,6593265.173502605,-1235471.012951208,540430.466465798,-429390.3982708243,-582015.3335902914,192987.75974164932,-94646.09821409859,76883.50238861963,-10481.976292904264,0.0,0.0,0.0,0.0,341843.5061361845,0.0,5393405.5889155315,5319788.783924629,-1333749.994924684,0.0,3986038.7889999463,0.0,0.4951363915604427,0.0,0.0,341843.5061361845,0.0,29985686.980596412,-2759501.419317456,3388525.397895558,4409280.794329084,3972954.393945949,1093718.4264767542,432888.25682516803,-1558549.9837304335,-501787.7690851431,0.0,0.0,0.0,0.0,416906.5515822561,0.0,-9082688.590077791,57351942.03980358,90097130.43971744,83949103.62250443,82928348.22607091,83364674.62645404,86243910.59392324,86904740.76357482,88896179.00413042,87839416.78948513,87337629.02039999,87337629.02039999,87337629.02039999,87337629.02039999,86920722.46881773,87337629.02039999,96420317.61047778
63,2.0,1,2014,337,87337629.02039999,86656810.08079997,-1297229.9396000218,93764500.601625,885753.7449288034,5491127.218923612,6.981153902880463,2793322.925759193,3.637342935735004,29553.877044503686,1.1287741528159574,7.967752887379206,0.3177112110345288,4.436813490345256,0.0,0.2323464476836227,0.0,0.0,0.517493664081986,0.0,1478982.235642107,28055.48374642362,441355.2023609192,-639412.9107314086,-83127.60343115576,1012.7048376431294,-7920.308463511449,-25156.26004235876,-46884.82440312916,0.0,-101109.9298492566,0.0,0.0,5157.110703399138,0.0,1050950.900369672,1028838.4592943459,-2326068.398894368,616410.9999999998,-680818.9396000219,0.2323464476836227,0.517493664081986,0.0,-101109.9298492566,5157.110703399138,0.0,31464669.216238517,-2731445.9355710326,3829880.600256477,3769867.8835976757,3889826.7905147932,1094731.1313143973,424967.94836165657,-1583706.2437727922,-548672.5934882723,0.0,-101109.9298492566,0.0,0.0,422063.6622856552,0.0,-11408756.98897216,55192140.86456145,89388256.016371,82826929.4805435,82886942.1972023,82766983.29028517,85562078.94948557,86231842.13243832,88240516.32457276,87205482.67428824,86656810.08079997,86757920.01064922,86656810.08079997,86656810.08079997,86234746.41851431,86656810.08079997,98065567.06977212
64,2.0,1,2015,360,86656810.08079997,86880456.18659997,-759409.0483999964,89853601.77371104,-4799479.0225899415,5758234.5756876385,7.410495333414834,2832504.467266536,2.668351797049444,31134.71106874225,1.220550819388011,7.586143027722435,0.3169343659444335,4.668531509815128,0.0,1.1439641499077535,0.0,0.0,0.6428165258801979,0.0,894561.4622336652,-700788.2149643722,498174.9660705204,-3414457.7485189093,-1494346.5586258918,126437.97640797592,-144970.09801102034,-28316.851270745592,-137255.465690961,0.0,-394627.428092184,0.0,0.0,157343.56339713398,0.0,-4638244.397064786,-4615609.953059151,3856200.904659154,983055.1542,223646.10580000372,1.1439641499077535,0.6428165258801979,0.0,-394627.428092184,157343.56339713398,0.0,32359230.678472184,-3432234.1505354047,4328055.566326997,355410.1350787664,2395480.2318889014,1221169.1077223732,279997.85035063623,-1612023.0950435377,-685928.0591792333,0.0,-495737.3579414406,0.0,0.0,579407.2256827892,0.0,-7552556.084313005,54521225.508127786,90312690.33713537,82552400.62027298,86525046.0515212,84484975.95471106,85659287.0788776,86600458.33624934,88492479.28164351,87566384.2457792,86880456.18659997,87376193.5445414,86880456.18659997,86880456.18659997,86301048.96091717,86880456.18659997,94433012.27091298
65,2.0,1,2016,406,86880456.18659997,86699955.03900002,-1362648.147599942,91055267.64608204,129506.96784687047,5732922.676614565,6.9265694691896345,2816091.1883668383,2.36743204029356,31620.58093112007,1.2934977000507637,7.367022313354981,0.3163136341199275,5.298002132282694,0.0,2.14922024547564,0.0,0.0,0.721588912854595,0.0,1763094.543886816,922776.8121272852,419378.6440136197,-1266176.3478734924,-555762.9292266305,84562.70328908255,-189795.7243382821,-28135.581862211788,-494865.91399464227,0.0,-432890.9104332272,0.0,0.0,132475.06071220152,0.0,354660.3563005191,334046.83526096365,-1696694.982860906,1182146.9999999993,-180501.14759994298,2.14922024547564,0.721588912854595,0.0,-432890.9104332272,132475.06071220152,0.0,34122325.222359,-2509457.3384081195,4747434.210340617,-910766.212794726,1839717.302662271,1305731.8110114557,90202.12601235413,-1640158.6769057494,-1180793.9731738756,0.0,-928628.2683746677,0.0,0.0,711882.2863949907,0.0,-9249251.067173911,52577629.81664102,89209412.37740813,81952520.8286594,87610721.25179474,84860237.73633775,85394223.22798857,86609752.91298766,88340113.71590577,87880749.01217389,86699955.03900002,87628583.30737469,86699955.03900002,86699955.03900002,85988072.75260504,86699955.03900002,95949206.10617393
66,2.0,1,2017,406,86699955.03900002,84712149.0852,-1987805.9538000238,92463488.48801832,1408220.841936283,5621834.493169396,7.159932264171597,2808097.813929015,2.5801774916328006,31433.295991265986,1.3540503008296585,7.1176312857942365,0.3142363988339916,5.621001251678401,0.0,3.1368513001219305,0.0,0.0,0.8178146041794973,0.0,765285.4551330371,-103860.58240580137,444114.94274474407,929967.5818255685,109676.35156479864,184669.64050243443,-155516.21291584155,-46275.78431894259,-239234.5317928088,0.0,-431991.5446892103,0.0,0.0,156000.54666731245,0.0,1612835.8623152904,1662840.5139529544,-3650646.4677529773,0.0,-1987805.9538000238,3.1368513001219305,0.8178146041794973,0.0,-431991.5446892103,156000.54666731245,0.0,34887610.67749204,-2613317.920813921,5191549.153085361,19201.36903084244,1949393.6542270698,1490401.4515138902,-65314.08690348742,-1686434.461224692,-1420028.5049666844,0.0,-1360619.813063878,0.0,0.0,867882.8330623033,0.0,-12899897.534926888,49824538.40770796,87325467.00601391,79520599.93211463,84692947.71616915,82762755.43097293,83221747.63368611,84777463.17210348,86398583.54642469,86132177.59016669,84712149.0852,86072768.89826387,84712149.0852,84712149.0852,83844266.25213769,84712149.0852,97612046.62012689
67,2.0,1,2018,406,84712149.0852,83454995.48339999,-1257153.6018000196,92062920.8598127,-400567.6282056343,5625721.345600327,7.021677755444768,2850048.24265527,2.871890062802857,31614.786907671205,1.4093232474585264,6.828609509619365,0.3138516806520866,6.020523510044191,0.0,4.142730957386518,0.0,0.0,0.8463159754463777,0.5655079465026764,2198987.5761110643,538497.3852314771,387875.3915216528,1141490.9141925976,-161556.14306791418,153629.19700327484,-159008.17753730688,-40220.386678589086,-297822.69245564484,0.0,-422087.09474874375,0.0,0.0,37752.24034384515,-3947930.196867191,-570391.9869514798,-568350.1609942804,-688803.4408057395,0.0,-1257153.6018000196,4.142730957386518,0.8463159754463777,0.5655079465026764,-422087.09474874375,37752.24034384515,-3947930.196867191,37086598.2536031,-2074820.5355824437,5579424.544607014,1160692.28322344,1787837.5111591555,1644030.648517165,-224322.2644407943,-1726654.847903281,-1717851.1974223293,0.0,-1782706.907812622,0.0,0.0,905635.0734061484,-3947930.196867191,-13588700.975732626,46368397.22979689,85529816.01898243,77875570.93879297,82294303.20017655,81667157.97224084,81810964.83488283,83679317.74784078,85181650.33130327,85172846.68082231,83454995.48339999,85237702.39121261,83454995.48339999,83454995.48339999,82549360.40999384,87402925.68026718,97043696.45913261
68,3.0,0,2002,2500,0.0,131868854.2626,0.0,121289156.68871088,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131868854.2626,131868854.2626,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131868854.2626,131868854.2626,131868854.2626,131868854.2626,131868854.2626,131868854.2626,131868854.2626,131868854.2626,131868854.2626,131868854.2626,131868854.2626,131868854.2626,131868854.2626,131868854.2626,131868854.2626,131868854.2626
69,3.0,0,2003,2985,131868854.2626,155958259.0489,6177531.845900007,150020222.72713566,11589298.89365803,2174676.452795673,3.0193177431183527,610564.3488046175,2.1890859276368992,32897.984209361486,0.955458705041509,6.548514019463,0.20028885199163687,3.3701601969846946,0.0,0.0,0.022092305262610086,0.0,0.0,0.0,11324813.66115662,1782786.864441336,1911344.5072923985,1875981.7832353453,1305071.7005697794,38575.65721751016,107808.97283957146,-588940.7355486349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17757442.411203925,19320522.391262308,-13142990.545362305,17911872.940399993,24089404.78630001,0.0,0.022092305262610086,0.0,0.0,0.0,0.0,11324813.66115662,1782786.864441336,1911344.5072923985,1875981.7832353453,1305071.7005697794,38575.65721751016,107808.97283957146,-588940.7355486349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13142990.545362305,144633445.38774338,154175472.18445867,154046914.54160762,154082277.26566467,154653187.34833023,155919683.3916825,155850450.07606044,156547199.78444865,155958259.0489,155958259.0489,155958259.0489,155958259.0489,155958259.0489,155958259.0489,155958259.0489,169101249.5942623
70,3.0,0,2004,3509,155958259.0489,183377253.29609996,-9974690.800500017,184752123.1775502,736624.0262701146,2029653.829045825,3.204599475520573,597404.1050790545,2.5064149533464266,31337.17107354916,0.953368350902963,6.450292195135372,0.193233921265414,3.333370097531726,0.0,0.0,0.022280221715673912,0.0,0.0,0.0,-3873136.2291188855,-3242642.9222746813,2611902.3002010416,2571175.917042483,2062025.2576680463,28057.76967492951,107504.20740473164,-616293.9750704998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351407.6744728303,511986.44074544345,-10486677.241245456,37393685.0477,27418994.24719997,0.0,0.022280221715673912,0.0,0.0,0.0,0.0,7451677.432037735,-1459856.0578333454,4523246.80749344,4447157.700277829,3367096.958237826,66633.42689243967,215313.1802443031,-1205234.7106191348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23629667.78660776,175925575.86406222,184837109.3539333,178854006.4886065,178930095.59582213,180010156.33786213,183310619.86920753,183161940.11585566,184582488.00671908,183377253.29609996,183377253.29609996,183377253.29609996,183377253.29609996,183377253.29609996,183377253.29609996,183377253.29609996,207006921.08270773
71,3.0,0,2005,3771,183377253.29609996,203845440.47750005,12138039.20240001,209806621.2661738,16482252.837592028,2103942.14933584,2.762327623629849,616793.601856792,2.977536984574335,29419.127507144898,0.9740080649240784,6.897686424190074,0.18700457708376972,3.1785770154120114,0.0,0.0,0.01845517284270489,0.0,0.0,0.0,3445700.396158467,1207248.3271148442,3279116.97486064,3983960.758757285,2481541.2251505717,50526.89496527052,219017.39858178046,-644851.0275711921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14022260.948017662,15228136.705455855,-3090097.5030558463,8330147.9789999975,20468187.181400005,0.0,0.01845517284270489,0.0,0.0,0.0,0.0,10897377.828196201,-252607.73071850115,7802363.782354079,8431118.459035113,5848638.183388397,117160.3218577102,434330.57882608357,-1850085.7381903268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26719765.289663605,192948062.64930385,204098048.20821854,196043076.69514596,195414322.01846492,197996802.29411167,203728280.15564233,203411109.89867398,205695526.21569037,203845440.47750005,203845440.47750005,203845440.47750005,203845440.47750005,203845440.47750005,203845440.47750005,203845440.47750005,230565205.76716366
72,3.0,0,2006,4293,203845440.47750005,237844128.6459,17388339.521700013,246484503.21457028,18142703.614687987,2060262.4789815852,2.748714682886036,635125.1737261384,3.2590225520352702,27910.414674258882,0.9506155173630256,7.043857417752481,0.16714878603492206,3.5347218173339554,0.0,0.0,0.01739707564070551,0.0,0.0,0.0,6368557.940338015,-396735.8689480194,3965294.208542738,2413244.2822123226,4048295.271851319,14643.032379841214,229351.9352515757,-727172.8619454887,-585001.5913257728,0.0,0.0,0.0,0.0,0.0,0.0,15330476.348356515,16567413.24204852,820926.279651482,16610348.646699995,33998688.168400005,0.0,0.01739707564070551,0.0,0.0,0.0,0.0,17265935.768534217,-649343.5996665205,11767657.990896817,10844362.741247436,9896933.455239717,131803.3542375514,663682.5140776592,-2577258.6001358153,-585001.5913257728,0.0,0.0,0.0,0.0,0.0,0.0,-25898839.010012124,220578192.8773658,238493472.24556652,226076470.6550032,226999765.90465257,227947195.1906603,237712325.29166245,237180446.13182235,240421387.2460358,238429130.23722577,237844128.6459,237844128.6459,237844128.6459,237844128.6459,237844128.6459,237844128.6459,263742967.65591213
73,3.0,0,2007,4554,237844128.6459,259236389.5921,10866052.345899977,267430580.74088165,9368663.571015894,2030638.1927095042,2.665135957368765,612258.4353509266,3.4374164418642725,28253.75386562125,0.9802394470142743,6.992219493624848,0.1608448591912641,3.657605406371279,0.0,0.0,0.01638757828999361,0.0,0.0,0.0,6653780.166142785,-343940.70462443103,1435843.036233336,1681503.5987692534,-823397.3238693109,250473.96591940196,83889.96338530678,-222013.12791324142,-128435.46341636994,0.0,0.0,0.0,0.0,0.0,0.0,8587704.11062673,8680143.827682849,2185908.518217127,10526208.6003,21392260.946199976,0.0,0.01638757828999361,0.0,0.0,0.0,0.0,23919715.934677,-993284.3042909515,13203501.027130153,12525866.34001669,9073536.131370407,382277.32015695336,747572.477462966,-2799271.7280490566,-713437.0547421428,0.0,0.0,0.0,0.0,0.0,0.0,-23712930.491794996,235316673.657423,260229673.89639094,246032888.56496984,246710523.2520833,250162853.4607296,258854112.27194303,258488817.11463702,262035661.32014906,259949826.64684215,259236389.5921,259236389.5921,259236389.5921,259236389.5921,259236389.5921,259236389.5921,282949320.08389497
74,3.0,0,2008,4554,259236389.5921,277583870.4560999,18347480.86400001,275195555.8035841,7764975.062702429,2037821.342532985,2.5969192285374807,610630.7561036517,3.8590093041554656,28310.78351551639,1.0299694053852717,7.077644201634043,0.15615708367269854,3.7226920023474164,0.0,0.0,0.01622413729267648,0.0,0.0,0.0,1989829.9877346829,702873.079631608,554006.4562655857,4033919.7773413467,-423199.5126222314,439971.8399733957,23162.31776870677,-123287.41785363805,-106736.12336273456,0.0,0.0,0.0,0.0,0.0,0.0,7090540.404876724,7221649.909571838,11125830.954428183,0.0,18347480.86400001,0.0,0.01622413729267648,0.0,0.0,0.0,0.0,25909545.922411684,-290411.2246593435,13757507.483395739,16559786.117358036,8650336.618748175,822249.160130349,770734.7952316728,-2922559.1459026947,-820173.1781048774,0.0,0.0,0.0,0.0,0.0,0.0,-12587099.537366813,251674324.53368825,277874281.68075925,263826362.9727042,261024084.3387419,268933533.83735174,276761621.2959696,276813135.6608682,280506429.6020026,278404043.6342048,277583870.4560999,277583870.4560999,277583870.4560999,277583870.4560999,277583870.4560999,277583870.4560999,290170969.99346673
