CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,Tot_NonUSA_POP_pct,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE_BUS,scooter_flag_BUS,BIKE_SHARE_RAIL,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,Tot_NonUSA_POP_pct_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_BUS_FAC,scooter_flag_BUS_FAC,BIKE_SHARE_RAIL_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,YEARS_SINCE_TNC,BIKE_SHARE,scooter_flag,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,, VRM_ADJ_log_FAC_cumsum ,,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,Tot_NonUSA_POP_pct_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS_FAC_cumsum,YEARS_SINCE_TNC_RAIL_FAC_cumsum,BIKE_SHARE_BUS_FAC_cumsum,scooter_flag_BUS_FAC_cumsum,BIKE_SHARE_RAIL_FAC_cumsum,scooter_flag_RAIL_FAC_cumsum,Unknown_FAC_cumsum,New_Reporter_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_Tot_NonUSA_POP_pct_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL_FAC_cumsum,UPT_ADJ_BIKE_SHARE_BUS_FAC_cumsum,UPT_ADJ_scooter_flag_BUS_FAC_cumsum,UPT_ADJ_BIKE_SHARE_RAIL_FAC_cumsum,UPT_ADJ_scooter_flag_RAIL_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum,UPT_ADJ_New_Reporter_FAC_cumsum
1,1,2011,160,1204497030.56,1242931036.10,38434005.54,1246113814.47,37121747.01,62893251.18,8.29,9031379.17,4.03,36105.91,1.58,11.04,0.45,4.87,0.00,0.15,0.00,0.00,0.27,0.00,250347.51,-7800044.70,,6407175.94,33180695.72,5038894.68,60019.48,3178062.64,-3964707.72,1098434.50,0.00,-920923.04,0.00,0.00,0.00,0.00,36527955.00,36578835.58,1855169.96,0.00,38434005.54,0.15,0.27,0.00,-920923.04,0.00,0.00,,-20476178.22,,3355814.12,-7718081.06,-910831.33,-3721689.37,-1618865.94,665485.52,-16651.12,1382427.61,0.00,3910179.78,0.00,0.00,-187491.57,0.00,16856011.39,0.00,1263407214.32,1239575221.98,1250649117.16,1243841867.43,1246652725.47,1244549902.04,1242265550.58,1242947687.22,1241548608.49,1242931036.10,1239020856.32,1242931036.10,1242931036.10,1243118527.67,1242931036.10,1226075024.71,1242931036.10
1,1,2012,160,1242931036.10,1251588185.69,8657149.59,1270452967.72,24339153.25,64861139.97,8.32,9144685.91,4.06,35680.01,1.63,10.97,0.45,5.00,0.00,0.79,0.00,0.00,0.27,0.00,20476178.22,-3355814.12,,7718081.06,910831.33,3721689.37,1618865.94,-665485.52,16651.12,-1382427.61,0.00,-3910179.78,0.00,0.00,187491.57,0.00,25335881.58,25513160.98,-16856011.39,0.00,8657149.59,0.79,0.27,0.00,-3910179.78,187491.57,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1251588185.69,1251588185.69,1251588185.69,1251588185.69,1251588185.69,1251588185.69,1251588185.69,1251588185.69,1251588185.69,1251588185.69,1251588185.69,1251588185.69,1251588185.69,1251588185.69,1251588185.69,1251588185.69,1251588185.69
1,1,2013,160,1251588185.69,1254206265.93,2618080.24,1268013697.78,-2439269.95,67077574.84,8.74,9281042.55,3.90,35808.63,1.65,10.64,0.45,4.98,0.00,1.71,0.00,0.00,0.26,0.00,23735031.12,-15592906.53,,6941520.41,-6721111.91,-2699110.73,1117025.82,-3335522.61,-82799.09,171064.76,0.00,-5647458.93,0.00,0.00,0.00,0.00,-2114267.68,-2545661.46,5163741.70,0.00,2618080.24,1.71,0.26,0.00,-5647458.93,0.00,0.00,,23735031.12,,-15592906.53,6941520.41,-6721111.91,-2699110.73,1117025.82,-3335522.61,-82799.09,171064.76,0.00,-5647458.93,0.00,0.00,0.00,0.00,5163741.70,0.00,1230471234.81,1269799172.46,1247264745.52,1260927377.84,1256905376.66,1253089240.11,1257541788.54,1254289065.02,1254035201.17,1254206265.93,1259853724.86,1254206265.93,1254206265.93,1254206265.93,1254206265.93,1249042524.23,1254206265.93
1,1,2014,160,1254206265.93,1298539921.46,44333655.53,1309361095.21,41347397.44,68885001.20,8.59,9352516.99,3.69,35841.62,1.69,10.55,0.45,5.19,0.00,2.62,0.00,0.00,0.57,0.00,36826575.22,6921776.96,,7643015.63,-9294959.08,-1339881.26,1308585.28,-686881.21,149469.38,-2158101.85,0.00,-5760480.22,0.00,0.00,6733538.15,0.00,40342656.98,40480271.99,3853383.54,0.00,44333655.53,2.62,0.57,0.00,-5760480.22,6733538.15,0.00,,60561606.34,,-8671129.57,14584536.03,-16016071.00,-4038991.99,2425611.10,-4022403.81,66670.29,-1987037.09,0.00,-11407939.15,0.00,0.00,6733538.15,0.00,9017125.24,0.00,1237978315.12,1307211051.03,1283955385.43,1314555992.46,1302578913.45,1296114310.36,1302562325.27,1298473251.17,1300526958.55,1298539921.46,1309947860.61,1298539921.46,1298539921.46,1291806383.31,1298539921.46,1289522796.22,1298539921.46
1,1,2015,160,1298539921.46,1302950550.38,4410628.92,1265686092.24,-43675002.97,69649376.52,8.98,9397275.99,2.73,36878.45,1.71,10.52,0.46,5.25,0.00,3.63,0.00,0.00,0.96,0.00,23569533.40,-14948261.25,,7430206.83,-50056953.94,-12617355.03,1188236.65,-83678.21,434274.60,-490588.98,0.00,-6470110.24,0.00,0.00,8940977.16,0.00,-43103719.01,-43611378.80,48022007.72,0.00,4410628.92,3.63,0.96,0.00,-6470110.24,8940977.16,0.00,,84131139.74,,-23619390.82,22014742.86,-66073024.93,-16656347.02,3613847.75,-4106082.03,500944.88,-2477626.08,0.00,-17878049.38,0.00,0.00,15674515.31,0.00,57039132.97,0.00,1218819410.64,1326569941.20,1280935807.52,1369023575.31,1319606897.40,1299336702.63,1307056632.41,1302449605.50,1305428176.46,1302950550.38,1320828599.76,1302950550.38,1302950550.38,1287276035.07,1302950550.38,1245911417.41,1302950550.38
1,1,2016,160,1302950550.38,1264766434.85,-38184115.53,1239530987.93,-26155104.32,69199252.88,9.06,9459180.65,2.43,37529.46,1.75,10.40,0.45,5.83,0.00,4.62,0.00,0.00,0.99,0.00,9912621.49,-4023312.97,,5739478.98,-18603549.66,-8457065.17,1736150.07,-833849.49,640379.74,-6551886.26,0.00,-6492086.65,0.00,0.00,741692.75,0.00,-26191427.17,-26401271.74,-11782843.79,0.00,-38184115.53,4.62,0.99,0.00,-6492086.65,741692.75,0.00,,94043761.23,,-27642703.79,27754221.84,-84676574.59,-25113412.19,5349997.83,-4939931.52,1141324.62,-9029512.34,0.00,-24370136.04,0.00,0.00,16416208.06,0.00,45256289.18,0.00,1170722673.62,1292409138.64,1237012213.02,1349443009.45,1289879847.05,1259416437.03,1269706366.37,1263625110.23,1273795947.19,1264766434.85,1289136570.89,1264766434.85,1264766434.85,1248350226.79,1264766434.85,1219510145.68,1264766434.85
1,1,2017,160,1264766434.85,1238946473.18,-25819961.67,1277091677.43,37560689.50,71095430.86,8.49,9538852.83,2.65,38104.94,1.73,10.26,0.46,6.00,0.00,5.60,0.00,0.00,0.99,0.00,21521374.76,13163861.21,,6890573.99,13154974.05,-7729101.28,-92706.72,-1166237.79,223200.77,-1736478.06,0.00,-6301830.33,0.00,0.00,0.00,0.00,37927630.60,38014006.88,-63833968.55,0.00,-25819961.67,5.60,0.99,0.00,-6301830.33,0.00,0.00,,115565135.99,,-14478842.58,34644795.83,-71521600.54,-32842513.48,5257291.11,-6106169.31,1364525.40,-10765990.40,0.00,-30671966.36,0.00,0.00,16416208.06,0.00,-18577679.37,0.00,1123381337.19,1253425315.76,1204301677.35,1310468073.72,1271788986.66,1233689182.08,1245052642.49,1237581947.79,1249712463.59,1238946473.18,1269618439.54,1238946473.18,1238946473.18,1222530265.12,1238946473.18,1257524152.55,1238946473.18
1,1,2018,160,1238946473.18,1225133304.07,-13813169.11,1235464323.26,-41627354.17,71622795.07,8.17,9592399.95,2.92,38955.97,1.74,10.11,0.46,6.27,0.00,6.60,0.00,0.00,1.00,0.60,8456056.96,10789846.91,,5244601.40,15268481.44,-8592537.70,324060.78,-1054122.89,305494.92,-2847925.81,0.00,-6173179.68,0.00,0.00,150445.40,-61291995.69,-39420773.96,-40870712.44,27057543.32,0.00,-13813169.11,6.60,1.00,0.60,-6173179.68,150445.40,-61291995.69,,124021192.94,,-3688995.67,39889397.23,-56253119.10,-41435051.17,5581351.88,-7160292.20,1670020.32,-13613916.21,0.00,-36845146.04,0.00,0.00,16566653.46,-61291995.69,8479863.95,0.00,1101112111.12,1228822299.74,1185243906.84,1281386423.17,1266568355.24,1219551952.18,1232293596.26,1223463283.75,1238747220.28,1225133304.07,1261978450.11,1225133304.07,1225133304.07,1208566650.61,1286425299.76,1216653440.12,1225133304.07
2,0,2002,1276,0.00,778178956.74,0.00,708358906.70,0.00,,,,,,,,,,,,,,,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,778178956.74,778178956.74,,,,0.00,0.00,0.00,,-65335136.96,,31022937.74,-54170062.97,-73252209.21,-60416799.86,-12606148.92,-1642340.87,23844806.11,5644079.85,0.00,0.00,-427226.25,0.00,0.00,0.00,120895978.25,-48171211.68,843514093.70,747156019.00,832349019.71,851431165.95,838595756.60,790785105.67,779821297.61,754334150.63,772534876.90,778178956.74,778178956.74,778606182.99,778178956.74,778178956.74,778178956.74,657282978.50,826350168.42
2,0,2003,1300,778178956.74,775775981.49,-7304362.25,744571392.45,31587203.76,12908835.61,4.19,2403008.07,2.20,34755.13,1.14,8.00,0.32,3.43,0.00,0.00,0.04,0.00,0.00,0.00,49203784.08,-3306271.70,,8082503.54,11250351.77,4936716.43,2306417.88,-729947.12,-4168666.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67574888.14,67192656.37,-74497018.62,4901387.00,-2402975.25,0.00,0.04,0.00,0.00,0.00,0.00,,-16131352.88,,27716666.04,-46087559.43,-62001857.44,-55480083.43,-10299731.05,-2372287.99,19676139.37,5644079.85,0.00,0.00,-427226.25,0.00,0.00,0.00,46398959.62,-43269824.68,791907334.37,748059315.45,821863540.92,837777838.93,831256064.92,786075712.54,778148269.48,756099842.12,770131901.64,775775981.49,775775981.49,776203207.74,775775981.49,775775981.49,775775981.49,729377021.87,819045806.17
2,0,2004,1369,775775981.49,806099666.79,13796022.94,778032126.11,18455141.50,12461016.17,4.13,2454875.07,2.52,33581.61,1.24,7.81,0.31,3.39,0.00,0.00,0.04,0.00,0.00,0.00,-11808749.51,3742119.01,,8578619.92,12639416.76,7392441.86,1982616.28,-711896.88,-3627103.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18187463.94,18359773.91,-4563750.97,16527662.36,30323685.30,0.00,0.04,0.00,0.00,0.00,0.00,,-27940102.40,,31458785.05,-37508939.51,-49362440.68,-48087641.56,-8317114.77,-3084184.87,16049035.87,5644079.85,0.00,0.00,-427226.25,0.00,0.00,0.00,41835208.65,-26742162.32,834039769.19,774640881.74,843608606.30,855462107.47,854187308.36,814416781.56,809183851.67,790050630.93,800455586.95,806099666.79,806099666.79,806526893.04,806099666.79,806099666.79,806099666.79,764264458.14,832841829.11
2,0,2005,1416,806099666.79,823961656.74,4980140.85,831523190.19,39872332.58,12069229.54,4.27,2453902.94,2.98,32747.79,1.33,7.60,0.30,3.40,0.00,0.00,0.04,0.00,0.00,0.00,45534015.17,-3008237.34,,9129442.77,16876789.78,7174428.60,1712713.18,-760835.64,-3268603.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73389712.77,76450417.68,-71470276.83,12881849.10,17861989.95,0.00,0.04,0.00,0.00,0.00,0.00,,17593912.77,,28450547.71,-28379496.74,-32485650.89,-40913212.96,-6604401.58,-3845020.52,12780432.11,5644079.85,0.00,0.00,-427226.25,0.00,0.00,0.00,-29635068.18,-13860313.22,806367743.97,795511109.03,852341153.48,856447307.64,864874869.71,830566058.33,827806677.26,811181224.63,818317576.90,823961656.74,823961656.74,824388882.99,823961656.74,823961656.74,823961656.74,853596724.93,837821969.96
2,0,2006,1416,823961656.74,853419670.07,29458013.33,871189188.60,39665998.41,11909415.52,4.00,2475672.89,3.27,31409.32,1.45,7.39,0.29,3.58,0.00,0.00,0.04,0.00,0.00,0.00,-6543988.47,8856895.69,,10739663.93,9868748.72,12118362.98,2159676.61,-781546.08,-3491516.78,-1297552.25,0.00,0.00,0.00,0.00,0.00,0.00,31628744.35,34670603.77,-5212590.44,0.00,29458013.33,0.00,0.04,0.00,0.00,0.00,0.00,,11049924.30,,37307443.40,-17639832.81,-22616902.17,-28794849.99,-4444724.97,-4626566.60,9288915.33,4346527.60,0.00,0.00,-427226.25,0.00,0.00,0.00,-34847658.62,-13860313.22,842369745.77,816112226.67,871059502.88,876036572.24,882214520.06,857864395.04,858046236.67,844130754.74,849073142.47,853419670.07,853419670.07,853846896.32,853419670.07,853419670.07,853419670.07,888267328.69,867279983.29
2,0,2007,1416,853419670.07,865948176.55,12528506.48,869386687.52,-1802501.08,12254976.28,4.16,2524636.21,3.46,31958.15,1.47,7.29,0.28,3.80,0.00,0.00,0.04,0.00,0.00,0.00,10607845.14,-13800076.72,,5062546.72,6086394.80,-3434444.26,-75638.28,-360752.79,-2047589.87,-1372922.61,0.00,0.00,0.00,0.00,0.00,0.00,665362.15,309478.01,12219028.47,0.00,12528506.48,0.00,0.04,0.00,0.00,0.00,0.00,,21657769.44,,23507366.69,-12577286.09,-16530507.37,-32229294.24,-4520363.25,-4987319.39,7241325.46,2973604.99,0.00,0.00,-427226.25,0.00,0.00,0.00,-22628630.16,-13860313.22,844290407.11,842440809.86,878525462.64,882478683.93,898177470.79,870468539.80,870935495.94,858706851.09,862974571.57,865948176.55,865948176.55,866375402.80,865948176.55,865948176.55,865948176.55,888576806.71,879808489.77
2,0,2008,1439,865948176.55,930198237.98,64250061.42,901910404.50,32523716.97,12271693.97,4.15,2506005.62,3.88,31744.02,1.56,7.49,0.27,3.85,0.00,0.00,0.04,0.00,0.00,0.00,10426465.60,2164487.77,,2464177.75,13317400.06,2063605.99,2438193.01,1332458.94,-1711058.42,-267951.46,0.00,0.00,0.00,0.00,0.00,0.00,32227779.25,33036074.62,31213986.80,0.00,64250061.42,0.00,0.04,0.00,0.00,0.00,0.00,,32084235.05,,25671854.46,-10113108.33,-3213107.31,-30165688.25,-2082170.24,-3654860.45,5530267.04,2705653.53,0.00,0.00,-427226.25,0.00,0.00,0.00,8585356.65,-13860313.22,898114002.93,904526383.51,940311346.31,933411345.29,960363926.23,932280408.21,933853098.43,924667970.93,927492584.45,930198237.98,930198237.98,930625464.22,930198237.98,930198237.98,930198237.98,921612881.33,944058551.19
2,0,2009,1463,930198237.98,866054655.80,-72100754.17,854759465.26,-56657328.07,11925752.09,4.78,2484324.76,2.83,30154.42,1.54,7.54,0.27,4.09,0.00,0.00,0.04,0.00,0.00,0.00,-7155474.51,-25202764.31,,-2035945.17,-37915905.94,16278493.42,-510670.32,447186.30,-1912323.37,-1890987.60,0.00,0.00,0.00,0.00,0.00,0.00,-59898391.49,-58897431.53,-13203322.64,7957172.00,-64143582.17,0.00,0.04,0.00,0.00,0.00,0.00,,24928760.53,,469090.16,-12149053.50,-41129013.25,-13887194.83,-2592840.56,-3207674.15,3617943.67,814665.93,0.00,0.00,-427226.25,0.00,0.00,0.00,-4617965.99,-5903141.22,841125895.27,865585565.65,878203709.31,907183669.05,879941850.63,868647496.36,869262329.96,862436712.13,865239989.87,866054655.80,866054655.80,866481882.05,866054655.80,866054655.80,866054655.80,870672621.79,871957797.02
2,0,2010,1487,866054655.80,860444859.15,-8598535.87,878241279.27,19644148.89,11452138.22,4.60,2481081.83,3.28,29637.52,1.58,7.75,0.26,4.11,0.00,0.00,0.04,0.00,0.00,0.00,-7948640.20,538259.85,,4150460.57,16869814.41,4585621.72,1490992.07,1586450.25,-1842322.60,64882.20,0.00,0.00,0.00,0.00,0.00,0.00,19495518.27,19779289.97,-28377825.84,2988739.22,-5609796.65,0.00,0.04,0.00,0.00,0.00,0.00,,16980120.34,,1007350.01,-7998592.93,-24259198.84,-9301573.11,-1101848.49,-1621223.91,1775621.08,879548.13,0.00,0.00,-427226.25,0.00,0.00,0.00,-32995791.83,-2914402.00,843464738.81,859437509.14,868443452.08,884704057.99,869746432.27,861546707.64,862066083.06,858669238.07,859565311.02,860444859.15,860444859.15,860872085.40,860444859.15,860444859.15,860444859.15,893440650.98,863359261.15
2,0,2011,1510,860444859.15,901436219.95,38076958.80,909475924.08,28651128.73,11110605.90,4.57,2467762.03,4.02,29010.73,1.68,7.95,0.25,4.21,0.00,0.00,0.05,0.00,0.00,0.00,-7735346.50,1244788.40,,3348446.25,23738294.54,5943278.60,1673152.52,1395874.17,-1402855.02,-736390.98,0.00,0.00,108201.85,0.00,0.00,0.00,27577443.81,27552303.34,10524655.46,2914402.00,40991360.80,0.00,0.05,0.00,0.00,108201.85,0.00,,9244773.84,,2252138.40,-4650146.68,-520904.30,-3358294.51,571304.03,-225349.74,372766.05,143157.15,0.00,0.00,-319024.40,0.00,0.00,0.00,-22471136.37,0.00,892191446.11,899184081.55,906086366.63,901957124.25,904794514.46,900864915.92,901661569.69,901063453.90,901293062.80,901436219.95,901436219.95,901755244.35,901436219.95,901436219.95,901436219.95,923907356.32,901436219.95
2,0,2012,1510,901436219.95,920532215.40,19095995.45,906267232.34,-3208691.74,10834762.45,4.62,2486834.22,4.04,28716.56,1.67,7.97,0.25,4.25,0.00,0.00,0.09,0.00,0.00,0.00,-9244773.84,-2252138.40,,4650146.68,520904.30,3358294.51,-571304.03,225349.74,-372766.05,-143157.15,0.00,0.00,319024.40,0.00,0.00,0.00,-3510419.84,-3375140.92,22471136.37,0.00,19095995.45,0.00,0.09,0.00,0.00,319024.40,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,920532215.40,920532215.40,920532215.40,920532215.40,920532215.40,920532215.40,920532215.40,920532215.40,920532215.40,920532215.40,920532215.40,920532215.40,920532215.40,920532215.40,920532215.40,920532215.40,920532215.40
2,0,2013,1510,920532215.40,906815649.36,-13716566.04,907533911.58,1266679.23,10884228.65,4.71,2526826.27,3.88,28840.24,1.74,7.86,0.25,4.29,0.00,0.00,0.16,0.00,0.00,0.00,4178869.76,-4783264.23,,8098359.22,-5003564.53,-1529161.68,1890803.51,-902773.06,-702066.74,-459651.62,0.00,0.00,480513.91,0.00,0.00,0.00,1268064.53,1274239.09,-14990805.13,0.00,-13716566.04,0.00,0.16,0.00,0.00,480513.91,0.00,,4178869.76,,-4783264.23,8098359.22,-5003564.53,-1529161.68,1890803.51,-902773.06,-702066.74,-459651.62,0.00,0.00,480513.91,0.00,0.00,0.00,-14990805.13,0.00,902636779.60,911598913.59,898717290.14,911819213.89,908344811.04,904924845.85,907718422.42,907517716.10,907275300.98,906815649.36,906815649.36,906335135.45,906815649.36,906815649.36,906815649.36,921806454.49,906815649.36
2,0,2014,1510,906815649.36,904816190.38,-1999458.97,908652822.62,1118911.04,11015310.66,4.70,2550678.09,3.66,28974.67,1.77,7.85,0.25,4.40,0.16,0.00,0.22,0.00,0.00,0.00,9521321.20,-1143536.97,,5907186.62,-7004330.23,-1035852.10,465953.23,12005.82,-315733.54,-672870.72,-3467522.36,0.00,402587.28,0.00,0.00,0.00,2669208.22,2673670.37,-4673129.35,0.00,-1999458.97,0.16,0.22,0.00,-3467522.36,402587.28,0.00,,13700190.96,,-5926801.20,14005545.84,-12007894.76,-2565013.78,2356756.74,-890767.24,-1017800.28,-1132522.34,-3467522.36,0.00,883101.19,0.00,0.00,0.00,-19663934.48,0.00,891115999.42,910742991.58,890810644.54,916824085.14,907381204.16,902459433.64,905706957.63,905833990.66,905948712.73,908283712.75,904816190.38,903933089.19,904816190.38,904816190.38,904816190.38,924480124.86,904816190.38
2,0,2015,1510,904816190.38,881763265.64,-23052924.74,863456056.06,-45196766.56,11313516.23,4.76,2569316.46,2.70,30116.17,1.87,7.66,0.25,4.57,0.96,0.00,0.43,0.00,0.00,0.00,16155619.02,-3330566.56,,5836297.00,-35358207.35,-11562748.73,2397466.01,-1253003.66,-275700.68,-1307177.90,-17498807.81,0.00,1526833.91,0.00,0.00,0.00,-44669996.74,-44852062.09,21799137.34,0.00,-23052924.74,0.96,0.43,0.00,-17498807.81,1526833.91,0.00,,29855809.98,,-9257367.76,19841842.84,-47366102.11,-14127762.51,4754222.75,-2143770.90,-1293500.96,-2439700.24,-20966330.17,0.00,2409935.10,0.00,0.00,0.00,2135202.86,0.00,851907455.66,891020633.39,861921422.80,929129367.75,895891028.14,877009042.89,883907036.54,883056766.60,884202965.88,902729595.81,881763265.64,879353330.54,881763265.64,881763265.64,881763265.64,879628062.78,881763265.64
2,0,2016,1510,881763265.64,841567595.51,-40195670.12,840399955.21,-23056100.85,11733256.76,4.94,2602533.59,2.40,30937.32,1.88,7.52,0.25,5.08,1.87,0.00,0.58,0.00,0.00,0.00,17921584.67,-3518725.42,,5485861.08,-12745397.20,-7475718.81,454045.09,-934452.53,-309148.70,-3889835.60,-19544977.26,0.00,1047861.44,0.00,0.00,0.00,-23508903.22,-23537893.41,-16657776.72,0.00,-40195670.12,1.87,0.58,0.00,-19544977.26,1047861.44,0.00,,47777394.65,,-12776093.17,25327703.92,-60111499.32,-21603481.32,5208267.84,-3078223.43,-1602649.66,-6329535.83,-40511307.43,0.00,3457796.54,0.00,0.00,0.00,-14522573.86,0.00,793790200.86,854343688.69,816239891.59,901679094.83,863171076.83,836359327.67,844645818.94,843170245.18,847897131.35,882078902.95,841567595.51,838109798.97,841567595.51,841567595.51,841567595.51,856090169.37,841567595.51
2,0,2017,1510,841567595.51,810138006.54,-31429588.98,841678025.80,1278070.58,11887597.95,4.86,2634798.53,2.61,31096.29,1.92,7.27,0.25,5.27,2.79,0.00,0.69,0.00,0.00,0.00,6481550.06,2847647.67,,5556156.74,8767981.95,-1475831.15,998045.16,-1614523.83,-421339.97,-1524100.08,-18777181.74,0.00,773650.41,0.00,0.00,0.00,1612055.22,1181040.91,-32610629.89,0.00,-31429588.98,2.79,0.69,0.00,-18777181.74,773650.41,0.00,,54258944.71,,-9928445.50,30883860.66,-51343517.36,-23079312.47,6206313.00,-4692747.26,-2023989.63,-7853635.91,-59288489.17,0.00,4231446.95,0.00,0.00,0.00,-47133203.74,0.00,755879061.83,820066452.04,779254145.87,861481523.90,833217319.01,803931693.53,814830753.79,812161996.17,817991642.45,869426495.70,810138006.54,805906559.59,810138006.54,810138006.54,810138006.54,857271210.28,810138006.54
2,0,2018,1510,810138006.54,791862410.92,-18275595.62,837470286.33,-4207739.47,12145797.75,4.86,2647936.31,2.89,31525.85,1.96,7.03,0.25,5.56,3.77,0.00,0.81,0.41,0.00,0.00,9017868.41,3402648.76,,4876440.30,10235465.38,-3497956.31,812157.92,-1356014.74,-365900.75,-1988271.67,-19310526.32,0.00,736322.97,-6840911.23,0.00,0.00,-4278677.28,-4673985.46,-13601610.16,0.00,-18275595.62,3.77,0.81,0.41,-19310526.32,736322.97,-6840911.23,,63276813.12,,-6525796.75,35760300.97,-41108051.98,-26577268.79,7018470.92,-6048761.99,-2389890.38,-9841907.58,-78599015.49,0.00,4967769.92,-6840911.23,0.00,0.00,-60734813.90,0.00,728585597.80,798388207.67,756102109.95,832970462.90,818439679.70,784843940.00,797911172.91,794252301.30,801704318.50,870461426.41,791862410.92,786894641.00,798703322.14,791862410.92,791862410.92,852597224.82,791862410.92
2,1,2002,153,0.00,47403324.63,0.00,42587970.27,0.00,,,,,,,,,,,,,,,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47403324.63,47403324.63,,,,0.00,0.00,0.00,,-23392421.81,,1524030.41,-2848094.93,-4838671.19,-4554969.73,-900730.67,-527534.36,1635433.49,491305.79,0.00,0.00,0.00,0.00,-75063.05,0.00,7748938.60,-9453691.08,70795746.43,45879294.22,50251419.56,52241995.82,51958294.35,48304055.29,47930858.98,45767891.14,46912018.83,47403324.63,47403324.63,47403324.63,47403324.63,47478387.67,47403324.63,39654386.03,56857015.71
2,1,2003,177,47403324.63,47770157.11,-93131.52,46459039.67,3478063.19,3078293.31,4.90,2815664.58,2.23,34846.51,0.64,7.72,0.36,3.54,0.00,0.00,0.00,0.00,0.32,0.00,570871.01,2269142.01,,414401.86,699128.19,308745.64,188411.07,15267.67,-237009.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4228958.17,4435268.11,-4528399.63,459964.00,366832.48,0.00,0.32,0.00,0.00,0.00,0.00,,-22821550.80,,3793172.42,-2433693.07,-4139543.01,-4246224.08,-712319.59,-512266.68,1398424.20,491305.79,0.00,0.00,0.00,0.00,-75063.05,0.00,3220538.96,-8993727.08,70591707.90,43976984.69,50203850.18,51909700.11,52016381.19,48482476.70,48282423.79,46371732.91,47278851.31,47770157.11,47770157.11,47770157.11,47770157.11,47845220.15,47770157.11,44549618.14,56763884.19
2,1,2004,177,47770157.11,53224928.56,5454771.45,49952883.19,3493843.52,2956169.16,4.44,2839434.06,2.54,33859.09,0.79,7.66,0.35,3.60,0.00,0.00,0.00,0.00,0.31,0.00,852911.44,890411.40,,450360.75,745202.81,444585.19,182138.88,15899.19,-232318.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3349191.36,3435758.69,2019012.76,0.00,5454771.45,0.00,0.31,0.00,0.00,0.00,0.00,,-21968639.36,,4683583.82,-1983332.32,-3394340.19,-3801638.90,-530180.71,-496367.50,1166105.90,491305.79,0.00,0.00,0.00,0.00,-75063.05,0.00,5239551.73,-8993727.08,75193567.91,48541344.74,55208260.88,56619268.75,57026567.46,53755109.27,53721296.06,52058822.66,52733622.77,53224928.56,53224928.56,53224928.56,53224928.56,53299991.60,53224928.56,47985376.83,62218655.64
