CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE_BUS,scooter_flag_BUS,BIKE_SHARE_RAIL,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_BUS_FAC,scooter_flag_BUS_FAC,BIKE_SHARE_RAIL_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,YEARS_SINCE_TNC,BIKE_SHARE,scooter_flag,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC
10.0,1,2006,100,2028458449.0000012,2507212522.9999957,2603647774.9999986,96435252.00000286,2805569302.0953298,117782231.93448353,539962610.0999992,7.191875,27655014.75000005,3.3499999999999996,36028.75000000002,30.18,0.7158000494831266,3.7,0.0,0.0,0.0,0.0,0.0,0.0,34387546.21974433,-824198.7668228376,26510781.071004726,33284389.308360226,49135678.33800577,-9169523.377268665,-20716660.35258741,-3904807.5548231,0.0,0.0,0.0,0.0,0.0,0.0,108703204.88561305,109869226.6851907,-13433974.685187846,0.0,96435252.00000286,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2007,100,2028458449.0000012,2603647774.9999986,2751026060.0000033,147378285.00000477,2842149967.7423534,36580665.64702368,543107372.7999997,6.915271000000001,27714120.0,3.4605999999999995,36660.58,30.4,0.7114034086331262,3.6,0.0,0.0,0.0,0.0,0.0,0.0,9208804.549018485,24044157.41772096,2789801.3488112194,11362824.91609333,-15545775.333541403,4200838.814179923,-4155142.8338027047,2029870.6899450799,0.0,0.0,0.0,0.0,0.0,0.0,33935379.56842489,33947893.80136144,113430391.19864333,0.0,147378285.00000477,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2008,100,2028458449.0000012,2751026060.0000033,2818659238.999998,67633178.99999475,2920384934.245875,78234966.50352144,558408346.8999993,7.086338999999997,27956797.669999957,3.9195,36716.94000000002,30.42,0.6998131405405582,3.7,0.0,0.0,0.0,0.0,0.0,0.0,46864690.73625661,-15697174.96208948,12057266.747855565,47122799.8825309,-1455383.2323322003,403215.77158375765,-11558560.219313378,-2143099.7712654476,0.0,0.0,0.0,0.0,0.0,0.0,75593754.95322631,75726627.41135302,-8093448.411358267,0.0,67633178.99999475,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2009,100,2028458449.0000012,2818659238.999998,2717269399.9999986,-101389838.99999952,2788775517.7516627,-131609416.49421215,562176551.3,7.470450000000001,27734538.00000004,2.8430999999999997,35494.290000000015,30.61,0.6930675084306094,3.9,0.0,0.0,0.0,0.0,0.0,0.0,11548980.70021811,-34789981.361996174,-11262862.30757615,-118168328.56649435,33075510.969214596,3927168.469636123,-6898628.032849402,-4389863.958460749,0.0,0.0,0.0,0.0,0.0,0.0,-126958004.08830799,-127025068.98687387,25635229.986874342,0.0,-101389838.99999952,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2010,100,2028458449.0000012,2717269399.9999986,2812782058.0000014,95512658.00000286,2869277922.0955615,80502404.34389877,552453534.0999991,7.47983,27553600.74999996,3.2889999999999997,35213.00000000003,30.93,0.6940865115999312,3.9,0.0,0.0,0.0,0.0,1.0,0.0,-28670433.198372614,-804713.939205508,-8906714.12755382,52231185.89245602,7457778.271586206,6379298.997782213,1006046.666836112,0.0,0.0,0.0,0.0,0.0,49765859.76165649,0.0,78458308.32518509,78438267.46100362,17074390.538999245,0.0,95512658.00000286,0.0,1.0,0.0,0.0,49765859.76165649,0.0
10.0,1,2011,100,2028458449.0000012,2812782058.0000014,2875478446.9999957,62696388.99999428,2910815867.2278204,41537945.13225889,542784230.6000009,8.019312000000001,27682634.670000013,4.0656,34147.68000000002,31.299999999999997,0.6861391782666084,3.9,0.0,0.0,0.0,0.0,1.0,0.0,-30034929.146235917,-46047042.31709345,6599722.682234911,82371594.60473485,29924424.5979467,7636734.362193942,-8108868.5803913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42341636.20338975,40720066.15130392,21976322.84869036,0.0,62696388.99999428,0.0,1.0,0.0,0.0,0.0,0.0
10.0,1,2012,100,2028458449.0000012,2875478446.9999957,2926682201.0000033,51203754.00000763,2932536972.8407097,21721105.61288929,541132314.1000004,7.817153000000001,27909105.42000003,4.109300000000001,33963.31,31.51,0.6863024806231975,4.1,0.0,1.0,0.0,0.0,1.0,0.0,-5323802.043709964,17497587.35184842,11776117.87341239,4287195.641528796,5367571.992634093,4428377.139505344,170586.61822996213,-4478355.887494344,0.0,-12224369.872566378,0.0,0.0,0.0,0.0,21500908.81338831,21457410.528120045,29746343.471887585,0.0,51203754.00000763,1.0,1.0,0.0,-12224369.872566378,0.0,0.0
10.0,1,2013,100,2028458449.0000012,2926682201.0000033,3025842522.000005,99160321.00000143,2919963023.7159195,-12573949.124790192,553170967.4999999,8.018460000000003,28818049.080000035,3.942,33700.32,29.93,0.6642937252268252,4.2,0.0,2.0,0.0,0.0,1.0,0.0,39415133.245582044,-17627907.86851877,47430125.34544032,-16850848.95025429,7847509.014756364,-33690069.57455576,-23305884.91700577,-2279939.127704867,0.0,-12442049.69152417,0.0,0.0,0.0,0.0,-11503932.52378489,-12548845.39926372,111709166.39926516,0.0,99160321.00000143,2.0,1.0,0.0,-12442049.69152417,0.0,0.0
10.0,1,2014,100,2028458449.0000012,3025842522.000005,3134495495.999999,108652973.99999428,2939243060.405662,19280036.689742565,560050466.9000001,7.976182000000003,29110612.08000001,3.7523999999999997,33580.79999999999,30.2,0.6659050371218506,4.2,0.0,3.0,0.0,0.0,1.0,0.0,22823458.686031304,3807488.3080886323,15370097.14366032,-20461253.447280087,3705513.4279892975,5992675.711614725,1771668.8746307201,0.0,0.0,-12863604.734599208,0.0,0.0,0.0,0.0,20146043.970135704,19979141.642452065,88673832.35754222,0.0,108652973.99999428,3.0,1.0,0.0,-12863604.734599208,0.0,0.0
10.0,1,2015,100,2028458449.0000012,3134495495.999999,3047199073.999998,-87296422.00000095,2758631202.2444115,-180611858.1612506,561246899.2000009,8.567874,29378317.829999972,2.7030000000000003,34173.339999999975,30.17,0.6680474802060518,4.1,0.0,4.0,0.0,0.0,1.0,0.0,4069475.673222476,-53094406.74691809,14426207.925716123,-132752265.17854364,-18829612.054484542,-689004.6522311812,2440481.197582104,2443733.2100711153,0.0,-13325515.392742379,0.0,0.0,0.0,0.0,-195310906.018328,-192609812.89941245,105313390.8994115,0.0,-87296422.00000095,4.0,1.0,0.0,-13325515.392742379,0.0,0.0
10.0,1,2016,100,2028458449.0000012,3047199073.999998,3069648696.9999967,22449622.99999857,2664421514.6111827,-94209687.63322878,560737093.9000003,8.647590000000001,29437697.49999995,2.4255000000000004,35302.049999999996,29.88,0.671404373027713,4.5,0.0,5.0,0.0,0.0,1.0,0.0,-1683139.529892104,-6758697.334495758,3087899.124897862,-40892192.93139857,-33919609.09431175,-6468721.204161028,3718199.097224865,-9484206.177819377,0.0,-12954396.717798732,0.0,0.0,0.0,0.0,-105354864.76775458,-104064534.86215912,126514157.86215769,0.0,22449622.99999857,5.0,1.0,0.0,-12954396.717798732,0.0,0.0
10.0,1,2017,100,2028458449.0000012,3069648696.9999967,3090688329.9999957,21039632.999999046,2696072560.546963,31651045.935780525,563993926.6000005,8.631953999999999,29668394.669999976,2.6928000000000005,35945.81999999998,30.0,0.6728151876917117,4.5,0.0,6.0,0.0,0.0,1.0,0.0,10827371.040533207,1332781.865695525,12043465.181986555,40265604.386827305,-19050106.65746098,2700485.6281332416,1573618.4694353368,0.0,0.0,-13049835.61609337,0.0,0.0,0.0,0.0,36643384.29905683,36464797.84923767,-15425164.849238627,0.0,21039632.999999046,6.0,1.0,0.0,-13049835.61609337,0.0,0.0
10.0,1,2018,100,2028458449.0000012,3090688329.9999957,3025899128.9999986,-64789200.99999714,2441847619.9801755,-254224940.56678772,559394026.1000001,8.8959,29807700.83999996,2.9199999999999995,36801.50000000002,30.01,0.6746876908065566,4.6,0.0,7.0,0.0,0.0,1.0,1.0,-15350309.40323974,-22280209.27529839,7271001.795061251,32172471.9336842,-24945973.471490417,226491.60562372732,2103076.0972458576,-2407702.911064307,0.0,-13139280.298262132,0.0,0.0,0.0,-257928701.70413533,-294279135.6318753,-291435055.75580996,226645854.75581282,0.0,-64789200.99999714,7.0,1.0,1.0,-13139280.298262132,0.0,-257928701.70413533
