UZA Name,RailBus,NTD_ID,UZA,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Norwich-New London, CT-RI",DemandResponse,10040,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12928.0,15197.0,15211.0,20300.0
"Ocala, FL",Bus,40120,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355334.0,336668.0,330335.0,303338.0
"Ocala, FL",DemandResponse,40120,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35660.0,34286.0,32832.0,27838.0
"Odessa, TX",Bus,180291,756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280052.0,199849.0,288083.0,259737.0
"Odessa, TX",DemandResponse,60097,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56799.0,60822.0,41163.0,43865.0
"Oklahoma City, OK",Bus,120034,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416234.0,2608027.0,2569554.0,2470244.0
"Oklahoma City, OK",DemandResponse,180051,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221819.0,218891.0,209825.0,260856.0
"Oklahoma City, OK",Other,60017,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30376.0,22963.0,30188.0,33975.0
"Olympia-Lacey, WA",Bus,57,585,1390997.0,1482310.0,1628735.0,1850861.0,2306799.0,2414920.0,2381146.0,2541648.0,2863158.0,2965622.0,2802364.0,2877197.0,2567215.0
"Olympia-Lacey, WA",DemandResponse,38,390,679127.0,874279.0,1065417.0,1253072.0,1634612.0,1527836.0,1661647.0,1839336.0,2056059.0,2069502.0,2030825.0,1829821.0,1708906.0
"Omaha, NE-IA",Bus,70002,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4336495.0,4325694.0,4035814.0,4146313.0
"Omaha, NE-IA",DemandResponse,70002,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275735.0,277222.0,264023.0,274034.0
"Orlando, FL",Bus,160140,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27304504.0,26524019.0,24701637.0,23169676.0
"Orlando, FL",DemandResponse,80070,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228364.0,2009429.0,3436976.0,3590685.0
"Orlando, FL",Rail,40232,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371360.0,2116764.0,1973864.0,1983617.0
"Oshkosh, WI",Bus,100018,752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484387.0,460926.0,462812.0,476005.0
"Oshkosh, WI",DemandResponse,50009,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465886.0,486637.0,433149.0,405159.0
"Owensboro, KY",DemandResponse,41105,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195041.0,142054.0
"Oxnard, CA",Bus,270363,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4208431.0,4417283.0,4384294.0,4154002.0
"Oxnard, CA",DemandResponse,180199,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373342.0,325597.0,302475.0,312624.0
"Palm Bay-Melbourne, FL",Bus,40063,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226770.0,1236012.0,788177.0,834452.0
"Palm Bay-Melbourne, FL",DemandResponse,120189,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833835.0,1137853.0,1292935.0,1546417.0
"Palm Coast-Daytona Beach-Port Orange, FL",Bus,40032,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728107.0,2888608.0,2721539.0,2489250.0
"Palm Coast-Daytona Beach-Port Orange, FL",DemandResponse,241228,654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820739.0,913700.0,1099740.0,1123441.0
"Panama City, FL",Bus,40185,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568059.0,614404.0,592907.0,603016.0
"Panama City, FL",DemandResponse,80333,458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63422.0,48918.0,46478.0,46670.0
"Parkersburg, WV-OH",Bus,30003,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179863.0,316636.0,243782.0,216294.0
"Parkersburg, WV-OH",DemandResponse,30003,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,17545.0,11220.0,9955.0
"Pensacola, FL-AL",Bus,40038,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832518.0,1054397.0,989344.0,1017471.0
"Pensacola, FL-AL",DemandResponse,40038,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142118.0,116354.0,206348.0,327207.0
"Peoria, IL",Bus,50056,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582294.0,1615991.0,1700255.0,1582189.0
"Peoria, IL",DemandResponse,50056,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298758.0,319664.0,294915.0,284036.0
"Petaluma, CA",Bus,90213,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218933.0,224011.0,218121.0,221598.0
"Petaluma, CA",DemandResponse,90213,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53738.0,58966.0,62544.0,43277.0
"Philadelphia, PA-NJ-DE-MD",Bus,190603,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192831148.0,195305970.0,189782177.0,185115000.0
"Philadelphia, PA-NJ-DE-MD",DemandResponse,150763,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7702752.0,9028785.0,8877323.0,9169021.0
"Philadelphia, PA-NJ-DE-MD",Rail,170264,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343214693.0,356692903.0,358726350.0,338895645.0
"Phoenix-Mesa, AZ",Bus,360333,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48893378.0,47049105.0,40701704.0,38096168.0
"Phoenix-Mesa, AZ",DemandResponse,630787,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8087322.0,8778034.0,9212363.0,7392414.0
"Phoenix-Mesa, AZ",Rail,90209,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12505116.0,12832286.0,13461088.0,13363158.0
"Pittsburgh, PA",Bus,150301,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79511723.0,81985729.0,81773292.0,81878886.0
"Pittsburgh, PA",DemandResponse,180379,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17882853.0,16931403.0,16236411.0,16800006.0
"Pittsburgh, PA",Rail,60044,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12414177.0,12732435.0,12669196.0,10047012.0
"Pittsfield, MA",Bus,10007,448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769130.0,806200.0,787413.0,701078.0
"Pittsfield, MA",DemandResponse,10007,448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127281.0,143265.0,133092.0,131492.0
"Pocatello, ID",Bus,44,790,52155.0,52530.0,47907.0,55509.0,69113.0,76710.0,85029.0,79575.0,90075.0,89816.0,93336.0,86224.0,96798.0
"Pocatello, ID",DemandResponse,22,395,111630.0,14409.0,28001.0,35261.0,37785.0,49821.0,51253.0,51792.0,47470.0,36919.0,38546.0,40163.0,35700.0
"Port Arthur, TX",Bus,60013,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91949.0,89611.0,89045.0,83342.0
"Port Arthur, TX",DemandResponse,60013,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41648.0,39934.0,42871.0,40053.0
"Port Huron, MI",Bus,100296,672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284068.0,271431.0,273445.0,295325.0
"Port Huron, MI",DemandResponse,100296,672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3162665.0,3427407.0,3465569.0,3344291.0
"Port St. Lucie, FL",Bus,120481,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259670.0,257687.0,251172.0,288919.0
"Port St. Lucie, FL",DemandResponse,80289,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89647.0,81362.0,67001.0,60651.0
"Porterville, CA",Bus,90198,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576456.0,519762.0,502573.0,524987.0
"Porterville, CA",DemandResponse,90198,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31833.0,30741.0,32124.0,20817.0
"Portland, ME",Bus,10016,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876643.0,1738823.0,1903211.0,1942610.0
"Portland, ME",DemandResponse,10069,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133437.0,974579.0,70402.0,111029.0
"Portland, ME",Other,10088,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2338561.0,2474161.0,2619139.0,2629974.0
"Portland, ME",Rail,10115,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8623681.0,7855393.0,8307125.0,8882104.0
"Portland, OR-WA",Bus,478,120,42166249.0,45566797.0,50223345.0,53938802.0,60880978.0,61418048.0,61036688.0,63710589.0,71429181.0,73239710.0,76018667.0,73926836.0,71913286.0
"Portland, OR-WA",DemandResponse,914,192,287332.0,3586520.0,3742592.0,3823610.0,5631387.0,4956709.0,5418539.0,5413047.0,4724565.0,6408504.0,8224135.0,9035337.0,9524659.0
"Portland, OR-WA",Other,66,48,0.0,0.0,0.0,0.0,0.0,0.0,386003.0,447356.0,883718.0,1049250.0,1126568.0,1259636.0,1247761.0
"Portland, OR-WA",Rail,148,144,23249374.0,26149543.0,29337862.0,31495353.0,33976100.0,37220208.0,40843683.0,43069976.0,47169158.0,47468167.0,47021821.0,50768114.0,50988214.0
"Portsmouth, NH-ME",Bus,10122,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10754274.0,12142292.0,12672366.0,13845622.0
"Pottstown, PA",Bus,30077,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279459.0,310325.0,318227.0,289344.0
"Pottstown, PA",DemandResponse,30077,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15649.0,21863.0,22411.0,24237.0
"Poughkeepsie-Newburgh, NY-NJ",Bus,140848,623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4526217.0,4781559.0,4574668.0,4402680.0
"Poughkeepsie-Newburgh, NY-NJ",DemandResponse,80553,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331103.0,130476.0,128673.0,113854.0
"Providence, RI-MA",Bus,30129,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23090022.0,20181349.0,19221469.0,20141605.0
"Providence, RI-MA",DemandResponse,50068,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156476.0,1143867.0,1074527.0,840299.0
"Providence, RI-MA",Other,11147,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361510.0
"Pueblo, CO",Bus,80007,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581574.0,499117.0,440359.0,666808.0
"Pueblo, CO",DemandResponse,80007,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99247.0,116773.0,120792.0,206760.0
"Racine, WI",Bus,100012,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380373.0,1347458.0,1250708.0,1183724.0
"Racine, WI",DemandResponse,50006,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92921.0,105814.0,90350.0,94522.0
"Raleigh, NC",Bus,160304,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7552427.0,8354989.0,8571187.0,8863706.0
"Raleigh, NC",DemandResponse,120372,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806416.0,1030386.0,1108930.0,1182135.0
"Rapid City, SD",Bus,80014,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251235.0,229542.0,226710.0,174897.0
"Rapid City, SD",DemandResponse,80014,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176674.0,192552.0,207756.0,203037.0
"Reading, PA",Bus,30024,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2903140.0,2894435.0,2880188.0,0.0
"Reading, PA",DemandResponse,60048,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611308.0,726190.0,281597.0,0.0
"Redding, CA",Bus,90093,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729178.0,720915.0,665841.0,696197.0
"Redding, CA",DemandResponse,90093,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182786.0,167751.0,178959.0,177245.0
"Reno, NV-CA",Bus,180002,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6175970.0,5977902.0,5908612.0,5716867.0
"Reno, NV-CA",DemandResponse,270003,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264447.0,1524822.0,1382080.0,1448270.0
"Richmond, VA",Bus,60015,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9796695.0,8990399.0,8512666.0,7941425.0
"Richmond, VA",DemandResponse,90021,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362489.0,2340307.0,2292663.0,2154684.0
"Riverside-San Bernardino, CA",Bus,630234,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22457658.0,23228459.0,21755284.0,20277444.0
"Riverside-San Bernardino, CA",DemandResponse,450229,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3539233.0,3840006.0,3787774.0,3732367.0
"Roanoke, VA",Bus,60014,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2108289.0,2068976.0,1948052.0,1840725.0
"Roanoke, VA",DemandResponse,30007,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186828.0,193406.0,193302.0,202845.0
"Rochester, MN",Bus,50092,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931379.0,2115219.0,2365165.0,2505786.0
"Rochester, MN",DemandResponse,100184,576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166087.0,152858.0,155515.0,169827.0
"Rochester, NY",Bus,20113,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24224560.0,24345068.0,23729551.0,22806839.0
"Rochester, NY",DemandResponse,20113,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343571.0,345368.0,352249.0,371202.0
"Rockford, IL",Bus,50058,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282731.0,1150666.0,1114069.0,1037931.0
"Rockford, IL",DemandResponse,100116,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213479.0,265254.0,272607.0,263234.0
"Rome, GA",Bus,40058,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625326.0,743746.0,685678.0,667277.0
"Rome, GA",DemandResponse,40058,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61373.0,57458.0,57438.0,53035.0
"Sacramento, CA",Bus,1082121,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22218543.0,22009445.0,21176811.0,22131447.0
"Sacramento, CA",DemandResponse,1352422,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518683.0,3190915.0,4036746.0,4246679.0
"Sacramento, CA",Rail,90019,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14050569.0,13291685.0,13403337.0,14802798.0
"Saginaw, MI",Bus,50039,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798526.0,702215.0,496536.0,630342.0
"Saginaw, MI",DemandResponse,50039,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99322.0,98160.0,79552.0,88983.0
"Salem, OR",Bus,25,156,1879173.0,2044104.0,2286289.0,2762266.0,3231769.0,2095166.0,2156084.0,2487342.0,2358925.0,2601415.0,2623816.0,2305504.0,2551972.0
"Salem, OR",DemandResponse,50,312,360253.0,378266.0,429838.0,381634.0,383940.0,490601.0,414668.0,389761.0,380217.0,375697.0,708205.0,877570.0,794728.0
"Salisbury, MD-DE",Bus,30096,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685222.0,548276.0,624757.0,460124.0
"Salisbury, MD-DE",DemandResponse,60192,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160724.0,183634.0,124378.0,194647.0
"Salt Lake City-West Valley City, UT",Bus,240003,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18499355.0,17206351.0,20715016.0,21657412.0
"Salt Lake City-West Valley City, UT",DemandResponse,240003,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7677809.0,7638941.0,5229663.0,5320475.0
"Salt Lake City-West Valley City, UT",Rail,160002,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25355594.0,27252969.0,24679675.0,25181315.0
"San Angelo, TX",Bus,60102,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115255.0,117525.0,110187.0,86457.0
"San Angelo, TX",DemandResponse,60102,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64794.0,56410.0,65404.0,70169.0
"San Antonio, TX",Bus,60011,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22473289.0,21281671.0,20290820.0,19203154.0
"San Antonio, TX",DemandResponse,240163,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4521725.0,4377550.0,4732765.0,4587516.0
"San Diego, CA",Bus,450301,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62653292.0,63843666.0,61788163.0,57853354.0
"San Diego, CA",DemandResponse,360181,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12425712.0,15003951.0,14939129.0,9603101.0
"San Diego, CA",Other,90030,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2763574.0,3002250.0,2975566.0,2692730.0
"San Diego, CA",Rail,180056,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47815276.0,48540744.0,47990932.0,44851331.0
"San Francisco-Oakland, CA",Bus,1351181,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244854587.0,229188365.0,241047285.0,235341005.0
"San Francisco-Oakland, CA",DemandResponse,900635,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100208.0,6238347.0,6126034.0,6228430.0
"San Francisco-Oakland, CA",Other,180241,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29788610.0,31834382.0,36125303.0,38774025.0
"San Francisco-Oakland, CA",Rail,540185,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558188152.0,624101935.0,653317500.0,649224877.0
"San Jose, CA",Bus,180026,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28694233.0,29054218.0,28254567.0,25655427.0
"San Jose, CA",DemandResponse,180026,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2938827.0,3246240.0,2766591.0,1806160.0
"San Jose, CA",Rail,90013,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9677654.0,10053619.0,9408722.0,8062916.0
"San Juan, PR",Bus,120305,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4610295.0,4372476.0,3298533.0,2138817.0
"San Juan, PR",DemandResponse,120316,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39469390.0,37840605.0,30647224.0,29296761.0
"San Juan, PR",Other,40175,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935421.0,1891467.0,1776603.0,0.0
"San Juan, PR",Rail,40094,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8020030.0,10399180.0,10731482.0,9824066.0
"San Luis Obispo, CA",Bus,270568,1341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237411.0,2185408.0,2110148.0,2168343.0
"San Luis Obispo, CA",DemandResponse,90206,447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137190.0,153749.0,168797.0,171790.0
"San Marcos, TX",Bus,60269,479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7020621.0
"Santa Barbara, CA",Bus,180040,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8127765.0,8275150.0,7562307.0,7205297.0
"Santa Clarita, CA",Bus,180342,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952494.0,3787999.0,3676013.0,3332306.0
"Santa Clarita, CA",DemandResponse,90171,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101202.0,111027.0,114236.0,115905.0
"Santa Cruz, CA",Bus,180012,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8686561.0,8955245.0,9184252.0,8918400.0
"Santa Cruz, CA",DemandResponse,180012,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327498.0,329050.0,327768.0,298506.0
"Santa Fe, NM",Bus,60077,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350737.0,318192.0,308075.0,300834.0
"Santa Fe, NM",DemandResponse,60077,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74736.0,78193.0,70170.0,76061.0
"Santa Maria, CA",Bus,90087,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768891.0,810752.0,729562.0,715976.0
"Santa Maria, CA",DemandResponse,90087,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15505.0,13696.0,11612.0,12113.0
"Santa Rosa, CA",Bus,360212,492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3985517.0,3741189.0,3632072.0,3193364.0
"Santa Rosa, CA",DemandResponse,180106,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296338.0,324091.0,332176.0,355738.0
"Sarasota-Bradenton, FL",Bus,160164,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2771299.0,2797397.0,2541728.0,2554494.0
"Sarasota-Bradenton, FL",DemandResponse,120118,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723364.0,734180.0,740604.0,787459.0
"Savannah, GA",Bus,40025,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2791127.0,2848235.0,2532820.0,3435675.0
"Savannah, GA",DemandResponse,80050,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142676.0,114536.0,172803.0,185865.0
"Savannah, GA",Other,40025,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scranton, PA",Bus,90065,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411299.0,2324286.0,2363809.0,2385669.0
"Scranton, PA",DemandResponse,90065,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210883.0,804237.0,739435.0,793367.0
"Seaside-Monterey, CA",Bus,270186,828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6757028.0,7355850.0,8799404.0,9890197.0
"Seaside-Monterey, CA",DemandResponse,90062,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163921.0,234522.0,222961.0,480304.0
"Seattle, WA",Bus,295,238,121127295.0,113858717.0,135565479.0,151439089.0,178730866.0,190810204.0,207353321.0,227790870.0,237914297.0,250660715.0,258216982.0,264007879.0,266545018.0
"Seattle, WA",DemandResponse,148,154,9796740.0,11363915.0,11950131.0,13899138.0,16289752.0,15235128.0,16998571.0,17555220.0,19239674.0,19646443.0,15187813.0,15307881.0,15561358.0
"Seattle, WA",Other,118,56,60073602.0,34401872.0,36298549.0,37585057.0,37363808.0,38016395.0,38585230.0,39640895.0,41241947.0,42098152.0,43770173.0,45568505.0,46296121.0
"Seattle, WA",Rail,209,126,5418239.0,5480667.0,9358621.0,11179245.0,15803657.0,29693844.0,36123584.0,42062155.0,43929065.0,46727300.0,53111852.0,80615030.0,96499207.0
"Sebastian-Vero Beach South-Florida Ridge, FL",Bus,40104,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sebastian-Vero Beach South-Florida Ridge, FL",DemandResponse,40104,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32691.0,33971.0,18409.0,11222.0
"Sheboygan, WI",Bus,50088,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449551.0,451950.0,436301.0,463324.0
"Sheboygan, WI",DemandResponse,50088,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278450.0,278675.0,262952.0,276786.0
"Sherman, TX",Bus,180321,1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414667.0,0.0,0.0,0.0
"Sherman, TX",DemandResponse,120214,876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609899.0,0.0,21265.0,46921.0
"Shreveport, LA",Bus,60024,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401286.0,2211958.0,2095086.0,1906520.0
"Shreveport, LA",DemandResponse,60024,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131405.0,137523.0,148761.0,154858.0
"Simi Valley, CA",Bus,90050,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333139.0,336539.0,345042.0,311471.0
"Simi Valley, CA",DemandResponse,90050,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82338.0,65199.0,85762.0,115158.0
"Sioux City, IA-NE-SD",Bus,70012,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758980.0,786950.0,789093.0,724877.0
"Sioux City, IA-NE-SD",DemandResponse,70012,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63333.0,69469.0,63320.0,64084.0
"Sioux Falls, SD",Bus,80002,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573128.0,527297.0,497250.0,435163.0
"Sioux Falls, SD",DemandResponse,80002,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224100.0,225119.0,258249.0,256099.0
"South Bend, IN-MI",Bus,100090,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293001.0,1293537.0,1231064.0,1206516.0
