,NTD_ID,4 digit NTDID,Legacy NTD ID,Agency_x,MODE,SERVICE_ID,RailBus,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,NTD_ID_STR_x,NTD_5_Digit,NTD_ID_INT,5 digit NTD ID,4 digit NTD ID,Agency_y,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,NTD_ID_STR_y,_merge
2323,7051,0,0,Cape Girardeau County Transit Authority,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27758.0,0.0,0.0,0.0,0.0,7051,70051,70051,,,,,,,,,,,,,left_only
2324,7051,0,0,Cape Girardeau County Transit Authority,VP,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7051,70051,70051,,,,,,,,,,,,,left_only
2325,7052,0,0,Senior Citzen Industries,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125347.0,0.0,0.0,0.0,0.0,7052,70052,70052,,,,,,,,,,,,,left_only
2326,7053,0,0,Flint Hills Area Transportation ,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111770.0,0.0,0.0,0.0,0.0,7053,70053,70053,,,,,,,,,,,,,left_only
2327,7053,0,0,Flint Hills Area Transportation ,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7053,70053,70053,,,,,,,,,,,,,left_only
2328,7054,0,0,Sedgwick County Transportation - Dept. on Aging,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5496.0,0.0,0.0,0.0,0.0,7054,70054,70054,,,,,,,,,,,,,left_only
2329,7054,0,0,Sedgwick County Transportation - Dept. on Aging,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50379.0,0.0,0.0,0.0,0.0,7054,70054,70054,,,,,,,,,,,,,left_only
2330,7054,0,0,Sedgwick County Transportation - Dept. on Aging,DT,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14769.0,0.0,0.0,0.0,0.0,7054,70054,70054,,,,,,,,,,,,,left_only
2331,7055,0,0,City of Derby,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18715.0,0.0,0.0,0.0,0.0,7055,70055,70055,,,,,,,,,,,,,left_only
2332,7056,0,0,Butler County Department on Aging,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7929.0,0.0,0.0,0.0,0.0,7056,70056,70056,,,,,,,,,,,,,left_only
2336,8027,0,0,Berthoud Area Transportation Service,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8103.0,0.0,0.0,0.0,0.0,8027,80027,80027,,,,,,,,,,,,,left_only
2337,8110,0,0,Fargo Park District/ Valley Senior Services dba Valley Senior Services,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123823.0,0.0,0.0,0.0,0.0,8110,80110,80110,,,,,,,,,,,,,left_only
2361,9199,0,0,City of Madera,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44331.0,0.0,0.0,0.0,0.0,9199,90199,90199,,,,,,,,,,,,,left_only
2362,9199,0,0,City of Madera,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124861.0,0.0,0.0,0.0,0.0,9199,90199,90199,,,,,,,,,,,,,left_only
2372,9231,0,0,City of Irvine,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99160.0,0.0,0.0,0.0,0.0,9231,90231,90231,,,,,,,,,,,,,left_only
2378,9235,0,0,City of Lincoln,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17464.0,0.0,0.0,0.0,0.0,9235,90235,90235,,,,,,,,,,,,,left_only
2379,9235,0,0,City of Lincoln,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34800.0,0.0,0.0,0.0,0.0,9235,90235,90235,,,,,,,,,,,,,left_only
2380,9236,0,0,Stanislaus County Public Works - Transit,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70787.0,0.0,0.0,0.0,0.0,9236,90236,90236,,,,,,,,,,,,,left_only
2381,9236,0,0,Stanislaus County Public Works - Transit,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425741.0,0.0,0.0,0.0,0.0,9236,90236,90236,,,,,,,,,,,,,left_only
2384,9239,0,0,City of Sierra Vista,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7747.0,0.0,0.0,0.0,0.0,9239,90239,90239,,,,,,,,,,,,,left_only
2385,9239,0,0,City of Sierra Vista,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102918.0,0.0,0.0,0.0,0.0,9239,90239,90239,,,,,,,,,,,,,left_only
2386,9240,0,0,City of Lake Havasu,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21214.0,0.0,0.0,0.0,0.0,9240,90240,90240,,,,,,,,,,,,,left_only
2387,9240,0,0,City of Lake Havasu,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68298.0,0.0,0.0,0.0,0.0,9240,90240,90240,,,,,,,,,,,,,left_only
2472,10099,1099,1099,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79982.0,82747.0,75986.0,64720.0,10099,10099,10099,,,,,,,,,,,,,left_only
2482,10112,1112,1112,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337371.0,285127.0,247925.0,239547.0,10112,10112,10112,,,,,,,,,,,,,left_only
2483,10114,1114,1114,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394736.0,411277.0,432724.0,436767.0,10114,10114,10114,,,,,,,,,,,,,left_only
2490,10123,1123,1123,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20070.0,14701.0,14745.0,17953.0,10123,10123,10123,,,,,,,,,,,,,left_only
2491,10123,1123,1123,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10123,10123,10123,,,,,,,,,,,,,left_only
2492,10125,1125,1125,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143022.0,155413.0,0.0,0.0,10125,10125,10125,,,,,,,,,,,,,left_only
2498,10132,1132,1132,0,CB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84002.0,82315.0,70092.0,62445.0,10132,10132,10132,,,,,,,,,,,,,left_only
2499,10133,1133,1133,0,CB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5877971.0,6026041.0,6183948.0,6336248.0,10133,10133,10133,,,,,,,,,,,,,left_only
2569,20143,2143,2143,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.0,3273.0,3301.0,3461.0,20143,20143,20143,,,,,,,,,,,,,left_only
2585,20176,2176,2176,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295482.0,292231.0,270108.0,284949.0,20176,20176,20176,,,,,,,,,,,,,left_only
2599,20191,2191,2191,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11572.0,13754.0,16069.0,8019.0,20191,20191,20191,,,,,,,,,,,,,left_only
2600,20191,2191,2191,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72196.0,83562.0,77621.0,69717.0,20191,20191,20191,,,,,,,,,,,,,left_only
2604,20194,2194,2194,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.0,1106.0,0.0,0.0,20194,20194,20194,,,,,,,,,,,,,left_only
2605,20194,2194,2194,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8356.0,6859.0,6496.0,5400.0,20194,20194,20194,,,,,,,,,,,,,left_only
2625,20208,2208,2208,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117536.0,110880.0,90170.0,66756.0,20208,20208,20208,,,,,,,,,,,,,left_only
2626,20210,2210,2210,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210,20210,20210,,,,,,,,,,,,,left_only
2627,20211,2211,0,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20211,20211,20211,,,,,,,,,,,,,left_only
2630,20213,2213,2213,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,369.0,168.0,2944.0,20213,20213,20213,,,,,,,,,,,,,left_only
2631,20214,2214,2214,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31758.0,31436.0,25761.0,21241.0,20214,20214,20214,,,,,,,,,,,,,left_only
2632,20214,2214,2214,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11560.0,12614.0,11387.0,9711.0,20214,20214,20214,,,,,,,,,,,,,left_only
2633,20215,2215,2215,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23919.0,24283.0,23917.0,24445.0,20215,20215,20215,,,,,,,,,,,,,left_only
2634,20215,2215,2215,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134536.0,126915.0,109938.0,106738.0,20215,20215,20215,,,,,,,,,,,,,left_only
2726,30053,3053,3053,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.0,2534.0,2680.0,2686.0,30053,30053,30053,,,,,,,,,,,,,left_only
2727,30053,3053,3053,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30973.0,49647.0,54573.0,42441.0,30053,30053,30053,,,,,,,,,,,,,left_only
2737,30066,3066,3066,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75700.0,70169.0,67404.0,72459.0,30066,30066,30066,,,,,,,,,,,,,left_only
2781,30090,3090,3090,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5312.0,8672.0,9110.0,13042.0,30090,30090,30090,,,,,,,,,,,,,left_only
2782,30090,3090,3090,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157149.0,280170.0,295654.0,307785.0,30090,30090,30090,,,,,,,,,,,,,left_only
2787,30093,3093,3093,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34152.0,28417.0,26326.0,22442.0,30093,30093,30093,,,,,,,,,,,,,left_only
2788,30093,3093,3093,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169717.0,171572.0,184544.0,184756.0,30093,30093,30093,,,,,,,,,,,,,left_only
2797,30098,3098,0,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,0.0,0.0,0.0,30098,30098,30098,,,,,,,,,,,,,left_only
2798,30098,3098,0,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10221.0,0.0,0.0,0.0,30098,30098,30098,,,,,,,,,,,,,left_only
2805,30106,3106,3106,0,VP,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148038.0,134336.0,191167.0,206551.0,30106,30106,30106,,,,,,,,,,,,,left_only
2807,30108,3108,3108,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37453.0,31694.0,32039.0,45808.0,30108,30108,30108,,,,,,,,,,,,,left_only
2808,30108,3108,3108,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106598.0,108010.0,89710.0,84571.0,30108,30108,30108,,,,,,,,,,,,,left_only
2809,30109,3109,3109,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42121.0,45133.0,56728.0,55618.0,30109,30109,30109,,,,,,,,,,,,,left_only
2810,30109,3109,3109,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271766.0,290592.0,310398.0,336655.0,30109,30109,30109,,,,,,,,,,,,,left_only
2816,30989,3113,3113,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.0,2932.0,3073.0,5202.0,30989,30989,30989,,,,,,,,,,,,,left_only
2817,30989,3113,3113,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26186.0,53631.0,55721.0,60421.0,30989,30989,30989,,,,,,,,,,,,,left_only
2845,40010,4R06-082,4R06-082,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17159.0,16413.0,17432.0,16629.0,40010,40010,40010,,,,,,,,,,,,,left_only
2846,40010,4R06-082,4R06-082,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173386.0,165845.0,174420.0,152313.0,40010,40010,40010,,,,,,,,,,,,,left_only
2856,40016,4016,4016,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16871.0,14968.0,14501.0,17130.0,40016,40016,40016,,,,,,,,,,,,,left_only
2857,40016,4016,4016,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44889.0,40231.0,41855.0,40091.0,40016,40016,40016,,,,,,,,,,,,,left_only
2869,40020,4020,4020,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31714.0,0.0,0.0,40020,40020,40020,,,,,,,,,,,,,left_only
2870,40020,4020,4020,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126033.0,118144.0,114485.0,89874.0,40020,40020,40020,,,,,,,,,,,,,left_only
2943,40049,4049,4049,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25441.0,43153.0,31042.0,41805.0,40049,40049,40049,,,,,,,,,,,,,left_only
2944,40049,4049,4049,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14385.0,11900.0,17830.0,20895.0,40049,40049,40049,,,,,,,,,,,,,left_only
2952,40055,4055,4055,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,2613.0,2411.0,1579.0,40055,40055,40055,,,,,,,,,,,,,left_only
2953,40055,4055,4055,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27433.0,22445.0,20873.0,18588.0,40055,40055,40055,,,,,,,,,,,,,left_only
2960,40060,4060,4060,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40060,40060,40060,,,,,,,,,,,,,left_only
2961,40060,4060,4060,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40830.0,41177.0,40900.0,35771.0,40060,40060,40060,,,,,,,,,,,,,left_only
2966,40064,4064,4064,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214622.0,180221.0,173312.0,162852.0,40064,40064,40064,,,,,,,,,,,,,left_only
2967,40064,4064,4064,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70666.0,67467.0,62769.0,61678.0,40064,40064,40064,,,,,,,,,,,,,left_only
2983,40081,4081,4081,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78860.0,89692.0,76619.0,76184.0,40081,40081,40081,,,,,,,,,,,,,left_only
2996,40095,4095,4095,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25714.0,23650.0,22388.0,22506.0,40095,40095,40095,,,,,,,,,,,,,left_only
2997,40095,4095,4095,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307952.0,299580.0,267005.0,224480.0,40095,40095,40095,,,,,,,,,,,,,left_only
2998,40096,4096,4096,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47902.0,46952.0,49098.0,51723.0,40096,40096,40096,,,,,,,,,,,,,left_only
2999,40096,4096,4096,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220384.0,211570.0,218855.0,208186.0,40096,40096,40096,,,,,,,,,,,,,left_only
3021,40112,4112,4112,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40112,40112,40112,,,,,,,,,,,,,left_only
3022,40114,4114,4114,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40114,40114,40114,,,,,,,,,,,,,left_only
3023,40114,4114,4114,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40114,40114,40114,,,,,,,,,,,,,left_only
3024,40115,4115,4115,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40115,40115,40115,,,,,,,,,,,,,left_only
3025,40115,4115,4115,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40115,40115,40115,,,,,,,,,,,,,left_only
3026,40117,4117,4117,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40117,40117,40117,,,,,,,,,,,,,left_only
3027,40117,4117,4117,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40117,40117,40117,,,,,,,,,,,,,left_only
3030,40121,4121,4121,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40121,40121,40121,,,,,,,,,,,,,left_only
3031,40121,4121,4121,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40121,40121,40121,,,,,,,,,,,,,left_only
3032,40122,4122,4122,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40122,40122,40122,,,,,,,,,,,,,left_only
3033,40122,4122,4122,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40122,40122,40122,,,,,,,,,,,,,left_only
3034,40123,4123,4123,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40123,40123,40123,,,,,,,,,,,,,left_only
3035,40123,4123,4123,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40123,40123,40123,,,,,,,,,,,,,left_only
3036,40124,4124,4124,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40124,40124,40124,,,,,,,,,,,,,left_only
3037,40124,4124,4124,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40124,40124,40124,,,,,,,,,,,,,left_only
3040,40126,4126,4126,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40126,40126,40126,,,,,,,,,,,,,left_only
3041,40126,4126,4126,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40126,40126,40126,,,,,,,,,,,,,left_only
3053,40131,4131,4131,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,40131,40131,40131,,,,,,,,,,,,,left_only
3054,40131,4131,4131,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40131,40131,40131,,,,,,,,,,,,,left_only
3055,40131,4131,4131,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40131,40131,40131,,,,,,,,,,,,,left_only
3056,40132,4132,4132,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17369.0,17669.0,29625.0,32122.0,40132,40132,40132,,,,,,,,,,,,,left_only
3057,40132,4132,4132,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135209.0,135475.0,122329.0,122628.0,40132,40132,40132,,,,,,,,,,,,,left_only
3061,40137,4137,4137,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40137,40137,40137,,,,,,,,,,,,,left_only
3062,40137,4137,4137,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40137,40137,40137,,,,,,,,,,,,,left_only
3074,40145,4145,4145,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40145,40145,40145,,,,,,,,,,,,,left_only
3075,40145,4145,4145,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40145,40145,40145,,,,,,,,,,,,,left_only
3080,40150,4150,4150,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40150,40150,40150,,,,,,,,,,,,,left_only
3081,40150,4150,4150,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40150,40150,40150,,,,,,,,,,,,,left_only
3082,40151,4151,4151,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40151,40151,40151,,,,,,,,,,,,,left_only
3083,40151,4151,4151,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40151,40151,40151,,,,,,,,,,,,,left_only
3093,40160,4160,4160,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40160,40160,40160,,,,,,,,,,,,,left_only
3094,40160,4160,4160,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40160,40160,40160,,,,,,,,,,,,,left_only
3097,40162,4162,4162,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54202.0,48670.0,46873.0,29851.0,40162,40162,40162,,,,,,,,,,,,,left_only
3098,40162,4162,4162,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25139.0,29709.0,29419.0,53565.0,40162,40162,40162,,,,,,,,,,,,,left_only
3099,40164,4164,4164,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40164,40164,40164,,,,,,,,,,,,,left_only
3100,40164,4164,4164,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40164,40164,40164,,,,,,,,,,,,,left_only
3101,40165,4165,4165,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40165,40165,40165,,,,,,,,,,,,,left_only
3102,40165,4165,4165,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40165,40165,40165,,,,,,,,,,,,,left_only
3103,40166,4166,4166,0,DR,PT,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13732.0,7278.0,10235.0,11165.0,40166,40166,40166,,,,,,,,,,,,,left_only
3104,40166,4166,4166,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123957.0,139177.0,117116.0,94740.0,40166,40166,40166,,,,,,,,,,,,,left_only
3105,40167,4167,4167,0,MB,PT,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289093.0,295558.0,268081.0,267349.0,40167,40167,40167,,,,,,,,,,,,,left_only
3114,40174,4174,4174,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40174,40174,40174,,,,,,,,,,,,,left_only
3115,40174,4174,4174,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58318.0,60107.0,62177.0,47047.0,40174,40174,40174,,,,,,,,,,,,,left_only
3123,40181,4181,4181,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75639.0,84243.0,88246.0,80324.0,40181,40181,40181,,,,,,,,,,,,,left_only
3124,40182,4182,4182,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40182,40182,40182,,,,,,,,,,,,,left_only
3125,40182,4182,4182,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40182,40182,40182,,,,,,,,,,,,,left_only
3126,40183,4183,4183,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40183,40183,40183,,,,,,,,,,,,,left_only
3127,40183,4183,4183,0,MB,DO,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40183,40183,40183,,,,,,,,,,,,,left_only
3133,40187,4187,4187,0,DR,DO,DemandResponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70308.0,68475.0,51475.0,52461.0,40187,40187,40187,,,,,,,,,,,,,left_only
