,Unnamed: 0,CBSA,MNAME,Modes,Year,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,Area_acre,POP_CENSUSTRACT,AVG_SPEED,GasPrice
60,60,10740,"Albuquerque, NM Metro Area",Bus,2009,10639235,5144295,10639235,5144295,316912,4294880,0.40368316,648969769,856216,432274,329891,11065,25253,23216,30017,27978,846650,15.9,10.4,73.7,24.8,63.1,12.1,334647,17776,120045,127430,47757,21639,5.311865936,46824,61059,36.7,46.6,16.7,311831,43070,6193,23.3,31447.33333,372776.25,404223.5833,7.77845085,92.22154992,28089.6,250737,16.23256614,2.270333333
61,61,10740,"Albuquerque, NM Metro Area",Bus,2010,11527241,5102876,11527241,5102876,377604,3460174,0.30017365,648969769,892014,459673,332367,9139,25891,23628,31267,26156,881703,,,,24.4,63.2,12.4,344800,16484,120481,136269,48104,23462,4.780742459,47383,63619,36.8,45.3,17.9,320017,37436,8257,23.8,34020.5,390669.0833,424689.5833,8.008889608,91.99110983,28089.6,247586,13.5138293,2.700416667
62,62,10740,"Albuquerque, NM Metro Area",Bus,2011,12375668,5329846,12375668,5329846,392829,4029381,0.32558897,648969769,899149,466738,336918,9294,24924,21970,30564,32165,887261,,,,24.4,63,12.6,345157,23644,121901,126939,52444,20229,6.850215989,45027,61912,40.2,41.9,17.9,309002,34516,6341,23.5,31629.16667,389437.25,421066.4167,7.511033392,92.48896675,28089.6,244435,13.56785268,3.42275
63,63,10740,"Albuquerque, NM Metro Area",Bus,2012,13029416,5428339,13029416,5428339,396364,4212025,0.323270437,648969769,902794,484743,320910,12335,25616,22332,31553,29079,887938,,,,24.1,62.7,13.2,344869,21014,120959,130200,48806,23890,6.093328191,46725,62672,38.8,43.1,18.1,316808,39623,6692,23,29752.5,387763.75,417516.25,7.126237508,92.87376208,28089.6,244628,13.69533812,3.485666667
64,64,10740,"Albuquerque, NM Metro Area",Bus,2013,13037741,5732072,13037741,5732072,414531,4222610,0.323875892,648969769,901932,472342,328386,11036,25717,22709,31723,31539,890054,19.4,10.7,69.8,23.7,62.5,13.8,336614,18513,118331,125926,51657,22187,5.499771251,48355,64625,37.7,43.9,18.4,317712,37137,6143,22.8,28250.83333,387442.3333,415693.1667,6.795925817,93.20407475,28089.6,245116,13.82784882,3.374166667
65,65,10740,"Albuquerque, NM Metro Area",Bus,2014,12960527,5730469,12960527,5730469,414859,4046527,0.312219326,648969769,905213,488344,321057,10331,25665,22804,30743,34459,893947,19.2,11.1,69.7,23.2,62.3,14.5,342552,20456,115601,134762,50681,21052,5.9716481,47581,65138,37.2,43.5,19.3,318978,35275,8716,23.6,27156.75,389664,416820.75,6.515496258,93.48450275,28089.6,247927,13.81305215,3.223166667
66,66,10740,"Albuquerque, NM Metro Area",Bus,2015,11866102,5780422,11866102,5780422,418161,3797960,0.320068039,648969769,906209,484943,319713,12435,25948,23557,31609,30857,894118,18.7,10.4,70.9,23,62.1,14.9,342590,22388,115775,129976,53221,21230,6.534925129,48937,65938,37.3,43.3,19.4,331467,31189,5194,23.3,25658,392032.9167,417690.9167,6.1431048,93.85689492,28089.6,248427,13.82343643,2.250083333
67,67,10740,"Albuquerque, NM Metro Area",Bus,2016,10968033,5779759,10968033,5779759,417453,3743024,0.341266661,648969769,913924,495085,324654,12266,26951,24439,31985,30277,902636,16.9,11.2,71.9,22.8,61.6,15.6,343912,18043,115008,129239,57438,24184,5.246400242,50954,68558,35.4,44.4,20.2,330185,38428,7604,23.7,25669.75,396889.5,422559.25,6.074379608,93.92562042,28089.6,247010,13.84529276,2.025416667
68,68,10740,"Albuquerque, NM Metro Area",Bus,2017,9744600,5684500,9744600,5684500,417979,3254264,0.333955627,648969769,913113,504121,318208,12355,27245,24209,32324,31887,901299,15.5,9.7,74.8,22.4,61.4,16.2,347357,18056,120934,130031,54844,23492,5.198110302,50906,68453,34.9,43.5,21.6,322707,40855,5685,23.7,24275.58333,401312.0833,425587.6667,5.705087208,94.29491167,28089.6,246241,13.59996555,2.297
69,69,10740,"Albuquerque, NM Metro Area",Bus,2018,9638741,5697345,9638741,5697345,418795,2873960,0.298167572,648969769,911082,513433.5,314608.75,12379.5,27716.25,24257,32672.25,32949.5,902425.75,14,8.775,77.225,22.05,61.125,16.825,350271.25,16979.5,125186.75,130440.75,53952.75,23711.5,4.847528879,51374.25,69029.25,34.05,43.1,22.85,316778,44485,4848.25,23.8,23232.89583,405843.1666,429076.0626,5.41093661,94.58906148,28089.6,245310,13.60413806,2.577
70,70,10740,"Albuquerque, NM Metro Area",Rail,2005,0,0,0,0,0,0,0,648969769,783920,407621,296236,8048,23212,20013,29329,27062,779127,14.5,9.6,75.9,24.8,64,11.2,319677,18413,110293,125079,48207,17685,5.759876375,43070,56791,40.3,46,13.7,285261,49616,4618,23.5,19014.58333,375221,394235.5833,4.825349917,95.17465025,28089.6,263341,0,2.23175
71,71,10740,"Albuquerque, NM Metro Area",Rail,2006,0,0,0,0,0,0,0,648969769,815430,400756,317995,10892,23623,19906,30099,28396,801871,14.9,10.4,74.7,25.1,63.3,11.6,318482,18459,108533,124096,46716,20678,5.795931952,44799,58745,38.9,46.4,14.7,307006,45292,5386,23,15859.16667,386438.5,402297.6667,3.941679208,96.05832108,28089.6,260190,0,2.520666667
72,72,10740,"Albuquerque, NM Metro Area",Rail,2007,0,0,0,0,0,0,0,648969769,832774,420471,332300,7521,24483,21141,29640,34568,817548,14.6,9,76.4,24.9,63.1,12,322464,17721,111727,124060,47833,21123,5.495497172,45325,60427,38.4,46,15.6,298497,45497,6301,23.8,15005.75,389242.8333,404248.5833,3.711399225,96.288601,28089.6,257039,0,2.719
73,73,10740,"Albuquerque, NM Metro Area",Rail,2008,0,0,0,0,0,0,0,648969769,841408,421805,324703,10091,25312,22284,30385,33284,826682,14.5,10.4,75.1,24.8,62.9,12.3,331371,20772,113448,128920,47402,20829,6.268502675,47198,63503,36.9,45.3,17.8,304071,49451,7948,24.1,18586.5,388752.9167,407339.4167,4.559629917,95.44036875,28089.6,253888,0,3.193333333
74,74,10740,"Albuquerque, NM Metro Area",Rail,2009,1351087,813885,1351087,813885,20107,2669729,1.975986002,648969769,856216,432274,329891,11065,25253,23216,30017,27978,846650,15.9,10.4,73.7,24.8,63.1,12.1,334647,17776,120045,127430,47757,21639,5.311865936,46824,61059,36.7,46.6,16.7,311831,43070,6193,23.3,31447.33333,372776.25,404223.5833,7.77845085,92.22154992,28089.6,250737,40.47769434,2.270333333
75,75,10740,"Albuquerque, NM Metro Area",Rail,2010,1165687,1415143,1165687,1415143,37249,2846221,2.441668304,648969769,892014,459673,332367,9139,25891,23628,31267,26156,881703,,,,24.4,63.2,12.4,344800,16484,120481,136269,48104,23462,4.780742459,47383,63619,36.8,45.3,17.9,320017,37436,8257,23.8,34020.5,390669.0833,424689.5833,8.008889608,91.99110983,28089.6,247586,37.99143601,2.700416667
76,76,10740,"Albuquerque, NM Metro Area",Rail,2011,1242174,1370680,1242174,1370680,36676,2856263,2.299406524,648969769,899149,466738,336918,9294,24924,21970,30564,32165,887261,,,,24.4,63,12.6,345157,23644,121901,126939,52444,20229,6.850215989,45027,61912,40.2,41.9,17.9,309002,34516,6341,23.5,31629.16667,389437.25,421066.4167,7.511033392,92.48896675,28089.6,244435,37.37266878,3.42275
77,77,10740,"Albuquerque, NM Metro Area",Rail,2012,1129303,1424748,1129303,1424748,36870,2616485,2.31690255,648969769,902794,484743,320910,12335,25616,22332,31553,29079,887938,,,,24.1,62.7,13.2,344869,21014,120959,130200,48806,23890,6.093328191,46725,62672,38.8,43.1,18.1,316808,39623,6692,23,29752.5,387763.75,417516.25,7.126237508,92.87376208,28089.6,244628,38.64247356,3.485666667
78,78,10740,"Albuquerque, NM Metro Area",Rail,2013,1082588,1388562,1082588,1388562,36503,3002928,2.773841942,648969769,901932,472342,328386,11036,25717,22709,31723,31539,890054,19.4,10.7,69.8,23.7,62.5,13.8,336614,18513,118331,125926,51657,22187,5.499771251,48355,64625,37.7,43.9,18.4,317712,37137,6143,22.8,28250.83333,387442.3333,415693.1667,6.795925817,93.20407475,28089.6,245116,38.03966797,3.374166667
79,79,10740,"Albuquerque, NM Metro Area",Rail,2014,1063217,1385927,1063217,1385927,36278,2841371,2.672428112,648969769,905213,488344,321057,10331,25665,22804,30743,34459,893947,19.2,11.1,69.7,23.2,62.3,14.5,342552,20456,115601,134762,50681,21052,5.9716481,47581,65138,37.2,43.5,19.3,318978,35275,8716,23.6,27156.75,389664,416820.75,6.515496258,93.48450275,28089.6,247927,38.20296047,3.223166667
80,80,10740,"Albuquerque, NM Metro Area",Rail,2015,931324,1397970,931324,1397970,36463,2587198,2.777978448,648969769,906209,484943,319713,12435,25948,23557,31609,30857,894118,18.7,10.4,70.9,23,62.1,14.9,342590,22388,115775,129976,53221,21230,6.534925129,48937,65938,37.3,43.3,19.4,331467,31189,5194,23.3,25658,392032.9167,417690.9167,6.1431048,93.85689492,28089.6,248427,38.33941256,2.250083333
81,81,10740,"Albuquerque, NM Metro Area",Rail,2016,851409,1400234,851409,1400234,36549,2300780,2.702320506,648969769,913924,495085,324654,12266,26951,24439,31985,30277,902636,16.9,11.2,71.9,22.8,61.6,15.6,343912,18043,115008,129239,57438,24184,5.246400242,50954,68558,35.4,44.4,20.2,330185,38428,7604,23.7,25669.75,396889.5,422559.25,6.074379608,93.92562042,28089.6,247010,38.31114394,2.025416667
82,82,10740,"Albuquerque, NM Metro Area",Rail,2017,811421,1350224,811421,1350224,35799,2153005,2.653375991,648969769,913113,504121,318208,12355,27245,24209,32324,31887,901299,15.5,9.7,74.8,22.4,61.4,16.2,347357,18056,120934,130031,54844,23492,5.198110302,50906,68453,34.9,43.5,21.6,322707,40855,5685,23.7,24275.58333,401312.0833,425587.6667,5.705087208,94.29491167,28089.6,246241,37.71680773,2.297
83,83,10740,"Albuquerque, NM Metro Area",Rail,2018,771602,1337514,771602,1337514,35650,1970569.25,2.553867473,648969769,911082,513433.5,314608.75,12379.5,27716.25,24257,32672.25,32949.5,902425.75,14,8.775,77.225,22.05,61.125,16.825,350271.25,16979.5,125186.75,130440.75,53952.75,23711.5,4.847528879,51374.25,69029.25,34.05,43.1,22.85,316778,44485,4848.25,23.8,23232.89583,405843.1666,429076.0626,5.41093661,94.58906148,28089.6,245310,37.51792426,2.577
84,84,10780,"Alexandria, LA Metro Area",Bus,2005,564826,403138,564826,403138,24838,278575,0.493204987,169751977,142353,113629,24521,1331,19185,17494,27175,19357,141162,20.6,9.4,70,26.9,61.2,11.9,55401,4539,18939,22357,6914,2652,8.192992906,34587,50908,50.4,38.4,11.2,51159,5778,474,21.3,4185.25,63581.66667,67766.91667,6.153444517,93.84655642,,,16.2306949,2.23175
85,85,10780,"Alexandria, LA Metro Area",Bus,2006,286798,185105,286798,185105,12738,317996,1.108780396,169751977,150827,120978,25722,1004,18156,17097,23394,16462,145277,20.2,12.9,66.9,25.9,61.2,12.9,55546,4621,19825,22019,6278,2803,8.319230908,34966,48846,50,40.5,9.5,52049,6789,354,20.2,2801.416667,65526.33333,68327.75,4.096823825,95.90317642,,,14.53171612,2.520666667
86,86,10780,"Alexandria, LA Metro Area",Bus,2007,703757,492386,703757,492386,30713,352317,0.500623084,169751977,148925,118955,25028,930,20841,19683,26541,29417,143498,19.3,13.9,66.8,25.4,61.3,13.3,58013,4773,21377,21434,7790,2639,8.227466258,37180,51560,47.3,41.2,11.5,50590,6557,685,24.5,2921.166667,65620.41667,68541.58333,4.260608992,95.73939192,,,16.03184319,2.719
87,87,10780,"Alexandria, LA Metro Area",Bus,2008,721983,498199,721983,498199,29722,366425,0.5075258,169751977,151428,119896,28245,657,21338,20421,24979,26139,146516,17.9,11.6,70.5,25.3,61.2,13.5,55444,4444,18815,21877,7624,2684,8.015294712,42595,56104,42.7,44.2,13.1,50965,7969,479,23.4,3351.75,67835.25,71187,4.702186892,95.29781417,,,16.76196084,3.193333333
88,88,10780,"Alexandria, LA Metro Area",Bus,2009,777416,588633,777416,588633,35229,335519,0.431582319,169751977,154101,124654,26003,734,19874,19647,22170,13187,148821,14.1,12.8,73.1,25.7,60.9,13.4,56272,3782,20388,22105,7523,2474,6.720926926,39530,54111,42.9,45.3,11.8,54582,7035,685,21.4,4562.833333,64998.41667,69561.25,6.554138575,93.44586117,,,16.70876267,2.270333333
89,89,10780,"Alexandria, LA Metro Area",Bus,2010,714922,572080,714922,572080,34494,367090,0.513468602,169751977,154120,121146,28266,1132,20138,18200,21852,35179,142367,,,,24.9,61.3,13.8,54774,4812,22064,20404,5894,1600,8.785190054,40017,55139,43.7,44.8,11.5,49994,4241,403,N,5197.333333,62212.75,67410.08333,7.704822425,92.29517683,,,16.58491332,2.700416667
90,90,10780,"Alexandria, LA Metro Area",Bus,2011,656467,765611,656467,765611,34046,367150,0.559281731,169751977,154505,120037,29201,924,18457,17713,22131,31402,147345,,,,25.4,61.3,13.3,51981,3880,20241,20657,5477,1726,7.464265789,35692,48177,48.9,41,10.1,46004,5989,1309,22.9,5156.25,61407.58333,66563.83333,7.743223342,92.25677617,,,22.48754626,3.42275
91,91,10780,"Alexandria, LA Metro Area",Bus,2012,0,0,0,0,0,441783,0,169751977,154441,123496,27017,928,21559,21016,23503,29028,146869,,,,25.7,60.4,13.9,57277,4220,23839,21529,5580,2109,7.367704314,40896,53016,43.7,44.3,12,48789,6069,489,26.1,4674.833333,60780,65454.83333,7.137052883,92.86294675,,,0,3.485666667
92,92,10780,"Alexandria, LA Metro Area",Bus,2013,0,0,0,0,0,434767,0,169751977,154753,118152,30039,1998,22318,23217,20730,24004,147861,18.7,12.1,69.2,24.8,61.1,14.1,55320,4336,21038,20539,6635,2772,7.838033261,39960,57562,44.4,39.8,15.8,49084,5636,1333,25.2,4518.25,60836.16667,65354.41667,6.909014783,93.09098558,,,0,3.374166667
93,93,10780,"Alexandria, LA Metro Area",Bus,2014,0,0,0,0,0,434899,0,169751977,154872,118539,29664,966,21341,20597,26704,40040,147800,19.6,13.5,66.9,24.5,60.7,14.8,53802,5049,18486,20787,6987,2493,9.384409502,40209,55290,44.4,40.5,15.1,47778,5171,1225,23.8,4488.166667,62044.41667,66532.58333,6.732519258,93.2674795,,,0,3.223166667
94,94,10780,"Alexandria, LA Metro Area",Bus,2015,0,0,0,0,0,440237,0,169751977,154484,123414,26612,600,21353,20987,22658,18094,146956,22,10.9,67.1,24.4,60.4,15.2,54406,5141,20390,21860,5244,1771,9.449325442,42778,58070,42.4,42.8,14.8,49761,5969,726,21.3,4385.833333,62389.66667,66775.5,6.563247167,93.43675308,,,0,2.250083333
95,95,10780,"Alexandria, LA Metro Area",Bus,2016,0,0,0,0,0,440564,0,169751977,154789,120533,28469,1468,21948,22341,20732,28735,147808,19.7,13,67.4,24.5,60.2,15.3,55246,5351,20790,20012,6860,2233,9.685769105,42136,62594,42.4,41,16.6,50742,6429,797,26,4106.333333,61640.75,65747.08333,6.241569808,93.7584305,,,0,2.025416667
96,96,10780,"Alexandria, LA Metro Area",Bus,2017,0,0,0,0,0,398178,0,169751977,153984,120414,28078,881,21430,20545,26324,40841,147031,20.1,14.6,65.4,24.5,59.9,15.6,55634,4921,22235,20041,6561,1876,8.845310422,40585,57088,43.6,40.4,16,48576,5559,613,21.9,3683,60861.33333,64544.33333,5.706428358,94.29357342,,,0,2.297
97,97,10780,"Alexandria, LA Metro Area",Bus,2018,0,0,0,0,0,366470.25,0,169751977,154419,119604.5,28249,657.75,21190.25,19536.5,30036.5,52580.75,146661.25,19.825,16.325,63.975,24.525,59.625,15.85,56135,4651,23418.75,19600.75,6740.75,1723.75,8.285383451,39261.25,54089.5,44.5,39.5,16,47196.75,5021.5,492.75,20,3295.625,60089.54166,63385.16666,5.224652931,94.77534997,0,0,0,2.577
98,98,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2005,4932680,2770177,4666808.548,2620864.46,195642.1268,2796598,0.599252781,832440634,766822,511394,185185,23085,26307,25800,30317,17645,764243,8.1,7.2,84.7,23.5,62.4,14.1,302968,23930,91510,122452,43760,21316,7.898523937,51676,65102,33.5,49.7,16.8,301392,33225,6340,26.7,19882.16667,387428.1667,407310.3333,4.883972767,95.11602717,16160,194826,13.39621738,2.35025
99,99,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2006,5282545,2742347,4997815.825,2594534.497,193891.8418,2959675,0.592193691,832440634,800336,516986,205059,21884,25307,25235,26582,14703,776735,9.9,7.2,82.9,22.6,62.8,14.6,305792,22691,93638,121675,45284,22504,7.420403411,51464,65491,33,47.8,19.2,311211,37425,5491,26.4,19002.16667,395216.9167,414219.0833,4.5884012,95.41159875,16160,193929,13.38134948,2.676166667
100,100,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2007,4972842,2632454,4704805.816,2490564.729,191489.6939,3207490,0.681747584,832440634,803844,516309,203458,23627,26255,26735,28242,17073,780559,8,7.6,84.3,22.9,62.3,14.8,308726,23453,95567,124107,44426,21173,7.596703873,55038,67604,30.8,49.1,20.1,314555,34995,8329,27.5,18325.91667,398960.1667,417286.0833,4.392081375,95.60791892,16160,193032,13.00625991,2.85625
101,101,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2008,4180084,1988003,3954777.472,1880849.638,146043.7804,4779427,1.20851983,832440634,808210,516234,207183,22743,28150,28589,30789,15923,780983,9,7.2,83.8,22.6,62.5,14.9,311209,23584,94044,126564,45930,21087,7.578187006,58811,74190,28.6,48.7,22.7,319979,39310,8579,27.9,23497.16667,400032.3333,423529.5,5.54657735,94.45342258,16160,192135,12.8786699,3.354416667
102,102,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2009,5432467,2673386,5139657.029,2529290.495,200428.4467,3646595,0.709501622,832440634,816012,532931,198510,21397,26240,26168,28034,17450,790295,10.2,6.9,82.9,22.7,62.2,15.1,306116,22331,94971,119300,47651,21863,7.294947014,56802,70284,30,48.9,21.1,310403,34481,5028,26.7,36744.91667,386402.3333,423147.25,8.682454867,91.31754492,16160,191238,12.61941873,2.427916667
103,103,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2010,5066051,2651352,4792990.851,2508444.127,211198.8491,3782378,0.789147761,832440634,822141,517121,214590,27575,26058,26267,27711,15869,793039,,,,22.8,62,15.2,311470,28656,96780,120089,45712,20233,9.200244004,55630,70379,31.5,46.6,21.9,305690,31350,5360,27.4,38745.16667,380705.4167,419450.5833,9.237439008,90.76256008,16160,190341,11.8771676,2.857583333
104,104,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2011,5567851,2610265,5267743.831,2469571.717,215466.7062,4357409,0.827186959,832440634,824916,522838,210353,24398,25841,25776,29018,14984,801918,,,,22.3,62.3,15.4,312237,29785,97080,120175,47008,18189,9.539228214,54169,70738,32.4,45.7,21.9,303079,37986,5654,26.9,36645.66667,386104.0833,422749.75,8.669500983,91.330499,16160,189444,11.4615003,3.627916667
105,105,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2012,4797241,2677113,4538669.71,2532816.609,195809.5865,4279031,0.942794095,832440634,827171,524176,204647,26155,26820,27309,28000,18414,804602,,,,22,62,16,314173,27617,98559,121421,49501,17075,8.790379823,55766,71171,29.4,49.2,21.4,316343,34291,6549,27.6,36466.08333,392792.0833,429258.1667,8.49437915,91.505621,16160,189384,12.93510014,3.766916667
106,106,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2013,5058668,2620583,4786005.795,2479333.576,202250.6353,4345632,0.9079872,832440634,827048,524975,203847,30793,27190,27248,31336,16517,804393,12.4,8.2,79.4,21.7,61.8,16.5,313226,28108,98558,122138,45743,18679,8.973712272,56543,74355,30.3,46.1,23.6,313824,33506,6863,27,33290.5,395794.5833,429085.0833,7.754426167,92.245573,16160,190118,12.25871836,3.653333333
107,107,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2014,5041068,2752139,4769354.435,2603798.708,217325.7927,4591781,0.962767826,832440634,829835,525319,206925,29440,28299,29405,29560,14016,805819,11.2,8,80.8,21.7,61.5,16.8,315376,25327,103539,116703,47845,21962,8.030731571,60320,77183,28.2,46.7,25.1,323269,32365,7447,27.7,26216.58333,401078.5,427295.0833,6.136850708,93.86314833,16160,190167,11.9810846,3.53875
108,108,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2015,4910329,2796201,4645662.267,2645485.766,211989.7887,4763068,1.02527212,832440634,832327,512865,213766,31968,28907,30113,30432,20258,808406,9.9,8.5,81.6,21.5,61.5,17,314985,24248,99590,121653,46589,22905,7.698144356,60671,78853,27.2,47,25.8,326011,33360,7376,28.3,23136.41667,407880.1667,431016.5833,5.369358725,94.63064175,16160,189783,12.47930753,2.553916667
109,109,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2016,4779100,2869509,4521506.51,2714842.465,215724.0454,4843106,1.071126623,832440634,835652,510281,214844,32550,30624,31064,31822,19011,812114,11.6,7.3,81.1,21.3,61.3,17.4,317457,23111,98995,122164,49008,24179,7.280041076,63022,82857,27.1,44.4,28.5,328657,34427,7956,27.9,22813.83333,413671.75,436485.5833,5.226067192,94.77393217,16160,189181,12.58479304,2.314583333
110,110,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2017,4576543,2897013,4329867.332,2740863.999,214285.9734,4502765,1.039931401,832440634,840550,527041,206845,31035,30779,31069,34513,16055,817027,11.2,7.4,81.4,21.2,61.4,17.4,320990,24659,96838,124800,50173,24520,7.682170784,63944,84133,26.8,44.7,28.5,335273,34840,5813,27.2,21376.08333,414200.5833,435576.6667,4.906068375,95.09393117,16160,190441,12.7906832,2.640666667
111,111,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Bus,2018,4412242,3008404,4174422.156,2846251.024,224604.14,4267518.75,1.022301672,832440634,836176.3333,538965,201115.25,30044.25,31324.5,31310.5,36878.75,13526.25,821638.75,11.325,7.175,81.5,21.075,61.425,17.5,324257.75,25535.75,95071.5,126904.75,51651.5,25094.25,7.875139453,65223.25,86091,26.55,44.275,29.175,340896.5,35416.5,4350.75,26.575,20217.125,416045.1041,436262.2293,4.630246379,95.36975303,16160,191235.5,12.67229991,2.922363636
112,112,11020,"Altoona, PA Metro Area",Bus,2005,663431,552387,663431,552387,40839,542257,0.81735252,96848806,122717,110314,10777,227,19241,18704,23957,36523,122458,13.8,10.8,75.4,22.1,61.9,16,52145,5684,18877,18730,6421,2433,10.90037396,33730,44103,51.5,42.3,6.2,N,N,N,N,3350.666667,61435.33333,64786,5.1755577,94.82444308,3225.6,31811,13.52596782,2.35025
113,113,11020,"Altoona, PA Metro Area",Bus,2006,695030,548711,695030,548711,41298,555215,0.798836021,96848806,126494,109828,15299,276,19789,19748,19675,17292,122499,11,11.1,77.9,21.4,61.5,17.1,50528,5143,15870,19332,7586,2597,10.17851488,40730,49084,44.7,47.2,8.1,47358,5873,308,17.8,2894.5,61652.91667,64547.41667,4.486841875,95.51315742,3225.6,31385,13.28662405,2.676166667
