UZA Name,RailBus,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,NTD_ID,UZA,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Houston, TX",DemandResponse,"1,660","4,944,332","1,306","4,298,000",198048,42.0,2223256.0,3454101.0,4737067.0,4082683.0,9510970.0,8079603.0,9205217.0,9410131.0,9090857.0,9686023.0,9930687.0,9076420.0,8867661.0
"Houston, TX",DemandResponse,"1,660","4,944,332","1,703","4,356,362",72324,21.0,0.0,0.0,0.0,0.0,0.0,210915.0,186708.0,182307.0,256181.0,191959.0,216647.0,124269.0,136572.0
"Houston, TX",DemandResponse,"1,660","4,944,332",861,"685,345",66206,14.0,0.0,0.0,11526.0,21592.0,26709.0,40957.0,69934.0,75803.0,82005.0,80126.0,85637.0,99509.0,94512.0
"Houston, TX",Rail,"1,660","4,944,332","1,306","4,298,000",66016,14.0,1962151.0,3518911.0,3689489.0,5263413.0,7006821.0,5787387.0,5619890.0,3978767.0,4483444.0,4735304.0,4830770.0,5684894.0,5968525.0
"Huntington, WV-KY-OH",Bus,130,"202,637",67,"113,532",105558,534.0,0.0,0.0,0.0,0.0,20336.0,16151.0,15152.0,16787.0,20561.0,20595.0,0.0,0.0,1394.0
"Huntington, WV-KY-OH",Bus,130,"202,637",92,"144,339",33004,356.0,320168.0,408526.0,449677.0,458099.0,584587.0,575392.0,604834.0,697552.0,750000.0,754833.0,762417.0,745824.0,970989.0
"Huntington, WV-KY-OH",DemandResponse,130,"202,637",67,"113,532",55372,356.0,0.0,0.0,0.0,0.0,145838.0,77611.0,5050.0,5901.0,6854.0,6258.0,5308.0,5005.0,2090.0
"Huntington, WV-KY-OH",DemandResponse,130,"202,637",92,"144,339",33004,356.0,43185.0,63848.0,68419.0,65344.0,76307.0,62179.0,74611.0,92917.0,104074.0,109208.0,129492.0,145139.0,135365.0
"Huntsville, AL",Bus,210,"286,692",66,"137,693",44142,264.0,142793.0,121545.0,138473.0,176314.0,174509.0,162093.0,176482.0,229829.0,246903.0,285046.0,293688.0,296822.0,288994.0
"Huntsville, AL",DemandResponse,210,"286,692",66,"137,693",48213,396.0,138156.0,143352.0,162674.0,130241.0,208928.0,183907.0,197179.0,194116.0,199676.0,199481.0,233356.0,231881.0,200577.0
"Idaho Falls, ID",Bus,45,"90,733",552,"127,290",42,321.0,0.0,22556.0,0.0,0.0,24642.0,48327.0,21643.0,18249.0,19332.0,15764.0,14080.0,14875.0,12693.0
"Idaho Falls, ID",DemandResponse,45,"90,733",552,"127,290",42,321.0,0.0,11946.0,0.0,0.0,57583.0,33956.0,52295.0,52040.0,55962.0,33163.0,39092.0,27077.0,19017.0
"Indianapolis, IN",Bus,706,"1,487,483","3,906","2,053,107",105627,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4435.0,17348.0,0.0,27546.0,43899.0,40995.0
"Indianapolis, IN",Bus,706,"1,487,483",396,"928,281",60150,99.0,7220799.0,7721439.0,8464844.0,9518627.0,9480903.0,8978818.0,9501668.0,10358182.0,10389901.0,10354692.0,10187027.0,9903750.0,8998862.0
"Indianapolis, IN",DemandResponse,706,"1,487,483","3,906","2,053,107",55418,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128456.0,291731.0,0.0,199315.0,415763.0,267737.0
"Indianapolis, IN",DemandResponse,706,"1,487,483",396,"928,281",60150,99.0,484740.0,615388.0,446826.0,768363.0,740092.0,883779.0,900254.0,933236.0,964675.0,1027232.0,1045666.0,1148057.0,1058855.0
"Indio-Cathedral City, CA",Bus,144,"345,580","1,120","432,416",99158,222.0,2471363.0,2630306.0,2591986.0,2665967.0,226691.0,256388.0,2622348.0,2921901.0,3026995.0,3063590.0,3018126.0,2871930.0,2716775.0
"Indio-Cathedral City, CA",DemandResponse,144,"345,580","1,120","432,416",99158,222.0,202782.0,217854.0,209521.0,226663.0,2460675.0,2449810.0,271502.0,285428.0,293343.0,261954.0,297228.0,328369.0,338247.0
"Iowa City, IA",Bus,46,"106,621",12,"20,092",77060,580.0,287449.0,308951.0,348618.0,348265.0,380732.0,369883.0,401132.0,418289.0,434647.0,505893.0,521555.0,440942.0,400696.0
"Iowa City, IA",Bus,46,"106,621",25,"74,220",77036,580.0,843767.0,864410.0,898169.0,835683.0,1130430.0,1034518.0,1099090.0,1083892.0,1303197.0,1384791.0,1445831.0,1296204.0,1260923.0
"Iowa City, IA",Bus,46,"106,621",30,"71,372",77038,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445618.0,1456572.0,1543163.0,1600098.0
"Iowa City, IA",Bus,46,"106,621",614,"130,882",70045,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0
"Iowa City, IA",DemandResponse,46,"106,621",12,"20,092",77060,580.0,0.0,17390.0,17339.0,16203.0,18210.0,18401.0,18635.0,21117.0,23238.0,27560.0,23860.0,22350.0,22232.0
"Iowa City, IA",DemandResponse,46,"106,621",25,"74,220",77036,580.0,35765.0,62112.0,61149.0,83000.0,58849.0,0.0,70281.0,78852.0,113304.0,113292.0,161839.0,170934.0,165472.0
"Iowa City, IA",DemandResponse,46,"106,621",30,"71,372",77038,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493465.0,2997.0,3065.0,3247.0,3689.0
"Iowa City, IA",DemandResponse,46,"106,621",614,"130,882",77090,580.0,0.0,0.0,0.0,0.0,0.0,87165.0,92592.0,101961.0,163616.0,164399.0,207473.0,215223.0,213733.0
"Ithaca, NY",Bus,25,"53,661",476,"103,617",24435,1419.0,2780908.0,3203189.0,3197498.0,3251967.0,3569965.0,3717991.0,3931903.0,4105274.0,4165832.0,4145873.0,4251059.0,4335294.0,4439596.0
"Ithaca, NY",DemandResponse,25,"53,661",476,"103,617",44580,1892.0,36697.0,35247.0,42326.0,46024.0,46523.0,50582.0,81466.0,101639.0,101538.0,99465.0,96302.0,118694.0,63693.0
"Jackson, MI",Bus,58,"90,057",724,"160,248",55068,648.0,241506.0,263011.0,349867.0,372815.0,393050.0,379039.0,371699.0,374560.0,359190.0,375922.0,397615.0,370738.0,348274.0
"Jackson, MI",DemandResponse,58,"90,057",724,"160,248",110136,1296.0,159194.0,162943.0,178554.0,139060.0,125059.0,107460.0,103288.0,92428.0,93502.0,99386.0,71208.0,57101.0,74450.0
"Jackson, MS",Bus,242,"351,478",104,"171,943",84045,321.0,348686.0,350196.0,363577.0,322462.0,318295.0,315036.0,416870.0,463062.0,529954.0,540825.0,507355.0,333090.0,348943.0
"Jackson, MS",DemandResponse,242,"351,478",104,"171,943",84045,321.0,35819.0,39555.0,38413.0,36603.0,39382.0,46596.0,48111.0,55246.0,71482.0,77551.0,76061.0,73105.0,76597.0
"Jackson, TN",Bus,51,"71,880",48,"67,265",44114,770.0,230952.0,207427.0,275333.0,299543.0,300384.0,298428.0,318748.0,353900.0,396674.0,376476.0,386461.0,339026.0,336889.0
"Jackson, TN",DemandResponse,51,"71,880",48,"67,265",44114,770.0,191365.0,215253.0,257302.0,285805.0,444876.0,446748.0,251101.0,211295.0,259940.0,259046.0,283432.0,294166.0,277660.0
"Jacksonville, FL",Bus,530,"1,065,219",798,"1,021,375",52160,160.0,7391258.0,324235.0,7294731.0,8418409.0,8268616.0,8558874.0,9322932.0,11607208.0,11403953.0,11081896.0,10844655.0,10907338.0,10384644.0
"Jacksonville, FL",DemandResponse,530,"1,065,219",798,"1,021,375",44080,80.0,12400535.0,13446646.0,9301887.0,7732228.0,10193667.0,10560784.0,565505.0,628760.0,785786.0,905347.0,1004655.0,1074061.0,1072358.0
"Jacksonville, FL",Other,530,"1,065,219",798,"1,021,375",40040,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826162.0,1247360.0
"Jacksonville, FL",Rail,530,"1,065,219",798,"1,021,375",48120,120.0,301552.0,7346234.0,336188.0,357117.0,307487.0,225644.0,187302.0,67996.0,0.0,0.0,0.0,0.0,0.0
"Janesville, WI",Bus,31,"69,658",28,"63,600",55216,792.0,343710.0,354487.0,407962.0,413307.0,385161.0,409763.0,439912.0,510902.0,595367.0,629079.0,609037.0,509726.0,485956.0
"Janesville, WI",DemandResponse,31,"69,658",28,"63,600",55216,792.0,8084.0,9966.0,10208.0,14458.0,20080.0,21753.0,19217.0,16875.0,14112.0,11482.0,14588.0,18463.0,21213.0
"Jefferson City, MO",Bus,40,"58,533",38,"43,186",77086,904.0,287680.0,343545.0,389550.0,430227.0,374988.0,202633.0,142262.0,150649.0,142182.0,159712.0,135634.0,131627.0,119571.0
"Jefferson City, MO",DemandResponse,40,"58,533",38,"43,186",77086,904.0,28688.0,33436.0,45927.0,54856.0,53106.0,56171.0,59237.0,57175.0,56816.0,58290.0,58824.0,52938.0,52454.0
"Johnson City, TN",Bus,110,"120,415",44,"61,630",44108,518.0,97554.0,111117.0,119231.0,133711.0,128017.0,115607.0,150181.0,154402.0,161491.0,163381.0,176614.0,169916.0,398043.0
"Johnson City, TN",DemandResponse,110,"120,415",44,"61,630",44108,518.0,49366.0,42769.0,104932.0,108228.0,62192.0,74953.0,81507.0,96381.0,90007.0,98440.0,101215.0,99714.0,102288.0
"Johnstown, PA",Bus,39,"69,014",60,"80,508",33024,800.0,633414.0,671185.0,679873.0,681251.0,688145.0,714593.0,757342.0,770437.0,782080.0,780524.0,819173.0,816219.0,809895.0
"Johnstown, PA",DemandResponse,39,"69,014",60,"80,508",36036,1200.0,10888.0,10235.0,10075.0,9429.0,10337.0,201705.0,188302.0,185626.0,649209.0,758357.0,734469.0,925223.0,1102959.0
"Johnstown, PA",Rail,39,"69,014",60,"80,508",33024,800.0,118995.0,156707.0,164374.0,154547.0,154443.0,147725.0,127150.0,147332.0,130011.0,112895.0,68527.0,101659.0,104344.0
"Jonesboro, AR",Bus,47,"65,419",39,"51,804",66208,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44327.0,42463.0,49312.0,20870.0,58569.0,50889.0
"Jonesboro, AR",DemandResponse,47,"65,419",39,"51,804",66208,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12427.0,12982.0,23830.0,62852.0,18810.0,20440.0
"Kahului, HI",Bus,17,"55,934",727,"78,110",198964,1852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2748235.0,2412230.0,2352368.0,2567416.0,2473982.0
"Kahului, HI",DemandResponse,17,"55,934",727,"78,110",99482,926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55743.0,54498.0,52795.0,61130.0,65884.0
"Kalamazoo, MI",Bus,132,"209,703",69,"209,555",55070,346.0,1233902.0,1502367.0,1569013.0,1722075.0,1642928.0,2141064.0,2370657.0,2428587.0,2417646.0,2469103.0,2431551.0,1958209.0,2630545.0
"Kalamazoo, MI",DemandResponse,132,"209,703",69,"209,555",65140,692.0,424066.0,529702.0,571582.0,526469.0,566624.0,632922.0,579373.0,587521.0,540507.0,520979.0,562732.0,444968.0,581514.0
"Kankakee, IL",Bus,37,"81,926",27,"66,386",105477,1050.0,0.0,187865.0,235403.0,264375.0,294604.0,301187.0,350453.0,377193.0,394372.0,378045.0,396194.0,376755.0,334974.0
"Kankakee, IL",DemandResponse,37,"81,926",27,"66,386",55318,700.0,0.0,11919.0,16293.0,17881.0,19550.0,19369.0,21380.0,21311.0,14788.0,13124.0,12376.0,9633.0,7833.0
"Kansas City, MO-KS",Bus,678,"1,519,417",140,"399,037",154140,124.0,356166.0,413936.0,571716.0,826283.0,883068.0,1017171.0,1163828.0,1166099.0,1307972.0,1320519.0,1165515.0,940736.0,634973.0
"Kansas City, MO-KS",Bus,678,"1,519,417",156,"155,085",77094,62.0,0.0,0.0,0.0,0.0,0.0,0.0,59692.0,66891.0,83089.0,68372.0,58729.0,57121.0,57094.0
"Kansas City, MO-KS",Bus,678,"1,519,417",456,"788,748",154020,124.0,7076589.0,8568284.0,9342955.0,10492314.0,10912207.0,10638084.0,11040612.0,11308685.0,11308061.0,11012812.0,10073563.0,9758447.0,8463301.0
"Kansas City, MO-KS",DemandResponse,678,"1,519,417",140,"399,037",154140,124.0,324766.0,361919.0,348031.0,369709.0,412271.0,412764.0,398899.0,450767.0,428089.0,372821.0,307003.0,305617.0,334856.0
"Kansas City, MO-KS",DemandResponse,678,"1,519,417",156,"155,085",77094,62.0,0.0,0.0,0.0,0.0,0.0,0.0,20658.0,22334.0,36542.0,39269.0,50947.0,84008.0,72235.0
"Kansas City, MO-KS",DemandResponse,678,"1,519,417",456,"788,748",378045,279.0,636819.0,757989.0,789673.0,872936.0,781081.0,867461.0,990308.0,1039911.0,1074236.0,1094517.0,1113085.0,1058678.0,938716.0
"Kennewick-Pasco, WA",Bus,102,"210,975",616,"251,151",18,171.0,668095.0,708239.0,1013459.0,1125487.0,1194936.0,1303603.0,1374355.0,1376351.0,1277604.0,1461664.0,1285120.0,1316704.0,1483642.0
"Kennewick-Pasco, WA",DemandResponse,102,"210,975",616,"251,151",72,684.0,1486017.0,1507127.0,1796107.0,2397569.0,2774026.0,2633028.0,2872964.0,2731017.0,2548626.0,2758571.0,2695538.0,2611745.0,2357619.0
"Kenosha, WI-IL",Bus,51,"124,064",27,"99,894",55006,512.0,490969.0,485935.0,542162.0,542073.0,584908.0,559916.0,619568.0,656790.0,756118.0,721809.0,679172.0,632362.0,692799.0
"Kenosha, WI-IL",DemandResponse,51,"124,064",27,"99,894",55006,512.0,27507.0,28388.0,28023.0,30740.0,44577.0,55850.0,55833.0,55584.0,71724.0,72814.0,76758.0,88054.0,98232.0
"Kenosha, WI-IL",Rail,51,"124,064",27,"99,894",60009,768.0,11522.0,13234.0,15661.0,16440.0,19999.0,26698.0,43249.0,43745.0,18421.0,25432.0,24283.0,25315.0,25446.0
"Killeen, TX",Bus,85,"217,630","8,426","395,300",66182,326.0,190478.0,135385.0,128345.0,128929.0,171838.0,223889.0,299816.0,350862.0,371526.0,367595.0,276172.0,353033.0,339107.0
"Killeen, TX",DemandResponse,85,"217,630","8,426","395,300",66182,326.0,53378.0,47956.0,131808.0,128257.0,142025.0,173925.0,192818.0,203173.0,190840.0,180001.0,172062.0,178039.0,179701.0
"Kingsport, TN-VA",Bus,114,"106,571",47,"53,126",44160,582.0,0.0,0.0,0.0,0.0,0.0,0.0,40979.0,49577.0,53918.0,61898.0,60969.0,57772.0,46576.0
"Kingsport, TN-VA",DemandResponse,114,"106,571",47,"53,126",44160,582.0,0.0,0.0,0.0,0.0,0.0,0.0,23663.0,24601.0,24587.0,23963.0,27491.0,25134.0,28455.0
"Knoxville, TN",Bus,438,"558,696",104,"186,239",44004,148.0,877453.0,991602.0,1131023.0,1316497.0,1306783.0,1137240.0,1403921.0,1519247.0,1657005.0,1764236.0,1880384.0,1863639.0,1732170.0
"Knoxville, TN",DemandResponse,438,"558,696",104,"186,239",44004,148.0,76815.0,94133.0,112601.0,114591.0,100285.0,94813.0,103869.0,117961.0,157219.0,144847.0,133740.0,138938.0,138543.0
"Knoxville, TN",DemandResponse,438,"558,696",239,"331,989",44342,148.0,0.0,0.0,0.0,0.0,12521.0,14594.0,6524.0,2541173.0,2389314.0,2114132.0,2038855.0,1728827.0,1633942.0
"Kokomo, IN",Bus,36,"62,182",80,"56,842",55290,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kokomo, IN",DemandResponse,36,"62,182",80,"56,842",115725,2185.0,274093.0,305729.0,352678.0,312562.0,296730.0,403201.0,350846.0,189476.0,320651.0,290741.0,3960.0,4159.0,3632.0
"La Crosse, WI-MN",Bus,51,"100,868",36,"71,201",55008,596.0,418466.0,448747.0,468227.0,544852.0,552234.0,556565.0,545960.0,640512.0,646955.0,633582.0,632438.0,645204.0,610973.0
"La Crosse, WI-MN",DemandResponse,51,"100,868",36,"71,201",55008,596.0,411378.0,481249.0,885861.0,938374.0,743298.0,779897.0,833787.0,739122.0,588836.0,352457.0,311696.0,322115.0,294666.0
"Lafayette, IN",Bus,64,"147,725",74,"134,333",55102,446.0,1613040.0,1712359.0,1909431.0,2005233.0,2143485.0,2220201.0,2348752.0,2593743.0,2753612.0,2684942.0,2854360.0,2842707.0,2996171.0
"Lafayette, IN",DemandResponse,64,"147,725",74,"134,333",55102,446.0,38999.0,42099.0,47069.0,58305.0,72126.0,74349.0,62698.0,60731.0,72907.0,97864.0,102941.0,118488.0,119984.0
"Lafayette, LA",Bus,179,"252,720",49,"221,578",132152,592.0,292153.0,361274.0,358453.0,372174.0,509348.0,498607.0,503004.0,522452.0,528435.0,493435.0,410212.0,395795.0,425581.0
"Lafayette, LA",DemandResponse,179,"252,720",49,"221,578",66076,296.0,16900.0,21129.0,13392.0,16995.0,26628.0,34483.0,26408.0,26729.0,18663.0,39916.0,44156.0,51125.0,42894.0
"Lake Tahoe, CA-NV",Bus,37,"210,000",73,"83,925",364368,2404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556764.0,506765.0
"Lake Tahoe, CA-NV",DemandResponse,37,"210,000",73,"83,925",273276,1803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67327.0,71283.0
"Lakeland, FL",Bus,146,"262,596",77,"312,388",88124,572.0,540888.0,794264.0,796469.0,1013904.0,1177826.0,1145824.0,1361345.0,1213724.0,1736665.0,1489939.0,284018.0,1845356.0,1975088.0
"Lakeland, FL",DemandResponse,146,"262,596",77,"312,388",84093,429.0,108383.0,102873.0,64549.0,140929.0,134101.0,134408.0,125444.0,147367.0,167256.0,176304.0,125958.0,177618.0,110682.0
"Lancaster, PA",Bus,248,"402,004",952,"420,920",33036,182.0,1747312.0,1849297.0,1949689.0,2128769.0,2168936.0,2075532.0,2175812.0,2371896.0,2682688.0,2415975.0,2476580.0,2430687.0,0.0
"Lancaster, PA",DemandResponse,248,"402,004",952,"420,920",33036,182.0,244657.0,279589.0,276357.0,235694.0,226586.0,279432.0,255844.0,264772.0,268127.0,284478.0,291734.0,286140.0,0.0
"Lancaster-Palmdale, CA",Bus,116,"341,219","1,200","349,050",198484,448.0,3286995.0,3498853.0,3787204.0,4392443.0,4429051.0,3612998.0,4188187.0,4584839.0,4743057.0,4821900.0,4766187.0,5218443.0,4948745.0
"Lancaster-Palmdale, CA",DemandResponse,116,"341,219","1,200","349,050",108363,336.0,92680.0,64220.0,69307.0,64852.0,153946.0,90813.0,95134.0,101825.0,89743.0,91741.0,77859.0,99541.0,92653.0
"Lansing, MI",Bus,158,"313,532",136,"289,629",55072,236.0,3081883.0,3328804.0,3440293.0,6554844.0,6733978.0,6705267.0,6581536.0,6917544.0,6453019.0,7552704.0,6729165.0,6280800.0,5802218.0
"Lansing, MI",DemandResponse,137,"300,032",576,"74,753",5168,105.0,160337.0,210319.0,188737.0,225414.0,153796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lansing, MI",DemandResponse,158,"313,532",136,"289,629",110144,472.0,681124.0,666602.0,707715.0,816648.0,872368.0,855771.0,851398.0,1159762.0,1045371.0,1433674.0,1129235.0,983419.0,1106402.0
"Laredo, TX",Bus,66,"235,730",59,"236,091",66018,314.0,2484051.0,2673937.0,2775002.0,3486805.0,3201037.0,3139792.0,3244131.0,3298484.0,3367797.0,3338050.0,3240096.0,3129609.0,3117455.0
"Laredo, TX",DemandResponse,66,"235,730",59,"236,091",66018,314.0,32242.0,34561.0,33109.0,34272.0,34007.0,44983.0,48469.0,42980.0,41644.0,42036.0,38314.0,36999.0,40121.0
"Las Cruces, NM",Bus,65,"128,600",55,"107,419",66098,500.0,187999.0,190441.0,222706.0,238816.0,376746.0,527559.0,572401.0,599753.0,579183.0,644439.0,535888.0,688111.0,772593.0
"Las Cruces, NM",DemandResponse,65,"128,600",55,"107,419",66098,500.0,37289.0,41002.0,13835.0,14747.0,25969.0,22743.0,18590.0,27467.0,22000.0,23584.0,24188.0,21370.0,36966.0
"Las Vegas-Henderson, NV",Bus,417,"1,886,011",280,"2,008,655",288225,115.0,37917548.0,43573101.0,46030583.0,49575407.0,53794689.0,60286480.0,61903498.0,65911746.0,66364173.0,68929250.0,71445366.0,70005164.0,67073068.0
"Las Vegas-Henderson, NV",DemandResponse,417,"1,886,011",280,"2,008,655",99090,46.0,972144.0,1042939.0,740852.0,1309729.0,1569857.0,2151279.0,2648326.0,3251338.0,3315913.0,2761818.0,2573551.0,2702358.0,2815691.0
"Las Vegas-Henderson, NV",Rail,417,"1,886,011",280,"1,785,303",189726,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18651265.0,18364242.0,19830119.0,22066456.0,21475856.0,21030920.0
"Lawrence, KS",Bus,23,"79,647",30,"90,000",7033,318.0,115516.0,124229.0,155371.0,201026.0,180965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lawrence, KS",Bus,30,"88,053",15,"87,643",77088,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036567.0,3358051.0
"Lawrence, KS",Bus,30,"88,053",29,"92,084",77096,664.0,0.0,0.0,0.0,0.0,0.0,3333046.0,3220985.0,2992064.0,3097878.0,3064639.0,2495500.0,282653.0,269429.0
"Lawrence, KS",DemandResponse,23,"79,647",30,"90,000",7033,318.0,49507.0,49271.0,61493.0,84521.0,84730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lawrence, KS",DemandResponse,30,"88,053",29,"92,084",77096,664.0,0.0,0.0,0.0,0.0,0.0,86818.0,89651.0,109862.0,97163.0,131558.0,163818.0,150971.0,158236.0
"Lawton, OK",Bus,44,"94,457",42,"70,177",66188,624.0,137825.0,169370.0,193707.0,199616.0,230803.0,200030.0,311132.0,266217.0,301237.0,299079.0,297012.0,291728.0,314841.0
"Lawton, OK",DemandResponse,44,"94,457",42,"70,177",66188,624.0,11237.0,12946.0,16677.0,21979.0,48187.0,69252.0,66720.0,66924.0,50875.0,58304.0,62633.0,52277.0,41769.0
"Lebanon, PA",Bus,45,"77,086",362,"133,568",66380,1464.0,0.0,230375.0,308855.0,323675.0,329145.0,301672.0,319287.0,357878.0,348059.0,362453.0,389608.0,391630.0,374534.0
"Lebanon, PA",DemandResponse,45,"77,086",362,"133,568",33190,732.0,0.0,729110.0,622948.0,979146.0,966168.0,931054.0,977187.0,997697.0,908409.0,936096.0,977063.0,1021140.0,982408.0
"Leesburg-Eustis-Tavares, FL",Bus,94,"131,337",71,"97,497",44316,488.0,0.0,0.0,5609.0,67453.0,89479.0,104210.0,124276.0,164001.0,152511.0,142765.0,148315.0,153881.0,156664.0
"Leesburg-Eustis-Tavares, FL",DemandResponse,94,"131,337",71,"97,497",44316,488.0,0.0,0.0,89416.0,98119.0,135167.0,134137.0,136774.0,128336.0,106317.0,94075.0,87542.0,99487.0,94881.0
"Leominster-Fitchburg, MA",Bus,65,"116,960",624,"228,778",11122,538.0,558430.0,631200.0,657436.0,745763.0,527817.0,517426.0,557528.0,590393.0,603462.0,604760.0,598207.0,656349.0,689349.0
"Leominster-Fitchburg, MA",DemandResponse,65,"116,960",624,"228,778",22244,1076.0,599111.0,515039.0,503267.0,513394.0,2624712.0,2949430.0,1817893.0,1979686.0,1988649.0,3431527.0,3682431.0,4097596.0,3802946.0
"Lewiston, ME",Bus,35,"59,397",19,"46,052",11030,892.0,0.0,0.0,0.0,115625.0,118971.0,126534.0,139809.0,182335.0,196603.0,212921.0,213447.0,218956.0,203664.0
"Lewiston, ME",Bus,35,"59,397","4,247","188,015",21294,1338.0,81403.0,91827.0,108296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197715.0,222508.0
"Lewiston, ME",DemandResponse,35,"59,397",19,"46,052",11030,892.0,0.0,0.0,0.0,19935.0,24908.0,23631.0,27599.0,29418.0,31872.0,31008.0,26817.0,38154.0,43119.0
"Lewiston, ME",DemandResponse,35,"59,397","4,247","188,015",21294,1338.0,92964.0,78141.0,49074.0,0.0,0.0,19886.0,44476.0,54138.0,51202.0,45502.0,41216.0,67854.0,74027.0
"Lexington-Fayette, KY",Bus,88,"290,263",284,"295,803",44034,262.0,1110297.0,1508690.0,1731042.0,1973316.0,2132917.0,2143601.0,2538193.0,2561654.0,2546411.0,2442894.0,2548086.0,2647817.0,3325866.0
"Lexington-Fayette, KY",DemandResponse,88,"290,263",284,"295,803",128085,655.0,159168.0,178476.0,205326.0,219090.0,234982.0,261965.0,268461.0,244892.0,286845.0,312629.0,461913.0,457396.0,397467.0
"Lima, OH",Bus,52,"72,852",407,"106,094",55186,762.0,0.0,0.0,0.0,0.0,0.0,0.0,245809.0,139613.0,1358.0,155336.0,178264.0,188924.0,182591.0
"Lima, OH",DemandResponse,52,"72,852",407,"106,094",110372,1524.0,0.0,0.0,0.0,0.0,0.0,0.0,127772.0,16247.0,146372.0,12618.0,143428.0,14766.0,19492.0
"Lincoln, NE",Bus,88,"258,719",93,"272,996",77002,290.0,1037869.0,1206606.0,1242481.0,1241576.0,1122878.0,1062360.0,1162353.0,1240242.0,1627802.0,2031670.0,2066047.0,2534998.0,2506626.0
"Lincoln, NE",DemandResponse,88,"258,719",93,"272,996",161005,725.0,96957.0,109537.0,116055.0,108926.0,151139.0,152853.0,149696.0,146521.0,150588.0,131690.0,120348.0,129682.0,131364.0
"Little Rock, AR",Bus,258,"431,388",100,"165,255",66066,176.0,1498782.0,1763338.0,1745261.0,1802888.0,1695468.0,1726747.0,1855168.0,2002981.0,1998662.0,2008504.0,1909302.0,1794539.0,1768206.0
"Little Rock, AR",DemandResponse,258,"431,388",100,"165,255",66066,176.0,136277.0,132834.0,140065.0,152157.0,180434.0,174531.0,186157.0,181673.0,186870.0,194290.0,198161.0,209773.0,226590.0
"Little Rock, AR",Rail,258,"431,388",100,"165,255",72099,264.0,61754.0,46524.0,66349.0,66267.0,73818.0,75477.0,72514.0,79542.0,76057.0,85551.0,85256.0,77737.0,30777.0
"Lodi, CA",Bus,16,"68,738",16,"64,058",99350,806.0,165677.0,179381.0,169051.0,161969.0,163458.0,141672.0,130441.0,131145.0,126814.0,138252.0,149251.0,152054.0,156811.0
"Lodi, CA",DemandResponse,16,"68,738",16,"64,058",99350,806.0,112362.0,109393.0,109175.0,102439.0,80542.0,65364.0,57895.0,54548.0,57912.0,58328.0,60074.0,58417.0,63407.0
