,CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS_FAC_cumsum,YEARS_SINCE_TNC_RAIL_FAC_cumsum,BIKE_SHARE_FAC_cumsum,scooter_flag_FAC_cumsum,Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL_FAC_cumsum,UPT_ADJ_BIKE_SHARE_FAC_cumsum,UPT_ADJ_scooter_flag_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum
77,3.0,0,2011,4397,222093728.0753,278500621.75460005,297078310.6911,16946147.93650002,293129731.1362171,13905847.464043776,2041604.3027731543,0.796008535143818,602009.6653482356,3.9929656239573883,26651.88908425625,7.526916324368957,14.754184935720087,3.9656329150983223,0.0,0.0,0.030887510935540364,0.0,99062.02911681363,1769190.122463471,615777.4529148648,10466520.801082937,484357.5793835348,265421.2865769486,-93943.56023316647,429600.48518457206,0.0,0.0,0.0,0.0,14035986.196489973,14246710.066664353,2699437.869835664,642432.9999999995,17588580.936500017,30087529.232026514,1229972.7031610713,10369756.887875002,-5811641.186788292,23051507.27900102,10208759.153700924,1438322.402103558,-1754078.2578477864,0.0,0.0,91.22249235052963,0.0,1831494.12420967,266990781.45907348,295848337.98793894,286708553.803225,302889951.8778883,274026803.412099,286869551.53739905,295639988.28899646,298832388.9489478,297078310.6911,297078310.6911,297078219.46860766,297078310.6911,295246816.56689036
78,3.0,0,2012,4527,226956724.6053,297078310.6911,307035994.8867,5094687.665599916,294565098.85358334,-3200376.883067785,2028754.227665388,0.8288566416071774,612299.1803725121,4.005013952227081,26275.529237777213,7.401525814785018,14.702520748322089,3.8959197832339902,0.0,0.0,0.03949305478648491,0.0,-2748472.955805364,-1871311.3613518127,869511.1552094417,118571.29410991349,1177822.8443971195,-236186.41002769183,-157282.28791522956,303815.0063053461,0.0,0.0,59.225375014382436,0.0,-2543473.489703264,-2468282.046191556,7562969.711791468,4862996.529999998,9957684.195599915,27339056.27622115,-641338.6581907414,11239268.043084443,-5968923.4747035215,23170078.573110934,11386581.998098044,1202135.992075866,-1450263.2515424404,0.0,0.0,150.44786736491207,0.0,9394463.836001137,279696938.6104788,307677333.5448907,295796726.84361553,313004918.3614035,283865916.31358904,295649412.88860196,305833858.8946241,308486258.1382424,307035994.8867,307035994.8867,307035844.4388326,307035994.8867,297641531.0506988
79,3.0,0,2013,4593,228414964.7893,307035994.8867,304770126.0745,-2694836.996199907,292986405.83445626,-2079321.8357310442,2012986.51280462,0.8997810508465349,615998.8536211764,3.8417625864840317,26062.052425435664,7.381572590047053,14.429638126778196,3.801867683136537,0.0,0.0,0.042075438884509764,0.0,1889870.0529410609,-3756987.4718904914,1454649.1284752262,-2126273.956449689,120138.68345670446,88476.20613973078,-249943.02379802192,489375.5708852598,0.0,0.0,15.844060362667625,0.0,-2090678.96617986,-2080079.7196057737,-614757.2765941345,1458240.1839999994,-1236596.8121999085,29228926.32916221,-4398326.130081233,12693917.17155967,-6218866.498501543,21043804.616661247,11506720.681554748,1290612.1982155968,-960887.6806571806,0.0,0.0,166.2919277275797,0.0,8779706.559407003,275541199.74533784,309168452.20458126,292076208.90294033,310988992.57300156,283726321.4578388,293263405.3929453,303479513.8762844,305731013.75515723,304770126.0745,304770126.0745,304769959.78257227,304770126.0745,295990419.515093
80,3.0,0,2014,4661,228689405.7893,304770126.0745,305456054.8366,-630722.2379000303,296386678.75037163,2089676.866965316,2007851.8897005487,0.8980345280444972,608621.0915411948,3.6417089234214224,26524.436332923877,7.363070005105463,14.338324979036212,4.009038807514379,0.0,0.0,0.06560261605795513,0.0,6322659.6312037315,20230.099903904516,906172.8936473113,-3109200.1615925673,-1209283.6461691621,1476.636234017294,-199364.40185233505,-726276.9843273845,0.0,0.0,153.94291592682674,0.0,2006568.0099634456,2035764.383994537,-2666486.621894568,274440.99999999994,-356281.23790003,35551585.96036594,-4378096.030177328,13600090.06520698,-6418230.900353878,17934604.455068678,10297437.035385586,1292088.8344496142,-1687164.6649845652,0.0,0.0,320.2348436544064,0.0,6113219.937512435,269904468.87623405,309834150.86677736,291855964.771393,311874285.73695385,287521450.38153136,295158617.8012144,304163966.0021504,307143219.5015846,305456054.8366,305456054.8366,305455734.60175633,305456054.8366,299342834.89908755
81,3.0,0,2015,4661,228689405.7893,305456054.8366,294811757.26659995,-10644297.569999984,279779459.0652831,-16607219.685088167,2018680.0797140119,0.9145299000035816,605798.8165613625,2.644892298822786,27320.071233013467,7.190346379645245,14.1524950854807,4.0358617201617415,0.5473977215938468,0.0,0.11855137179576054,0.0,5669489.571960512,-1248644.3250834565,985626.7907674952,-16475701.570380496,-2344122.383876546,-249835.0045273832,-208000.171740878,-32313.694175381966,-2827819.9455880914,0.0,346.2490869885994,0.0,-16730974.483557235,-16714714.29307047,6070416.723070491,0.0,-10644297.569999984,41221075.53232645,-5626740.355260784,14585716.855974475,-6626231.072094756,1458902.8846881818,7953314.651509041,1042253.8299222309,-1719478.3591599471,-2827819.9455880914,0.0,666.4839306430058,0.0,12183636.660582926,253590681.7342735,300438497.62186074,280226040.41062546,301437988.3386947,293352854.38191175,286858442.6150909,293769503.4366777,296531235.6257599,297639577.21218807,294811757.26659995,294811090.7826693,294811757.26659995,282628120.60601705
82,3.0,0,2016,4693,228835160.4467,294811757.26659995,277028858.0165,-17516175.06589999,268755288.10318995,-10714368.718883978,2055054.9545480725,0.9766968436354608,615817.5016226397,2.3540037686622632,27726.488088197533,7.086335701772216,14.109296627382918,4.5979892909785,1.3145460975212804,0.0,0.20145191693455067,0.0,3484214.9451298164,-3140516.003168165,934762.4192695741,-5424318.514059809,-1080677.2896401843,-126420.40298977465,-74648.2697306878,-2254494.729629472,-3808718.0290149264,0.0,517.4884452244938,0.0,-11490298.385388402,-11300117.52660478,-6216057.539295202,145754.65739999988,-17370420.408499986,44705290.47745627,-8767256.35842895,15520479.27524405,-6700879.341825444,-3965415.6293716272,6872637.3618688565,915833.4269324562,-3973973.0887894193,-6636537.974603018,0.0,1183.9723758674995,0.0,5967579.121287724,232323567.53904372,285796114.37492895,261508378.74125594,283729737.3583254,280994273.64587164,270156220.65463114,276113024.58956754,281002831.1052894,283665395.991103,277028858.0165,277027674.0441241,277028858.0165,271061278.8952123
83,3.0,0,2017,4693,228835160.4467,277028858.0165,268730568.82299995,-8662219.8655,270202267.7514891,993516.2298951396,2071486.4355543372,0.9633350227715326,624465.6547926555,2.5707860639418243,28176.848639233478,6.949333078697842,14.113536285637753,4.900008677003068,2.2076588536573096,0.0,0.40744725178297897,0.0,2650741.107049504,215763.55568586665,802871.5272420612,3921625.6634870977,-862770.1445205754,-183947.82640413113,-161810.38902477256,-1016297.523242912,-4216396.790575458,0.0,1179.4755807121162,0.0,1150958.655277394,1015160.3852824387,-9677380.250782438,0.0,-8662219.8655,47356031.584505774,-8551492.802743083,16323350.80248611,-6862689.730850217,-43789.96588452952,6009867.217348281,731885.6005283251,-4990270.6120323315,-10852934.765178476,0.0,2363.4479565796155,0.0,-3709801.1294947136,221374537.2384942,277282061.62574303,252407218.02051383,275593258.5538502,268774358.78888446,262720701.60565168,267998683.22247162,273720839.4350323,279583503.58817846,268730568.82299995,268728205.3750434,268730568.82299995,272440369.9524947
84,3.0,0,2018,4693,228835160.4467,268730568.82299995,264226042.0253,-3722921.358200028,270263675.761094,938246.1455646794,2088371.1827114527,0.958700496310556,629134.1175567296,2.8220175643360244,28534.338151916065,6.822690622089648,14.031036820536327,5.2577987348367365,3.1928027401643533,0.0,0.5543389351768092,0.08061542710375065,3141573.044327367,385594.435072296,814532.0706564575,4295435.546549273,-998705.5215606692,-150388.46453269987,-131145.21060212408,-1300209.8200858638,-4476509.023577866,0.0,874.8300295966161,-785673.9775901829,795377.9086855815,722578.5028045706,-4445499.861004598,0.0,-3722921.358200028,50497604.628833145,-8165898.367670787,17137882.873142567,-6993834.941452341,4251645.580664743,5011161.695787612,581497.1359956252,-6290480.432118195,-15329443.78875634,0.0,3238.2779861762315,-785673.9775901829,-8155300.990499312,213728437.39646685,272391940.3929708,247088159.15215743,271219876.96675235,259974396.44463524,259214880.3295124,263644544.88930437,270516522.4574182,279555485.81405634,264226042.0253,264222803.74731383,265011716.00289017,272381343.0157993
85,10.0,0,2007,100,1227012502.9999983,0.0,1227012502.9999983,0.0,1279595506.0158029,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227012502.9999983,1227012502.9999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227012502.9999983,1227012502.9999983,1227012502.9999983,1227012502.9999983,1227012502.9999983,1227012502.9999983,1227012502.9999983,1227012502.9999983,1227012502.9999983,1227012502.9999983,1227012502.9999983,1227012502.9999983,1227012502.9999983
86,10.0,0,2008,100,1227012502.9999983,1227012502.9999983,1251501816.9999995,24489314.00000119,1315690764.9903405,36095258.97453737,264123690.59999967,1.3097175610000005,27956797.66999996,3.9195,36716.94000000002,30.42,69.98131405405583,3.7,0.0,0.0,0.0,0.0,16355914.50629246,-1081452.7052526542,3933872.9822498458,27733861.99118465,-486973.8979797646,141334.69292316798,-10297998.929553803,-1697415.8935676485,0.0,0.0,0.0,0.0,34601142.74629624,34611979.9988053,-10122665.998804107,0.0,24489314.00000119,16355914.50629246,-1081452.7052526542,3933872.9822498458,-10297998.929553803,27733861.99118465,-486973.8979797646,141334.69292316798,-1697415.8935676485,0.0,0.0,0.0,0.0,-10122665.998804107,1235145902.4937072,1252583269.7052522,1247567944.0177498,1261799815.9295533,1223767955.0088148,1251988790.8979793,1251360482.3070765,1253199232.893567,1251501816.9999995,1251501816.9999995,1251501816.9999995,1251501816.9999995,1261624482.9988036
87,10.0,0,2009,100,1227012502.9999983,1251501816.9999995,1217355181.999998,-34146635.00000143,1239542186.9647806,-76148578.02555966,266283654.40000007,1.366783602,27734538.00000004,2.8431,35494.29000000001,30.610000000000007,69.30675084306094,3.9,0.0,0.0,0.0,0.0,7966410.816746249,-11020465.186835572,-3662203.8797523263,-68585333.52949145,11000356.695458587,1370148.0446713837,-6123907.85488603,-3460192.4708222337,0.0,0.0,0.0,0.0,-72515187.36491138,-72433497.51843391,38286862.51843247,0.0,-34146635.00000143,24322325.32303871,-12101917.892088227,271669.10249751946,-16421906.784439832,-40851471.5383068,10513382.797478823,1511482.7375945516,-5157608.364389882,0.0,0.0,0.0,0.0,28164196.51962836,1193032856.6769593,1229457099.8920863,1217083512.8975005,1233777088.784438,1258206653.5383048,1206841799.2025192,1215843699.2624035,1222512790.364388,1217355181.999998,1217355181.999998,1217355181.999998,1217355181.999998,1189190985.4803698
88,10.0,0,2010,100,1227012502.9999983,1217355181.999998,1196278265.000001,-21076916.99999714,1166812663.5570614,-72729523.40771961,239565977.09999985,1.402210351,27553600.74999996,3.289,35213.00000000002,30.93,69.4086511599931,3.9,0.0,0.0,0.0,0.0,-96260360.80345082,-6536880.994542588,-2921898.0254541934,30887410.22442419,2505478.2591233873,2245496.112296,902387.346580628,0.0,0.0,0.0,0.0,0.0,-69178367.88102339,-71427711.88899702,50350794.88899988,0.0,-21076916.99999714,-71938035.48041211,-18638798.886630815,-2650228.922956674,-15519519.437859204,-9964061.313882612,13018861.05660221,3756978.8498905515,-5157608.364389882,0.0,0.0,0.0,0.0,78514991.40862824,1268216300.480413,1214917063.8866317,1198928493.9229577,1211797784.4378603,1206242326.3138835,1183259403.9433987,1192521286.1501105,1201435873.3643909,1196278265.000001,1196278265.000001,1196278265.000001,1196278265.000001,1117763273.5913727
89,10.0,0,2011,100,1227012502.9999983,1196278265.000001,1164230021.9999983,-32048243.000002384,1178168682.7084312,11356019.151370047,232263928.5999999,1.4707099699999997,27682634.67000001,4.0656,34147.68000000002,31.3,68.61391782666084,3.9,0.0,0.0,0.0,0.0,-28504484.47131661,-12127140.219752315,2053795.780917089,46314926.89630299,9534374.734003687,2551769.866227228,-6893480.749629198,0.0,0.0,0.0,0.0,0.0,12929761.83675287,11642793.493767478,-43691036.49376986,0.0,-32048243.000002384,-100442519.95172872,-30765939.10638313,-596433.1420395849,-22413000.1874884,36350865.58242038,22553235.790605895,6308748.71611778,-5157608.364389882,0.0,0.0,0.0,0.0,34823954.91485838,1264672541.9517272,1194995961.1063814,1164826455.1420379,1186643022.1874866,1127879156.417578,1141676786.2093925,1157921273.2838805,1169387630.3643882,1164230021.9999983,1164230021.9999983,1164230021.9999983,1164230021.9999983,1129406067.08514
90,10.0,0,2012,100,1227012502.9999983,1164230021.9999983,1177871709.9999993,13641688.000000715,1195896949.7554572,17728267.04702592,239688350.09999973,1.4532664519999998,27909105.42000003,4.109300000000001,33963.31,31.51,68.63024806231975,4.1,1.0,0.0,0.0,0.0,28892588.128409065,2993131.4281951035,3487905.3014128665,2284862.0031738696,1629861.384211581,1408852.4595548909,138259.91045190755,-3218900.6054232526,-19689687.524251405,0.0,0.0,0.0,17926872.485734627,17518527.72621069,-3876839.7262099762,0.0,13641688.000000715,-71549931.82331964,-27772807.678188026,2891472.1593732815,-22274740.27703649,38635727.58559425,24183097.174817476,7717601.175672671,-8376508.9698131345,-19689687.524251405,0.0,0.0,0.0,30947115.188648403,1249421641.823319,1205644517.6781874,1174980237.840626,1200146450.2770357,1139235982.414405,1153688612.8251817,1170154108.8243265,1186248218.9698124,1197561397.5242507,1177871709.9999993,1177871709.9999993,1177871709.9999993,1146924594.8113508
91,10.0,0,2013,100,1227012502.9999983,1177871709.9999993,1199896222.000002,22024512.000002626,1248473660.2487233,52576710.4932661,276221305.39999974,1.6661100030000002,28818049.080000035,3.9420000000000006,33700.32,29.93,66.4293725226825,4.2,2.0,0.0,1.0,0.0,137648238.14440683,-34984080.114151016,13941536.53175375,-8916700.180593684,2368395.526451353,-10669043.869996583,-18700881.33486777,-1629435.8502864141,-19920398.43957544,0.0,25509.568202941024,0.0,59163139.98134396,51784244.37619132,-29759732.37618869,0.0,22024512.000002626,66098306.32108718,-62756887.79233904,16833008.691127032,-40975621.61190426,29719027.405000567,26551492.70126883,-2951442.6943239123,-10005944.82009955,-39610085.96382685,0.0,25509.568202941024,0.0,1187382.812459711,1133797915.6789148,1262653109.792341,1183063213.3088748,1240871843.611906,1170177194.5950012,1173344729.298733,1202847664.694326,1209902166.8201015,1239506307.9638288,1199896222.000002,1199870712.431799,1199896222.000002,1198708839.1875422
92,10.0,0,2014,100,1227012502.9999983,1199896222.000002,1192647739.9999998,-7248482.000002147,1242045212.6271498,-6428447.621573447,282626037.69999975,1.6985871780000004,29110612.08000001,3.7524,33580.79999999999,30.2,66.59050371218505,4.2,3.0,0.0,1.0,0.0,21620583.9726006,-5253381.812095939,4458109.519949433,-10666461.229027152,1102109.2988218332,1867196.0739771302,1406750.2317804934,0.0,-20292881.32608374,0.0,0.0,0.0,-5757975.270077344,-6178320.184115145,-1070161.8158870004,0.0,-7248482.000002147,87718890.29368779,-68010269.60443498,21291118.211076465,-39568871.38012377,19052566.175973415,27653602.000090662,-1084246.620346782,-10005944.82009955,-59902967.289910585,0.0,25509.568202941024,0.0,117220.99657271057,1104928849.706312,1260658009.6044347,1171356621.7889233,1232216611.3801236,1173595173.8240263,1164994137.9999092,1193731986.6203465,1202653684.8200994,1252550707.2899103,1192647739.9999998,1192622230.4317968,1192647739.9999998,1192530519.003427
93,10.0,0,2015,100,1227012502.9999983,1192647739.9999998,1160473735.9999983,-32174004.00000143,1144106943.200406,-97938269.42674376,280202617.09999955,1.7212420550000007,29378317.82999997,2.7030000000000003,34173.33999999997,30.17,66.80474802060517,4.1,4.0,0.0,1.0,0.0,-7974889.644722298,-3607800.472626938,4015144.3782007056,-66023349.07022572,-5378458.914582532,-206034.86300057464,1859512.345850418,1652162.166781219,-20170293.570306726,0.0,0.0,0.0,-95834007.64463246,-94043159.22143571,61869155.22143426,0.0,-32174004.00000143,79744000.6489655,-71618070.07706192,25306262.58927717,-37709359.034273356,-46970782.89425231,22275143.08550813,-1290281.4833473568,-8353782.653318331,-80073260.8602173,0.0,25509.568202941024,0.0,61986376.21800697,1080729735.3510327,1232091806.0770602,1135167473.410721,1198183095.0342717,1207444518.8942506,1138198592.9144902,1161764017.4833457,1168827518.6533167,1240546996.8602157,1160473735.9999983,1160448226.4317954,1160473735.9999983,1098487359.7819915
94,10.0,0,2016,100,1227012502.9999983,1160473735.9999983,1162084608.9999988,1610873.0000004768,1084697898.9640405,-59409044.2363658,279086354.6,1.743517203999999,29437697.49999995,2.4255,35302.05,29.879999999999995,67.1404373027713,4.5,5.0,0.0,1.0,0.0,-3603330.6891830494,-3423381.726440091,860618.2148364374,-20450596.312212177,-9703691.564768493,-1936491.0367176756,2836234.9543248587,-6408159.2044376,-19626160.47530564,0.0,0.0,0.0,-61454957.83990343,-60258908.42364056,61869781.42364103,0.0,1610873.0000004768,76140669.95978244,-75041451.80350201,26166880.804113608,-34873124.0799485,-67421379.20646448,12571451.520739637,-3226772.5200650324,-14761941.857755931,-99699421.33552295,0.0,25509.568202941024,0.0,123856157.641648,1085943939.0402164,1237126060.803501,1135917728.1958852,1196957733.0799472,1229505988.2064633,1149513157.4792593,1165311381.5200639,1176846550.8577547,1261784030.3355217,1162084608.9999988,1162059099.4317958,1162084608.9999988,1038228451.3583508
95,10.0,0,2017,100,1227012502.9999983,1162084608.9999988,1100306571.0000002,-61778037.99999857,1067704196.8226591,-16993702.141381025,274821215.5000002,1.7724292480000001,29668394.669999976,2.6928000000000005,35945.81999999998,30.0,67.28151876917117,4.5,6.0,0.0,1.0,0.0,-13859664.793612672,-4406412.8864105735,3335372.77436137,20101826.43535364,-5414137.209709806,803366.7518561048,1192805.809172689,0.0,-19653403.87687741,0.0,0.0,0.0,-17900246.995866664,-18206101.18936336,-43571936.81063521,0.0,-61778037.99999857,62281005.16616976,-79447864.68991259,29502253.578474976,-33680318.27077581,-47319552.77111085,7157314.311029831,-2423405.7682089275,-14761941.857755931,-119352825.21240036,0.0,25509.568202941024,0.0,80284220.83101279,1038025565.8338305,1179754435.6899128,1070804317.4215252,1133986889.270776,1147626123.771111,1093149256.6889703,1102729976.7682092,1115068512.8577561,1219659396.2124007,1100306571.0000002,1100281061.4317973,1100306571.0000002,1020022350.1689875
96,10.0,0,2018,100,1227012502.9999983,1100306571.0000002,1107464473.9999995,7157902.999999285,1023071199.3021207,-44632997.52053857,274036302.4000001,1.7403283429999998,29807700.83999996,2.9199999999999995,36801.50000000002,30.01,67.46876908065566,4.6,7.0,0.0,1.0,1.0,-2449094.0163189345,4653644.238791614,1894034.240924581,15097695.816594016,-6668734.763241441,63368.14540337293,1499240.1477903144,-1522134.335914198,-18608601.525885213,0.0,0.0,-39904405.49552775,-45944987.54738364,-45995867.20874546,53153770.20874474,0.0,7157902.999999285,59831911.14985083,-74794220.45112097,31396287.819399558,-32181078.122985497,-32221856.95451683,488579.54778838996,-2360037.6228055544,-16284076.19367013,-137961426.73828557,0.0,25509.568202941024,-39904405.49552775,133437991.03975752,1047632562.8501487,1182258694.4511204,1076068186.1806,1139645552.1229851,1139686330.9545164,1106975894.4522111,1109824511.622805,1123748550.1936696,1245425900.738285,1107464473.9999995,1107438964.4317966,1147368879.4955273,974026482.960242
97,10.0,1,2002,100,2028458449.0000007,0.0,2028458449.0000007,0.0,2336003387.4272003,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028458449.0000007,2028458449.0000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028458449.0000007,2028458449.0000007,2028458449.0000007,2028458449.0000007,2028458449.0000007,2028458449.0000007,2028458449.0000007,2028458449.0000007,2028458449.0000007,2028458449.0000007,2028458449.0000007,2028458449.0000007,2028458449.0000007
98,10.0,1,2003,100,2028458449.0000007,2028458449.0000007,1999850729.9999995,-28607719.00000191,2431001654.4691052,94998267.04190493,503552796.7000007,1.9292153140000003,26042245.26999999,2.2467999999999995,41148.63500000003,31.36,77.88039910085594,3.5,0.0,0.0,0.0,0.0,95876315.70018032,-43011712.94269346,9948450.144634316,41043214.84712499,16250478.243756255,-4084522.8325726604,-31750656.75912457,0.0,0.0,0.0,0.0,0.0,84271566.4013052,82491334.75518818,-111099053.75519007,0.0,-28607719.00000191,95876315.70018032,-43011712.94269346,9948450.144634316,-31750656.75912457,41043214.84712499,16250478.243756255,-4084522.8325726604,0.0,0.0,0.0,0.0,0.0,-111099053.75519007,1903974414.2998192,2042862442.942693,1989902279.8553653,2031601386.759124,1958807515.1528745,1983600251.7562432,2003935252.8325722,1999850729.9999995,1999850729.9999995,1999850729.9999995,1999850729.9999995,1999850729.9999995,2110949783.7551897
99,10.0,1,2004,100,2028458449.0000007,1999850729.9999995,2115153451.9999995,115302722.00000024,2563026123.480775,132024469.01166964,521860484.00000006,1.901991887,26563773.749999996,2.5669,39531.59,31.0,75.76962999033688,3.5,0.0,0.0,0.0,0.0,56421822.97657684,6778434.885551657,14611946.772632144,43384054.91497741,20825632.49314689,-4141853.639726585,-30461327.12591693,0.0,0.0,0.0,0.0,0.0,107418711.27724144,108609235.31066471,6693486.689335525,0.0,115302722.00000024,152298138.67675716,-36233278.0571418,24560396.91726646,-62211983.885041505,84427269.7621024,37076110.736903146,-8226376.472299245,0.0,0.0,0.0,0.0,0.0,-104405567.06585455,1962855313.3232424,2151386730.0571413,2090593055.0827332,2177365435.885041,2030726182.2378972,2078077341.2630963,2123379828.4722989,2115153451.9999995,2115153451.9999995,2115153451.9999995,2115153451.9999995,2115153451.9999995,2219559019.065854
100,10.0,1,2005,100,2028458449.0000007,2115153451.9999995,2507212522.999996,392059070.9999962,2766704677.825489,203678554.34471464,527998936.7000004,1.608699594,27081157.49999996,3.0314999999999994,38116.919999999984,30.68,73.8640230756752,3.5,0.0,0.0,0.0,0.0,19358321.99491849,83266002.03561606,15033154.78914019,59946698.25817984,20012157.04038239,-3894363.9000978717,-29107766.42733701,0.0,0.0,0.0,0.0,0.0,164614203.79080206,168087009.87234545,223972061.12765077,0.0,392059070.9999962,171656460.67167565,47032723.97847425,39593551.70640665,-91319750.31237851,144373968.02028224,57088267.77728553,-12120740.372397117,0.0,0.0,0.0,0.0,0.0,119566494.06179622,2335556062.3283205,2460179799.021522,2467618971.2935896,2598532273.3123746,2362838554.979714,2450124255.2227106,2519333263.372393,2507212522.999996,2507212522.999996,2507212522.999996,2507212522.999996,2507212522.999996,2387646028.9382
101,10.0,1,2006,100,2028458449.0000007,2507212522.999996,2603647774.9999986,96435252.00000286,2873139888.331793,106435210.5063038,539962610.0999992,1.587646779,27655014.75000005,3.35,36028.75000000002,30.180000000000003,71.58000494831265,3.7,0.0,0.0,0.0,0.0,44149676.30983041,7373145.435035484,19376763.25004618,43893840.308884345,36769379.77197917,-7209096.10673215,-41297937.77790347,-6932021.81330577,0.0,0.0,0.0,0.0,96123749.37783416,96452539.66147278,-17287.66146992147,0.0,96435252.00000286,215806136.98150605,54405869.413509734,58970314.95645283,-132617688.09028198,188267808.3291666,93857647.5492647,-19329836.479129266,-6932021.81330577,0.0,0.0,0.0,0.0,119549206.4003263,2387841638.0184927,2549241905.5864887,2544677460.0435457,2736265463.0902805,2415379966.670832,2509790127.4507337,2622977611.479128,2610579796.8133044,2603647774.9999986,2603647774.9999986,2603647774.9999986,2603647774.9999986,2484098568.5996723
102,10.0,1,2007,100,2028458449.0000007,2603647774.9999986,2751026060.0000033,147378285.00000477,2916663751.9642897,43523863.63249683,543107372.7999997,1.523935495,27714120.0,3.4605999999999995,36660.58,30.4,71.14034086331263,3.6,0.0,0.0,0.0,0.0,11806220.396052908,23628620.24102634,2041657.2678652068,14963773.09855426,-11670308.708928848,3300842.8334332025,-8310906.537502659,3606805.4339993964,0.0,0.0,0.0,0.0,39366704.02449981,39441452.59559593,107936832.40440884,0.0,147378285.00000477,227612357.37755895,78034489.65453607,61011972.224318035,-140928594.62778464,203231581.42772084,82187338.84033585,-16028993.645696063,-3325216.3793063737,0.0,0.0,0.0,0.0,227486038.80473512,2523413702.622444,2672991570.345467,2690014087.7756853,2891954654.627788,2547794478.5722823,2668838721.1596675,2767055053.6456995,2754351276.3793097,2751026060.0000033,2751026060.0000033,2751026060.0000033,2751026060.0000033,2523540021.195268
103,10.0,1,2008,100,2028458449.0000007,2751026060.0000033,2818659238.999998,67633178.99999475,3016123035.2745647,99459283.3102746,558408346.8999993,1.5489328799999995,27956797.669999953,3.9195,36716.94000000002,30.42,69.98131405405583,3.7,0.0,0.0,0.0,0.0,60196751.80658453,-9807837.96914093,8819948.504550219,62180765.79957446,-1091820.8906646464,316879.7566961171,-23088650.97282117,-3805695.008360317,0.0,0.0,0.0,0.0,93720341.02641824,93810978.42053871,-26177799.42054394,0.0,67633178.99999475,287809109.1841435,68226651.68539514,69831920.72886825,-164017245.60060582,265412347.2272953,81095517.9496712,-15712113.888999946,-7130911.387666691,0.0,0.0,0.0,0.0,201308239.3841912,2530850129.8158545,2750432587.314603,2748827318.2711296,2982676484.600604,2553246891.7727027,2737563721.050327,2834371352.888998,2825790150.387665,2818659238.999998,2818659238.999998,2818659238.999998,2818659238.999998,2617350999.615807
