,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE,scooter_flag,effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,TSD_POP_PCT_diff,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS_diff,YEARS_SINCE_TNC_RAIL_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,TSD_POP_PCT_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS_FAC_ratio,YEARS_SINCE_TNC_RAIL_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
2348,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2014,0,21,16.412671607143363,15.566937531944976,0.7527057873253593,14.404893681181736,1.484600049904014,10.22319504282461,10.6,34.681099717298174,2.9,0.0,0.0,0.0,0.0,1.1656338608486823,0.13302009258556124,16.279651514557802,0.0,13425568.349999987,11753380.149421554,5762819.205999998,1.1227359249999997,1802874.9200000004,3.4132,27533.49999999999,1.0001606680059227,1.0874276496072977,1.001083167855654,0.9674005031523898,1.0010890958181398,-0.33999999999999986,-0.1568545719432919,0.19999999999999973,0.0,0.0,0.0,0.0,1.0019501554167112,0.9783080002482238,1.00573879584044,0.9886460169337556,0.9971300604338321,0.9980438660704064,0.9988600422271726,0.9972351678408932,1.0,1.0,1.0,1.0,15058821.629999978,0.8915417606948576,0.9661652423041198,-1633253.2799999919,-411599.12616487034,2236896.531000001,0.0,0.9999999999999925,0.922763235825481,-513323.5303749708,29367.042571031856,-326655.955060001,86419.50293217199,-170977.605784614,-43217.9080158016,-29457.07193014089,-17166.42076673959,-41635.11432087753,0.0,0.0,0.0,0.0,-509511.5810365287,-1123741.6989634633,0.0,-1633253.2799999919,2.0
2349,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2015,0,21,16.399069118204476,15.632826931215883,0.7729356669989249,14.416068472175272,1.2193539063642382,10.250311029734474,9.92,34.85439722287328,3.8,0.0,0.0,0.0,0.0,1.1656338608486836,0.15397727555941737,16.245091842645056,-3.552713678800501e-15,13244183.63000002,11354125.937660316,6155316.6899999995,1.166115924,1823134.6700000002,2.385,28290.339999999986,1.0042326500723533,1.026876211149445,1.0007757635176533,0.8213349490612472,1.0026523984719333,-0.6799999999999997,0.17329750557510692,0.8999999999999999,0.0,0.0,0.0,0.0,1.052673646878076,0.9926956474038702,1.004111237318506,0.9412537463705615,0.9930173317349893,0.9960915586007633,1.0012609713605547,0.9876183155658853,1.0,1.0,1.0,1.0,13425568.349999987,0.9864896058571727,0.9660306901771668,-181384.71999996714,-399254.21176123805,2236896.531000001,0.0,1.0000000000000013,1.0211783268823336,-419918.81508677587,707173.6464053723,-98065.08503184083,55195.69762267208,-788701.8434084618,-93746.29005727704,-52473.04714742243,16929.257188519558,-166231.15065833772,0.0,0.0,0.0,0.0,-456057.290828773,274672.57082880585,0.0,-181384.71999996714,2.0
2350,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2016,0,21,16.33277206341012,15.714821711735272,0.7692864243909273,14.418216305612944,1.1415121229833305,10.238732250325455,11.13,34.90250874194075,4.4,1.0,0.0,0.0,0.0,1.1656338608486867,0.05450842054703872,16.278263642863074,-7.105427357601002e-15,12394606.580000017,11737079.278781945,6681289.475000002,1.158225647,1827054.670000001,2.1315,27964.649999999998,1.0052450385896399,0.9952787240079546,1.0001489888482298,0.9361614515895476,0.998870397261563,1.2100000000000009,0.04811151906746858,0.6000000000000005,1.0,0.0,0.0,0.0,1.0659651937815744,1.0013233335867284,1.0007888851239637,0.982389497101579,1.0029966040696074,1.0069926886618954,1.0003499163861358,0.9917284152780859,0.9830878029666105,1.0,1.0,1.0,13244183.63000002,0.9358528185855423,1.0337281216734981,-849577.0500000026,382953.3411216289,2236896.531000001,0.0,1.000000000000003,0.9053181455518652,471788.7719773897,873655.1396317066,17526.473026377826,10448.139444750434,-233236.73420333574,39687.574564286355,92612.45270556175,4634.356873128471,-109550.38696813349,-223988.24309695253,0.0,0.0,0.0,446701.436938793,-1296278.4869387955,0.0,-849577.0500000026,2.0
2351,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2017,0,21,16.337480858939777,15.769690856578446,0.7615269516725998,14.42269835345155,1.2077656025646322,10.230516772455728,10.14,34.97423500621589,4.7,2.0,0.0,1.0,0.0,1.165633860848685,0.021134692435805957,16.31634616650397,-3.552713678800501e-15,12453107.880000014,12192677.011038957,7058130.092000006,1.1415437590000002,1835261.9999999993,2.3459999999999996,27735.839999999993,1.0034915537604985,0.989913415247811,1.00031086007753,1.058040101587488,0.9991976079001903,-0.9900000000000002,0.07172626427514217,0.2999999999999998,1.0,0.0,1.0,0.0,1.0436744111047251,1.0028159333073443,1.001646932457851,1.0152373002789457,1.0021252528454603,0.9943148421350837,1.0005217118656988,0.9958556196949867,0.9830878029666105,1.0,1.0000216573400875,1.0,12394606.580000017,1.0047198997097975,1.0388169596060097,58501.29999999702,455597.7322570123,2236896.531000001,0.0,0.9999999999999982,0.9671770307915573,487126.1842582914,541327.143256252,34902.38550005099,20413.079878895223,188860.3422988559,26341.672902505736,-70465.29508083043,6466.413323454756,-51367.96339854027,-209620.02863230664,0.0,268.4342099540978,0.0,481120.942948243,-422619.642948246,0.0,58501.29999999702,2.0
2352,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2018,0,21,16.28932508363453,15.760308413936642,0.7643989752909194,14.430335002101733,1.275362800412609,10.225507643897908,9.69,35.03922271954586,5.075,3.0,0.0,1.0,0.0,1.1656338608486885,-0.013830844201138448,16.30315592783567,3.552713678800501e-15,11867628.999999998,12032908.685639104,6992217.277000005,1.1477031640000002,1849330.9099999992,2.58,27597.25000000001,0.9994050331913836,1.003771401146094,1.0005294882041513,1.05596880529172,0.9995103738482394,-0.45000000000000107,0.06498771332996967,0.375,1.0,0.0,0.0,0.0,0.9927169567852833,0.9989597411528728,1.0028077194194975,1.0155487255144005,1.001295269030642,0.9974118188188886,1.0004726864108324,0.9948222111369062,0.9830878029666105,1.0,1.0,1.0,12453107.880000014,0.9529853201592906,0.9868963702347563,-585478.8800000157,-159768.3253998533,2236896.531000001,0.0,1.0000000000000036,0.965638694841038,-160359.52649709542,-90696.52284756959,-12954.455646399687,34964.832827773804,193629.95622733753,16130.124972208272,-32230.899461365756,5886.414867506178,-64479.56329197015,-210609.41414461602,0.0,0.0,0.0,-163180.91508615913,-422297.9649138566,0.0,-585478.8800000157,2.0
2353,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2012,1,21,15.793411113620365,13.61930417005783,0.6317072431828391,14.36286770340106,1.5694697199877652,10.175477266451828,10.1,35.46899136699481,2.6,0.0,0.0,0.0,0.0,2.1026924123479067,0.026942974548397294,15.766468139071968,0.0,7227552.199999995,7035420.342575428,821841.5987999993,0.880818855,1728677.3299999994,3.8041,26250.470000000005,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,7227552.199999995,7227552.199999995,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7227552.199999995,7227552.199999995,2.0
2354,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2013,1,21,15.972913441816926,13.670631526823342,0.6186296600142669,14.389307645674824,1.534628155625584,10.212073116698676,10.94,34.837954289241466,2.7,0.0,0.0,0.0,0.0,2.1026924123479085,0.17055549984350876,15.802357941973415,-1.7763568394002505e-15,8648645.924999993,7292506.009914633,865125.9401999995,0.8563824229999999,1774993.080000001,3.6395999999999997,27228.959999999985,1.0037687209364452,0.9792980319448592,1.0018408539868053,0.9778004227042668,1.0035964750633861,0.8399999999999999,-0.6310370777533407,0.10000000000000009,0.0,0.0,0.0,0.0,1.0407985239377306,1.0047504680770158,1.0097546582786883,0.9920789397059256,0.9905876815331435,1.0048492542102172,0.99542176518443,0.9986166270601012,1.0,1.0,1.0,1.0,7227552.199999995,1.1966217172392057,1.0365416215124248,1421093.7249999987,257085.6673392048,7227552.199999995,0.0,1.0000000000000018,1.1544367068298,266392.52623618516,294873.46144289756,34334.25600106562,70502.30190238154,-57249.87675476971,-68028.02304222948,35048.237935414574,-33089.431113389226,-9998.40013518577,0.0,0.0,0.0,0.0,264106.47695369297,1156987.2480463057,0.0,1421093.7249999987,2.0
2355,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2014,1,21,15.824498726608091,13.828945163162643,0.6683612557161209,14.404893681181736,1.484600049904014,10.22319504282461,10.6,34.681099717298174,2.9,0.0,0.0,0.0,0.0,2.1026924123479045,-0.06873826121208479,15.893236987820178,1.7763568394002505e-15,7455768.547999999,7986289.865118781,1013524.2550000001,0.9510374480000001,1802874.9200000004,3.4132,27533.49999999999,1.01158056495259,1.0803899310303149,1.001083167855654,0.9674005031523898,1.0010890958181398,-0.33999999999999986,-0.1568545719432919,0.19999999999999973,0.0,0.0,0.0,0.0,1.1312682359141648,0.982139066098943,1.00573879584044,0.9886460169337556,0.9971300604338321,0.9980438660704064,0.9988600422271726,0.9972351678408932,1.0,1.0,1.0,1.0,8648645.924999993,0.8620735098483067,1.0951365489806801,-1192877.3769999947,693783.8552041482,7227552.199999995,0.0,0.999999999999996,0.7871836045175287,856745.6878966718,1135292.4936209794,-154472.89320007112,49632.81325982844,-98196.57937839317,-24821.09113393407,-16917.90973893387,-9859.091146635608,-23912.05438616825,0.0,0.0,0.0,0.0,822802.3266603216,-2015679.7036603163,0.0,-1192877.3769999947,2.0
2356,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2015,1,21,15.800667885482,13.766818579534464,0.6789915005130761,14.416068472175272,1.2193539063642382,10.250311029734474,9.92,34.85439722287328,3.8,0.0,0.0,0.0,0.0,2.1026924123479063,0.038246705870461625,15.76242117961154,1.7763568394002505e-15,7280191.669999996,7007005.812621205,952473.4671999991,0.9718880809999999,1823134.6700000002,2.385,28290.339999999986,0.9955074965664286,1.0159049386930206,1.0007757635176533,0.8213349490612472,1.0026523984719333,-0.6799999999999997,0.17329750557510692,0.8999999999999999,0.0,0.0,0.0,0.0,0.9527509754194101,0.9961550879385644,1.004111237318506,0.9412537463705615,0.9930173317349893,0.9960915586007633,1.0012609713605547,0.9876183155658853,1.0,1.0,1.0,1.0,7455768.547999999,0.9764508679595344,0.87737935023186,-175576.87800000235,-979284.052497576,7227552.199999995,0.0,1.0000000000000018,1.1129175239563014,-952405.6576923319,-352277.79139164084,-28666.774417477063,30652.433892680394,-437998.4701231985,-52061.15843138454,-29140.434456130388,9401.510609952475,-92314.97337513349,0.0,0.0,0.0,0.0,-914231.1838766217,738654.3058766193,0.0,-175576.87800000235,2.0
2357,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2016,1,21,15.90408043495446,13.991738930624587,0.6525473530254444,14.418216305612944,1.1415121229833305,10.238732250325455,11.13,34.90250874194075,4.4,0.0,1.0,0.0,0.0,2.102692412347906,-0.0183191131143424,15.922399548068803,0.0,8073360.005000001,8222619.797827671,1192709.4099999992,0.9204266080000001,1827054.670000001,2.1315,27964.649999999998,1.0163378597452055,0.9610537871716371,1.0001489888482298,0.9361614515895476,0.998870397261563,1.2100000000000009,0.04811151906746858,0.6000000000000005,0.0,1.0,0.0,0.0,1.1915219527982035,1.0096292306316954,1.0007888851239637,0.982389497101579,1.0029966040696074,1.0069926886618954,1.0003499163861358,0.9917284152780859,1.0,0.990186720183646,1.0,1.0,7280191.669999996,1.108948825931118,1.173485511174669,793168.3350000046,1215613.9852064662,7227552.199999995,0.0,0.9999999999999996,0.9450042832255997,1285564.7123475056,1394316.5253836135,70102.6446333777,5743.2349080673675,-128207.83650559558,21815.85198584421,50908.11374723429,2547.458359542322,-60218.722190178545,0.0,-71442.55797439984,0.0,0.0,1263007.7733195159,-469839.43831951125,0.0,793168.3350000046,2.0
2358,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2017,1,21,15.906890608701106,14.034477392528187,0.6159406815414957,14.42269835345155,1.2077656025646322,10.230516772455728,10.14,34.97423500621589,4.7,0.0,2.0,1.0,0.0,2.102692412347906,-0.061789771088828896,15.968680379789934,-1.7763568394002505e-15,8096079.459999997,8612113.043645453,1244788.9920000008,0.8513973560000001,1835261.9999999993,2.3459999999999996,27735.839999999993,1.003054549696468,0.9439018926148011,1.00031086007753,1.058040101587488,0.9991976079001903,-0.9900000000000002,0.07172626427514217,0.2999999999999998,0.0,1.0,1.0,0.0,1.0338573166324645,1.01335437285656,1.001646932457851,1.0152373002789457,1.0021252528454603,0.9943148421350837,1.0005217118656988,0.9958556196949867,1.0,0.990186720183646,1.0000216573400875,1.0,8073360.005000001,1.002814126334751,1.047368509720063,22719.45499999635,389493.2458177814,7227552.199999995,0.0,1.0,0.9574606475135534,380430.6604025729,273342.30597716017,107814.65971200861,13296.278636150364,123016.21065621519,17157.931323051467,-45898.32612872647,4211.967710666835,-33459.07420000404,0.0,-79226.14078722653,174.847503277283,0.0,382423.0318704096,-359703.57687041326,0.0,22719.45499999635,2.0
2359,"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2018,1,21,15.862679716101322,14.013516107076883,0.6300894616933131,14.430335002101733,1.275362800412609,10.225507643897908,9.69,35.03922271954586,5.075,0.0,3.0,1.0,0.0,2.102692412347907,-0.0868980348471195,15.94957775094844,0.0,7745941.502000004,8449160.392763358,1218968.1580000003,0.877778561,1849330.9099999992,2.58,27597.25000000001,0.9985064434631201,1.0229710109687962,1.0005294882041513,1.05596880529172,0.9995103738482394,-0.45000000000000107,0.06498771332996967,0.375,0.0,1.0,0.0,0.0,0.9838020563824587,0.9948857086093971,1.0028077194194975,1.0155487255144005,1.001295269030642,0.9974118188188886,1.0004726864108324,0.9948222111369062,1.0,0.990186720183646,1.0,1.0,8096079.459999997,0.9567521589023543,0.9810786679115491,-350137.9579999931,-162952.6508820951,7227552.199999995,0.0,1.0000000000000013,0.975204327027376,-151939.8072905423,-131139.83861621452,-41405.70947991522,22731.519521637103,125883.71726631539,10486.600994155064,-20954.1204991543,3826.9067417615047,-41919.79006271074,0.0,-79449.09315641655,0.0,0.0,-153188.6080771464,-196949.3499228467,0.0,-350137.9579999931,2.0
2360,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2007,0,100,20.927848193332306,19.374931405295197,0.8346920894617209,17.13745262465566,1.4952832861317202,10.509484619210198,30.4,71.14034086331262,3.6,0.0,0.0,0.0,0.0,1.6175908437554873,-0.04196166145999734,20.969809854792306,3.552713678800501e-15,1227012502.9999983,1279595506.015803,259672401.80000013,1.304104481,27714120.0,3.4605999999999995,36660.58,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1227012502.9999983,1227012502.9999983,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227012502.9999983,1227012502.9999983,10.0
2361,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2008,0,100,20.94761012149186,19.391928080173127,0.8371252490929973,17.14617097199351,1.5932068993236832,10.511020742942886,30.42,69.98131405405582,3.7,0.0,0.0,0.0,0.0,1.6175908437554847,-0.05001754049498934,20.99762766198685,3.552713678800501e-15,1251501816.9999995,1315690764.9903405,264123690.59999967,1.3097175610000003,27956797.669999957,3.9195,36716.94000000002,1.0008772508414292,1.0029150385657128,1.00050873064561,1.0654883352874827,1.000146165467513,0.020000000000003126,-1.159026809256801,0.10000000000000009,0.0,0.0,0.0,0.0,1.013329867842669,0.9991186294331895,1.0032060577806923,1.0226027541882226,0.9996031223016969,1.000115186025063,0.9916072583576976,0.9986166270601012,1.0,1.0,1.0,1.0,1227012502.9999983,1.0199584877416699,1.0282083352159659,24489314.000001192,36095258.97453737,1227012502.9999983,0.0,0.9999999999999973,0.9919764825997427,34601142.74629624,16355914.50629246,-1081452.7052526542,3933872.9822498458,27733861.991184648,-486973.89797976456,141334.69292316798,-10297998.929553803,-1697415.8935676485,0.0,0.0,0.0,0.0,34611979.9988053,-10122665.998804107,0.0,24489314.000001192,10.0
2362,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2009,0,100,20.919946459645125,19.400072672257654,0.8615319034543356,17.138189089736073,1.3462793325816544,10.477155290604923,30.61,69.30675084306094,3.9,0.0,0.0,0.0,0.0,1.6175908437554856,-0.018061485491719903,20.938007945136846,0.0,1217355181.999998,1239542186.9647808,266283654.40000007,1.366783602,27734538.00000004,2.8430999999999997,35494.290000000015,1.0004199990867775,1.029155319813591,0.9995344801897477,0.8450122411302327,0.9967781005131494,0.18999999999999773,-0.6745632109948758,0.19999999999999973,0.0,0.0,0.0,0.0,1.0063654808235458,0.9911942076015096,0.9970737526466154,0.9451975757463151,1.008789724909731,1.0010948030806346,0.9951067527256446,0.9972351678408932,1.0,1.0,1.0,1.0,1251501816.9999995,0.9727154730930755,0.9421227388290448,-34146635.00000143,-76148578.02555966,1227012502.9999983,0.0,1.0000000000000009,1.0324721323236885,-72515187.36491138,7966410.816746249,-11020465.186835572,-3662203.8797523263,-68585333.52949145,11000356.695458587,1370148.0446713835,-6123907.85488603,-3460192.470822234,0.0,0.0,0.0,0.0,-72433497.5184339,38286862.51843247,0.0,-34146635.00000143,10.0
2363,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2010,0,100,20.902481129292408,19.294339419549093,0.8763892930957498,17.13164382004534,1.4560536055347433,10.46919900978639,30.93,69.40865115999311,3.9,0.0,0.0,0.0,0.0,1.6175908437554833,0.02493947929931977,20.87754164999309,3.552713678800501e-15,1196278265.000001,1166812663.5570612,239565977.09999982,1.402210351,27553600.74999996,3.2889999999999997,35213.00000000002,0.9945498527508219,1.0172453156776238,0.9996180886057178,1.0815390018225886,0.9992406067679777,0.3200000000000003,0.1019003169321735,0.0,0.0,0.0,0.0,0.0,0.920926643081024,0.9946302598525082,0.9975997982604766,1.0253725541083902,1.0020581324958975,1.001844569395603,1.0007412687438502,1.0,1.0,1.0,1.0,1.0,1217355181.999998,0.982686304447836,0.9413254956769083,-21076916.99999714,-72729523.40771961,1227012502.9999983,0.0,0.9999999999999978,1.0439389020330254,-69178367.88102339,-96260360.80345082,-6536880.994542587,-2921898.0254541934,30887410.22442419,2505478.2591233873,2245496.1122959997,902387.346580628,0.0,0.0,0.0,0.0,0.0,-71427711.88899702,50350794.88899988,0.0,-21076916.99999714,10.0
2364,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2011,0,100,20.8753257809937,19.26338491060888,0.9045055465846781,17.136315903472582,1.6224725907045559,10.438479211250426,31.3,68.61391782666084,3.9,0.0,0.0,0.0,0.0,1.6175908437554793,-0.01190132592935088,20.88722710692305,0.0,1164230021.9999986,1178168682.7084312,232263928.5999999,1.4707099699999997,27682634.670000013,4.0656,34147.68000000002,0.998395668891942,1.0320819226232336,1.0002727165867045,1.114294545569766,0.9970656973368022,0.370000000000001,-0.7947333333322746,0.0,0.0,0.0,0.0,0.0,0.9761723628145024,0.9898626092485662,1.0017168211117813,1.038715847517553,1.0079700308974548,1.0021330905533314,0.9942375608156442,1.0,1.0,1.0,1.0,1.0,1196278265.000001,0.9732100432335429,1.0097325127726595,-32048243.000002384,11356019.151370049,1227012502.9999983,0.0,0.999999999999996,0.9638295597629141,12929761.83675287,-28504484.47131661,-12127140.219752315,2053795.7809170894,46314926.89630299,9534374.734003687,2551769.8662272277,-6893480.749629197,0.0,0.0,0.0,0.0,0.0,11642793.493767478,-43691036.49376986,0.0,-32048243.000002384,10.0
2365,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2012,0,100,20.886975012170623,19.294850100393077,0.8974203822880326,17.14446358851842,1.631062408530763,10.433065546388871,31.51,68.63024806231975,4.1,1.0,0.0,0.0,0.0,1.617590843755485,-0.015187315016399605,20.902162327187025,3.552713678800501e-15,1177871709.9999993,1195896949.7554572,239688350.09999973,1.4532664519999998,27909105.42000003,4.109300000000001,33963.31,1.0016334195641217,0.9921668094536309,1.0004754630512027,1.0052942760792507,0.9994813741779818,0.21000000000000085,0.016330235658912784,0.19999999999999973,1.0,0.0,0.0,0.0,1.024816906953469,1.0025709107063339,1.002995890189656,1.0019625520386846,1.001399947908414,1.0012101152117128,1.0001187565239165,0.9972351678408932,0.9830878029666105,1.0,1.0,1.0,1164230021.9999986,1.011717347725294,1.0150473080020013,13641688.000000715,17728267.04702592,1227012502.9999983,0.0,1.0000000000000056,0.9967194038664121,17926872.485734623,28892588.128409065,2993131.428195104,3487905.301412866,2284862.0031738696,1629861.384211581,1408852.459554891,138259.91045190755,-3218900.6054232526,-19689687.524251405,0.0,0.0,0.0,17518527.72621069,-3876839.726209976,0.0,13641688.000000715,10.0
2366,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2013,0,100,20.90550090916735,19.436712937166263,0.9806204823456472,17.17651248767627,1.5977701075664184,10.425292284712828,29.93,66.42937252268251,4.2,2.0,0.0,1.0,0.0,1.617590843755486,-0.03968666197761841,20.94518757114497,0.0,1199896222.000002,1248473660.2487233,276221305.39999974,1.666110003,28818049.080000035,3.942,33700.32,1.0073523679134617,1.0927102857252813,1.0018693439425723,0.9795885793270572,0.9992549398217159,-1.5800000000000018,-2.200875539637238,0.10000000000000053,1.0,0.0,1.0,0.0,1.1168618254227423,0.9702989045265795,1.0118362096766496,0.9924298205781734,1.0020107414978592,0.9909421002479153,0.9841231594441913,0.9986166270601011,0.9830878029666105,1.0,1.0000216573400875,1.0,1177871709.9999993,1.0186985660772876,1.043964248344322,22024512.000002623,52576710.493266106,1227012502.9999983,0.0,1.000000000000001,0.9757983261523488,59163139.98134396,137648238.14440683,-34984080.114151016,13941536.53175375,-8916700.180593684,2368395.5264513534,-10669043.869996585,-18700881.334867775,-1629435.850286414,-19920398.43957544,0.0,25509.568202941024,0.0,51784244.37619132,-29759732.376188695,0.0,22024512.000002623,10.0
2367,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2014,0,100,20.89944166487671,19.459635163743624,0.9927283686507091,17.186613376303878,1.5586497536019952,10.421739532530243,30.2,66.59050371218505,4.2,3.0,0.0,1.0,0.0,1.6175908437554867,-0.04058355880497199,20.940025223681687,3.552713678800501e-15,1192647739.9999998,1242045212.6271498,282626037.69999975,1.6985871780000004,29110612.08000001,3.7523999999999997,33580.79999999999,1.001179326290997,1.0123471684744947,1.0005880639993046,0.9755156553629559,0.9996592179782052,0.2699999999999996,0.1611311895025409,0.0,1.0,0.0,0.0,0.0,1.0180187115987107,0.9956218031894962,1.003715412581697,0.9911105135315385,1.0009185038494286,1.001556131305143,1.0011723932503394,1.0,0.9830878029666105,1.0,1.0,1.0,1199896222.000002,0.9939590759041476,0.9948509545485383,-7248482.000002146,-6428447.621573448,1227012502.9999983,0.0,1.0000000000000007,0.9991035052643853,-5757975.270077344,21620583.972600598,-5253381.812095939,4458109.519949434,-10666461.229027152,1102109.2988218332,1867196.0739771302,1406750.2317804934,0.0,-20292881.32608374,0.0,0.0,0.0,-6178320.184115145,-1070161.8158870004,0.0,-7248482.000002146,10.0
2368,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2015,0,100,20.872094152660083,19.45102353550661,1.0010884139482104,17.19576750549348,1.3091433019314758,10.439230349042825,30.17,66.80474802060517,4.1,4.0,0.0,1.0,0.0,1.6175908437554836,0.014203944432636745,20.857890208227445,0.0,1160473735.9999983,1144106943.200406,280202617.09999955,1.7212420550000007,29378317.829999972,2.7030000000000003,34173.339999999975,0.9995574619891612,1.0084212817539042,1.0005326313561127,0.8399214120466018,1.0016783010607766,-0.029999999999997584,0.21424430842012043,-0.10000000000000053,1.0,0.0,0.0,0.0,0.993313289936958,0.9969749655731315,1.0033665802931893,0.9446413665528551,0.9954903206251139,0.9998272458362261,1.0015591463292006,1.0013852893116464,0.9830878029666105,1.0,1.0,1.0,1192647739.9999998,0.973023045346146,0.9211475810775144,-32174004.00000143,-97938269.42674375,1227012502.9999983,0.0,0.9999999999999969,1.0563161270678305,-95834007.64463246,-7974889.644722298,-3607800.472626938,4015144.3782007056,-66023349.07022572,-5378458.914582532,-206034.86300057464,1859512.345850418,1652162.166781219,-20170293.570306726,0.0,0.0,0.0,-94043159.2214357,61869155.221434265,0.0,-32174004.00000143,10.0
2369,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2016,0,100,20.873481306838908,19.44703181017431,1.009240748319174,17.197786672817962,1.2312474464608167,10.471724641455216,29.88,67.1404373027713,4.5,5.0,0.0,1.0,0.0,1.6175908437554853,0.06891395488266153,20.804567351956244,-3.552713678800501e-15,1162084608.9999988,1084697898.9640403,279086354.6,1.7435172039999993,29437697.49999995,2.4255,35302.049999999996,0.9997947807052407,1.0081434709036454,1.0001174223438316,0.9404986028987556,1.0031127095893013,-0.2900000000000027,0.33568928216612903,0.40000000000000036,1.0,0.0,0.0,0.0,0.9968949485219689,0.9970500136106139,1.0007416093860106,0.9823773725524347,0.9916381635673929,0.9983312926638112,1.0024440320072223,0.9944779799786545,0.9830878029666105,1.0,1.0,1.0,1160473735.9999983,1.0013881167233936,0.9480738714248328,1610873.0000004768,-59409044.236365795,1227012502.9999983,0.0,1.0000000000000018,1.0562342733581511,-61454957.83990343,-3603330.6891830494,-3423381.726440091,860618.2148364373,-20450596.312212177,-9703691.564768493,-1936491.0367176754,2836234.954324859,-6408159.2044375995,-19626160.47530564,0.0,0.0,0.0,-60258908.42364056,61869781.42364103,0.0,1610873.0000004768,10.0
